negatives
"('Q04771', 'Q02790')"
"('Q8IZP0', 'P07947')"
"('Q8NB91', 'Q9UBZ9')"
"('Q9UER7', 'P29590')"
"('406887', 'P52926')"
"('P42229', 'Q92905')"
"('P68032', 'P04406')"
"('Q96JB5', 'P06493')"
"('Q9P086', 'Q9BWU1')"
"('P08195', 'Q9HAW0')"
"('Q13568', 'P10914')"
"('P01106', 'Q8IU85')"
"('P10644', 'Q9Y6D5')"
"('Q05397', 'P54792')"
"('O14920', 'P62158')"
"('Q712K3', 'Q9ULV8')"
"('Q01130', 'Q13151')"
"('Q15172', 'P25054')"
"('P21246', 'Q9H8M9')"
"('Q9UNN8', 'P25054')"
"('Q9HAU4', 'Q15796')"
"('Q13409', 'Q14203')"
"('P40337', 'P49257')"
"('P35606', 'O00442')"
"('P78396', 'P33991')"
"('Q6P2Q9', 'P52756')"
"('Q9Y5M8', 'P49662')"
"('Q99714', 'Q8NBK3')"
"('Q13797', 'P53708')"
"('Q9NPF5', 'P16104')"
"('P01100', 'P29590')"
"('Q02641', 'P54259')"
"('Q9HCE7', 'Q9Y3C5')"
"('O15264', 'P17275')"
"('Q14164', 'P63279')"
"('P83731', 'P46778')"
"('Q13415', 'Q99816')"
"('O60667', 'Q92851')"
"('P08581', 'P18031')"
"('P50914', 'P39023')"
"('Q03164', 'P51825')"
"('Q92918', 'O75791')"
"('Q9Y6G5', 'Q8N668')"
"('Q05209', 'P01243')"
"('P04350', 'Q99759')"
"('Q13950', 'Q8WYB5')"
"('P62899', 'P05386')"
"('Q9UBU8', 'P0C0S5')"
"('O95198', 'Q53G59')"
"('O43251', 'Q16637')"
"('P48454', 'Q8NHZ8')"
"('A6NKT7', 'P63279')"
"('Q04724', 'O43809')"
"('Q969Q1', 'P48788')"
"('P19438', 'P27824')"
"('P56192', 'P13805')"
"('O95166', 'Q00610')"
"('Q12873', 'P15090')"
"('O00329', 'P60953')"
"('O14944', 'P00533')"
"('O00483', 'P03897')"
"('P31152', 'P19419')"
"('P20366', 'Q6UXH1')"
"('P36915', 'Q99935')"
"('P04156', 'P25788')"
"('Q9UHX1', 'Q9HCE1')"
"('Q96MG7', 'Q96MF7')"
"('Q02978', 'Q14197')"
"('Q14005', 'Q13309')"
"('P19387', 'P35269')"
"('P61353', 'P83881')"
"('Q96BK5', 'P37802')"
"('P11277', 'Q13813')"
"('Q8IY92', 'P41743')"
"('Q86UX6', 'Q9NS64')"
"('Q96JC9', 'P0C1Z6')"
"('Q13330', 'Q9H334')"
"('O43318', 'Q9H2X6')"
"('O00443', 'Q9H492')"
"('Q9NY59', 'O60383')"
"('Q16650', 'O14936')"
"('P15408', 'P32519')"
"('Q969Q6', 'Q8WXS5')"
"('Q14643', 'Q13554')"
"('P48431', 'Q9H3D4')"
"('P16871', 'P04350')"
"('Q15654', 'P29972')"
"('Q03468', 'P24928')"
"('P31943', 'Q92597')"
"('Q02878', 'P61927')"
"('O75593', 'P55316')"
"('Q9Y272', 'P63215')"
"('P49768', 'P14923')"
"('Q92731', 'Q9NPJ4')"
"('O60262', 'Q9NPH0')"
"('P32248', 'P49407')"
"('Q7Z3T8', 'P36897')"
"('Q14194', 'P21673')"
"('O95727', 'P18146')"
"('Q9Y263', 'O75886')"
"('P61586', 'P23528')"
"('P62993', 'P35580')"
"('P61313', 'P62917')"
"('Q9NX58', 'Q9NR96')"
"('Q13617', 'Q9C0D3')"
"('O00165', 'P18146')"
"('P31785', 'P29597')"
"('Q15834', 'Q9NYK6')"
"('Q9H1Y0', 'Q01469')"
"('P63261', 'Q16827')"
"('Q8WUK0', 'Q16659')"
"('Q96A65', 'O00471')"
"('P61254', 'P62910')"
"('Q9NYV4', 'O75400')"
"('P62807', 'P56524')"
"('P27361', 'Q9Y508')"
"('Q8NHU6', 'O75410')"
"('Q96PU5', 'P51170')"
"('P26006', 'P05106')"
"('O60603', 'Q13200')"
"('O75964', 'O60732')"
"('O14775', 'Q13698')"
"('P80098', 'Q99689')"
"('P01570', 'P17181')"
"('P09486', 'P12956')"
"('Q9Y6K9', 'O94832')"
"('Q9P2J2', 'Q9H1I8')"
"('P01236', 'Q01113')"
"('P04637', 'Q96A56')"
"('O15111', 'P62136')"
"('O15400', 'P51809')"
"('P08047', 'P62993')"
"('P54652', 'O95831')"
"('Q05707', 'P16070')"
"('A5YKK6', 'Q13573')"
"('P08123', 'P10914')"
"('Q16777', 'Q8N257')"
"('P78406', 'Q9H4D5')"
"('P62993', 'O75593')"
"('406991', 'P78504')"
"('Q9UKK6', 'Q9GZY0')"
"('O95166', 'O95352')"
"('P23416', 'P46379')"
"('A6NMZ7', 'P17301')"
"('Q13315', 'Q9H3S7')"
"('P01111', 'O14939')"
"('Q00610', 'Q00653')"
"('P0CG48', 'Q9Y2H0')"
"('Q96HE7', 'P16104')"
"('Q9BYG4', 'Q15334')"
"('P01570', 'Q9HC73')"
"('Q15910', 'O60925')"
"('P63165', 'Q9Y6K9')"
"('P18146', 'Q01581')"
"('Q9P0J0', 'O95168')"
"('P18146', 'Q8WV35')"
"('P16333', 'Q9HCU4')"
"('Q15750', 'Q8IW41')"
"('Q9Y478', 'Q15029')"
"('Q12933', 'Q9C0A6')"
"('P03372', 'P49815')"
"('P56706', 'O75197')"
"('P29350', 'P19022')"
"('P62993', 'Q9NZM4')"
"('Q6ZU52', 'Q9H257')"
"('P50591', 'Q14790')"
"('P27348', 'O43491')"
"('P61026', 'Q9Y4K3')"
"('P11274', 'Q13191')"
"('Q9H0U4', 'P31150')"
"('Q9Y4K3', 'P45985')"
"('Q9Y262', 'P01243')"
"('P51817', 'Q9H1R3')"
"('P04632', 'P98170')"
"('P27037', 'Q96RT1')"
"('P01011', 'P51124')"
"('P23511', 'P14635')"
"('P53675', 'P09496')"
"('Q13315', 'Q6ZNG1')"
"('P84077', 'Q9UJY5')"
"('Q9UQ72', 'Q05209')"
"('P54253', 'P15144')"
"('P55773', 'O00574')"
"('P21860', 'Q08881')"
"('O14896', 'P05549')"
"('P50453', 'Q14194')"
"('P34810', 'P18146')"
"('Q86U86', 'Q96KM6')"
"('P13232', 'P52333')"
"('Q13748', 'Q13077')"
"('O15379', 'P0C1H6')"
"('Q9NYW2', 'A8MTJ3')"
"('Q13905', 'Q14511')"
"('P18464', 'P61769')"
"('Q9ULV8', 'P16234')"
"('P41227', 'P30304')"
"('P24844', 'P35580')"
"('P06239', 'P0CG48')"
"('P31749', 'O94875')"
"('O95551', 'P25942')"
"('Q9BPX7', 'P54257')"
"('Q13748', 'P16871')"
"('P62258', 'Q14974')"
"('P26022', 'P09038')"
"('P62829', 'P46776')"
"('Q9NPF7', 'P32927')"
"('P00533', 'Q9H0H5')"
"('P28070', 'Q15797')"
"('P35222', 'Q92729')"
"('574493', 'Q9UNQ0')"
"('Q9Y478', 'Q13797')"
"('O75381', 'Q92968')"
"('O95613', 'Q96K30')"
"('P02452', 'Q05397')"
"('P07437', 'Q13546')"
"('P15248', 'P15260')"
"('Q9BUF5', 'O43237')"
"('O14920', 'Q8N163')"
"('O94855', 'Q15437')"
"('P15391', 'Q7Z6A9')"
"('P67775', 'P16220')"
"('P62424', 'Q9Y3U8')"
"('Q9C040', 'Q5UE93')"
"('Q76FK4', 'Q9HB90')"
"('P40429', 'P36578')"
"('P48736', 'P01112')"
"('Q9Y239', 'P42575')"
"('Q96ID5', 'P24522')"
"('Q9BVA1', 'Q00653')"
"('Q9UBB5', 'Q9BQA5')"
"('Q96QK1', 'P01889')"
"('Q9Y675', 'P08579')"
"('Q9NZQ3', 'Q8WX93')"
"('Q9P287', 'Q16778')"
"('Q96CW1', 'O14976')"
"('Q00688', 'Q9UGN5')"
"('Q92956', 'Q9NRR5')"
"('Q92900', 'Q96AP0')"
"('Q15022', 'P06400')"
"('Q8IUE6', 'Q9UBN7')"
"('O95866', 'P29350')"
"('O15169', 'P49815')"
"('P62330', 'P07355')"
"('Q12933', 'P62829')"
"('P54132', 'Q8IYD8')"
"('P12757', 'Q14112')"
"('Q9Y664', 'Q969R8')"
"('P12757', 'P78344')"
"('Q12840', 'P42263')"
"('O43242', 'P62195')"
"('Q99459', 'Q86YP4')"
"('Q13387', 'P45984')"
"('Q9UDY2', 'P56750')"
"('Q16254', 'Q15910')"
"('P32881', 'Q14627')"
"('Q15311', 'P19438')"
"('O60739', 'O75822')"
"('P00533', 'Q9UKG1')"
"('P01106', 'Q9UQ80')"
"('Q13363', 'Q9HCS4')"
"('O60383', 'Q9BRR6')"
"('P05783', 'P61981')"
"('P48065', 'Q96RT1')"
"('Q15080', 'P14598')"
"('P21246', 'Q99417')"
"('P30450', 'P43630')"
"('Q07157', 'P57087')"
"('P98171', 'P60953')"
"('Q9BRX5', 'O94761')"
"('P21675', 'Q15542')"
"('P06756', 'Q9BRC7')"
"('Q96FW1', 'P04083')"
"('Q8NHJ6', 'P31995')"
"('P05388', 'P83881')"
"('P04637', 'O00206')"
"('Q9HCK4', 'O95897')"
"('Q5T3J3', 'P09466')"
"('Q71F23', 'P53350')"
"('Q8TAM1', 'O14788')"
"('Q16629', 'Q12986')"
"('Q9NXR8', 'Q92993')"
"('O43143', 'Q13595')"
"('O60674', 'P98077')"
"('Q16576', 'Q9UBB5')"
"('P01106', 'O00258')"
"('Q86YM7', 'Q9BYB0')"
"('Q9NP97', 'Q9Y5J5')"
"('P10244', 'P49427')"
"('O94806', 'P11234')"
"('Q05397', 'P16144')"
"('Q4KWH8', 'Q02156')"
"('Q9H840', 'Q8NBJ4')"
"('P30153', 'Q86US8')"
"('P02768', 'P07477')"
"('Q9HAU4', 'P22455')"
"('Q9UK73', 'P49593')"
"('Q9UHD2', 'P19438')"
"('O95786', 'O00571')"
"('P14923', 'P36402')"
"('P28324', 'P11831')"
"('Q15545', 'P53999')"
"('Q12923', 'Q03518')"
"('Q14197', 'P12235')"
"('P36406', 'Q13114')"
"('P84022', 'P53355')"
"('P16871', 'P02768')"
"('Q53TQ3', 'Q6PI98')"
"('P62330', 'Q9BPX3')"
"('P01871', 'P02751')"
"('P01116', 'Q9NZL6')"
"('Q14192', 'Q13485')"
"('P29353', 'Q05682')"
"('Q15149', 'P46940')"
"('Q5VZM2', 'Q9HB90')"
"('P41235', 'P10635')"
"('Q12929', 'P18084')"
"('P23511', 'P30307')"
"('Q9HAU4', 'P08621')"
"('O95347', 'Q9NRI5')"
"('Q15303', 'P51692')"
"('P04406', 'Q13255')"
"('Q99877', 'O15047')"
"('Q99873', 'O43390')"
"('P17812', 'Q14164')"
"('Q9BSF0', 'P10644')"
"('O95167', 'O75438')"
"('Q9BUP0', 'O00264')"
"('Q07325', 'O75925')"
"('P52736', 'O15530')"
"('P10242', 'P21333')"
"('Q14203', 'Q8NEV4')"
"('Q06124', 'O43561')"
"('Q9NYG5', 'Q5VVX9')"
"('P04637', 'P23297')"
"('A0JLT2', 'Q9BQ39')"
"('P33981', 'Q6WCQ1')"
"('P60763', 'P46940')"
"('O15379', 'O75376')"
"('O95782', 'Q9H0H5')"
"('O60502', 'P67870')"
"('P01106', 'P35998')"
"('P25100', 'P29992')"
"('P13861', 'Q92558')"
"('O14745', 'Q9ULV1')"
"('Q9UQ84', 'P13569')"
"('P15170', 'P60520')"
"('P78509', 'P18564')"
"('O43143', 'O75554')"
"('O60216', 'Q29RF7')"
"('Q8N264', 'P17081')"
"('A1A4S6', 'P63000')"
"('P20809', 'Q08334')"
"('Q9BY84', 'P45984')"
"('P12236', 'P45880')"
"('P01889', 'P62158')"
"('Q13535', 'Q8IYD8')"
"('Q9Y265', 'P62805')"
"('Q15428', 'O75643')"
"('P11229', 'P63215')"
"('84451', 'Q02779')"
"('P61586', 'Q15109')"
"('P30480', 'P17812')"
"('P48436', 'P13688')"
"('Q16891', 'O60341')"
"('P62993', 'P53778')"
"('P01876', 'P02671')"
"('P84243', 'P18146')"
"('Q14683', 'P11802')"
"('P11717', 'P01344')"
"('P22301', 'P08887')"
"('Q14511', 'P84022')"
"('P47985', 'Q9H8Y8')"
"('P49736', 'Q9UNS1')"
"('P21731', 'P50148')"
"('Q02156', 'Q9Y4H2')"
"('P67870', 'P12830')"
"('P01889', 'Q9HAV7')"
"('P01106', 'Q9UKY1')"
"('P04183', 'Q5TA45')"
"('Q01094', 'Q9Y6Q9')"
"('P63215', 'P45983')"
"('P01106', 'P11234')"
"('Q01201', 'Q92922')"
"('Q15750', 'P27635')"
"('P19174', 'Q9ULH1')"
"('P23508', 'Q15653')"
"('P62826', 'Q92973')"
"('P52756', 'O43143')"
"('Q9UNS2', 'Q7L5N1')"
"('Q13363', 'Q9UJU2')"
"('Q05516', 'O15379')"
"('P08754', 'P45983')"
"('Q9H5Q4', 'O00411')"
"('Q9UI95', 'Q12834')"
"('O95405', 'P08100')"
"('P01562', 'Q5VWK5')"
"('Q9BYW1', 'P08047')"
"('Q13158', 'Q9Y572')"
"('P16220', 'P52747')"
"('P58401', 'Q9NZ94')"
"('P08107', 'O00221')"
"('P17661', 'Q9HAU4')"
"('P03891', 'O75438')"
"('Q86US8', 'P62714')"
"('P07602', 'O96006')"
"('P62807', 'Q96DB2')"
"('O00505', 'P01889')"
"('P19012', 'P08727')"
"('Q16513', 'Q9GZQ8')"
"('P08047', 'P61073')"
"('Q15834', 'Q15906')"
"('Q6STE5', 'P24522')"
"('P30968', 'P13521')"
"('Q14168', 'Q99459')"
"('Q9P2M7', 'P12882')"
"('P55036', 'P25787')"
"('P48443', 'Q92793')"
"('Q05516', 'P05231')"
"('Q9UM73', 'Q14004')"
"('Q12933', 'Q9Y6K9')"
"('P16333', 'Q9BWF2')"
"('P15408', 'P17275')"
"('Q13177', 'Q9Y2U5')"
"('P01106', 'Q13309')"
"('P17612', 'P15336')"
"('P10147', 'O00574')"
"('Q16891', 'Q16637')"
"('Q00534', 'Q08999')"
"('P49757', 'Q99466')"
"('Q7Z794', 'Q8WUW1')"
"('P56880', 'O15551')"
"('P35346', 'Q9HD26')"
"('P07737', 'P62736')"
"('O14512', 'P14784')"
"('P15529', 'P40763')"
"('Q8N6F1', 'Q8NI35')"
"('P63261', 'Q13546')"
"('Q9H0C2', 'Q9Y277')"
"('Q9Y3P9', 'P05106')"
"('P11717', 'Q9UJY4')"
"('P38159', 'Q5VWX1')"
"('P01106', 'P43490')"
"('Q9HC98', 'P24390')"
"('P62424', 'Q9UL18')"
"('Q9NYG5', 'Q9UM13')"
"('Q13233', 'P62249')"
"('P30101', 'P01130')"
"('Q8N3Z6', 'Q8TAD8')"
"('P19438', 'Q00610')"
"('O75582', 'O43889')"
"('P52294', 'Q08881')"
"('P62987', 'Q15797')"
"('Q9BQ87', 'P35222')"
"('Q9Y4A5', 'O43156')"
"('P35579', 'P63000')"
"('Q12873', 'P08670')"
"('Q16787', 'Q13753')"
"('Q92963', 'O00458')"
"('P55273', 'P30279')"
"('Q9P0L0', 'P57059')"
"('P49591', 'P01241')"
"('P43360', 'Q86Y56')"
"('P51692', 'P01106')"
"('Q9ULD4', 'P06241')"
"('Q9Y2S0', 'P52434')"
"('Q504Q3', 'O14901')"
"('P25025', 'P32121')"
"('P09104', 'O95149')"
"('Q9P1U1', 'P12882')"
"('P63151', 'Q96Q15')"
"('P0CG48', 'Q9H013')"
"('Q99459', 'Q13523')"
"('Q15466', 'Q13227')"
"('Q9UL03', 'Q99459')"
"('Q15427', 'Q14103')"
"('Q13137', 'O95990')"
"('P19388', 'Q9Y250')"
"('O95169', 'P03897')"
"('Q9UQE7', 'Q9NP77')"
"('P01243', 'P16471')"
"('P61964', 'Q5QNW6')"
"('Q9BY84', 'Q16539')"
"('Q9UET6', 'P20618')"
"('Q29836', 'P43628')"
"('Q9BTT6', 'Q8IY92')"
"('P00750', 'P00747')"
"('Q07020', 'P63173')"
"('Q01094', 'P35638')"
"('P51817', 'P15311')"
"('Q9P2Y5', 'Q8NEB9')"
"('P78352', 'P46937')"
"('Q13233', 'O15111')"
"('Q02556', 'Q15648')"
"('Q14781', 'Q8IXK0')"
"('P69905', 'Q05086')"
"('Q8NG84', 'P38405')"
"('P46108', 'P84022')"
"('Q8IYT8', 'P10914')"
"('Q02363', 'P15884')"
"('P29459', 'P15509')"
"('P19838', 'Q8IZI9')"
"('P45984', 'O95999')"
"('Q8IZI9', 'P78552')"
"('Q13480', 'P23467')"
"('Q96GD4', 'Q99661')"
"('O15264', 'P24534')"
"('Q7LDG7', 'O14807')"
"('P00505', 'P40926')"
"('P04628', 'Q9ULV1')"
"('P28223', 'Q01668')"
"('P41134', 'P15172')"
"('Q15561', 'Q15834')"
"('Q8NB46', 'P53350')"
"('P22105', 'P17301')"
"('Q02156', 'Q96HC4')"
"('P08637', 'P06239')"
"('Q4KMQ1', 'O00299')"
"('Q15022', 'Q15910')"
"('Q9NZW5', 'P49716')"
"('P03372', 'O43524')"
"('P27986', 'P37173')"
"('O43257', 'Q9Y265')"
"('P02647', 'P04264')"
"('Q96AB3', 'Q15119')"
"('Q8NGB4', 'P38405')"
"('P43405', 'P20273')"
"('Q9Y2Q3', 'P52272')"
"('P15056', 'Q07890')"
"('Q13541', 'P08238')"
"('P12931', 'P25101')"
"('P49841', 'P24385')"
"('Q96IP4', 'O43278')"
"('P61077', 'Q86UD3')"
"('Q15819', 'Q9BXR0')"
"('Q99832', 'P62714')"
"('O15105', 'P35711')"
"('P23508', 'Q96RT1')"
"('Q9UPY3', 'Q9UL18')"
"('Q9BVK8', 'Q9P2A4')"
"('Q12986', 'P35637')"
"('P29375', 'P01106')"
"('P16104', 'O95881')"
"('Q8N6Y0', 'O15155')"
"('Q9P0U4', 'P06899')"
"('P04921', 'P11171')"
"('Q14974', 'P60709')"
"('O60508', 'Q86U42')"
"('Q9NYJ8', 'P62258')"
"('P15104', 'P12757')"
"('P40337', 'P37802')"
"('O60663', 'O00505')"
"('O15379', 'Q5VTD9')"
"('Q9Y5K6', 'O43248')"
"('P01111', 'Q92565')"
"('Q01094', 'P19838')"
"('P33076', 'Q12899')"
"('Q12873', 'P13727')"
"('P40337', 'Q8TBZ2')"
"('P00533', 'O75815')"
"('P42224', 'P31749')"
"('407051', 'Q9UKL0')"
"('P43403', 'Q16539')"
"('P35609', 'O14974')"
"('Q86U42', 'P63104')"
"('Q5VU43', 'Q9NPF4')"
"('Q86UL8', 'Q9ULL4')"
"('P01889', 'P54136')"
"('Q96DB2', 'Q93077')"
"('O14807', 'P42338')"
"('Q06323', 'P62333')"
"('P08107', 'P04637')"
"('Q9UBW7', 'P63279')"
"('Q9UBN6', 'P45974')"
"('O60812', 'P61981')"
"('Q9UQ16', 'P55157')"
"('Q96J77', 'P08651')"
"('Q9UJM3', 'P62736')"
"('Q9P0J0', 'P40763')"
"('Q96B26', 'Q8TF46')"
"('Q92841', 'Q9NRR4')"
"('Q7Z7A3', 'Q2VPK5')"
"('O00141', 'P29966')"
"('Q13620', 'Q9H967')"
"('Q15366', 'Q9BRX9')"
"('P17612', 'O60266')"
"('442918', 'P43351')"
"('Q13547', 'Q16254')"
"('O15530', 'P05129')"
"('P20702', 'P36941')"
"('Q15427', 'Q9BWF3')"
"('Q9UKL0', 'Q969G3')"
"('P33992', 'Q6IE81')"
"('P49841', 'Q8TDZ2')"
"('Q9Y397', 'P01112')"
"('P25963', 'O95163')"
"('P14780', 'P42830')"
"('O14832', 'O75674')"
"('O00264', 'Q14164')"
"('Q15287', 'Q9BU76')"
"('P16220', 'Q8IZS8')"
"('P61254', 'P62917')"
"('Q9Y478', 'P04637')"
"('Q96DF8', 'P63244')"
"('Q96BY6', 'Q07890')"
"('Q99814', 'P01588')"
"('Q9UL25', 'Q9UJ41')"
"('P13942', 'P56199')"
"('Q9Y6D6', 'O75365')"
"('Q9Y4Z0', 'Q96GM8')"
"('P08651', 'P18146')"
"('Q13424', 'Q9UKP5')"
"('Q9NQB0', 'P47928')"
"('P16070', 'P01730')"
"('P62877', 'Q7Z6M2')"
"('Q8WVM7', 'Q14683')"
"('Q7Z2E3', 'P02686')"
"('O15417', 'Q14457')"
"('Q8IY92', 'O15228')"
"('P49023', 'P05106')"
"('P02458', 'O15335')"
"('Q9UKV0', 'Q7Z2G1')"
"('O15525', 'O60675')"
"('Q9UJX2', 'P42771')"
"('P22234', 'P63092')"
"('P36402', 'Q15561')"
"('P09914', 'P52630')"
"('P45984', 'P15408')"
"('P42229', 'P16471')"
"('Q8TCJ2', 'P39656')"
"('P60709', 'P08865')"
"('Q9UBN6', 'Q13310')"
"('O43541', 'Q96FA3')"
"('O43164', 'P62837')"
"('Q68CZ6', 'Q9H6D7')"
"('P63261', 'P20333')"
"('Q15306', 'Q14765')"
"('P06241', 'Q14643')"
"('P42566', 'P35968')"
"('P51686', 'P08754')"
"('Q9UIF7', 'P52701')"
"('Q9Y243', 'Q04206')"
"('P08727', 'Q8IYI6')"
"('P62993', 'P19235')"
"('Q8IX12', 'Q12986')"
"('Q9P2A4', 'Q86YM7')"
"('Q14164', 'O43399')"
"('P68366', 'Q99459')"
"('P17947', 'P49716')"
"('P14151', 'P62993')"
"('Q96EK5', 'Q99700')"
"('P05783', 'Q9UM73')"
"('Q29RF7', 'Q9H8T0')"
"('P08107', 'O75807')"
"('P53778', 'P67775')"
"('P61586', 'Q9Y623')"
"('P60709', 'Q08945')"
"('Q13315', 'Q6PD62')"
"('P78545', 'P07237')"
"('P83881', 'P61254')"
"('P01023', 'P12544')"
"('P19438', 'Q9UBV2')"
"('Q92830', 'P10827')"
"('P62993', 'P29350')"
"('P33991', 'O43929')"
"('P61328', 'P08069')"
"('P00519', 'P98164')"
"('Q96J77', 'O43399')"
"('Q92956', 'Q9UHV9')"
"('Q99459', 'Q9H0H5')"
"('Q07889', 'Q13546')"
"('Q8NF50', 'Q96L33')"
"('Q96H86', 'Q9UMX1')"
"('O95600', 'P56545')"
"('Q15427', 'Q96CN9')"
"('P35626', 'Q8NGX0')"
"('P30519', 'Q9UNH6')"
"('P16499', 'P35913')"
"('Q5T4F7', 'Q9UBV4')"
"('P18754', 'Q9UMN6')"
"('Q9H2U1', 'Q9NVD7')"
"('P18669', 'P12956')"
"('P48729', 'P18754')"
"('Q16827', 'P04626')"
"('P51159', 'Q9P2H0')"
"('O14503', 'P04637')"
"('P04156', 'P00441')"
"('Q9Y478', 'O95757')"
"('Q16828', 'O15264')"
"('P15311', 'Q9UFF9')"
"('P37837', 'Q9Y4K3')"
"('Q14192', 'P30307')"
"('Q9H0R8', 'P18505')"
"('Q7L0Q8', 'O75914')"
"('Q12824', 'Q9NYL2')"
"('Q99075', 'Q15303')"
"('P52735', 'P22674')"
"('P04632', 'Q9H1Y0')"
"('Q9UKY1', 'P21673')"
"('Q9NSC5', 'Q86YM7')"
"('P49888', 'Q15047')"
"('Q92993', 'Q9H840')"
"('Q86X27', 'P63104')"
"('Q02878', 'P61353')"
"('P56556', 'O14561')"
"('Q96F07', 'Q8WUW1')"
"('Q16584', 'Q12933')"
"('P48556', 'P62191')"
"('Q9BY78', 'P60604')"
"('P47756', 'Q9NR96')"
"('Q13315', 'Q8IX01')"
"('P07384', 'P68032')"
"('P0CG47', 'P12004')"
"('P01106', 'Q92698')"
"('Q01196', 'Q9UPN9')"
"('P43246', 'P23508')"
"('P38646', 'Q9Y4K3')"
"('P22301', 'Q01892')"
"('O60729', 'Q9UJX3')"
"('O95400', 'Q15366')"
"('O14775', 'Q92806')"
"('P63279', 'Q8N448')"
"('Q12933', 'P54725')"
"('Q9NPF7', 'Q9HC73')"
"('P21554', 'P50151')"
"('P62269', 'Q9UKV8')"
"('Q13155', 'P29590')"
"('P38398', 'Q13085')"
"('P0CG48', 'Q5MJ70')"
"('Q14966', 'Q13573')"
"('Q99576', 'Q9UM19')"
"('Q16288', 'P12980')"
"('Q9Y6X2', 'P52630')"
"('Q9UKW4', 'Q04695')"
"('Q01844', 'P54252')"
"('Q13885', 'Q9NY65')"
"('Q9NR50', 'P61421')"
"('Q13588', 'P15170')"
"('Q9UBU8', 'Q6NV75')"
"('O60739', 'O14818')"
"('Q8WVZ9', 'Q9BVJ7')"
"('P60709', 'P06239')"
"('P36507', 'Q92905')"
"('Q13315', 'Q92793')"
"('P43354', 'P25788')"
"('Q15038', 'Q9H0X6')"
"('Q02548', 'Q15116')"
"('Q01094', 'O75461')"
"('O75582', 'O95865')"
"('O14757', 'Q06609')"
"('Q9NW61', 'Q04771')"
"('O75822', 'Q04637')"
"('Q9UKE5', 'P19105')"
"('Q92997', 'P78337')"
"('O75940', 'Q15811')"
"('P07332', 'P15311')"
"('P16871', 'Q99497')"
"('Q16637', 'P09012')"
"('P60520', 'O95352')"
"('Q9Y6J9', 'Q9HBM6')"
"('Q14209', 'Q96T88')"
"('P01889', 'O43488')"
"('P16220', 'Q5VWX1')"
"('O43674', 'O95182')"
"('Q14008', 'O15117')"
"('P61073', 'P18846')"
"('P63167', 'Q92956')"
"('Q9Y3R0', 'P07288')"
"('Q13574', '145781')"
"('P51812', 'O43683')"
"('P53567', 'Q15744')"
"('O75419', 'P25205')"
"('P43243', 'Q15233')"
"('Q16401', 'P62191')"
"('Q92769', 'Q09028')"
"('P27824', 'O95990')"
"('Q14498', 'Q8N5F7')"
"('O75038', 'P14314')"
"('P23508', 'P22061')"
"('Q13547', 'Q13227')"
"('P10912', 'O60674')"
"('P41182', 'Q06187')"
"('P08069', 'Q02750')"
"('P14923', 'Q13490')"
"('P13987', 'Q9UKW4')"
"('Q9UGP8', 'Q6DKJ4')"
"('P04406', 'Q92882')"
"('P42858', 'O95163')"
"('P62714', 'Q13310')"
"('P08238', 'P04899')"
"('P29466', 'Q12772')"
"('P29353', 'O75569')"
"('P0CG48', 'P57075')"
"('Q13617', 'Q9HC36')"
"('O14936', 'Q9H2G4')"
"('P62745', 'O60739')"
"('P67870', 'Q13426')"
"('Q92793', 'Q01201')"
"('P21741', 'Q02543')"
"('Q6ZVL6', 'Q14157')"
"('Q9UQN3', 'P40818')"
"('O60925', 'Q9H7V2')"
"('Q92633', 'O95467')"
"('Q9UHD2', 'P50990')"
"('Q07157', 'P56856')"
"('O43395', 'Q13435')"
"('P10276', 'P14866')"
"('Q9NXR1', 'Q70YC4')"
"('Q9H9S3', 'P13569')"
"('P63096', 'O14775')"
"('P60709', 'P08133')"
"('Q13617', 'P19532')"
"('Q9H6Q3', 'P04626')"
"('Q07869', 'Q15648')"
"('P02792', 'Q8IWF7')"
"('P57739', 'Q07157')"
"('P60709', 'Q15653')"
"('Q93079', 'Q6FI13')"
"('O75365', 'Q96T76')"
"('Q5RL73', 'Q16637')"
"('P06241', 'Q13283')"
"('Q8N2W9', 'Q13315')"
"('Q12933', 'O00329')"
"('P63165', 'P17676')"
"('P06241', 'O43150')"
"('O00571', 'P06730')"
"('P16471', 'Q15303')"
"('P53350', 'P25788')"
"('P54257', 'P60228')"
"('P16471', 'Q9Y297')"
"('P05556', 'Q9UKX5')"
"('P31946', 'Q07866')"
"('343477', 'P49642')"
"('Q14166', 'Q14164')"
"('P05412', 'Q14457')"
"('Q8IW19', 'P13010')"
"('Q9HCK4', 'Q8N8S7')"
"('P12931', 'P55774')"
"('P32119', 'P10599')"
"('Q9UQ26', 'Q9H2G2')"
"('P13612', 'P07948')"
"('Q6UWE0', 'P51668')"
"('P67870', 'O14641')"
"('Q12874', 'O75689')"
"('P09382', 'P09564')"
"('Q9BRQ0', 'Q9H0E3')"
"('P61981', 'Q08AD1')"
"('Q16539', 'P62714')"
"('O95229', 'O14777')"
"('P05019', 'P42336')"
"('P35227', 'Q8IY57')"
"('Q14623', 'Q13635')"
"('Q13315', 'Q8WZ42')"
"('Q8NFQ8', 'O14656')"
"('P26641', 'Q53FA7')"
"('P22455', 'Q07890')"
"('Q9ULX6', 'P50402')"
"('Q15428', 'P38159')"
"('Q9UBU3', 'P14416')"
"('Q12789', 'Q00653')"
