negatives
"('P10909', 'P17028')"
"('Q96B97', 'O94850')"
"('O43295', 'Q07890')"
"('P25116', 'Q9BY43')"
"('O60832', 'P31947')"
"('Q9H223', 'Q13573')"
"('O94868', 'Q8IZU0')"
"('P31749', 'O14920')"
"('O14979', 'P05412')"
"('P33981', 'O43663')"
"('P10747', 'P62993')"
"('O60749', 'A4D161')"
"('P32189', 'Q9NVF7')"
"('Q9HCE1', 'Q9NZV6')"
"('Q8NC96', 'Q00169')"
"('Q9NPI6', 'Q7Z2W4')"
"('Q8N8Y5', 'Q15424')"
"('P25788', 'O75140')"
"('Q8WXF1', 'Q15323')"
"('O60831', 'O75695')"
"('Q16762', 'P09012')"
"('Q8N0S2', 'Q8NA54')"
"('Q66LE6', 'Q13936')"
"('A8MVW5', 'Q9UI95')"
"('P17252', 'Q3MJ16')"
"('Q14674', 'O95072')"
"('P10276', 'Q15648')"
"('Q15170', 'Q9H7S9')"
"('Q96EE3', 'Q6NUQ4')"
"('O60566', 'P51587')"
"('Q9BUR4', 'P51784')"
"('O75582', 'P07900')"
"('Q96KN7', 'Q6P2H3')"
"('P49411', 'Q9H040')"
"('Q71U36', 'P21333')"
"('Q9Y2H1', 'P46937')"
"('O95905', 'Q9Y5U2')"
"('Q8IWL3', 'A0FGR8')"
"('O00141', 'Q9Y4L1')"
"('Q9NSY0', 'Q15118')"
"('Q13112', 'Q06330')"
"('P60896', 'Q8WVY7')"
"('Q9NS61', 'Q8IZ07')"
"('Q8NBM4', 'Q5SNT2')"
"('Q9HCE1', 'Q68DY9')"
"('Q96SB4', 'Q5S007')"
"('Q9NPJ6', 'Q9P2S5')"
"('Q5TCX8', 'Q06265')"
"('Q15717', 'Q96JY0')"
"('Q9ULV8', 'P29353')"
"('Q15025', 'P03372')"
"('Q5BJF6', 'Q96DN5')"
"('P43632', 'Q29865')"
"('Q59H18', 'O00170')"
"('O95865', 'Q15645')"
"('P29590', 'Q9UKD2')"
"('P21675', 'P46527')"
"('Q9UGL9', 'Q6L8G8')"
"('Q13490', 'O15455')"
"('Q4VCS5', 'O75323')"
"('Q93052', 'P61960')"
"('P31946', 'Q07812')"
"('P60520', 'P27797')"
"('Q92905', 'P09012')"
"('Q92633', 'Q8WVP7')"
"('Q03989', 'Q3LI76')"
"('Q9NZQ7', 'Q8WTW3')"
"('P62330', 'P52272')"
"('O75821', 'Q99613')"
"('P36954', 'Q16630')"
"('P25788', 'P26599')"
"('Q9NX63', 'Q9Y2J4')"
"('Q15973', 'Q9BZW7')"
"('P26367', 'P49366')"
"('Q14999', 'P14678')"
"('Q96KP1', 'P00533')"
"('Q13315', 'Q99801')"
"('Q99470', 'Q14103')"
"('P48735', 'P11413')"
"('P30273', 'P27986')"
"('P20336', 'Q5MNZ6')"
"('P42166', 'P04629')"
"('P46940', 'Q5S007')"
"('Q30154', 'P14618')"
"('Q07352', 'P27361')"
"('Q9P0U1', 'P21912')"
"('P27816', 'P19174')"
"('Q9Y6C9', 'Q7Z5B4')"
"('P04798', 'P11216')"
"('P22612', 'O95006')"
"('P35813', 'O75688')"
"('Q9NQS1', 'Q07817')"
"('P43307', 'P21283')"
"('O43747', 'P63010')"
"('Q8IUR7', 'Q96S59')"
"('Q6A162', 'O60573')"
"('Q9HCE1', 'P17174')"
"('Q13303', 'Q6W2J9')"
"('Q9UBX2', 'P14618')"
"('Q9H492', 'P48643')"
"('Q8TBX8', 'P63208')"
"('O43189', 'Q15742')"
"('P54709', 'P42766')"
"('Q9HCL2', 'Q13011')"
"('Q96QE3', 'P35249')"
"('Q9NP87', 'Q9UBZ9')"
"('Q9UBV2', 'Q9UBU6')"
"('Q13547', 'Q13363')"
"('Q15796', 'Q86TI0')"
"('Q96HF1', 'P08237')"
"('Q15714', 'P30085')"
"('O75791', 'P48023')"
"('P05161', 'Q92985')"
"('Q9BYQ4', 'Q86XF7')"
"('Q9NZ63', 'Q8N960')"
"('Q9NSC5', 'Q16543')"
"('Q9NZL4', 'Q00613')"
"('Q9BSM1', 'Q9BSB4')"
"('P23921', 'Q14164')"
"('P51965', 'Q9NX47')"
"('Q8NDH2', 'Q13616')"
"('Q9ULJ7', 'Q9HCE7')"
"('P11487', 'Q12951')"
"('P51116', 'P07947')"
"('Q99944', 'P60369')"
"('Q9BT78', 'Q92466')"
"('Q03252', 'O75147')"
"('O15259', 'P20020')"
"('A1L162', 'Q96ST2')"
"('P51571', 'P01106')"
"('O95352', 'Q9NT62')"
"('P11021', 'O14965')"
"('Q6NT76', 'O00560')"
"('P17302', 'Q9Y6H8')"
"('Q9Y4E8', 'Q9H257')"
"('Q9BQS8', 'P49368')"
"('P14373', 'Q96GM5')"
"('Q9Y239', 'P98170')"
"('P58340', 'P19447')"
"('P63000', 'P19438')"
"('Q15751', 'Q13702')"
"('Q9H0E2', 'Q13501')"
"('P51668', 'Q9P2N7')"
"('P10074', 'Q9H9D4')"
"('Q6ZT12', 'Q96H35')"
"('P54253', 'Q96SI1')"
"('P34932', 'P04062')"
"('O94855', 'P55735')"
"('Q3LI66', 'Q9Y5J3')"
"('O95271', 'P62826')"
"('P47755', 'P23528')"
"('Q9UK22', 'P63208')"
"('O95793', 'P11142')"
"('Q96LA8', 'Q04446')"
"('O43541', 'Q16659')"
"('Q8TDR0', 'P78552')"
"('Q8IVT5', 'P27797')"
"('O60260', 'P23258')"
"('Q9BQA5', 'Q12772')"
"('Q86YD1', 'Q92793')"
"('Q13263', 'Q4G0J3')"
"('Q09472', 'Q92793')"
"('O14920', 'O00221')"
"('Q9C009', 'P04637')"
"('P22087', 'Q9BXJ9')"
"('P49407', 'Q15942')"
"('A7E2V4', 'Q13618')"
"('Q99523', 'Q6L8Q7')"
"('O00308', 'P54619')"
"('Q15370', 'Q9BQL6')"
"('Q9NPH0', 'O60262')"
"('Q96EB6', 'P42345')"
"('O14965', 'Q9H3S7')"
"('Q15291', 'P63279')"
"('O95831', 'Q99759')"
"('Q9HCE1', 'Q9H7E9')"
"('Q9NP66', 'Q8TD31')"
"('Q8TAP6', 'P54725')"
"('P05113', 'Q969J5')"
"('Q9HC52', 'P42568')"
"('Q13526', 'P29353')"
"('P46781', 'Q13616')"
"('P20930', 'P09651')"
"('Q92831', 'Q15361')"
"('O60356', 'Q9Y448')"
"('Q9Y6K9', 'P55212')"
"('P30279', 'P11802')"
"('Q8TDZ2', 'P61026')"
"('P58317', 'Q8N163')"
"('O94992', 'Q4G0J3')"
"('P27348', 'P68363')"
"('P56645', 'O96017')"
"('Q9Y6H3', 'O43559')"
"('Q7L2J0', 'P05388')"
"('Q9H6T3', 'Q15468')"
"('Q00610', 'Q15628')"
"('P62805', 'O15355')"
"('Q9NX01', 'O94906')"
"('Q92556', 'Q8N1I0')"
"('P21980', 'Q8N2W9')"
"('Q14524', 'Q13425')"
"('Q8IUR7', 'Q96G75')"
"('P39023', 'Q93034')"
"('O15287', 'Q9P104')"
"('Q9BXS1', 'Q86U70')"
"('Q9Y508', 'P51668')"
"('Q96E93', 'P26715')"
"('Q13233', 'Q05639')"
"('Q09161', 'P06730')"
"('P40937', 'Q8IWL3')"
"('Q9HCH0', 'O43815')"
"('Q5TKA1', 'Q09028')"
"('P18146', 'Q92932')"
"('O60503', 'P17931')"
"('P24928', 'Q99728')"
"('Q5VTD9', 'Q12805')"
"('Q9BUZ4', 'P02794')"
"('Q6A162', 'Q53FD0')"
"('P10242', 'P01106')"
"('Q13769', 'Q9Y3C6')"
"('Q9P0N5', 'Q8IWB9')"
"('P25445', 'O75340')"
"('P62136', 'Q9BUA6')"
"('Q9BZE4', 'Q9NRC8')"
"('Q9BV73', 'P62917')"
"('Q9Y5E8', 'Q9Y241')"
"('Q96FL9', 'Q9H3R2')"
"('Q6ZWK4', 'Q16512')"
"('Q05952', 'P17612')"
"('P68400', 'Q13112')"
"('Q9NZT1', 'P17040')"
"('P06733', 'P14174')"
"('P49917', 'P60842')"
"('Q8IWZ8', 'Q01860')"
"('P05412', 'P36543')"
"('P45954', 'Q9BYJ9')"
"('Q8N2W9', 'Q9H492')"
"('P22087', 'O14893')"
"('Q00887', 'Q9NYQ7')"
"('Q7LBR1', 'Q9H444')"
"('Q9UBU9', 'O75618')"
"('Q9Y6K9', 'Q13501')"
"('P06241', 'Q92874')"
"('O75569', 'Q9HA38')"
"('Q9UHD9', 'O94888')"
"('Q92800', 'A6NHQ4')"
"('Q00653', 'P62424')"
"('Q9GZR2', 'Q15397')"
"('Q6NUS6', 'A5PLL7')"
"('P61088', 'P35520')"
"('O60344', 'Q9NVS9')"
"('Q9Y2X3', 'Q9NWA0')"
"('Q96D53', 'Q10713')"
"('P25311', 'Q13043')"
"('Q13573', 'Q06587')"
"('P67775', 'Q9Y6E0')"
"('Q08379', 'Q96BZ8')"
"('P01242', 'P31785')"
"('P42785', 'P55795')"
"('P23511', 'Q9H3D4')"
"('P78559', 'O00305')"
"('Q07325', 'P51684')"
"('Q96HV5', 'Q16623')"
"('Q15796', 'O43684')"
"('P09493', 'P12814')"
"('Q6ZRQ5', 'Q08945')"
"('Q9P2N7', 'P04629')"
"('Q02930', 'Q7Z3S9')"
"('Q13618', 'Q96QR8')"
"('Q9NXB0', 'P31350')"
"('Q969Q6', 'Q9UPN4')"
"('O00483', 'P57078')"
"('P07550', 'P61803')"
"('Q9BQA1', 'Q9H9G7')"
"('Q96AE4', 'Q9Y6G3')"
"('Q8NEM7', 'O15265')"
"('P50553', 'Q9UHD9')"
"('P84077', 'O00308')"
"('Q9BV68', 'P16615')"
"('O95166', 'Q96H79')"
"('Q03001', 'Q7L9L4')"
"('Q9Y3A4', 'P61218')"
"('Q9NQI0', 'Q96GG9')"
"('Q13325', 'Q9BQ95')"
"('O14744', 'P09017')"
"('O43396', 'P62191')"
"('Q9BVC6', 'P49736')"
"('P08238', 'Q9H0B8')"
"('Q5I0X7', 'Q9HCM9')"
"('P20023', 'P15391')"
"('Q14145', 'P02724')"
"('P15880', 'Q07020')"
"('Q4G0N4', 'P16949')"
"('Q8NA72', 'O43837')"
"('P12830', 'P21860')"
"('Q15369', 'Q9H257')"
"('P55273', 'Q0VD86')"
"('Q8IX12', 'P98175')"
"('P08865', 'P63244')"
"('P35226', 'Q9H2P0')"
"('P57721', 'O60218')"
"('P05412', 'P07900')"
"('Q12792', 'P30566')"
"('O14893', 'P57678')"
"('Q8WWB5', 'Q15560')"
"('Q9BXW4', 'O75323')"
"('O75643', 'Q92905')"
"('P07858', 'P10415')"
"('Q04725', 'P35548')"
"('O15488', 'P13807')"
"('Q9NZD8', 'Q9HB07')"
"('P20591', 'Q9H9S4')"
"('P01106', 'P35626')"
"('Q14103', 'Q14999')"
"('Q5T5S1', 'Q8TD31')"
"('O14757', 'Q8NG66')"
"('P42830', 'P51685')"
"('Q9NVX0', 'Q9Y2I6')"
"('P23528', 'P56537')"
"('Q9Y6N7', 'Q13153')"
"('Q9UJV3', 'Q13137')"
"('Q01130', 'O14757')"
"('P57086', 'P17028')"
"('Q92841', 'P26196')"
"('O75461', 'Q9UJW3')"
"('Q5S007', 'Q99961')"
"('Q8IYB3', 'Q9Y3C6')"
"('Q9NPF4', 'P11279')"
"('O95292', 'P47985')"
"('Q9Y4R7', 'P17987')"
"('O94915', 'P61981')"
"('P23416', 'Q9GZR7')"
"('Q15382', 'Q96B36')"
"('Q9NRX3', 'P22459')"
"('Q14019', 'Q9Y478')"
"('P62837', 'Q86Y01')"
"('Q9UI95', 'Q9HCE1')"
"('P08727', 'Q14533')"
"('O43918', 'P49321')"
"('Q7Z3Y8', 'Q9BVL2')"
"('P61218', 'P28065')"
"('Q8TF42', 'Q92835')"
"('Q8IW35', 'Q86VP6')"
"('P63208', 'P20618')"
"('Q8IYX7', 'P25791')"
"('A8MQ03', 'P60412')"
"('Q9NRR4', 'Q08380')"
"('Q13148', 'P19320')"
"('P04818', 'P61081')"
"('P45984', 'Q16512')"
"('Q9BTC8', 'Q8WW38')"
"('Q9Y385', 'P14373')"
"('Q9BYR2', 'Q7Z417')"
"('Q8NHC7', 'P62873')"
"('O43752', 'P25788')"
"('P60953', 'P51608')"
"('Q13616', 'P30291')"
"('Q16795', 'P00156')"
"('Q9BYR9', 'Q15077')"
"('O15151', 'Q03181')"
"('P81877', 'P61371')"
"('O00308', 'Q3B8N2')"
"('Q9UHD2', 'P62269')"
"('P15502', 'Q9H213')"
"('P35368', 'P50148')"
"('P07585', 'Q05707')"
"('P61962', 'Q96N67')"
"('Q71U36', 'Q86YD3')"
"('Q5UIP0', 'Q15013')"
"('P21860', 'Q13480')"
"('O43688', 'O14494')"
"('P30837', 'O75665')"
"('Q9H0H0', 'P25445')"
"('Q8IYQ7', 'Q9Y3A2')"
"('Q9BYT9', 'Q96B86')"
"('Q9NYW3', 'P50148')"
"('Q9UQB9', 'O95359')"
"('Q12931', 'O75390')"
"('Q01518', 'Q9NRC8')"
"('O75531', 'P0DMV9')"
"('Q15058', 'P56385')"
"('Q5HYW2', 'Q8WWB5')"
"('Q5TB80', 'Q9H3U1')"
"('Q00325', 'Q15293')"
"('P84077', 'P15336')"
"('Q6W2J9', 'P46527')"
"('O60341', 'Q9HCM9')"
"('O15259', 'A7KAX9')"
"('O43741', 'P15884')"
"('Q9HB96', 'Q9NW38')"
"('Q99999', 'Q00888')"
"('Q14457', 'Q86YD1')"
"('O00254', 'P00519')"
"('P36952', 'P03372')"
"('P31751', 'Q92934')"
"('Q8N865', 'Q96M29')"
"('P30520', 'Q96FW1')"
"('P48061', 'P27487')"
"('Q92598', 'P31689')"
"('Q9BVJ6', 'Q15019')"
"('Q6NYC1', 'P62805')"
"('Q6PEX3', 'Q9Y272')"
"('O95758', 'P49841')"
"('Q9BVJ6', 'Q15424')"
"('Q99592', 'Q15631')"
"('P20591', 'Q16186')"
"('Q9ULZ3', 'P10644')"
"('P05771', 'P63218')"
"('P49790', 'Q15021')"
"('Q9H078', 'O75208')"
"('P61024', 'Q16543')"
"('O00214', 'P08648')"
"('P04899', 'P08195')"
"('P48553', 'Q9Y5R8')"
"('Q8N653', 'P42224')"
"('Q9H788', 'P50221')"
"('P53680', 'Q86X19')"
"('Q14164', 'P33176')"
"('Q9UG56', 'Q9NS87')"
"('Q8N157', 'P63151')"
"('O00743', 'O75663')"
"('O95551', 'P57087')"
"('P03973', 'P28799')"
"('Q9Y287', 'Q96PD2')"
"('P23284', 'Q5TC82')"
"('O60383', 'O00231')"
"('Q9NV92', 'P40692')"
"('Q9UGL9', 'Q92504')"
"('Q96RN5', 'Q9NPJ6')"
"('P35268', 'P62854')"
"('Q9UKV8', 'Q9Y230')"
"('P05230', 'Q99584')"
"('P17096', 'P09651')"
"('Q7L0Q8', 'Q5T1M5')"
"('P04629', 'Q8IWS0')"
"('Q15672', 'P01100')"
"('P10398', 'P62891')"
"('P61964', 'Q9BYE7')"
"('Q9GZQ8', 'Q07021')"
"('Q14532', 'Q86YP4')"
"('P11940', 'Q12986')"
"('Q7L1Q6', 'P12830')"
"('O00459', 'Q13618')"
"('P54259', 'Q9UQB3')"
"('P55211', 'P06400')"
"('Q8WUY8', 'P40855')"
"('P63165', 'P23497')"
"('P18206', 'P06730')"
"('O15211', 'P11233')"
"('Q969H0', 'Q13007')"
"('Q8N752', 'P05412')"
"('P40200', 'Q8WXG9')"
"('O15371', 'Q9H9S0')"
"('Q9BQE3', 'P62917')"
"('Q06787', 'P05412')"
"('Q9H7E2', 'P67809')"
"('P62495', 'Q9H1J1')"
"('P49407', 'P46459')"
"('P05388', 'P35244')"
"('Q71UM5', 'P46778')"
"('P41250', 'P78545')"
"('P26599', 'Q13148')"
"('Q9UQ35', 'Q9BQA5')"
"('P14921', 'O95365')"
"('P01106', 'O43823')"
"('Q8NHW4', 'P32248')"
"('P22102', 'Q9H0W5')"
"('Q8WV60', 'Q9UBU9')"
"('Q96FW1', 'Q9H8V3')"
"('O75800', 'Q99593')"
"('Q9Y2M5', 'P57737')"
"('P23246', 'Q7Z2W4')"
"('Q13501', 'P02686')"
"('Q8IUQ4', 'P86479')"
"('Q6DKJ4', 'Q8IZP0')"
"('Q15386', 'P25787')"
"('O75360', 'Q8TDS5')"
"('Q13535', 'Q02952')"
"('P48643', 'O95163')"
"('P68400', 'P05455')"
"('Q9Y2Z0', 'O00193')"
"('P08631', 'Q9HBA0')"
"('Q16665', 'Q9Y2M5')"
"('P61371', 'Q96A47')"
"('P51665', 'P35228')"
"('P23434', 'P28074')"
"('Q12986', 'P39023')"
"('Q13617', 'P05455')"
"('Q13595', 'Q6ZW49')"
"('Q15973', 'P60410')"
"('Q5XKP0', 'Q96A35')"
"('Q9HB07', 'P62993')"
"('Q9UHX1', 'P58012')"
"('Q5TD97', 'Q8IVT2')"
"('Q92826', 'O75530')"
"('P13073', 'P05067')"
"('P07900', 'Q8NDN9')"
"('Q96DZ1', 'Q86TS9')"
"('Q02878', 'O95625')"
"('Q16832', 'P07900')"
"('Q13635', 'Q8NAT1')"
"('P13929', 'P06733')"
"('P38398', 'O75152')"
"('Q02108', 'P68400')"
"('Q9Y266', 'P78318')"
"('P17301', 'P50552')"
"('Q13618', 'P56192')"
"('P62244', 'P05412')"
"('Q9UBX2', 'Q13310')"
"('Q96II8', 'Q86XR8')"
"('Q14919', 'Q9NZL4')"
"('P41218', 'O96028')"
"('P54257', 'P14867')"
"('Q9Y5V3', 'O43711')"
"('P08069', 'Q9Y2W7')"
"('O75153', 'Q7L576')"
"('P08172', 'Q96D09')"
"('Q15052', 'Q15599')"
"('Q9Y2J4', 'P22392')"
"('P23769', 'P86481')"
"('Q9BYC9', 'P21912')"
"('Q9NXR8', 'Q96Q83')"
"('Q9BYG3', 'P15880')"
"('P78549', 'Q8N5S9')"
"('Q8TDD5', 'Q8WVC6')"
"('P62314', 'Q92993')"
"('Q13435', 'Q15910')"
"('Q9UL19', 'P21580')"
"('P05067', 'P51692')"
"('O75385', 'Q01094')"
"('Q504Q3', 'P68871')"
"('Q92890', 'P49863')"
"('Q9H788', 'Q6A162')"
"('Q969Q0', 'P11441')"
"('Q9UBU9', 'Q9BQT9')"
"('Q8NHQ1', 'Q8WXI9')"
"('P52797', 'P11362')"
"('Q9UII6', 'Q13077')"
"('Q5T8P6', 'P15927')"
"('Q9BQE3', 'P68104')"
"('Q01844', 'Q13595')"
"('Q13489', 'Q09472')"
"('P05091', 'P10809')"
"('Q13948', 'Q9H2C0')"
"('O15379', 'Q93077')"
"('P37231', 'O15296')"
"('P30305', 'Q14966')"
"('P00533', 'P16591')"
"('Q9UN42', 'Q13733')"
"('O95166', 'Q15459')"
"('P07900', 'P53041')"
"('P51608', 'Q6K0P9')"
"('P11142', 'P32121')"
"('Q9BZL4', 'Q9BUA6')"
"('Q15554', 'P54274')"
"('P23588', 'Q99816')"
"('Q99459', 'P31943')"
"('Q14232', 'Q8NE86')"
"('Q9P286', 'P15976')"
"('Q9BRK4', 'Q5T619')"
"('Q92838', 'P54849')"
"('P19838', 'Q9C0C2')"
"('P63261', 'Q01968')"
"('Q14686', 'Q9BT22')"
"('Q93008', 'P49642')"
"('P22612', 'Q93100')"
"('Q14318', 'P28074')"
"('Q01813', 'P08237')"
"('Q86U06', 'P21246')"
"('Q9BZE4', 'O00566')"
"('Q99873', 'Q16543')"
"('O75792', 'Q7Z304')"
"('Q96CV9', 'P15692')"
"('P10644', 'P19022')"
"('P06239', 'Q13588')"
"('O95071', 'Q04323')"
"('Q9NR55', 'Q16520')"
"('Q99963', 'Q53FE4')"
"('O60674', 'Q13153')"
"('P02786', 'Q68CZ1')"
"('Q8NEA6', 'Q9HAU4')"
"('P05023', 'Q96T76')"
"('P14780', 'P35247')"
"('Q92802', 'P56705')"
"('P35626', 'Q8NGQ4')"
"('Q9H1Y0', 'Q8TB72')"
"('Q9UQ35', 'P48643')"
"('Q08379', 'Q8TAU3')"
"('P52294', 'O43148')"
"('Q5T2T1', 'O14910')"
"('Q13625', 'P12830')"
"('P17612', 'Q9P1Q5')"
"('Q99750', 'Q12756')"
"('P31751', 'P20248')"
"('P01911', 'P07900')"
"('Q96IX9', 'P0C7W6')"
"('Q15024', 'P41218')"
"('Q9C009', 'P18754')"
"('Q9UNE7', 'P04637')"
"('P17040', 'Q15697')"
"('Q9UQB8', 'P05067')"
"('O95486', 'P04629')"
"('Q9Y4K3', 'P99999')"
"('Q8IZU1', 'Q9NVV9')"
"('Q8IWV1', 'Q14451')"
"('Q13188', 'P61604')"
"('P14373', 'Q9Y316')"
"('O00755', 'O14904')"
"('P00367', 'Q14197')"
"('Q5VTR2', 'O75150')"
"('P54578', 'P61088')"
"('P02774', 'Q6P1J9')"
"('P16885', 'Q9NZT1')"
"('P18564', 'P13612')"
"('P40222', 'P61266')"
"('Q93008', 'P29353')"
"('Q8NI35', 'P82279')"
"('Q7L8A9', 'P49366')"
"('Q8N7P3', 'P57739')"
"('Q9NSC5', 'Q8IYX7')"
"('P31749', 'Q96S79')"
"('P50914', 'P24941')"
"('Q9C035', 'Q01844')"
"('O76015', 'Q13526')"
"('Q86X19', 'Q9Y6Y8')"
"('Q9NRC8', 'Q6PL18')"
"('Q14011', 'Q5TC82')"
"('Q13415', 'Q13309')"
"('P49792', 'Q9Y5P4')"
"('Q8N488', 'Q00987')"
"('Q14669', 'P13569')"
"('Q7L2J0', 'P39687')"
"('Q96DT7', 'Q70IA8')"
"('Q14999', 'P11233')"
"('Q14019', 'P50238')"
"('O95070', 'Q969M3')"
"('Q58EX7', 'Q5T619')"
"('Q8IZW8', 'Q9UGI0')"
"('P06733', 'Q92769')"
"('Q5T7P2', 'Q07627')"
"('Q9Y3C5', 'O14933')"
"('P51116', 'Q9UNE7')"
"('Q15208', 'P49407')"
"('P46013', 'O60506')"
"('Q9H0A9', 'A6ND91')"
"('Q9HAU5', 'P62841')"
"('P78560', 'P19438')"
"('Q13573', 'Q99832')"
"('Q13637', 'P13861')"
"('Q8IYA6', 'Q9H0W5')"
"('P26367', 'Q8WUA2')"
"('P04406', 'Q14999')"
"('O00159', 'Q5U5Q3')"
"('P18846', 'P17275')"
"('Q8N6T7', 'Q15466')"
"('P78334', 'O60353')"
"('Q9NY65', 'Q6PF06')"
"('Q9NRR5', 'O95400')"
"('P61077', 'Q8N5U6')"
"('P17480', 'A0JLT2')"
"('P04275', 'P16144')"
"('Q02363', 'Q05639')"
"('Q9Y5T5', 'P04908')"
"('P50750', 'O94979')"
"('Q16540', 'Q8WXI3')"
"('Q99496', 'O15156')"
"('P06748', 'Q9BQ39')"
"('P12018', 'P00519')"
"('Q06330', 'P05231')"
"('O14980', 'O43196')"
"('Q9NZG7', 'Q16623')"
"('Q9HA47', 'Q9BZM1')"
"('P05161', 'E9PAV3')"
"('O95433', 'Q8IZD9')"
"('O60684', 'P43155')"
"('Q96SW2', 'Q9BT78')"
"('P20042', 'P61313')"
"('Q8N205', 'O00631')"
"('Q92560', 'O15294')"
"('P53396', 'P05412')"
"('P21333', 'P26010')"
"('Q16630', 'O00308')"
"('Q8TC20', 'P09493')"
"('Q1MSJ5', 'Q8NA72')"
"('Q06609', 'Q96KN1')"
"('Q9H492', 'Q16513')"
"('Q96C92', 'Q9NPJ6')"
"('P30480', 'P13693')"
"('Q8TEY7', 'Q969Q1')"
"('Q9Y232', 'Q13547')"
"('Q8IVT5', 'Q2TAY7')"
"('P62330', 'P56537')"
"('P12081', 'Q9Y4K3')"
"('P43355', 'P40426')"
"('P55072', 'Q13216')"
"('Q96HA8', 'P04424')"
"('P19320', 'P09661')"
"('Q96HA8', 'Q96KQ4')"
"('Q9Y3C5', 'Q15008')"
"('Q969N2', 'Q9H1J1')"
"('O95801', 'O14965')"
"('P01374', 'Q71U36')"
"('P42229', 'Q13469')"
"('Q01130', 'Q8WZ42')"
"('Q7Z589', 'P09661')"
"('Q99732', 'Q86VP1')"
"('O60506', 'O00308')"
"('Q96T23', 'Q9NRC8')"
"('Q53R41', 'P35613')"
"('Q9Y3E5', 'P15880')"
"('Q9H4E7', 'Q9NYA3')"
"('O95373', 'Q00987')"
"('Q9BTN0', 'Q9H1C3')"
"('Q05639', 'Q15628')"
"('P38646', 'P25788')"
"('Q5JR59', 'Q96GE4')"
"('Q969R5', 'P22528')"
"('Q9HB21', 'Q9NRM7')"
"('Q96T76', 'Q9HBM1')"
"('Q3SYB3', 'Q92628')"
"('P49901', 'P24592')"
"('O00141', 'P42568')"
"('P00750', 'P07355')"
"('Q9BYH8', 'Q04206')"
"('Q96PV0', 'Q92796')"
"('P07858', 'P38936')"
"('Q9Y2I6', 'O14639')"
"('P14618', 'P00338')"
"('Q14164', 'Q13561')"
"('Q99683', 'Q9Y3F4')"
"('P08648', 'P21926')"
"('P54727', 'P68431')"
"('P18031', 'P19022')"
"('O75820', 'P35221')"
"('O00487', 'P17706')"
"('Q9HCE1', 'P39210')"
"('O15160', 'Q9Y2Y1')"
"('P25103', 'P29992')"
"('P29372', 'P21266')"
"('Q9HA47', 'Q96BW1')"
"('Q09472', 'Q9UBL3')"
"('Q8WUY3', 'Q9UBQ5')"
"('Q13618', 'O75643')"
"('Q15365', 'P04637')"
"('P30556', 'P49407')"
"('Q14257', 'Q8NB90')"
"('Q9BUV8', 'Q92616')"
"('P36406', 'P49789')"
"('Q14203', 'Q86XJ1')"
"('P34932', 'Q9Y6K9')"
"('Q13454', 'Q8WXA8')"
"('Q9NQ87', 'P54253')"
"('P34741', 'P23352')"
"('Q15139', 'Q06187')"
"('Q9BRX9', 'P36507')"
"('P55196', 'Q9NQT8')"
"('Q8N5M4', 'O75351')"
"('P14314', 'Q9NVH2')"
"('Q6IE81', 'O00267')"
"('O95163', 'Q13509')"
"('P03372', 'P50402')"
"('P31942', 'Q9H0R8')"
"('P19012', 'Q8TAB5')"
"('P31946', 'O43521')"
"('Q8WUU5', 'O43251')"
"('Q01860', 'P82650')"
"('Q8IYS2', 'O75787')"
"('P12931', 'Q13017')"
"('Q99459', 'Q7L1Q6')"
"('Q96I51', 'Q9BRJ2')"
"('Q12904', 'Q12931')"
"('Q96JP0', 'Q9BRK4')"
"('P60369', 'Q8NBS9')"
"('O60861', 'O95466')"
"('P47756', 'P23526')"
"('Q9UBU9', 'Q92552')"
"('P13612', 'P16070')"
"('Q9H0N5', 'O94880')"
"('Q06278', 'Q96PM5')"
"('O75947', 'P30049')"
"('O60508', 'P52272')"
"('Q96L21', 'P46777')"
"('P49589', 'Q9Y383')"
"('P01106', 'Q96RT1')"
"('P20073', 'Q9Y600')"
"('P0DP23', 'Q92736')"
"('P51149', 'Q9BRQ6')"
"('P68104', 'P24941')"
"('Q15029', 'P34947')"
"('Q9Y2W2', 'P62140')"
"('P56537', 'Q9Y266')"
"('Q13490', 'O15392')"
"('O75112', 'P35609')"
"('P38646', 'Q8WX92')"
"('P28482', 'Q53EZ4')"
"('Q9UIV1', 'P24941')"
"('Q8N9N5', 'P61968')"
"('Q96G42', 'Q2TAL8')"
"('P19320', 'P45880')"
"('Q2NKJ3', 'Q86WV5')"
"('P40763', 'P04150')"
"('Q0VF96', 'P61981')"
"('O95486', 'O15027')"
"('Q8IY92', 'Q9Y2J2')"
"('O43752', 'Q9HCE1')"
"('Q13547', 'Q04727')"
"('O00178', 'Q96JM3')"
"('Q8TD10', 'P61086')"
"('Q6IBW4', 'P07437')"
"('Q15717', 'Q13748')"
"('Q9UMX0', 'Q9BRP8')"
"('P08047', 'Q02156')"
"('Q9BYX4', 'O94817')"
"('O95872', 'P60410')"
"('Q14161', 'Q9Y6K9')"
"('P55072', 'P78371')"
"('P78406', 'Q99627')"
"('Q9ULX6', 'Q8WW24')"
"('P17980', 'P35269')"
"('Q92544', 'P06703')"
"('Q8N7A1', 'Q9Y266')"
"('P46531', 'Q9Y6I3')"
"('Q9BZL1', 'Q9UBX0')"
