negatives
"('P62269', 'P61313')"
"('Q86X19', 'O95573')"
"('Q9Y487', 'Q00325')"
"('Q99879', 'Q13547')"
"('Q9UMR2', 'Q14764')"
"('P40926', 'P68036')"
"('Q9HCE1', 'P62805')"
"('Q9P2K5', 'O75530')"
"('O95166', 'P05388')"
"('O75084', 'P50148')"
"('Q15370', 'Q92830')"
"('Q04917', 'Q04206')"
"('Q8WWB3', 'Q9UJV3')"
"('Q96HH9', 'P16442')"
"('Q9H6R7', 'P63172')"
"('P25963', 'Q9H9T3')"
"('Q9NZI8', 'Q9NUL3')"
"('P01106', 'Q8TEX9')"
"('O14980', 'Q9BZL6')"
"('Q9Y5A7', 'P10636')"
"('Q9NYM9', 'O75396')"
"('Q9ULK4', 'Q96RN5')"
"('Q9GZM8', 'Q9NS73')"
"('Q9H9T3', 'P13284')"
"('P0C7A2', 'A2RUC4')"
"('P84103', 'Q15022')"
"('Q93009', 'P04637')"
"('P60409', 'Q9NP91')"
"('Q13310', 'P18124')"
"('P62807', 'Q96ES7')"
"('Q9UBT2', 'P00533')"
"('Q9UKT4', 'Q9UM11')"
"('P43250', 'P35372')"
"('Q15554', 'P25440')"
"('Q499Z4', 'P60371')"
"('Q9H4L4', 'Q12906')"
"('P02461', 'P20916')"
"('P98153', 'Q8WXA8')"
"('Q6ZNC8', 'Q03518')"
"('P07195', 'P84085')"
"('P20648', 'Q16854')"
"('P62424', 'P61254')"
"('Q8WUA7', 'Q9NR09')"
"('P05556', 'Q15717')"
"('Q15046', 'P08670')"
"('Q99623', 'Q9GZQ8')"
"('P37275', 'P50454')"
"('P61077', 'Q9NX47')"
"('Q5TA77', 'A8MQ03')"
"('P39748', 'Q9UBU9')"
"('Q8N1G0', 'Q8IYS2')"
"('P54646', 'O00418')"
"('O00560', 'Q12904')"
"('Q14157', 'Q16630')"
"('Q13263', 'P21506')"
"('P78362', 'P10599')"
"('Q8IXI2', 'O60296')"
"('Q13227', 'Q7L5Y9')"
"('Q92838', 'Q9ULV3')"
"('P78406', 'Q9Y5S9')"
"('P61221', 'Q9UM54')"
"('P50222', 'Q9UBT2')"
"('P07686', 'Q12982')"
"('Q9BTC8', 'Q9NP66')"
"('P35125', 'Q9H082')"
"('Q9NPJ6', 'Q7Z4H7')"
"('Q96GD4', 'Q00839')"
"('O75832', 'O00232')"
"('P34947', 'P78527')"
"('Q9NQT8', 'Q96B18')"
"('Q15323', 'Q5FYB0')"
"('P07900', 'O15519')"
"('Q13200', 'Q9BYN0')"
"('P62877', 'P03372')"
"('P19838', 'O75746')"
"('P52738', 'Q8NHQ1')"
"('P32242', 'Q9BYR5')"
"('P05423', 'P31260')"
"('O95905', 'P42262')"
"('O94986', 'Q9Y2J2')"
"('Q16552', 'Q6PIL6')"
"('Q9HD26', 'Q9P0N5')"
"('O75503', 'P04798')"
"('Q15185', 'P49736')"
"('O60244', 'P52630')"
"('O95678', 'Q7L775')"
"('Q9UKV3', 'Q9Y383')"
"('P55072', 'Q7KZI7')"
"('Q9BZF9', 'Q86UV5')"
"('P11150', 'Q8IWW8')"
"('Q8TBK6', 'Q9UHJ3')"
"('P60411', 'Q9UQ90')"
"('Q9H0A0', 'Q96G21')"
"('P47914', 'P05386')"
"('P16070', 'Q16643')"
"('Q17RP2', 'Q13330')"
"('O15488', 'Q9Y6K9')"
"('Q9UNE7', 'Q05513')"
"('Q13526', 'O15156')"
"('P20618', 'P62906')"
"('P98171', 'P60953')"
"('P17301', 'Q9UKX5')"
"('Q9H0A6', 'P01023')"
"('Q9Y224', 'Q9UNX3')"
"('P07900', 'Q9UL58')"
"('P19320', 'Q9Y6B6')"
"('Q92624', 'Q9C0D9')"
"('P62314', 'Q9NQ29')"
"('P61073', 'P49716')"
"('P49447', 'Q92838')"
"('P26599', 'Q8IU81')"
"('P04183', 'P07199')"
"('Q13625', 'P68104')"
"('P02751', 'Q9Y371')"
"('P51668', 'Q14669')"
"('Q8IYS2', 'Q9BYG5')"
"('Q96T37', 'P49759')"
"('Q9NQX3', 'Q9H4L4')"
"('O75400', 'P18206')"
"('A6NHQ4', 'P50990')"
"('P11940', 'P62857')"
"('Q05932', 'Q8WWY8')"
"('P35250', 'Q9H0W5')"
"('Q14573', 'Q9UL62')"
"('Q96SD1', 'Q12899')"
"('Q9H0E3', 'Q9BRQ0')"
"('Q9H6S0', 'Q92905')"
"('Q03252', 'Q96HB5')"
"('O95789', 'O14595')"
"('Q9NZC7', 'O43143')"
"('Q12789', 'Q9NRC8')"
"('Q8IYM1', 'O75147')"
"('P43246', 'Q96CS3')"
"('P07737', 'Q01105')"
"('P12004', 'Q96BJ8')"
"('Q8NDX6', 'P35226')"
"('Q99459', 'Q99871')"
"('Q9NPI1', 'P60709')"
"('Q8IX15', 'Q14241')"
"('Q99996', 'O60341')"
"('Q9GZT3', 'P30480')"
"('Q9BXJ9', 'P43243')"
"('Q2NL82', 'Q9H9Y6')"
"('O76064', 'Q14839')"
"('P08579', 'Q9UBG3')"
"('P62136', 'O95685')"
"('Q96DR7', 'P31327')"
"('P50454', 'P01106')"
"('Q01081', 'Q6NUN9')"
"('Q5T3F8', 'Q96K37')"
"('P23469', 'O60333')"
"('P12755', 'Q9Y6N5')"
"('P30483', 'Q14943')"
"('P09455', 'Q9H7L9')"
"('Q06830', 'Q9Y5K5')"
"('Q5JR59', 'Q9ULM2')"
"('P04629', 'Q08554')"
"('Q96EV8', 'Q99608')"
"('P25786', 'P13646')"
"('P08670', 'Q13835')"
"('P30153', 'Q86XP1')"
"('Q9BRT8', 'Q71U36')"
"('P98172', 'Q96P53')"
"('Q86X55', 'Q15417')"
"('Q99501', 'P47755')"
"('P02533', 'Q9H492')"
"('Q9C000', 'Q9ULZ3')"
"('Q96GS4', 'Q9H2D6')"
"('Q9P2H0', 'P56537')"
"('P17301', 'Q14315')"
"('P40426', 'O14770')"
"('O75083', 'P46940')"
"('P03372', 'P27105')"
"('O15498', 'Q9UNK0')"
"('P49674', 'Q9UPN4')"
"('Q9UBF2', 'Q9H8V3')"
"('Q16576', 'Q13573')"
"('Q09666', 'P26368')"
"('O94763', 'Q03933')"
"('P61968', 'Q08117')"
"('P60410', 'O75427')"
"('Q86WT1', 'Q9NWB7')"
"('Q13469', 'Q6P1K8')"
"('P10599', 'P11441')"
"('P67775', 'P05556')"
"('Q7Z7A4', 'P22087')"
"('Q13618', 'P35226')"
"('P27348', 'P46527')"
"('Q16890', 'Q9NPH2')"
"('Q92985', 'Q09472')"
"('Q5S007', 'P43246')"
"('Q9H2H9', 'Q01650')"
"('Q9Y4Z2', 'Q04864')"
"('Q5TB80', 'O95613')"
"('P27448', 'P21283')"
"('Q16659', 'P62191')"
"('O14964', 'Q14129')"
"('Q13616', 'Q9UPQ9')"
"('Q9UGI8', 'Q9BUJ2')"
"('P05230', 'P67870')"
"('Q9H9A7', 'Q13156')"
"('Q9GZT9', 'P40855')"
"('Q9P0M6', 'P62875')"
"('Q16401', 'P25787')"
"('P43250', 'P08648')"
"('P25490', 'Q12952')"
"('P27797', 'P48039')"
"('Q8IWL3', 'Q9HBH1')"
"('P17612', 'Q9Y691')"
"('Q9H0R8', 'P42696')"
"('Q9H2Y7', 'P19784')"
"('Q07021', 'Q9BRL6')"
"('Q9BWH6', 'Q9H0W5')"
"('O00716', 'Q01892')"
"('Q8N3V7', 'P80723')"
"('Q13618', 'Q9Y4X5')"
"('Q14103', 'Q13620')"
"('O75208', 'P50336')"
"('Q96M98', 'O60260')"
"('Q00653', 'P33778')"
"('Q9HAU5', 'Q13573')"
"('Q92888', 'Q8IV13')"
"('Q99719', 'Q16181')"
"('P53778', 'P78347')"
"('Q04206', 'P16871')"
"('Q14833', 'Q9HAV0')"
"('Q14197', 'P23786')"
"('Q9H0B6', 'P61981')"
"('Q9C0E8', 'Q9P0N5')"
"('O14733', 'P45983')"
"('O95817', 'Q9UJ72')"
"('Q13077', 'P56279')"
"('Q86YC2', 'Q9BYZ6')"
"('O95758', 'Q9NV79')"
"('Q9UKI8', 'Q15386')"
"('P10644', 'O14980')"
"('Q96TA1', 'P15104')"
"('Q8NBL1', 'Q9NRD1')"
"('Q9BZY9', 'P51948')"
"('Q14657', 'Q04941')"
"('Q15051', 'Q7Z5J8')"
"('P21673', 'Q04206')"
"('Q12874', 'Q9ULR0')"
"('P13861', 'P22694')"
"('Q17RP2', 'Q9UHA2')"
"('P51532', 'Q13263')"
"('Q9Y6D9', 'Q96CS2')"
"('Q9BRK4', 'Q8IY34')"
"('Q7L2J0', 'P35249')"
"('P68400', 'Q9H257')"
"('Q16630', 'Q01844')"
"('Q99471', 'P62873')"
"('O75420', 'Q8WXF0')"
"('Q53TN4', 'Q16643')"
"('P33992', 'O60812')"
"('Q13155', 'P05067')"
"('O75521', 'O60341')"
"('Q9P0N5', 'Q658Y4')"
"('Q16543', 'P62333')"
"('O43463', 'P60410')"
"('Q15370', 'Q92813')"
"('Q93062', 'Q6PIY7')"
"('P22612', 'Q8NGL7')"
"('P62244', 'P84098')"
"('P0DML3', 'P32927')"
"('P35869', 'P55317')"
"('Q9UQ35', 'Q86VM9')"
"('Q9BYR9', 'Q9BXY8')"
"('Q16539', 'Q96DM3')"
"('P53621', 'P35606')"
"('Q8IYF3', 'Q5JVL4')"
"('P04899', 'O60503')"
"('P11172', 'Q86WZ6')"
"('Q9H2U1', 'Q9H9Z2')"
"('Q9HCK8', 'O43291')"
"('Q9Y6H1', 'Q9NP81')"
"('Q9UI14', 'Q99942')"
"('Q15797', 'Q13501')"
"('Q8N4V1', 'Q9UJZ1')"
"('Q9NRR3', 'Q9H3S3')"
"('Q04864', 'Q9BW66')"
"('Q14653', 'P22681')"
"('Q14241', 'Q9Y620')"
"('Q01892', 'P20226')"
"('P04259', 'Q92905')"
"('Q99759', 'Q9UHB6')"
"('Q6P087', 'Q03405')"
"('P13010', 'P49715')"
"('P51858', 'P13645')"
"('Q96FX7', 'Q92905')"
"('O75508', 'P57739')"
"('Q9UM54', 'P35637')"
"('O95886', 'Q9UPX8')"
"('Q9BY41', 'P34932')"
"('O75369', 'Q13283')"
"('P67775', 'Q08AM6')"
"('O14618', 'Q96FV2')"
"('O75110', 'P11310')"
"('Q96QE3', 'Q8TAF3')"
"('Q9Y230', 'Q9NPF5')"
"('P05121', 'P20618')"
"('P61224', 'Q8WWN8')"
"('P00492', 'Q13618')"
"('Q8N9F7', 'P69905')"
"('Q8NFH5', 'Q12906')"
"('A8MQ03', 'Q9NW64')"
"('Q96IK5', 'P98170')"
"('Q16795', 'Q9P0L0')"
"('Q70CQ1', 'Q13601')"
"('P63208', 'Q13503')"
"('Q14197', 'P36578')"
"('P24941', 'Q9Y676')"
"('Q9NRC8', 'Q9UHB9')"
"('P62841', 'P61353')"
"('P63261', 'O15111')"
"('Q92922', 'P35226')"
"('P05771', 'Q9UNY4')"
"('O14933', 'Q13064')"
"('Q8N812', 'Q13451')"
"('Q92526', 'P07195')"
"('Q92890', 'O43143')"
"('Q00005', 'Q14974')"
"('O75626', 'P59046')"
"('Q86YD3', 'P08236')"
"('P49207', 'P62851')"
"('Q15173', 'Q02641')"
"('Q9HC35', 'Q9BVA1')"
"('Q15149', 'P00533')"
"('Q9GZM8', 'Q9NRI5')"
"('P25054', 'Q92688')"
"('Q09472', 'Q9UL17')"
"('O00716', 'O00767')"
"('Q9GZU7', 'Q8WW24')"
"('Q6DN90', 'Q99496')"
"('Q8N556', 'Q9ULW0')"
"('O00257', 'P63104')"
"('P81877', 'O60663')"
"('Q9H147', 'P61218')"
"('Q99502', 'P11487')"
"('Q9UBE8', 'P15884')"
"('P07910', 'Q14999')"
"('P83916', 'P61244')"
"('Q06124', 'Q96RL6')"
"('O60504', 'Q13153')"
"('Q9HA65', 'Q12789')"
"('Q8IZ69', 'P20073')"
"('Q6ZRF8', 'P0DMV8')"
"('O15537', 'Q6SZW1')"
"('Q92993', 'P21673')"
"('P56537', 'O75665')"
"('Q03164', 'P61964')"
"('P61981', 'Q96F86')"
"('Q53F19', 'Q6I9Y2')"
"('P19438', 'P78356')"
"('P06733', 'P25788')"
"('O75925', 'P17844')"
"('Q9H009', 'P07237')"
"('Q03014', 'Q99471')"
"('Q49AN0', 'P53396')"
"('P00533', 'Q13322')"
"('P26367', 'Q9Y258')"
"('P46108', 'P17612')"
"('P10415', 'P46695')"
"('Q92905', 'Q8IWQ3')"
"('Q14525', 'Q9BUP0')"
"('Q9HD33', 'Q9BQ48')"
"('Q92820', 'P49736')"
"('Q9Y572', 'O00429')"
"('P08138', 'Q92574')"
"('Q8IWL3', 'P29322')"
"('Q9ULX9', 'P18847')"
"('P13612', 'P61225')"
"('P50750', 'Q16891')"
"('Q6ZT12', 'Q6P587')"
"('Q9H2A7', 'P51685')"
"('P07339', 'P01730')"
"('Q92783', 'P52333')"
"('P01100', 'Q12824')"
"('P62324', 'Q9Y297')"
"('A7E2F4', 'P04792')"
"('Q9NQH7', 'P14735')"
"('Q7L2J0', 'P04629')"
"('P14649', 'Q9UBC3')"
"('P10644', 'Q92667')"
"('Q9H074', 'Q96DU9')"
"('Q9H0R8', 'P23528')"
"('O75251', 'P56556')"
"('Q15717', 'O60488')"
"('O14863', 'P55010')"
"('P61978', 'Q15287')"
"('Q96L91', 'P48431')"
"('Q5SWW7', 'P35680')"
"('P08708', 'Q92731')"
"('Q13415', 'Q92576')"
"('O14686', 'Q6ZW49')"
"('O43687', 'P17612')"
"('Q99595', 'P40337')"
"('O75420', 'Q15560')"
"('P08123', 'P51511')"
"('O95347', 'P49917')"
"('Q9H840', 'Q3B7T1')"
"('P02768', 'Q9NZJ4')"
"('P19320', 'P06493')"
"('P06493', 'Q9BQQ3')"
"('Q96HS1', 'O95831')"
"('Q9Y4B6', 'Q92630')"
"('Q9HC98', 'Q0VD86')"
"('P16333', 'P35968')"
"('P62316', 'Q13618')"
"('P60369', 'Q8TAF7')"
"('Q6K0P9', 'Q8TF66')"
"('P08631', 'P48023')"
"('Q9UQ80', 'P31749')"
"('Q9UBB5', 'Q92769')"
"('Q13547', 'Q9Y6J0')"
"('P45973', 'Q969W8')"
"('P04637', 'Q8TEB7')"
"('Q8WY64', 'Q5T7N3')"
"('P28908', 'Q9BWF2')"
"('P23396', 'P62888')"
"('Q9H0C8', 'Q8NFZ0')"
"('O75147', 'Q14690')"
"('P20591', 'P23497')"
"('P62081', 'P05386')"
"('Q6P597', 'Q9NSK0')"
"('Q9NY65', 'Q8NBM4')"
"('Q8TB72', 'O43251')"
"('Q9UBI6', 'O96013')"
"('P99999', 'P18206')"
"('Q9BY77', 'Q9NUX5')"
"('O14544', 'Q969J5')"
"('Q14118', 'Q9Y490')"
"('Q96EZ8', 'O14746')"
"('P27797', 'P02747')"
"('P10451', 'Q9NV96')"
"('Q6NUN9', 'P52701')"
"('P13727', 'Q6S8J3')"
"('Q9UDY4', 'Q9Y266')"
"('P05783', 'Q9Y224')"
"('Q99496', 'P46459')"
"('Q5BJF6', 'O43303')"
"('P62847', 'Q9BY44')"
"('O14735', 'Q9H1C4')"
"('P40429', 'P30050')"
"('Q9Y4B6', 'Q92889')"
"('Q96B26', 'Q8TBB1')"
"('Q8IWS0', 'Q13547')"
"('Q15118', 'Q9Y2R2')"
"('P48681', 'P27635')"
"('Q8TAI1', 'P04156')"
"('O95872', 'Q6IA69')"
"('P09769', 'P08238')"
"('Q9Y2V2', 'Q8ND90')"
"('O95425', 'P08670')"
"('Q9P270', 'Q5VW36')"
"('Q92784', 'P19784')"
"('P63261', 'Q8TF42')"
"('P55072', 'P19838')"
"('Q9BT78', 'Q13568')"
"('P04150', 'Q6ZNC8')"
"('Q9UMR5', 'Q14197')"
"('Q13188', 'P32456')"
"('Q8N883', 'Q99496')"
"('Q6WCQ1', 'P27348')"
"('P35637', 'P06576')"
"('Q00839', 'Q9NXV6')"
"('Q8IX01', 'O75147')"
"('Q86X19', 'Q9C0B5')"
"('P04637', 'P02794')"
"('O00193', 'Q14703')"
"('Q86Y78', 'P18031')"
"('Q9BQ04', 'Q3SY00')"
"('O43808', 'O00303')"
"('Q16610', 'P57076')"
"('Q8N726', 'P56545')"
"('O75909', 'Q96IJ6')"
"('O15264', 'P62263')"
"('P46108', 'P13645')"
"('P21579', 'Q9NVR5')"
"('Q17RP2', 'Q7Z3B4')"
"('P24941', 'P60842')"
"('Q04912', 'P62993')"
"('P11047', 'P16070')"
"('Q8IZP6', 'P62256')"
"('Q04771', 'Q15714')"
"('Q6NUT3', 'Q6P5W5')"
"('Q13489', 'P22314')"
"('P16220', 'Q8N461')"
"('Q8TBB1', 'Q99816')"
"('Q9UQE7', 'P54277')"
"('Q99622', 'O75410')"
"('Q96FW1', 'Q92598')"
"('O14641', 'Q155Q3')"
"('P58107', 'O95782')"
"('O60341', 'Q16891')"
"('P78527', 'P51858')"
"('Q14344', 'Q5S007')"
"('Q9Y2R2', 'P15498')"
"('P21781', 'P17948')"
"('Q86V81', 'Q9P2L0')"
"('P56282', 'O00422')"
"('Q96SB4', 'O43809')"
"('P10275', 'O43294')"
"('O95231', 'Q8IUC2')"
"('Q9UP95', 'Q8N9M5')"
"('Q96KA5', 'Q9H3M0')"
"('P36873', 'P46439')"
"('Q13233', 'P61586')"
"('Q99459', 'P51668')"
"('P27105', 'O14681')"
"('P26715', 'Q16617')"
"('Q86YP4', 'Q9Y265')"
"('P30049', 'P25106')"
"('Q13501', 'P09326')"
"('Q96L14', 'Q9Y2H6')"
"('Q15555', 'Q9Y5J5')"
"('Q9UQ07', 'P16333')"
"('O75478', 'O00571')"
"('O14777', 'Q9UQE7')"
"('A5PLN9', 'Q9NY27')"
"('P18859', 'P06576')"
"('Q5VYV7', 'P61956')"
"('Q9BTW9', 'O15198')"
"('Q16543', 'Q06323')"
"('O95630', 'Q14677')"
"('P36956', 'Q71SY5')"
"('P19474', 'P35240')"
"('P61158', 'Q68EM7')"
"('P61968', 'P24522')"
"('Q9BPY3', 'P25445')"
"('Q6UX41', 'Q9H8M5')"
"('P01106', 'P04843')"
"('Q8IW19', 'Q9UGN5')"
"('Q12959', 'Q9Y698')"
"('P20339', 'P05556')"
"('E9PAV3', 'Q5T3J3')"
"('Q13526', 'Q8IYB3')"
"('Q7Z2W4', 'P60371')"
"('P07949', 'P07900')"
"('Q14974', 'Q12772')"
"('Q8IZ13', 'P26641')"
"('Q12873', 'P16870')"
"('P42858', 'Q9BY11')"
"('Q68EM7', 'Q14247')"
"('Q9NY93', 'P62899')"
"('Q99459', 'Q86WJ1')"
"('P27986', 'O75145')"
"('Q9NXR7', 'Q92734')"
"('P68104', 'Q9BVG4')"
"('P50995', 'P07355')"
"('O75147', 'P23284')"
"('Q9BT49', 'P46087')"
"('P61020', 'Q9UBU9')"
"('Q9UJV9', 'P04083')"
"('Q9P244', 'P55196')"
"('Q9UKL0', 'O95863')"
"('A0AVI4', 'P30443')"
"('P54253', 'A7E2V4')"
"('P60900', 'Q0VDD7')"
"('P56524', 'Q6NUQ1')"
"('P60866', 'Q9Y450')"
"('P60370', 'Q9NQX5')"
"('P62258', 'Q86Z20')"
"('Q86WR7', 'Q9NUX5')"
"('Q15907', 'P36952')"
"('O95182', 'O00217')"
"('Q96C10', 'Q9UPY3')"
"('Q03135', 'P30154')"
"('Q9BYC9', 'P17026')"
"('P04629', 'O14777')"
"('B2RUZ4', 'Q8WWH4')"
"('Q04206', 'P04083')"
"('O00560', 'O75828')"
"('Q92989', 'Q8WW01')"
"('O95251', 'Q8NHQ1')"
"('Q6NUN9', 'P35558')"
"('Q9BUF5', 'Q86XA0')"
"('P45984', 'Q13042')"
"('Q96C24', 'O94972')"
"('P25101', 'Q8WVP7')"
"('O75113', 'Q13618')"
"('Q6Y7W6', 'Q9BRX9')"
"('Q13007', 'Q9UHF4')"
"('Q13418', 'P78371')"
"('Q15696', 'A7MD48')"
"('Q6NUN9', 'P46087')"
"('Q14197', 'P05141')"
"('Q8IX03', 'O14980')"
"('Q86X19', 'Q15436')"
"('P43364', 'Q86U06')"
"('Q9UBX2', 'P11940')"
"('P03973', 'Q8IZU0')"
"('Q8N680', 'P24278')"
"('Q9BVP2', 'O00567')"
"('P49327', 'P27361')"
"('Q99816', 'Q9UKU7')"
"('Q14165', 'Q99598')"
"('P18206', 'P26368')"
"('P15880', 'Q9UMX5')"
"('Q08945', 'Q71UI9')"
"('O00231', 'Q99459')"
"('Q16864', 'P50552')"
"('P05023', 'Q8NHG8')"
"('P02533', 'P07910')"
"('P35998', 'Q14164')"
"('O60739', 'Q9UBQ5')"
"('O95390', 'Q8WWY8')"
"('P60370', 'P49901')"
"('P42771', 'O75928')"
"('P05129', 'O14775')"
"('Q9HB71', 'Q9UBP6')"
"('P62805', 'Q04206')"
"('P80188', 'Q6ISS4')"
"('O60506', 'Q01970')"
"('Q15942', 'P63279')"
"('P60520', 'P62258')"
"('O14964', 'Q8WWB3')"
"('O75845', 'P62079')"
"('P54578', 'O75832')"
"('O14867', 'P48729')"
"('Q9BZE9', 'Q00266')"
"('O60832', 'Q9Y230')"
"('Q15287', 'Q9UBC1')"
"('P40424', 'Q00444')"
"('Q6IN85', 'Q5S007')"
"('Q16082', 'P00403')"
"('P22087', 'P62244')"
"('P29033', 'Q13200')"
"('O43390', 'Q6P2Q9')"
"('Q7Z4H4', 'Q7L0Q8')"
"('A5YKK6', 'P78543')"
"('Q9BQ67', 'Q9GZS1')"
"('Q93034', 'P24928')"
"('P27361', 'Q13409')"
"('Q8NFA0', 'Q86VP6')"
"('Q53GQ0', 'Q9UM00')"
"('Q9Y4R7', 'Q92526')"
"('P29460', 'P42224')"
"('Q14008', 'O95274')"
"('Q8TC57', 'Q15645')"
"('Q99496', 'P53621')"
"('Q13573', 'O75643')"
"('P62314', 'Q9BQA1')"
"('P61758', 'Q15046')"
"('Q9Y3C7', 'P49336')"
"('Q92901', 'P61927')"
"('P12004', 'P08729')"
"('Q96AP4', 'P50281')"
"('P52272', 'O14964')"
"('Q92841', 'O95995')"
"('Q969Q6', 'P31749')"
"('Q99717', 'Q92736')"
"('O95071', 'Q15796')"
"('P31483', 'Q9HBD1')"
"('Q92731', 'Q14683')"
"('P01106', 'P39023')"
"('Q9BUL8', 'Q9P2B4')"
"('Q9NVI7', 'Q9Y2J2')"
"('Q15293', 'Q9BV73')"
"('Q15843', 'Q9UK99')"
"('P54253', 'P12955')"
"('Q9H1K1', 'Q13303')"
"('P42336', 'Q99418')"
"('Q9H9Z2', 'O00629')"
"('P10451', 'Q8IV08')"
"('P01912', 'Q9H6D8')"
"('Q8TDB6', 'P51965')"
"('Q8TCT6', 'Q9Y2Q3')"
"('P50222', 'Q86VS8')"
"('Q14896', 'Q8TEW0')"
"('Q9BRX9', 'Q66GS9')"
"('Q8IXM3', 'Q14197')"
"('Q9UK80', 'P27816')"
"('Q9Y692', 'Q9BYV6')"
"('P63104', 'Q9Y490')"
"('Q92878', 'O15151')"
"('Q8NGP3', 'O60262')"
"('Q96LK0', 'Q13526')"
"('P24752', 'Q92616')"
"('P40227', 'Q9UKK3')"
"('Q86Y82', 'O15258')"
"('P47897', 'Q15742')"
"('O95573', 'P04629')"
"('Q969Q6', 'Q96LK0')"
"('Q96D03', 'Q63HR2')"
"('Q05086', 'P14136')"
"('Q8IZ21', 'P05067')"
"('P54252', 'Q9P1Y5')"
"('Q86YB8', 'Q9UK22')"
"('Q15648', 'Q9UBK2')"
"('P06493', 'Q00526')"
"('Q9NX00', 'Q8WVZ9')"
"('P08908', 'P09471')"
"('Q9Y6G3', 'Q9BYN8')"
"('Q9UHD9', 'P24592')"
"('Q9NYJ8', 'O15105')"
"('P84243', 'Q86U86')"
"('Q13547', 'O94880')"
"('P05112', 'O95644')"
"('Q03519', 'Q14008')"
"('Q96BR5', 'Q13228')"
"('Q14164', 'Q13257')"
"('P16401', 'P04629')"
"('P63220', 'P32969')"
"('Q15022', 'Q92900')"
"('P26639', 'Q9UHX1')"
"('P27797', 'P11166')"
"('P11473', 'P42574')"
"('P27348', 'P04626')"
"('Q96DB5', 'P16104')"
"('P07900', 'O60674')"
"('Q9UI47', 'P14923')"
"('O95721', 'P12830')"
"('O75964', 'P30536')"
"('Q9NPC3', 'P19012')"
"('Q8WUK0', 'Q15070')"
"('Q13043', 'P68366')"
"('Q9NPF4', 'Q08J23')"
"('P68036', 'Q7Z419')"
"('P45983', 'Q8WWQ8')"
"('Q8IWL3', 'Q14165')"
"('P01375', 'P07948')"
"('Q9Y5U2', 'Q96IZ7')"
"('Q53GS9', 'Q9UMS4')"
"('Q01860', 'O60841')"
"('O75461', 'P83916')"
"('Q15276', 'Q8IVW4')"
"('P04217', 'Q16637')"
"('P54274', 'P07195')"
"('P43405', 'P00533')"
"('Q92754', 'Q14192')"
"('Q9UBU9', 'P00387')"
"('P09234', 'O15496')"
"('P17661', 'P63104')"
"('Q9Y605', 'Q8IZP0')"
"('P04629', 'P49257')"
"('Q9NX58', 'P35637')"
"('O43426', 'Q9BY11')"
"('Q9UJJ9', 'Q6UX06')"
"('P05187', 'P63165')"
"('Q9NZG7', 'Q07108')"
"('P49674', 'O75382')"
"('P14618', 'P32119')"
"('Q13315', 'O96028')"
"('Q15041', 'Q9P2R7')"
"('Q96J01', 'Q86V81')"
"('P00533', 'O15492')"
"('Q96CW5', 'Q6IQ49')"
"('Q96AC1', 'Q3LXA3')"
"('Q3V6T2', 'Q92879')"
"('Q6UWE0', 'P56537')"
"('Q8TCT0', 'Q3LI70')"
"('P24941', 'P23528')"
"('P04637', 'O95816')"
"('Q8N5C8', 'O15455')"
"('P11168', 'P05067')"
"('Q08043', 'Q6P1W5')"
"('O76050', 'P61088')"
"('Q86SQ7', 'O75665')"
"('Q9BQS8', 'P35244')"
"('Q9UQ35', 'P67809')"
"('P08173', 'O14610')"
"('Q8TAF3', 'O75592')"
"('O43711', 'Q8IWF7')"
"('Q99816', 'Q96IF1')"
"('O95817', 'Q6NZI2')"
"('P62837', 'O00237')"
"('Q9NYJ8', 'Q9Y6R0')"
"('O75449', 'Q9Y4B6')"
"('Q08345', 'P12830')"
"('Q8IY31', 'A0AVF1')"
"('Q9BTD8', 'Q9Y3C6')"
"('P35244', 'O43809')"
"('P39019', 'P05387')"
"('P05154', 'P00750')"
"('Q969R5', 'Q8N344')"
"('P30101', 'P54727')"
"('Q15797', 'Q9Y2H8')"
"('P22694', 'P15382')"
"('Q13618', 'Q9BRK5')"
"('Q14152', 'Q8TAF3')"
"('P15172', 'Q15910')"
"('Q5JST6', 'O94955')"
"('Q9BTL3', 'O75553')"
"('A6NK89', 'P25311')"
"('Q16514', 'Q8IXJ9')"
"('Q9H0W5', 'P27824')"
"('Q92734', 'O95486')"
"('Q9HBM6', 'Q00013')"
"('Q9HAC8', 'O00308')"
"('Q15047', 'P63279')"
"('Q9BQ95', 'Q9BVS5')"
"('P13073', 'P22695')"
"('P02751', 'P50851')"
"('Q96D71', 'Q8N5S1')"
"('O43586', 'P04278')"
"('P12270', 'Q16531')"
"('P27105', 'Q9NRD1')"
"('Q8TCU6', 'Q15811')"
"('Q12756', 'Q13077')"
"('Q96CD0', 'P08238')"
"('P01106', 'P0DP25')"
"('O15379', 'Q02880')"
"('P15529', 'P05556')"
"('P62314', 'P35222')"
"('Q6ZS30', 'P56377')"
"('Q8IZQ1', 'O95166')"
"('P26368', 'P78362')"
"('P53597', 'Q13228')"
"('Q9UBU9', 'Q9BQA5')"
"('P62917', 'P49207')"
"('P24821', 'Q9UKX5')"
"('P55072', 'P05556')"
"('Q9UHD1', 'P52209')"
"('Q96JH7', 'Q08380')"
"('P67870', 'O14980')"
"('O43791', 'O60684')"
"('P48454', 'P10415')"
"('Q9C040', 'Q96EV8')"
"('P34949', 'P05067')"
"('P14921', 'P05113')"
"('P05412', 'P05549')"
