negatives
"('P46379', 'Q7Z434')"
"('P38432', 'Q07021')"
"('P35637', 'P14866')"
"('Q16659', 'P47736')"
"('Q5UIP0', 'Q15047')"
"('P62993', 'P84022')"
"('P40337', 'P53396')"
"('P04222', 'P21266')"
"('Q16236', 'Q6P1K2')"
"('Q9H7E9', 'Q99689')"
"('P61224', 'P01023')"
"('P04626', 'Q13239')"
"('P21860', 'Q9Y371')"
"('Q9H0B3', 'P27482')"
"('P54253', 'P12955')"
"('P62993', 'Q16695')"
"('O00175', 'P46092')"
"('Q9HB58', 'P20073')"
"('P16885', 'O14641')"
"('Q13233', 'P08238')"
"('P24941', 'P49662')"
"('P60228', 'O00571')"
"('Q96A08', 'Q6FI13')"
"('P34969', 'P16520')"
"('Q6UXN9', 'Q9NP77')"
"('Q96B97', 'P06239')"
"('Q13233', 'P07900')"
"('P31995', 'O95433')"
"('O60244', 'Q9NX70')"
"('Q9Y678', 'P01889')"
"('O95169', 'O95298')"
"('Q9UKV8', 'P12236')"
"('Q8TB24', 'Q9UI14')"
"('P35222', 'P27986')"
"('Q9H0M0', 'Q15796')"
"('Q70SY1', 'Q53ET0')"
"('Q13315', 'O14924')"
"('P49916', 'Q7Z2E3')"
"('P11279', 'Q92542')"
"('Q09028', 'O75446')"
"('P62987', 'P16104')"
"('Q96BQ3', 'P62837')"
"('P36578', 'P18124')"
"('P58304', 'O75030')"
"('Q9UER7', 'Q99816')"
"('P49716', 'Q14739')"
"('Q13753', 'P08648')"
"('P43360', 'Q53HC9')"
"('O14807', 'Q15052')"
"('Q00005', 'P30050')"
"('Q13263', 'P62136')"
"('O75928', 'Q13426')"
"('Q9C005', 'Q93079')"
"('P05787', 'P08729')"
"('Q14289', 'P60763')"
"('P48740', 'P49841')"
"('Q6UXZ4', 'P43146')"
"('Q14980', 'P81274')"
"('O60711', 'Q05397')"
"('Q16763', 'Q99459')"
"('Q15102', 'Q7L5N1')"
"('Q9BUZ4', 'P63279')"
"('Q9NQ25', 'Q14669')"
"('O43747', 'Q96KM6')"
"('Q9Y5B0', 'Q15208')"
"('P01243', 'P50395')"
"('A6NIT4', 'Q5VWK5')"
"('O60506', 'P01889')"
"('P48039', 'Q15084')"
"('P19174', 'Q9NQ76')"
"('P0C0S5', 'P62875')"
"('Q8TAE8', 'O95257')"
"('P11021', 'P12956')"
"('P42336', 'P40763')"
"('P62993', 'O75674')"
"('Q9UNS1', 'O94761')"
"('Q6EEV6', 'O14715')"
"('Q04864', 'P06734')"
"('P07093', 'Q14031')"
"('P41091', 'O75821')"
"('P24385', 'Q14103')"
"('P51784', 'Q9H492')"
"('Q8NFZ5', 'Q00653')"
"('O14576', 'P50570')"
"('P17844', 'P40763')"
"('Q9HAU4', 'P61224')"
"('Q92831', 'P04637')"
"('O75578', 'P21333')"
"('O95163', 'Q9UHF0')"
"('O15198', 'Q96T21')"
"('P68032', 'P42768')"
"('Q92731', 'Q15466')"
"('Q9Y6F6', 'Q14573')"
"('Q13263', 'P50750')"
"('P62736', 'P62316')"
"('P17931', 'P08621')"
"('P63208', 'P30291')"
"('406950', 'P24385')"
"('O43921', 'P21802')"
"('Q99459', 'P62495')"
"('P12814', 'Q9UI47')"
"('P47887', 'P38405')"
"('406987', 'P09486')"
"('P60953', 'P26641')"
"('Q6WCQ1', 'P31946')"
"('P63000', 'Q7L576')"
"('Q99459', 'Q7Z2T5')"
"('P47897', 'Q14164')"
"('P68032', 'P09493')"
"('P19447', 'Q13888')"
"('P55854', 'Q8WWM7')"
"('P36776', 'Q14197')"
"('P61313', 'P35268')"
"('Q9UKD1', 'P54253')"
"('Q13616', 'Q9UKT4')"
"('Q9BQ83', 'Q8IY92')"
"('P17987', 'Q15257')"
"('Q71UI9', 'Q5QNW6')"
"('Q01344', 'P52333')"
"('O95685', 'Q9UQK1')"
"('Q9Y3Q8', 'Q8TBB1')"
"('P28335', 'Q13424')"
"('P07948', 'Q01344')"
"('Q15393', 'Q9NZC7')"
"('O75962', 'O15111')"
"('O75044', 'P62745')"
"('Q9P1U1', 'P61160')"
"('Q9BUZ4', 'Q96KM6')"
"('Q9Y2J4', 'Q9Y6D9')"
"('P57078', 'Q13077')"
"('P36897', 'O15105')"
"('Q15691', 'Q99661')"
"('P31943', 'Q9UKM9')"
"('Q02447', 'Q92819')"
"('P49768', 'P21333')"
"('Q00610', 'Q9UJY4')"
"('Q99689', 'Q9H5J8')"
"('Q9BZ23', 'P21796')"
"('P01137', 'P35228')"
"('Q15436', 'P53992')"
"('P62906', 'P30050')"
"('P38432', 'O60231')"
"('O95178', 'O95299')"
"('Q8N1F7', 'O76071')"
"('Q9Y4K3', 'P61158')"
"('Q16795', 'Q9Y5V3')"
"('P62979', 'Q04771')"
"('P07814', 'Q15750')"
"('Q8NBJ4', 'P21579')"
"('O75533', 'Q96I25')"
"('P27986', 'Q9H4E5')"
"('Q15836', 'Q12846')"
"('O60506', 'P30480')"
"('Q8TAP4', 'Q86SE5')"
"('Q9Y5J5', 'P17152')"
"('Q15652', 'P40337')"
"('Q9UNS2', 'Q7L5N1')"
"('O60244', 'Q9Y3C7')"
"('O75170', 'P53350')"
"('P51654', 'P04628')"
"('P05231', 'P02741')"
"('Q15181', 'P04637')"
"('Q13415', 'Q9Y5N6')"
"('P05387', 'P46777')"
"('Q96HR3', 'P28702')"
"('P02708', 'Q02556')"
"('P49642', 'Q9BSJ2')"
"('Q9H773', 'P30480')"
"('Q92620', 'Q13242')"
"('Q99459', 'Q7Z460')"
"('Q15388', 'Q6P1J9')"
"('Q9UJ04', 'Q9NYQ7')"
"('O43150', 'P46108')"
"('P25054', 'O75943')"
"('Q9P0J0', 'O75438')"
"('P01889', 'Q02750')"
"('Q14103', 'P31483')"
"('P39019', 'P25398')"
"('P62993', 'P00403')"
"('P25098', 'P25116')"
"('O00626', 'P51684')"
"('Q6DN03', 'Q9C005')"
"('Q16619', 'P16471')"
"('Q09028', 'O75530')"
"('P18077', 'P62945')"
"('Q10586', 'P52701')"
"('Q13416', 'O43929')"
"('P22612', 'Q9HAV0')"
"('Q99459', 'O60885')"
"('P63279', 'Q15744')"
"('Q9H1J7', 'O14904')"
"('Q16637', 'Q8N6T3')"
"('Q00653', 'P0CG47')"
"('Q13620', 'Q9BW61')"
"('Q9Y478', 'O43709')"
"('Q93062', 'Q8N4T4')"
"('Q96RT1', 'O15439')"
"('P23508', 'P04406')"
"('Q02156', 'P12235')"
"('P18031', 'O14939')"
"('406882', 'P52926')"
"('O95835', 'P06493')"
"('Q15654', 'P54646')"
"('Q8NEG5', 'Q5VVX9')"
"('P62714', 'P09327')"
"('P27797', 'P00750')"
"('Q9Y6K5', 'Q8IY81')"
"('Q9Y4G8', 'Q9H173')"
"('P31689', 'Q15628')"
"('P22681', 'Q9GZY6')"
"('Q92731', 'P08047')"
"('Q9Y5K6', 'P06729')"
"('P51970', 'Q16795')"
"('P63104', 'P35249')"
"('Q96LR5', 'Q86Y13')"
"('Q02543', 'P42766')"
"('Q9UM73', 'P51460')"
"('Q05519', 'P61981')"
"('P13010', 'P09874')"
"('Q92765', 'P41221')"
"('P33778', 'O75367')"
"('P60953', 'Q9UQB8')"
"('O14713', 'O00522')"
"('Q969T9', 'Q9NZC7')"
"('P00519', 'Q4KMG0')"
"('O75674', 'Q15155')"
"('Q02543', 'Q12852')"
"('P04156', 'Q93070')"
"('P53999', 'Q96BK5')"
"('Q13315', 'Q9BQ15')"
"('O75578', 'P05556')"
"('O60732', 'P0C0S5')"
"('O00562', 'P06493')"
"('P68104', 'P51693')"
"('Q9Y2D9', 'Q99081')"
"('P03905', 'P25054')"
"('O75928', 'Q9UHL9')"
"('Q9P2S5', 'O14832')"
"('P48023', 'O15117')"
"('P46782', 'P25398')"
"('Q13112', 'P24941')"
"('O75569', 'Q9UI95')"
"('P61981', 'Q14525')"
"('Q7L576', 'A6NMX2')"
"('O60739', 'Q9HB71')"
"('P36873', 'Q02641')"
"('Q9UKE5', 'Q9NX58')"
"('Q15796', 'P07602')"
"('P42568', 'P68104')"
"('Q16665', 'O43524')"
"('Q96SB3', 'Q6WCQ1')"
"('Q99836', 'Q9UGK3')"
"('Q15008', 'Q969Y2')"
"('Q8N257', 'Q5VVJ2')"
"('Q04637', 'Q96DI7')"
"('Q71U36', 'P45973')"
"('O60381', 'Q16186')"
"('O75400', 'Q9P246')"
"('Q9GZQ8', 'P47736')"
"('P38936', 'Q8IZ69')"
"('Q99856', 'P01871')"
"('Q6WCQ1', 'P62993')"
"('Q9UKR5', 'P07737')"
"('P32519', 'P07332')"
"('Q9NY93', 'P62899')"
"('P04637', 'P51813')"
"('Q15366', 'Q14103')"
"('P35354', 'P47712')"
"('A8MT69', 'Q9NVI1')"
"('Q15022', 'P49716')"
"('P62879', 'O43306')"
"('P01570', 'Q92985')"
"('O43395', 'Q92997')"
"('Q96NB3', 'Q13769')"
"('Q92963', 'Q12967')"
"('P36578', 'P61254')"
"('Q9Y4K3', 'P22607')"
"('P46459', 'Q16827')"
"('P01889', 'Q9NQ50')"
"('P61077', 'Q13233')"
"('P32121', 'P47890')"
"('Q9BRP4', 'Q969Y2')"
"('P51668', 'Q9NVW2')"
"('P37173', 'P29353')"
"('P35579', 'P19105')"
"('Q9NX70', 'Q15648')"
"('P15036', 'P23771')"
"('Q9H4E5', 'Q13153')"
"('O75751', 'Q9UJU5')"
"('P53779', 'Q9Y4H2')"
"('P52788', 'P19532')"
"('Q8NHJ6', 'O75015')"
"('Q9H8T0', 'P27694')"
"('P13612', 'Q13477')"
"('P48594', 'P20333')"
"('P08708', 'P46782')"
"('Q14839', 'O95983')"
"('Q15560', 'P30876')"
"('Q9Y613', 'Q96B26')"
"('Q9BYG3', 'P46013')"
"('Q9Y230', 'Q9NYJ8')"
"('Q9UNL4', 'Q13136')"
"('P26010', 'Q7Z6G8')"
"('P32246', 'P52333')"
"('Q9UK32', 'Q13467')"
"('P41182', 'Q15306')"
"('406988', 'P37275')"
"('P45983', 'P35354')"
"('O43639', 'P07766')"
"('Q8IUE6', 'Q96DB2')"
"('Q53EZ4', 'Q8WUM4')"
"('Q9UKY1', 'P31749')"
"('P35520', 'Q8IV36')"
"('Q15019', 'P27986')"
"('O15105', 'Q96RT1')"
"('O95433', 'Q9UBM4')"
"('Q9NPA3', 'Q9UMX1')"
"('P16066', 'P01160')"
"('P58107', 'Q04695')"
"('P56537', 'Q8TC92')"
"('Q16254', 'Q9Y4A5')"
"('Q92561', 'Q7L5N1')"
"('Q9NZI8', 'P62633')"
"('Q01484', 'Q5VST9')"
"('P62993', 'P43243')"
"('P62380', 'P19419')"
"('P26447', 'P15514')"
"('O14929', 'P62805')"
"('P22612', 'Q9HBA0')"
"('P80162', 'P41597')"
"('P07814', 'Q00653')"
"('P08253', 'P08572')"
"('P16520', 'Q15759')"
"('P30480', 'P61163')"
"('Q8IXL6', 'Q9H5J8')"
"('P31947', 'P10398')"
"('P07949', 'Q8WU20')"
"('P21246', 'P18827')"
"('Q9Y5W5', 'P41221')"
"('Q9Y2J2', 'Q9UDY2')"
"('P13164', 'P20023')"
"('P20936', 'Q15910')"
"('O95786', 'Q14790')"
"('Q9NQ66', 'P12980')"
"('Q13797', 'P26012')"
"('P48061', 'P46092')"
"('Q6NS38', 'Q8IY92')"
"('Q9ULW2', 'Q9NQ66')"
"('Q9UL18', 'Q71UM5')"
"('P20823', 'Q9Y463')"
"('P51654', 'P41221')"
"('Q9BXM0', 'P55157')"
"('Q9P035', 'O75365')"
"('P08151', 'P14923')"
"('P35626', 'Q15617')"
"('P60228', 'Q9UBQ5')"
"('P51636', 'Q14254')"
"('P12755', 'Q96ST3')"
"('Q99570', 'Q14457')"
"('Q9UBC9', 'P25963')"
"('Q9BPX5', 'P61160')"
"('O95271', 'P54274')"
"('O00471', 'P42285')"
"('Q15714', 'Q13432')"
"('P16871', 'P27797')"
"('P68366', 'P68371')"
"('Q02878', 'P83881')"
"('O15151', 'P0CG48')"
"('P49407', 'P32248')"
"('P17066', 'Q99459')"
"('Q9Y3C5', 'Q9H201')"
"('P60880', 'Q8IUH5')"
"('P32121', 'Q8NGB8')"
"('Q12947', 'P00519')"
"('O95382', 'Q99683')"
"('P34932', 'Q12933')"
"('P61247', 'Q6VMQ6')"
"('Q04206', 'P18146')"
"('Q05086', 'P10276')"
"('P12931', 'Q8IZD9')"
"('P62714', 'Q66LE6')"
"('Q6NUT2', 'P18146')"
"('Q15027', 'Q9Y239')"
"('P20936', 'O14965')"
"('Q9BZF9', 'Q04864')"
"('P25445', 'P68104')"
"('Q9ULT8', 'Q8N6C5')"
"('Q13573', 'Q13247')"
"('Q9Y678', 'P16104')"
"('P22061', 'P30480')"
"('P60709', 'O00571')"
"('Q5TBA9', 'P61981')"
"('P48058', 'O60282')"
"('O75400', 'Q8TBK6')"
"('Q71U36', 'Q15653')"
"('O96019', 'Q9UPN9')"
"('Q9NY93', 'Q8WZ42')"
"('Q92597', 'P05023')"
"('P16473', 'P04899')"
"('P04792', 'P00488')"
"('P23511', 'P28906')"
"('P62487', 'P30876')"
"('P60763', 'P53779')"
"('P15336', 'Q9NR55')"
"('Q9NX02', 'Q14191')"
"('P45984', 'P32121')"
"('Q6IQ55', 'Q5TCY1')"
"('P35225', 'P48357')"
"('P53420', 'P13612')"
"('P29459', 'P24394')"
"('P43657', 'Q8WYR1')"
"('Q9NZH6', 'Q13478')"
"('P35913', 'P51160')"
"('Q9HBM1', 'Q8NBT2')"
"('P14316', 'P15260')"
"('Q92734', 'O60603')"
"('P67809', 'Q9UKV8')"
"('Q92882', 'Q16394')"
"('P35557', 'Q14397')"
"('Q92769', 'Q8N5A5')"
"('Q15942', 'P15498')"
"('P40939', 'Q9H0R8')"
"('P42858', 'P19838')"
"('P62380', 'P27635')"
"('Q9NRG9', 'Q96EE3')"
"('P52943', 'O43597')"
"('Q71U36', 'Q9HD67')"
"('P78545', 'P41250')"
"('P62310', 'P62318')"
"('P02747', 'P02745')"
"('Q71UI9', 'Q9BY41')"
"('Q9Y2S7', 'P12004')"
"('Q99729', 'P62633')"
"('Q9BPX7', 'Q969Q0')"
"('Q8WXE1', 'Q9NVI1')"
"('P51948', 'Q5RL73')"
"('O14777', 'Q9HBM1')"
"('O15315', 'P62807')"
"('O95639', 'Q6UN15')"
"('Q06546', 'Q09472')"
"('Q96ST3', 'Q4LE39')"
"('P20333', 'Q13077')"
"('Q8IV45', 'Q04206')"
"('Q9P2I0', 'Q12996')"
"('Q13485', 'Q96RT1')"
"('Q9Y383', 'P49841')"
"('Q9Y4K3', 'P0CG48')"
"('P84243', 'Q5VWG9')"
"('Q9GZV5', 'Q15796')"
"('Q13509', 'Q14155')"
"('P25963', 'Q96HA1')"
"('P07333', 'P06241')"
"('O00231', 'P04637')"
"('P12956', 'Q14191')"
"('Q15029', 'Q9Y2Q3')"
"('P42566', 'Q9Y6R0')"
"('Q9Y6X2', 'Q9UIS9')"
"('Q9Y6W6', 'P53778')"
"('Q8TEU8', 'P12644')"
"('P21860', 'P98077')"
"('Q8NDB6', 'P43364')"
"('Q92547', 'Q99638')"
"('P27482', 'Q01064')"
"('P68104', 'Q03518')"
"('P28749', 'Q9NPF0')"
"('P19438', 'P60660')"
"('Q13409', 'P63167')"
"('Q9H2G2', 'O43708')"
"('P39019', 'P46781')"
"('P30154', 'Q9NY47')"
"('O75376', 'Q96T58')"
"('Q00987', 'Q15303')"
"('Q8TAA9', 'P05129')"
"('Q9Y297', 'P25054')"
"('P60953', 'Q16539')"
"('Q13077', 'P11142')"
"('P35443', 'P17301')"
"('Q15796', 'Q13873')"
"('P38936', 'Q7L590')"
"('P46776', 'P18077')"
"('P20042', 'P05198')"
"('P43243', 'Q9Y6E0')"
"('P10451', 'P26010')"
"('Q9NRG9', 'P49790')"
"('Q9Y463', 'P61962')"
"('Q86VZ2', 'Q13620')"
"('P46527', 'P07947')"
"('Q13247', 'P26599')"
"('P25205', 'P33992')"
"('Q9H343', 'P38405')"
"('Q15008', 'Q9BRP4')"
"('P04792', 'Q15393')"
"('O00442', 'P62750')"
"('Q96ID5', 'P12429')"
"('Q8NEB9', 'P51148')"
"('Q14197', 'Q9NX20')"
"('P29466', 'Q9C000')"
"('O00221', 'P19838')"
"('Q9UN86', 'P25963')"
"('P39019', 'P62857')"
"('P18146', 'P11802')"
"('Q13976', 'P78347')"
"('Q86Y13', 'Q9Y2X8')"
"('P11387', 'P51991')"
"('Q9UKS6', 'P62750')"
"('Q13315', 'Q6ZU80')"
"('P63215', 'P35498')"
"('Q07955', 'Q08170')"
"('P63261', 'P24844')"
"('P23396', 'P61247')"
"('Q13315', 'Q13451')"
"('P04628', 'O75581')"
"('P42575', 'Q08378')"
"('O60343', 'Q9NR30')"
"('P06734', 'Q15306')"
"('P62993', 'P12235')"
"('Q8NHQ1', 'P48552')"
"('P14616', 'Q07890')"
"('O95433', 'Q8TD31')"
"('Q9Y2X8', 'P78317')"
"('P20936', 'Q15303')"
"('P61328', 'P16234')"
"('P08047', 'O95391')"
"('O75643', 'Q15287')"
"('Q99814', 'P17980')"
"('O95178', 'O00217')"
"('P67809', 'Q5JVS0')"
"('Q13535', 'Q99575')"
"('Q92731', 'P01178')"
"('Q16585', 'O43556')"
"('Q9Y4K3', 'P37173')"
"('A6NJZ3', 'P38405')"
"('Q9H4P4', 'Q99816')"
"('P01100', 'P21675')"
"('P98171', 'P52198')"
"('Q16637', 'Q00839')"
"('P23508', 'P68402')"
"('Q15831', 'Q9C0K7')"
"('P49427', 'Q13309')"
"('P35637', 'Q14103')"
"('Q96LR5', 'P98170')"
"('Q9BS40', 'P35813')"
"('P17812', 'P56545')"
"('P24941', 'Q14209')"
"('P38646', 'Q6WCQ1')"
"('P54652', 'Q12933')"
"('Q13315', 'Q9H6Z4')"
"('P16220', 'O43541')"
"('Q14197', 'P36776')"
"('P61247', 'Q9H8Y8')"
"('Q8WTU0', 'O14641')"
"('Q15437', 'Q14164')"
"('P17676', 'P16070')"
"('P67775', 'P53355')"
"('Q9Y2G2', 'P55211')"
"('Q96GM5', 'Q969G3')"
"('Q9P035', 'Q9GZQ8')"
"('P20671', 'Q8WUI4')"
"('P18146', 'Q05952')"
"('O00232', 'P48556')"
"('P62263', 'P01889')"
"('P35580', 'P61981')"
"('P18564', 'Q9Y490')"
"('O95433', 'P56537')"
"('Q13501', 'Q9GZQ8')"
"('Q9HAU4', 'P07333')"
"('P22612', 'P27815')"
"('O15143', 'O15145')"
"('P13569', 'P04899')"
"('P19235', 'Q9NSE2')"
"('Q9BY41', 'P58876')"
"('Q8N163', 'P19838')"
"('O14610', 'Q00722')"
"('P08133', 'P62993')"
"('O75478', 'Q92830')"
"('Q9BRK4', 'Q14134')"
"('P19532', 'Q13263')"
"('Q53GS9', 'Q13573')"
"('P40937', 'P35251')"
"('P28482', 'O75582')"
"('Q9HAU0', 'P35900')"
"('Q9BTD8', 'Q15365')"
"('P01568', 'Q14627')"
"('P01889', 'Q9Y5L4')"
"('P05112', 'P42701')"
"('P30559', 'P08754')"
"('Q13418', 'P81605')"
"('Q00839', 'O60861')"
"('Q92995', 'Q9BYC9')"
"('P47914', 'P30480')"
"('O75663', 'P67775')"
"('Q8TEW0', 'Q01970')"
"('P14317', 'Q07157')"
"('Q9UBY5', 'P62873')"
"('Q7Z6G3', 'Q93009')"
"('P62993', 'Q9UMN6')"
"('Q01082', 'P68400')"
"('P78352', 'Q09470')"
"('Q99612', 'P35228')"
"('Q5VTD9', 'Q08117')"
"('Q13432', 'O60341')"
"('Q13489', 'Q13077')"
"('Q9Y4K3', 'P10768')"
"('P24752', 'Q9UKE5')"
"('P27695', 'P15407')"
"('Q13283', 'Q7KZF4')"
"('O75346', 'P15121')"
"('P22674', 'P52735')"
"('P32969', 'P39023')"
"('O00232', 'O00233')"
"('P07900', 'Q9Y243')"
"('Q07820', 'P10144')"
"('Q8NGT0', 'P38405')"
"('Q99459', 'O43237')"
"('O00459', 'Q9UJM3')"
"('P62879', 'Q15147')"
"('P13010', 'Q92466')"
"('Q9NPJ6', 'Q9NWA0')"
"('Q9H840', 'P29353')"
"('P05067', 'P50148')"
"('Q01844', 'O60637')"
"('Q92901', 'P26373')"
"('P37275', 'P12830')"
"('Q13797', 'P26010')"
"('P49207', 'P50914')"
"('O95376', 'P48664')"
"('P29459', 'Q13651')"
"('Q9Y6K9', 'Q3ZCQ8')"
"('Q92830', 'Q12962')"
"('Q9NYU2', 'P23508')"
"('Q13409', 'P68366')"
"('P05386', 'Q02543')"
"('Q15047', 'Q8WUB8')"
"('Q9H9P5', 'Q92925')"
"('Q9NRL3', 'Q13838')"
"('Q99704', 'O00459')"
"('O15524', 'P62993')"
"('P49736', 'Q14164')"
"('P16152', 'P30504')"
"('P50151', 'Q01970')"
"('Q8TEW0', 'Q9NPB6')"
"('Q99567', 'O75694')"
"('Q99459', 'Q8NE71')"
"('P12980', 'O95391')"
"('P35244', 'Q9Y4K3')"
"('Q13608', 'Q7Z412')"
"('P01106', 'Q14739')"
"('Q9ULK4', 'P10071')"
"('Q8IUE6', 'Q9UQL6')"
"('P16989', 'Q99558')"
"('Q6UWE0', 'P62837')"
"('P02778', 'P46092')"
"('Q12888', 'Q5UIP0')"
"('Q96CS7', 'P78386')"
"('P59534', 'A8MTJ3')"
"('P62191', 'P43686')"
"('Q14181', 'Q15047')"
"('P42166', 'Q99459')"
"('P11473', 'Q9HC29')"
"('O75461', 'P30304')"
"('Q8WYB5', 'Q13950')"
"('Q96RY7', 'P49792')"
"('P14866', 'P52597')"
"('Q00005', 'Q6NZY4')"
"('Q5T3J3', 'P04183')"
"('Q86VN1', 'P0CG48')"
"('Q8NHZ7', 'Q12873')"
"('Q99750', 'Q9NUU7')"
"('P11362', 'P48736')"
"('Q9UKN8', 'Q13573')"
"('Q05513', 'P13645')"
"('P15153', 'P41743')"
"('Q53TQ3', 'Q9ULG1')"
"('Q99836', 'P27986')"
"('Q07820', 'P45983')"
"('Q14957', 'O95180')"
"('P01106', 'Q96T76')"
"('Q8NFZ8', 'O14576')"
"('P21673', 'P68371')"
"('P15531', 'P27695')"
"('P18847', 'Q96ID5')"
"('O94819', 'P12980')"
"('Q9Y314', 'P18146')"
"('Q8NB14', 'P52735')"
"('Q92556', 'Q14185')"
"('P08754', 'Q8WZA2')"
"('O94875', 'Q9BUZ4')"
"('P08107', 'P49815')"
"('Q13574', 'P01112')"
"('P63279', 'Q13064')"
"('P54274', 'Q15691')"
"('Q9H5J8', 'Q8WYH8')"
"('Q9NR12', 'P55040')"
"('Q8N2Z9', 'Q9BTP7')"
"('P06493', 'P02768')"
"('Q05516', 'P10071')"
"('Q9UJ78', 'P12757')"
"('P68036', 'Q6Q0C0')"
"('Q6VMQ6', 'Q9H1H9')"
"('Q9NR96', 'Q99836')"
"('Q00839', 'O60508')"
"('P53778', 'P31749')"
"('A8MT69', 'Q8NB91')"
"('P01308', 'Q15349')"
"('O60232', 'P01889')"
"('P06753', 'O60739')"
"('Q96GP6', 'P55157')"
"('Q9Y2D1', 'Q96RU7')"
"('Q13315', 'Q8IZL2')"
"('Q15038', 'Q13137')"
"('P00403', 'P01133')"
"('P56134', 'P18859')"
"('P98194', 'Q9Y219')"
"('P49716', 'P07333')"
"('P63104', 'Q6R327')"
"('O15160', 'Q9UL18')"
"('P61224', 'P42336')"
"('Q5JWF2', 'P61952')"
"('Q9H0E2', 'Q6ZVM7')"
"('O75367', 'Q8IYW5')"
"('Q14209', 'P04183')"
"('P27105', 'P55854')"
"('P31946', 'P00519')"
"('O94822', 'P62837')"
"('Q9Y572', 'P62829')"
"('O43182', 'P17081')"
"('P41159', 'Q13651')"
"('Q96B02', 'Q13233')"
"('P05412', 'P01375')"
"('P18850', 'P16220')"
"('Q96NL0', 'Q9HCP0')"
"('Q9NWA0', 'Q9UHW5')"
"('Q92841', 'Q92731')"
"('Q99683', 'Q06124')"
"('P35998', 'P01241')"
"('P49715', 'P01106')"
"('P80162', 'P25025')"
"('P38398', 'Q92925')"
"('Q9Y2X8', 'Q86Y01')"
"('P27986', 'O43493')"
"('P21333', 'P46108')"
"('Q07889', 'P14921')"
"('O60343', 'Q9HCM1')"
"('Q96F46', 'O43734')"
"('Q8WYA6', 'O43395')"
"('Q86V81', 'Q03518')"
"('Q96JE9', 'P13631')"
"('Q9HAV0', 'Q9HBW0')"
"('P01303', 'P08908')"
"('Q9GZT6', 'Q8N5U6')"
"('P49639', 'Q9UKJ5')"
"('Q96KM6', 'Q01082')"
"('Q9HD26', 'O43752')"
"('Q09472', 'P01100')"
"('P07947', 'O60716')"
"('P35367', 'P50148')"
"('P62993', 'Q92935')"
"('O15444', 'P32248')"
"('O00487', 'O75832')"
"('P21266', 'Q9H1Y0')"
"('P02751', 'P04085')"
"('Q16620', 'P06241')"
"('Q9NWY4', 'P56537')"
"('Q9Y3C5', 'Q9Y6I3')"
"('Q15697', 'P63165')"
"('P19438', 'Q86UA6')"
"('Q8IZL8', 'O95819')"
"('P48050', 'Q13424')"
"('Q9ULH1', 'P22681')"
"('O15350', 'O15151')"
"('P34820', 'O00238')"
"('P27986', 'Q9UHI7')"
"('Q9Y6I3', 'Q15303')"
"('Q15047', 'P37231')"
"('Q96DU7', 'P27482')"
"('P15311', 'O00141')"
"('P21980', 'Q15796')"
"('P56748', 'O75508')"
"('P68400', 'Q9Y5Z7')"
"('P04626', 'P23467')"
"('P68133', 'P0C0S5')"
"('Q08211', 'Q96BK5')"
"('Q6ZN11', 'P12980')"
"('P18146', 'Q9NR48')"
"('Q8IU57', 'O60674')"
"('P60953', 'O60318')"
"('P08123', 'P22894')"
"('P55795', 'P14866')"
"('Q9GZV4', 'Q96CV9')"
"('Q99558', 'P05186')"
"('Q71F23', 'P11047')"
"('Q04206', 'P04150')"
"('Q93062', 'P78337')"
"('Q92830', 'Q13617')"
"('Q13748', 'Q15653')"
"('Q15365', 'P55795')"
"('Q8N1F7', 'Q9Y478')"
"('Q9NZJ0', 'P38936')"
"('P25391', 'P26012')"
"('O94973', 'Q96CW1')"
"('P51817', 'Q14432')"
"('Q96BV0', 'Q9NPF4')"
"('Q13153', 'P21333')"
"('Q13535', 'P08047')"
"('P51124', 'O00273')"
"('P16471', 'P04049')"
"('Q9UBK2', 'Q06546')"
"('O00762', 'P09104')"
"('P40763', 'P21246')"
"('P05129', 'P22694')"
"('P12314', 'B5ME96')"
"('P55773', 'P32246')"
"('Q9Y263', 'Q9UBN7')"
"('Q9UI09', 'O95299')"
"('Q13573', 'A5YKK6')"
"('Q15287', 'Q14498')"
"('Q92597', 'P46781')"
"('P35626', 'A6NIJ9')"
"('P01236', 'Q969J5')"
"('P42574', 'P02771')"
"('Q92918', 'P00519')"
"('Q99750', 'Q9UBX3')"
"('O95644', 'Q13469')"
"('O00203', 'O43683')"
"('P04637', 'O15492')"
"('P11274', 'O96018')"
"('Q08117', 'Q9Y6H5')"
"('Q8IVH2', 'Q9H334')"
"('P02775', 'Q92879')"
"('P30153', 'Q7Z3S7')"
"('P42858', 'Q9Y2X7')"
"('Q9C0J8', 'P26641')"
"('P19388', 'P36954')"
"('O95631', 'P16144')"
"('Q16589', 'P63208')"
"('Q9H3U1', 'Q13573')"
"('Q13309', 'Q13616')"
"('O14717', 'Q5UIP0')"
"('P35348', 'O43741')"
"('P27986', 'P16410')"
"('Q13625', 'Q8NHQ8')"
"('Q08211', 'Q9UBU9')"
"('O94985', 'O00213')"
"('P35609', 'Q9UI47')"
"('O75365', 'Q9UBB6')"
"('Q8TBB1', 'P61106')"
"('P35579', 'P19338')"
"('Q13813', 'P10144')"
"('P53803', 'P52435')"
"('P01857', 'P0CG04')"
"('Q9Y572', 'P52907')"
"('P68104', 'P24522')"
"('Q9UL42', 'P46108')"
