negatives
"('Q9UQ72', 'Q15796')"
"('Q13315', 'P14618')"
"('Q9P0W0', 'Q5VWK5')"
"('P17544', 'Q16514')"
"('P62917', 'Q11203')"
"('Q9UBB5', 'Q86YP4')"
"('Q12778', 'O95352')"
"('P10275', 'P34932')"
"('P61769', 'P30491')"
"('P46937', 'P84022')"
"('P30480', 'P20290')"
"('Q15714', 'Q15365')"
"('P14416', 'P59768')"
"('P21246', 'Q6IB77')"
"('P51991', 'P07910')"
"('Q13242', 'P61978')"
"('P20645', 'Q9NZ52')"
"('Q14686', 'O15550')"
"('Q9Y4E5', 'Q8TAD8')"
"('Q15750', 'Q9BXL7')"
"('Q9HCS7', 'Q13123')"
"('Q9UBU9', 'Q9BZI7')"
"('P09486', 'Q9HB31')"
"('O15524', 'Q15370')"
"('Q9H1Y0', 'P55209')"
"('O43298', 'Q9H8Y8')"
"('406906', 'P56856')"
"('O00505', 'Q8TE12')"
"('P48147', 'Q9Y478')"
"('A8K7I4', 'P16144')"
"('Q05513', 'Q9NYF0')"
"('P35680', 'P16220')"
"('O75899', 'P62879')"
"('Q14031', 'P18827')"
"('Q6ZN57', 'Q05209')"
"('O43909', 'P06241')"
"('P62195', 'O60284')"
"('Q04206', 'Q07020')"
"('P16298', 'Q13255')"
"('Q9ULK5', 'Q15139')"
"('Q9NTJ3', 'O95347')"
"('Q8N1L9', 'Q15038')"
"('Q9NPD3', 'O95297')"
"('Q9UJX2', 'Q13315')"
"('P31946', 'O43521')"
"('Q13642', 'Q15796')"
"('O00170', 'P35869')"
"('P62993', 'Q8IXJ9')"
"('P01584', 'P27930')"
"('Q9Y3B4', 'Q9UL18')"
"('P62945', 'P50914')"
"('O00303', 'O60832')"
"('P62714', 'Q9UPR3')"
"('Q99879', 'Q6UXN9')"
"('P04626', 'Q14451')"
"('Q8NHV9', 'Q15047')"
"('Q9NYW0', 'A8MTJ3')"
"('P11215', 'P48736')"
"('P51668', 'Q8WWF5')"
"('Q9Y478', 'O60506')"
"('P01023', 'O00193')"
"('P38432', 'P14678')"
"('Q9Y277', 'P12236')"
"('P49368', 'Q9H7D0')"
"('Q16629', 'Q86U42')"
"('P18077', 'P62910')"
"('Q9HBE4', 'Q9HBE5')"
"('Q9P2D1', 'Q13573')"
"('Q9H9E3', 'Q9UP83')"
"('Q05397', 'O15264')"
"('P04183', 'Q9NPB8')"
"('P30304', 'O15047')"
"('Q9H7B4', 'Q96E35')"
"('Q96EE3', 'P57740')"
"('Q13098', 'Q15843')"
"('P17301', 'O75369')"
"('P27482', 'Q86YV6')"
"('P36957', 'Q8WVM8')"
"('P40429', 'P46779')"
"('O00459', 'P48736')"
"('O60675', 'Q16236')"
"('Q15118', 'Q9Y2R2')"
"('Q9UKV8', 'P04908')"
"('P04075', 'O15264')"
"('P52565', 'P08134')"
"('Q9P2H0', 'P62308')"
"('Q9Y3Z3', 'P58753')"
"('P61224', 'P13612')"
"('P54253', 'Q13303')"
"('P50616', 'Q15797')"
"('Q13535', 'Q96B97')"
"('Q9NZC7', 'P61978')"
"('P51817', 'Q01668')"
"('Q13315', 'Q01974')"
"('Q9Y230', 'Q6ZRS2')"
"('J9JIF5', 'Q92997')"
"('P13612', 'P08648')"
"('Q14999', 'Q92990')"
"('Q15717', 'P35222')"
"('Q15366', 'Q13243')"
"('P18206', 'Q01081')"
"('Q13315', 'Q9P2D1')"
"('P22090', 'P62701')"
"('Q9UBI6', 'Q13153')"
"('P62249', 'P62857')"
"('Q9Y4K3', 'Q9BXL7')"
"('Q15027', 'P16333')"
"('P01308', 'P10721')"
"('Q86YT6', 'P62837')"
"('P17676', 'P01236')"
"('P21246', 'Q9NPJ1')"
"('P01242', 'Q6UXL0')"
"('P01903', 'O60603')"
"('Q8N2W9', 'P21246')"
"('P47813', 'Q9Y4K3')"
"('Q9NPH0', 'Q13418')"
"('Q8N6T3', 'P41220')"
"('P09486', 'P02461')"
"('O14818', 'P16035')"
"('P61927', 'P46778')"
"('Q9H2F5', 'Q92993')"
"('P04049', 'P06400')"
"('P62256', 'P14373')"
"('Q12834', 'Q9UJX2')"
"('O95343', 'Q5BKZ1')"
"('P60709', 'P10916')"
"('Q15154', 'Q12929')"
"('P84022', 'Q15796')"
"('Q9Y4H2', 'Q92569')"
"('P18146', 'O60381')"
"('Q04206', 'P60568')"
"('Q6ZU52', 'Q99750')"
"('P32121', 'Q9H344')"
"('P06493', 'O15392')"
"('Q14204', 'Q9Y5V3')"
"('P25942', 'P22087')"
"('P25116', 'O14775')"
"('P10720', 'P51679')"
"('P04150', 'P28562')"
"('Q08209', 'Q13522')"
"('Q01201', 'Q9UER7')"
"('Q15750', 'P62877')"
"('145781', 'O15304')"
"('P43405', 'P14317')"
"('Q15654', 'P54646')"
"('Q9H5V7', 'Q9UKS7')"
"('P63104', 'O75077')"
"('Q9UNN5', 'Q96P20')"
"('Q13607', 'P38405')"
"('Q149N8', 'Q9NS91')"
"('Q02241', 'Q05823')"
"('P01889', 'O00299')"
"('Q9UHD2', 'P62241')"
"('Q96ID5', 'P62328')"
"('Q9Y2J2', 'Q9BY67')"
"('P30480', 'P61019')"
"('Q9NR33', 'Q9NS73')"
"('Q53ET0', 'P31751')"
"('Q8NBJ4', 'Q15029')"
"('P00533', 'P16333')"
"('O43924', 'Q92834')"
"('P62807', 'Q9UBL3')"
"('P26373', 'P30050')"
"('P00918', 'P10809')"
"('Q15005', 'Q96QE5')"
"('P42679', 'P04629')"
"('P27361', 'Q53H76')"
"('Q9Y3F4', 'O43541')"
"('Q969Q6', 'Q02641')"
"('Q9NYZ3', 'P23258')"
"('Q96PU8', 'Q9NVV9')"
"('Q96JK9', 'Q04721')"
"('P63165', 'P25445')"
"('Q99459', 'P54198')"
"('P61981', 'P10398')"
"('P68400', 'Q92769')"
"('O94992', 'Q4G0J3')"
"('Q9NQU5', 'Q14155')"
"('P04049', 'P05787')"
"('P35250', 'Q9Y5J5')"
"('P51668', 'Q6UVK1')"
"('O60814', 'P0C5Z0')"
"('P01562', 'Q08334')"
"('P46783', 'Q99558')"
"('Q9UM11', 'Q12834')"
"('Q01804', 'O94817')"
"('A6NH00', 'P38405')"
"('Q5TD97', 'P16220')"
"('P07949', 'P35544')"
"('Q13315', 'Q9H6E5')"
"('P62424', 'P62906')"
"('P18505', 'Q9NQX3')"
"('Q14134', 'Q96CN9')"
"('P18887', 'Q9NUW8')"
"('P04141', 'P08887')"
"('Q16659', 'Q71U36')"
"('Q05655', 'P57087')"
"('P28066', 'P25786')"
"('Q9UKJ5', 'P26368')"
"('Q8TAQ2', 'P62805')"
"('P01106', 'P83369')"
"('Q13310', 'P50616')"
"('Q9HA65', 'Q15758')"
"('Q96L91', 'Q96Q83')"
"('P42224', 'P51813')"
"('Q9NTK1', 'P19012')"
"('Q9BTC8', 'Q9UBB5')"
"('Q9Y297', 'Q8IYD8')"
"('P52565', 'Q712K3')"
"('Q8NGB8', 'P38405')"
"('O95453', 'P33240')"
"('O75821', 'Q13573')"
"('Q99962', 'Q6UXF1')"
"('Q9Y5A9', 'P18146')"
"('Q9UJU2', 'O95813')"
"('P48551', 'Q9BPZ7')"
"('347745', 'P36542')"
"('Q05682', 'P62158')"
"('P60520', 'P18433')"
"('P05388', 'P62945')"
"('P02808', 'Q8TAX7')"
"('P15622', 'P13805')"
"('P31942', 'Q9UBW7')"
"('Q13485', 'Q93008')"
"('Q12906', 'P31483')"
"('9757', 'P46108')"
"('51639', 'O75940')"
"('P30480', 'O76094')"
"('P54727', 'Q96IG2')"
"('Q9UNM6', 'O14818')"
"('P51684', 'P52333')"
"('P62195', 'P48556')"
"('P12109', 'P17301')"
"('P23763', 'Q12846')"
"('Q13002', 'Q6UWE0')"
"('P23396', 'Q9UKV8')"
"('Q13535', 'P17020')"
"('P61077', 'Q13233')"
"('O00487', 'O00233')"
"('Q93062', 'O43638')"
"('O75578', 'P18084')"
"('Q9NPG1', 'P50148')"
"('P40818', 'Q96CF2')"
"('P12757', 'P63279')"
"('Q13185', 'P68431')"
"('P20333', 'O43175')"
"('P05556', 'Q8WYR1')"
"('Q9HAU4', 'P07333')"
"('Q13393', 'Q9NYA1')"
"('P37268', 'Q5VWT5')"
"('Q9NP81', 'Q9UHX1')"
"('P22612', 'Q01668')"
"('407046', 'Q9H9Z2')"
"('O60244', 'P16333')"
"('P50616', 'Q17RY0')"
"('Q16512', 'Q9H492')"
"('Q16576', 'Q92769')"
"('O43674', 'O95298')"
"('Q9H7D7', 'Q16659')"
"('Q6ZW49', 'P16104')"
"('P59998', 'P60709')"
"('P54762', 'Q15768')"
"('P51784', 'Q96S55')"
"('Q93009', 'Q96EY1')"
"('Q92831', 'Q04206')"
"('C9JDP6', 'O95471')"
"('P30260', 'Q9H1A4')"
"('Q9UK08', 'Q8TCU6')"
"('Q9H7Z7', 'Q01780')"
"('Q9Y5J5', 'Q9UNF1')"
"('Q15596', 'Q13136')"
"('O00257', 'Q93009')"
"('P43630', 'P29350')"
"('Q96BK5', 'P68402')"
"('Q9UBD9', 'P15509')"
"('P63010', 'Q9NYB0')"
"('P46379', 'O76071')"
"('Q9Y2Q3', 'Q8WVX9')"
"('A8TX70', 'O75578')"
