negatives
"('P15812', 'P18146')"
"('P20339', 'Q9UKG1')"
"('Q86Y13', 'Q712K3')"
"('P51617', 'Q05513')"
"('Q15046', 'Q13155')"
"('Q9H165', 'P41182')"
"('P62263', 'P20333')"
"('Q9UM13', 'Q9UJX2')"
"('Q9BRQ0', 'O00512')"
"('Q9BQC6', 'P11171')"
"('P35998', 'P62979')"
"('Q13007', 'P01574')"
"('Q9BXP5', 'P61978')"
"('P15927', 'P68371')"
"('P27986', 'P01112')"
"('P46939', 'O60941')"
"('Q12772', 'P49407')"
"('Q9UL18', 'Q9NZI8')"
"('Q14527', 'Q13573')"
"('Q6NXE6', 'P01106')"
"('Q9Y6M9', 'Q99963')"
"('P29401', 'P16104')"
"('Q9H9G7', 'P60709')"
"('P60842', 'P30153')"
"('P48736', 'P46531')"
"('P10276', 'Q14686')"
"('O43772', 'Q96RY5')"
"('P38432', 'P14678')"
"('P07204', 'Q15717')"
"('Q9Y572', 'Q9NVI7')"
"('O14556', 'Q9P0V3')"
"('Q00653', 'P19338')"
"('Q09472', 'Q92993')"
"('P03901', 'O95299')"
"('Q6NXE6', 'Q9BUV8')"
"('Q92859', 'Q8IZJ1')"
"('O14964', 'Q96QK1')"
"('Q9Y4K3', 'P08107')"
"('Q9H4L4', 'P05388')"
"('P15018', 'Q9HBE5')"
"('P62851', 'P62269')"
"('Q15796', 'Q9Y3F4')"
"('Q12986', 'P67809')"
"('B1A4H9', 'Q14627')"
"('P00367', 'Q13233')"
"('P60900', 'P28070')"
"('Q9NRJ3', 'P32248')"
"('Q7L1Q6', 'Q9Y6E2')"
"('P62993', 'P02545')"
"('Q9HAU4', 'P48788')"
"('Q9UM73', 'Q00987')"
"('Q8IYT8', 'P10914')"
"('P14859', 'Q99728')"
"('P05386', 'P62906')"
"('P19387', 'Q8WX92')"
"('P12956', 'P00533')"
"('P31995', 'O95433')"
"('Q99558', 'P36578')"
"('P59768', 'P35498')"
"('Q13239', 'P68402')"
"('Q12873', 'Q96C92')"
"('P12931', 'O75167')"
"('P23508', 'P33992')"
"('Q9BZM4', 'O43908')"
"('P67775', 'Q5FBB7')"
"('Q02878', 'P61254')"
"('P62913', 'P84098')"
"('Q9Y6B2', 'P14373')"
"('O95299', 'O00217')"
"('P04637', 'P12004')"
"('Q8NEZ4', '9757')"
"('P62701', 'P22090')"
"('Q13131', 'O43524')"
"('P26641', 'P20827')"
"('P63000', 'Q01968')"
"('P18146', 'Q9UGC6')"
"('O95989', 'P18621')"
"('P11021', 'Q92844')"
"('Q14761', 'P51681')"
"('P39023', 'P26373')"
"('P62330', 'P12268')"
"('Q8NDC0', 'Q96PV6')"
"('P25685', 'Q9Y4P8')"
"('Q15788', 'Q92905')"
"('Q15750', 'Q8WUM4')"
"('P12532', 'P21796')"
"('P12931', 'Q9H9L3')"
"('Q07812', 'Q16611')"
"('P11586', 'P01241')"
"('Q07812', 'Q14249')"
"('O15504', 'Q8NFH3')"
"('P13804', 'P29372')"
"('P09326', 'O75955')"
"('P41235', 'O75448')"
"('Q92575', 'O75674')"
"('O60269', 'P31947')"
"('P55060', 'P00533')"
"('Q9BVP2', 'P04637')"
"('Q13017', 'Q9HBH0')"
"('P13232', 'P38484')"
"('Q9UBI6', 'P53779')"
"('Q86U06', 'P21246')"
"('P62750', 'Q07020')"
"('O60260', 'Q15388')"
"('Q13042', 'O95997')"
"('O00744', 'O75581')"
"('P30559', 'O00305')"
"('P30153', 'P04637')"
"('P19419', 'Q02535')"
"('P06241', 'P29074')"
"('P02751', 'P21980')"
"('P61254', 'P36578')"
"('P05412', 'P01375')"
"('P35268', 'P62906')"
"('Q9Y6W5', 'Q92747')"
"('P48039', 'P27824')"
"('Q9H7E9', 'Q8NHQ1')"
"('O15264', 'P07196')"
"('Q13619', 'Q9BW61')"
"('A6H8Y1', 'Q9HAW0')"
"('O43463', 'Q92769')"
"('406883', 'P52926')"
"('Q13114', 'Q9NWF9')"
"('Q13557', 'Q13501')"
"('P15509', 'O14920')"
"('Q9C0J8', 'Q9BVJ6')"
"('Q14653', 'P52747')"
"('Q13464', 'P36873')"
"('Q9H0H5', 'P05787')"
"('Q92922', 'O94805')"
"('Q92905', 'P22087')"
"('Q96BR9', 'Q8N554')"
"('P61024', 'Q00526')"
"('P45983', 'P53778')"
"('O43299', 'Q99750')"
"('P62993', 'Q99877')"
"('O00459', 'Q6PIZ9')"
"('Q15435', '5512')"
"('Q9Y2B9', 'P57735')"
"('Q96RN5', 'Q9GZV5')"
"('P05305', 'P46379')"
"('P30559', 'Q7Z3S7')"
"('Q9NRA0', 'O00505')"
"('O43823', 'Q04206')"
"('P27695', 'Q9Y4K3')"
"('P61254', 'Q02878')"
"('Q13015', 'P18146')"
"('P06241', 'Q9NWQ8')"
"('A8TX70', 'P18827')"
"('P31749', 'Q9NR80')"
"('Q9Y6K1', 'Q96KQ7')"
"('P40225', 'P19235')"
"('P49768', 'Q92542')"
"('P12931', 'P42684')"
"('P78527', 'P12004')"
"('O95167', 'O95139')"
"('Q9H063', 'P30281')"
"('P16220', 'Q6UUV9')"
"('P62879', 'Q9HBW0')"
"('P38936', 'Q9Y3C7')"
"('O95433', 'O15360')"
"('P26368', 'Q15637')"
"('P61927', 'Q02878')"
"('O60506', 'Q15428')"
"('P10276', 'Q9Y5X4')"
"('Q96PU5', 'P08581')"
"('P16333', 'Q8IWN7')"
"('Q6ZYL4', 'Q92759')"
"('O15446', 'O95602')"
"('P36873', 'Q9GZV5')"
"('Q99613', 'Q14164')"
"('Q92765', 'Q9NRX1')"
"('O75461', 'Q9H2F5')"
"('Q12778', 'P49908')"
"('P62837', 'O95376')"
"('P55884', 'P23588')"
"('P05231', 'P17181')"
"('P10275', 'P49023')"
"('O00206', 'P12931')"
"('Q9Y5S2', 'Q8N1N4')"
"('Q86UR1', 'Q16539')"
"('Q01094', 'P30281')"
"('Q96S59', 'P25054')"
"('Q92796', 'Q9GZV5')"
"('Q01201', 'Q93008')"
"('Q9Y2Q3', 'Q15262')"
"('Q7L2E3', 'O75376')"
"('P61952', 'Q9HBW0')"
"('Q16620', 'P35222')"
"('Q9HB71', 'Q9Y478')"
"('O43395', 'Q8TBK6')"
"('Q96ES7', 'Q9NS73')"
"('O95167', 'P03897')"
"('P62316', 'Q9H840')"
"('Q9Y3Q8', 'Q8WVY7')"
"('Q15019', 'P62330')"
"('P42224', 'O60684')"
"('Q9UET6', 'P00492')"
"('Q99567', 'P78406')"
"('Q15797', 'Q9UPZ9')"
"('P62993', 'Q06187')"
"('Q9Y2I6', 'O95251')"
"('P05387', 'P50914')"
"('P18146', 'O95727')"
"('Q15428', 'Q12874')"
"('Q16254', 'Q96FC9')"
"('Q92793', 'Q68CJ9')"
"('P00533', 'Q01970')"
"('P19526', 'P18146')"
"('P78552', 'O60674')"
"('Q09472', 'P0C0S5')"
"('P12931', 'P23458')"
"('P01133', 'P22681')"
"('Q8TD86', 'Q9H1R3')"
"('Q96MF7', 'Q8IY18')"
"('Q9NYJ8', 'P11021')"
"('P13500', 'P80075')"
"('P50583', 'P04406')"
"('P12931', 'P21860')"
"('P30307', 'Q9H4B4')"
"('P46109', 'Q13905')"
"('P09496', 'P63010')"
"('P33992', 'Q13415')"
"('P18621', 'P84098')"
"('Q07889', 'Q9Y5X1')"
"('Q9H8E8', 'O75528')"
"('P00918', 'P12004')"
"('O75038', 'Q16512')"
"('P47897', 'Q12933')"
"('Q9NS23', 'P26927')"
"('P10914', 'P02778')"
"('Q02156', 'Q07812')"
"('C9JDP6', 'Q8NI35')"
"('Q3KQU3', 'Q5RL73')"
"('P62736', 'P63104')"
"('Q99677', 'Q9HAV0')"
"('Q9Y616', 'O43187')"
"('P48729', 'P04637')"
"('P01834', 'P02768')"
"('P22392', 'P33176')"
"('Q15831', 'P48059')"
"('P17612', 'P53667')"
"('P13232', 'P14784')"
"('P51991', 'Q00839')"
"('P00338', 'P63104')"
"('P18146', 'Q9HAZ1')"
"('Q9H160', 'Q15797')"
"('O75081', 'P51805')"
"('P42338', 'P13196')"
"('P08138', 'P61586')"
"('O60262', 'Q92569')"
"('P19838', 'Q86UA6')"
"('P49841', 'P39748')"
"('P01111', 'Q99759')"
"('Q14152', 'Q9UL03')"
"('O60716', 'Q6IQ23')"
"('O43809', 'Q9H8Y8')"
"('Q9P2I0', 'Q6P1J9')"
"('Q9P0V3', 'P11021')"
"('Q13315', 'Q6ZWJ1')"
"('Q15366', 'Q9UKF6')"
"('Q9UKT8', 'Q13616')"
"('Q9H079', 'O95251')"
"('Q13155', 'P07814')"
"('Q9H9T3', 'Q15797')"
"('407046', 'Q13127')"
"('P13385', 'Q5T3J3')"
"('O75694', 'P30480')"
"('P46783', 'P60866')"
"('O95197', 'Q9Y5P4')"
"('P28749', 'Q14653')"
"('P55884', 'P14784')"
"('Q15361', 'P41182')"
"('Q13315', 'Q9BWJ5')"
"('Q14596', 'Q13501')"
"('Q13753', 'P08648')"
"('P07900', 'P56192')"
"('P05015', 'P40238')"
"('P05198', 'Q13573')"
"('P19838', 'O00255')"
"('P52333', 'Q15464')"
"('P25205', 'O75365')"
"('O43921', 'P29320')"
"('Q9HC24', 'P14866')"
"('P19838', 'Q04206')"
"('Q9Y4K3', 'Q9NR30')"
"('Q969T4', 'P25963')"
"('Q96GC9', 'Q14457')"
"('Q15788', 'Q13796')"
"('P40763', 'Q05655')"
"('Q92769', 'O75376')"
"('Q6UXF1', 'Q99962')"
"('P35813', 'Q15796')"
"('P06748', 'Q86U42')"
"('P40425', 'P78537')"
"('P60709', 'O15371')"
"('Q5TA89', 'O60674')"
"('O60739', 'Q9NX55')"
"('P35626', 'Q6IF99')"
"('Q8TAP8', 'P18146')"
"('O15123', 'P38936')"
"('O60885', 'P49336')"
"('P35244', 'P01889')"
"('O75578', 'Q14315')"
"('P43351', 'P63279')"
"('P10720', 'P25024')"
"('O00141', 'P26640')"
"('P19634', 'Q96BS2')"
"('Q14974', 'Q15628')"
"('P48039', 'P27797')"
"('P63104', 'P31327')"
"('P62841', 'P46781')"
"('Q8N184', '51776')"
"('Q14103', 'Q01130')"
"('P07814', 'P49703')"
"('Q99549', 'P68431')"
"('Q9GZT6', 'O95994')"
"('Q13315', 'Q9ULD9')"
"('P35998', 'Q99459')"
"('Q5T4F7', 'O00744')"
"('Q92769', 'Q71UI9')"
"('Q9NSA3', 'P25054')"
"('O43639', 'Q96L33')"
"('P32121', 'Q8NGN3')"
"('Q96HF1', 'O00755')"
"('P01215', 'P23945')"
"('Q16384', 'Q969G2')"
"('Q00005', 'P49756')"
"('Q9NPJ6', 'Q9NVC6')"
"('P62745', 'P78559')"
"('Q8N4C8', 'P10114')"
"('P16471', 'P49069')"
"('P16473', 'O60674')"
"('Q9BYG4', 'Q00722')"
"('O95619', 'O96019')"
"('P10828', 'Q9Y2X0')"
"('P09012', 'Q16637')"
"('Q13561', 'Q96G01')"
"('Q9Y4H4', 'P22607')"
"('O95299', 'O75438')"
"('O75365', 'Q7Z794')"
"('P03915', 'O96000')"
"('P29323', 'Q12974')"
"('P03891', 'O95182')"
"('P01100', 'Q92731')"
"('Q9UNH7', 'P36897')"
"('Q9GZT6', 'Q15102')"
"('O75164', 'P62805')"
"('P42224', 'P21741')"
"('Q9UK08', 'P27986')"
"('Q9BXS5', 'Q96BR9')"
"('P36776', 'P18146')"
"('Q16658', 'P68032')"
"('P35626', 'Q8NG81')"
"('Q9UBL3', 'P08047')"
"('Q9GZV9', 'P22455')"
"('P00533', 'P28482')"
"('P63104', 'O15264')"
"('Q9UPS6', 'Q96A08')"
"('Q9UDV6', 'Q92730')"
"('P84077', 'P98175')"
"('Q66LE6', 'Q02641')"
"('Q13901', 'Q99598')"
"('P52907', 'O15111')"
"('Q8IY92', 'P02768')"
"('P55735', 'Q9NR31')"
"('Q14938', 'P12755')"
"('Q14683', 'P14866')"
"('Q9Y2X8', 'O95628')"
"('Q13547', 'Q9HCU9')"
"('O60934', 'O94762')"
"('P07814', 'Q9Y572')"
"('P07237', 'Q03518')"
"('Q9HC38', 'Q07817')"
"('P54253', 'Q7Z6M4')"
"('Q15155', 'O75674')"
"('P08700', 'P42702')"
"('Q5T5U3', 'P63104')"
"('P11142', 'P16949')"
"('Q08828', 'P22694')"
"('Q5T3J3', 'P50453')"
"('Q12933', 'O75604')"
"('Q14152', 'Q8NFJ9')"
"('P12111', 'P56199')"
"('Q9H0R8', 'Q8NI08')"
"('P10242', 'P09496')"
"('Q15233', 'O15264')"
"('P36894', 'O15198')"
"('Q9H714', 'Q14457')"
"('P06239', 'P15941')"
"('P14317', 'Q07157')"
"('O15525', 'P08670')"
"('Q16539', 'P30304')"
"('P31749', 'Q09472')"
"('P60709', 'Q92993')"
"('Q8WXH5', 'P48357')"
"('P55345', 'P03372')"
"('Q12873', 'P13727')"
"('P28331', 'O75380')"
"('P47898', 'P38405')"
"('Q8NHR9', 'Q07889')"
"('P68363', 'Q9Y375')"
"('Q13884', 'O95477')"
"('Q08722', 'Q05397')"
"('Q15084', 'Q9Y4K3')"
"('Q13813', 'Q9NPI8')"
"('Q8N668', 'Q86X83')"
"('P08047', 'P30273')"
"('P40337', 'P10599')"
"('P35222', 'Q9UGN5')"
"('Q04637', 'O60573')"
"('Q05397', 'Q13972')"
"('P56199', 'Q9HBI1')"
"('O15131', 'Q15274')"
"('P41182', 'Q9BZK7')"
"('P04350', 'Q07157')"
"('P18146', 'P00533')"
"('Q16637', 'A0JLT2')"
"('Q8TBX8', 'P06396')"
"('P38398', 'Q7Z569')"
"('A1A4S6', 'Q96L33')"
"('P55157', 'Q9H5I1')"
"('P41220', 'P07858')"
"('Q92597', 'P51659')"
"('Q96BY6', 'P08134')"
"('Q86UL8', 'Q08043')"
"('P06241', 'O60880')"
"('Q99459', 'Q7L1Q6')"
"('Q9P2I0', 'Q9NP77')"
"('Q8N6F1', 'Q9UDY2')"
"('Q9H492', 'Q92636')"
"('Q99572', 'P60709')"
"('P26441', 'P26951')"
"('P63165', 'O14715')"
"('Q13315', 'Q9NY61')"
"('Q16363', 'Q05397')"
"('P17252', 'O15399')"
"('Q9ULV0', 'P13569')"
"('P35228', 'P15408')"
"('O96006', 'Q9Y221')"
"('P41235', 'Q06710')"
"('Q9Y675', 'Q5T3J3')"
"('P17568', 'O14561')"
"('O95751', 'Q15834')"
"('Q8N5A5', 'Q12873')"
"('Q5TCQ9', 'P60484')"
"('P51168', 'Q8N668')"
"('Q15078', 'Q00535')"
"('Q01844', 'P25445')"
"('P58876', 'Q96DB2')"
"('P38432', 'Q12800')"
"('P07948', 'P11802')"
"('P11473', 'P08684')"
"('P01106', 'Q8N3Z6')"
"('P28482', 'P17535')"
"('O14936', 'O43491')"
"('O60293', 'Q15834')"
"('O95786', 'Q9H6S1')"
"('P01106', 'O00154')"
"('P47756', 'Q99759')"
"('P21281', 'P60709')"
"('Q9BVA1', 'P38936')"
"('P11021', 'Q92597')"
"('O00217', 'O95298')"
"('Q9Y383', 'Q9NRX3')"
"('P09619', 'P21453')"
"('Q9Y478', 'O75800')"
"('P49841', 'Q96G01')"
"('P46977', 'Q86WV6')"
"('P12931', 'P28340')"
"('Q9Y6N6', 'P08514')"
"('P25024', 'O14672')"
"('P32121', 'Q8NG98')"
"('P28566', 'O14775')"
"('Q6UX06', 'Q9P0J0')"
"('Q13402', 'O75445')"
"('P40763', 'P05129')"
"('O00273', 'Q9HC24')"
"('Q16637', 'P55084')"
"('Q8WWY3', 'P63244')"
"('O60814', 'P16104')"
"('O60258', 'P11362')"
"('Q96MX0', 'Q9UI14')"
"('P04626', 'Q13882')"
"('P35968', 'O95208')"
"('P50395', 'O15264')"
"('P12111', 'P06756')"
"('P05019', 'P08138')"
"('O60383', 'Q9BRR6')"
"('P06493', 'P24385')"
"('P35658', 'Q9UMR2')"
"('Q15102', 'Q5T3J3')"
"('Q12904', 'P14625')"
"('Q9NTJ3', 'A0JLT2')"
"('O75674', 'P55072')"
"('Q13886', 'P67870')"
"('P25940', 'P56199')"
"('P0CG47', 'Q00653')"
"('Q7KZI7', 'Q15139')"
"('Q14258', 'Q9Y2X8')"
"('P01574', 'P16471')"
"('P0CG47', 'P36897')"
"('A1A4S6', 'P17081')"
"('P46109', 'Q8WYR1')"
"('Q8IUC4', 'P20823')"
"('P30305', 'P04049')"
"('P55347', 'P04156')"
"('P63279', 'Q69YQ0')"
"('Q8WYH8', 'P51693')"
"('P46934', 'P37088')"
"('O95644', 'Q02078')"
"('P55769', 'O75643')"
"('Q9Y6I3', 'P07333')"
"('O75015', 'A6NI73')"
"('P62906', 'P32969')"
"('Q99759', 'P25685')"
"('Q9Y294', 'P68402')"
"('P52597', 'Q13151')"
"('P46778', 'Q9UL18')"
"('P42345', 'P51397')"
"('P17947', 'Q15744')"
"('P60953', 'P27361')"
"('P28070', 'P25786')"
"('P00451', 'O14832')"
"('O95400', 'Q08211')"
"('P17947', 'Q96RE9')"
"('P00519', 'Q9UHL9')"
"('Q8N5C8', 'Q9BYM8')"
"('O43921', 'P00533')"
"('Q96MF7', 'Q9BSI4')"
"('P05067', 'P02686')"
"('Q15750', 'P53779')"
"('O95817', 'Q15038')"
"('P62857', 'O60739')"
"('Q12988', 'P07196')"
"('Q9UJZ1', 'P62258')"
"('P62906', 'P36578')"
"('Q13573', 'Q9H1I8')"
"('Q13233', 'P62753')"
"('Q00610', 'Q9GZQ8')"
"('P61981', 'Q86X29')"
"('P20337', 'Q13485')"
"('Q99969', 'P43235')"
"('Q07955', 'Q15366')"
"('Q02846', 'Q9H2G2')"
"('P40429', 'P36578')"
"('P05112', 'P17181')"
"('Q13315', 'Q13111')"
"('Q8NHW5', 'Q9UHD2')"
"('Q9NX02', 'O15111')"
"('P35222', 'Q9UBE8')"
"('P33076', 'Q02556')"
"('Q13237', 'Q96BA8')"
"('P14921', 'P23771')"
"('P49642', 'Q9BSJ2')"
"('P05556', 'O15230')"
"('P16333', 'P15918')"
"('494324', 'P46937')"
"('Q9ULJ6', 'Q5VU97')"
"('P28749', 'Q92994')"
"('Q15797', 'P57729')"
"('Q13905', 'P62993')"
"('P51668', 'Q9C040')"
"('O75400', 'Q01081')"
"('Q15637', 'O60861')"
"('P25942', 'Q13114')"
"('Q9NSI5', 'Q9Y624')"
"('O60674', 'P17181')"
"('Q99674', 'P18146')"
"('P08631', 'Q07666')"
"('Q14164', 'Q9H2G2')"
"('P50991', 'Q99836')"
"('Q6ZMN7', 'P02768')"
"('O00221', 'Q8IWZ3')"
"('P51668', 'Q8N6T7')"
"('Q13748', 'Q3ZCM7')"
"('Q8N302', 'O43508')"
"('Q9NW64', 'O60306')"
"('Q9P2W3', 'O00555')"
"('O14775', 'P11229')"
"('O14920', 'P42345')"
"('P55010', 'O15372')"
"('Q86Z02', 'P04637')"
"('Q8IVH2', 'Q9H334')"
"('P07437', 'Q99759')"
"('P22105', 'P26006')"
"('Q9BVA1', 'P51149')"
"('P08581', 'P19174')"
"('P52333', 'P24394')"
"('Q01844', 'P49821')"
"('Q04637', 'P62195')"
"('P47712', 'P10244')"
"('Q15750', 'P45983')"
"('Q6NZI2', 'P00533')"
"('Q6P5Z2', 'Q13393')"
"('O14757', 'P06400')"
"('P22301', 'P17947')"
"('Q04206', 'Q92598')"
"('O15173', 'Q14164')"
"('O95295', 'Q9Y561')"
"('Q8N108', 'Q96KQ7')"
"('Q9HB63', 'Q92859')"
"('Q9UET6', 'O00232')"
"('Q9GZS3', 'P19387')"
"('Q9H8Y5', 'P00918')"
"('Q15843', 'P47914')"
"('P12107', 'P05106')"
"('P52945', 'Q9UM73')"
"('P17612', 'Q05469')"
"('Q04206', 'Q07325')"
"('O95257', 'Q07869')"
"('P35268', 'P46779')"
"('P54198', 'Q99459')"
"('Q9NR30', 'Q15005')"
"('P01871', 'P20273')"
"('Q16566', 'Q96BA8')"
"('Q14738', 'Q9UF02')"
"('Q9H173', 'P58107')"
"('P31749', 'Q9H7J1')"
"('Q6FHJ7', 'P09544')"
"('O75116', 'P19838')"
"('Q13191', 'Q9Y3C5')"
"('P61769', 'P02786')"
"('P51617', 'P25963')"
"('P03915', 'P51970')"
"('P53004', 'P27361')"
"('P25963', 'P63167')"
"('O94817', 'Q99729')"
"('Q07817', 'Q13625')"
"('P63104', 'P30304')"
"('O95696', 'P33992')"
"('Q13018', 'P01137')"
"('P05783', 'O75190')"
"('P04141', 'P26951')"
"('P56385', 'P03928')"
"('Q86U86', 'Q6STE5')"
"('P17931', 'P16144')"
"('Q15545', 'Q9GZQ8')"
"('O95816', 'Q15008')"
"('Q9UPT9', 'P06865')"
"('Q96BI3', 'P49768')"
"('Q04725', 'Q16531')"
"('P35626', 'Q9H2C8')"
"('Q8IXB1', 'P43364')"
"('Q969G2', 'P01225')"
"('O43353', 'Q15750')"
"('P00533', 'Q92569')"
"('O75486', 'O75529')"
"('Q9H422', 'Q9UIS9')"
"('Q9BWF3', 'Q15427')"
"('Q99700', 'P00533')"
"('P01106', 'P25789')"
"('Q15811', 'P63010')"
"('P21964', 'P23508')"
"('P15056', 'Q15759')"
"('P34820', 'P36894')"
"('P31946', 'Q9Y2J2')"
"('P47898', 'Q9UBI6')"
"('P55160', 'Q8WUW1')"
"('P14866', 'P35637')"
"('P15336', 'P49715')"
"('Q02156', 'P17252')"
"('Q68CP9', 'O94805')"
"('Q9NRF9', 'Q8IYH5')"
"('P35222', 'P45983')"
"('Q9NYW7', 'A8MTJ3')"
"('Q12874', 'Q15834')"
"('Q9UJX6', 'P06493')"
"('P08581', 'Q6S5L8')"
"('Q16513', 'Q9H0R8')"
"('Q86WN2', 'P40189')"
"('Q9Y4A5', 'Q9H2F5')"
"('Q9UKR5', 'P14678')"
"('Q8WV28', 'P19174')"
"('P09467', 'Q05397')"
"('P42771', '791114')"
"('Q06124', 'Q9Y286')"
"('A0AVK6', 'P14635')"
"('Q86U70', 'Q8TAP4')"
"('P30154', 'Q00005')"
"('P63261', 'P06756')"
"('P21554', 'P61952')"
"('P10721', 'Q01970')"
"('P62888', 'Q92901')"
"('P41221', 'Q9H461')"
"('P49703', 'Q04724')"
"('P25786', 'P04040')"
"('Q9Y6M9', 'O75569')"
"('Q99962', 'P07333')"
"('P48039', 'Q15084')"
"('Q9HBE4', 'P42701')"
"('P23258', 'Q99459')"
"('Q92633', 'Q8WYR1')"
"('P0CJ68', 'P25090')"
"('O60674', 'P68431')"
"('P46934', 'P60484')"
"('P17252', 'P35568')"
"('Q8TEY5', 'Q96BA8')"
"('P30533', 'P98164')"
"('P61769', 'P04439')"
"('Q9NYL2', 'O14733')"
"('Q03164', 'Q96Q27')"
"('Q8IZS8', 'P12980')"
"('P42224', 'Q06124')"
"('Q07812', 'Q02156')"
"('Q13418', 'P09486')"
"('Q9NZ42', 'Q9UM47')"
"('P34998', 'O95467')"
"('Q8N140', 'Q92624')"
"('P49336', 'Q9NVC6')"
"('P35998', 'P48556')"
"('P84095', 'P36897')"
"('P12004', 'Q9Y4K3')"
"('P78396', 'Q9UJZ1')"
"('P13637', 'Q9UKV8')"
"('P36894', 'Q8WUH2')"
"('P04792', 'Q96ID5')"
"('P26012', 'P56945')"
"('Q99759', 'P04350')"
"('P48643', 'Q14164')"
"('P46782', 'P25398')"
"('Q92844', 'O14920')"
"('P20248', 'Q13490')"
"('P13010', 'Q96HA7')"
"('P15498', 'P50570')"
"('Q9Y5J5', 'Q9C0E2')"
"('P17252', 'P01111')"
"('Q9UJX4', 'Q9UJX2')"
"('P41182', 'P16871')"
"('Q06190', 'Q9UF02')"
"('Q14164', 'P20339')"
"('Q13263', 'Q9Y230')"
"('P49720', 'P53350')"
"('P98095', 'P25391')"
"('O95411', 'Q9Y572')"
"('P60228', 'Q99814')"
"('P18146', 'Q99952')"
"('P55085', 'Q5JY77')"
"('Q14469', 'Q9NW38')"
"('P20333', 'O43521')"
"('Q15008', 'P62191')"
"('P35222', 'Q9Y3R0')"
"('P61088', 'Q9Y3C5')"
"('P07711', 'P22314')"
"('Q6WCQ1', 'P58107')"
"('P18564', 'P21333')"
"('Q9UHD2', 'P26373')"
"('P52948', 'Q9NPJ8')"
"('P42677', 'P20333')"
"('P05198', 'P20042')"
"('Q9UKV8', 'P62854')"
"('Q14164', 'P42704')"
"('P01106', 'Q01085')"
"('P49903', 'Q14194')"
"('P62937', 'Q08209')"
"('P43405', 'P15311')"
"('P14780', 'O00214')"
"('Q9UHA3', 'Q9UJW3')"
"('P02533', 'P25054')"
"('P32780', 'Q92759')"
"('Q9H1Z4', 'P36897')"
"('P69891', 'P60520')"
"('Q96HC4', 'Q96P47')"
"('P56704', 'Q9ULW2')"
"('Q92995', 'Q5T0N5')"
"('Q8WXH5', 'P48551')"
"('O14939', 'P61764')"
"('P50552', 'O15117')"
"('P38398', 'P00519')"
"('P40337', 'P37108')"
"('P68036', 'P40337')"
"('O15056', 'Q9UGN5')"
"('P00519', 'Q9Y5X2')"
"('O15198', 'O15550')"
"('Q02763', 'P08575')"
"('P56199', 'Q07890')"
"('P08246', 'Q08117')"
"('Q9BUJ2', 'Q9NW64')"
"('Q02156', 'P12235')"
"('Q13227', 'Q15047')"
"('P01236', 'Q969J5')"
"('Q14203', 'P49662')"
"('P04406', 'P49023')"
"('P62993', 'Q9Y383')"
"('Q8TDM6', 'P36957')"
"('P51955', 'Q14240')"
"('Q15835', 'Q16555')"
"('O15511', 'Q9BY76')"
"('P08195', 'Q92536')"
"('Q14318', 'Q08209')"
"('P33993', 'Q92794')"
"('Q13435', 'Q9UL18')"
"('P02747', 'P02746')"
"('P28698', 'Q13643')"
"('P30480', 'P27695')"
"('Q01094', 'Q9UIK4')"
"('Q9HAU4', 'Q13017')"
"('Q7L2H7', 'Q9UKE5')"
"('P16333', 'Q8TB24')"
"('P46781', 'P62857')"
"('Q8IV63', 'Q02413')"
"('Q99942', 'Q9Y613')"
"('P54132', 'Q13472')"
"('P12931', 'P23743')"
"('P35626', 'Q8NGN2')"
"('P30101', 'P18206')"
"('Q9Y6A5', 'P07199')"
"('Q8IWZ8', 'P26599')"
"('P28070', 'P22392')"
"('P11142', 'P41220')"
"('Q15393', 'Q8NAF0')"
"('P0CG48', 'Q15750')"
"('P43246', 'P12004')"
"('Q8N6P7', 'Q08334')"
"('O14544', 'O60674')"
"('Q8N9I9', 'Q96LR5')"
"('Q01094', 'P04264')"
"('P02461', 'P13612')"
"('Q13315', 'Q92804')"
"('O00401', 'O60861')"
"('Q7LFL8', 'Q99717')"
"('Q86XI6', 'Q16816')"
"('O95782', 'Q9Y6I3')"
"('P46940', 'P63261')"
"('P05000', 'Q99062')"
"('Q8WYR1', 'P00533')"
"('Q8IZJ0', 'P26951')"
"('Q9HAU5', 'Q9Y5S9')"
"('Q99961', 'O15169')"
"('P52732', 'Q13573')"
"('Q15788', 'Q9Y261')"
"('Q9H6Y7', 'Q9P031')"
"('O15372', 'O75822')"
"('Q13619', 'Q9GZS3')"
"('Q8IUC6', 'Q9Y3B3')"
"('Q96R06', 'O95295')"
"('P02511', 'P43320')"
"('Q9P2K6', 'Q9NRR5')"
"('Q8NBJ7', 'Q969H0')"
"('Q99814', 'P01588')"
"('P50591', 'P13686')"
"('P18615', 'Q9H3P2')"
"('P42224', 'P51813')"
"('P31943', 'P17844')"
"('P28069', 'P37231')"
"('Q13232', 'Q9Y5J5')"
"('407006', 'P01100')"
"('O14807', 'P00540')"
"('Q96SI1', 'Q5MNZ9')"
"('Q9Y3E0', 'Q9H1C4')"
"('P67870', 'Q9BSB4')"
"('O95295', 'Q99570')"
"('Q9UQM7', 'P42261')"
"('Q13243', 'Q14683')"
"('P30968', 'P29992')"
"('Q9Y3F4', 'Q8WXD5')"
"('P01148', 'Q13554')"
"('O95644', 'Q04206')"
"('Q99459', 'P52732')"
