negatives
"('P61978', 'P09651')"
"('O75528', 'Q8IYH5')"
"('Q99613', 'O15371')"
"('Q14152', 'Q99613')"
"('P05412', 'Q15788')"
"('P13232', 'P23458')"
"('P19235', 'P29353')"
"('Q9H1Y0', 'Q9BWD1')"
"('P06241', 'P10721')"
"('Q9Y5K5', 'O00231')"
"('P49736', 'P33992')"
"('P16520', 'P35626')"
"('Q6WCQ1', 'Q86UA6')"
"('Q99460', 'P55036')"
"('Q13444', 'Q7Z6J0')"
"('O75800', 'Q8ND25')"
"('Q15796', 'Q13526')"
"('O43306', 'P22694')"
"('Q14790', 'Q12873')"
"('Q13158', 'Q9HAV5')"
"('P14921', 'P23497')"
"('P20042', 'P16104')"
"('P22090', 'P62273')"
"('P10636', 'Q13501')"
"('P05455', 'Q14164')"
"('P51671', 'P61073')"
"('Q9GZX6', 'Q5VWK5')"
"('P46821', 'Q9H0Y0')"
"('O14905', 'O00144')"
"('O95373', 'P63104')"
"('Q9H2G2', 'O43708')"
"('P04792', 'O43294')"
"('Q9Y5Q9', 'Q8WUA4')"
"('P17028', 'Q9NWS9')"
"('Q9H254', 'Q92932')"
"('Q14191', 'Q9HCU8')"
"('P08107', 'P49841')"
"('P17301', 'P56199')"
"('O43524', 'O60238')"
"('P63261', 'Q99962')"
"('Q9NZW5', 'Q9NP97')"
"('P15927', 'P04406')"
"('P04179', 'O60739')"
"('Q99689', 'P01270')"
"('P04406', 'Q6P1J9')"
"('Q5JVF3', 'Q13418')"
"('P62318', 'Q99459')"
"('Q13247', 'Q08211')"
"('Q9Y6B2', 'Q9BSL1')"
"('P09619', 'O14492')"
"('Q13137', 'Q7Z3B3')"
"('P38484', 'P08758')"
"('P16220', 'P78347')"
"('Q6P1J9', 'P23193')"
"('P09651', 'Q9Y3C6')"
"('P42229', 'P31785')"
"('P01106', 'P61073')"
"('Q9H228', 'P04899')"
"('O43639', 'P61978')"
"('Q15233', 'P12004')"
"('Q9Y4K3', 'Q9BY44')"
"('Q15544', 'Q15543')"
"('Q9Y4K3', 'Q13283')"
"('P08047', 'P41235')"
"('P60866', 'P62081')"
"('Q92574', 'Q9P0N9')"
"('Q99816', 'P28838')"
"('Q05195', 'P49715')"
"('Q15466', 'P62508')"
"('O43255', 'Q9P212')"
"('O95716', 'Q96QF0')"
"('P27695', 'Q01105')"
"('Q9Y285', 'O43390')"
"('P19012', 'Q9P2K3')"
"('Q86U70', 'P61968')"
"('O94850', 'Q96B97')"
"('Q8IVM0', 'P62979')"
"('P16104', 'P31942')"
"('P61586', 'Q96FW1')"
"('Q9UBU8', 'Q96HT8')"
"('Q13155', 'Q8TBB1')"
"('O95433', 'Q92988')"
"('P61353', 'Q04206')"
"('Q92925', 'P51531')"
"('P23246', 'P43243')"
"('Q8TAA9', 'Q05513')"
"('Q9Y3C7', 'P42858')"
"('Q92781', 'P47804')"
"('P31314', 'P19544')"
"('Q7L7X3', 'P31946')"
"('P45973', 'P84243')"
"('P61952', 'P53778')"
"('P05386', 'Q15750')"
"('P08754', 'P50150')"
"('P15391', 'Q6ZUJ8')"
"('Q6P2C8', 'Q9NVC6')"
"('O94985', 'O00213')"
"('P16520', 'P28482')"
"('Q96L50', 'P62877')"
"('P47929', 'Q5MNZ9')"
"('P31947', 'O96013')"
"('P52434', 'O95602')"
"('P56704', 'P56705')"
"('P48023', 'O95049')"
"('Q8IWZ8', 'Q13242')"
"('O75807', 'P05198')"
"('P78357', 'O94856')"
"('O95433', 'Q96I15')"
"('P40692', 'Q13315')"
"('P50150', 'Q8NFM4')"
"('Q96PY6', 'Q92698')"
"('P83881', 'Q07020')"
"('Q9UBU3', 'O75899')"
"('P38646', 'P13489')"
"('P18621', 'P62829')"
"('Q16821', 'Q12972')"
"('P50616', 'Q99717')"
"('P08559', 'Q9Y478')"
"('Q9Y6Q5', 'P61966')"
"('O94832', 'O76071')"
"('P61981', 'P55196')"
"('Q9UM73', 'P52948')"
"('Q9NR30', 'O60783')"
"('Q13241', 'P26717')"
"('P23229', 'P13612')"
"('Q9NYA1', 'P01112')"
"('P67870', 'Q99661')"
"('Q14683', 'O43390')"
"('Q96SB3', 'P62136')"
"('Q9Y5V3', 'Q9Y5U8')"
"('Q9Y5S2', 'P39023')"
"('P14416', 'P62873')"
"('P01574', 'P16471')"
"('P16619', 'P51686')"
"('O00571', 'Q7Z6M2')"
"('P60228', 'O43292')"
"('Q9H1C4', 'Q8TCJ2')"
"('P58876', 'O95999')"
"('P04629', 'P01111')"
"('O60583', 'P24928')"
"('Q06190', 'Q99741')"
"('O14920', 'P60484')"
"('P01106', 'Q16594')"
"('Q9Y4L5', 'P62837')"
"('Q96B18', 'Q05513')"
"('Q13885', 'Q16363')"
"('P63096', 'Q13936')"
"('P09132', 'O15397')"
"('Q9UBZ9', 'O60673')"
"('Q66LE6', 'Q9UF02')"
"('Q9Y4K3', 'Q9C0K7')"
"('Q9UM11', 'Q9HAW4')"
"('Q92796', 'Q99250')"
"('O15169', 'Q9Y2T1')"
"('P31749', 'P30291')"
"('P30046', 'O60739')"
"('P38936', 'Q96FW1')"
"('O94856', 'P62993')"
"('Q99816', 'Q9BWF2')"
"('P07437', 'Q99558')"
"('P53567', 'Q96BA8')"
"('P20809', 'P14784')"
"('442917', 'Q9UHF7')"
"('P09769', 'P04626')"
"('P53618', 'Q96RT1')"
"('Q8TAE8', 'Q9NPD3')"
"('Q9UBU2', 'O75197')"
"('O15524', 'P00533')"
"('O43921', 'P54764')"
"('Q9ULW0', 'P46108')"
"('Q01449', 'P35579')"
"('P63104', 'O15264')"
"('Q9H444', 'Q96CF2')"
"('P02452', 'P23229')"
"('P42768', 'O15143')"
"('Q9BXP5', 'Q15287')"
"('Q9HCE7', 'P08069')"
"('P21281', 'P25705')"
"('P01241', 'Q99650')"
"('O14964', 'Q9NRR5')"
"('Q99996', 'Q9NRI5')"
"('P0CG48', 'Q15303')"
"('P19438', 'P27824')"
"('O75800', 'Q8TEC5')"
"('Q99558', 'Q92851')"
"('O15397', 'P09132')"
"('P49674', 'Q9NRX1')"
"('P55196', 'P27348')"
"('P25815', 'P15311')"
"('P62993', 'P08603')"
"('Q00534', 'P35222')"
"('Q13557', 'Q08828')"
"('P01106', 'P49790')"
"('Q9NZM3', 'O95777')"
"('O60739', 'Q9NQP4')"
"('P52434', 'O15514')"
"('P20248', 'Q9UJX2')"
"('Q14978', 'P18146')"
"('Q96EP1', 'P51668')"
"('Q9UJX5', 'O95067')"
"('P35638', 'Q9BPX1')"
"('P22670', 'O15198')"
"('P84243', 'Q9UNL4')"
"('P61077', 'Q9NS56')"
"('P09038', 'P62195')"
"('Q14103', 'P09601')"
"('Q99459', 'Q01844')"
"('O14508', 'P40238')"
"('P07437', 'Q01201')"
"('O43255', 'Q9Y6H5')"
"('Q9P2H0', 'O95257')"
"('Q9Y4P1', 'Q5VYV7')"
"('Q08211', 'Q15365')"
"('P26368', 'Q9UHR5')"
"('O43617', 'Q86SZ2')"
"('P22694', 'P54289')"
"('O94906', 'O75643')"
"('P68104', 'Q5VVJ2')"
"('P07948', 'P19174')"
"('P15090', 'O96006')"
"('O43187', 'P31749')"
"('Q96HP0', 'Q7L0Q8')"
"('P61981', 'Q9BPZ7')"
"('Q96J02', 'P28065')"
"('P31150', 'O43791')"
"('P51692', 'P42229')"
"('P53673', 'P43320')"
"('Q9P1U0', 'O00400')"
"('P00519', 'P26992')"
"('P32121', 'P53779')"
"('P27361', 'Q9BV47')"
"('P62837', 'Q15843')"
"('P23396', 'P62979')"
"('Q9NR99', 'P12980')"
"('P18084', 'Q9UKX5')"
"('P04637', 'P78423')"
"('P49790', 'P84022')"
"('P50395', 'Q9Y4K3')"
"('Q93079', 'P56524')"
"('Q96GE4', 'Q9BRT9')"
"('Q92882', 'Q9H204')"
"('P45983', 'Q8WXG6')"
"('O00487', 'P35609')"
"('P26441', 'Q01344')"
"('P32927', 'Q9Y4K3')"
"('Q9UQN3', 'Q7LBR1')"
"('Q15714', 'Q8TDY2')"
"('Q9UBL3', 'Q9UPS6')"
"('Q96MT8', 'Q13813')"
"('Q93009', 'O95503')"
"('Q9H9S0', 'P40763')"
"('P35080', 'Q07890')"
"('P19338', 'Q15653')"
"('P53680', 'P05783')"
"('Q8TDY2', 'Q2NKX8')"
"('Q9P2S5', 'P35326')"
"('P49759', 'P18031')"
"('P06400', 'P15336')"
"('O75554', 'P09012')"
"('Q5T2W1', 'O43572')"
"('Q9NX58', 'P39023')"
"('Q9NZN1', 'P16220')"
"('Q9Y376', 'Q9Y478')"
"('P25208', 'Q99618')"
"('O15105', 'P15172')"
"('P61254', 'P26373')"
"('Q12834', 'Q96GD4')"
"('O76070', 'P45983')"
"('Q05516', 'P49715')"
"('P21246', 'P18827')"
"('P07900', 'Q8TDR0')"
"('Q13535', 'Q14839')"
"('O75914', 'P46734')"
"('P15976', 'Q05516')"
"('Q05516', 'O43597')"
"('P08621', 'O75494')"
"('Q15744', 'P18848')"
"('P05386', 'P62829')"
"('Q9HC29', 'P09651')"
"('P41235', 'O43513')"
"('O15524', 'Q13748')"
"('Q14147', 'Q9UK32')"
"('Q15796', 'Q96PU5')"
"('Q9HC52', 'P78364')"
"('Q9BZ29', 'Q07889')"
"('P56750', 'O95500')"
"('P18146', 'P82979')"
"('Q8N5F7', 'Q14498')"
"('Q13309', 'Q01201')"
"('P32121', 'Q8NH67')"
"('Q12789', 'P16870')"
"('Q9Y2U5', 'Q9UNE7')"
"('Q12996', 'P33240')"
"('Q3ZCQ8', 'P25786')"
"('P22694', 'P54619')"
"('Q9GZT8', 'O60936')"
"('Q92925', 'P51532')"
"('Q9Y6Q6', 'Q04206')"
"('Q9P286', 'Q9P031')"
"('Q8IX12', 'Q15428')"
"('P09661', 'O75940')"
"('O75019', 'P43405')"
"('P50542', 'O00628')"
"('O95832', 'P56750')"
"('Q96Q05', 'O43617')"
"('P07996', 'P98066')"
"('Q9UJX4', 'Q05516')"
"('P01106', 'Q96T52')"
"('Q9BZE3', 'O43513')"
"('P62280', 'P46781')"
"('Q9UKW4', 'P05783')"
"('Q12933', 'Q9UDY8')"
"('O60825', 'P63104')"
"('O95782', 'P62993')"
"('P07737', 'Q07889')"
"('P62993', 'O00294')"
"('Q99459', 'P07437')"
"('P40227', 'Q8NEV4')"
"('Q92569', 'P47897')"
"('O43524', 'Q16665')"
"('Q96ST3', 'Q9H7L9')"
"('P09874', 'P11142')"
"('Q01094', 'Q04206')"
"('Q16787', 'Q13797')"
"('P62258', 'P12931')"
"('Q9Y4K3', 'O43684')"
"('Q6P2C8', 'A0JLT2')"
"('P49207', 'P84098')"
"('P22612', 'O14827')"
"('O43491', 'Q07157')"
"('P78352', 'P35326')"
"('Q96ID5', 'Q13765')"
"('Q13535', 'O15355')"
"('Q9Y6D9', 'Q15013')"
"('Q9BRQ0', 'O75528')"
"('Q96EQ8', 'P51668')"
"('Q4KWH8', 'O94806')"
"('Q15029', 'Q9Y2Q3')"
"('P12004', 'Q07864')"
"('P56750', 'O75508')"
"('Q13557', 'Q9UKV0')"
"('P06241', 'O15056')"
"('P02768', 'P50502')"
"('Q9BVJ7', 'Q9UBC3')"
"('P53350', 'Q7Z434')"
"('Q16539', 'P07197')"
"('Q9NWS9', 'P17028')"
"('P84996', 'P16520')"
"('P34932', 'P25942')"
"('P01243', 'Q16186')"
"('P05019', 'Q9UK32')"
"('P06576', 'P00533')"
"('O60331', 'P06396')"
"('P19438', 'P54136')"
"('Q9H3U5', 'P61026')"
"('P13725', 'P10912')"
"('Q15303', 'Q06124')"
"('P25787', 'P49721')"
"('O94979', 'P53992')"
"('Q14151', 'O95197')"
"('P26640', 'P68104')"
"('P12270', 'O75694')"
"('P31947', 'P25054')"
"('P48431', 'Q92858')"
"('P38398', 'P24928')"
"('P52272', 'P17844')"
"('P23508', 'P55072')"
"('Q13465', 'P53779')"
"('P15880', 'P62277')"
"('O95619', 'P0C0S5')"
"('Q8N668', 'Q15369')"
"('6702', 'Q92995')"
"('Q9Y3E2', 'O76081')"
"('Q13127', 'Q969G3')"
"('O75147', 'Q9NT62')"
"('P0DJD0', 'P61956')"
"('P52655', 'P20226')"
"('P20908', 'P16070')"
"('P18146', 'Q92630')"
"('Q07817', 'O15519')"
"('Q14194', 'P49459')"
"('P62993', 'Q08881')"
"('P35626', 'Q8NH42')"
"('P18146', 'P37059')"
"('O95832', 'Q8NI35')"
"('407021', 'P02462')"
"('Q7Z434', 'Q13114')"
"('P07602', 'P10912')"
"('Q9BYB0', 'P19174')"
"('P03915', 'O43676')"
"('P31946', 'Q12778')"
"('P14778', 'P27986')"
"('P19838', 'P04150')"
"('Q04721', 'Q86Y01')"
"('406953', 'P40763')"
"('Q8IVL1', 'P25054')"
"('P63173', 'P19532')"
"('Q9NZM4', 'P62993')"
"('P22612', 'P46020')"
"('P27986', 'Q99836')"
"('Q13547', 'Q9NYJ8')"
"('P12830', 'Q13309')"
"('P01112', 'O15211')"
"('P29372', 'Q96AH8')"
"('P18621', 'Q02543')"
"('P04637', 'O14503')"
"('P63104', 'P22492')"
"('P50148', 'Q68DD2')"
"('P20226', 'P09429')"
"('Q9NQ66', 'Q9BYG4')"
"('P03886', 'O95299')"
"('Q9UKI9', 'Q9Y5Z7')"
"('P36897', 'Q9BX70')"
"('Q04206', 'P63261')"
"('O43312', 'P23468')"
"('P06213', 'P40763')"
"('P15882', 'P62745')"
"('P51451', 'P04626')"
"('P12018', 'P00519')"
"('Q9H213', 'Q8N2W9')"
"('P52757', 'P08134')"
"('Q06587', 'P51784')"
"('P30260', 'Q9UJX2')"
"('Q8IXJ6', 'Q9NP81')"
"('P22626', 'P55795')"
"('P62807', 'O95999')"
"('Q13557', 'Q13469')"
"('Q8N2I9', 'Q14181')"
"('P38936', 'P15880')"
"('P18031', 'P49759')"
"('O43264', 'O14576')"
"('Q9UL18', 'Q9H0A0')"
"('O14497', 'P51532')"
"('Q16539', 'P35638')"
"('Q9UNL2', 'Q9Y2Q3')"
"('Q9UKS6', 'Q9BQ67')"
"('Q9UL18', 'Q02543')"
"('P25067', 'P02545')"
"('O43318', 'Q9Y6Q6')"
"('O15111', 'P45985')"
"('Q9UHI6', 'P62308')"
"('P31943', 'Q13151')"
"('Q05048', 'P33240')"
"('Q6UWZ7', 'P38398')"
"('Q7LG56', 'O60934')"
"('P67870', 'Q9UKI9')"
"('Q9UQM7', 'P48058')"
"('Q93079', 'Q9Y5B9')"
"('P05412', 'P48507')"
"('P19793', 'Q92769')"
"('P05388', 'Q13573')"
"('Q96HS1', 'O00429')"
"('Q9HCK5', 'P68104')"
"('P20618', 'Q99436')"
"('P11142', 'P35222')"
"('Q13554', 'Q13469')"
"('P53041', 'Q99683')"
"('P23508', 'Q15056')"
"('P60900', 'P28070')"
"('Q68CP9', 'P38936')"
"('Q9Y478', 'Q14019')"
"('P05556', 'P20339')"
"('P06241', 'P48023')"
"('Q86WV6', 'Q92990')"
"('P61586', 'O14950')"
"('P08588', 'O95467')"
"('Q8N5F7', 'Q15366')"
"('Q9NYQ7', 'P10914')"
"('P78417', 'Q15047')"
"('Q9UKV0', 'O75367')"
"('Q9HBM1', 'O14777')"
"('P27986', 'P16410')"
"('P04899', 'O14775')"
"('Q92985', 'P41182')"
"('P14598', 'P14780')"
"('P27361', 'P17302')"
"('Q3ZAQ7', 'Q9Y478')"
"('Q04206', 'P09429')"
"('Q9Y375', 'P49411')"
"('Q02388', 'Q5JRA6')"
"('O96000', 'Q9NX14')"
"('P04406', 'P06493')"
"('Q13547', 'P11308')"
"('P43405', 'Q99836')"
"('Q96FV9', 'Q13573')"
"('P08631', 'Q53H12')"
"('Q6DN03', 'Q08945')"
"('O60258', 'P08138')"
"('P25025', 'P50502')"
"('P24941', 'Q9NYG5')"
"('P25929', 'P63096')"
"('O14610', 'Q08828')"
"('P03372', 'P84022')"
"('Q9NPI6', 'Q8IZH2')"
"('P01562', 'P20023')"
"('Q14289', 'P15498')"
"('Q9BQY4', 'Q9NWB1')"
"('P36897', 'P63104')"
"('P42224', 'P00533')"
"('P62258', 'O75791')"
"('Q15287', 'Q8TEQ6')"
"('P49427', 'P57737')"
"('Q92934', 'P99999')"
"('P63096', 'P59768')"
"('P62745', 'O75116')"
"('P0CG47', 'Q9Y6K9')"
"('O43719', 'Q13573')"
"('P49368', 'Q99759')"
"('Q5VVX9', 'Q00987')"
"('O43542', 'O15287')"
"('Q9H6Y7', 'P62837')"
"('Q969F0', 'P20226')"
"('Q9UJX3', 'Q8WWL7')"
"('O60333', 'Q12959')"
"('Q13404', 'O95376')"
"('P01241', 'Q00796')"
"('O75367', 'P62807')"
"('Q9P2D1', 'Q9UBE8')"
"('Q86WN2', 'Q99650')"
"('P19438', 'P63279')"
"('Q92793', 'P40763')"
"('P19838', 'P02741')"
"('P05771', 'P47712')"
"('Q96I15', 'P15923')"
"('Q15532', 'P18146')"
"('Q16514', 'Q9UPT9')"
"('P62854', 'O60739')"
"('P05455', 'Q15126')"
"('Q7L8L6', 'Q86UT6')"
"('Q92830', 'P49336')"
"('P10415', 'Q15257')"
"('P07942', 'Q13625')"
"('P62875', 'P36954')"
"('Q9UI14', 'Q96C03')"
"('Q2M3G4', 'P60709')"
"('Q9UBW8', 'Q5VTR2')"
"('P54252', 'P42574')"
"('P09497', 'P63010')"
"('Q16891', 'Q8NCC3')"
"('P04350', 'Q15750')"
"('O60391', 'P78352')"
"('Q8IW19', 'P11387')"
"('P34998', 'P62158')"
"('Q5T3J3', 'Q8WVZ9')"
"('P78369', 'P56856')"
"('Q16643', 'O95149')"
"('Q9UDY2', 'Q9Y4K3')"
"('P10074', 'Q92997')"
"('Q8IUQ4', 'Q15819')"
"('O15264', 'Q66LE6')"
"('Q07020', 'P62917')"
"('Q13064', 'O75800')"
"('Q9BVI4', 'Q9Y2Q3')"
"('Q15796', 'Q9GZV5')"
"('P08134', 'Q14164')"
"('P32121', 'P12931')"
"('P37231', 'Q9P2D1')"
"('O75352', 'P61247')"
"('P35232', 'P28749')"
"('Q6ZVK8', 'O95810')"
"('Q12933', 'O43298')"
"('Q10586', 'Q12857')"
"('Q9Y6H5', 'Q08117')"
"('P63218', 'P18146')"
"('P01375', 'Q12933')"
"('P23258', 'Q96L34')"
"('P38398', 'Q68CP9')"
"('Q86U42', 'Q07955')"
"('Q9NRD5', 'P46527')"
"('Q9NZT1', 'O95622')"
"('P31946', 'Q8TEW0')"
"('P51817', 'P53779')"
"('Q9NPJ6', 'Q9NWA0')"
"('P37198', 'Q9Y3C0')"
"('P47813', 'O75822')"
"('P31994', 'B5ME96')"
"('Q96EV8', 'Q86XK3')"
"('P49407', 'O14640')"
"('Q9BX66', 'Q01101')"
"('Q04771', 'Q02790')"
"('Q99880', 'P51610')"
"('O60879', 'P60953')"
"('P07954', 'Q9Y478')"
"('P15692', 'P49841')"
"('Q9UPN9', 'Q96T23')"
"('Q13761', 'P15884')"
"('O75604', 'Q9BUH8')"
"('O14744', 'Q9BUZ4')"
"('Q92583', 'P51686')"
"('P35626', 'Q8NH09')"
"('P62487', 'O15514')"
"('P18146', 'P53355')"
"('P58753', 'Q9Y3B3')"
"('O95886', 'P06241')"
"('Q5VVX9', 'Q86Y01')"
"('Q9ULV8', 'P17181')"
"('Q9H1B4', 'Q9UKK6')"
"('Q9H5I1', 'O60318')"
"('P50502', 'Q9Y294')"
"('Q9H9F9', 'Q6P4R8')"
"('P05549', 'P04637')"
"('P41235', 'O00257')"
"('P29460', 'P48357')"
"('P01236', 'P26992')"
"('Q9H4B7', 'A6NHL2')"
"('O15444', 'P41597')"
"('P22455', 'Q00722')"
"('P62877', 'Q86XK2')"
"('P49736', 'P55199')"
"('P49336', 'Q9Y2X0')"
"('P25054', 'Q8IVL0')"
"('Q05513', 'P51617')"
"('Q9HC98', 'Q86XI2')"
"('Q9NPI8', 'Q13813')"
"('P53355', 'P19105')"
"('Q99519', 'O15455')"
"('O75533', 'Q14164')"
"('P61812', 'P35228')"
"('Q00839', 'Q05519')"
"('Q15291', 'Q9C005')"
"('O00716', 'Q14207')"
"('Q8WUI4', 'P20671')"
"('Q9H2G2', 'Q14315')"
"('P62714', 'P28482')"
"('Q00987', 'Q86V86')"
"('P10242', 'P14316')"
"('Q9BW27', 'P49790')"
"('Q15819', 'Q14527')"
"('P01011', 'P51124')"
"('P05771', 'P15311')"
"('Q92922', 'Q14164')"
"('Q8N357', 'Q9GZW8')"
"('P31273', 'P06241')"
"('Q9H467', 'P03372')"
"('Q8N257', 'P61964')"
"('P54652', 'O95831')"
"('Q8IY92', 'Q9BYD2')"
"('Q13835', 'Q5MNZ9')"
"('P46734', 'Q15759')"
"('O15524', 'Q9UHF4')"
"('406884', 'P01111')"
"('P32121', 'Q8NGI4')"
"('P62158', 'P47872')"
"('Q8TB96', 'Q9BPY3')"
"('Q04206', 'Q71U36')"
"('Q14194', 'Q9Y6I3')"
"('O00231', 'P48556')"
"('Q9NQC3', 'P22392')"
"('P54253', 'P15822')"
"('Q14896', 'P13533')"
"('O94776', 'Q9UKG1')"
"('P26367', 'P50553')"
"('P45984', 'O95999')"
"('Q6P4R8', 'Q96EZ8')"
"('Q15046', 'P04406')"
"('Q8IUE6', 'Q99877')"
"('P04626', 'Q8WV28')"
"('P04637', 'P55774')"
"('Q15466', 'P28702')"
"('Q13114', 'Q9Y6K9')"
"('Q6P2Q9', 'O75934')"
"('P50453', 'O75400')"
"('Q9BVA1', 'P20073')"
"('Q99459', 'Q5UIP0')"
"('P27986', 'Q96RL7')"
"('P11142', 'P60709')"
"('O75964', 'O60732')"
"('Q14CB8', 'Q8IXI1')"
"('Q86YT6', 'Q9H6S1')"
"('406906', 'P53677')"
"('Q96EB6', 'P04406')"
"('Q9Y4H2', 'P62258')"
"('O00294', 'P06241')"
"('Q06413', 'Q04721')"
"('P05067', 'Q14344')"
"('Q8IWZ6', 'Q9Y613')"
"('P45973', 'P23497')"
"('Q9UQM7', 'P15336')"
"('P78527', 'P45983')"
"('P02768', 'O75419')"
"('Q16236', 'P04156')"
"('P00533', 'P55060')"
"('Q969S8', 'Q93079')"
"('P40933', 'P15509')"
"('P62140', 'Q12972')"
"('P78369', 'Q96B33')"
"('Q13332', 'Q15286')"
"('Q9Y243', 'P45985')"
"('P28340', 'P62993')"
"('Q07108', 'Q09472')"
"('P49407', 'P49682')"
"('Q9HAW0', 'Q9UIA9')"
"('Q8TAD8', 'P23497')"
"('Q16659', 'P25205')"
"('O14640', 'P31431')"
"('Q86YM7', 'Q9NSB8')"
"('Q99759', 'P05141')"
"('Q03167', 'Q9UER7')"
"('P12757', '64397')"
"('Q7Z6G3', 'Q8TBB1')"
"('P61247', 'P60866')"
"('P01106', 'Q9Y678')"
"('P28331', 'P30480')"
"('O95163', 'O15111')"
"('P62805', 'Q9BVI0')"
"('Q9UQM7', 'Q8IWT1')"
"('P22392', 'O14818')"
"('P01871', 'P49841')"
"('P78396', 'P38398')"
"('Q9Y2Q3', 'Q9NVH1')"
"('Q00005', 'P46778')"
"('P61978', 'P16050')"
"('Q12906', 'P09601')"
"('P25205', 'O43768')"
"('Q9BSM1', 'P78364')"
"('Q13315', 'Q96T23')"
"('Q08495', 'P62316')"
"('P09913', 'O14879')"
"('Q9UIJ7', 'Q14919')"
"('O14561', 'O43677')"
"('P53778', 'P30153')"
"('P18146', 'Q9NQ25')"
"('Q8N5F7', 'Q9UJV9')"
"('P18085', 'P00533')"
"('Q04724', 'P55957')"
"('O95631', 'P23229')"
"('Q2TAZ0', 'P29323')"
"('Q93079', 'Q16777')"
"('P25208', 'Q02153')"
"('Q9NP79', 'O75351')"
"('406930', 'P08134')"
"('P62993', 'P05387')"
"('P63000', 'Q9Y2A7')"
"('Q14919', 'Q15642')"
"('P62158', 'P01889')"
"('P32121', 'O14641')"
"('Q9Y4K3', 'P51787')"
"('Q14CS0', 'Q8NFH3')"
"('Q9Y3E7', 'P52735')"
"('Q9UKN8', 'P01106')"
"('Q96NY9', 'O96017')"
"('P58400', 'Q9Y6X6')"
"('P80098', 'P49238')"
"('Q6KC79', 'Q99459')"
"('P68036', 'Q16659')"
"('P06576', 'P18206')"
"('Q13535', 'O94979')"
"('P49736', 'Q13416')"
"('Q13257', 'P30260')"
"('P54646', 'Q9BUM1')"
"('O43791', 'Q7Z7J5')"
"('P40937', 'Q13573')"
"('P62913', 'Q00987')"
"('P51991', 'P09651')"
"('Q9H0B6', 'P31947')"
"('O60260', 'P08107')"
"('P49459', 'P12004')"
"('O14836', 'P51617')"
"('Q04695', 'Q16695')"
"('P30260', 'Q9NYD6')"
"('P62993', 'P12235')"
"('Q99759', 'P08670')"
"('P36542', 'P27986')"
"('O95551', 'P25942')"
"('Q8NHZ8', 'P06493')"
"('Q969D9', 'P16871')"
"('O60763', 'Q13114')"
"('P01106', 'Q9GZS1')"
"('P09874', 'O14920')"
"('Q9UER7', 'Q02548')"
"('P52735', 'Q07890')"
"('P62258', 'P51991')"
"('Q14139', 'O75365')"
"('P20339', 'Q8NEB9')"
"('P60520', 'P34903')"
"('Q13129', 'P02768')"
"('P28702', 'Q9NVC6')"
"('Q15475', 'P56178')"
"('Q00005', 'Q02878')"
"('Q8WVC0', 'P63146')"
"('Q96T37', 'P45983')"
"('P62701', 'P60709')"
"('P30480', 'P37802')"
"('P52272', 'O00141')"
"('Q9NRQ2', 'O96019')"
"('P62258', 'Q9P0L2')"
"('Q03013', 'Q9Y3C7')"
"('Q9BVW5', 'P27694')"
"('O14641', 'Q7Z7J5')"
"('Q8N5C8', 'Q15759')"
"('P20936', 'Q14289')"
"('P15336', 'Q99062')"
"('Q16665', 'O43524')"
"('Q7Z7E8', 'Q13573')"
"('Q9Y3C5', 'P61077')"
"('P55036', 'P62979')"
"('Q7Z6Z7', 'Q13107')"
"('O43896', 'P61981')"
"('Q13885', 'A6NHL2')"
"('P15407', 'P23025')"
"('Q9Y3B3', 'O00206')"
"('P01009', 'O75173')"
"('Q86V81', 'Q15287')"
"('Q99459', 'P38936')"
"('P32121', 'P41597')"
"('O60674', 'Q9Y4H2')"
"('Q02930', 'Q92793')"
"('P84022', 'P17987')"
"('Q0ZGT2', 'P62993')"
"('Q14186', 'Q01094')"
"('P27361', 'P05026')"
"('P32455', 'Q99873')"
"('Q07812', 'Q92934')"
"('Q9C004', 'P04049')"
"('Q92985', 'P21580')"
"('P84022', 'P11473')"
"('Q9UDY8', 'P49716')"
"('P40763', 'P54619')"
"('P41240', 'Q15262')"
"('Q14103', 'Q12986')"
"('Q9UHY7', 'P27694')"
"('Q9H201', 'P10721')"
"('O15524', 'P16333')"
"('O00182', 'P02751')"
"('O15198', 'Q5T5Y3')"
"('Q15014', 'Q96L91')"
"('P12980', 'P0CL85')"
"('P16333', 'Q9UHI7')"
"('P27986', 'P23443')"
"('O15111', 'O14757')"
"('406957', 'P35625')"
"('Q9P107', 'Q8IXI1')"
"('Q00839', 'Q13242')"
"('Q01780', 'Q86UX7')"
"('O43586', 'P18077')"
"('O15524', 'P24394')"
"('P49406', 'Q14197')"
"('P42574', 'P78344')"
"('P63151', 'P31751')"
"('P26368', 'Q9P2G9')"
"('O15379', 'Q15759')"
"('P78330', 'Q14011')"
"('O60674', 'P42226')"
"('Q03111', 'P55197')"
"('P55345', 'Q96MA1')"
"('Q9Y6M9', 'P51970')"
"('P30101', 'P18084')"
"('P55036', 'P48556')"
"('Q9UJX2', 'Q9UJX6')"
"('P32121', 'Q8NH59')"
"('P34998', 'P08754')"
"('P12956', 'P14625')"
"('O75943', 'P40938')"
"('Q9HAU4', 'P12757')"
"('P22392', 'P50502')"
"('Q13480', 'O75791')"
"('Q14451', 'P09619')"
"('P41586', 'O95467')"
"('P08572', 'Q9UKX5')"
"('P53779', 'P35354')"
