negatives
"('O00716', 'P30281')"
"('P23508', 'P15170')"
"('Q9H254', 'Q16849')"
"('P10275', 'Q8IZL8')"
"('Q6Q0C0', 'Q8N2W9')"
"('Q12988', 'Q96G25')"
"('O00463', 'Q12933')"
"('P51149', 'Q15904')"
"('P04156', 'Q13642')"
"('Q9NS91', 'Q99638')"
"('Q6PCD5', 'P15927')"
"('Q9Y2S0', 'O95602')"
"('O00267', 'O14744')"
"('P46060', 'P63279')"
"('P49069', 'P18146')"
"('O60331', 'P19022')"
"('P01116', 'Q9NZL6')"
"('P98095', 'O15075')"
"('Q07157', 'Q9UDY2')"
"('Q96EZ8', 'Q86WP2')"
"('Q92905', 'P55789')"
"('Q8N392', 'P17081')"
"('P80511', 'Q15109')"
"('P42574', 'P20963')"
"('P18146', 'P24158')"
"('P16104', 'P11940')"
"('O15519', 'Q9Y4E8')"
"('Q09028', 'P08047')"
"('O76081', 'Q93045')"
"('Q9Y5S9', 'Q13435')"
"('Q9ULG1', 'P0C1Z6')"
"('P49915', 'P56545')"
"('P12956', 'P61758')"
"('P20226', 'O75629')"
"('P07948', 'P00519')"
"('494336', 'Q6DJT9')"
"('P42338', 'P19174')"
"('Q8IYW5', 'P61088')"
"('P49427', 'Q9P0S9')"
"('P11940', 'P78543')"
"('P53567', 'O60675')"
"('406983', 'Q9Y2M5')"
"('Q9BPY3', 'P47897')"
"('Q96B02', 'Q9BZY9')"
"('Q9H257', 'P53778')"
"('Q9Y3T9', 'Q9HAW0')"
"('O15534', 'O96017')"
"('Q9Y5V3', 'Q9H0E2')"
"('Q15437', 'O94979')"
"('Q9C0E2', 'Q9Y2Q3')"
"('O43684', 'Q13257')"
"('Q14738', 'P67775')"
"('P98175', 'Q04743')"
"('P41212', 'Q9UKV0')"
"('Q6PD62', 'P02679')"
"('P26367', 'P67870')"
"('P23508', 'Q96PZ0')"
"('Q13418', 'Q9Y243')"
"('P0CG48', 'P49427')"
"('Q13555', 'O43318')"
"('Q9Y297', 'Q00839')"
"('Q13315', 'Q8N163')"
"('O14920', 'Q04206')"
"('Q16787', 'P34741')"
"('406904', 'P78411')"
"('Q13263', 'Q13185')"
"('Q9BUJ2', 'Q15427')"
"('Q13526', 'O14576')"
"('P21917', 'P09471')"
"('Q16594', 'P68431')"
"('P61604', 'Q9UKY1')"
"('P50591', 'Q9UBN6')"
"('574032', 'Q8WY64')"
"('P11142', 'P30793')"
"('Q05209', 'Q07912')"
"('P68400', 'Q9Y5Z7')"
"('Q9Y297', 'P19438')"
"('P26599', 'O95400')"
"('Q13464', 'P30304')"
"('O75970', 'P78369')"
"('O14776', 'Q12873')"
"('P68032', 'P12829')"
"('P63218', 'P84996')"
"('P05106', 'P05771')"
"('Q13535', 'O96017')"
"('P35637', 'P35222')"
"('Q9BUZ4', 'A8MVU1')"
"('P20809', 'Q5VWK5')"
"('P62140', 'O60927')"
"('O14936', 'O43491')"
"('P62195', 'Q96SN8')"
"('Q15648', 'P08833')"
"('Q9UJX5', 'Q8WWL7')"
"('Q8N474', 'Q9GZT5')"
"('Q96GD4', 'O15392')"
"('Q9BQ66', 'O95985')"
"('P42574', 'P05787')"
"('P62750', 'P61927')"
"('P20073', 'P08572')"
"('P36941', 'P11215')"
"('Q92769', 'Q5QNW6')"
"('Q96RT1', 'Q9H2G2')"
"('Q00005', 'Q06830')"
"('Q13432', 'Q53FA7')"
"('Q9UGI9', 'Q05469')"
"('P00519', 'Q00987')"
"('Q8N7P3', 'A6NM45')"
"('Q9Y6X2', 'Q6VMQ6')"
"('P61981', 'P38919')"
"('O95149', 'O14980')"
"('P01568', 'P15260')"
"('Q13813', 'Q96MT8')"
"('Q16643', 'Q9Y297')"
"('Q9H8T0', 'Q14203')"
"('Q13748', 'P19838')"
"('Q06190', 'P30154')"
"('O43312', 'P23468')"
"('O75165', 'P00533')"
"('Q9Y6I3', 'Q9P2H0')"
"('P28070', 'P25788')"
"('Q8WXI7', 'P18146')"
"('P49792', 'Q8NFH3')"
"('O43707', 'Q08043')"
"('Q9Y4K3', 'Q14974')"
"('Q96MT8', 'Q9UQE7')"
"('P05129', 'P63215')"
"('P63104', 'P15056')"
"('P48382', 'O14593')"
"('P62380', 'P04637')"
"('O60262', 'P42336')"
"('Q15022', '7503')"
"('P04626', 'Q7Z6G8')"
"('P56199', 'Q9UKX5')"
"('Q9HCK5', 'P51570')"
"('Q9NZI8', 'Q9NX58')"
"('P04628', 'Q9NPG1')"
"('Q9H2G2', 'O94856')"
"('407024', 'P25490')"
"('O15239', 'P03905')"
"('Q9NVI1', 'Q13573')"
"('O95777', 'Q8IU57')"
"('Q9H0Y0', 'P30520')"
"('P61619', 'P27824')"
"('Q15545', 'P67870')"
"('P52747', 'P09012')"
"('Q9H7Z6', 'P04637')"
"('P07766', 'P04234')"
"('Q13573', 'O15160')"
"('A8K6C2', 'Q9HC73')"
"('O43390', 'P67809')"
"('O43586', 'O95996')"
"('Q9BPX3', 'Q13573')"
"('Q8NI60', 'P51617')"
"('P02766', 'P50502')"
"('Q13409', 'Q14203')"
"('P00519', 'P42566')"
"('Q13151', 'Q01130')"
"('O15530', 'Q12824')"
"('O00231', 'Q13432')"
"('Q7Z6M1', 'O75569')"
"('Q8WW22', 'Q9P0V3')"
"('P02458', 'P26006')"
"('Q15645', 'Q6BCY4')"
"('Q14008', 'P62993')"
"('P30530', 'O00459')"
"('P05771', 'P62993')"
"('P46779', 'Q9UQ80')"
"('Q96KQ7', 'P62993')"
"('P18669', 'Q99569')"
"('Q03001', 'P14316')"
"('P01106', 'P15291')"
"('494324', 'P63104')"
"('Q9HC24', 'P14866')"
"('O75251', 'O95139')"
"('Q13616', 'P10244')"
"('Q96MA1', 'P50552')"
"('Q01085', 'Q99459')"
"('P56537', 'P61326')"
"('P09651', 'O95400')"
"('O00716', 'Q9H211')"
"('P61964', 'P01106')"
"('P60709', 'P26006')"
"('O14775', 'Q00975')"
"('Q15843', 'Q13617')"
"('Q9H9F9', 'Q9Y230')"
"('P13500', 'P51677')"
"('Q96RU7', 'Q15047')"
"('Q96PY6', 'Q99689')"
"('Q92793', 'Q99814')"
"('P52756', 'Q13243')"
"('Q9NP87', 'Q13426')"
"('P27986', 'Q9ULD4')"
"('P00519', 'Q14191')"
"('O14775', 'P27986')"
"('Q8IW41', 'P04792')"
"('Q9UJX4', 'P14635')"
"('P62906', 'Q02543')"
"('P56537', 'O95433')"
"('Q9Y5B9', 'Q8N257')"
"('P60510', 'P50991')"
"('P01871', 'Q16644')"
"('P12109', 'P05106')"
"('Q08209', 'P00441')"
"('P53779', 'P17275')"
"('P01023', 'O00214')"
"('P37023', 'Q04771')"
"('P84103', 'P31946')"
"('O15123', 'P11362')"
"('P16220', 'Q14050')"
"('P48443', 'P05060')"
"('P43235', 'P09486')"
"('Q15633', 'Q9UKV8')"
"('Q9Y2R5', 'Q14197')"
"('P35626', 'Q8NG85')"
"('P01033', 'P61956')"
"('P42574', 'P23588')"
"('P62847', 'P46782')"
"('Q12879', 'Q9P0X4')"
"('Q99558', 'Q9Y265')"
"('P25391', 'O75578')"
"('O14733', 'O95999')"
"('Q01813', 'Q9Y4P8')"
"('Q15834', 'O95391')"
"('Q9NQX3', 'P18507')"
"('P06213', 'Q15262')"
"('P11142', 'Q9GZX7')"
"('Q9ULW0', 'O95433')"
"('Q13797', 'Q9HBI1')"
"('Q9H0H5', 'P62745')"
"('P62993', 'Q12866')"
"('Q9H2E6', 'Q9NZM3')"
"('P30304', 'P06493')"
"('P00533', 'P16333')"
"('P61218', 'P24928')"
"('P98175', 'Q92733')"
"('P01112', 'Q9UKT9')"
"('P38159', 'Q08170')"
"('P35372', 'P63215')"
"('Q5VTR2', 'Q16401')"
"('P48454', 'Q12968')"
"('Q03113', 'P21918')"
"('Q01151', 'Q15717')"
"('Q8WW38', 'Q13363')"
"('P62158', 'O60503')"
"('P62937', 'P63098')"
"('O15379', 'Q13263')"
"('Q96PV0', 'P01111')"
"('Q9HAU4', 'Q15428')"
"('O14965', 'Q9UD71')"
"('Q13485', 'Q01082')"
"('A6NIT4', 'P19235')"
"('P17947', 'Q08722')"
"('P08246', 'P61962')"
"('Q6PID8', 'Q13617')"
"('P52735', 'O43432')"
"('P78545', 'P07237')"
"('P13569', 'Q9NZB2')"
"('Q9NS64', 'P11802')"
"('P31749', 'P00568')"
"('P41594', 'Q86YM7')"
"('P40337', 'Q9BRA2')"
"('P46821', 'Q9C0C7')"
"('P17612', 'O43889')"
"('P51681', 'O14717')"
"('Q9NPF7', 'P01589')"
"('P51617', 'Q13077')"
"('Q15797', 'Q13501')"
"('P48023', 'Q5TCZ1')"
"('O75964', 'P11171')"
"('P63261', 'O43353')"
"('P35609', 'Q15459')"
"('Q9HCN4', 'O96006')"
"('P06241', 'Q14008')"
"('Q16531', 'O75478')"
"('O75925', 'Q8TAD8')"
"('O60291', 'P51668')"
"('P63215', 'P04899')"
"('P31947', 'Q9UBF8')"
"('P01024', 'P20023')"
"('P16871', 'P52333')"
"('O00255', 'Q6UXN9')"
"('P45984', 'Q04206')"
"('P51149', 'P61421')"
"('P13010', 'Q00653')"
"('Q14197', 'Q9GZT3')"
"('Q05516', 'Q9H3M7')"
"('Q16570', 'P10145')"
"('P10275', 'P49116')"
"('Q9UHB6', 'Q9Y572')"
"('Q9BUJ2', 'Q99816')"
"('P98170', 'Q9UHD2')"
"('Q13501', 'Q12933')"
"('Q9UKV8', 'Q00839')"
"('P50914', 'P26373')"
"('P25705', 'P06576')"
"('P62979', 'P46934')"
"('P09919', 'Q99650')"
"('Q02556', 'Q7L5N1')"
"('O94907', 'Q96MU8')"
"('Q14526', 'P51532')"
"('P36897', 'Q9H0M0')"
"('Q96F86', 'P26651')"
"('P01106', 'P13747')"
"('P08670', 'Q9BW27')"
"('P62891', 'Q9UNX3')"
"('Q9BUH8', 'O75604')"
"('P01375', 'Q06323')"
"('Q13315', 'Q8WVD3')"
"('P08962', 'Q92574')"
"('O95049', 'O95832')"
"('Q13315', 'P12270')"
"('Q8WUI4', 'Q99879')"
"('Q9HAU4', 'P60228')"
"('Q14773', 'Q02094')"
"('Q9NRG4', 'Q15185')"
"('P10276', 'P05412')"
"('Q9H9G7', 'P38646')"
"('P61619', 'P19438')"
"('Q9H1I8', 'Q9Y3C5')"
"('Q86X95', 'Q9UBG7')"
"('Q49A88', 'Q96MT8')"
"('P00519', 'P29074')"
"('P17021', 'Q9GZM8')"
"('Q8IY92', 'Q9NXF1')"
"('P50876', 'P62256')"
"('Q15323', 'P78545')"
"('P18564', 'O75369')"
"('O43809', 'P18754')"
"('P56524', 'P31947')"
"('P01857', 'P01781')"
"('P32456', 'Q92734')"
"('P62263', 'P61247')"
"('P09429', 'Q14457')"
"('Q9NPH3', 'Q9H0E2')"
"('Q14155', 'P29353')"
"('Q9UBD9', 'Q99665')"
"('P53803', 'P62875')"
"('Q8TDR0', 'Q2I0M4')"
"('Q9Y6J9', 'P06899')"
"('P27361', 'P01579')"
"('Q7L590', 'P33991')"
"('Q9NS73', 'Q01658')"
"('P52597', 'P00533')"
"('Q99750', 'Q5T6C5')"
"('P42331', 'P84095')"
"('O76096', 'Q9H788')"
"('P48444', 'P53618')"
"('P08631', 'P32927')"
"('P63220', 'P62979')"
"('Q9BQI3', 'P52564')"
"('Q9NYU2', 'Q92956')"
"('Q12778', 'P61981')"
"('Q5JY77', 'P30519')"
"('Q92963', 'P55196')"
"('P31947', 'Q6R327')"
"('P56199', 'P26010')"
"('Q92560', 'P62837')"
"('Q9NWQ9', 'Q9C099')"
"('P78364', 'Q99496')"
"('P18124', 'P62899')"
"('Q92769', 'O60264')"
"('Q9NQB0', 'Q9Y265')"
"('Q9Y572', 'P60709')"
"('Q15042', 'Q9H0R8')"
"('P08174', 'P00519')"
"('P02458', 'O00220')"
"('406948', 'P19544')"
"('Q9NQT8', 'P41182')"
"('Q12933', 'Q9NP84')"
"('Q8NF50', 'Q99459')"
"('P42773', 'Q13432')"
"('Q9Y620', 'Q8TBB1')"
"('O60216', 'O95072')"
"('Q13535', 'Q9H6Z4')"
"('P61964', 'Q15291')"
"('P23527', 'P56524')"
"('Q8WYK1', 'P49716')"
"('Q9BXL7', 'Q9UDY8')"
"('O60551', 'Q16637')"
"('Q9UL46', 'O00232')"
"('P22694', 'P50150')"
"('Q96CS2', 'P42771')"
"('P48039', 'P62873')"
"('P14784', 'P23458')"
"('O95140', 'Q16611')"
"('Q05513', 'Q9NR12')"
"('Q8IY92', 'P01009')"
"('Q9H2W6', 'Q14197')"
"('P38646', 'Q00005')"
"('P16157', 'Q14571')"
"('Q9BW71', 'Q9NUQ8')"
"('Q8IXK0', 'P78364')"
"('P60709', 'O15145')"
"('Q13616', 'O15534')"
"('Q969L2', 'Q16890')"
"('P35626', 'P0C7N5')"
"('P25021', 'P38405')"
"('Q9BUZ4', 'Q8TD31')"
"('P30480', 'P49720')"
"('407021', 'Q9UBC3')"
"('P55072', 'P38398')"
"('P49913', 'P01100')"
"('P08670', 'O95251')"
"('Q14197', 'Q96TA2')"
"('Q13217', 'Q9NZJ5')"
"('P08238', 'O43318')"
"('P12830', 'P10809')"
"('Q6W2J9', 'P49716')"
"('O00161', 'P43243')"
"('P42574', 'P47712')"
"('Q9Y4K3', 'Q16584')"
"('P05112', 'Q8N6P7')"
"('P04183', 'Q7Z4K8')"
"('Q8TBN0', 'P62491')"
"('P58753', 'P11473')"
"('P35240', 'Q8IX03')"
"('P51149', 'Q9H4B7')"
"('Q13191', 'P20138')"
"('Q9UI30', 'Q9Y5N5')"
"('P35080', 'Q9Y4K3')"
"('Q16512', 'Q96B18')"
"('P30101', 'Q9UIW2')"
"('P61981', 'Q9Y383')"
"('Q9Y230', 'P35222')"
"('P62993', 'P51787')"
"('P18847', 'P18848')"
"('Q5T5P2', 'Q9NRX4')"
"('P80162', 'P46094')"
"('Q9BRR9', 'Q7L0Q8')"
"('P49841', 'Q71U36')"
"('P19447', 'Q13501')"
"('P49773', 'Q14134')"
"('Q13418', 'Q5JVF3')"
"('Q71DI3', 'Q12888')"
"('P13500', 'O00574')"
"('Q16795', 'Q9Y375')"
"('P62158', 'Q9UKE5')"
"('P35443', 'Q08722')"
"('Q16576', 'Q92769')"
"('Q13887', 'P0CG48')"
"('Q8N201', 'O75398')"
"('P62263', 'Q8IXH7')"
"('O15198', 'Q01082')"
"('P63215', 'Q92633')"
"('Q14896', 'P12883')"
"('O14964', 'Q01082')"
"('Q9UBB5', 'Q09028')"
"('P09769', 'Q99704')"
"('P13667', 'P30101')"
"('P25445', 'P18146')"
"('P62829', 'P61927')"
"('P12931', 'Q4V348')"
"('P52757', 'Q07890')"
"('P62906', 'P62750')"
"('P62753', 'P35544')"
"('P05452', 'Q9UK32')"
"('Q9NY65', 'P17302')"
"('Q15072', 'P18146')"
"('Q9H7U1', 'Q9NV70')"
"('P48736', 'P31751')"
"('P08514', 'P49023')"
"('P18887', 'P16104')"
"('P12931', 'P61586')"
"('O75674', 'O14832')"
"('Q6IA17', 'Q9Y4K3')"
"('P14859', 'P08047')"
"('Q9UIG0', 'O60264')"
"('P26368', 'O43251')"
"('P00533', 'Q9NP31')"
"('Q13557', 'Q70SY1')"
"('Q9P2S5', 'Q9UHV9')"
"('P01106', 'P42695')"
"('P30504', 'P17812')"
"('Q9Y572', 'Q9UBI6')"
"('Q9NW38', 'O00238')"
"('Q6Y7W6', 'P63162')"
"('P63211', 'P35498')"
"('P09874', 'Q14191')"
"('P17302', 'Q9H4B7')"
"('Q9UQL6', 'O60814')"
"('O60296', 'O14764')"
"('Q9GZP0', 'P10721')"
"('P01848', 'P01850')"
"('P36575', 'P23945')"
"('P10914', 'P04839')"
"('Q92905', 'P14174')"
"('Q14765', 'O75159')"
"('A4D0S4', 'P13612')"
"('O00206', 'P63096')"
"('Q9UPR3', 'Q16537')"
"('P53350', 'P30307')"
"('A0JLT2', 'P27707')"
"('P29372', 'O00264')"
"('Q9Y478', 'P36956')"
"('P42336', 'P41743')"
"('P08637', 'P46109')"
"('A6NMX2', 'O43432')"
"('P01106', 'Q6P2Q9')"
"('Q9BRX2', 'O75746')"
"('Q16539', 'P05412')"
"('O00141', 'P50395')"
"('P30260', 'Q9UJX2')"
"('P21796', 'P56537')"
"('P52429', 'P21673')"
"('P27986', 'P62993')"
"('Q9NPF7', 'Q14626')"
"('Q9H816', 'P08107')"
"('Q13510', 'Q15714')"
"('P06576', 'P20073')"
"('O14543', 'P20138')"
"('Q9BUA6', 'P60709')"
"('Q9H1R3', 'P24844')"
"('P21860', 'P16333')"
"('P41235', 'Q12955')"
"('P63261', 'P12882')"
"('P50502', 'Q92956')"
"('O60674', 'P16885')"
"('Q93079', 'P20671')"
"('P52272', 'Q01844')"
"('P26447', 'P16871')"
"('P24752', 'Q9UKE5')"
"('Q9ULG1', 'Q9Y265')"
"('Q8IU54', 'Q00653')"
"('O15533', 'P53618')"
"('O14757', 'Q9NY61')"
"('P01584', 'P35228')"
"('Q14457', 'Q9Y4W6')"
"('Q15185', 'P01889')"
"('P30291', 'P31947')"
"('P11387', 'Q92841')"
"('Q9NR30', 'Q96SB4')"
"('P21802', 'O95208')"
"('P03372', 'P55345')"
"('P43250', 'P49238')"
"('Q9UQM7', 'Q96BA8')"
"('P16220', 'Q16543')"
"('P08581', 'P08575')"
"('O43791', 'Q05516')"
"('P59536', 'A8MTJ3')"
"('P62249', 'P62854')"
"('P22626', 'Q08211')"
"('P11171', 'Q15078')"
"('P10916', 'Q7Z406')"
"('O43918', 'P78527')"
"('P49116', 'Q13191')"
"('P32121', 'Q5JRS4')"
"('Q01344', 'P62993')"
"('P01588', 'P15509')"
"('O60739', 'Q8WVJ2')"
"('Q9BQD3', 'Q96D59')"
"('O95819', 'P61247')"
"('P25054', 'Q9UP83')"
"('P35227', 'Q9NPD8')"
"('406940', 'Q9UBC3')"
"('Q9H237', 'Q9GZT5')"
"('Q9Y5W5', 'Q9GZT5')"
"('Q02930', 'Q53ET0')"
"('P22061', 'Q9Y4K3')"
"('Q9BXR5', 'P29350')"
"('P13807', 'Q96RG2')"
"('O00264', 'P29372')"
"('Q96QB1', 'P01889')"
"('P17612', 'Q99819')"
"('Q15109', 'P04271')"
"('P40429', 'Q9UKV8')"
"('Q9UM73', 'O75159')"
"('P05231', 'P01023')"
"('Q9UBD9', 'P38484')"
"('Q15303', 'Q16611')"
"('O75381', 'P14317')"
"('Q96NB3', 'Q13123')"
"('P49840', 'P20749')"
"('P27824', 'P20618')"
"('P67775', 'P25025')"
"('P30480', 'O14818')"
"('Q13724', 'P05060')"
"('Q92629', 'Q96LD1')"
"('Q00005', 'Q9Y698')"
"('Q13616', 'Q49AN0')"
"('P07099', 'P23511')"
"('Q96K30', 'O95613')"
"('Q5VTD9', 'Q15834')"
"('P49368', 'Q00653')"
"('P49207', 'P42766')"
"('P25098', 'P49238')"
"('P21246', 'O43765')"
"('Q9NZI8', 'P01889')"
"('P23527', 'P0C5Y9')"
"('P08069', 'Q9H201')"
"('Q9UQ16', 'P06241')"
"('P05783', 'P00533')"
"('O43741', 'O95822')"
"('O43414', 'P04156')"
"('P01243', 'P50395')"
"('P61088', 'O43567')"
"('O95229', 'Q6P1K2')"
"('Q16695', 'Q06124')"
"('P25788', 'P01106')"
"('P84996', 'P63215')"
"('O43586', 'Q9UJM3')"
"('Q92731', 'O75934')"
"('P29144', 'P30480')"
"('Q00005', 'Q71UM5')"
"('P50151', 'Q00722')"
"('P12004', 'P45983')"
"('Q14315', 'Q9Y4P8')"
"('Q15796', 'P49790')"
"('Q15287', 'Q8WUQ7')"
"('Q16611', 'P55957')"
"('A6NIT4', 'Q99665')"
"('Q9UET6', 'O95433')"
"('P22612', 'P05023')"
"('P04637', 'O95376')"
"('Q15796', 'Q99615')"
"('Q13485', 'Q99805')"
"('Q13077', 'P55212')"
"('Q96DG6', 'O95400')"
"('Q02410', 'Q9HBG4')"
"('P29466', 'P10144')"
"('P42261', 'Q13224')"
"('P29353', 'P31994')"
"('P67870', 'P09038')"
"('Q14289', 'Q8IXJ9')"
"('P51812', 'Q8N122')"
"('Q9Y333', 'Q05516')"
"('Q15173', 'Q92736')"
"('Q9HCK5', 'Q15185')"
"('P03372', 'Q09472')"
"('P61978', 'Q86V81')"
"('P17568', 'P03905')"
"('P11387', 'O75643')"
"('P07384', 'Q9H1Y0')"
"('Q9Y478', 'Q9Y2R2')"
"('Q9NZ08', 'P38159')"
"('P63279', 'Q8TAD8')"
"('Q15911', 'P02771')"
"('P42226', 'P10914')"
"('P55201', 'Q8WYH8')"
"('P15622', 'P13805')"
"('P09874', 'Q16665')"
"('Q8IVT5', 'P33241')"
"('P17931', 'P11215')"
"('Q15796', 'Q13643')"
"('Q9ULK4', 'Q9UHV7')"
"('P08107', 'P85299')"
"('Q8N392', 'P61586')"
"('Q05516', 'Q06455')"
"('Q6ZRS2', 'Q9Y230')"
"('Q9BUJ2', 'Q15287')"
"('P35606', 'O14908')"
"('Q92574', 'P07196')"
"('P37231', 'Q9H0E9')"
"('O75800', 'O76064')"
"('O60739', 'P37837')"
"('Q09028', 'P24385')"
"('Q9UN79', 'O15105')"
"('P62136', 'Q86XI6')"
"('Q9UL18', 'Q7L2E3')"
"('P50150', 'Q9NQ66')"
"('P62979', 'P62753')"
"('P49407', 'P25105')"
"('P30480', 'P46060')"
"('P42771', 'P01106')"
"('P51685', 'P63096')"
"('P27635', 'P62917')"
"('P63010', 'P13987')"
"('P47872', 'P84996')"
"('P39880', 'O15527')"
"('O14775', 'O14827')"
"('Q9UPP5', 'P61077')"
"('P62875', 'P53803')"
"('Q92730', 'Q13153')"
"('Q16659', 'Q7Z3C6')"
"('P30050', 'P63173')"
"('P17787', 'O60674')"
"('P46531', 'Q969H0')"
"('Q14790', 'O15350')"
"('P01106', 'Q6NXE6')"
"('Q9BYQ3', 'Q9NYV4')"
"('Q8TBB1', 'P38159')"
"('P49736', 'Q99741')"
"('Q13635', 'P14635')"
"('P24666', 'Q9BYC9')"
"('P62714', 'P61758')"
"('P29400', 'P06756')"
"('Q9Y2Q3', 'Q96EK5')"
"('P01568', 'P32927')"
"('P61077', 'Q13489')"
"('P49842', 'Q15427')"
"('Q8IZ69', 'Q13155')"
"('Q8WYR1', 'P35790')"
"('Q96AG4', 'Q9UET6')"
"('Q86US8', 'Q15172')"
"('P43403', 'Q92569')"
"('P41091', 'P05198')"
"('Q9HAU4', 'Q9BUZ4')"
"('Q8NFD5', 'O94805')"
"('O43566', 'P04899')"
"('P35348', 'Q9UGJ0')"
"('Q13315', 'Q96S59')"
"('P35222', 'O94907')"
"('P35626', 'Q15615')"
"('Q7Z434', 'O00571')"
"('Q8NFH8', 'Q9Y6I3')"
"('P08754', 'P48549')"
"('Q96KS0', 'Q96IP4')"
"('P63261', 'Q16827')"
"('P51114', 'Q9Y383')"
"('Q9H0D6', 'Q13573')"
"('Q99062', 'P52333')"
"('P04629', 'Q9Y5J5')"
"('P60763', 'Q04206')"
"('P43405', 'P42224')"
"('Q9Y3U8', 'P27635')"
"('Q15008', 'O43242')"
"('Q9BXL8', 'Q9H7D0')"
"('Q13573', 'P19388')"
"('Q9Y4G2', 'O95257')"
"('Q9UL18', 'Q8IU60')"
"('Q99704', 'P08631')"
"('Q9H706', 'P62993')"
"('P05412', 'P01584')"
"('Q07890', 'P19419')"
"('P51532', 'P37231')"
"('P18146', 'Q13813')"
"('Q9NVW2', 'Q9H0E2')"
"('Q6P2Q9', 'Q9BUQ8')"
"('Q86XI6', 'P46020')"
"('Q8N5I2', 'Q969T4')"
"('Q9H0E2', 'Q86U70')"
"('P49815', 'P46527')"
"('P60900', 'P51665')"
"('Q15744', 'Q9NR55')"
"('O75380', 'O43920')"
"('P30154', 'Q8IZJ1')"
"('Q86YW9', 'Q99459')"
"('P27708', 'Q13233')"
"('P42229', 'P42224')"
"('P13591', 'O15394')"
"('P38646', 'Q92844')"
"('Q32MK0', 'P62993')"
"('Q9UQE7', 'Q14683')"
"('Q9BTT4', 'P10914')"
"('Q99750', 'Q8NE01')"
"('P09622', 'O00330')"
"('P62993', 'P78524')"
"('Q92905', 'P09936')"
"('406958', 'P08069')"
"('Q01081', 'P22626')"
"('Q86YM7', 'Q8WYR1')"
"('O75940', 'Q9Y265')"
"('P12931', 'Q92845')"
"('Q96A54', 'O43741')"
"('Q16288', 'P18031')"
"('Q9NYL9', 'Q99759')"
"('P63104', 'Q86UR1')"
"('P09104', 'P19367')"
"('Q00005', 'Q8N1N4')"
"('O95425', 'O43294')"
"('P22694', 'P16118')"
"('O15162', 'Q15038')"
"('P51532', 'Q96GM5')"
"('P27824', 'P14314')"
"('P37840', 'P68104')"
"('Q9NQC3', 'P55157')"
"('O95373', 'P62993')"
"('Q96G25', 'A0JLT2')"
"('P43487', 'O60739')"
"('Q01130', 'P07910')"
"('Q8WZ42', 'P63104')"
"('P04637', 'P29590')"
"('P62910', 'O43586')"
"('P01106', 'P49591')"
"('Q9HB71', 'P56537')"
"('O15519', 'Q16543')"
"('Q9P2Y4', 'Q07817')"
"('P98177', 'Q00987')"
"('Q96S55', 'Q9NS91')"
"('O00238', 'P27361')"
"('Q8TAX0', 'P36897')"
"('O75508', 'O95471')"
"('Q8NHQ1', 'Q9H9D4')"
"('P18146', 'Q71UI9')"
"('O95782', 'Q6WCQ1')"
"('Q00597', 'Q8IYD8')"
"('O60504', 'P61978')"
"('P60709', 'P15311')"
"('P05129', 'P59768')"
"('P28482', 'P54709')"
"('P62945', 'P30050')"
"('O15259', 'O75369')"
"('P28065', 'Q9Y6Q9')"
"('P28067', 'Q9GIY3')"
"('P19174', 'P07949')"
"('P18206', 'P14174')"
"('Q92833', 'Q9H9B1')"
"('P38484', 'P19838')"
"('P29590', 'Q5VVX9')"
"('Q99877', 'P56524')"
"('P46108', 'Q9UN72')"
"('Q99966', 'P05412')"
"('Q8IZC6', 'Q13683')"
"('Q8WUY3', 'Q01844')"
"('Q9NRA8', 'P01106')"
"('Q13568', 'P50591')"
"('P78396', 'O00716')"
"('Q96BK5', 'P18077')"
"('Q13573', 'O60216')"
"('Q8WUW1', 'P63000')"
"('Q13547', 'P0C1H6')"
"('Q99816', 'P12814')"
"('P26358', 'Q15910')"
"('O95644', 'Q05215')"
"('P24666', 'P11171')"
"('P01241', 'P32927')"
"('Q9NYQ7', 'P62993')"
"('P40424', 'P55347')"
"('P16870', 'Q9HCK4')"
"('P07900', 'O14746')"
"('P15144', 'P23229')"
"('Q9H0E9', 'O96019')"
"('O00212', 'O75051')"
"('Q9HCE7', 'P36897')"
"('Q13625', 'P63104')"
"('P42229', 'P16871')"
"('P54132', 'Q13472')"
"('P46527', 'P61981')"
"('P08107', 'O14920')"
"('Q13573', 'Q9H5V9')"
"('P40937', 'P35251')"
"('Q16864', 'P35609')"
"('Q92995', 'Q9BWH2')"
"('Q16543', 'Q14164')"
"('P01857', 'Q6PD62')"
"('P62993', 'Q7L591')"
"('P21281', 'P08842')"
"('Q15843', 'Q07020')"
"('P16104', 'P58876')"
"('Q86TI0', 'Q15907')"
"('Q02763', 'P35568')"
"('Q14451', 'P43246')"
"('O60831', 'O60664')"
"('O60258', 'P11362')"
"('Q8N302', 'Q96GM8')"
"('P01562', 'P19235')"
"('P04843', 'Q9Y6K9')"
"('P24941', 'P78396')"
"('P62841', 'P62280')"
"('P07948', 'P27361')"
"('Q15427', 'Q9BRX9')"
"('P78527', 'O95409')"
"('Q92731', 'Q9H944')"
"('Q9BZE4', 'P35240')"
"('P31949', 'P01889')"
"('P02768', 'Q9UPY3')"
"('P26373', 'P49207')"
"('Q9UET6', 'Q9HCH5')"
"('Q96MF7', 'Q8IY18')"
"('P62266', 'P08865')"
"('O00139', 'Q8IUQ4')"
"('P49842', 'P78395')"
