negatives
"('Q13315', 'Q99504')"
"('P11229', 'Q9HAV0')"
"('P50281', 'P16070')"
"('O00161', 'Q12846')"
"('P10721', 'P48736')"
"('Q01955', 'Q13683')"
"('P49959', 'Q99459')"
"('Q9NSB4', 'Q9NX58')"
"('P55072', 'Q8NHG7')"
"('Q7L5N1', 'Q15102')"
"('Q15388', 'Q8NEY8')"
"('P56750', 'P56880')"
"('Q8N8B7', 'Q15834')"
"('Q15306', 'O95163')"
"('O43242', 'O00231')"
"('Q29974', 'P28067')"
"('Q03014', 'Q14973')"
"('P05783', 'Q16695')"
"('P63220', 'P23396')"
"('P31483', 'Q7KZF4')"
"('P30304', 'Q00534')"
"('Q8N668', 'Q86X83')"
"('P61964', 'Q8NEZ4')"
"('P01241', 'P25788')"
"('Q6ZVM7', 'Q9H0E2')"
"('Q16594', 'O60684')"
"('Q16637', 'P09382')"
"('Q71DI3', 'Q13111')"
"('Q9BSB4', 'Q8NEB9')"
"('P01106', 'O95139')"
"('Q969V5', 'Q9Y2X8')"
"('Q9UIB8', 'O60880')"
"('P23511', 'P06493')"
"('Q99708', 'Q9UKT9')"
"('P49023', 'P26006')"
"('O75791', 'P61978')"
"('O75582', 'P63104')"
"('Q9HBW0', 'P50150')"
"('Q13163', 'Q13164')"
"('Q9Y3C7', 'Q99832')"
"('P61586', 'Q9Y3L3')"
"('O15530', 'Q15418')"
"('P06493', 'Q9H0H5')"
"('P50542', 'O60683')"
"('P03891', 'P03915')"
"('P49768', 'Q99569')"
"('P23458', 'Q92569')"
"('Q8NFD5', 'P24522')"
"('P00519', 'O15162')"
"('P48201', 'O95870')"
"('O15350', 'P84022')"
"('P19876', 'P25024')"
"('P98175', 'P62979')"
"('Q15714', 'P01023')"
"('P01889', 'P61077')"
"('Q02080', 'O95644')"
"('Q07889', 'P62745')"
"('Q9Y4K3', 'Q9P031')"
"('Q8TF46', 'Q96B26')"
"('P46776', 'Q9UKV8')"
"('P31431', 'P17252')"
"('Q13976', 'Q15147')"
"('P38398', 'Q09028')"
"('P11388', 'Q9H3D4')"
"('O15145', 'Q96G74')"
"('Q07890', 'P42338')"
"('Q15047', 'Q8WUB8')"
"('Q12988', 'P39687')"
"('406952', 'P24385')"
"('Q96E22', 'Q9H7T3')"
"('Q13315', 'P39880')"
"('Q08999', 'Q99708')"
"('P78527', 'O60583')"
"('P49747', 'P18564')"
"('P0CG48', 'Q14934')"
"('P35998', 'P43686')"
"('Q9NR97', 'Q9NR96')"
"('Q16795', 'O43676')"
"('P25208', 'P04637')"
"('P37802', 'Q9H1Y0')"
"('P62314', 'Q9Y333')"
"('P04183', 'P52943')"
"('P01112', 'P45984')"
"('O14746', 'Q9Y230')"
"('Q09472', 'Q12906')"
"('O95400', 'O94906')"
"('Q9ULH1', 'P46108')"
"('P0CG48', 'Q14191')"
"('P48454', 'Q8NHZ8')"
"('Q9HB75', 'Q8WXG6')"
"('O75800', 'Q9NZS9')"
"('Q8IZI9', 'P78552')"
"('P19387', 'Q9HCS7')"
"('P63215', 'O00459')"
"('Q9H4D5', 'P52948')"
"('O14640', 'Q7LFL8')"
"('Q9BXW9', 'Q7Z5Q5')"
"('O60858', 'Q13263')"
"('P61313', 'Q7L5N1')"
"('O95049', 'O95832')"
"('P62312', 'P54105')"
"('P08700', 'Q14627')"
"('Q9H0D6', 'P56537')"
"('Q8WXF1', 'O75554')"
"('P07910', 'P22626')"
"('Q9BXY4', 'O75581')"
"('O14503', 'P08670')"
"('Q9BTD8', 'Q9BWF3')"
"('P05106', 'P13688')"
"('P04350', 'O95166')"
"('P51817', 'Q68CJ9')"
"('P49642', 'P62979')"
"('P04637', 'P57723')"
"('P58876', 'O95999')"
"('P35269', 'Q9GZU7')"
"('P62158', 'P32241')"
"('O60896', 'P84996')"
"('Q15648', 'Q9Y4A5')"
"('Q99759', 'Q16643')"
"('P62979', 'P25398')"
"('Q13683', 'O75369')"
"('P17252', 'Q13233')"
"('O60739', 'Q02543')"
"('Q9BXM7', 'P0CG47')"
"('Q01081', 'P07910')"
"('O14745', 'P15311')"
"('P28715', 'O95257')"
"('Q9UK08', 'P48051')"
"('P58753', 'Q8N122')"
"('O95467', 'P40145')"
"('Q9NVI7', 'P20333')"
"('Q6PD62', 'O15514')"
"('Q9Y580', 'Q7Z4H7')"
"('P45973', 'Q7KZ85')"
"('O14640', 'Q9Y2T1')"
"('O43927', 'P51684')"
"('Q16619', 'Q6UXL0')"
"('Q9NVC6', 'P19387')"
"('Q5RL73', 'P38936')"
"('O95750', 'P08069')"
"('P09919', 'Q08334')"
"('Q9ULA0', 'O60343')"
"('P25685', 'Q02833')"
"('Q9UQM7', 'Q8NEB9')"
"('Q96EY1', 'Q9Y6K9')"
"('Q13751', 'P13612')"
"('P31947', 'Q9Y4K3')"
"('Q9Y5J5', 'P57088')"
"('Q6PJ69', 'Q5VVX9')"
"('O95400', 'P52272')"
"('P30291', 'P31946')"
"('O14543', 'P78552')"
"('P43405', 'P20273')"
"('O60381', 'Q96EK5')"
"('O43561', 'P78314')"
"('P01106', 'P78527')"
"('O60885', 'P62993')"
"('Q16695', 'Q15149')"
"('Q9Y4K3', 'P22888')"
"('Q68CP9', 'P51531')"
"('Q9Y4K3', 'P12081')"
"('Q14974', 'Q9UH99')"
"('Q16637', 'O43251')"
"('Q14192', 'Q9UDV6')"
"('O15105', 'O00238')"
"('O75038', 'P17252')"
"('Q15291', 'Q03164')"
"('P63244', 'P62873')"
"('Q92793', 'P10827')"
"('P22626', 'Q13247')"
"('P0CG48', 'P17275')"
"('Q96FI4', 'P06746')"
"('Q86YH6', 'P06241')"
"('P78536', 'P30101')"
"('O43405', 'P02458')"
"('Q7Z5H3', 'P17081')"
"('P18146', 'Q13469')"
"('Q9Y328', 'Q8N357')"
"('P22612', 'Q14432')"
"('O00231', 'P61956')"
"('Q16659', 'Q9Y617')"
"('P43003', 'P20333')"
"('P0CG48', 'O00308')"
"('Q8N109', 'Q06124')"
"('Q6ZTQ3', 'Q13188')"
"('P55196', 'P07737')"
"('Q99714', 'Q14197')"
"('Q15653', 'O95602')"
"('P13533', 'P10916')"
"('P42575', 'P55210')"
"('Q9H173', 'Q9Y4E8')"
"('P15260', 'P29597')"
"('Q9Y5Q3', 'P15408')"
"('P07942', 'P26006')"
"('Q96T25', 'P16220')"
"('P84090', 'Q92905')"
"('Q01860', 'P48431')"
"('O95819', 'Q9Y6K9')"
"('Q96KQ7', 'P41227')"
"('Q15843', 'P12081')"
"('O75592', 'P68036')"
"('Q7Z6M1', 'Q9Y2Y6')"
"('P40121', 'Q99459')"
"('O95405', 'Q13277')"
"('O95750', 'P00533')"
"('P31314', 'Q92570')"
"('P42338', 'P16144')"
"('Q9NX18', 'Q99570')"
"('P15882', 'Q96L33')"
"('Q99417', 'P23528')"
"('P23511', 'P16035')"
"('P05556', 'P27701')"
"('Q9Y3D3', 'Q8IY92')"
"('Q86UD3', 'Q96LR5')"
"('P62316', 'Q9UHI6')"
"('O95685', 'Q13522')"
"('P05106', 'Q9Y3P9')"
"('P18146', 'Q99767')"
"('P32456', 'Q9Y2M5')"
"('O14965', 'P61978')"
"('Q9BVA1', 'Q00653')"
"('Q13813', 'P08238')"
"('Q92914', 'P11362')"
"('P06241', 'P50406')"
"('P07333', 'O15524')"
"('Q9ULK5', 'Q15139')"
"('Q5MJ70', 'P0CG48')"
"('Q8WY91', 'Q16186')"
"('Q96E40', 'Q9GZR7')"
"('O43390', 'P11387')"
"('P20963', 'P43403')"
"('P53803', 'O95602')"
"('Q04759', 'Q9UDY8')"
"('Q4KMQ1', 'P62136')"
"('P35222', 'P01106')"
"('Q02556', 'P17947')"
"('P54252', 'P54727')"
"('Q8IYF1', 'O43298')"
"('Q99460', 'P62191')"
"('P05771', 'Q14957')"
"('P56537', 'Q92665')"
"('Q13751', 'Q13797')"
"('P51817', 'P14618')"
"('407013', 'P36896')"
"('P98164', 'P09455')"
"('Q96AW1', 'Q9Y483')"
"('P34931', 'P78380')"
"('O00505', 'P50749')"
"('Q07890', 'P56199')"
"('P46778', 'P46776')"
"('O94832', 'O76071')"
"('Q13114', 'Q9Y6Q6')"
"('P10914', 'Q13263')"
"('P41252', 'Q9H8T0')"
"('P61962', 'P61981')"
"('O00585', 'P25025')"
"('Q96ID5', 'Q15013')"
"('P58753', 'Q9NWZ3')"
"('Q96L11', 'P10074')"
"('Q15560', 'P61978')"
"('P12319', 'P30273')"
"('P01137', 'P08253')"
"('O00482', 'P20823')"
"('Q9BTM1', 'Q5QNW6')"
"('P62829', 'P61927')"
"('Q09472', 'P20226')"
"('P22681', 'Q14626')"
"('P42701', 'P52333')"
"('P01243', 'P21266')"
"('P06241', 'Q9Y6W5')"
"('P23769', 'Q03014')"
"('P08670', 'P20333')"
"('Q9H6X2', 'O75581')"
"('P42677', 'P62263')"
"('Q9UQM7', 'P54289')"
"('Q8IWZ8', 'Q12986')"
"('Q13557', 'P56524')"
"('Q6ZW49', 'Q9C005')"
"('P60953', 'Q15759')"
"('P18621', 'Q9UNX3')"
"('P61224', 'Q99558')"
"('P52735', 'P13987')"
"('O94972', 'O43663')"
"('P09038', 'P11362')"
"('P18146', 'P04118')"
"('Q92993', 'P01106')"
"('Q9Y4K3', 'P54819')"
"('P62877', 'Q9NZJ0')"
"('P98170', 'O14933')"
"('P54257', 'Q9BPX7')"
"('Q9H334', 'Q8WXI9')"
"('Q99816', 'Q9UKU7')"
"('P09104', 'P68366')"
"('O15162', 'P12236')"
"('P01100', 'P10145')"
"('Q7Z434', 'P46379')"
"('Q14164', 'P09661')"
"('P42574', 'Q08209')"
"('Q08117', 'Q99963')"
"('Q13568', 'Q9UHD2')"
"('P50914', 'P84098')"
"('Q562F6', 'Q16537')"
"('Q9NTK5', 'O00141')"
"('P11142', 'Q13217')"
"('Q13748', 'Q13546')"
"('Q9H422', 'P32121')"
"('Q9Y6M9', 'O15239')"
"('P18847', 'Q9NR55')"
"('O00311', 'Q7L590')"
"('P07900', 'Q16665')"
"('Q13137', 'Q96GM5')"
"('Q6IQ55', 'Q5TCY1')"
"('P20807', 'P25963')"
"('P43405', 'Q8WYR1')"
"('P11387', 'P23246')"
"('P61020', 'P51149')"
"('P14678', 'P50053')"
"('P52565', 'Q9H171')"
"('Q8WVT3', 'O43617')"
"('P54253', 'Q5JSZ5')"
"('P60568', 'Q8IU57')"
"('P43403', 'P46109')"
"('P68400', 'P30307')"
"('O15131', 'Q9Y5K6')"
"('Q9Y275', 'Q99558')"
"('P49755', 'Q9Y4K3')"
"('Q92918', 'P14317')"
"('O60934', 'Q96EB6')"
"('P06748', 'Q15853')"
"('P53350', 'P30307')"
"('Q9H2A7', 'P49682')"
"('Q9H6S1', 'O95786')"
"('Q96RU7', 'P41182')"
"('P22415', 'Q02880')"
"('P47898', 'Q9UBI6')"
"('Q63HN8', 'Q96EZ8')"
"('Q9NPB8', 'P04183')"
"('Q6P4R8', 'Q9H9F9')"
"('Q9H171', 'Q14653')"
"('O76093', 'P29317')"
"('P01588', 'Q8N6P7')"
"('P50151', 'O00329')"
"('P00519', 'Q03135')"
"('P40429', 'P62888')"
"('O95568', 'Q92561')"
"('P41220', 'Q9BPW8')"
"('Q13315', 'O95714')"
"('P04626', 'P35221')"
"('Q9NPF5', 'Q96L91')"
"('Q05655', 'Q12933')"
"('P63167', 'Q9Y3A3')"
"('P62424', 'P0CAP2')"
"('O00401', 'P18206')"
"('O75400', 'Q8N3X1')"
"('Q96PV0', 'O14807')"
"('Q9NS73', 'Q92831')"
"('O60739', 'P62263')"
"('P11166', 'Q7L5N1')"
"('Q06187', 'P40763')"
"('O75438', 'O43674')"
"('P46937', 'P28347')"
"('Q9UJY4', 'Q7Z3U7')"
"('P14778', 'Q9NWZ3')"
"('O75478', 'Q92830')"
"('P12757', 'Q8N3E9')"
"('Q8WV28', 'Q92918')"
"('O43395', 'O14641')"
"('P03956', 'P04150')"
"('Q9P0W2', 'Q96BD5')"
"('P21580', 'Q9UHD2')"
"('Q6PD62', 'P02679')"
"('Q9UKV8', 'Q13435')"
"('Q92851', 'P50591')"
"('P30480', 'P28072')"
"('Q8TES7', 'Q13137')"
"('Q05397', 'P61073')"
"('P47736', 'O14576')"
"('Q03135', 'O00194')"
"('Q9UL18', 'Q12789')"
"('P34130', 'P08138')"
"('P08708', 'P46783')"
"('Q9Y6R0', 'Q99466')"
"('Q9UKK9', 'O60318')"
"('P55210', 'P07948')"
"('P52198', 'Q9H0H5')"
"('O00716', 'Q06609')"
"('Q13153', 'P53350')"
"('Q92844', 'P63165')"
"('Q8IZI9', 'Q14627')"
"('Q9UET6', 'Q9NP81')"
"('P07359', 'P42338')"
"('Q9Y2W2', 'Q15428')"
"('P35968', 'Q9ULV8')"
"('P13667', 'P01889')"
"('P46108', 'P31994')"
"('Q99460', 'P62195')"
"('Q12933', 'P13994')"
"('P68104', 'Q15811')"
"('Q13573', 'Q9HAU5')"
"('Q9Y5B0', 'Q99873')"
"('Q00978', 'P40763')"
"('P63261', 'P05106')"
"('P78395', 'Q969M7')"
"('P24534', 'P01241')"
"('Q9UER7', 'O43293')"
"('O15372', 'P01889')"
"('Q06787', 'Q7L576')"
"('Q9UBN6', 'Q09028')"
"('P49674', 'P78396')"
"('O60684', 'Q13303')"
"('P55036', 'P20618')"
"('P63096', 'P53779')"
"('P16885', 'O94842')"
"('Q86YR5', 'Q15038')"
"('B1A4H9', 'P10912')"
"('Q15334', 'Q96AP0')"
"('Q9P1W9', 'Q00987')"
"('Q9NX63', 'Q9BQ66')"
"('P30622', 'P53350')"
"('Q9Y6K5', 'Q8IY81')"
"('P32121', 'Q15172')"
"('P56199', 'P17706')"
"('Q9NTM9', 'Q9H1I8')"
"('Q9HCM4', 'Q9H8Y8')"
"('P50150', 'P25116')"
"('P18146', 'P35716')"
"('P00519', 'O14818')"
"('O14543', 'Q14627')"
"('Q9Y5X1', 'P0CG48')"
"('P15018', 'P40238')"
"('P06730', 'P62753')"
"('P31946', 'Q92934')"
"('P20073', 'P02675')"
"('Q9Y286', 'P60520')"
"('P16220', 'Q96T25')"
"('O95749', 'P18146')"
"('Q92932', 'Q9NRR5')"
"('P33981', 'Q9NYJ8')"
"('Q5JSP0', 'P60953')"
"('O95433', 'Q9Y5J5')"
"('Q9P086', 'Q15528')"
"('Q9BUJ2', 'P51991')"
"('P09486', 'P04085')"
"('Q8NEV4', 'P40227')"
"('O95166', 'P18507')"
"('P20908', 'P23229')"
"('P51825', 'P50750')"
"('P32121', 'O76001')"
"('P62993', 'P03905')"
"('P06753', 'Q14240')"
"('P18084', 'O43707')"
"('Q13557', 'Q92736')"
"('Q07817', 'O15304')"
"('Q8IUD2', 'Q9UGN5')"
"('O95402', 'Q9BUE0')"
"('A6NMZ7', 'O75578')"
"('P62945', 'P46776')"
"('Q8IUC6', 'O43353')"
"('Q96KP1', 'Q9UHD2')"
"('P50452', 'Q01518')"
"('Q9NP79', 'P49841')"
"('O95400', 'O43426')"
"('P02768', 'Q9H6Z4')"
"('P13232', 'P17181')"
"('P62837', 'Q96EQ8')"
"('Q02878', 'P05388')"
"('Q71U36', 'Q13409')"
"('Q15654', 'P27105')"
"('Q99759', 'Q9H6T3')"
"('Q14164', 'P52815')"
"('P51955', 'Q5VU43')"
"('P48729', 'Q9UJU2')"
"('P49450', 'P27694')"
"('P68400', 'Q15545')"
"('P07585', 'P02458')"
"('Q6FI13', 'P56524')"
"('Q12972', 'P36873')"
"('P34741', 'O75056')"
"('Q12933', 'P54725')"
"('Q9HBI1', 'P06756')"
"('O00221', 'P01583')"
"('Q92918', 'P06241')"
"('P45880', 'P60709')"
"('Q6H8Q1', 'Q12772')"
"('Q9NX14', 'P03915')"
"('Q9UBQ5', 'O15371')"
"('O96006', 'P10644')"
"('Q9P2S5', 'P58107')"
"('P0CG48', 'Q99759')"
"('Q99613', 'Q13347')"
"('Q9Y483', 'Q9BZL6')"
"('P23497', 'P29590')"
"('P53803', 'Q6P1J9')"
"('P18146', 'P05112')"
"('P12270', 'Q9NRG9')"
"('Q969U7', 'P25789')"
"('P11171', 'Q9BRA2')"
"('Q9BY41', 'O75367')"
"('Q9BXP5', 'Q9Y2X7')"
"('Q9HD15', 'Q9NRR5')"
"('Q13546', 'Q05513')"
"('O95466', 'P07737')"
"('P16333', 'Q9BYB0')"
"('P30511', 'Q13241')"
"('P62714', 'Q92736')"
"('P51532', 'Q9UM73')"
"('Q06124', 'Q16695')"
"('O15145', 'P11597')"
"('P40818', 'P61981')"
"('P63096', 'P27361')"
"('P07355', 'P20823')"
"('Q9Y5I7', 'P56880')"
"('P06241', 'P15391')"
"('Q93063', 'P26441')"
"('P84022', 'P30968')"
"('O15360', 'Q9BXW9')"
"('P31946', 'P35232')"
"('P21917', 'P61952')"
"('Q8N5U6', 'Q96B02')"
"('Q9NRA8', 'P06730')"
"('P21673', 'Q96F10')"
"('P16333', 'O60885')"
"('Q13330', 'Q13352')"
"('Q9Y6H5', 'Q8N5H7')"
"('Q9BTT4', 'P19387')"
"('O60684', 'P32320')"
"('P84243', 'P49848')"
"('Q9H0Q3', 'Q9GZT6')"
"('P62993', 'Q02543')"
"('P15407', 'Q9P1Z2')"
"('Q5JY77', 'O60925')"
"('Q9BVJ6', 'Q15669')"
"('Q86SE5', 'P07910')"
"('P11940', 'Q14106')"
"('P01106', 'Q9UK76')"
"('Q92797', 'Q12996')"
"('P49674', 'P23508')"
"('P68402', 'P29372')"
"('O60506', 'Q14CS0')"
"('Q13042', 'Q9UJX2')"
"('Q96AJ9', 'O60499')"
"('Q13625', 'Q9BYC9')"
"('P08559', 'P56537')"
"('Q5JPE7', 'P46379')"
"('Q8IXJ6', 'O43791')"
"('Q92769', 'Q14839')"
"('O95467', 'Q08828')"
"('O15264', 'P28324')"
"('Q6VMQ6', 'P11047')"
"('Q07817', 'P42345')"
"('P10809', 'P63104')"
"('Q14974', 'P63104')"
"('Q13573', 'P23246')"
"('Q9Y6J9', 'O75486')"
"('Q99873', 'O43837')"
"('Q99879', 'Q16777')"
"('P10275', 'O15393')"
"('P63279', 'Q9Y265')"
"('Q14498', 'Q86U06')"
"('O75365', 'P54709')"
"('P24855', 'P60709')"
"('Q96DH6', 'Q96DU9')"
"('Q15118', 'Q12913')"
"('P26358', 'Q9Y6K1')"
"('Q92569', 'O43561')"
"('P35354', 'Q03135')"
"('Q16534', 'Q10587')"
"('Q06187', 'P01871')"
"('O43915', 'Q02763')"
"('Q13416', 'Q9H211')"
"('P60520', 'P78334')"
"('Q16445', 'O60296')"
"('Q9HAW4', 'Q9UNS1')"
"('Q14790', 'O00571')"
"('Q9UMX0', 'P07237')"
"('P18146', 'Q92527')"
"('P78527', 'Q9Y6K9')"
"('P19174', 'P30556')"
"('O95251', 'Q9UNL4')"
"('P46013', 'P06241')"
"('Q9UKR5', 'Q13387')"
"('P11309', 'Q92934')"
"('P54253', 'Q93062')"
"('P60484', 'O00329')"
"('Q7Z2G1', 'Q13547')"
"('P21741', 'P22735')"
"('P51572', 'P10415')"
"('P05161', 'Q09472')"
"('P29317', 'P00519')"
"('Q15907', 'O95897')"
"('P49674', 'O00327')"
"('P49760', 'P61981')"
"('Q92793', 'O14920')"
"('P16104', 'Q08945')"
"('Q05048', 'P33240')"
"('P38936', 'O75529')"
"('P02775', 'P51685')"
"('Q9P086', 'A0JLT2')"
"('Q8TD31', 'Q8TEY7')"
"('P32121', 'Q15173')"
"('P31995', 'Q15788')"
"('P04049', 'P48736')"
"('P19793', 'O76064')"
"('P09012', 'Q9BQ61')"
"('P62987', 'P47914')"
"('P41240', 'Q14108')"
"('P21359', 'Q99459')"
"('P18847', 'Q04206')"
"('P15880', 'P08708')"
"('Q07021', 'Q15139')"
"('P15531', 'P54274')"
"('Q15910', 'P12830')"
"('P20073', 'P08670')"
"('Q9Y4X3', 'P32248')"
"('Q9Y2I7', 'Q08AM6')"
"('P45984', 'P46108')"
"('Q9P299', 'P18146')"
"('Q9NRH1', 'Q14194')"
"('P48039', 'P16520')"
"('P08670', 'Q92956')"
"('P43246', 'Q9H4L7')"
"('Q14164', 'Q15691')"
"('O00487', 'Q16401')"
"('Q8NF91', 'Q9NRI5')"
"('O00329', 'O15530')"
"('Q96EZ8', 'Q6PI98')"
"('P01106', 'Q9BR61')"
"('Q13535', 'Q92793')"
"('Q9Y664', 'Q9Y2B9')"
"('P27348', 'Q92574')"
"('Q12834', 'O76009')"
"('Q16643', 'Q9NSB8')"
"('Q9UBD3', 'P61073')"
"('P23396', 'P19438')"
"('P16104', 'Q9Y4L1')"
"('Q96CS2', 'Q9H211')"
"('Q9NR80', 'Q15843')"
"('Q03591', 'P08603')"
"('Q7Z3T8', 'P84022')"
"('Q16690', 'P53778')"
"('Q9UQ80', 'P83731')"
"('Q7Z434', 'O15111')"
"('Q9H1J7', 'Q9ULV1')"
"('Q71U36', 'P51149')"
"('P30480', 'P04181')"
"('P35626', 'Q6IEV9')"
"('P24593', 'P35555')"
"('Q7Z794', 'Q8WUW1')"
"('P18124', 'P42766')"
"('P0CG48', 'P45974')"
"('P51681', 'P78560')"
"('P05107', 'P46109')"
"('P17706', 'O00401')"
"('O95182', 'O95178')"
"('P01857', 'Q9GZM6')"
"('Q13683', 'Q14192')"
"('Q13952', 'P05814')"
"('P20226', 'P42858')"
"('P22301', 'P17181')"
"('Q9NTK5', 'P41182')"
"('Q9NY93', 'P22087')"
"('P61927', 'Q92901')"
"('P12757', 'Q7LFL8')"
"('Q5UIP0', 'P51114')"
"('O43150', 'P62993')"
"('P41252', 'O75815')"
"('P35555', 'P35556')"
"('Q99856', 'Q01094')"
"('Q9BVJ6', 'O95751')"
"('P50570', 'P15880')"
"('Q15428', 'O43670')"
"('O60229', 'Q5VTD9')"
"('Q86UW9', 'P31947')"
"('P61201', 'Q02556')"
"('P63000', 'Q86VI3')"
"('Q8IZJ0', 'Q99665')"
"('Q14683', 'P49711')"
"('P25786', 'O43261')"
"('Q9GZP0', 'P06213')"
"('Q9Y3A3', 'Q13332')"
"('P63104', 'Q99683')"
"('P28702', 'O75469')"
"('Q05193', 'Q9P2H0')"
"('Q02156', 'Q07157')"
"('O43474', 'P04637')"
"('P16333', 'Q14008')"
"('P55957', 'Q75N90')"
"('P41221', 'O60353')"
"('Q71UI9', 'P06899')"
"('P19174', 'O75369')"
"('Q86XI6', 'P13807')"
"('P54868', 'P63104')"
"('Q9UM13', 'Q9UJX4')"
"('P40763', 'P51813')"
"('Q14952', 'O43914')"
"('Q14164', 'O43242')"
"('P34931', 'P13569')"
"('Q9UKS6', 'P28482')"
"('P47985', 'Q14197')"
"('Q8WXH5', 'Q8N6P7')"
"('O75528', 'Q9H0E3')"
"('P02765', 'P55157')"
"('Q13489', 'P62258')"
"('P10747', 'O00329')"
"('P31946', 'P05556')"
"('P03372', 'Q92993')"
"('Q96CD0', 'P63208')"
"('P11171', 'P68036')"
"('P46108', 'Q9H1R2')"
"('P03372', 'O60674')"
"('P13804', 'P01106')"
"('Q99933', 'P09619')"
"('P46527', 'P18146')"
"('P40337', 'P47914')"
"('Q13547', 'P35232')"
"('P62191', 'O00231')"
"('P07942', 'P13612')"
"('Q15631', 'P11171')"
"('P04222', 'P12268')"
"('P35222', 'Q99623')"
"('Q99558', 'P62158')"
"('O75674', 'Q9NP72')"
"('P61244', 'P39880')"
"('Q13233', 'O95831')"
"('Q9P2Y5', 'P18433')"
"('P23458', 'P58753')"
"('O15131', 'O15305')"
"('O15516', 'Q09472')"
"('O43765', 'P10124')"
"('P27361', 'Q68DD2')"
"('O95989', 'Q9NX63')"
"('Q9UPN3', 'P58401')"
"('P45984', 'Q14653')"
"('P07900', 'Q99459')"
"('O60664', 'O94955')"
"('P61956', 'P0DJD1')"
"('P16871', 'O75368')"
"('P61956', 'P20827')"
"('Q9UHD2', 'P62913')"
"('Q92560', 'P62837')"
"('O75940', 'Q9BVP2')"
"('Q93009', 'Q7Z6G3')"
"('Q15714', 'P41743')"
"('P55072', 'Q15653')"
"('Q96R06', 'P06493')"
"('O60674', 'P16410')"
"('Q8NEM7', 'Q16594')"
"('A8MVU1', 'P13498')"
"('P53778', 'P04637')"
"('Q6P2Q9', 'Q15428')"
"('Q9C004', 'O43597')"
"('Q99832', 'P01116')"
"('O00410', 'P18124')"
"('Q9NRR5', 'Q9HD15')"
"('P13987', 'P07358')"
"('P05015', 'Q14626')"
"('Q9HAV0', 'Q9H1C0')"
"('P08107', 'Q13546')"
"('O43491', 'P42261')"
"('Q01201', 'Q3ZCQ8')"
"('Q14185', 'Q07889')"
"('Q96B02', 'P42330')"
"('P62277', 'P08708')"
"('P09038', 'P62195')"
"('P62993', 'P62263')"
"('Q05195', 'Q13489')"
"('P18084', 'Q13683')"
"('Q00577', 'P62633')"
"('Q53ET0', 'Q09472')"
"('Q9HB90', 'Q9Y2Q5')"
"('Q96LC9', 'Q07817')"
"('Q71SY5', 'P49336')"
"('Q9C005', 'P06899')"
"('Q9UPR3', 'Q66LE6')"
"('P08670', 'P35555')"
"('O95182', 'P51970')"
"('Q5JRA6', 'P20702')"
"('P06756', 'O00214')"
"('Q8NGR9', 'P38405')"
"('P62993', 'Q15149')"
"('P12814', 'O60244')"
"('Q15306', 'Q8IUX4')"
"('Q15796', 'Q9NSE2')"
"('O75569', 'Q9Y5X3')"
"('Q96KS0', 'Q99814')"
"('O43683', 'P53350')"
"('O60244', 'P19793')"
"('O43707', 'Q96QZ7')"
"('Q9H9G7', 'P39656')"
"('Q9Y6X2', 'P35398')"
"('Q01974', 'Q9Y5V3')"
"('Q96ST3', 'Q09028')"
"('Q86TG7', 'Q15306')"
"('Q15654', 'Q9Y4K3')"
"('O75925', 'P38398')"
"('Q13418', 'Q9UBM7')"
"('P61626', 'P50053')"
"('Q86YD1', 'P31947')"
"('P08670', 'Q9UGJ1')"
"('Q13155', 'Q8IZ69')"
"('P38159', 'Q8IYB3')"
"('Q13535', 'Q13098')"
"('P55060', 'O60684')"
"('O00716', 'Q13315')"
"('P51671', 'P51684')"
"('P0CG47', 'Q07812')"
"('Q8NHZ7', 'Q16576')"
"('P35609', 'Q16512')"
"('Q99075', 'P26447')"
"('P24864', 'P10275')"
"('P07942', 'Q13797')"
"('Q9H8Y5', 'Q14247')"
"('P09913', 'Q05516')"
"('P42229', 'P43405')"
"('Q9UM73', 'P29353')"
"('P04637', 'Q7Z419')"
"('P62244', 'P46781')"
"('O60603', 'Q13200')"
"('P12755', 'O15105')"
"('P43246', 'P09429')"
"('P61925', 'P63167')"
"('P0C0S8', 'P62807')"
"('P16333', 'Q8IZP0')"
"('Q99677', 'P84996')"
"('Q9Y2C9', 'Q06187')"
"('P49716', 'Q9H324')"
"('Q155Q3', 'Q9Y6R4')"
"('P07355', 'P01243')"
"('P01106', 'P84022')"
"('P31943', 'Q13242')"
"('P49903', 'P32456')"
"('Q14240', 'P60709')"
"('P35626', 'Q6IF42')"
"('Q9H254', 'Q9UK32')"
"('P68104', 'P78527')"
"('Q07889', 'Q9GZY6')"
"('P06241', 'P48023')"
"('P46108', 'Q07666')"
"('P63096', 'P49798')"
"('P06493', 'P29692')"
"('Q13576', 'Q04206')"
"('Q96MT8', 'Q01082')"
"('P50607', 'P27361')"
"('P46783', 'P62081')"
"('P83731', 'P50914')"
"('P98095', 'P53420')"
"('O14827', 'Q07890')"
"('P61088', 'Q13489')"
"('Q9UGI9', 'Q53ET0')"
"('Q9P2I0', 'Q15287')"
"('P84243', 'O15111')"
"('Q9BQ83', 'P19013')"
"('Q15173', 'P54289')"
"('Q13315', 'Q86U44')"
"('Q07889', 'Q16695')"
"('P49913', 'Q9Y337')"
"('Q02878', 'P18077')"
"('P20809', 'P40189')"
"('Q15750', 'Q13748')"
"('P10147', 'P61073')"
