negatives
"('P05109', 'P63000')"
"('Q13761', 'Q99706')"
"('P56945', 'P08631')"
"('P67775', 'P63151')"
"('Q14451', 'P11177')"
"('O15530', 'Q15121')"
"('P13010', 'O00629')"
"('P01857', 'P02751')"
"('P61978', 'P06730')"
"('Q86Y01', 'P46108')"
"('Q13568', 'Q92793')"
"('Q9NVX0', 'Q9H6D7')"
"('P01889', 'P35241')"
"('Q99459', 'O75676')"
"('Q8TAQ2', 'Q15811')"
"('Q14738', 'P30153')"
"('P62081', 'P35544')"
"('P53778', 'P27361')"
"('P62258', 'Q96GE4')"
"('Q8NE86', 'Q14197')"
"('P62837', 'Q96PM5')"
"('Q969Q6', 'Q08289')"
"('O14641', 'Q9Y2T1')"
"('Q16537', 'Q9H0H5')"
"('O43559', 'P62993')"
"('P32249', 'Q13330')"
"('Q92753', 'Q96JE9')"
"('Q9H492', 'Q8IXH6')"
"('P51522', 'O15198')"
"('Q9UKW4', 'Q15149')"
"('Q9UHR5', 'Q14192')"
"('P08069', 'P49913')"
"('P63165', 'Q99459')"
"('Q9Y2S7', 'Q14197')"
"('P56556', 'O95139')"
"('Q8WXC3', 'O14920')"
"('Q92574', 'Q16539')"
"('P55081', 'Q13573')"
"('O60684', 'P32119')"
"('P69905', 'P69892')"
"('Q12873', 'O00444')"
"('Q92922', 'Q6STE5')"
"('P61927', 'Q07020')"
"('Q13105', 'Q9Y2L1')"
"('Q00613', 'P45984')"
"('Q8IZC6', 'P06756')"
"('Q969S8', 'P0C5Y9')"
"('Q15303', 'Q99962')"
"('Q02156', 'Q9NRA0')"
"('Q12802', 'P61981')"
"('Q05655', 'P29353')"
"('O15379', 'Q9HCU9')"
"('P14416', 'P67775')"
"('P51677', 'P32121')"
"('P28482', 'P51812')"
"('P51817', 'Q01668')"
"('P41220', 'O95467')"
"('Q9NYZ3', 'P53350')"
"('Q9Y478', 'P30084')"
"('O75800', 'Q13489')"
"('P22736', 'Q8TAM1')"
"('P13500', 'P51679')"
"('Q96EV8', 'Q9P2A4')"
"('P40337', 'Q13617')"
"('P05771', 'O14610')"
"('Q9UJU6', 'P16871')"
"('Q16851', 'Q15365')"
"('P18146', 'Q93070')"
"('Q13085', 'O60218')"
"('P16144', 'P51636')"
"('Q12913', 'P41240')"
"('O94805', 'Q68CP9')"
"('Q9Y4H2', 'P62993')"
"('Q02383', 'P04279')"
"('P02751', 'P16070')"
"('P04908', 'Q5QNW6')"
"('Q13347', 'P55884')"
"('P45378', 'O95989')"
"('P01112', 'O15211')"
"('P08047', 'P22888')"
"('P16220', 'P62807')"
"('406900', 'Q96J02')"
"('P27361', 'P15976')"
"('P63096', 'P53779')"
"('P01106', 'Q01650')"
"('Q92915', 'P10721')"
"('O43186', 'Q99750')"
"('Q13503', 'O95402')"
"('O60264', 'Q9UBC5')"
"('P49407', 'P36575')"
"('Q9Y5M8', 'O75365')"
"('Q9P2F6', 'P60763')"
"('P19012', 'P25786')"
"('P56945', 'Q08043')"
"('Q04695', 'Q2TAY7')"
"('P49736', 'Q92794')"
"('P55157', 'O76039')"
"('Q13501', 'P02686')"
"('Q92945', 'P24522')"
"('Q96AH8', 'Q9NY65')"
"('P16333', 'Q9NRR4')"
"('O60318', 'Q9NQ25')"
"('Q96EP1', 'Q969T4')"
"('Q86YS3', 'Q92664')"
"('P08138', 'Q92529')"
"('P62993', 'Q9NRR4')"
"('Q96T60', 'P49916')"
"('Q86TM6', 'Q9Y385')"
"('Q92993', 'Q9HAF1')"
"('Q969Q6', 'Q9Y698')"
"('Q02750', 'P45983')"
"('P51812', 'P68431')"
"('Q9H6E5', 'Q10570')"
"('Q14C86', 'P63104')"
"('P08172', 'P50151')"
"('O14828', 'Q9H1C4')"
"('P83731', 'P42766')"
"('O60238', 'O14775')"
"('Q9NX58', 'O60832')"
"('Q13191', 'Q07890')"
"('P98164', 'Q96QZ7')"
"('Q13573', 'Q9Y2W1')"
"('P49407', 'P25963')"
"('Q9Y2U5', 'P25963')"
"('Q96KG7', 'Q8TBE0')"
"('P55957', 'Q16611')"
"('P01569', 'Q9HBE5')"
"('O94762', 'P49419')"
"('O14920', 'P04792')"
"('P23219', 'O95622')"
"('Q14315', 'P26010')"
"('Q16778', 'Q9UBN7')"
"('P35609', 'Q13224')"
"('P19404', 'P56181')"
"('P16473', 'Q14160')"
"('Q15365', 'Q99459')"
"('Q92993', 'P61088')"
"('P16871', 'P04179')"
"('Q8NFM4', 'P51817')"
"('Q5D0E6', 'P04183')"
"('Q96L34', 'Q04917')"
"('P62633', 'Q99729')"
"('Q9NR96', 'Q99836')"
"('Q9UBU9', 'P52948')"
"('Q9BWF3', 'Q15427')"
"('P62736', 'P35749')"
"('Q6PKG0', 'P61981')"
"('Q9UHF5', 'P09104')"
"('P19387', 'Q00403')"
"('Q9Y5K5', 'Q9C086')"
"('Q9UM13', 'P14635')"
"('Q9Y248', 'Q9BVW5')"
"('Q9GZX6', 'P78552')"
"('P01889', 'P30046')"
"('P36578', 'P61927')"
"('P01889', 'P63173')"
"('P05112', 'P16471')"
"('Q9Y6K9', 'Q8N2W9')"
"('Q5T3J3', 'Q9H4M7')"
"('Q9UHX1', 'Q14192')"
"('O15524', 'P16333')"
"('O76064', 'P19793')"
"('P30153', 'Q01668')"
"('Q15287', 'P78356')"
"('Q15287', 'O43172')"
"('P62266', 'P61247')"
"('Q96P48', 'Q15750')"
"('O95218', 'Q02040')"
"('Q9UBC3', 'O75530')"
"('P49736', 'Q9UBD5')"
"('P35749', 'Q9BQ83')"
"('Q9Y6K9', 'Q92793')"
"('P49756', 'Q14498')"
"('Q96NA2', 'Q9H4B7')"
"('P16144', 'Q9HBI1')"
"('Q7Z5H3', 'Q9HBH0')"
"('O15514', 'Q8WVC0')"
"('Q6P2E9', 'Q8IU60')"
"('P35579', 'P60709')"
"('O94906', 'P63279')"
"('Q9Y4K3', 'P36543')"
"('Q13315', 'Q14141')"
"('P25116', 'P16520')"
"('P19174', 'Q9Y2X7')"
"('P01579', 'P42702')"
"('P19838', 'P05231')"
"('P35080', 'P40337')"
"('P62753', 'O95793')"
"('Q13315', 'Q5SRE7')"
"('Q9UJX4', 'P30260')"
"('Q13642', 'Q9H3M7')"
"('Q13191', 'P15509')"
"('Q9UJV3', 'O15344')"
"('Q9H492', 'Q9HAU5')"
"('O00231', 'Q06455')"
"('Q9BQY4', 'Q9BRK4')"
"('Q96BH1', 'Q969F2')"
"('P29350', 'P52735')"
"('P14735', 'P10147')"
"('Q9BRK5', 'P18754')"
"('P38570', 'O75530')"
"('P13569', 'Q9NYL9')"
"('Q9NRR5', 'Q8N806')"
"('Q14289', 'P15153')"
"('P08138', 'Q9Y616')"
"('Q96LJ7', 'O15162')"
"('O60739', 'P04179')"
"('Q99856', 'Q14186')"
"('P01889', 'O00299')"
"('Q02078', 'Q14934')"
"('Q14164', 'O15371')"
"('Q9P2A4', 'O00161')"
"('P19838', 'P30153')"
"('P30050', 'Q9HCK5')"
"('Q13748', 'P41279')"
"('Q13569', 'P12757')"
"('Q8IZL8', 'O75674')"
"('Q9GZP0', 'P06213')"
"('P31946', 'Q9UDY2')"
"('P12931', 'O43900')"
"('P52798', 'P08581')"
"('Q13555', 'Q09472')"
"('574442', 'P28676')"
"('P00519', 'Q7Z434')"
"('P20226', 'Q9HAW0')"
"('O75410', 'O14965')"
"('Q96J02', 'P10721')"
"('Q9Y6N9', 'Q96PU8')"
"('O14639', 'P31947')"
"('P09471', 'P35498')"
"('P49459', 'Q14194')"
"('P58107', 'Q9BT40')"
"('P01106', 'O43143')"
"('Q96HN2', 'Q9Y4K3')"
"('P40429', 'P05387')"
"('P04626', 'P15309')"
"('P13725', 'P23458')"
"('P09619', 'O00750')"
"('P05556', 'P17931')"
"('O43374', 'P01111')"
"('Q13765', 'P20226')"
"('P47813', 'B5ME19')"
"('P62857', 'P62701')"
"('Q8NGJ1', 'P38405')"
"('P16333', 'Q9NQ76')"
"('Q99704', 'P19174')"
"('Q9UQ84', 'Q99708')"
"('Q9C005', 'P61964')"
"('Q08211', 'P52565')"
"('O95251', 'Q9P2H0')"
"('P07900', 'P56192')"
"('O60664', 'O94955')"
"('Q9NYB9', 'P19012')"
"('P63104', 'Q8WWI1')"
"('P41250', 'Q9Y4K3')"
"('Q9BTX7', 'P02768')"
"('Q9Y2Z0', 'Q96HA7')"
"('O00716', 'Q9UQC2')"
"('Q15796', 'Q96S55')"
"('P01112', 'O43187')"
"('P04183', 'Q16891')"
"('Q8TAM1', 'Q9UBN7')"
"('P83731', 'Q96BK5')"
"('Q9Y2X8', 'Q8N5U6')"
"('Q9UJM3', 'P09619')"
"('O00587', 'Q04721')"
"('P60953', 'Q8NF50')"
"('P62917', 'P84098')"
"('P02786', 'P18206')"
"('P41227', 'P01106')"
"('Q96IZ7', 'Q9Y333')"
"('Q9NZS9', 'P62993')"
"('O95619', 'P25440')"
"('P20749', 'P06241')"
"('Q05513', 'P25963')"
"('P45973', 'Q13185')"
"('P04350', 'Q13838')"
"('Q13323', 'P10415')"
"('Q92569', 'P14868')"
"('Q9ULK5', 'P61981')"
"('Q92734', 'P01112')"
"('Q13042', 'Q9UJX4')"
"('Q05513', 'Q96IF1')"
"('P04279', 'P17252')"
"('P36954', 'P19387')"
"('O95786', 'Q99558')"
"('Q13573', 'Q9NS91')"
"('Q93074', 'P10827')"
"('O60238', 'Q9P104')"
"('Q13315', 'O15519')"
"('Q13315', 'P60228')"
"('Q8WVD3', 'P57723')"
"('P01566', 'Q9UHF4')"
"('P84022', 'Q96S59')"
"('Q06330', 'P49841')"
"('P35626', 'O95007')"
"('Q02543', 'P32969')"
"('P23246', 'O00221')"
"('Q13573', 'Q8N684')"
"('P04049', 'Q13233')"
"('P22003', 'Q16671')"
"('Q15038', 'Q9NRV9')"
"('P62910', 'P61254')"
"('O15169', 'Q92997')"
"('P62993', 'P61254')"
"('P25208', 'P08183')"
"('O00238', 'Q7Z6B7')"
"('Q6P4R8', 'Q53TQ3')"
"('Q5JY77', 'O43504')"
"('Q9NQT8', 'Q12959')"
"('Q9H2X0', 'Q6KF10')"
"('P98095', 'Q14031')"
"('P61160', 'Q16611')"
"('P22309', 'P25942')"
"('Q8NCM8', 'Q71U36')"
"('P52272', 'P35222')"
"('Q9H422', 'Q9NQ87')"
"('P16104', 'Q96DG6')"
"('P62750', 'P18077')"
"('Q15369', 'Q92830')"
"('Q96A33', 'P58753')"
"('P52294', 'Q16594')"
"('P17568', 'Q9NX14')"
"('P02768', 'A5YKK6')"
"('Q00987', 'P21675')"
"('P17844', 'Q9H9S0')"
"('Q13077', 'P20333')"
"('O43524', 'Q13485')"
"('O14773', 'P21281')"
"('Q13315', 'P40425')"
"('O14640', 'Q7Z3G6')"
"('Q8IXK0', 'P18124')"
"('Q5T3J3', 'P18754')"
"('Q14103', 'Q01085')"
"('P48736', 'P29322')"
"('P19838', 'O00505')"
"('P01106', 'O75694')"
"('Q06481', 'P05412')"
"('Q14194', 'P42858')"
"('P16871', 'Q04206')"
"('Q99558', 'P62829')"
"('P46531', 'Q9GZL7')"
"('Q16891', 'O60925')"
"('Q9NXV2', 'Q13418')"
"('O15511', 'P12830')"
"('O94874', 'Q96B02')"
"('Q9UKG9', 'Q01082')"
"('A8K6C2', 'P48551')"
"('P16220', 'Q7Z3K3')"
"('P20226', 'P15036')"
"('P61077', 'Q96PU4')"
"('P16591', 'O60716')"
"('O00459', 'P48357')"
"('O15226', 'P41182')"
"('Q9NQ87', 'O15198')"
"('P53675', 'P09496')"
"('O94782', 'P0CG47')"
"('P49116', 'Q13573')"
"('P63010', 'Q96C10')"
"('P15692', 'P17948')"
"('P55273', 'P11802')"
"('P0C5Y9', 'Q9Y5B9')"
"('Q13535', 'Q14566')"
"('Q9UBW8', 'Q9H9Q2')"
"('P01106', 'Q9NTI5')"
"('P48023', 'O43295')"
"('Q9UQM7', 'Q14934')"
"('O14641', 'P63172')"
"('Q8ND25', 'Q96B02')"
"('P61513', 'P62987')"
"('P27361', 'Q15797')"
"('P67809', 'P49711')"
"('Q14164', 'Q5VWQ8')"
"('P18146', 'P11844')"
"('P01876', 'P0CG04')"
"('Q9H3G5', 'Q96F24')"
"('P11021', 'P04637')"
"('Q05516', 'P60033')"
"('P46459', 'P34903')"
"('P08670', 'Q8N283')"
"('Q9HAV0', 'Q13698')"
"('Q9UBI6', 'Q92806')"
"('P43897', 'P63104')"
"('P17252', 'P26010')"
"('Q9Y478', 'Q16531')"
"('Q7Z2G1', 'O75367')"
"('Q9UBS4', 'P46379')"
"('P12821', 'Q16665')"
"('P22694', 'Q14432')"
"('P40337', 'P62491')"
"('P36575', 'O14733')"
"('Q08945', 'Q9NR30')"
"('P08047', 'P04637')"
"('P41182', 'Q9H165')"
"('P61968', 'O94855')"
"('Q13315', 'Q9H814')"
"('Q07960', 'P42768')"
"('Q99496', 'O95931')"
"('P30559', 'P63096')"
"('Q99550', 'P63104')"
"('Q9BYG5', 'Q04917')"
"('P02462', 'P26012')"
"('Q8IUE6', 'Q99880')"
"('Q96JB6', 'P02458')"
"('P18887', 'P68400')"
"('P04637', 'Q13043')"
"('P51668', 'P62081')"
"('P32519', 'P15407')"
"('P49674', 'Q49AN0')"
"('Q15654', 'P62263')"
"('Q9NX58', 'Q9H6S0')"
"('P19388', 'Q15560')"
"('Q9GZT6', 'Q8N5U6')"
"('P40337', 'Q16658')"
"('Q13526', 'P68400')"
"('Q9NRI5', 'Q15811')"
"('Q01959', 'Q13424')"
"('Q93009', 'P84022')"
"('Q9Y2C9', 'P16671')"
"('P20823', 'P61457')"
"('Q9H0H5', 'Q7L0Q8')"
"('O75688', 'P09327')"
"('Q99504', 'P16104')"
"('O75822', 'O00303')"
"('O15169', 'P68104')"
"('Q02156', 'Q9NYA1')"
"('Q99816', 'P05783')"
"('Q9UER7', 'Q01201')"
"('Q07955', 'O43172')"
"('Q00653', 'Q07325')"
"('P60709', 'P13533')"
"('Q92993', 'P60709')"
"('Q8IW19', 'P78527')"
"('P02458', 'P26012')"
"('P43360', 'O94925')"
"('O43741', 'P04035')"
"('Q9UGJ0', 'P54619')"
"('O00487', 'P43686')"
"('Q9Y265', 'Q53TQ3')"
"('Q99959', 'P27448')"
"('Q9UM73', 'O60674')"
"('O43353', 'P25942')"
"('Q13526', 'P07910')"
"('Q9Y4H2', 'P24394')"
"('P62837', 'Q6UWE0')"
"('P62993', 'Q13702')"
"('Q14644', 'P01375')"
"('Q9UHV7', 'Q9NVC6')"
"('P24298', 'P07384')"
"('Q9BXS6', 'Q53HL2')"
"('Q8NEV4', 'P27708')"
"('P50151', 'P43657')"
"('Q9H3S7', 'Q9H444')"
"('Q9BUB5', 'Q99615')"
"('P05455', 'P22392')"
"('Q99459', 'O43683')"
"('Q86XR7', 'Q9NPH3')"
"('O95178', 'P03923')"
"('P31749', 'Q6P1N0')"
"('P49747', 'P18827')"
"('Q99081', 'Q09472')"
"('Q5VVJ2', 'Q8N257')"
"('P18146', 'O43474')"
"('Q6Y7W6', 'P14678')"
"('Q01094', 'O14727')"
"('O00217', 'O43677')"
"('Q96RI0', 'Q14344')"
"('Q14204', 'Q13748')"
"('Q8IXH7', 'Q8N163')"
"('Q9H0W7', 'Q05209')"
"('P16871', 'P23528')"
"('Q8IZ69', 'P05026')"
"('Q9BWJ5', 'Q15393')"
"('P49591', 'P01243')"
"('Q13131', 'P07900')"
"('P20701', 'P32942')"
"('P14138', 'P25101')"
"('P10914', 'Q00403')"
"('P63218', 'Q15759')"
"('P45973', 'Q9BWN1')"
"('Q16363', 'P16070')"
"('P00533', 'P29466')"
"('O14657', 'P16104')"
"('P11171', 'Q9Y241')"
"('Q03135', 'P51617')"
"('Q9Y2X8', 'Q8WVD3')"
"('Q13765', 'Q5T3J3')"
"('Q8IWZ8', 'Q01081')"
"('Q93079', 'Q6FI13')"
"('Q99708', 'Q8N6T7')"
"('P01106', 'Q9NQT4')"
"('Q99459', 'Q9BWT7')"
"('Q8N7H5', 'Q9GZS3')"
"('Q13976', 'P54710')"
"('P62993', 'P37108')"
"('A6NIT4', 'Q9HBE5')"
"('Q9BWU1', 'Q9Y2X0')"
"('P38936', 'O75529')"
"('Q13217', 'P17066')"
"('Q9ULE0', 'O75940')"
"('Q13315', 'Q9UJA5')"
"('Q04917', 'P46937')"
"('Q15714', 'Q96FW1')"
"('P01023', 'P08246')"
"('O15127', 'O15126')"
"('Q9Y258', 'P42226')"
"('Q9HAU5', 'O15116')"
"('P42336', 'P60763')"
"('P67870', 'Q14168')"
"('Q05655', 'O95622')"
"('P05771', 'Q96B18')"
"('O96000', 'O43677')"
"('Q9ULL4', 'P60763')"
"('P02647', 'P07711')"
"('P39019', 'P62277')"
"('P08238', 'Q9Y617')"
"('P51617', 'Q6DN90')"
"('Q02153', 'Q14938')"
"('P49796', 'P63096')"
"('P28702', 'Q09472')"
"('O75521', 'O60684')"
"('Q13352', 'Q8TC92')"
"('P35568', 'O14512')"
"('Q86XK2', 'P31150')"
"('P22694', 'P50151')"
"('Q15714', 'Q9Y678')"
"('Q15428', 'P08621')"
"('P61812', 'P45984')"
"('Q9UHB7', 'Q9BTT4')"
"('P01106', 'Q8TAD2')"
"('P62877', 'Q15369')"
"('P84022', 'P30291')"
"('P61981', 'P30291')"
"('P03372', 'Q15910')"
"('Q8WYR1', 'P54710')"
"('P16520', 'Q13972')"
"('O75051', 'O00212')"
"('P61981', 'Q9P2M7')"
"('P42336', 'P31749')"
"('P13631', 'Q09472')"
"('O95382', 'P31946')"
"('Q9NP95', 'P35968')"
"('P12268', 'Q14164')"
"('O95793', 'O15234')"
"('P05112', 'P01023')"
"('P53420', 'P05556')"
"('O95696', 'Q8WYH8')"
"('Q9Y678', 'Q9HAW0')"
"('P10276', 'Q16659')"
"('Q13332', 'Q92993')"
"('P61968', 'Q15811')"
"('P19174', 'P31995')"
"('Q07955', 'P51003')"
"('P49368', 'P01106')"
"('P55072', 'Q9H0K1')"
"('Q8IXK0', 'Q96EZ8')"
"('Q8N431', 'Q07912')"
"('Q9Y262', 'P50570')"
"('Q99880', 'Q13547')"
"('Q8TBK6', 'O43395')"
"('Q13873', 'P16070')"
"('Q9Y3R0', 'P42262')"
"('Q8WVC0', 'P04406')"
"('P09769', 'P42336')"
"('Q8N474', 'Q9H1J5')"
"('Q15834', 'Q96H86')"
"('P51668', 'O14681')"
"('Q99816', 'Q9BRB3')"
"('P10276', 'Q15596')"
"('P19367', 'Q14197')"
"('Q9UM54', 'Q9Y3C5')"
"('P38405', 'Q08462')"
"('P19388', 'Q9NVU0')"
"('P04792', 'P04637')"
"('Q8N1F7', 'Q9NRG9')"
"('Q9UGN5', 'Q9Y5P4')"
"('O15131', 'P32119')"
"('Q9NX58', 'P62910')"
"('Q9Y3I1', 'Q13490')"
"('Q9H840', 'Q9Y3F4')"
"('P61247', 'Q99558')"
"('P61224', 'P05556')"
"('P16871', 'Q9UNZ2')"
"('O95471', 'P56748')"
"('Q9Y6Y9', 'P17676')"
"('P62826', 'O00238')"
"('P01375', 'P19438')"
"('P11142', 'O00221')"
"('Q01201', 'P27708')"
"('P08243', 'P18848')"
"('Q9ULV5', 'P27361')"
"('P51817', 'P46019')"
"('Q9H257', 'O15264')"
"('Q92614', 'Q96L34')"
"('Q8WWM7', 'P13569')"
"('P11215', 'P05107')"
"('P52756', 'Q13243')"
"('P83731', 'P05386')"
"('Q92913', 'P05452')"
"('Q9P2W3', 'Q5JWF2')"
"('Q00610', 'O14920')"
"('Q9BQ66', 'Q9P2R6')"
"('Q9H1J1', 'Q9GZY0')"
"('P16401', 'Q8N257')"
"('Q8NDV7', 'Q9UKV8')"
"('P19174', 'P62993')"
"('O95347', 'P62330')"
"('Q9UJX4', 'Q9UM13')"
"('Q68E01', 'Q13573')"
"('Q13155', 'P62987')"
"('Q9ULG1', 'Q9H9F9')"
"('P17676', 'Q9HC16')"
"('Q5VWQ8', 'O75365')"
"('Q00722', 'Q9BYG4')"
"('P63104', 'P07355')"
"('P61586', 'P53779')"
"('P38432', 'P61289')"
"('P49137', 'P26651')"
"('P46379', 'P14091')"
"('P46782', 'P22090')"
"('Q15654', 'O43353')"
"('442896', 'Q5VZF2')"
"('P01106', 'Q3KQU3')"
"('Q14582', 'Q9NV44')"
"('Q9Y375', 'P11142')"
"('Q15293', 'P54253')"
"('P08047', 'P02452')"
"('P22607', 'Q9Y6I3')"
"('Q9UQ35', 'O15479')"
"('P08253', 'P53420')"
"('P55011', 'P17612')"
"('O43707', 'P26006')"
"('P02462', 'P08648')"
"('P47900', 'P30542')"
"('O75051', 'Q14157')"
"('Q15291', '9757')"
"('O15379', 'Q9H8S9')"
"('Q86WN2', 'P16471')"
"('P04350', 'Q9BQE3')"
"('P11171', 'Q9Y237')"
"('P43354', 'P62195')"
"('P50570', 'P49418')"
"('Q15653', 'P19838')"
"('Q8N1I0', 'Q8IXI1')"
"('Q9Y3P9', 'P05556')"
"('P84022', 'Q9HAU4')"
"('Q9UBX3', 'Q9HCK5')"
"('P62280', 'Q99558')"
"('P10721', 'Q05209')"
"('Q9Y572', 'P08107')"
"('P14921', 'P42226')"
"('P51817', 'Q9H1R3')"
"('P40763', 'P16871')"
"('Q07890', 'Q13797')"
"('Q8TAD8', 'Q9UNN5')"
"('Q9UBR4', 'P01222')"
"('P33981', 'Q53HL2')"
"('A8K6C2', 'Q969J5')"
"('P05129', 'P62993')"
"('P15884', 'P41134')"
"('Q8NHY2', 'Q9BQ67')"
"('Q15287', 'P84090')"
"('O60496', 'P01588')"
"('P10071', 'Q93074')"
"('P08754', 'P01111')"
"('P04350', 'Q00653')"
"('P47893', 'P02768')"
"('P15248', 'P15260')"
"('P35222', 'P50402')"
"('Q5VSY0', 'Q9NRR5')"
"('P28340', 'P06400')"
"('P03897', 'Q9Y6M9')"
"('Q96HA1', 'O60711')"
"('406904', 'P11413')"
"('Q96A49', 'P13637')"
"('Q07352', 'P31751')"
"('Q8TDX7', 'Q9HC98')"
"('P49747', 'Q9UHF1')"
"('O15123', 'P35916')"
"('Q9UKK6', 'P52948')"
"('Q15796', 'Q12830')"
"('Q92752', 'Q13797')"
"('P08637', 'Q8IYS5')"
"('O43927', 'P51685')"
"('Q9NX95', 'P54253')"
"('Q96EY1', 'O15111')"
"('P19793', 'P55345')"
"('Q86Y13', 'O14933')"
"('Q92569', 'P42336')"
"('P62269', 'Q00653')"
"('P31749', 'Q99683')"
"('P06241', 'Q14767')"
"('P30041', 'P12004')"
"('407051', 'Q9UKL0')"
"('P78386', 'Q9NYV4')"
"('Q9NSB8', 'Q92569')"
"('P01344', 'P24592')"
"('Q14CN4', 'P02787')"
"('Q9NYL2', 'A6NI79')"
"('Q9NWB1', 'Q9Y6R0')"
"('O95084', 'O15530')"
"('P78545', 'Q9NSB4')"
"('Q8IV63', 'Q99816')"
"('P61981', 'P14635')"
"('P61952', 'Q01970')"
"('P05412', 'P49407')"
"('P16104', 'P62805')"
"('P05015', 'Q9HBE5')"
"('P05388', 'Q9Y3U8')"
"('Q9UKE5', 'Q96FW1')"
"('P08670', 'Q99459')"
"('P27986', 'P06729')"
"('O15355', 'Q8IY92')"
"('Q5VU97', 'Q9ULJ6')"
"('Q13315', 'P38935')"
"('P10586', 'P98077')"
"('Q15311', 'Q86VP1')"
"('P46531', 'P27986')"
"('Q15653', 'P49642')"
"('P04179', 'O14965')"
"('Q13573', 'Q9H6S0')"
"('Q99615', 'Q15750')"
"('Q92844', 'O00410')"
"('P30480', 'P52907')"
"('Q99558', 'P30086')"
"('Q9UET6', 'P57088')"
"('P30050', 'P40429')"
"('P04183', 'Q05516')"
"('P19438', 'O15519')"
"('Q7LC44', 'Q9GZT8')"
"('O43809', 'Q12996')"
"('P25789', 'P0CG47')"
"('P63208', 'Q9UKB1')"
"('P04637', 'P53355')"
"('Q5FBB7', 'P67775')"
"('P42830', 'P46094')"
"('554210', 'Q8WW38')"
"('Q9HB09', 'Q07817')"
"('P02768', 'P06727')"
"('P42773', 'Q5UIP0')"
"('P01106', 'P49591')"
"('Q01955', 'Q9HCN6')"
"('O96018', 'Q9H6S1')"
"('P35626', 'Q8NGJ7')"
"('P05000', 'Q8IU57')"
"('P01106', 'P12821')"
"('O96019', 'Q8NFD5')"
"('P08476', 'P01137')"
"('Q9Y2A7', 'Q8IZP0')"
"('Q8IZI9', 'Q9UHF4')"
"('P36888', 'O00329')"
"('Q8IZL2', 'Q92793')"
"('O15504', 'P12270')"
"('P20916', 'P04156')"
"('Q15554', 'Q9BSI4')"
"('Q9UGJ0', 'Q92574')"
"('P35626', 'Q8NG95')"
"('P31943', 'Q13151')"
"('O15169', 'O14640')"
"('P00403', 'Q07890')"
"('P49841', 'P16220')"
"('406947', 'Q9NYJ8')"
"('P46109', 'O00459')"
"('P53350', 'Q9BZF3')"
"('Q9NR96', 'Q9P1U1')"
"('Q9NZV5', 'P62993')"
"('P22694', 'Q06710')"
"('O60502', 'P49841')"
"('O95503', 'P51784')"
"('Q96AB3', 'Q15119')"
"('Q13489', 'P55212')"
"('P62851', 'P46783')"
"('P62993', 'P12268')"
"('Q9BQ66', 'Q8IYF1')"
"('P31947', 'P33176')"
"('P52435', 'P19387')"
"('P06400', 'Q8WUA4')"
"('Q7KZI7', 'O14640')"
"('P46777', 'Q15843')"
"('Q9Y618', 'Q06330')"
"('P48736', 'Q9Y259')"
"('P0CG48', 'P18206')"
"('P98170', 'Q9Y4K3')"
"('Q15788', 'Q8IZD9')"
"('P16333', 'P31273')"
"('Q15139', 'Q7KZI7')"
"('P21802', 'P63104')"
"('P32121', 'A3KFT3')"
"('P04792', 'Q05655')"
"('P43364', 'Q92530')"
"('Q92793', 'P04150')"
"('P84022', 'O14964')"
"('P49711', 'P01106')"
"('Q9H1Q7', 'Q03135')"
"('Q9UBU2', 'O75581')"
"('P30480', 'Q9NPD3')"
"('P35637', 'P67809')"
"('Q16513', 'P16333')"
"('P04439', 'Q8NHL6')"
"('P68400', 'Q96EZ8')"
"('Q96B02', 'P14373')"
"('P51955', 'Q96K30')"
"('Q15717', 'P16104')"
"('P17152', 'O60238')"
"('P14625', 'P16104')"
"('P51817', 'Q05397')"
"('P61586', 'P30480')"
"('Q6PEY2', 'Q9BVA1')"
"('Q86XR7', 'P14778')"
"('P43307', 'P60468')"
"('P45983', 'P35568')"
"('O95967', 'O95990')"
"('Q0VF96', 'P25054')"
"('494324', 'O15530')"
"('P35221', 'P04626')"
"('Q9NRR5', 'Q9UM22')"
"('O43676', 'P03891')"
"('Q14194', 'Q15102')"
"('O95989', 'Q6ZN04')"
"('406928', 'O75030')"
"('P22612', 'Q16816')"
"('Q13573', 'Q9Y678')"
"('Q13485', 'Q13569')"
"('P67870', 'O75083')"
"('Q9NW38', 'Q9UBZ9')"
"('O43261', 'Q13885')"
"('Q8WTQ7', 'P46092')"
"('Q15637', 'Q15427')"
"('P25054', 'Q12834')"
"('O43390', 'O60508')"
"('P78347', 'Q13573')"
"('P18846', 'P22301')"
"('P40429', 'O43293')"
"('Q04695', 'P25054')"
"('Q00688', 'Q9UKE5')"
"('Q7L2H7', 'P22392')"
"('O15169', 'O14641')"
"('P25398', 'P62854')"
"('Q9UKN8', 'Q13573')"
"('Q16659', 'P57076')"
"('O14920', 'Q16543')"
"('P23508', 'P41227')"
"('P84243', 'O00257')"
"('P07910', 'P98170')"
"('P52926', 'Q16548')"
"('O75438', 'O95139')"
"('P04183', 'Q04724')"
"('Q15047', 'P68431')"
"('P09919', 'P78552')"
"('P48443', 'Q92830')"
"('P31994', 'P29353')"
"('Q53ET0', 'P17861')"
"('Q9UGN5', 'Q14520')"
"('26765', 'P21675')"
"('P13569', 'Q9UHB6')"
"('P09919', 'Q9UHF4')"
"('Q99717', 'P35711')"
