negatives
"('P17987', 'P63104')"
"('Q99459', 'Q03169')"
"('Q5VT06', 'Q7Z2E3')"
"('P61313', 'P84098')"
"('Q9Y2D1', 'P17676')"
"('Q14185', 'Q7L0Q8')"
"('P31749', 'Q9Y6K9')"
"('P12956', 'Q15118')"
"('Q9UBI6', 'Q13153')"
"('Q9H0H5', 'P68366')"
"('P16403', 'P19525')"
"('Q9HC98', 'O95433')"
"('Q8N2W9', 'P15884')"
"('Q8TDY2', 'P27694')"
"('P30480', 'Q9P0L0')"
"('Q96JC9', 'Q15906')"
"('Q14CB8', 'O00212')"
"('P15976', 'P06400')"
"('P26358', 'Q9P0U4')"
"('P49441', 'P63167')"
"('Q9UNX3', 'P40429')"
"('Q9Y2Z0', 'Q9NPB6')"
"('P78527', 'Q9BSB4')"
"('Q13418', 'O95201')"
"('Q15185', 'P42574')"
"('Q99759', 'P31151')"
"('O95166', 'P47870')"
"('P78334', 'P54257')"
"('Q15596', 'P68431')"
"('O60844', 'Q9UMX0')"
"('Q15047', 'Q13547')"
"('P04637', 'Q13043')"
"('O76021', 'Q9UL18')"
"('P04629', 'P42679')"
"('Q8N257', 'P0C0S5')"
"('Q3V6T2', 'Q9Y4K3')"
"('P10145', 'P17676')"
"('O75554', 'Q01844')"
"('O95602', 'P19388')"
"('P01106', 'P24752')"
"('Q86WV6', 'P62979')"
"('P63279', 'Q96B23')"
"('O43889', 'Q92793')"
"('O60641', 'Q15653')"
"('P16333', 'Q9NZV5')"
"('O60244', 'Q9Y2X0')"
"('Q08334', 'Q8N6P7')"
"('Q15717', 'P24385')"
"('P08123', 'Q13683')"
"('Q01085', 'Q14103')"
"('O94832', 'Q13418')"
"('P43405', 'P31994')"
"('Q9NYA1', 'P06241')"
"('P01570', 'P31785')"
"('O15198', 'P47897')"
"('Q16644', 'P55854')"
"('P27361', 'P29353')"
"('A6NC98', 'Q9HAU0')"
"('Q86U42', 'Q01081')"
"('P02775', 'Q9UBW8')"
"('Q9NZQ3', 'Q92905')"
"('Q92547', 'Q99638')"
"('Q92845', 'Q5EB52')"
"('P62140', 'O14965')"
"('O60258', 'P09619')"
"('P55201', 'Q92794')"
"('P54577', 'P60520')"
"('P40933', 'P48357')"
"('Q13114', 'Q92844')"
"('Q7L2H7', 'P01243')"
"('P61981', 'A0MZ66')"
"('P67809', 'P52272')"
"('Q9BUZ4', 'Q5JY77')"
"('Q8NFZ8', 'O14576')"
"('O43918', 'Q15788')"
"('P05019', 'P08581')"
"('Q9NVI7', 'Q9Y572')"
"('Q9Y3U8', 'P18124')"
"('Q9H1D0', 'P60903')"
"('P51668', 'Q8TDB6')"
"('Q9NQA5', 'P18146')"
"('P36551', 'O15131')"
"('Q3V6T2', 'Q8TEW0')"
"('Q9P2F6', 'P63000')"
"('Q10567', 'O43683')"
"('Q15758', 'P19438')"
"('P60484', 'O60307')"
"('P19883', 'Q5EB52')"
"('Q01105', 'P63104')"
"('Q9Y4Z0', 'P67870')"
"('Q14653', 'P01568')"
"('P42858', 'O95163')"
"('P50453', 'P68104')"
"('P25205', 'Q16659')"
"('O14807', 'Q15311')"
"('Q05193', 'Q9Y5X1')"
"('P01889', 'Q9H0U4')"
"('Q13636', 'Q13368')"
"('Q13535', 'Q8N392')"
"('P01889', 'Q06210')"
"('Q01844', 'Q92841')"
"('P31371', 'P22455')"
"('Q99816', 'Q86Y13')"
"('Q99496', 'Q15819')"
"('O00425', 'Q9GZS1')"
"('Q9UHA4', 'Q9Y2Q5')"
"('Q13555', 'P30307')"
"('P14210', 'P17948')"
"('P68366', 'Q9BUF5')"
"('Q5JSJ4', 'Q16539')"
"('Q9UBW7', 'P63279')"
"('P00519', 'Q9Y2J2')"
"('O60504', 'P02768')"
"('O43242', 'Q9Y5K5')"
"('Q15056', 'P60842')"
"('O14730', 'P20618')"
"('P31689', 'P31930')"
"('P62993', 'O14513')"
"('P84098', 'P46777')"
"('Q96AH8', 'Q14204')"
"('O14964', 'Q96EV8')"
"('P08908', 'P08754')"
"('P01106', 'P51532')"
"('Q12913', 'Q92841')"
"('P22301', 'Q01113')"
"('P22314', 'P63104')"
"('P07288', 'Q5VVJ2')"
"('Q99816', 'Q9UK41')"
"('P98170', 'P38398')"
"('P38936', 'Q9BRK5')"
"('P12931', 'Q8WYR1')"
"('P35626', 'Q8NH90')"
"('P17947', 'P24158')"
"('Q8IYF3', 'Q9BT92')"
"('P26927', 'P01889')"
"('P00748', 'P05067')"
"('P62158', 'Q93100')"
"('O14924', 'P05106')"
"('P51617', 'Q9BUZ4')"
"('P30086', 'P28482')"
"('P39023', 'P61927')"
"('P05060', 'Q13085')"
"('P49019', 'P08754')"
"('Q96BZ8', 'Q9NPF4')"
"('P54725', 'P0CG48')"
"('P63104', 'Q9Y490')"
"('Q71U36', 'Q16659')"
"('Q969G9', 'P35222')"
"('O94925', 'P43360')"
"('P54253', 'Q9Y3S1')"
"('Q9Y383', 'Q15047')"
"('Q15645', 'Q14194')"
"('P61077', 'Q9Y4L5')"
"('P49354', 'P36897')"
"('P30466', 'Q99706')"
"('Q99459', 'O14782')"
"('Q8N6Y0', 'Q9H204')"
"('P23975', 'P62993')"
"('P62753', 'P62249')"
"('Q13573', 'O75116')"
"('Q9H3P7', 'Q9UBF8')"
"('Q5HYC2', 'P16220')"
"('P61981', 'Q99550')"
"('Q9UL45', 'Q12929')"
"('Q9H583', 'P01106')"
"('P62879', 'Q99759')"
"('Q9NZN5', 'P08069')"
"('P36873', 'Q12879')"
"('P50213', 'P01106')"
"('Q9BQA1', 'Q15637')"
"('Q9NRR5', 'Q16891')"
"('P08631', 'Q92608')"
"('P11940', 'Q00653')"
"('Q92569', 'P63000')"
"('O43617', 'O75865')"
"('P08238', 'P28074')"
"('Q9H7Z3', 'Q15287')"
"('Q9BUJ2', 'Q01081')"
"('Q14691', 'Q9Y248')"
"('Q13233', 'P62280')"
"('Q96ID5', 'Q9UGL9')"
"('O94972', 'Q8TCX5')"
"('Q01344', 'P50570')"
"('Q99459', 'Q14498')"
"('Q13424', 'P01135')"
"('P41279', 'Q00610')"
"('Q969Q6', 'P10415')"
"('Q969H6', 'Q99575')"
"('Q9Y230', 'O95619')"
"('Q9HAV0', 'P08754')"
"('Q969F8', 'P67775')"
"('Q9ULV8', 'Q14626')"
"('Q8TCU5', 'P78352')"
"('P45877', 'Q9NRR5')"
"('P31943', 'Q9BUJ2')"
"('Q9Y679', 'Q13418')"
"('P52803', 'P00519')"
"('Q9Y3C7', 'P50453')"
"('Q13882', 'Q13444')"
"('Q9Y4K3', 'Q9UL03')"
"('P80188', 'Q8WUG5')"
"('P78527', 'Q02539')"
"('P28482', 'P0C869')"
"('P63208', 'P24941')"
"('P62837', 'Q96P09')"
"('O15055', 'P20393')"
"('P02452', 'Q13485')"
"('P61952', 'P08754')"
"('Q13485', 'Q96JC1')"
"('Q9NX58', 'O76021')"
"('O00487', 'P17980')"
"('Q9Y230', 'Q04206')"
"('Q9H840', 'Q92993')"
"('P09919', 'Q9HC73')"
"('P12830', 'Q9NYG5')"
"('Q9NWT6', 'Q9HBA0')"
"('Q13885', 'Q96NA2')"
"('Q6P1N9', 'P13637')"
"('Q96EB6', 'P16403')"
"('P48039', 'O14610')"
"('P61981', 'P10398')"
"('P18827', 'P28482')"
"('Q6P3W7', 'O14640')"
"('Q13094', 'O15117')"
"('P18031', 'O43561')"
"('Q99963', 'Q9BXR0')"
"('P18146', 'Q17RP2')"
"('Q15653', 'O60356')"
"('Q92901', 'Q02543')"
"('P52756', 'Q6P2Q9')"
"('P51610', 'P30304')"
"('P62979', 'Q15653')"
"('P38936', 'Q00534')"
"('Q16659', 'Q9H1R3')"
"('Q9NPF7', 'Q8IU57')"
"('O75937', 'P61978')"
"('P11021', 'P60484')"
"('P31949', 'P01889')"
"('O14879', 'Q7Z434')"
"('Q5MJ68', 'P24941')"
"('Q8IY18', 'Q96MF7')"
"('P31995', 'P16333')"
"('Q92633', 'Q8WYR1')"
"('Q13163', 'Q9Y5S2')"
"('Q07864', 'Q13573')"
"('Q13573', 'Q9BPX3')"
"('Q8NHL6', 'P12318')"
"('Q9H0E9', 'O95619')"
"('Q16602', 'P63092')"
"('Q06609', 'Q9UGJ1')"
"('Q9NZT1', 'P01112')"
"('Q9NPJ4', 'P03372')"
"('Q9UBI6', 'Q13936')"
"('P42694', 'P55854')"
"('Q6XUX3', 'P30046')"
"('P28074', 'P40337')"
"('Q99558', 'Q9NYJ8')"
"('Q16659', 'Q03001')"
"('P16333', 'Q9BWW9')"
"('P00338', 'Q8IZH2')"
"('P10914', 'Q13263')"
"('Q8WXD5', 'P62304')"
"('P46108', 'O15360')"
"('P08621', 'O15355')"
"('Q9NY93', 'Q9BQG0')"
"('P11142', 'Q9UHD2')"
"('Q15834', 'P07910')"
"('Q15796', 'P37275')"
"('Q15942', 'P41220')"
"('Q9UM13', 'Q9UJX2')"
"('P27361', 'P23219')"
"('P63000', 'P60709')"
"('Q8TDM6', 'P60033')"
"('Q9NW08', 'Q9H1D9')"
"('Q00987', 'Q8N9B5')"
"('Q16630', 'P30480')"
"('A5YKK6', 'Q13573')"
"('P26992', 'P29597')"
"('P25054', 'Q8NEV8')"
"('Q92769', 'Q13330')"
"('P62993', 'Q9HBG7')"
"('O15145', 'O15511')"
"('O75044', 'Q7L0Q8')"
"('Q9UKR5', 'Q13387')"
"('P52272', 'Q92841')"
"('P01857', 'P55289')"
"('P03372', 'P05412')"
"('O15069', 'Q9UBN7')"
"('O15169', 'P67775')"
"('Q99459', 'Q14527')"
"('P42574', 'Q14116')"
"('P18146', 'Q14764')"
"('Q14011', 'Q9BS40')"
"('Q9HCK5', 'P62269')"
"('O94874', 'Q9Y2X8')"
"('Q8NC51', 'Q12873')"
"('P62917', 'P22607')"
"('A6NHL2', 'Q96NA2')"
"('P17252', 'Q9NSI5')"
"('P54725', 'P08670')"
"('Q96FV9', 'Q9UHR5')"
"('P67870', 'Q13886')"
"('P25788', 'Q15008')"
"('Q16637', 'Q5T3J3')"
"('P07951', 'P11171')"
"('Q96RT1', 'O95405')"
"('Q06124', 'Q99683')"
"('P49716', 'P03372')"
"('P33992', 'O76071')"
"('P51965', 'O95376')"
"('P98164', 'Q15700')"
"('Q13315', 'Q9H4L7')"
"('Q14203', 'Q7L1Q6')"
"('P28072', 'Q9Y244')"
"('P61254', 'P32969')"
"('Q04759', 'O15111')"
"('Q15366', 'Q9BQA1')"
"('Q8IY92', 'Q92889')"
"('Q14919', 'Q9UNY4')"
"('Q9H173', 'O43353')"
"('P37173', 'Q13347')"
"('P31150', 'Q15669')"
"('Q9H173', 'P14923')"
"('Q969G3', 'Q8NFD5')"
"('P13164', 'Q00978')"
"('O15047', 'Q9UPS6')"
"('P24941', 'P24385')"
"('P17544', 'P25490')"
"('Q8N2W9', 'Q99607')"
"('P32969', 'Q02878')"
"('Q5QNW6', 'Q99878')"
"('407004', 'P03372')"
"('O75175', 'A5YKK6')"
"('Q9UMX0', 'Q13049')"
"('Q9P2W3', 'Q15759')"
"('Q15750', 'Q9Y2S7')"
"('P00749', 'P40424')"
"('Q92769', 'P06899')"
"('P60602', 'Q07817')"
"('P24071', 'P08637')"
"('P16871', 'Q9BUF5')"
"('Q9Y239', 'P55957')"
"('Q01094', '406982')"
"('P14780', 'P02775')"
"('P61952', 'O43306')"
"('Q13177', 'P11021')"
"('Q07157', 'P04264')"
"('P27986', 'P01588')"
"('P05412', 'P15336')"
"('Q15834', 'P26651')"
"('Q01094', 'P49789')"
"('Q8TDM6', 'P54274')"
"('P51003', 'O95639')"
"('Q99689', 'O43719')"
"('Q13202', 'P30304')"
"('Q6P1J9', 'Q15291')"
"('P20671', 'Q9UQL6')"
"('Q07889', 'P42336')"
"('P10275', 'Q9UM63')"
"('Q8NHZ8', 'P51955')"
"('P30050', 'P18124')"
"('Q9UDY8', 'P49716')"
"('Q13077', 'Q9Y6Q6')"
"('P22612', 'P54289')"
"('Q99814', 'P84022')"
"('Q15759', 'O75676')"
"('Q13200', 'Q9UHD2')"
"('O00238', 'Q04323')"
"('Q66LE6', 'Q9Y243')"
"('Q9P2M7', 'P31946')"
"('P53779', 'Q16539')"
"('P08107', 'Q99558')"
"('P62244', 'P25398')"
"('O60262', 'P28482')"
"('Q99962', 'P07333')"
"('Q15038', 'Q9P0T4')"
"('P27986', 'P20810')"
"('P25705', 'P31946')"
"('Q99459', 'Q9BZJ0')"
"('P30480', 'P22234')"
"('O00483', 'P03915')"
"('P18206', 'P35080')"
"('Q3MHD2', 'Q00005')"
"('Q9UET6', 'P26368')"
"('Q13098', 'Q92905')"
"('Q53QZ3', 'P62745')"
"('Q9Y5B0', 'Q99873')"
"('Q9BUJ2', 'P52948')"
"('Q13617', 'P78395')"
"('Q9HCE1', 'Q9UL18')"
"('O15530', 'O00308')"
"('Q92995', 'O14640')"
"('Q13595', 'P13805')"
"('Q9NR28', 'Q9H0E2')"
"('Q9UQ72', 'Q15796')"
"('P08069', 'P35222')"
"('P35232', 'P04637')"
"('P17980', 'Q9UNM6')"
"('Q13191', 'Q99665')"
"('Q07954', 'O00213')"
"('O15131', 'O60684')"
"('P61247', 'P60709')"
"('Q09472', 'Q99967')"
"('Q16620', 'P13591')"
"('P18848', 'Q9NRI5')"
"('Q99963', 'Q9P1Z2')"
"('P35568', 'P06241')"
"('P43243', 'Q04206')"
"('407046', 'Q13127')"
"('Q6PGQ7', 'Q99689')"
"('P60763', 'P52565')"
"('P12757', 'Q15047')"
"('P60709', 'Q96QU8')"
"('Q9UBS4', 'Q14919')"
"('P10721', 'Q92569')"
"('Q9HCK5', 'Q00325')"
"('Q99961', 'P22607')"
"('Q9NRR5', 'O14964')"
"('Q86UA6', 'Q03518')"
"('P42338', 'Q86YV9')"
"('P31948', 'Q96PU5')"
"('Q96DC9', 'P43364')"
"('Q9Y5J5', 'Q9UBC5')"
"('P05106', 'Q14315')"
"('P50148', 'J3KMZ3')"
"('P49916', 'P18887')"
"('O14920', 'P04792')"
"('O00463', 'Q99558')"
"('P48443', 'Q9UHV7')"
"('Q16849', 'Q8WXG6')"
"('P01106', 'Q15233')"
"('Q14CS0', 'Q15078')"
"('Q5T5X7', 'P63165')"
"('P0CAP1', 'Q9BQ04')"
"('P41743', 'Q04759')"
"('P22612', 'Q8TD86')"
"('Q12769', 'P57740')"
"('Q13315', 'Q5VT52')"
"('P78364', 'P63279')"
"('Q13362', 'Q86YF9')"
"('Q02241', 'P31947')"
"('P35637', 'Q9UBW7')"
"('Q8IUF1', 'P20333')"
"('Q9Y6G9', 'Q9BQE3')"
"('P38398', 'P08047')"
"('Q9UJX6', 'Q96DE5')"
"('O60506', 'Q9Y478')"
"('P14866', 'Q00839')"
"('P08246', 'P10145')"
"('P17980', 'Q06323')"
"('Q9NRG4', 'P04637')"
"('Q16827', 'O14531')"
"('P08172', 'P16520')"
"('P35579', 'P20333')"
"('P31946', 'Q96Q89')"
"('P01137', 'Q06265')"
"('Q8ND90', 'Q96BZ8')"
"('P41182', 'Q9NZJ5')"
"('P16333', 'P49770')"
"('O95500', 'O95832')"
"('Q71UI9', 'Q9UKV0')"
"('P35579', 'P19438')"
"('P33151', 'Q9BYG4')"
"('P00441', 'P43004')"
"('P12004', 'P35251')"
"('Q9NZZ3', 'Q70EL1')"
"('Q9P2Y5', 'Q9P253')"
"('O95208', 'Q15303')"
"('O95500', 'P56746')"
"('O75716', 'P02686')"
"('Q99879', 'Q9UKV0')"
"('P51965', 'Q9BY78')"
"('O00238', 'O94921')"
"('P82932', 'Q9P2H0')"
"('O95167', 'O43676')"
"('P01375', 'Q12933')"
"('Q92793', 'Q08050')"
"('Q15286', 'O15228')"
"('Q8IU54', 'Q9HC73')"
"('P67775', 'Q14BN4')"
"('P35269', 'P21246')"
"('Q9HC77', 'P23258')"
"('P68400', 'Q9UJU2')"
"('P48552', 'Q9UBC3')"
"('P04637', 'P34931')"
"('P30153', 'Q9UF02')"
"('O96000', 'O43676')"
"('P03905', 'P03897')"
"('O14641', 'Q8WTU0')"
"('P35900', 'P08670')"
"('P31939', 'Q9Y375')"
"('P04899', 'O95398')"
"('P10074', 'Q96BR9')"
"('P62837', 'Q12899')"
"('Q9UKV8', 'Q12905')"
"('O95551', 'O00463')"
"('Q06190', 'P30153')"
"('Q9Y6M9', 'O43676')"
"('Q13554', 'Q7Z3S7')"
"('Q9UNL4', 'P68431')"
"('O96017', 'Q9Y248')"
"('Q06187', 'Q6ZUJ8')"
"('Q9Y230', 'Q9HC98')"
"('Q8NHL6', 'P61769')"
"('Q9Y570', 'Q66LE6')"
"('P36897', 'P16070')"
"('Q9ULE0', 'Q9UET6')"
"('Q9Y4K3', 'O95373')"
"('P49841', 'P01871')"
"('Q9NRR5', 'Q13232')"
"('Q92769', 'Q96KK5')"
"('P08581', 'Q13191')"
"('Q9BUF5', 'A6NHL2')"
"('P13236', 'P25024')"
"('Q5VYV7', 'Q13616')"
"('Q16630', 'P55318')"
"('P03928', 'P18859')"
"('P25054', 'Q16363')"
"('Q13247', 'P51003')"
"('P40337', 'P00492')"
"('O14983', 'P20333')"
"('Q99829', 'P60709')"
"('P11362', 'P27986')"
"('P46108', 'Q9Y3L3')"
"('Q9HCE0', 'Q6VMQ6')"
"('P58876', 'Q969S8')"
"('Q7L7L0', 'O15379')"
"('Q86U86', 'Q8NFD5')"
"('P05230', 'P08138')"
"('P62081', 'P67870')"
"('Q66K74', 'O14543')"
"('Q9Y5W5', 'Q9Y6F9')"
"('P52657', 'P20226')"
"('P55072', 'Q14191')"
"('Q9BY76', 'O15145')"
"('Q9UHR5', 'Q70Z53')"
"('P68371', 'O60603')"
"('P28749', 'Q9Y5X4')"
"('P35626', 'Q8NHC5')"
"('Q15287', 'Q6P1X5')"
"('O15355', 'P30533')"
"('Q9Y3C7', 'P84090')"
"('P06576', 'Q969Q1')"
"('P27986', 'P43626')"
"('P54274', 'P00519')"
"('P52735', 'Q15633')"
"('P07437', 'P25963')"
"('P35638', 'Q16520')"
"('P07766', 'Q9Y2R2')"
"('O95997', 'P49716')"
"('P62753', 'Q9BRP8')"
"('O15264', 'P01100')"
"('Q8WVB3', 'O76003')"
"('P84103', 'A0JLT2')"
"('Q9C086', 'O96019')"
"('O14832', 'Q9P2S5')"
"('442918', 'P54727')"
"('P35080', 'Q13123')"
"('Q05193', 'Q8WXK3')"
"('Q9H981', 'Q9ULG1')"
"('P62847', 'P62753')"
"('Q9BRX2', 'O95831')"
"('Q9HC24', 'Q99873')"
"('P26641', 'O00193')"
"('P10275', 'P13984')"
"('O60739', 'Q8WVJ2')"
"('P78344', 'A6NMX2')"
"('Q02790', 'Q9Y572')"
"('Q9Y6X2', 'Q13426')"
"('P60709', 'P42704')"
"('Q86SX6', 'P30480')"
"('Q15025', 'P21580')"
"('Q13616', 'Q86XK2')"
"('Q71U36', 'Q9H9G7')"
"('O00422', 'P04792')"
"('Q6R327', 'P05129')"
"('O14576', 'P07437')"
"('P07900', 'Q02790')"
"('P05129', 'P15311')"
"('Q15008', 'P78545')"
"('P19174', 'P49916')"
"('Q9NQX5', 'Q9BQ66')"
"('Q7Z2G1', 'Q92769')"
"('Q92956', 'Q13087')"
"('P28482', 'P28324')"
"('Q92630', 'P10070')"
"('Q66LE6', 'Q96Q15')"
"('Q9NYK6', 'P62993')"
"('P01889', 'P62330')"
"('P61586', 'O43924')"
"('P30876', 'P19387')"
"('Q9NYN1', 'P36897')"
"('Q86YM7', 'P42336')"
"('Q9H4B7', 'P63104')"
"('Q9NRI5', 'O60229')"
"('P14780', 'P15692')"
"('Q8IX04', 'Q9Y508')"
"('P62258', 'P23634')"
"('Q07157', 'P56750')"
"('O15294', 'O95644')"
"('P19793', 'Q92769')"
"('Q9UQM7', 'Q08493')"
"('O15209', 'Q9NRR5')"
"('P03891', 'O75438')"
"('O43395', 'Q15287')"
"('Q12873', 'O14530')"
"('P22090', 'P62701')"
"('P58012', 'P19875')"
"('O00505', 'Q15007')"
"('Q9Y6M0', 'Q9UGN5')"
"('Q96HA1', 'Q9NRG9')"
"('P63261', 'P05106')"
"('P27448', 'P02766')"
"('P06213', 'P19174')"
"('Q9Y6W6', 'O75626')"
"('P42766', 'P83731')"
"('Q53ET0', 'Q9Y2K2')"
"('Q6P4R8', 'P25490')"
"('P01106', 'O75928')"
"('P06748', 'P0CG48')"
"('Q9NPA3', 'P49841')"
"('P13500', 'P51684')"
"('Q9H0B6', 'P38432')"
"('Q9HC29', 'P29728')"
"('O15211', 'O95251')"
"('P30260', 'Q9UM13')"
"('P18146', 'Q8WXS3')"
"('P14921', 'P01375')"
"('Q9Y4K3', 'O75694')"
"('P84095', 'Q13464')"
"('P18146', 'P16220')"
"('P62424', 'Q9UNX3')"
"('Q12778', 'P63104')"
"('P10276', 'Q99933')"
"('Q13490', 'Q13077')"
"('Q8WUY1', 'P13569')"
"('O15520', 'P22607')"
"('Q8NAV1', 'Q8TBK6')"
"('Q969T4', 'P68104')"
"('Q9C005', 'Q16778')"
"('Q9Y6D6', 'P26885')"
"('P09919', 'P15260')"
"('P42224', 'Q12933')"
"('P16104', 'Q93079')"
"('Q9UKE5', 'P62158')"
"('Q9NPI1', 'Q9H213')"
"('Q9HCU9', 'Q5T3J3')"
"('Q9P0V3', 'Q99549')"
"('Q93079', 'Q96KK5')"
"('P32121', 'Q8NHC5')"
"('P56556', 'P03915')"
"('P17612', 'O60840')"
"('Q9UJX4', 'Q9NYG5')"
"('P12830', 'O60331')"
"('P49767', 'P11362')"
"('O14745', 'P51790')"
"('Q16665', 'Q9Y3V2')"
"('P32121', 'Q8NGX5')"
"('P02768', 'P35368')"
"('P00519', 'Q06187')"
"('P16333', 'O94856')"
"('Q13315', 'O43164')"
"('Q16643', 'Q5EB52')"
"('Q9UQQ2', 'P62993')"
"('Q9Y679', 'Q9Y664')"
"('406899', 'P38936')"
"('Q9UJV9', 'Q9H2G2')"
"('P03372', 'P08069')"
"('Q6FI13', 'P56524')"
"('P50750', 'P51825')"
"('O95400', 'P51991')"
"('P08572', 'P04183')"
"('O14933', 'Q6Q0C0')"
"('P62330', 'P08195')"
"('P35030', 'P01009')"
"('P46108', 'Q9Y2H0')"
"('Q92973', '28938')"
"('P82921', 'Q14197')"
"('Q13114', 'Q15326')"
"('Q92908', 'Q03014')"
"('P59780', 'O00203')"
"('Q53TQ3', 'Q9Y5K5')"
"('P0CG48', 'Q8IVM0')"
"('Q9P0K7', 'Q9Y572')"
"('P53355', 'Q16623')"
"('P22626', 'P67809')"
"('Q8N2W9', 'P12757')"
"('P35226', 'P60484')"
"('Q9Y4K3', 'Q9BVA1')"
"('Q01968', 'P98164')"
"('Q99684', 'P49918')"
"('Q9NR30', 'Q08211')"
"('P83916', 'Q9Y232')"
"('Q6UN15', 'P62140')"
"('P58107', 'P62330')"
"('P62875', 'O95402')"
"('Q8TBK6', 'Q14498')"
"('Q9Y6H5', 'Q8IUQ4')"
"('Q13153', 'Q8N1N5')"
"('Q9H8T0', 'Q96ED9')"
"('P27986', 'P42680')"
"('Q5T3J3', 'Q9H4M7')"
"('Q96QB1', 'P11940')"
"('P61769', 'P04222')"
"('Q9NY65', 'P51149')"
"('P04049', 'P09619')"
"('Q13315', 'Q14669')"
"('P01562', 'P42224')"
"('Q9H0D6', 'Q96B26')"
"('O95999', 'Q9Y4K3')"
"('P26006', 'P35609')"
"('P41220', 'P63167')"
"('P46663', 'P50148')"
"('P84022', 'P17987')"
"('P09919', 'P16871')"
"('O43684', 'P84022')"
"('P04745', 'Q7L5N1')"
"('O75940', 'Q8TCU6')"
"('O00257', 'Q03164')"
"('P04156', 'P29372')"
"('Q14CB8', 'Q9NSB8')"
"('P14780', 'Q99075')"
"('O15455', 'P08571')"
"('Q14315', 'P53708')"
"('P08588', 'Q86UL8')"
"('P08670', 'Q8N2W9')"
"('P07948', 'P17252')"
"('O14802', 'Q9NW08')"
"('Q9H1Y0', 'P29401')"
"('Q9NWB1', 'O14641')"
"('Q96PV0', 'P01116')"
"('Q9UNM6', 'P25786')"
"('P02647', 'P17931')"
"('P49841', 'P51531')"
"('P48736', 'Q06124')"
"('Q9NYL2', 'P01871')"
"('P31327', 'P63104')"
"('P02461', 'P05106')"
"('O00231', 'Q99460')"
"('Q9BTT4', 'P61218')"
"('P51610', 'Q16778')"
"('P53708', 'P17301')"
"('P10144', 'P08246')"
"('P06454', 'P06493')"
"('P48729', 'P30304')"
"('Q00613', 'Q14686')"
"('P55072', 'Q9BUN8')"
"('P20073', 'Q9UNN5')"
"('Q8TEU8', 'P12644')"
"('P30533', 'Q9NQC3')"
"('P62841', 'P46781')"
"('Q13535', 'Q7L014')"
"('Q9NRM7', 'P46937')"
"('O60383', 'P21673')"
"('P26368', 'P07910')"
"('P24534', 'P01243')"
"('Q9UKB1', 'P17181')"
"('O14715', 'P63279')"
"('P46782', 'Q9UKV8')"
"('Q15080', 'P14780')"
"('Q9BUQ8', 'O75643')"
"('Q14596', 'Q9NP79')"
"('Q9UHR5', 'P49841')"
"('P63104', 'Q9UKX3')"
"('Q9BWF3', 'P52597')"
"('P31946', 'Q9P244')"
"('P55072', 'Q9NP31')"
"('Q16584', 'Q92905')"
"('P01112', 'P11233')"
"('P30154', 'Q13936')"
"('P19784', 'P67870')"
"('P38159', 'P84103')"
"('Q13555', 'Q8WXS5')"
"('P51610', 'O15294')"
"('O75197', 'Q9ULW2')"
"('406906', 'P98196')"
"('P78368', 'Q9H6R7')"
"('P09651', 'P62995')"
"('Q15834', 'Q9UFG5')"
"('P01876', 'P02654')"
"('Q02156', 'Q9GZQ8')"
"('Q99880', 'Q9UQL6')"
"('P07204', 'P04070')"
"('O95208', 'P08069')"
"('Q07020', 'P30050')"
"('Q96CV9', 'Q9UET6')"
"('Q8WU39', 'Q16659')"
"('Q99608', 'Q13439')"
"('P62873', 'P23508')"
"('P52597', 'P52735')"
"('P14866', 'Q01130')"
"('Q7Z2E3', 'Q9NRD5')"
"('O95140', 'Q9NX47')"
"('P62987', 'Q15034')"
"('Q66LE6', 'Q7Z3S7')"
"('Q9UNM6', 'O60739')"
"('Q92956', 'P31689')"
"('O75800', 'Q14164')"
"('P07814', 'P26641')"
"('P05412', 'Q16534')"
"('P52435', 'Q9NWA0')"
"('Q8IX12', 'Q14103')"
"('P51668', 'Q9NS56')"
"('Q8WUM4', 'Q99962')"
"('P02751', 'Q16610')"
"('Q13573', 'Q9Y5Q9')"
"('Q8N806', 'Q14774')"
"('P08238', 'O95905')"
"('Q02153', 'Q99684')"
"('Q13200', 'Q92597')"
"('P08253', 'P16035')"
"('P21673', 'P32456')"
"('O60739', 'P52434')"
"('Q9NR96', 'P60002')"
"('Q12834', 'O95997')"
"('Q13573', 'O60264')"
"('O14625', 'P49682')"
"('Q969S8', 'Q8IUE6')"
"('Q9UNS2', 'P30480')"
"('P00505', 'P35754')"
"('P08195', 'P01730')"
"('P29353', 'Q9Y4H2')"
"('Q8IUE6', 'Q5QNW6')"
"('P20333', 'Q71UM5')"
"('Q99683', 'P49407')"
"('P63208', 'Q7Z6M2')"
"('P13500', 'O00574')"
"('Q99731', 'P51684')"
"('Q14683', 'Q99459')"
"('Q6ZU52', 'Q9P2A4')"
"('Q00610', 'O00291')"
"('P05000', 'Q99062')"
"('Q9NRR5', 'P54253')"
"('P08100', 'P62873')"
"('Q5RL73', 'P84090')"
"('P32121', 'Q96GQ7')"
"('O75815', 'P41252')"
"('P05783', 'P58107')"
"('P13569', 'P13987')"
"('Q9BXL7', 'Q9Y4K3')"
"('Q13454', 'Q8TCJ2')"
"('Q9H1B4', 'P78406')"
"('P06132', 'Q12873')"
"('P30050', 'Q02878')"
"('P04406', 'Q99459')"
"('Q15797', 'Q92886')"
"('Q9Y3C7', 'Q9BTT4')"
