negatives
"('P07737', 'P63104')"
"('P57740', 'P52948')"
"('Q00987', 'Q15047')"
"('P19388', 'Q96SB4')"
"('Q02543', 'Q14164')"
"('P30153', 'P60520')"
"('P78352', 'P98164')"
"('P48039', 'P59768')"
"('O94832', 'Q9Y572')"
"('O75460', 'Q13438')"
"('Q9Y5K6', 'Q9ULZ2')"
"('Q96GY3', 'P36508')"
"('Q9ULD6', 'Q9NTJ3')"
"('P25786', 'P51665')"
"('Q9BZ67', 'Q969F0')"
"('Q9Y2L1', 'Q13868')"
"('Q9Y285', 'Q13616')"
"('P05783', 'P13647')"
"('P05771', 'Q9P2W3')"
"('Q9NQ11', 'Q9ULB1')"
"('Q15750', 'P62877')"
"('Q9UBS0', 'Q13573')"
"('P51948', 'P46527')"
"('O00567', 'P05141')"
"('Q9BYQ3', 'O43741')"
"('P49716', 'Q9Y2H8')"
"('P15927', 'Q96FV9')"
"('Q6ZRI6', 'O14980')"
"('O75419', 'P33991')"
"('Q7LFX5', 'O95363')"
"('P62140', 'O60237')"
"('Q86VP6', 'Q96E29')"
"('P38606', 'P08962')"
"('Q14974', 'Q99698')"
"('Q5H9I0', 'Q3V6T2')"
"('O60493', 'Q92734')"
"('Q5EB52', 'O14964')"
"('P40200', 'Q5T4S7')"
"('Q96KA5', 'Q9H1C4')"
"('Q13409', 'Q9BVA1')"
"('P28074', 'P62195')"
"('Q6IQ23', 'Q9NYL9')"
"('Q9BY44', 'P62753')"
"('Q00005', 'Q9ULJ3')"
"('Q9BSI4', 'P12956')"
"('P01889', 'P61513')"
"('P28702', 'Q96CP2')"
"('Q92905', 'Q92615')"
"('P13994', 'Q86UD4')"
"('Q9GZP0', 'P06213')"
"('Q9UQL6', 'Q96ST3')"
"('Q8N143', 'P60331')"
"('Q13748', 'Q5TF39')"
"('P05067', 'P05412')"
"('Q92630', 'Q9Y2V2')"
"('O75943', 'Q9UM73')"
"('Q9BPX7', 'Q13885')"
"('P62841', 'P61927')"
"('Q86WR0', 'Q96NR8')"
"('Q99497', 'Q9NQR4')"
"('P31274', 'Q16633')"
"('Q15714', 'P51693')"
"('Q13616', 'P62244')"
"('Q02878', 'Q9Y6G3')"
"('P09471', 'P50151')"
"('P39019', 'Q969P0')"
"('Q8WWY3', 'Q96EG3')"
"('A8MVU1', 'P60709')"
"('P07355', 'Q9HB71')"
"('P63220', 'P35268')"
"('P01106', 'Q9NYF0')"
"('Q6NYC8', 'Q8N6L0')"
"('Q14964', 'Q9H2G9')"
"('P48146', 'O76011')"
"('Q8WXH5', 'P42229')"
"('Q13438', 'O75460')"
"('Q96RT1', 'P53618')"
"('Q92974', 'Q08830')"
"('P55072', 'Q7Z4G1')"
"('Q15468', 'P60891')"
"('P49407', 'Q96R30')"
"('Q9C0J8', 'Q99728')"
"('Q9NPL8', 'O95168')"
"('P08069', 'Q03113')"
"('Q08379', 'P25800')"
"('P43355', 'Q58WW2')"
"('Q9H492', 'Q9UKV8')"
"('Q7Z3S9', 'P05187')"
"('P41182', 'Q13547')"
"('Q92928', 'Q01968')"
"('Q15393', 'Q13509')"
"('Q9NRC8', 'O75643')"
"('Q9H1C0', 'P62873')"
"('Q8IY92', 'P82912')"
"('Q13641', 'P55769')"
"('O15357', 'P68104')"
"('Q13438', 'Q99574')"
"('Q15154', 'Q5T9S5')"
"('Q9BZL4', 'Q08426')"
"('Q03519', 'Q9Y3C7')"
"('Q8NHY3', 'Q08379')"
"('Q9UII4', 'P37840')"
"('P61221', 'Q9NZ45')"
"('P29972', 'Q14525')"
"('Q9UJX4', 'Q9H211')"
"('Q9Y383', 'Q9P2H0')"
"('O60749', 'P04798')"
"('P14635', 'P54578')"
"('Q9NXN4', 'Q9Y3M2')"
"('O14498', 'O14874')"
"('P09012', 'Q15366')"
"('P62195', 'P28062')"
"('Q96A35', 'Q99523')"
"('Q9Y5S8', 'P19438')"
"('O60216', 'Q9NRI5')"
"('P07315', 'P30301')"
"('P61221', 'P20700')"
"('Q99832', 'Q9GZQ8')"
"('P43243', 'Q9UNY4')"
"('P04899', 'Q96PN6')"
"('Q9NZ09', 'P62736')"
"('Q9H9Z2', 'Q8WXA9')"
"('Q13114', 'P40933')"
"('Q9Y6K1', 'Q15185')"
"('P60866', 'P62249')"
"('P30480', 'Q13148')"
"('Q9H0A0', 'Q99459')"
"('Q9BTE1', 'Q9Y2I6')"
"('Q96GC5', 'P21912')"
"('Q9H4I3', 'Q13418')"
"('Q9BQE3', 'Q00987')"
"('P63279', 'Q9Y692')"
"('Q9Y333', 'P09661')"
"('Q8IY51', 'P09016')"
"('Q15560', 'Q8N137')"
"('P04899', 'P08195')"
"('Q96K37', 'Q16787')"
"('P29033', 'P02786')"
"('Q9UK59', 'Q86VP6')"
"('P63279', 'Q12800')"
"('O00159', 'P0DP25')"
"('Q9BYD2', 'Q8N5N7')"
"('Q9ULQ0', 'P67775')"
"('P86481', 'Q01974')"
"('P60604', 'Q8N4G2')"
"('Q9P289', 'P08243')"
"('Q15560', 'Q8NCB2')"
"('Q9H4L4', 'Q5S007')"
"('Q9NRJ3', 'P51679')"
"('P08138', 'Q01970')"
"('Q6PKG0', 'Q9P2M7')"
"('Q15326', 'P04062')"
"('Q9H1R3', 'Q9NX78')"
"('P13928', 'Q9UMR2')"
"('P51648', 'Q86VP6')"
"('Q96BK5', 'Q96EZ8')"
"('Q9UGL1', 'P56704')"
"('P56539', 'Q8N0V3')"
"('Q13009', 'Q8WVZ9')"
"('Q8TDX6', 'A2RU67')"
"('Q8TDD2', 'P49841')"
"('P17252', 'P10415')"
"('P55201', 'P33992')"
"('P54792', 'P68133')"
"('P46940', 'O75083')"
"('P08651', 'P18146')"
"('P10909', 'Q9Y3Q8')"
"('P35222', 'O75581')"
"('P62879', 'Q9BPY3')"
"('Q16659', 'Q8WUM9')"
"('Q14416', 'O14775')"
"('P41235', 'P56524')"
"('Q9H0U4', 'P01889')"
"('P48736', 'Q9Y243')"
"('P04406', 'Q96CW1')"
"('Q13976', 'Q92934')"
"('P35609', 'P16581')"
"('P41002', 'P62877')"
"('O60733', 'P23219')"
"('Q8WVZ9', 'P61289')"
"('Q5VZK9', 'P12830')"
"('P50750', 'Q96J88')"
"('Q09472', 'Q15691')"
"('Q8N5S1', 'P42566')"
"('Q9Y383', 'P61970')"
"('Q92598', 'Q16851')"
"('O95147', 'Q96ER9')"
"('Q9UMX0', 'Q71RG4')"
"('O75155', 'P43220')"
"('P28482', 'O95600')"
"('P63211', 'P45984')"
"('Q15773', 'Q9UKB1')"
"('O14640', 'Q6ZU80')"
"('A5PLL7', 'O15498')"
"('Q8IUH5', 'Q9BTA9')"
"('Q9Y446', 'Q8IV20')"
"('P09012', 'P38159')"
"('Q9HCE1', 'P54577')"
"('P32249', 'O75487')"
"('O75925', 'P41134')"
"('Q8WYQ3', 'P20674')"
"('Q9BUQ8', 'P09651')"
"('Q96H55', 'Q9Y608')"
"('Q53EZ4', 'P55072')"
"('O60502', 'Q13451')"
"('P17480', 'Q15572')"
"('P62987', 'P30050')"
"('P05412', 'Q08J23')"
"('O95985', 'Q96FV9')"
"('P49821', 'P13639')"
"('Q8IWL3', 'P19388')"
"('Q13227', 'O95429')"
"('Q9NXR8', 'Q96IZ7')"
"('Q01196', 'P05412')"
"('O15344', 'O75800')"
"('P00813', 'P07741')"
"('P04406', 'P06748')"
"('Q58EX7', 'P38432')"
"('P61981', 'Q6PJG9')"
"('Q03164', 'O95425')"
"('Q9UK61', 'Q86T82')"
"('P13639', 'Q96G04')"
"('Q9NXG2', 'O95747')"
"('Q5VYK3', 'Q93008')"
"('P46379', 'Q9BV68')"
"('Q8WUM4', 'Q9Y5K6')"
"('Q99496', 'Q9NYL4')"
"('Q96CS2', 'O95751')"
"('Q96A54', 'P21589')"
"('Q9NRD5', 'Q56NI9')"
"('P21860', 'Q96EY7')"
"('Q7L0Q8', 'P49023')"
"('Q7L5N1', 'Q8WV16')"
"('Q15051', 'P07437')"
"('Q9Y6K9', 'P62249')"
"('Q2KHM9', 'P06493')"
"('P43364', 'P63208')"
"('Q9BXL7', 'P62979')"
"('P61586', 'Q86VW2')"
"('P62277', 'Q13347')"
"('O15143', 'P39687')"
"('Q9BW19', 'O94888')"
"('Q5W5X9', 'P05067')"
"('Q96MC6', 'Q15717')"
"('Q9HA38', 'O75569')"
"('Q5UIP0', 'Q9UHY1')"
"('P36578', 'Q9Y3U8')"
"('Q8WWY8', 'Q13085')"
"('P15924', 'P17252')"
"('Q6P2Q9', 'Q6NUN9')"
"('Q9H2U1', 'P27694')"
"('Q96EY7', 'P62380')"
"('P14854', 'P42858')"
"('P24390', 'P49736')"
"('Q9BVP2', 'P04637')"
"('P26599', 'O95166')"
"('P00519', 'P35568')"
"('Q9UKV3', 'Q12857')"
"('P08708', 'P46783')"
"('Q16181', 'Q5BKZ1')"
"('Q9UKS6', 'Q96GM5')"
"('Q68CJ9', 'Q96GQ5')"
"('P41208', 'P48643')"
"('O60506', 'O60356')"
"('Q8WVE6', 'Q9Y6D5')"
"('O94983', 'Q9GZU8')"
"('O43521', 'Q07812')"
"('P61073', 'P41597')"
"('Q00610', 'Q7LBR1')"
"('O15394', 'P10242')"
"('P30291', 'Q9P2M7')"
"('P04629', 'P52789')"
"('P25205', 'P35249')"
"('Q9Y597', 'Q8WUY9')"
"('Q7Z6E9', 'P61960')"
"('Q86WU2', 'Q9H930')"
"('P20839', 'Q92743')"
"('Q13813', 'Q9BYB0')"
"('P48556', 'Q92560')"
"('P62993', 'O15144')"
"('O15372', 'Q13573')"
"('Q15717', 'P47895')"
"('P05412', 'O00178')"
"('Q7Z4I7', 'Q96PM5')"
"('P48634', 'Q01844')"
"('P63000', 'Q9H0E2')"
"('Q9H444', 'Q96K19')"
"('O60264', 'Q99459')"
"('Q6MZP7', 'Q52LA3')"
"('Q9UHW5', 'Q9NQG5')"
"('O75558', 'Q5TZK3')"
"('Q8ND90', 'Q14657')"
"('P85037', 'P29692')"
"('P29466', 'Q9UBF8')"
"('Q8IYB1', 'Q9HC77')"
"('Q9UL18', 'P62753')"
"('Q99829', 'P32320')"
"('Q01968', 'P11717')"
"('Q14164', 'P40227')"
"('P09651', 'P25788')"
"('P05198', 'P05412')"
"('O14617', 'Q96AX1')"
"('Q93009', 'Q9UBQ0')"
"('P63244', 'Q9C0B0')"
"('Q9H0R8', 'Q2TAZ0')"
"('P68032', 'P10916')"
"('Q01844', 'P24752')"
"('Q92925', 'P51531')"
"('Q6P5X5', 'P43364')"
"('Q9UHD4', 'O95870')"
"('Q15369', 'Q92830')"
"('P56537', 'P16144')"
"('P45985', 'P56962')"
"('P17275', 'P41182')"
"('Q8WXA9', 'Q66GS9')"
"('Q9UGU0', 'Q15797')"
"('P30154', 'Q13547')"
"('P16591', 'P14923')"
"('Q8IZQ1', 'Q9NYB0')"
"('Q6PJW8', 'Q16821')"
"('P46777', 'Q9H0U6')"
"('P12004', 'P26368')"
"('P50222', 'Q14990')"
"('Q14974', 'O15541')"
"('Q9BU76', 'Q15633')"
"('Q8WU68', 'Q6Y7W6')"
"('Q86T82', 'Q9UKN8')"
"('Q14980', 'Q6P1J9')"
"('Q9NRM7', 'Q6P2H3')"
"('Q15788', 'Q14541')"
"('Q7Z3J2', 'Q14258')"
"('Q92900', 'Q9HAU5')"
"('O95248', 'P04792')"
"('Q8N9V2', 'P45974')"
"('Q7Z2Z2', 'Q96AY3')"
"('Q9NRC8', 'P49711')"
"('P43361', 'P40692')"
"('Q9UI30', 'Q13243')"
"('Q9HBH1', 'P22304')"
"('O75928', 'Q14765')"
"('Q15382', 'O60238')"
"('Q13191', 'P43405')"
"('Q969S2', 'Q6ZTQ4')"
"('Q96Q45', 'P01876')"
"('Q92838', 'Q96IW7')"
"('Q9UBV2', 'Q9UKV5')"
"('P60370', 'Q0D2H9')"
"('O14980', 'Q9NP77')"
"('Q05586', 'Q13813')"
"('Q9Y6M1', 'Q86VP6')"
"('Q9NV96', 'Q9BXS4')"
"('P20226', 'P20265')"
"('P22670', 'P46531')"
"('P35998', 'P25789')"
"('P46976', 'P00505')"
"('P07339', 'P61020')"
"('Q6L8G4', 'Q5T5B0')"
"('P25208', 'Q13469')"
"('P38159', 'Q92858')"
"('Q5JTH9', 'Q9Y4C8')"
"('O00487', 'Q12873')"
"('P14770', 'Q07627')"
"('O14530', 'O14901')"
"('Q9NVU0', 'P12236')"
"('Q8WXE1', 'O60934')"
"('P20962', 'Q9Y5Y2')"
"('O60296', 'O14980')"
"('P26010', 'Q99704')"
"('P35658', 'P13612')"
"('P20719', 'Q9UGL1')"
"('P43034', 'Q9NWU2')"
"('Q96QV1', 'Q93033')"
"('Q9H223', 'Q9Y2Q3')"
"('P31350', 'P06493')"
"('Q0VDD7', 'Q7L2Z9')"
"('Q15020', 'P35226')"
"('Q86YR5', 'Q8N6Y0')"
"('Q9NY12', 'Q92973')"
"('Q03135', 'P61081')"
"('Q9Y6I4', 'P68431')"
"('Q08AE8', 'P27348')"
"('P20339', 'Q3YEC7')"
"('P19174', 'Q13087')"
"('Q9Y6C9', 'O95169')"
"('Q9BVT8', 'O94905')"
"('Q14247', 'Q07890')"
"('P35579', 'Q9Y676')"
"('Q9ULK0', 'Q9H4E7')"
"('O75386', 'P43360')"
"('P12268', 'P62330')"
"('Q15811', 'P49418')"
"('P25054', 'O95243')"
"('P35548', 'Q9H7S9')"
"('P15880', 'P40337')"
"('Q92905', 'Q9Y4P3')"
"('Q96JG6', 'Q9H7Z3')"
"('Q16658', 'P24941')"
"('P41236', 'Q15717')"
"('Q569H4', 'P36873')"
"('Q8N0Z6', 'Q9BVA1')"
"('P52272', 'P63220')"
"('Q9Y6X0', 'Q9BXN6')"
"('Q6L8G8', 'Q9NV56')"
"('Q96D09', 'P08311')"
"('P51946', 'Q13137')"
"('Q9UBD5', 'Q9C009')"
"('O14948', 'Q9H115')"
"('O75376', 'P62136')"
"('P05067', 'Q9Y3U8')"
"('Q13227', 'Q96ST3')"
"('P32119', 'P20794')"
"('Q9UGI9', 'Q12778')"
"('O43175', 'Q14676')"
"('Q92785', 'O95644')"
"('O43295', 'O60341')"
"('P42677', 'Q9NRX1')"
"('P25098', 'P08172')"
"('Q6ZRS2', 'P26038')"
"('Q9NXF7', 'Q99873')"
"('O15198', 'P08621')"
"('Q7Z6Z7', 'O43474')"
"('Q86Y82', 'A2RU67')"
"('Q9UPN7', 'P40939')"
"('P25685', 'Q96FW1')"
"('Q7L5D6', 'Q9P2S5')"
"('P14416', 'P63211')"
"('Q06945', 'Q00987')"
"('Q14103', 'Q8N8N7')"
"('Q9Y6Y0', 'P34897')"
"('Q9BYB0', 'Q92887')"
"('Q99615', 'Q9BUB5')"
"('O95816', 'P48431')"
"('Q9NPI1', 'Q16778')"
"('Q9HCK4', 'Q9NWD8')"
"('O43707', 'Q99759')"
"('P25445', 'P63279')"
"('Q0VD86', 'Q9Y5R4')"
"('P56703', 'O75581')"
"('Q9C0B0', 'P60953')"
"('P60510', 'O60568')"
"('Q9Y6J9', 'O75478')"
"('Q8IWV7', 'P49841')"
"('Q13084', 'Q9HD33')"
"('P35637', 'Q8IVU3')"
"('O95409', 'P10070')"
"('Q9P0K8', 'P28370')"
"('Q8IY31', 'Q96NL6')"
"('O00233', 'Q6IBS0')"
"('P23588', 'P12830')"
"('P24941', 'Q15436')"
"('Q9Y2V2', 'P30153')"
"('O75616', 'Q86VP6')"
"('Q7Z2X4', 'Q6UY14')"
"('Q9Y3E7', 'Q9BY43')"
"('Q96LZ3', 'P30260')"
"('Q15843', 'P19338')"
"('Q12929', 'P49419')"
"('Q9Y294', 'O14929')"
"('P41091', 'O15372')"
"('Q9NSD9', 'P41252')"
"('Q5JTY5', 'Q9NXK8')"
"('P21860', 'P16189')"
"('P61221', 'P49458')"
"('Q16740', 'P30480')"
"('P46108', 'O15162')"
"('P47756', 'P19320')"
"('P67809', 'O14980')"
"('Q15070', 'Q9UBU9')"
"('Q8N137', 'Q04637')"
"('P11142', 'Q12809')"
"('Q9H0W5', 'P22695')"
"('Q14934', 'P11831')"
"('Q8NGS7', 'P62873')"
"('Q09472', 'Q8IZL8')"
"('O60271', 'P11274')"
"('Q8IVS8', 'Q08623')"
"('P08047', 'Q03060')"
"('O00409', 'Q6PJQ5')"
"('P07476', 'P01040')"
"('P63279', 'P13569')"
"('Q9HBH7', 'P49841')"
"('Q6UWE0', 'Q9Y385')"
"('P12814', 'O14908')"
"('P05067', 'P25685')"
"('Q07021', 'P09429')"
"('Q14344', 'Q5UE93')"
"('Q8N5V2', 'P63000')"
"('Q14164', 'Q00059')"
"('Q9H7Z7', 'P42858')"
"('Q96CS3', 'Q8NCG7')"
"('Q00536', 'P46527')"
"('P09455', 'Q9H7L9')"
"('P52732', 'Q8WWL2')"
"('P42566', 'Q14525')"
"('P41227', 'P60370')"
"('Q9NWB1', 'O14641')"
"('Q8IXK2', 'P12830')"
"('Q9BQE3', 'O43175')"
"('P51617', 'Q15750')"
"('Q9NSC5', 'Q4VC12')"
"('Q5T8P6', 'P35244')"
"('Q9P0N5', 'Q9H496')"
"('P52907', 'P61160')"
"('P01106', 'P78317')"
"('Q9UBX3', 'Q9HCK5')"
"('Q8NEU8', 'Q6DKI2')"
"('Q99496', 'P56192')"
"('Q6ZUT1', 'Q9UK58')"
"('Q15835', 'P32246')"
"('Q9Y2W7', 'Q9H0N5')"
"('Q70EK8', 'O75553')"
"('P04629', 'Q9P2L0')"
"('O95793', 'Q15424')"
"('Q9NP66', 'O75909')"
"('Q6UY14', 'Q9H2A7')"
"('P13501', 'P98066')"
"('Q9H147', 'Q969K4')"
"('Q12857', 'P62277')"
"('O43825', 'O75197')"
"('Q96MT4', 'Q9BYQ3')"
"('Q9NQ29', 'Q86V97')"
"('P35243', 'Q15835')"
"('Q9UN86', 'P05412')"
"('O95197', 'O75815')"
"('P11940', 'P13612')"
"('Q13315', 'Q96Q89')"
"('Q13557', 'Q9UBN1')"
"('Q9H8Y8', 'Q9UQR1')"
"('Q4V328', 'Q3SY00')"
"('P03886', 'P25101')"
"('P40937', 'Q9BVC3')"
"('Q6P4F7', 'P68431')"
"('P63244', 'P26373')"
"('Q86WV6', 'Q9UHD2')"
"('P25054', 'P28289')"
"('O95817', 'Q14376')"
"('Q53SF7', 'P00568')"
"('Q9UMX1', 'P30837')"
"('P78527', 'P19838')"
"('Q9UNI6', 'Q9P2H0')"
"('P82979', 'P29558')"
"('P60484', 'O43795')"
"('O43583', 'Q04323')"
"('P62851', 'P62277')"
"('Q96T58', 'P24863')"
"('O43639', 'Q9BRK4')"
"('Q15418', 'Q9P0N9')"
"('P49023', 'P26599')"
"('Q96SU4', 'Q96CS2')"
"('Q16659', 'P05204')"
"('P17612', 'P15056')"
"('O75376', 'Q96ST3')"
"('Q92688', 'Q12913')"
"('Q13547', 'O60675')"
"('P63165', 'O00463')"
"('P61289', 'O95166')"
"('O60216', 'Q01432')"
"('Q92905', 'P04908')"
"('Q86VP6', 'O60568')"
"('Q96A08', 'Q969P0')"
"('Q6IN85', 'Q7Z6Z7')"
"('Q9Y6R7', 'Q9UMR2')"
"('P12931', 'P29353')"
"('P04629', 'O95782')"
"('P16284', 'P61073')"
"('Q14943', 'P05120')"
"('Q8IWF7', 'Q9BQY4')"
"('Q9BT73', 'P60896')"
"('P49841', 'Q04724')"
"('P40121', 'P12830')"
"('P20936', 'P07948')"
"('Q14765', 'Q9UL17')"
"('Q9NYU2', 'Q9NP77')"
"('Q96RT8', 'Q8IZT6')"
"('P10074', 'Q9H2G4')"
"('Q9NSB8', 'P52292')"
"('Q9C0D3', 'Q8NCI6')"
"('Q13283', 'P35226')"
"('Q13247', 'P22626')"
"('Q8NHQ1', 'Q9NQZ2')"
"('Q15561', 'P0C7W6')"
"('O75643', 'P62316')"
"('P01111', 'Q8NHU6')"
"('Q9C0C9', 'P60866')"
"('O95466', 'Q9Y5B9')"
"('Q8IVT2', 'Q9NQW6')"
"('Q9Y2Q3', 'Q9UKF6')"
"('P04629', 'O00192')"
"('P09234', 'Q15437')"
"('Q8TBC4', 'P18206')"
"('Q5VTB9', 'P35222')"
"('Q9UL18', 'Q9UPQ9')"
"('P55196', 'O75044')"
"('P35548', 'P49715')"
"('P28482', 'P52564')"
"('P54105', 'Q9NY27')"
"('P04155', 'P42224')"
"('P61978', 'Q9UKM9')"
"('P58546', 'Q13126')"
"('Q07157', 'Q6ZU80')"
"('P05412', 'Q9H9A6')"
"('Q6ZU80', 'Q8NEY1')"
"('P33981', 'Q5TB80')"
"('Q6UVJ0', 'Q9BSM1')"
"('O75530', 'P08727')"
"('Q5T0J7', 'Q08379')"
"('Q14145', 'O15111')"
"('P63218', 'P11229')"
"('Q14566', 'Q9BRX5')"
"('Q16670', 'O75096')"
"('O15460', 'Q8IWL3')"
"('Q5JVS0', 'P67809')"
"('Q14204', 'P29692')"
"('Q9H0W5', 'Q9NR30')"
"('Q96GD0', 'Q9HCE1')"
"('Q13084', 'Q9NQ50')"
"('Q96P20', 'Q9NPF5')"
"('P62877', 'O00165')"
"('Q16665', 'P40818')"
"('P17301', 'Q9Y4G6')"
"('Q17RP2', 'P18146')"
"('Q13535', 'Q02952')"
"('P18124', 'O00410')"
"('Q8TC44', 'Q9UHV9')"
"('P15924', 'P24941')"
"('O75494', 'P05412')"
"('P35637', 'Q2TBA0')"
"('P63279', 'Q13432')"
"('Q9UHB4', 'Q6FI81')"
"('P27708', 'Q8N157')"
"('P12544', 'Q96RI0')"
"('P49407', 'Q12772')"
"('Q7L2H7', 'Q9Y3D0')"
"('P62068', 'P60660')"
"('O75494', 'P04629')"
"('Q9Y2Z9', 'O75439')"
"('Q15906', 'Q15014')"
"('O94776', 'O75323')"
"('Q96FW1', 'Q9UNX3')"
"('Q9Y6K9', 'P11142')"
"('P46940', 'Q14C86')"
"('Q13425', 'Q9Y4J8')"
"('Q6IQ21', 'P62917')"
"('Q86VP6', 'Q9Y2R9')"
"('P00519', 'Q13588')"
"('O00299', 'Q9Y6K9')"
"('P14618', 'P12830')"
"('Q9NR12', 'P35579')"
"('Q07864', 'P55036')"
"('Q13501', 'Q9UH77')"
"('Q9BYX4', 'O94817')"
"('O76039', 'P51608')"
"('P60484', 'O95271')"
"('Q96H20', 'P40222')"
"('P26367', 'Q9Y258')"
"('P04629', 'O95490')"
"('Q03164', 'P01308')"
"('Q13630', 'O14908')"
"('P50548', 'Q9UGI0')"
"('P60410', 'O60243')"
"('P25106', 'P25705')"
"('Q9UJX6', 'Q92890')"
"('Q8NEY3', 'P38398')"
"('Q14258', 'P35226')"
"('P26373', 'Q96EL2')"
"('Q562R1', 'P49407')"
"('P08729', 'P05783')"
"('Q9P0J0', 'Q9Y3E0')"
"('P04792', 'P31749')"
"('Q9Y2D8', 'Q9NUQ3')"
"('Q9BYQ3', 'P15151')"
"('P13569', 'P04632')"
"('Q9NW08', 'P68104')"
"('Q9H871', 'Q92585')"
"('Q8IWZ8', 'Q8IV20')"
"('P41594', 'P48995')"
"('P68431', 'Q86Y91')"
"('Q96DI7', 'P62314')"
"('Q15772', 'P05067')"
"('Q9BWW8', 'P49286')"
"('P02751', 'Q15366')"
"('P50222', 'Q9BW62')"
"('Q96BR5', 'P50749')"
"('P48730', 'Q8N5Z5')"
"('Q8N653', 'Q9Y6K9')"
"('P06733', 'P05412')"
"('Q00978', 'Q99731')"
"('Q9UI08', 'Q96NY8')"
"('Q9UQ80', 'O00141')"
"('Q86YD7', 'P15173')"
"('Q3SY69', 'Q9HCK8')"
"('Q92552', 'Q8TF66')"
"('Q8N3C0', 'O15372')"
"('Q96GE4', 'Q8N960')"
"('Q9NQX0', 'Q9H9B1')"
"('Q9NRC8', 'Q2TAY7')"
"('P22694', 'O95169')"
"('P31948', 'P04049')"
"('P04843', 'Q8IWF2')"
"('O75828', 'Q96S94')"
"('P00813', 'O75928')"
"('Q9BYN0', 'O95218')"
"('P16150', 'Q9UER7')"
"('Q03252', 'O14593')"
"('P14735', 'Q96PZ0')"
"('P31943', 'P27694')"
"('P29401', 'P07954')"
"('Q96D03', 'P16118')"
"('O00505', 'Q6IQ23')"
"('P12830', 'Q8NC51')"
"('Q9ULH0', 'Q3KPI0')"
"('Q8IWZ3', 'Q86U06')"
"('Q9Y217', 'P49286')"
"('Q8TDN6', 'P62701')"
"('P62277', 'P20671')"
"('Q8N5S1', 'Q13153')"
"('P49790', 'P52292')"
"('Q8NG81', 'P62873')"
"('Q86U86', 'O00716')"
"('P40925', 'P55809')"
"('P07910', 'P11387')"
"('O60832', 'Q00013')"
"('P68366', 'Q96QT6')"
"('Q9UIA9', 'O60763')"
"('P20585', 'Q99638')"
"('O43187', 'P07900')"
"('Q6UWE0', 'Q9UK80')"
"('Q96PL5', 'Q4G0N4')"
"('P60370', 'Q8IWZ5')"
"('Q08117', 'O75069')"
"('P62841', 'P46778')"
"('Q9Y2A0', 'P21673')"
"('P08397', 'Q9NRD5')"
"('Q53H96', 'Q8IWL3')"
"('O14929', 'Q5TDH0')"
"('P25490', 'Q15717')"
"('Q8IWL3', 'O75494')"
"('Q9H0R8', 'O75643')"
"('Q68D86', 'P50222')"
"('P62258', 'P49407')"
"('Q8IZI9', 'P40238')"
"('Q02363', 'Q13627')"
"('P13798', 'O15355')"
"('Q13619', 'Q99627')"
"('Q9H0I2', 'P14373')"
"('P52815', 'Q5JRX3')"
"('Q5XPI4', 'Q9HCE1')"
"('Q8N9I5', 'Q05329')"
"('O60493', 'Q86X19')"
"('Q86Y13', 'P62837')"
"('Q10567', 'P32121')"
"('O60518', 'Q16555')"
"('Q86VP1', 'P49459')"
"('P14406', 'Q8IWL3')"
"('P61088', 'Q96BK5')"
"('Q9NPH3', 'O43187')"
"('Q9BXR5', 'P04637')"
"('Q8N122', 'Q9Y4K3')"
"('Q92731', 'P62979')"
"('Q8TEW6', 'Q99471')"
"('P20036', 'A2RUC4')"
"('Q13501', 'Q96DV4')"
"('Q8IWL3', 'Q9H4I3')"
"('Q9Y5K8', 'O75787')"
"('P0C869', 'P29466')"
"('O95486', 'Q6NYC1')"
"('Q9Y5Y7', 'A8MQ03')"
"('P16070', 'Q01484')"
"('O43242', 'Q9NYL9')"
"('P14625', 'P78406')"
"('P58107', 'Q2TAY7')"
"('Q9Y5X3', 'A4D161')"
"('Q9BV68', 'P12956')"
"('Q9NSU2', 'P33993')"
"('P68400', 'Q01130')"
"('Q9NUX5', 'O43566')"
"('Q13115', 'Q13164')"
"('Q99496', 'Q9Y5B9')"
"('O95757', 'Q9H074')"
"('Q8N5N7', 'Q9HD33')"
"('P15884', 'O15105')"
"('P50613', 'P11802')"
"('P62310', 'P62312')"
"('P62330', 'P78347')"
"('Q13237', 'Q03393')"
"('P30305', 'Q9Y3M2')"
"('O75400', 'P15927')"
"('Q9GZT3', 'Q9Y5S9')"
"('Q14344', 'Q92997')"
"('Q5T0J7', 'Q86SG7')"
"('P11142', 'Q969S8')"
"('P27540', 'P09972')"
"('Q9H492', 'P62899')"
"('Q15628', 'Q13501')"
"('Q01518', 'P63261')"
"('O14543', 'O75553')"
"('O14950', 'Q9BQF6')"
"('P43694', 'Q9H5J0')"
"('Q9NQG5', 'Q6EEV4')"
"('Q7Z699', 'Q8IUH5')"
"('P49715', 'Q16254')"
"('Q5U5Z8', 'Q9H3D4')"
"('P09601', 'Q9NUX5')"
"('O60506', 'Q9HCE7')"
"('Q0VDD7', 'Q86YM7')"
"('O95292', 'Q9UKA4')"
"('O43765', 'Q6IQ23')"
"('P27635', 'Q92613')"
"('P06733', 'O15360')"
"('P54257', 'Q9Y383')"
"('P45983', 'P48594')"
"('P22234', 'O15264')"
"('Q14318', 'Q9HB71')"
"('Q14134', 'P09874')"
"('P35579', 'Q9Y530')"
