negatives
"frozenset({'Q86YT6', 'EGFR1', 'O15078'})"
"frozenset({'EGFR1', 'P04629', 'O75306'})"
"frozenset({'O75147', 'Q6PJT7', 'EGFR1'})"
"frozenset({'P57052', 'EGFR1', 'P05067'})"
"frozenset({'P98082', 'EGFR1', 'O75694'})"
"frozenset({'Q9UBU9', 'EGFR1', 'Q13617'})"
"frozenset({'O00221', 'EGFR1', 'P11142'})"
"frozenset({'Q9BVG3', 'Q9NQT4', 'EGFR1'})"
"frozenset({'Q9Y265', 'Q9Y230', 'EGFR1'})"
"frozenset({'P01589', 'EGFR1', 'Q8IZJ0'})"
"frozenset({'P05067', 'Q9H7U1', 'EGFR1'})"
"frozenset({'Q13643', 'EGFR1', 'P59991'})"
"frozenset({'Q9BTU6', 'EGFR1', 'Q9BQ95'})"
"frozenset({'P02462', 'O75578', 'EGFR1'})"
"frozenset({'Q9UNS1', 'EGFR1', 'P27694'})"
"frozenset({'P09012', 'Q6Y7W6', 'EGFR1'})"
"frozenset({'Q9Y6N6', 'Q05397', 'EGFR1'})"
"frozenset({'O43312', 'Q9Y297', 'EGFR1'})"
"frozenset({'Q6R327', 'Q9BRK5', 'EGFR1'})"
"frozenset({'Q9NZV8', 'EGFR1', 'O95180'})"
"frozenset({'EGFR1', 'P09211', 'Q12950'})"
"frozenset({'P09651', 'P78563', 'EGFR1'})"
"frozenset({'P56545', 'Q6ZRI6', 'EGFR1'})"
"frozenset({'P23508', 'Q01813', 'EGFR1'})"
"frozenset({'Q9H2W6', 'EGFR1', 'O75489'})"
"frozenset({'Q9Y4P3', 'EGFR1', 'Q6IQ23'})"
"frozenset({'Q70SY1', 'EGFR1', 'P62140'})"
"frozenset({'P82914', 'EGFR1', 'Q00839'})"
"frozenset({'Q3SY56', 'Q96DM3', 'EGFR1'})"
"frozenset({'Q5VTD9', 'EGFR1', 'Q6X4W1'})"
"frozenset({'Q93034', 'P48594', 'EGFR1'})"
"frozenset({'P04179', 'P01106', 'EGFR1'})"
"frozenset({'O00567', 'P62081', 'EGFR1'})"
"frozenset({'Q07955', 'EGFR1', 'Q9UQ35'})"
"frozenset({'P62826', 'Q96FW1', 'EGFR1'})"
"frozenset({'Q93034', 'EGFR1', 'Q96MG8'})"
"frozenset({'P41221', 'P40763', 'EGFR1'})"
"frozenset({'Q15007', 'EGFR1', 'O75439'})"
"frozenset({'Q9HBD1', 'P63279', 'EGFR1'})"
"frozenset({'Q12873', 'P06733', 'EGFR1'})"
"frozenset({'Q9Y6R1', 'EGFR1', 'P17612'})"
"frozenset({'P52198', 'EGFR1', 'Q8N264'})"
"frozenset({'Q9HCD6', 'EGFR1', 'O14980'})"
"frozenset({'P01106', 'P04181', 'EGFR1'})"
"frozenset({'P68402', 'EGFR1', 'Q9GZM8'})"
"frozenset({'P49336', 'Q96HR3', 'EGFR1'})"
"frozenset({'Q9UBE0', 'P43268', 'EGFR1'})"
"frozenset({'Q7Z614', 'EGFR1', 'Q9UBB9'})"
"frozenset({'Q13263', 'EGFR1', 'P35226'})"
"frozenset({'P51957', 'P25686', 'EGFR1'})"
"frozenset({'P39023', 'P62841', 'EGFR1'})"
"frozenset({'P78334', 'EGFR1', 'Q8TEQ8'})"
"frozenset({'Q6P1L8', 'Q9BUR4', 'EGFR1'})"
"frozenset({'Q86Y39', 'O95139', 'EGFR1'})"
"frozenset({'EGFR1', 'O00189', 'Q9Y6B7'})"
"frozenset({'Q5TB80', 'Q15058', 'EGFR1'})"
"frozenset({'P09913', 'EGFR1', 'Q14653'})"
"frozenset({'Q9Y6G9', 'P07437', 'EGFR1'})"
"frozenset({'EGFR1', 'P52743', 'Q8N653'})"
"frozenset({'P05067', 'Q7Z3T8', 'EGFR1'})"
"frozenset({'P0DMV8', 'Q99933', 'EGFR1'})"
"frozenset({'Q96BD8', 'EGFR1', 'Q96NT1'})"
"frozenset({'Q96JA3', 'EGFR1', 'Q9NVI1'})"
"frozenset({'Q03431', 'EGFR1', 'P35222'})"
"frozenset({'Q9NP77', 'EGFR1', 'Q6UN15'})"
"frozenset({'P62937', 'EGFR1', 'Q01860'})"
"frozenset({'Q9BU70', 'O43683', 'EGFR1'})"
"frozenset({'Q9H4L7', 'Q92797', 'EGFR1'})"
"frozenset({'P62995', 'Q6ZW49', 'EGFR1'})"
"frozenset({'Q01968', 'O75396', 'EGFR1'})"
"frozenset({'Q7Z3K6', 'EGFR1', 'O95785'})"
"frozenset({'P48637', 'P00966', 'EGFR1'})"
"frozenset({'Q8IVW6', 'P50750', 'EGFR1'})"
"frozenset({'Q13309', 'P12830', 'EGFR1'})"
"frozenset({'Q8TAD8', 'EGFR1', 'O60306'})"
"frozenset({'Q9Y6H1', 'Q0VD86', 'EGFR1'})"
"frozenset({'EGFR1', 'O14980', 'O95251'})"
"frozenset({'EGFR1', 'Q7KZ85', 'Q9NVU0'})"
"frozenset({'Q9H2G4', 'P41229', 'EGFR1'})"
"frozenset({'P80723', 'EGFR1', 'P62140'})"
"frozenset({'P04798', 'P20042', 'EGFR1'})"
"frozenset({'Q08380', 'EGFR1', 'Q13616'})"
"frozenset({'EGFR1', 'Q8NBM4', 'P50402'})"
"frozenset({'P29590', 'Q14191', 'EGFR1'})"
"frozenset({'Q13627', 'O75678', 'EGFR1'})"
"frozenset({'O43493', 'EGFR1', 'Q96GQ5'})"
"frozenset({'Q6PEX3', 'Q5T4B2', 'EGFR1'})"
"frozenset({'Q96CW5', 'EGFR1', 'P27635'})"
"frozenset({'Q9UIX4', 'EGFR1', 'P08238'})"
"frozenset({'Q5VW36', 'P04629', 'EGFR1'})"
"frozenset({'Q9Y4K3', 'Q9UGI0', 'EGFR1'})"
"frozenset({'Q9UQF2', 'EGFR1', 'Q15750'})"
"frozenset({'Q8N9T8', 'EGFR1', 'Q16666'})"
"frozenset({'Q9NRG9', 'EGFR1', 'P08754'})"
"frozenset({'P15880', 'EGFR1', 'P62750'})"
"frozenset({'Q9Y266', 'EGFR1', 'Q9NXB0'})"
"frozenset({'EGFR1', 'Q86YD7', 'Q01850'})"
"frozenset({'Q9BYJ1', 'EGFR1', 'Q96QP1'})"
"frozenset({'Q15542', 'P49848', 'EGFR1'})"
"frozenset({'Q9C035', 'Q13049', 'EGFR1'})"
"frozenset({'Q7L3V2', 'Q96D09', 'EGFR1'})"
"frozenset({'EGFR1', 'Q969G9', 'Q99750'})"
"frozenset({'Q13489', 'EGFR1', 'Q9Y6Q6'})"
"frozenset({'Q8NHZ7', 'Q96D09', 'EGFR1'})"
"frozenset({'Q86Y07', 'EGFR1', 'P62877'})"
"frozenset({'P10599', 'Q9NWY4', 'EGFR1'})"
"frozenset({'O43765', 'O75084', 'EGFR1'})"
"frozenset({'Q13363', 'EGFR1', 'Q9ULK4'})"
"frozenset({'Q14500', 'Q92796', 'EGFR1'})"
"frozenset({'Q96EL3', 'Q9Y4P3', 'EGFR1'})"
"frozenset({'Q68CZ6', 'EGFR1', 'Q8N0Z3'})"
"frozenset({'P49720', 'EGFR1', 'Q9P2P5'})"
"frozenset({'Q93034', 'Q13418', 'EGFR1'})"
"frozenset({'Q9Y5B9', 'EGFR1', 'Q6P2Q9'})"
"frozenset({'P12955', 'EGFR1', 'P06730'})"
"frozenset({'Q09472', 'Q13485', 'EGFR1'})"
"frozenset({'EGFR1', 'Q969Z4', 'O00154'})"
"frozenset({'Q92567', 'EGFR1', 'Q9HCE1'})"
"frozenset({'P54646', 'EGFR1', 'Q9NQM4'})"
"frozenset({'EGFR1', 'Q9C0J8', 'P27694'})"
"frozenset({'O14641', 'Q13895', 'EGFR1'})"
"frozenset({'P09341', 'EGFR1', 'P46092'})"
"frozenset({'Q15102', 'Q9GZR7', 'EGFR1'})"
"frozenset({'Q93034', 'EGFR1', 'O14544'})"
"frozenset({'Q9UPY3', 'Q96J94', 'EGFR1'})"
"frozenset({'P62837', 'P23511', 'EGFR1'})"
"frozenset({'Q8N6T7', 'EGFR1', 'P12268'})"
"frozenset({'P07900', 'EGFR1', 'Q15562'})"
"frozenset({'Q9NP66', 'Q16576', 'EGFR1'})"
"frozenset({'O95425', 'EGFR1', 'P62993'})"
"frozenset({'P10276', 'Q12948', 'EGFR1'})"
"frozenset({'P18089', 'EGFR1', 'P29992'})"
"frozenset({'Q9Y2G2', 'P35453', 'EGFR1'})"
"frozenset({'P17861', 'EGFR1', 'Q9UK33'})"
"frozenset({'Q9UNN5', 'P52948', 'EGFR1'})"
"frozenset({'O43809', 'O95400', 'EGFR1'})"
"frozenset({'Q96QB1', 'EGFR1', 'Q9HBL0'})"
"frozenset({'Q8NFM4', 'P61952', 'EGFR1'})"
"frozenset({'Q92793', 'Q14192', 'EGFR1'})"
"frozenset({'Q9UI14', 'EGFR1', 'Q15382'})"
"frozenset({'Q6NUS6', 'O15260', 'EGFR1'})"
"frozenset({'Q8WTR4', 'Q06830', 'EGFR1'})"
"frozenset({'P29274', 'P50148', 'EGFR1'})"
"frozenset({'P53680', 'EGFR1', 'P42566'})"
"frozenset({'Q9Y3C4', 'EGFR1', 'Q96S44'})"
"frozenset({'P19320', 'EGFR1', 'P11142'})"
"frozenset({'O43765', 'Q9UL19', 'EGFR1'})"
"frozenset({'Q96DZ9', 'Q7L4I2', 'EGFR1'})"
"frozenset({'Q9UHQ4', 'EGFR1', 'P49257'})"
"frozenset({'EGFR1', 'P00966', 'P38646'})"
"frozenset({'P57078', 'Q9Y3D0', 'EGFR1'})"
"frozenset({'Q15427', 'Q92841', 'EGFR1'})"
"frozenset({'Q9Y266', 'EGFR1', 'Q9HAV0'})"
"frozenset({'Q9NZM3', 'Q92544', 'EGFR1'})"
"frozenset({'Q6P2E9', 'Q13315', 'EGFR1'})"
"frozenset({'Q9BU20', 'EGFR1', 'Q16543'})"
"frozenset({'P62942', 'O96008', 'EGFR1'})"
"frozenset({'Q9NQW1', 'EGFR1', 'P40227'})"
"frozenset({'P84090', 'P32121', 'EGFR1'})"
"frozenset({'EGFR1', 'P35268', 'Q8IWS0'})"
"frozenset({'P62879', 'Q9Y572', 'EGFR1'})"
"frozenset({'O43889', 'P05412', 'EGFR1'})"
"frozenset({'P13612', 'EGFR1', 'P06730'})"
"frozenset({'Q04206', 'Q15025', 'EGFR1'})"
"frozenset({'P07949', 'EGFR1', 'Q9UM47'})"
"frozenset({'Q8IWV7', 'Q9NXU5', 'EGFR1'})"
"frozenset({'Q9H6S0', 'P41218', 'EGFR1'})"
"frozenset({'Q96QV6', 'EGFR1', 'P19838'})"
"frozenset({'P07948', 'P20273', 'EGFR1'})"
"frozenset({'Q16512', 'P43363', 'EGFR1'})"
"frozenset({'Q969Q6', 'Q8NCM8', 'EGFR1'})"
"frozenset({'O14686', 'Q6ZMI0', 'EGFR1'})"
"frozenset({'Q8N1B4', 'EGFR1', 'Q9Y5K8'})"
"frozenset({'Q15654', 'Q9UBT2', 'EGFR1'})"
"frozenset({'EGFR1', 'P60520', 'P05455'})"
"frozenset({'P07948', 'P56945', 'EGFR1'})"
"frozenset({'EGFR1', 'Q6DRA6', 'P61964'})"
"frozenset({'Q15910', 'EGFR1', 'Q8NEZ4'})"
"frozenset({'Q8TBK6', 'Q15427', 'EGFR1'})"
"frozenset({'Q14669', 'Q9H0W5', 'EGFR1'})"
"frozenset({'P12236', 'EGFR1', 'Q9UJV3'})"
"frozenset({'P10809', 'Q9NTG7', 'EGFR1'})"
"frozenset({'O43513', 'EGFR1', 'Q8N653'})"
"frozenset({'Q9NV31', 'EGFR1', 'Q9NQZ2'})"
"frozenset({'Q9Y2L1', 'EGFR1', 'Q99523'})"
"frozenset({'P31994', 'O15357', 'EGFR1'})"
"frozenset({'P13232', 'Q01344', 'EGFR1'})"
"frozenset({'Q9H5Z6', 'EGFR1', 'P60411'})"
"frozenset({'Q9UMX1', 'EGFR1', 'P17096'})"
"frozenset({'Q99626', 'O00358', 'EGFR1'})"
"frozenset({'P60520', 'Q96EP5', 'EGFR1'})"
"frozenset({'P62269', 'EGFR1', 'Q99558'})"
"frozenset({'Q8IY92', 'P31274', 'EGFR1'})"
"frozenset({'Q9BXF9', 'Q3LI76', 'EGFR1'})"
"frozenset({'O15111', 'Q6P1J9', 'EGFR1'})"
"frozenset({'O00459', 'Q8IXI1', 'EGFR1'})"
"frozenset({'O00462', 'Q96T91', 'EGFR1'})"
"frozenset({'P51687', 'Q96RU7', 'EGFR1'})"
"frozenset({'Q96HQ2', 'EGFR1', 'Q9HCH0'})"
"frozenset({'P16104', 'Q08945', 'EGFR1'})"
"frozenset({'P15336', 'EGFR1', 'Q5T230'})"
"frozenset({'EGFR1', 'Q8IY57', 'Q96MM3'})"
"frozenset({'P02786', 'EGFR1', 'Q14164'})"
"frozenset({'P47992', 'P51685', 'EGFR1'})"
"frozenset({'P49407', 'Q8NGC9', 'EGFR1'})"
"frozenset({'P60953', 'EGFR1', 'Q9UKI2'})"
"frozenset({'EGFR1', 'Q8IV63', 'Q9H334'})"
"frozenset({'Q8TAD8', 'Q92997', 'EGFR1'})"
"frozenset({'P15529', 'O14817', 'EGFR1'})"
"frozenset({'P29317', 'Q9UNL2', 'EGFR1'})"
"frozenset({'P00533', 'EGFR1', 'O75351'})"
"frozenset({'P56537', 'Q15397', 'EGFR1'})"
"frozenset({'P07910', 'P60520', 'EGFR1'})"
"frozenset({'P49810', 'Q9NZ42', 'EGFR1'})"
"frozenset({'Q9NZ42', 'EGFR1', 'Q92542'})"
"frozenset({'Q02878', 'EGFR1', 'Q8TDN6'})"
"frozenset({'Q13404', 'EGFR1', 'P15374'})"
"frozenset({'Q8TEZ7', 'EGFR1', 'Q08426'})"
"frozenset({'Q9Y570', 'EGFR1', 'P61160'})"
"frozenset({'Q9NTK5', 'EGFR1', 'Q9UNX3'})"
"frozenset({'Q9UBX7', 'Q6PKC3', 'EGFR1'})"
"frozenset({'Q9NXA8', 'P46379', 'EGFR1'})"
"frozenset({'Q12772', 'EGFR1', 'Q14789'})"
"frozenset({'P09038', 'P04629', 'EGFR1'})"
"frozenset({'P24941', 'P12814', 'EGFR1'})"
"frozenset({'Q13287', 'Q9Y6C2', 'EGFR1'})"
"frozenset({'O60934', 'P23258', 'EGFR1'})"
"frozenset({'Q7L190', 'EGFR1', 'P46459'})"
"frozenset({'Q92499', 'EGFR1', 'P63279'})"
"frozenset({'Q8WX92', 'Q9NR50', 'EGFR1'})"
"frozenset({'Q14289', 'EGFR1', 'P08631'})"
"frozenset({'P16234', 'EGFR1', 'Q9BXY0'})"
"frozenset({'Q96QT6', 'Q96ST3', 'EGFR1'})"
"frozenset({'Q99816', 'EGFR1', 'P55072'})"
"frozenset({'Q9H2P0', 'EGFR1', 'Q99459'})"
"frozenset({'Q12873', 'P21673', 'EGFR1'})"
"frozenset({'EGFR1', 'Q9BTC8', 'P19022'})"
"frozenset({'EGFR1', 'P84095', 'Q7Z6B7'})"
"frozenset({'Q9UJM3', 'P68032', 'EGFR1'})"
"frozenset({'EGFR1', 'Q8WWY8', 'P49642'})"
"frozenset({'Q969F0', 'EGFR1', 'Q8TBG9'})"
"frozenset({'P07947', 'P46527', 'EGFR1'})"
"frozenset({'O00716', 'Q8IZF2', 'EGFR1'})"
"frozenset({'P02545', 'Q9H0R8', 'EGFR1'})"
"frozenset({'P46108', 'O15524', 'EGFR1'})"
"frozenset({'Q8NHQ8', 'EGFR1', 'P41743'})"
"frozenset({'Q9H8V3', 'O43865', 'EGFR1'})"
"frozenset({'Q96S82', 'EGFR1', 'Q9UHD9'})"
"frozenset({'P42694', 'Q13148', 'EGFR1'})"
"frozenset({'P05013', 'P01589', 'EGFR1'})"
"frozenset({'Q16363', 'EGFR1', 'P17931'})"
"frozenset({'Q9P2K6', 'Q9Y2D8', 'EGFR1'})"
"frozenset({'Q5TD97', 'P17028', 'EGFR1'})"
"frozenset({'Q9UGJ0', 'P08243', 'EGFR1'})"
"frozenset({'P08218', 'P28799', 'EGFR1'})"
"frozenset({'Q15185', 'P49902', 'EGFR1'})"
"frozenset({'P62987', 'EGFR1', 'Q13155'})"
"frozenset({'Q6Y288', 'P00568', 'EGFR1'})"
"frozenset({'P21580', 'Q13490', 'EGFR1'})"
"frozenset({'P23443', 'P33778', 'EGFR1'})"
"frozenset({'Q9UGI8', 'O75787', 'EGFR1'})"
"frozenset({'P36776', 'P01106', 'EGFR1'})"
"frozenset({'Q504Q3', 'Q15233', 'EGFR1'})"
"frozenset({'Q5TD97', 'Q9H9D4', 'EGFR1'})"
"frozenset({'Q13098', 'EGFR1', 'Q16531'})"
"frozenset({'P62875', 'Q9NV31', 'EGFR1'})"
"frozenset({'Q9Y3M2', 'P21359', 'EGFR1'})"
"frozenset({'EGFR1', 'Q99460', 'P49792'})"
"frozenset({'Q8NEU8', 'Q9BXM7', 'EGFR1'})"
"frozenset({'P06744', 'P08758', 'EGFR1'})"
"frozenset({'EGFR1', 'O60359', 'Q9Y5P8'})"
"frozenset({'Q7L190', 'P08670', 'EGFR1'})"
"frozenset({'Q8WZ19', 'EGFR1', 'Q9H040'})"
"frozenset({'Q13490', 'P26842', 'EGFR1'})"
"frozenset({'Q9BYD2', 'EGFR1', 'Q9BYT8'})"
"frozenset({'Q9Y4U1', 'EGFR1', 'Q99707'})"
"frozenset({'P60484', 'EGFR1', 'P05166'})"
"frozenset({'O75914', 'EGFR1', 'Q9HBH0'})"
"frozenset({'Q92791', 'EGFR1', 'P08185'})"
"frozenset({'P30305', 'Q8WXF0', 'EGFR1'})"
"frozenset({'P11362', 'EGFR1', 'Q01970'})"
"frozenset({'Q16629', 'EGFR1', 'O95218'})"
"frozenset({'EGFR1', 'P28066', 'O43242'})"
"frozenset({'Q13315', 'Q14141', 'EGFR1'})"
"frozenset({'P53621', 'EGFR1', 'Q02978'})"
"frozenset({'Q9NYB9', 'Q9Y2A7', 'EGFR1'})"
"frozenset({'Q8TD10', 'O75360', 'EGFR1'})"
"frozenset({'P23526', 'O95166', 'EGFR1'})"
"frozenset({'P62829', 'Q96L21', 'EGFR1'})"
"frozenset({'P63162', 'EGFR1', 'P04637'})"
"frozenset({'P53708', 'Q13683', 'EGFR1'})"
"frozenset({'P15260', 'P01566', 'EGFR1'})"
"frozenset({'Q13951', 'Q01196', 'EGFR1'})"
"frozenset({'P49407', 'EGFR1', 'Q8NGI7'})"
"frozenset({'EGFR1', 'P35219', 'P01860'})"
"frozenset({'EGFR1', 'Q9UPU7', 'O14980'})"
"frozenset({'O60238', 'P08047', 'EGFR1'})"
"frozenset({'O00167', 'Q93062', 'EGFR1'})"
"frozenset({'Q14162', 'P60410', 'EGFR1'})"
"frozenset({'O43660', 'P32969', 'EGFR1'})"
"frozenset({'P51965', 'EGFR1', 'Q13618'})"
"frozenset({'Q92731', 'P16403', 'EGFR1'})"
"frozenset({'EGFR1', 'O14980', 'P15170'})"
"frozenset({'Q96QG7', 'EGFR1', 'Q9Y216'})"
"frozenset({'P42224', 'P01562', 'EGFR1'})"
"frozenset({'Q9UN42', 'O60291', 'EGFR1'})"
"frozenset({'Q9UM54', 'EGFR1', 'P62140'})"
"frozenset({'Q9BQY4', 'EGFR1', 'Q8IWF7'})"
"frozenset({'P86496', 'Q02446', 'EGFR1'})"
"frozenset({'EGFR1', 'Q14315', 'Q9Y6D5'})"
"frozenset({'Q5UIP0', 'Q9BWV1', 'EGFR1'})"
"frozenset({'Q15843', 'EGFR1', 'P13639'})"
"frozenset({'O75844', 'Q8IYS2', 'EGFR1'})"
"frozenset({'Q969F0', 'Q7RTS6', 'EGFR1'})"
"frozenset({'O43184', 'Q9Y2Z4', 'EGFR1'})"
"frozenset({'Q9UHL9', 'Q13237', 'EGFR1'})"
"frozenset({'Q93008', 'EGFR1', 'O14654'})"
"frozenset({'Q9UHP6', 'EGFR1', 'P19012'})"
"frozenset({'P63167', 'EGFR1', 'P49901'})"
"frozenset({'Q9HBY8', 'P50990', 'EGFR1'})"
"frozenset({'P62987', 'Q9BYM8', 'EGFR1'})"
"frozenset({'P10275', 'EGFR1', 'O14544'})"
"frozenset({'Q05682', 'EGFR1', 'Q9Y6A5'})"
"frozenset({'P35222', 'EGFR1', 'Q9HCE1'})"
"frozenset({'P23497', 'P58012', 'EGFR1'})"
"frozenset({'P04844', 'Q96T76', 'EGFR1'})"
"frozenset({'P31151', 'P63151', 'EGFR1'})"
"frozenset({'P15260', 'P01562', 'EGFR1'})"
"frozenset({'Q96T76', 'Q9UKA1', 'EGFR1'})"
"frozenset({'P22681', 'Q99961', 'EGFR1'})"
"frozenset({'P49750', 'EGFR1', 'Q9NZD8'})"
"frozenset({'Q92945', 'EGFR1', 'P01100'})"
"frozenset({'P24941', 'EGFR1', 'P49006'})"
"frozenset({'P62879', 'EGFR1', 'Q15147'})"
"frozenset({'Q7L2J0', 'EGFR1', 'Q12899'})"
"frozenset({'P06241', 'EGFR1', 'P22459'})"
"frozenset({'P00973', 'EGFR1', 'P52630'})"
"frozenset({'Q92994', 'Q16539', 'EGFR1'})"
"frozenset({'Q53G59', 'P21917', 'EGFR1'})"
"frozenset({'Q8N137', 'EGFR1', 'Q96EN8'})"
"frozenset({'EGFR1', 'O15146', 'Q16543'})"
"frozenset({'EGFR1', 'O60516', 'P42345'})"
"frozenset({'Q99623', 'Q14204', 'EGFR1'})"
"frozenset({'Q9H582', 'EGFR1', 'Q9Y232'})"
"frozenset({'P12830', 'EGFR1', 'Q13586'})"
"frozenset({'EGFR1', 'Q96CS3', 'Q9UHD9'})"
"frozenset({'P02679', 'Q8N1F7', 'EGFR1'})"
"frozenset({'P62263', 'P61619', 'EGFR1'})"
"frozenset({'P16234', 'EGFR1', 'Q00987'})"
"frozenset({'P02686', 'Q13188', 'EGFR1'})"
"frozenset({'Q9BYD1', 'EGFR1', 'Q9P015'})"
"frozenset({'P61158', 'P35579', 'EGFR1'})"
"frozenset({'Q8NHQ8', 'P36873', 'EGFR1'})"
"frozenset({'Q9Y2M5', 'Q9Y383', 'EGFR1'})"
"frozenset({'P43657', 'Q6NUK1', 'EGFR1'})"
"frozenset({'Q16517', 'Q6VVB1', 'EGFR1'})"
"frozenset({'P33316', 'P35270', 'EGFR1'})"
"frozenset({'P42285', 'P34947', 'EGFR1'})"
"frozenset({'Q00653', 'P98170', 'EGFR1'})"
"frozenset({'Q29RF7', 'EGFR1', 'Q13535'})"
"frozenset({'P42830', 'P10145', 'EGFR1'})"
"frozenset({'Q8IWF6', 'EGFR1', 'P52799'})"
"frozenset({'Q9Y613', 'EGFR1', 'P62993'})"
"frozenset({'Q13435', 'Q9NZR1', 'EGFR1'})"
"frozenset({'P48736', 'P31751', 'EGFR1'})"
"frozenset({'Q9Y4B4', 'EGFR1', 'Q13501'})"
"frozenset({'P35241', 'EGFR1', 'P15374'})"
"frozenset({'EGFR1', 'P63104', 'P04632'})"
"frozenset({'O60749', 'Q4G0F5', 'EGFR1'})"
"frozenset({'EGFR1', 'O60921', 'P12004'})"
"frozenset({'Q13698', 'Q16558', 'EGFR1'})"
"frozenset({'Q7L5N1', 'P04183', 'EGFR1'})"
"frozenset({'EGFR1', 'Q9Y4Z0', 'P42704'})"
"frozenset({'Q14738', 'P67870', 'EGFR1'})"
"frozenset({'Q92499', 'EGFR1', 'Q8IYT4'})"
"frozenset({'Q9P287', 'P12955', 'EGFR1'})"
"frozenset({'Q00653', 'EGFR1', 'P05014'})"
"frozenset({'Q5T8D3', 'P51148', 'EGFR1'})"
"frozenset({'Q14209', 'Q96JM7', 'EGFR1'})"
"frozenset({'A5D8V7', 'EGFR1', 'Q8N6Y0'})"
"frozenset({'P43235', 'EGFR1', 'O60911'})"
"frozenset({'Q9H0E9', 'EGFR1', 'Q99459'})"
"frozenset({'Q8IVT5', 'EGFR1', 'Q16795'})"
"frozenset({'P63165', 'Q92786', 'EGFR1'})"
"frozenset({'O15239', 'P03905', 'EGFR1'})"
"frozenset({'P10275', 'EGFR1', 'Q9Y2K1'})"
"frozenset({'Q86YM7', 'EGFR1', 'Q14517'})"
"frozenset({'EGFR1', 'O60262', 'Q8NGG8'})"
"frozenset({'EGFR1', 'Q02878', 'P08708'})"
"frozenset({'Q9NVH2', 'Q9Y279', 'EGFR1'})"
"frozenset({'O14610', 'EGFR1', 'O43741'})"
"frozenset({'Q8NEY8', 'P36873', 'EGFR1'})"
"frozenset({'O95292', 'Q5JSH3', 'EGFR1'})"
"frozenset({'P04792', 'P52565', 'EGFR1'})"
"frozenset({'Q9Y2X8', 'Q9NZS9', 'EGFR1'})"
"frozenset({'P51665', 'EGFR1', 'Q99666'})"
"frozenset({'Q15714', 'EGFR1', 'Q14156'})"
"frozenset({'EGFR1', 'Q9UGI9', 'P63211'})"
"frozenset({'Q9UBU9', 'Q03426', 'EGFR1'})"
"frozenset({'EGFR1', 'Q14155', 'Q15052'})"
"frozenset({'P61601', 'EGFR1', 'P60709'})"
"frozenset({'O76074', 'EGFR1', 'Q9NZN9'})"
"frozenset({'EGFR1', 'P19022', 'Q9Y2R2'})"
"frozenset({'O00311', 'Q9UKD1', 'EGFR1'})"
"frozenset({'Q9HC52', 'Q9UGI0', 'EGFR1'})"
"frozenset({'Q9UJY5', 'Q5SQN1', 'EGFR1'})"
"frozenset({'P17987', 'O15360', 'EGFR1'})"
"frozenset({'P55268', 'P26010', 'EGFR1'})"
"frozenset({'Q14999', 'P10809', 'EGFR1'})"
"frozenset({'Q14847', 'EGFR1', 'Q08379'})"
"frozenset({'P05067', 'Q9BRS8', 'EGFR1'})"
"frozenset({'Q9H0K6', 'EGFR1', 'P05067'})"
"frozenset({'P50213', 'EGFR1', 'P62195'})"
"frozenset({'Q9H4B6', 'Q9UPN4', 'EGFR1'})"
"frozenset({'P55854', 'EGFR1', 'P15374'})"
"frozenset({'P51617', 'P30450', 'EGFR1'})"
"frozenset({'P53667', 'Q16539', 'EGFR1'})"
"frozenset({'O75629', 'EGFR1', 'P11717'})"
"frozenset({'Q9NQ87', 'EGFR1', 'P49354'})"
"frozenset({'Q14135', 'P28347', 'EGFR1'})"
"frozenset({'P60410', 'P30049', 'EGFR1'})"
"frozenset({'P49750', 'Q8TAQ2', 'EGFR1'})"
"frozenset({'Q9UQ80', 'EGFR1', 'Q9UQL6'})"
"frozenset({'P48668', 'EGFR1', 'Q92905'})"
"frozenset({'P14618', 'P01912', 'EGFR1'})"
"frozenset({'Q07954', 'P02649', 'EGFR1'})"
"frozenset({'P15336', 'EGFR1', 'P11166'})"
"frozenset({'Q9UKB1', 'Q9NPH2', 'EGFR1'})"
"frozenset({'Q13485', 'EGFR1', 'Q9HCY8'})"
"frozenset({'Q06265', 'EGFR1', 'P28066'})"
"frozenset({'Q8N9F7', 'P02647', 'EGFR1'})"
"frozenset({'O95544', 'EGFR1', 'P27348'})"
"frozenset({'O75716', 'EGFR1', 'Q14680'})"
"frozenset({'P36776', 'Q6DD88', 'EGFR1'})"
"frozenset({'P54829', 'EGFR1', 'P54274'})"
"frozenset({'P60484', 'P12931', 'EGFR1'})"
"frozenset({'Q9BQI6', 'EGFR1', 'P19838'})"
"frozenset({'Q96DA0', 'EGFR1', 'O95714'})"
"frozenset({'Q15415', 'EGFR1', 'P62995'})"
"frozenset({'P40939', 'EGFR1', 'Q9UQL6'})"
"frozenset({'P62899', 'EGFR1', 'P21675'})"
"frozenset({'P55769', 'Q14498', 'EGFR1'})"
"frozenset({'Q13263', 'EGFR1', 'Q8N8S7'})"
"frozenset({'Q9BV73', 'EGFR1', 'Q96PK6'})"
"frozenset({'Q9NQX4', 'EGFR1', 'Q96EV8'})"
"frozenset({'P31930', 'O14949', 'EGFR1'})"
"frozenset({'P28072', 'P19320', 'EGFR1'})"
"frozenset({'P52292', 'Q92845', 'EGFR1'})"
"frozenset({'Q9UBE0', 'P0DMV8', 'EGFR1'})"
"frozenset({'EGFR1', 'P63220', 'P11171'})"
