negatives
"frozenset({'CRH', 'Q8TAP6', 'O14530'})"
"frozenset({'CRH', 'Q6RFH8', 'P23246'})"
"frozenset({'CRH', 'Q8N4C7', 'O43741'})"
"frozenset({'CRH', 'O14672', 'O43921'})"
"frozenset({'Q8IWL3', 'CRH', 'Q9H2V7'})"
"frozenset({'O14639', 'CRH', 'O14936'})"
"frozenset({'CRH', 'Q00535', 'Q16623'})"
"frozenset({'CRH', 'P62826', 'O14920'})"
"frozenset({'CRH', 'Q9Y2I6', 'Q70EL1'})"
"frozenset({'CRH', 'P05412', 'P19876'})"
"frozenset({'CRH', 'P61421', 'P09471'})"
"frozenset({'CRH', 'P51531', 'P04637'})"
"frozenset({'Q6NZ63', 'P55061', 'CRH'})"
"frozenset({'CRH', 'Q9H7E2', 'Q93008'})"
"frozenset({'CRH', 'P00519', 'Q9UKY7'})"
"frozenset({'CRH', 'P05093', 'Q6NT04'})"
"frozenset({'P68400', 'CRH', 'Q13563'})"
"frozenset({'CRH', 'Q9NSA1', 'P04629'})"
"frozenset({'CRH', 'Q13105', 'P04792'})"
"frozenset({'CRH', 'Q9P0L2', 'Q15831'})"
"frozenset({'CRH', 'P49810', 'P49768'})"
"frozenset({'CRH', 'Q96QZ7', 'Q5VZ89'})"
"frozenset({'CRH', 'Q2WGJ6', 'P18825'})"
"frozenset({'CRH', 'P31260', 'P17947'})"
"frozenset({'CRH', 'Q99442', 'Q66K14'})"
"frozenset({'Q14493', 'CRH', 'Q00534'})"
"frozenset({'CRH', 'Q96QD9', 'Q96M27'})"
"frozenset({'CRH', 'Q8NBJ7', 'P10909'})"
"frozenset({'Q12792', 'CRH', 'P60891'})"
"frozenset({'CRH', 'O75147', 'Q9NQH7'})"
"frozenset({'CRH', 'Q96C92', 'Q9HCE7'})"
"frozenset({'CRH', 'P51797', 'P30153'})"
"frozenset({'CRH', 'Q49AM3', 'Q9H269'})"
"frozenset({'CRH', 'P04626', 'O95573'})"
"frozenset({'CRH', 'Q13118', 'Q92831'})"
"frozenset({'CRH', 'Q7Z6M4', 'P51460'})"
"frozenset({'P61513', 'CRH', 'P62424'})"
"frozenset({'CRH', 'Q15738', 'P04798'})"
"frozenset({'CRH', 'Q9H0D6', 'Q49AN0'})"
"frozenset({'O15264', 'CRH', 'P61244'})"
"frozenset({'CRH', 'P42226', 'O14544'})"
"frozenset({'CRH', 'P50851', 'P06241'})"
"frozenset({'CRH', 'P09067', 'Q9UGI0'})"
"frozenset({'CRH', 'P13688', 'P49023'})"
"frozenset({'P46934', 'CRH', 'Q9Y2U5'})"
"frozenset({'CRH', 'Q14626', 'P13232'})"
"frozenset({'CRH', 'P26367', 'P14653'})"
"frozenset({'CRH', 'Q99750', 'Q13308'})"
"frozenset({'CRH', 'P27635', 'Q9Y221'})"
"frozenset({'CRH', 'P21452', 'Q9UHF0'})"
"frozenset({'CRH', 'P38646', 'P51149'})"
"frozenset({'CRH', 'Q96SB8', 'Q9Y6K0'})"
"frozenset({'CRH', 'P54727', 'P55036'})"
"frozenset({'CRH', 'P25024', 'Q9NRJ3'})"
"frozenset({'CRH', 'Q15544', 'Q14974'})"
"frozenset({'Q13077', 'CRH', 'Q9Y286'})"
"frozenset({'CRH', 'P04259', 'Q93034'})"
"frozenset({'P49792', 'CRH', 'Q12905'})"
"frozenset({'Q9UBS5', 'CRH', 'P49798'})"
"frozenset({'Q12800', 'CRH', 'Q8N766'})"
"frozenset({'CRH', 'Q01094', 'Q07812'})"
"frozenset({'CRH', 'Q9GZZ9', 'Q8N565'})"
"frozenset({'Q9H2F5', 'CRH', 'Q9Y230'})"
"frozenset({'CRH', 'P05556', 'P09382'})"
"frozenset({'CRH', 'Q96F44', 'Q07820'})"
"frozenset({'Q9HCK0', 'O95995', 'CRH'})"
"frozenset({'CRH', 'P25788', 'Q9BTD8'})"
"frozenset({'P31943', 'CRH', 'P20963'})"
"frozenset({'CRH', 'Q9ULI0', 'Q14160'})"
"frozenset({'CRH', 'Q8IZP0', 'P46109'})"
"frozenset({'CRH', 'Q13569', 'P03372'})"
"frozenset({'CRH', 'Q9BYV6', 'Q08211'})"
"frozenset({'Q14671', 'CRH', 'Q15797'})"
"frozenset({'Q6P0Q8', 'CRH', 'P61956'})"
"frozenset({'CRH', 'P61247', 'P46781'})"
"frozenset({'CRH', 'Q92995', 'P54252'})"
"frozenset({'CRH', 'P10914', 'Q8IZI9'})"
"frozenset({'O95295', 'CRH', 'Q96GS4'})"
"frozenset({'CRH', 'P48556', 'P25786'})"
"frozenset({'Q96FJ0', 'CRH', 'P14373'})"
"frozenset({'CRH', 'Q96I25', 'P0DPB3'})"
"frozenset({'CRH', 'Q9NQ50', 'Q9NP92'})"
"frozenset({'Q6P1N9', 'CRH', 'Q5VYK3'})"
"frozenset({'CRH', 'O15162', 'Q8WV24'})"
"frozenset({'CRH', 'O15198', 'Q9UBL3'})"
"frozenset({'Q8NFH5', 'CRH', 'Q9BVL2'})"
"frozenset({'CRH', 'P38398', 'Q96RT8'})"
"frozenset({'CRH', 'Q08117', 'Q8TBE0'})"
"frozenset({'Q9UBI6', 'Q16539', 'CRH'})"
"frozenset({'CRH', 'Q14161', 'O00233'})"
"frozenset({'CRH', 'P15941', 'Q09472'})"
"frozenset({'CRH', 'P62750', 'P41252'})"
"frozenset({'CRH', 'O75439', 'O15078'})"
"frozenset({'CRH', 'O75530', 'Q9UBW7'})"
"frozenset({'CRH', 'Q9H0R4', 'Q9H008'})"
"frozenset({'CRH', 'Q15109', 'P02747'})"
"frozenset({'P24593', 'CRH', 'P05019'})"
"frozenset({'CRH', 'Q13509', 'P03372'})"
"frozenset({'CRH', 'P60369', 'Q6UXG3'})"
"frozenset({'O43609', 'CRH', 'Q5T754'})"
"frozenset({'CRH', 'O00541', 'O00567'})"
"frozenset({'CRH', 'P62330', 'P32121'})"
"frozenset({'CRH', 'Q9Y6C9', 'O95470'})"
"frozenset({'CRH', 'Q8IXS6', 'Q16719'})"
"frozenset({'CRH', 'Q8WXK3', 'O95989'})"
"frozenset({'CRH', 'Q9Y297', 'Q8IZD4'})"
"frozenset({'CRH', 'Q9NX04', 'O15535'})"
"frozenset({'CRH', 'Q96I15', 'P12277'})"
"frozenset({'Q96ME1', 'CRH', 'Q9UJT9'})"
"frozenset({'CRH', 'O00501', 'Q8N7P3'})"
"frozenset({'Q13618', 'CRH', 'Q9UN73'})"
"frozenset({'CRH', 'Q05397', 'P16671'})"
"frozenset({'CRH', 'Q9BTE6', 'P17612'})"
"frozenset({'CRH', 'Q6UXH8', 'O43255'})"
"frozenset({'CRH', 'Q68CR1', 'P55058'})"
"frozenset({'CRH', 'P78362', 'O95218'})"
"frozenset({'CRH', 'Q9Y376', 'Q9BZL1'})"
"frozenset({'CRH', 'Q96KS0', 'Q16665'})"
"frozenset({'Q99873', 'CRH', 'Q00839'})"
"frozenset({'CRH', 'P30153', 'Q00325'})"
"frozenset({'O60716', 'CRH', 'P55196'})"
"frozenset({'CRH', 'Q9Y3C5', 'P42566'})"
"frozenset({'CRH', 'Q15029', 'P27694'})"
"frozenset({'CRH', 'P78318', 'O60664'})"
"frozenset({'CRH', 'P08670', 'Q8NI38'})"
"frozenset({'Q12913', 'CRH', 'P48357'})"
"frozenset({'CRH', 'P49715', 'P23246'})"
"frozenset({'CRH', 'P22059', 'P35221'})"
"frozenset({'Q9NVI1', 'CRH', 'Q16659'})"
"frozenset({'CRH', 'Q96P48', 'O14763'})"
"frozenset({'CRH', 'Q9Y3A5', 'Q9Y277'})"
"frozenset({'CRH', 'P17813', 'P10600'})"
"frozenset({'CRH', 'P25963', 'P61077'})"
"frozenset({'CRH', 'Q9Y3S2', 'Q9BUY5'})"
"frozenset({'CRH', 'P11182', 'O43837'})"
"frozenset({'CRH', 'Q6NXE6', 'P50991'})"
"frozenset({'CRH', 'P35555', 'P55001'})"
"frozenset({'CRH', 'Q01581', 'Q9BTV5'})"
"frozenset({'CRH', 'Q9NSA1', 'P08069'})"
"frozenset({'CRH', 'O00505', 'P33991'})"
"frozenset({'CRH', 'O00232', 'Q9BXJ9'})"
"frozenset({'CRH', 'Q969H0', 'P04198'})"
"frozenset({'CRH', 'Q9P2W1', 'O14965'})"
"frozenset({'P61244', 'CRH', 'P05089'})"
"frozenset({'CRH', 'P32238', 'O95837'})"
"frozenset({'CRH', 'Q5SSJ5', 'Q16629'})"
"frozenset({'CRH', 'Q9BQB6', 'P42226'})"
"frozenset({'CRH', 'P62081', 'P51668'})"
"frozenset({'Q9UMX0', 'CRH', 'P28066'})"
"frozenset({'Q9BPX3', 'CRH', 'Q15149'})"
"frozenset({'CRH', 'P26715', 'Q9H1C4'})"
"frozenset({'P62877', 'CRH', 'P49427'})"
"frozenset({'CRH', 'O75436', 'Q13596'})"
"frozenset({'CRH', 'Q6STE5', 'P03372'})"
"frozenset({'CRH', 'Q92905', 'P49411'})"
"frozenset({'CRH', 'Q92905', 'P62913'})"
"frozenset({'CRH', 'Q9NQR4', 'P30041'})"
"frozenset({'CRH', 'Q9NYF0', 'Q8NEB9'})"
"frozenset({'Q12996', 'CRH', 'Q9NZC7'})"
"frozenset({'CRH', 'P46108', 'Q8IXK0'})"
"frozenset({'CRH', 'Q8TC76', 'Q8IVT5'})"
"frozenset({'CRH', 'Q7Z3S9', 'Q969U7'})"
"frozenset({'CRH', 'Q9Y5L4', 'P22626'})"
"frozenset({'CRH', 'Q86V81', 'Q9NYU2'})"
"frozenset({'CRH', 'Q5TC82', 'Q8N163'})"
"frozenset({'CRH', 'P05412', 'Q12857'})"
"frozenset({'P31946', 'CRH', 'Q92538'})"
"frozenset({'CRH', 'P08134', 'O96013'})"
"frozenset({'O15111', 'CRH', 'O15350'})"
"frozenset({'CRH', 'Q5H9S7', 'Q9BW61'})"
"frozenset({'CRH', 'P45983', 'P19419'})"
"frozenset({'CRH', 'Q86U44', 'Q96LK0'})"
"frozenset({'CRH', 'Q9UQ72', 'P68104'})"
"frozenset({'CRH', 'Q9Y2X3', 'Q9GZS1'})"
"frozenset({'CRH', 'P62277', 'P42766'})"
"frozenset({'CRH', 'O75874', 'P55809'})"
"frozenset({'CRH', 'Q86VP6', 'P82933'})"
"frozenset({'CRH', 'O15442', 'Q9UHQ1'})"
"frozenset({'CRH', 'P21980', 'Q13885'})"
"frozenset({'CRH', 'P08047', 'P08590'})"
"frozenset({'CRH', 'P46736', 'P51668'})"
"frozenset({'CRH', 'P61956', 'Q9UER7'})"
"frozenset({'CRH', 'P49321', 'P34897'})"
"frozenset({'CRH', 'O75164', 'P40937'})"
"frozenset({'Q8IWL3', 'CRH', 'Q14669'})"
"frozenset({'P26368', 'CRH', 'Q9UKJ5'})"
"frozenset({'CRH', 'P50454', 'P25787'})"
"frozenset({'CRH', 'Q6ZQN5', 'P55265'})"
"frozenset({'P30049', 'CRH', 'P24941'})"
"frozenset({'CRH', 'Q9Y2G2', 'O15379'})"
"frozenset({'CRH', 'Q99733', 'Q9Y2D8'})"
"frozenset({'CRH', 'P02775', 'Q13794'})"
"frozenset({'CRH', 'P62258', 'O75628'})"
"frozenset({'CRH', 'P63279', 'O14964'})"
"frozenset({'P54750', 'P42858', 'CRH'})"
"frozenset({'CRH', 'Q13490', 'P24864'})"
"frozenset({'Q92522', 'CRH', 'P11387'})"
"frozenset({'CRH', 'P67775', 'Q9Y6K9'})"
"frozenset({'Q9HCC6', 'CRH', 'P24534'})"
"frozenset({'Q96J02', 'CRH', 'Q00987'})"
"frozenset({'CRH', 'P36578', 'P60033'})"
"frozenset({'P18124', 'Q99496', 'CRH'})"
"frozenset({'Q13618', 'CRH', 'P13674'})"
"frozenset({'CRH', 'P07942', 'O43597'})"
"frozenset({'CRH', 'P55072', 'Q8NFP9'})"
"frozenset({'Q99608', 'CRH', 'P07196'})"
"frozenset({'P52735', 'CRH', 'P84022'})"
"frozenset({'CRH', 'P40937', 'P00533'})"
"frozenset({'CRH', 'P18206', 'P60709'})"
"frozenset({'CRH', 'P23229', 'Q14055'})"
"frozenset({'CRH', 'Q9UI08', 'Q96NT1'})"
"frozenset({'CRH', 'Q9UBU9', 'Q14157'})"
"frozenset({'CRH', 'Q6VAB6', 'O95619'})"
"frozenset({'CRH', 'P45973', 'Q9BWN1'})"
"frozenset({'CRH', 'P34931', 'P46108'})"
"frozenset({'CRH', 'P07910', 'Q8IX12'})"
"frozenset({'CRH', 'P61218', 'Q9Y250'})"
"frozenset({'CRH', 'Q9H5I1', 'O95433'})"
"frozenset({'O14519', 'CRH', 'Q8N1G0'})"
"frozenset({'CRH', 'Q15436', 'Q86VP6'})"
"frozenset({'CRH', 'Q13069', 'Q96IK5'})"
"frozenset({'Q9NPF4', 'Q15370', 'CRH'})"
"frozenset({'CRH', 'P09874', 'P27361'})"
"frozenset({'P29558', 'CRH', 'P39019'})"
"frozenset({'CRH', 'P63279', 'P78347'})"
"frozenset({'P17482', 'CRH', 'Q15654'})"
"frozenset({'O43181', 'CRH', 'P25705'})"
"frozenset({'P03905', 'CRH', 'O43676'})"
"frozenset({'Q8WWB3', 'CRH', 'Q9BT92'})"
"frozenset({'CRH', 'Q9BXS1', 'O60663'})"
"frozenset({'CRH', 'Q9Y5M8', 'Q9Y6B6'})"
"frozenset({'CRH', 'P21675', 'P04637'})"
"frozenset({'CRH', 'P62879', 'P24941'})"
"frozenset({'CRH', 'Q8NG68', 'Q9Y3Q8'})"
"frozenset({'CRH', 'P05067', 'Q70YC4'})"
"frozenset({'CRH', 'P68104', 'P78347'})"
"frozenset({'CRH', 'Q86WV1', 'P05067'})"
"frozenset({'O00267', 'P22102', 'CRH'})"
