negatives
"frozenset({'P31483', 'IL4', 'Q13618'})"
"frozenset({'P54753', 'IL4', 'Q8N5V2'})"
"frozenset({'IL4', 'P12757', 'Q9H160'})"
"frozenset({'Q9H1H9', 'IL4', 'O43747'})"
"frozenset({'Q8WWC4', 'Q96DA6', 'IL4'})"
"frozenset({'O96017', 'IL4', 'O15297'})"
"frozenset({'O15118', 'O75581', 'IL4'})"
"frozenset({'Q96S82', 'Q9BTE7', 'IL4'})"
"frozenset({'P63279', 'IL4', 'Q13422'})"
"frozenset({'O95425', 'IL4', 'P07948'})"
"frozenset({'P27348', 'IL4', 'P62805'})"
"frozenset({'IL4', 'P11717', 'Q9P0N5'})"
"frozenset({'P62979', 'P98170', 'IL4'})"
"frozenset({'IL4', 'Q9NRX4', 'Q15257'})"
"frozenset({'P27694', 'P61006', 'IL4'})"
"frozenset({'Q6ZSR9', 'IL4', 'Q6IQ23'})"
"frozenset({'IL4', 'O15514', 'Q9GZS3'})"
"frozenset({'IL4', 'Q9H8V3', 'P61916'})"
"frozenset({'Q9P035', 'Q9BRX2', 'IL4'})"
"frozenset({'IL4', 'Q9H492', 'Q9BUJ2'})"
"frozenset({'A1L4K1', 'IL4', 'Q08117'})"
"frozenset({'IL4', 'Q13200', 'O15297'})"
"frozenset({'O75147', 'P23246', 'IL4'})"
"frozenset({'IL4', 'Q9Y265', 'P29597'})"
"frozenset({'P31946', 'IL4', 'Q5T0W9'})"
"frozenset({'P53365', 'IL4', 'Q9HCE1'})"
"frozenset({'P04406', 'IL4', 'P20073'})"
"frozenset({'Q96GE6', 'P11217', 'IL4'})"
"frozenset({'Q14653', 'IL4', 'Q9Y5Q3'})"
"frozenset({'Q9NRM7', 'Q9P266', 'IL4'})"
"frozenset({'IL4', 'Q16777', 'P62807'})"
"frozenset({'P02751', 'Q8TEM1', 'IL4'})"
"frozenset({'IL4', 'Q9UHF1', 'Q9H2F3'})"
"frozenset({'Q9Y5S9', 'IL4', 'O95391'})"
"frozenset({'Q5S007', 'P50402', 'IL4'})"
"frozenset({'P04637', 'IL4', 'Q9H422'})"
"frozenset({'Q9UP65', 'IL4', 'P29992'})"
"frozenset({'Q04864', 'Q00610', 'IL4'})"
"frozenset({'IL4', 'Q96CV9', 'Q9HA65'})"
"frozenset({'P24928', 'P38936', 'IL4'})"
"frozenset({'P22694', 'P68400', 'IL4'})"
"frozenset({'P00533', 'P35225', 'IL4'})"
"frozenset({'IL4', 'P36952', 'Q99986'})"
"frozenset({'Q9NVU0', 'IL4', 'P18146'})"
"frozenset({'IL4', 'P07437', 'Q9Y253'})"
"frozenset({'Q32P28', 'IL4', 'Q6V1X1'})"
"frozenset({'P01106', 'IL4', 'Q9Y265'})"
"frozenset({'P18124', 'IL4', 'Q00653'})"
"frozenset({'P04233', 'IL4', 'P04440'})"
"frozenset({'Q9NS91', 'Q15038', 'IL4'})"
"frozenset({'P23528', 'IL4', 'O95758'})"
"frozenset({'O95749', 'Q9H7X3', 'IL4'})"
"frozenset({'IL4', 'P40855', 'O43482'})"
"frozenset({'Q15078', 'P46934', 'IL4'})"
"frozenset({'P68104', 'IL4', 'P43351'})"
"frozenset({'Q15796', 'IL4', 'O00308'})"
"frozenset({'Q8NE62', 'IL4', 'P62917'})"
"frozenset({'Q14318', 'IL4', 'O75787'})"
"frozenset({'IL4', 'P05067', 'P48167'})"
"frozenset({'Q9NV56', 'Q9Y265', 'IL4'})"
"frozenset({'Q9H2X6', 'P16220', 'IL4'})"
"frozenset({'P00338', 'IL4', 'Q9P287'})"
"frozenset({'Q2WGJ6', 'O76011', 'IL4'})"
"frozenset({'Q9H5X1', 'IL4', 'Q9H6Q4'})"
"frozenset({'P02675', 'IL4', 'Q13155'})"
"frozenset({'O43586', 'IL4', 'O75031'})"
"frozenset({'P16157', 'P21817', 'IL4'})"
"frozenset({'IL4', 'Q9UQ35', 'P0DMV8'})"
"frozenset({'P35609', 'IL4', 'Q53GG5'})"
"frozenset({'Q32MK0', 'IL4', 'Q02156'})"
"frozenset({'P28472', 'IL4', 'O60296'})"
"frozenset({'Q14952', 'IL4', 'O43914'})"
"frozenset({'Q8N2W9', 'P84022', 'IL4'})"
"frozenset({'IL4', 'P05106', 'O15123'})"
"frozenset({'Q9H2G2', 'IL4', 'Q7Z408'})"
"frozenset({'P62979', 'IL4', 'Q02543'})"
"frozenset({'Q70EL4', 'IL4', 'Q96JN0'})"
"frozenset({'P15407', 'Q04759', 'IL4'})"
"frozenset({'IL4', 'P78527', 'O00743'})"
"frozenset({'P63208', 'IL4', 'Q93034'})"
"frozenset({'Q9Y6K9', 'Q6DCA0', 'IL4'})"
"frozenset({'IL4', 'P08727', 'P63279'})"
"frozenset({'IL4', 'Q7Z5H3', 'P31749'})"
"frozenset({'IL4', 'P78344', 'O60573'})"
"frozenset({'P63173', 'Q9Y230', 'IL4'})"
"frozenset({'Q5T440', 'IL4', 'Q96E11'})"
"frozenset({'Q9Y6W8', 'IL4', 'P01375'})"
"frozenset({'Q13616', 'Q9BRJ7', 'IL4'})"
"frozenset({'Q16659', 'Q8NAV1', 'IL4'})"
"frozenset({'Q9BZE4', 'IL4', 'Q9HC52'})"
"frozenset({'O75151', 'IL4', 'O14757'})"
"frozenset({'Q14249', 'Q96GD4', 'IL4'})"
"frozenset({'IL4', 'O95071', 'Q01860'})"
"frozenset({'IL4', 'Q01105', 'Q15554'})"
"frozenset({'P40306', 'P28062', 'IL4'})"
"frozenset({'P08047', 'IL4', 'Q09028'})"
"frozenset({'P10515', 'IL4', 'P07550'})"
"frozenset({'Q8N6T7', 'P08670', 'IL4'})"
"frozenset({'Q99496', 'IL4', 'O14979'})"
"frozenset({'O75197', 'IL4', 'Q9UBV4'})"
"frozenset({'IL4', 'P10398', 'P17252'})"
"frozenset({'O14775', 'IL4', 'Q14209'})"
"frozenset({'Q13547', 'Q96N64', 'IL4'})"
"frozenset({'P00533', 'IL4', 'P53350'})"
"frozenset({'IL4', 'P09429', 'P09874'})"
"frozenset({'IL4', 'Q8WXK1', 'P09622'})"
"frozenset({'IL4', 'Q6PIY7', 'P48431'})"
"frozenset({'Q9HBV2', 'IL4', 'Q9UQ16'})"
"frozenset({'IL4', 'Q9NVR0', 'P78424'})"
"frozenset({'Q13485', 'Q8N6K7', 'IL4'})"
"frozenset({'Q15717', 'IL4', 'P63098'})"
"frozenset({'Q8N983', 'P32121', 'IL4'})"
"frozenset({'P61978', 'P32121', 'IL4'})"
"frozenset({'P13164', 'IL4', 'P51532'})"
"frozenset({'Q7KZI7', 'P61586', 'IL4'})"
"frozenset({'Q99496', 'IL4', 'Q92785'})"
"frozenset({'Q13469', 'O75616', 'IL4'})"
"frozenset({'Q9Y4B6', 'IL4', 'Q9Y5L4'})"
"frozenset({'P61086', 'IL4', 'O00308'})"
"frozenset({'Q01664', 'O14981', 'IL4'})"
"frozenset({'Q96RT1', 'IL4', 'Q9Y289'})"
"frozenset({'P61088', 'IL4', 'Q13263'})"
"frozenset({'Q14999', 'P30050', 'IL4'})"
"frozenset({'Q32P28', 'O60925', 'IL4'})"
"frozenset({'IL4', 'Q03112', 'Q09028'})"
"frozenset({'IL4', 'Q00536', 'Q9UQC2'})"
"frozenset({'P68400', 'P09651', 'IL4'})"
"frozenset({'IL4', 'Q9Y2X3', 'Q15022'})"
"frozenset({'P09936', 'Q6UXN9', 'IL4'})"
"frozenset({'O43318', 'P61964', 'IL4'})"
"frozenset({'Q9UI14', 'IL4', 'P37840'})"
"frozenset({'P51784', 'IL4', 'Q14145'})"
"frozenset({'P12111', 'IL4', 'P26010'})"
"frozenset({'Q92769', 'Q9HAJ7', 'IL4'})"
"frozenset({'P35609', 'P63244', 'IL4'})"
"frozenset({'IL4', 'P48431', 'Q9Y467'})"
"frozenset({'Q8IWS0', 'P35226', 'IL4'})"
"frozenset({'P0CAP2', 'P19387', 'IL4'})"
"frozenset({'Q9BVG8', 'IL4', 'Q9UJW8'})"
"frozenset({'P53677', 'IL4', 'P34947'})"
"frozenset({'Q01813', 'IL4', 'P04629'})"
"frozenset({'Q9NNW5', 'IL4', 'Q8IYT8'})"
"frozenset({'Q9NRZ9', 'P26358', 'IL4'})"
"frozenset({'P30050', 'IL4', 'P42766'})"
"frozenset({'P27361', 'P01106', 'IL4'})"
"frozenset({'IL4', 'P01106', 'O43439'})"
"frozenset({'IL4', 'Q01344', 'P01566'})"
"frozenset({'Q9NQX3', 'Q96FJ2', 'IL4'})"
"frozenset({'P34897', 'IL4', 'O75439'})"
"frozenset({'P08700', 'P16871', 'IL4'})"
"frozenset({'IL4', 'Q9H0W5', 'P35222'})"
"frozenset({'Q9UQ80', 'IL4', 'P67809'})"
"frozenset({'P28066', 'IL4', 'P35228'})"
"frozenset({'O60306', 'Q9UBU9', 'IL4'})"
"frozenset({'P21912', 'Q99643', 'IL4'})"
"frozenset({'Q9Y3E0', 'Q7Z4F1', 'IL4'})"
"frozenset({'Q99832', 'Q8NHY2', 'IL4'})"
"frozenset({'Q9BRX9', 'Q15468', 'IL4'})"
"frozenset({'Q15102', 'Q13011', 'IL4'})"
"frozenset({'P42830', 'IL4', 'P05187'})"
"frozenset({'O95278', 'P17980', 'IL4'})"
"frozenset({'Q86VN1', 'IL4', 'Q96FZ7'})"
"frozenset({'P61006', 'IL4', 'Q9Y512'})"
"frozenset({'Q15910', 'Q9Y6K1', 'IL4'})"
"frozenset({'P11474', 'Q13163', 'IL4'})"
"frozenset({'Q96DX4', 'IL4', 'O15013'})"
"frozenset({'IL4', 'P50990', 'Q96T51'})"
"frozenset({'Q00987', 'O60566', 'IL4'})"
"frozenset({'Q15398', 'IL4', 'O94972'})"
"frozenset({'Q7L0Q8', 'IL4', 'P12931'})"
"frozenset({'Q9UIG0', 'IL4', 'P51532'})"
"frozenset({'Q9UPY3', 'IL4', 'P04629'})"
"frozenset({'IL4', 'P0C5Y9', 'P83916'})"
"frozenset({'O14641', 'IL4', 'Q9UF56'})"
"frozenset({'IL4', 'Q9BQB6', 'Q96BA8'})"
"frozenset({'P01023', 'Q6ZW49', 'IL4'})"
"frozenset({'IL4', 'O15371', 'Q13243'})"
"frozenset({'P17655', 'Q8IVT5', 'IL4'})"
"frozenset({'IL4', 'Q96MF7', 'Q96MG7'})"
"frozenset({'P06401', 'IL4', 'P78527'})"
"frozenset({'Q9Y4K3', 'P29966', 'IL4'})"
"frozenset({'Q99856', 'IL4', 'Q9Y2I1'})"
"frozenset({'Q15532', 'IL4', 'Q92922'})"
"frozenset({'Q16718', 'IL4', 'P56556'})"
"frozenset({'P27348', 'IL4', 'P19338'})"
"frozenset({'P28066', 'IL4', 'Q92466'})"
"frozenset({'O00401', 'IL4', 'P08238'})"
"frozenset({'Q00987', 'IL4', 'Q9NYB0'})"
"frozenset({'O60262', 'Q96PN6', 'IL4'})"
"frozenset({'P50914', 'IL4', 'P62736'})"
"frozenset({'Q07157', 'IL4', 'P68133'})"
"frozenset({'IL4', 'P50750', 'Q9NSK0'})"
"frozenset({'IL4', 'P31689', 'Q7Z6J6'})"
"frozenset({'Q9UBN6', 'IL4', 'Q15393'})"
"frozenset({'P13804', 'IL4', 'P36969'})"
"frozenset({'P04406', 'Q13043', 'IL4'})"
"frozenset({'Q8NBB4', 'O14771', 'IL4'})"
"frozenset({'Q0VAM2', 'IL4', 'P01112'})"
"frozenset({'Q96A23', 'IL4', 'Q99417'})"
"frozenset({'IL4', 'Q01094', 'Q14526'})"
"frozenset({'IL4', 'Q9NZC7', 'Q96DA0'})"
"frozenset({'IL4', 'Q8TBB1', 'O43167'})"
"frozenset({'Q96II8', 'IL4', 'P47755'})"
"frozenset({'P16234', 'Q9H875', 'IL4'})"
"frozenset({'Q9NYG5', 'IL4', 'Q9NR09'})"
"frozenset({'Q13535', 'IL4', 'P25205'})"
"frozenset({'P54274', 'IL4', 'P53674'})"
"frozenset({'Q13315', 'IL4', 'P20585'})"
"frozenset({'P08581', 'P19174', 'IL4'})"
"frozenset({'O60285', 'IL4', 'P63208'})"
"frozenset({'Q00987', 'IL4', 'O00116'})"
"frozenset({'Q9NX14', 'IL4', 'O15260'})"
"frozenset({'Q14839', 'Q969S8', 'IL4'})"
"frozenset({'P49006', 'P11234', 'IL4'})"
"frozenset({'Q03252', 'O75604', 'IL4'})"
"frozenset({'P62304', 'Q9Y4Z0', 'IL4'})"
"frozenset({'P04075', 'IL4', 'P09972'})"
"frozenset({'IL4', 'O95182', 'O60493'})"
"frozenset({'P62979', 'IL4', 'Q9UKV5'})"
"frozenset({'Q8IY81', 'IL4', 'O95166'})"
"frozenset({'O75367', 'IL4', 'Q8N257'})"
"frozenset({'Q969T4', 'O15344', 'IL4'})"
"frozenset({'Q8WY36', 'IL4', 'Q07617'})"
"frozenset({'Q99496', 'IL4', 'Q9UMY1'})"
"frozenset({'Q9HBH0', 'IL4', 'Q07960'})"
"frozenset({'O14745', 'IL4', 'P48200'})"
"frozenset({'IL4', 'Q9UL46', 'Q9BZL1'})"
"frozenset({'P49639', 'IL4', 'F7VJQ1'})"
"frozenset({'P50221', 'IL4', 'Q53TS8'})"
"frozenset({'Q9NP55', 'Q659A1', 'IL4'})"
"frozenset({'Q92905', 'P28340', 'IL4'})"
"frozenset({'P31040', 'IL4', 'Q96LJ8'})"
"frozenset({'Q96IX9', 'Q8NCY6', 'IL4'})"
"frozenset({'P35228', 'IL4', 'P10914'})"
"frozenset({'P27695', 'Q6IBS0', 'IL4'})"
"frozenset({'Q09327', 'IL4', 'Q9NRD1'})"
"frozenset({'P62714', 'IL4', 'Q16666'})"
"frozenset({'Q9UG56', 'IL4', 'P61421'})"
"frozenset({'O95967', 'Q03014', 'IL4'})"
"frozenset({'IL4', 'Q9NXB0', 'Q9H6T3'})"
"frozenset({'IL4', 'Q00688', 'Q32MZ4'})"
"frozenset({'O15155', 'IL4', 'Q96BA8'})"
"frozenset({'IL4', 'P01588', 'P06400'})"
"frozenset({'Q9NXF7', 'Q9BW61', 'IL4'})"
"frozenset({'Q96CS2', 'Q9NPJ6', 'IL4'})"
"frozenset({'Q13873', 'Q04771', 'IL4'})"
"frozenset({'IL4', 'P05067', 'P18848'})"
"frozenset({'O43542', 'IL4', 'Q9H9B4'})"
"frozenset({'P07196', 'IL4', 'Q13813'})"
"frozenset({'IL4', 'P34925', 'Q29983'})"
"frozenset({'P54253', 'IL4', 'Q16609'})"
"frozenset({'Q9BSC4', 'IL4', 'Q9UKD2'})"
"frozenset({'P68371', 'IL4', 'P30876'})"
"frozenset({'Q969K4', 'IL4', 'P29692'})"
"frozenset({'IL4', 'Q8WTP8', 'Q86SE5'})"
"frozenset({'Q8TF42', 'O95718', 'IL4'})"
"frozenset({'IL4', 'P63208', 'Q9NQR1'})"
"frozenset({'Q9UHC7', 'IL4', 'P41227'})"
"frozenset({'P54136', 'P34810', 'IL4'})"
"frozenset({'P16220', 'IL4', 'P54252'})"
"frozenset({'Q05209', 'IL4', 'P35222'})"
"frozenset({'P07355', 'Q9H040', 'IL4'})"
"frozenset({'O95718', 'Q15596', 'IL4'})"
"frozenset({'O14950', 'P13612', 'IL4'})"
"frozenset({'P63151', 'IL4', 'Q9BXL8'})"
"frozenset({'Q8WXF7', 'IL4', 'P04629'})"
"frozenset({'Q02252', 'IL4', 'O75251'})"
"frozenset({'O95905', 'Q01844', 'IL4'})"
"frozenset({'Q16548', 'IL4', 'P05067'})"
"frozenset({'IL4', 'P13535', 'P24941'})"
"frozenset({'P30050', 'IL4', 'Q9GZQ8'})"
"frozenset({'Q02535', 'P12980', 'IL4'})"
"frozenset({'IL4', 'P40424', 'Q6STE5'})"
"frozenset({'Q8NH72', 'IL4', 'Q9P2W3'})"
"frozenset({'P13612', 'IL4', 'Q9NVI7'})"
"frozenset({'Q8TF50', 'IL4', 'O43167'})"
"frozenset({'Q6P050', 'IL4', 'P63208'})"
"frozenset({'Q5JR59', 'IL4', 'Q12756'})"
"frozenset({'IL4', 'Q92993', 'P38398'})"
"frozenset({'Q9HAZ1', 'IL4', 'Q8N2M8'})"
"frozenset({'P0DP24', 'P01106', 'IL4'})"
"frozenset({'P49411', 'IL4', 'O14829'})"
"frozenset({'Q2KHM9', 'IL4', 'Q9BR77'})"
"frozenset({'Q15040', 'IL4', 'P36406'})"
"frozenset({'O00571', 'IL4', 'Q9UBQ5'})"
"frozenset({'Q8WZ73', 'IL4', 'P62837'})"
"frozenset({'P31943', 'IL4', 'Q9UBX2'})"
"frozenset({'IL4', 'P40763', 'Q96EB6'})"
"frozenset({'IL4', 'P25490', 'O15353'})"
"frozenset({'P63218', 'IL4', 'P63096'})"
"frozenset({'P11142', 'Q99558', 'IL4'})"
"frozenset({'Q8TF42', 'IL4', 'Q02539'})"
"frozenset({'IL4', 'P03372', 'P46776'})"
"frozenset({'IL4', 'Q92900', 'P02787'})"
"frozenset({'Q9ULR0', 'IL4', 'P63279'})"
"frozenset({'Q96HJ5', 'P52803', 'IL4'})"
"frozenset({'O14949', 'IL4', 'Q9C002'})"
"frozenset({'Q04323', 'IL4', 'Q9Y639'})"
"frozenset({'Q8IWL3', 'IL4', 'Q6PI48'})"
"frozenset({'P46821', 'IL4', 'Q9BXM7'})"
"frozenset({'Q6ZTR5', 'Q92731', 'IL4'})"
"frozenset({'P60763', 'Q96IZ7', 'IL4'})"
"frozenset({'Q8IYR0', 'Q8N6K7', 'IL4'})"
"frozenset({'Q05516', 'IL4', 'P04183'})"
"frozenset({'O75376', 'P51531', 'IL4'})"
"frozenset({'P51513', 'IL4', 'P05067'})"
"frozenset({'Q9H9Y6', 'IL4', 'Q14562'})"
"frozenset({'Q05209', 'IL4', 'Q9Y4C8'})"
"frozenset({'Q12933', 'IL4', 'Q9UQN3'})"
"frozenset({'IL4', 'P19876', 'P46094'})"
"frozenset({'IL4', 'Q9NRD1', 'Q9UN37'})"
"frozenset({'P08311', 'IL4', 'P49913'})"
"frozenset({'Q9Y2K6', 'IL4', 'Q9Y4E8'})"
"frozenset({'IL4', 'P49792', 'Q96RY7'})"
"frozenset({'Q9P2B4', 'IL4', 'Q8WZ74'})"
"frozenset({'P19174', 'IL4', 'O43909'})"
"frozenset({'Q13310', 'IL4', 'O43143'})"
"frozenset({'P84077', 'IL4', 'Q9C0B0'})"
"frozenset({'O14965', 'IL4', 'O43474'})"
"frozenset({'P40222', 'Q8IVT5', 'IL4'})"
"frozenset({'Q96LA8', 'IL4', 'Q15049'})"
"frozenset({'IL4', 'P30466', 'Q99460'})"
"frozenset({'P46459', 'IL4', 'Q3V6T2'})"
"frozenset({'P60328', 'IL4', 'Q9BYE3'})"
"frozenset({'Q9UMN6', 'IL4', 'Q15714'})"
"frozenset({'P01106', 'IL4', 'Q02156'})"
"frozenset({'Q99623', 'IL4', 'P06454'})"
"frozenset({'IL4', 'P30101', 'P52209'})"
"frozenset({'P61978', 'IL4', 'P14618'})"
"frozenset({'Q93034', 'IL4', 'O14526'})"
"frozenset({'Q96G25', 'Q96RN5', 'IL4'})"
"frozenset({'Q96RN5', 'P49336', 'IL4'})"
"frozenset({'Q9BT43', 'IL4', 'P50222'})"
"frozenset({'IL4', 'Q8N6Y0', 'B2RXF5'})"
"frozenset({'Q9NZ81', 'Q15038', 'IL4'})"
"frozenset({'IL4', 'P01732', 'P13747'})"
"frozenset({'P00533', 'IL4', 'P17676'})"
"frozenset({'Q9UPN9', 'Q99814', 'IL4'})"
"frozenset({'P06733', 'IL4', 'P49736'})"
"frozenset({'IL4', 'P62258', 'P20823'})"
"frozenset({'Q96HR9', 'IL4', 'Q99732'})"
"frozenset({'IL4', 'Q14790', 'Q969K3'})"
"frozenset({'P14635', 'P33552', 'IL4'})"
"frozenset({'Q14103', 'IL4', 'Q5SXM2'})"
"frozenset({'P20020', 'IL4', 'P12830'})"
"frozenset({'P60329', 'IL4', 'Q96M29'})"
"frozenset({'Q13616', 'IL4', 'Q9UBC3'})"
"frozenset({'P13667', 'P68402', 'IL4'})"
"frozenset({'P22681', 'IL4', 'Q8N6P7'})"
"frozenset({'Q01968', 'IL4', 'P68032'})"
"frozenset({'P47914', 'IL4', 'P62701'})"
"frozenset({'IL4', 'P45954', 'Q06136'})"
"frozenset({'IL4', 'P42566', 'Q8N0X7'})"
"frozenset({'Q9Y3Y2', 'IL4', 'O14757'})"
"frozenset({'Q6ZMS7', 'O00471', 'IL4'})"
"frozenset({'O43597', 'IL4', 'Q8IWV7'})"
"frozenset({'IL4', 'Q06323', 'Q16543'})"
"frozenset({'Q99547', 'IL4', 'P04792'})"
"frozenset({'P14735', 'IL4', 'Q9Y6E7'})"
"frozenset({'IL4', 'P34947', 'Q9NXV2'})"
"frozenset({'Q9UI08', 'IL4', 'Q8IUH5'})"
"frozenset({'Q9Y3M2', 'O96013', 'IL4'})"
"frozenset({'Q8TC05', 'IL4', 'Q08379'})"
"frozenset({'P53701', 'IL4', 'Q9UH62'})"
"frozenset({'P07384', 'P04637', 'IL4'})"
"frozenset({'Q13637', 'A8MW92', 'IL4'})"
"frozenset({'IL4', 'P53779', 'Q07820'})"
"frozenset({'IL4', 'Q01167', 'Q8IXM2'})"
"frozenset({'IL4', 'Q15185', 'Q9BRZ2'})"
"frozenset({'P07437', 'IL4', 'O00221'})"
"frozenset({'Q8N4V1', 'IL4', 'Q9BVC6'})"
"frozenset({'Q13535', 'IL4', 'O15297'})"
"frozenset({'P10809', 'IL4', 'Q9BXR0'})"
"frozenset({'IL4', 'Q9UBX2', 'Q15084'})"
"frozenset({'Q01523', 'IL4', 'P50222'})"
"frozenset({'P78345', 'Q9UPV0', 'IL4'})"
"frozenset({'Q00325', 'IL4', 'Q9NP92'})"
"frozenset({'Q9P127', 'IL4', 'P61254'})"
"frozenset({'Q00610', 'IL4', 'Q9H0R8'})"
"frozenset({'IL4', 'P62807', 'Q86YC2'})"
"frozenset({'A1L4K1', 'Q6P1J9', 'IL4'})"
"frozenset({'Q13310', 'Q9H074', 'IL4'})"
"frozenset({'IL4', 'P05230', 'P07333'})"
"frozenset({'Q9P2H3', 'IL4', 'Q9H7X7'})"
"frozenset({'Q9BUB7', 'IL4', 'Q9C002'})"
"frozenset({'O15347', 'IL4', 'Q9HCE1'})"
"frozenset({'IL4', 'Q5JTH9', 'Q96KR7'})"
"frozenset({'P12074', 'O00746', 'IL4'})"
"frozenset({'Q92731', 'IL4', 'Q5SSJ5'})"
"frozenset({'IL4', 'O96000', 'Q6UW78'})"
"frozenset({'O15151', 'IL4', 'P06493'})"
"frozenset({'Q96T58', 'IL4', 'Q9HD15'})"
"frozenset({'IL4', 'Q9BWG6', 'Q15126'})"
"frozenset({'Q8NE71', 'IL4', 'O00567'})"
"frozenset({'P15313', 'IL4', 'P27105'})"
"frozenset({'IL4', 'Q96FZ7', 'Q9H0W5'})"
"frozenset({'Q8NGJ1', 'P32121', 'IL4'})"
"frozenset({'Q9Y2T4', 'IL4', 'Q8IZS8'})"
"frozenset({'O14965', 'IL4', 'P18858'})"
"frozenset({'P68104', 'P19388', 'IL4'})"
"frozenset({'IL4', 'Q7Z3Y8', 'O43790'})"
"frozenset({'Q99439', 'IL4', 'P60033'})"
"frozenset({'IL4', 'Q9P1F3', 'Q6UVJ0'})"
"frozenset({'Q5T160', 'IL4', 'Q96BM9'})"
"frozenset({'Q5RKV6', 'Q9GZX7', 'IL4'})"
"frozenset({'P10912', 'IL4', 'Q16829'})"
"frozenset({'Q2TAY7', 'IL4', 'P43243'})"
"frozenset({'P46100', 'IL4', 'P83916'})"
"frozenset({'IL4', 'Q8TAP4', 'Q9NS73'})"
"frozenset({'O15164', 'P03372', 'IL4'})"
"frozenset({'P04792', 'P11441', 'IL4'})"
"frozenset({'P21781', 'IL4', 'P08069'})"
"frozenset({'Q16627', 'IL4', 'P25025'})"
"frozenset({'IL4', 'Q9H0H5', 'P62745'})"
"frozenset({'IL4', 'P05067', 'Q9NYY3'})"
"frozenset({'IL4', 'O75718', 'Q9NR46'})"
"frozenset({'Q12929', 'IL4', 'Q9UFG5'})"
"frozenset({'O15427', 'Q9UHD9', 'IL4'})"
"frozenset({'Q13733', 'Q92905', 'IL4'})"
"frozenset({'P04049', 'P24723', 'IL4'})"
"frozenset({'IL4', 'Q7Z401', 'O75044'})"
"frozenset({'Q13177', 'IL4', 'P62993'})"
"frozenset({'Q8IWL3', 'Q8N4P6', 'IL4'})"
"frozenset({'P35219', 'IL4', 'P01859'})"
"frozenset({'A0JLT2', 'IL4', 'Q9UHV7'})"
"frozenset({'IL4', 'P01111', 'P50151'})"
"frozenset({'Q9NP98', 'IL4', 'Q8N6Y0'})"
"frozenset({'Q15154', 'IL4', 'Q9P209'})"
"frozenset({'P27635', 'IL4', 'P31947'})"
"frozenset({'O60885', 'Q03111', 'IL4'})"
"frozenset({'Q9BYV2', 'IL4', 'P0DP25'})"
"frozenset({'Q7L2K0', 'IL4', 'P60369'})"
"frozenset({'O43320', 'P09619', 'IL4'})"
"frozenset({'Q8WW01', 'IL4', 'P78424'})"
"frozenset({'P04141', 'IL4', 'P17947'})"
"frozenset({'P05412', 'IL4', 'Q92610'})"
"frozenset({'IL4', 'Q5VIR6', 'O43752'})"
"frozenset({'IL4', 'Q9Y3C4', 'Q9NWX6'})"
"frozenset({'Q9Y2T2', 'Q8IY92', 'IL4'})"
"frozenset({'P35609', 'IL4', 'P04792'})"
"frozenset({'Q14999', 'IL4', 'Q12906'})"
"frozenset({'Q13137', 'Q9BXW4', 'IL4'})"
"frozenset({'Q08050', 'IL4', 'Q16363'})"
"frozenset({'IL4', 'Q92624', 'P78368'})"
"frozenset({'Q9HAW4', 'IL4', 'P52701'})"
"frozenset({'IL4', 'P04083', 'Q66K74'})"
"frozenset({'IL4', 'Q9UPE1', 'P07900'})"
"frozenset({'Q13547', 'IL4', 'Q8TBJ5'})"
"frozenset({'P78406', 'Q9UQE7', 'IL4'})"
"frozenset({'Q9Y5J5', 'O94874', 'IL4'})"
"frozenset({'Q96CS2', 'O14980', 'IL4'})"
"frozenset({'Q15102', 'Q9NRD5', 'IL4'})"
"frozenset({'P52333', 'IL4', 'Q14627'})"
"frozenset({'P42858', 'P36578', 'IL4'})"
"frozenset({'P16234', 'P01236', 'IL4'})"
"frozenset({'Q13616', 'O14818', 'IL4'})"
"frozenset({'P22612', 'IL4', 'Q8NG80'})"
"frozenset({'O00626', 'IL4', 'Q01201'})"
"frozenset({'P46108', 'IL4', 'Q05397'})"
"frozenset({'Q969S8', 'IL4', 'Q93077'})"
"frozenset({'IL4', 'Q9ULM2', 'Q8NA77'})"
"frozenset({'Q14498', 'IL4', 'Q9UH92'})"
"frozenset({'IL4', 'P14618', 'P56282'})"
"frozenset({'P15880', 'IL4', 'P62913'})"
"frozenset({'P46527', 'P78504', 'IL4'})"
"frozenset({'Q96GD4', 'IL4', 'Q9BW61'})"
"frozenset({'IL4', 'Q8N163', 'P04629'})"
"frozenset({'Q9Y3I0', 'IL4', 'P49959'})"
"frozenset({'P51665', 'O60826', 'IL4'})"
"frozenset({'Q8N806', 'IL4', 'Q8TE12'})"
"frozenset({'O95398', 'IL4', 'Q8WWW0'})"
"frozenset({'IL4', 'P63167', 'O14576'})"
"frozenset({'IL4', 'O15446', 'Q86WV1'})"
"frozenset({'IL4', 'O75438', 'O95167'})"
"frozenset({'P12643', 'IL4', 'Q9H2X0'})"
"frozenset({'Q9Y5T4', 'Q15717', 'IL4'})"
"frozenset({'P30041', 'P09211', 'IL4'})"
"frozenset({'P55157', 'O76039', 'IL4'})"
"frozenset({'Q9BQ75', 'P27635', 'IL4'})"
"frozenset({'P08138', 'IL4', 'Q99608'})"
"frozenset({'P04406', 'P09651', 'IL4'})"
"frozenset({'Q03405', 'P55809', 'IL4'})"
"frozenset({'IL4', 'P51168', 'Q9Y6Q5'})"
