negatives
"frozenset({'P40337', 'Notch', 'P62906'})"
"frozenset({'Q9Y618', 'Notch', 'P12757'})"
"frozenset({'P01889', 'Notch', 'P25786'})"
"frozenset({'Q96KQ4', 'Notch', 'Q99459'})"
"frozenset({'Notch', 'Q9BUV8', 'Q8WUK0'})"
"frozenset({'Notch', 'Q13177', 'P10916'})"
"frozenset({'Q01844', 'Notch', 'Q92900'})"
"frozenset({'P42566', 'Notch', 'Q9HBM1'})"
"frozenset({'Q9HD67', 'Notch', 'O14980'})"
"frozenset({'Notch', 'Q9UBB5', 'A8MW92'})"
"frozenset({'P21912', 'P49821', 'Notch'})"
"frozenset({'Notch', 'O14980', 'O00221'})"
"frozenset({'P29590', 'Q8NEV1', 'Notch'})"
"frozenset({'P61247', 'Notch', 'Q9H8Y8'})"
"frozenset({'Q9UK45', 'P62314', 'Notch'})"
"frozenset({'P63104', 'P84098', 'Notch'})"
"frozenset({'P68431', 'Notch', 'Q9Y5Z7'})"
"frozenset({'Q12873', 'Notch', 'Q14974'})"
"frozenset({'Q01518', 'Notch', 'Q9Y5K5'})"
"frozenset({'Q6PD62', 'Notch', 'P55199'})"
"frozenset({'Notch', 'Q9UMX0', 'P52306'})"
"frozenset({'Q9UQM7', 'Notch', 'Q9NVR5'})"
"frozenset({'P45983', 'Notch', 'O95163'})"
"frozenset({'Q9H492', 'Notch', 'B7ZAP0'})"
"frozenset({'Q6EMB2', 'Notch', 'Q15154'})"
"frozenset({'Q8IWT3', 'Notch', 'P12931'})"
"frozenset({'Q99757', 'Q8N1B4', 'Notch'})"
"frozenset({'Notch', 'P01242', 'P09619'})"
"frozenset({'Q99426', 'Notch', 'P13693'})"
"frozenset({'Q7Z460', 'Notch', 'Q8IWL3'})"
"frozenset({'Q14654', 'Notch', 'P00338'})"
"frozenset({'Notch', 'P08754', 'P49796'})"
"frozenset({'Q8NA61', 'Notch', 'Q8IWZ5'})"
"frozenset({'Notch', 'P53618', 'P49257'})"
"frozenset({'Notch', 'O60840', 'P62873'})"
"frozenset({'Notch', 'Q13077', 'Q9NUL5'})"
"frozenset({'P49736', 'P68032', 'Notch'})"
"frozenset({'P42356', 'Notch', 'Q9H7E9'})"
"frozenset({'Notch', 'P15248', 'Q9HC73'})"
"frozenset({'Notch', 'Q9Y3C0', 'Q9UBB9'})"
"frozenset({'P30466', 'Notch', 'Q9BZH6'})"
"frozenset({'Notch', 'P41743', 'P02545'})"
"frozenset({'P29353', 'P13987', 'Notch'})"
"frozenset({'Q9BV68', 'Q8N5J2', 'Notch'})"
"frozenset({'Q6P1L5', 'Notch', 'P49356'})"
"frozenset({'Notch', 'P61764', 'Q13393'})"
"frozenset({'Q96KQ4', 'Notch', 'P21266'})"
"frozenset({'P42345', 'Notch', 'O60939'})"
"frozenset({'Notch', 'P48431', 'O00629'})"
"frozenset({'Q2NKX8', 'Q8IUH5', 'Notch'})"
"frozenset({'Q96EB6', 'Notch', 'P09455'})"
"frozenset({'Notch', 'P49407', 'Q6IF42'})"
"frozenset({'Q9H3D4', 'Notch', 'Q9H0F5'})"
"frozenset({'Q9UBU9', 'Notch', 'P78362'})"
"frozenset({'P49721', 'Notch', 'P63208'})"
"frozenset({'P19793', 'P42575', 'Notch'})"
"frozenset({'Notch', 'P62913', 'P27635'})"
"frozenset({'Notch', 'O43597', 'Q8NBS9'})"
"frozenset({'Notch', 'Q8IYR6', 'Q7Z5G4'})"
"frozenset({'O14638', 'Notch', 'Q9NRD1'})"
"frozenset({'Q8TEQ6', 'Q9NY12', 'Notch'})"
"frozenset({'Notch', 'Q92665', 'Q9BWU1'})"
"frozenset({'P13612', 'Notch', 'P62424'})"
"frozenset({'Notch', 'P62079', 'P05067'})"
"frozenset({'Q9UIJ7', 'Q99798', 'Notch'})"
"frozenset({'Notch', 'P26639', 'Q06210'})"
"frozenset({'Q99496', 'Q13151', 'Notch'})"
"frozenset({'Notch', 'Q9BTE1', 'Q9UJW0'})"
"frozenset({'Notch', 'P35125', 'P60953'})"
"frozenset({'Q15276', 'Notch', 'Q4V328'})"
"frozenset({'P38646', 'Notch', 'P14625'})"
"frozenset({'Notch', 'Q06455', 'Q12929'})"
"frozenset({'Notch', 'Q9UGN5', 'P33947'})"
"frozenset({'Notch', 'Q16821', 'Q9ULJ8'})"
"frozenset({'Q8WWK9', 'Notch', 'Q86VQ0'})"
"frozenset({'Q66LE6', 'Notch', 'Q49AN0'})"
"frozenset({'Notch', 'P84022', 'P17844'})"
"frozenset({'P41214', 'Notch', 'O60739'})"
"frozenset({'Notch', 'Q9UDY2', 'Q14160'})"
"frozenset({'P55072', 'Q92597', 'Notch'})"
"frozenset({'O14498', 'Notch', 'Q9UQ90'})"
"frozenset({'Q01130', 'Notch', 'Q92620'})"
"frozenset({'Q9UNE7', 'Notch', 'P12931'})"
"frozenset({'Notch', 'O95274', 'Q8TD06'})"
"frozenset({'Notch', 'O75528', 'Q6VMQ6'})"
"frozenset({'Q9H0A8', 'Notch', 'P08237'})"
"frozenset({'P02775', 'Notch', 'Q9Y678'})"
"frozenset({'Q9GZP4', 'Notch', 'Q8N0W7'})"
"frozenset({'Notch', 'Q9NV31', 'Q9NZQ3'})"
"frozenset({'Notch', 'P14921', 'Q6SJ96'})"
"frozenset({'Notch', 'Q7Z2H8', 'P13569'})"
"frozenset({'Q9NXA8', 'Q96EQ0', 'Notch'})"
"frozenset({'P42345', 'Q15118', 'Notch'})"
"frozenset({'Q7Z3S9', 'Notch', 'P17041'})"
"frozenset({'Notch', 'P15923', 'Q9Y230'})"
"frozenset({'O75044', 'P48023', 'Notch'})"
"frozenset({'Notch', 'Q9HBG4', 'Q02410'})"
"frozenset({'P04637', 'Notch', 'Q07065'})"
"frozenset({'P29972', 'Q9UFD9', 'Notch'})"
"frozenset({'Notch', 'Q02878', 'Q9BQ48'})"
"frozenset({'Q96KQ7', 'P03372', 'Notch'})"
"frozenset({'P26038', 'Notch', 'Q14790'})"
"frozenset({'Notch', 'Q96LA8', 'P20719'})"
"frozenset({'P50583', 'Q14566', 'Notch'})"
"frozenset({'Q14687', 'Notch', 'P14373'})"
"frozenset({'Q12768', 'Notch', 'P04629'})"
"frozenset({'Q8NGI9', 'Notch', 'P32121'})"
"frozenset({'O00716', 'Q9UQC2', 'Notch'})"
"frozenset({'Q16342', 'O75376', 'Notch'})"
"frozenset({'Q5T754', 'Notch', 'Q701N4'})"
"frozenset({'O14732', 'Notch', 'Q03933'})"
"frozenset({'Notch', 'P05023', 'P49257'})"
"frozenset({'P25942', 'Notch', 'Q92504'})"
"frozenset({'Q9BSM1', 'Q8IWY9', 'Notch'})"
"frozenset({'Q9BY41', 'Notch', 'P10914'})"
"frozenset({'Notch', 'Q9UKV3', 'P31749'})"
"frozenset({'P12830', 'Notch', 'Q9H792'})"
"frozenset({'P17612', 'Notch', 'Q9H344'})"
"frozenset({'Q9P267', 'Notch', 'O60493'})"
"frozenset({'P40227', 'Notch', 'P22695'})"
"frozenset({'Q96PZ0', 'Notch', 'O43143'})"
"frozenset({'Notch', 'Q9Y6K9', 'P11021'})"
"frozenset({'Notch', 'P17096', 'Q9NTK5'})"
"frozenset({'P06396', 'Notch', 'O43734'})"
"frozenset({'Q96TA1', 'Notch', 'Q99459'})"
"frozenset({'P29460', 'Notch', 'P16471'})"
"frozenset({'Q15717', 'Notch', 'Q93034'})"
"frozenset({'Q9NRX5', 'Notch', 'Q9NRZ7'})"
"frozenset({'O75182', 'Notch', 'P46527'})"
"frozenset({'Q9C0B0', 'Notch', 'P60842'})"
"frozenset({'Q92542', 'P06702', 'Notch'})"
"frozenset({'Notch', 'A5D8V6', 'Q9UK41'})"
"frozenset({'Notch', 'O94888', 'Q15370'})"
"frozenset({'Notch', 'P61960', 'Q14166'})"
"frozenset({'P11940', 'Notch', 'Q9Y478'})"
"frozenset({'Q96DV4', 'Q9UKR5', 'Notch'})"
"frozenset({'Q8NGT0', 'Notch', 'P62873'})"
"frozenset({'Q7LG56', 'Notch', 'P78362'})"
"frozenset({'Q5HYK7', 'Notch', 'O15259'})"
"frozenset({'Q14919', 'Notch', 'P55854'})"
"frozenset({'Q04917', 'Notch', 'Q96F07'})"
"frozenset({'Notch', 'Q01082', 'Q01968'})"
"frozenset({'Q92547', 'Q9NTJ3', 'Notch'})"
"frozenset({'Notch', 'Q9Y5Y2', 'Q96C90'})"
"frozenset({'Notch', 'Q9Y3E5', 'Q8TAE8'})"
"frozenset({'Notch', 'P25098', 'Q8NGN0'})"
"frozenset({'Notch', 'Q92851', 'Q9UBC1'})"
"frozenset({'Q99814', 'Notch', 'P25054'})"
"frozenset({'Q96SQ5', 'P60411', 'Notch'})"
"frozenset({'Notch', 'Q5JTZ9', 'Q8ND25'})"
"frozenset({'P07900', 'P05198', 'Notch'})"
"frozenset({'Notch', 'P36873', 'Q9Y230'})"
"frozenset({'Q00537', 'Notch', 'Q16537'})"
"frozenset({'P01106', 'Notch', 'Q86Y56'})"
"frozenset({'O60663', 'Q9BXS1', 'Notch'})"
"frozenset({'Q7Z6L0', 'Notch', 'P56181'})"
"frozenset({'Q15013', 'Notch', 'Q13287'})"
"frozenset({'Q6E0U4', 'Notch', 'Q9UMX0'})"
"frozenset({'P42702', 'Notch', 'P01574'})"
"frozenset({'Notch', 'Q8IUZ0', 'Q15154'})"
"frozenset({'Q02543', 'P46781', 'Notch'})"
"frozenset({'O15294', 'Notch', 'P15822'})"
"frozenset({'Notch', 'Q5JWF2', 'Q9Y265'})"
"frozenset({'Q14999', 'Notch', 'Q96KG7'})"
"frozenset({'Q96BK5', 'Notch', 'P62857'})"
"frozenset({'Q9NQ86', 'Notch', 'Q86VQ0'})"
"frozenset({'O00567', 'Notch', 'Q9UBU9'})"
"frozenset({'P28074', 'P30101', 'Notch'})"
"frozenset({'Notch', 'Q9NRZ7', 'Q9Y2T5'})"
"frozenset({'P15173', 'Notch', 'P08047'})"
"frozenset({'O15085', 'Notch', 'Q9H4E5'})"
"frozenset({'Notch', 'P78371', 'Q49AN0'})"
"frozenset({'Q7Z3S9', 'Notch', 'O15232'})"
"frozenset({'P07900', 'P07237', 'Notch'})"
"frozenset({'P54725', 'Notch', 'Q9H8M7'})"
"frozenset({'O43293', 'Notch', 'Q05513'})"
"frozenset({'P03372', 'Notch', 'Q5MNZ9'})"
"frozenset({'Q8TEQ6', 'O96028', 'Notch'})"
"frozenset({'Notch', 'Q9BXW9', 'O95619'})"
"frozenset({'P24752', 'P13612', 'Notch'})"
"frozenset({'Q06124', 'Notch', 'P16471'})"
"frozenset({'P03923', 'P03897', 'Notch'})"
"frozenset({'O75530', 'Notch', 'P61803'})"
"frozenset({'Q96GM8', 'O76071', 'Notch'})"
"frozenset({'O60231', 'Notch', 'Q9Y4Y9'})"
"frozenset({'Q14722', 'Notch', 'Q13303'})"
"frozenset({'P02671', 'Notch', 'P01857'})"
"frozenset({'O00716', 'Q99741', 'Notch'})"
"frozenset({'Q9HC77', 'Notch', 'Q99698'})"
"frozenset({'P23467', 'Notch', 'Q5TCQ9'})"
"frozenset({'Notch', 'Q8TAB5', 'Q86X02'})"
"frozenset({'P49736', 'Notch', 'Q92820'})"
"frozenset({'Q96CN5', 'Notch', 'O75360'})"
"frozenset({'Notch', 'O14980', 'P0CAP2'})"
"frozenset({'Notch', 'P48061', 'Q15038'})"
"frozenset({'P61978', 'Notch', 'P09874'})"
"frozenset({'Notch', 'Q9H4P4', 'Q8TF42'})"
"frozenset({'P29992', 'P43403', 'Notch'})"
"frozenset({'Q8IZS5', 'P40763', 'Notch'})"
"frozenset({'Q15843', 'Notch', 'Q13813'})"
"frozenset({'Q5HYN5', 'Q96HA8', 'Notch'})"
"frozenset({'Q96PY6', 'Q9Y496', 'Notch'})"
"frozenset({'P43351', 'O43543', 'Notch'})"
"frozenset({'Q15717', 'Notch', 'Q15365'})"
"frozenset({'Notch', 'P60369', 'Q9Y5W5'})"
"frozenset({'Notch', 'P46782', 'Q9HCK5'})"
"frozenset({'Q9Y3U8', 'Notch', 'Q9Y4K3'})"
"frozenset({'P41236', 'Notch', 'P62807'})"
"frozenset({'P61604', 'Q5UIP0', 'Notch'})"
"frozenset({'Q9P283', 'O43809', 'Notch'})"
"frozenset({'Q99684', 'Notch', 'P38936'})"
"frozenset({'Notch', 'P49768', 'Q9NZ42'})"
"frozenset({'Notch', 'Q14155', 'Q96RT1'})"
"frozenset({'Q99623', 'Notch', 'P09651'})"
"frozenset({'Notch', 'P32242', 'Q9C005'})"
"frozenset({'Notch', 'P40925', 'P10768'})"
"frozenset({'P02751', 'Notch', 'P42771'})"
"frozenset({'O75113', 'Notch', 'O15116'})"
"frozenset({'Q02156', 'Q16625', 'Notch'})"
"frozenset({'P02751', 'Q96RU7', 'Notch'})"
"frozenset({'Q96ST3', 'Notch', 'P24385'})"
"frozenset({'Q13625', 'P10415', 'Notch'})"
"frozenset({'Notch', 'P36406', 'P23769'})"
"frozenset({'P07900', 'O14682', 'Notch'})"
"frozenset({'Q04941', 'Notch', 'Q9BYD2'})"
"frozenset({'Q92794', 'Notch', 'Q16695'})"
"frozenset({'Q969H0', 'Q15014', 'Notch'})"
"frozenset({'Q96EB6', 'Notch', 'P38398'})"
"frozenset({'O43293', 'Notch', 'Q9NV44'})"
"frozenset({'Q9BYQ6', 'Q96EG3', 'Notch'})"
"frozenset({'Notch', 'Q9NZJ6', 'Q9Y697'})"
"frozenset({'Notch', 'P17041', 'Q9BWT7'})"
"frozenset({'Q9NY97', 'Notch', 'Q86SF2'})"
"frozenset({'P57737', 'Notch', 'P49746'})"
"frozenset({'Q6L8H1', 'Notch', 'Q5TA77'})"
"frozenset({'Q9P2F6', 'Notch', 'Q96L33'})"
"frozenset({'O14862', 'Notch', 'Q9HCE1'})"
"frozenset({'P04259', 'Notch', 'O76014'})"
"frozenset({'P17097', 'O75528', 'Notch'})"
"frozenset({'Notch', 'Q9UBB9', 'O43309'})"
"frozenset({'Q92831', 'Notch', 'P28702'})"
"frozenset({'Q8ND90', 'Notch', 'Q9Y586'})"
"frozenset({'P23945', 'Notch', 'P45973'})"
"frozenset({'Notch', 'O75494', 'Q14999'})"
"frozenset({'Q01995', 'Notch', 'P23284'})"
"frozenset({'P07900', 'P36897', 'Notch'})"
"frozenset({'Notch', 'Q9Y5K5', 'Q7Z6Z7'})"
"frozenset({'Q9C0J8', 'Notch', 'Q5RL73'})"
"frozenset({'Q08828', 'Notch', 'Q9UBI6'})"
"frozenset({'Notch', 'O43463', 'P35222'})"
"frozenset({'Q96ST3', 'Notch', 'Q15910'})"
"frozenset({'Notch', 'Q02224', 'Q15631'})"
"frozenset({'Notch', 'Q9H0W7', 'Q9Y5Z7'})"
"frozenset({'Notch', 'Q12933', 'Q96S90'})"
"frozenset({'O15264', 'Notch', 'Q86X55'})"
"frozenset({'Notch', 'Q9UJF2', 'P23508'})"
"frozenset({'Notch', 'P05129', 'P05067'})"
"frozenset({'Notch', 'P30876', 'O00267'})"
"frozenset({'Notch', 'P26368', 'Q92598'})"
"frozenset({'Notch', 'Q7Z4S6', 'P78371'})"
"frozenset({'Q9Y6A1', 'Q9UN42', 'Notch'})"
"frozenset({'Q9H765', 'Notch', 'Q15370'})"
"frozenset({'O15111', 'Q04864', 'Notch'})"
"frozenset({'Q04721', 'Q96T58', 'Notch'})"
"frozenset({'O00560', 'O15409', 'Notch'})"
"frozenset({'P13500', 'P12004', 'Notch'})"
"frozenset({'O76039', 'Notch', 'Q7Z4V5'})"
"frozenset({'Q5T3F8', 'Notch', 'P16615'})"
"frozenset({'P82094', 'Q9NZM3', 'Notch'})"
"frozenset({'P55082', 'Notch', 'P37173'})"
"frozenset({'Notch', 'Q7Z6J6', 'P35222'})"
"frozenset({'Q14194', 'Notch', 'Q9NQC3'})"
"frozenset({'Q15831', 'Notch', 'P0DP24'})"
"frozenset({'Notch', 'P12931', 'Q9NRJ4'})"
"frozenset({'Q9NY65', 'Notch', 'Q9BTZ2'})"
"frozenset({'Q9UG22', 'Notch', 'Q8NHV1'})"
"frozenset({'P29474', 'Notch', 'P35222'})"
"frozenset({'O43921', 'Notch', 'P04629'})"
"frozenset({'Q8N3J5', 'Q07021', 'Notch'})"
"frozenset({'O43914', 'Notch', 'O15389'})"
"frozenset({'Notch', 'Q13618', 'Q8N961'})"
"frozenset({'Q13492', 'Notch', 'P49589'})"
"frozenset({'P10275', 'Notch', 'P31749'})"
"frozenset({'Notch', 'Q9P0V3', 'Q9NYF3'})"
"frozenset({'Q8IWC1', 'Q8N0Z3', 'Notch'})"
"frozenset({'Q05397', 'Notch', 'P22681'})"
"frozenset({'Notch', 'P11217', 'Q9Y572'})"
"frozenset({'P60410', 'Notch', 'Q3B820'})"
"frozenset({'Q15717', 'Notch', 'Q96K83'})"
"frozenset({'P52333', 'Q8IV50', 'Notch'})"
"frozenset({'Q96HH6', 'Notch', 'Q96BA8'})"
"frozenset({'P10321', 'P10966', 'Notch'})"
"frozenset({'P61077', 'Notch', 'Q86XS8'})"
"frozenset({'Q15628', 'Notch', 'P42771'})"
"frozenset({'Q6P597', 'Notch', 'Q86UW9'})"
"frozenset({'O95816', 'Notch', 'P11142'})"
"frozenset({'Q9HCE7', 'Notch', 'P23528'})"
"frozenset({'Notch', 'Q15459', 'Q8WWY3'})"
"frozenset({'O60828', 'Notch', 'Q9BQA1'})"
"frozenset({'Q7Z2G1', 'Notch', 'P56524'})"
"frozenset({'O75716', 'Notch', 'Q16609'})"
"frozenset({'P19875', 'P19838', 'Notch'})"
"frozenset({'P61978', 'Notch', 'P16150'})"
"frozenset({'Notch', 'P84077', 'O14617'})"
"frozenset({'Notch', 'P43487', 'Q6FI81'})"
"frozenset({'P49841', 'Notch', 'Q9NPA3'})"
"frozenset({'Q15843', 'Notch', 'P62277'})"
"frozenset({'Q15773', 'Notch', 'Q01968'})"
"frozenset({'Q9GZK7', 'Notch', 'Q9P2W3'})"
"frozenset({'Q12983', 'Notch', 'Q86UP2'})"
"frozenset({'Q14202', 'Notch', 'P61956'})"
"frozenset({'Q9C002', 'Notch', 'P48047'})"
"frozenset({'O95067', 'Notch', 'Q16254'})"
"frozenset({'P36578', 'P02751', 'Notch'})"
"frozenset({'O14498', 'Notch', 'Q9Y6I4'})"
"frozenset({'Q99496', 'Notch', 'O76021'})"
"frozenset({'Q9Y2U8', 'Notch', 'Q9H9S0'})"
"frozenset({'Notch', 'P04629', 'Q9Y6A5'})"
"frozenset({'P19838', 'Notch', 'P01567'})"
"frozenset({'Q92541', 'Notch', 'Q9Y6K1'})"
"frozenset({'Notch', 'P28062', 'P20618'})"
"frozenset({'Notch', 'P57768', 'Q4G0F5'})"
"frozenset({'Notch', 'Q9NX04', 'Q5VU43'})"
"frozenset({'Notch', 'P62917', 'P39023'})"
"frozenset({'Q9UBU9', 'Notch', 'Q9NZ08'})"
"frozenset({'Q9UGP5', 'Notch', 'Q15648'})"
"frozenset({'Notch', 'P62888', 'P54578'})"
"frozenset({'P19320', 'Q9P258', 'Notch'})"
"frozenset({'Q9H410', 'Notch', 'Q96A19'})"
"frozenset({'Q13535', 'Notch', 'Q86W50'})"
"frozenset({'Notch', 'O75340', 'P42771'})"
"frozenset({'Notch', 'Q969U6', 'O76011'})"
"frozenset({'Notch', 'P42336', 'O14807'})"
"frozenset({'Q5TH69', 'Notch', 'P51610'})"
"frozenset({'Notch', 'P29992', 'O95467'})"
"frozenset({'Notch', 'O15350', 'Q13569'})"
"frozenset({'Notch', 'P62805', 'Q13618'})"
"frozenset({'P38919', 'Notch', 'O43143'})"
"frozenset({'Q8IWF7', 'Notch', 'P05067'})"
"frozenset({'Q8NH04', 'Notch', 'P32121'})"
"frozenset({'Q9Y2M5', 'Notch', 'Q53HC5'})"
"frozenset({'P08172', 'Notch', 'P63096'})"
"frozenset({'O75582', 'Notch', 'Q96BA8'})"
"frozenset({'Notch', 'Q9Y6K9', 'Q14134'})"
"frozenset({'P16455', 'Q8NI29', 'Notch'})"
"frozenset({'Q9ULR3', 'Q14966', 'Notch'})"
"frozenset({'P56880', 'O15551', 'Notch'})"
"frozenset({'Q13573', 'O75116', 'Notch'})"
"frozenset({'Q92731', 'P82921', 'Notch'})"
"frozenset({'Q969H0', 'Notch', 'P60468'})"
"frozenset({'Q07021', 'Notch', 'Q96RL1'})"
"frozenset({'O14829', 'Notch', 'Q96EY1'})"
"frozenset({'Notch', 'P32297', 'O60674'})"
"frozenset({'Q8NH72', 'Notch', 'P25098'})"
"frozenset({'P62136', 'P49790', 'Notch'})"
"frozenset({'Notch', 'Q02978', 'O95793'})"
"frozenset({'Q15650', 'Notch', 'P37231'})"
"frozenset({'Q16576', 'Notch', 'P50750'})"
"frozenset({'P40763', 'Notch', 'Q9Y608'})"
"frozenset({'O15482', 'Notch', 'Q01850'})"
"frozenset({'Notch', 'O75317', 'Q16777'})"
"frozenset({'Notch', 'Q13263', 'P17676'})"
"frozenset({'Q7L775', 'Notch', 'Q13643'})"
"frozenset({'P05387', 'P62249', 'Notch'})"
"frozenset({'P03372', 'O75586', 'Notch'})"
"frozenset({'P14316', 'Notch', 'Q9Y5Z7'})"
"frozenset({'P12004', 'Notch', 'P42771'})"
"frozenset({'Q8IV20', 'Notch', 'P67775'})"
"frozenset({'Q7L0Y3', 'Q9Y3I0', 'Notch'})"
"frozenset({'P40937', 'Q9H0W5', 'Notch'})"
"frozenset({'Q9P2D0', 'Notch', 'P05386'})"
"frozenset({'O14579', 'Notch', 'P84103'})"
"frozenset({'Q9UNY4', 'Notch', 'Q6ZU80'})"
"frozenset({'Notch', 'P50222', 'Q5T6V5'})"
"frozenset({'Notch', 'Q8IZU0', 'P51814'})"
"frozenset({'P04264', 'Notch', 'Q07157'})"
"frozenset({'P61221', 'Notch', 'P13010'})"
"frozenset({'Notch', 'P10914', 'Q96DB2'})"
"frozenset({'Notch', 'Q07890', 'P98077'})"
"frozenset({'P62306', 'Notch', 'Q96SW2'})"
"frozenset({'Q92890', 'Notch', 'Q04323'})"
"frozenset({'Notch', 'O75369', 'P45983'})"
"frozenset({'Notch', 'Q9UJM3', 'P62979'})"
"frozenset({'Q99496', 'Notch', 'Q9P266'})"
"frozenset({'Q96AQ6', 'Q6AZY7', 'Notch'})"
"frozenset({'Notch', 'Q8TF50', 'Q99633'})"
"frozenset({'Notch', 'Q96FW1', 'O95163'})"
"frozenset({'Q96NC0', 'Notch', 'Q6A162'})"
"frozenset({'P49841', 'P01106', 'Notch'})"
"frozenset({'P03372', 'Notch', 'P16455'})"
"frozenset({'P55854', 'Notch', 'P02766'})"
"frozenset({'Q9UBC2', 'Q14C86', 'Notch'})"
"frozenset({'Q9NPF5', 'Q9HBJ0', 'Notch'})"
"frozenset({'O60858', 'Notch', 'Q9P0N5'})"
"frozenset({'Notch', 'P10451', 'Q9NUQ8'})"
"frozenset({'Q9BRL6', 'Notch', 'Q13315'})"
"frozenset({'Q14498', 'Notch', 'P15880'})"
"frozenset({'P30281', 'Notch', 'P50549'})"
"frozenset({'Q9BUY5', 'Notch', 'Q96MH2'})"
"frozenset({'P19174', 'P26951', 'Notch'})"
"frozenset({'Q8TCU6', 'Notch', 'P61952'})"
"frozenset({'P59998', 'Notch', 'Q15084'})"
"frozenset({'Q92731', 'Notch', 'P48444'})"
"frozenset({'Q9H0E2', 'Notch', 'P32519'})"
"frozenset({'Q68D85', 'Notch', 'Q6UXL0'})"
"frozenset({'Q8N5Z5', 'Notch', 'O43822'})"
"frozenset({'Notch', 'Q13136', 'Q16659'})"
"frozenset({'P01236', 'Notch', 'Q12778'})"
"frozenset({'Q13946', 'Notch', 'Q96RL7'})"
"frozenset({'Q02763', 'Notch', 'O43921'})"
"frozenset({'P07333', 'Notch', 'P10767'})"
"frozenset({'Q92754', 'P16144', 'Notch'})"
"frozenset({'P33981', 'Notch', 'P54132'})"
"frozenset({'P55040', 'Notch', 'Q96MW5'})"
"frozenset({'Q8N0Z3', 'Notch', 'Q2M1P5'})"
"frozenset({'Q8TD31', 'Q9NNX1', 'Notch'})"
"frozenset({'O75400', 'Q14498', 'Notch'})"
"frozenset({'Q86XA0', 'Notch', 'P04350'})"
"frozenset({'Notch', 'Q86U86', 'P0DPB3'})"
"frozenset({'Notch', 'P36896', 'P08238'})"
"frozenset({'Q8TAD2', 'P16234', 'Notch'})"
"frozenset({'Notch', 'Q15382', 'P26012'})"
"frozenset({'Q12873', 'Notch', 'Q9BXP5'})"
"frozenset({'Notch', 'P84022', 'Q09472'})"
"frozenset({'Notch', 'Q15561', 'O95453'})"
"frozenset({'P0DI81', 'Q8NAP3', 'Notch'})"
"frozenset({'P10275', 'O75528', 'Notch'})"
"frozenset({'O14775', 'Notch', 'Q13698'})"
"frozenset({'A8MQ03', 'Q9P1Z0', 'Notch'})"
"frozenset({'P07900', 'Q03113', 'Notch'})"
"frozenset({'Q9NP66', 'Q9UJ41', 'Notch'})"
"frozenset({'Q8NFC6', 'Notch', 'Q14134'})"
"frozenset({'Q92905', 'Notch', 'Q15139'})"
"frozenset({'Q00653', 'Notch', 'Q71U36'})"
"frozenset({'Q9C000', 'Notch', 'Q07817'})"
"frozenset({'Notch', 'Q8NI37', 'P27797'})"
"frozenset({'Q66GS9', 'Notch', 'Q8IUZ0'})"
"frozenset({'Notch', 'Q96RB7', 'P22694'})"
"frozenset({'P14618', 'P56282', 'Notch'})"
"frozenset({'Q9NTJ3', 'Notch', 'Q15021'})"
"frozenset({'Q9H361', 'Notch', 'Q96DH6'})"
"frozenset({'P61218', 'Q96MT7', 'Notch'})"
"frozenset({'Notch', 'Q8WWB7', 'P19086'})"
"frozenset({'Notch', 'Q13616', 'Q13309'})"
"frozenset({'Q8N9N5', 'Notch', 'Q9HD64'})"
"frozenset({'Notch', 'O15226', 'P35226'})"
"frozenset({'O43264', 'P02751', 'Notch'})"
"frozenset({'Q9H0S4', 'Notch', 'P62995'})"
"frozenset({'P0CG38', 'Notch', 'O94907'})"
"frozenset({'P01889', 'Notch', 'P30046'})"
"frozenset({'Notch', 'P36954', 'Q13315'})"
"frozenset({'Q05513', 'Notch', 'P35222'})"
"frozenset({'O75928', 'P10275', 'Notch'})"
"frozenset({'P01106', 'Notch', 'P20807'})"
"frozenset({'P12268', 'Notch', 'Q9UKX7'})"
"frozenset({'Q9BZZ5', 'P30566', 'Notch'})"
"frozenset({'O14782', 'Notch', 'Q9UBB9'})"
"frozenset({'Q9NXX6', 'Q8IY18', 'Notch'})"
"frozenset({'P27540', 'Notch', 'Q9Y2N7'})"
"frozenset({'Q03989', 'Notch', 'Q9BZE0'})"
"frozenset({'Q05DH4', 'Notch', 'Q9H8T0'})"
"frozenset({'Notch', 'P49674', 'Q13162'})"
"frozenset({'Notch', 'Q13561', 'Q16659'})"
"frozenset({'Notch', 'P04629', 'P09012'})"
"frozenset({'P02649', 'O95409', 'Notch'})"
"frozenset({'Notch', 'O95872', 'P26367'})"
"frozenset({'P52952', 'Notch', 'O15550'})"
"frozenset({'O00329', 'Notch', 'P01116'})"
"frozenset({'Q9H9D4', 'Notch', 'P20719'})"
"frozenset({'Q8WXG1', 'Q9BWG6', 'Notch'})"
"frozenset({'Notch', 'P60369', 'Q9H2X0'})"
"frozenset({'Q9C0H6', 'Notch', 'Q8WVJ2'})"
"frozenset({'Notch', 'P50222', 'O00299'})"
"frozenset({'Q9BXS5', 'Notch', 'Q8N720'})"
"frozenset({'O60238', 'Notch', 'Q15848'})"
"frozenset({'P35637', 'Notch', 'P56537'})"
"frozenset({'P50991', 'O15379', 'Notch'})"
"frozenset({'Q96A23', 'Notch', 'O75340'})"
"frozenset({'Q8TBC4', 'Q96GX9', 'Notch'})"
"frozenset({'Q9H0I3', 'Notch', 'Q9Y2X7'})"
"frozenset({'Notch', 'Q13620', 'P42766'})"
