negatives
"frozenset({'Q8WXG6', 'P34897', 'Hedgehog'})"
"frozenset({'Hedgehog', 'Q13148', 'Q9UHD9'})"
"frozenset({'Q9GZQ8', 'P09234', 'Hedgehog'})"
"frozenset({'P19838', 'Hedgehog', 'Q9Y570'})"
"frozenset({'Q9Y3C7', 'Hedgehog', 'Q08117'})"
"frozenset({'Hedgehog', 'P06737', 'Q15813'})"
"frozenset({'P13727', 'P30443', 'Hedgehog'})"
"frozenset({'Q9BXR3', 'Hedgehog', 'Q9Y2Y4'})"
"frozenset({'Q9UJM3', 'P04626', 'Hedgehog'})"
"frozenset({'Q15796', 'P62837', 'Hedgehog'})"
"frozenset({'Hedgehog', 'O00422', 'P06702'})"
"frozenset({'Q9Y297', 'P82673', 'Hedgehog'})"
"frozenset({'Q9H204', 'Hedgehog', 'Q6P2C8'})"
"frozenset({'Q9Y3A5', 'Q96T60', 'Hedgehog'})"
"frozenset({'Q8IW35', 'Hedgehog', 'Q9BT25'})"
"frozenset({'Q9NUX5', 'O75821', 'Hedgehog'})"
"frozenset({'P52434', 'Q9Y250', 'Hedgehog'})"
"frozenset({'Q96AH8', 'O43237', 'Hedgehog'})"
"frozenset({'P48736', 'Hedgehog', 'P42338'})"
"frozenset({'Q6L8H2', 'Hedgehog', 'O60896'})"
"frozenset({'Q567U6', 'Hedgehog', 'Q86Y13'})"
"frozenset({'P49736', 'Q9UQL6', 'Hedgehog'})"
"frozenset({'P17612', 'Hedgehog', 'O75438'})"
"frozenset({'P40763', 'P30443', 'Hedgehog'})"
"frozenset({'P09619', 'P01111', 'Hedgehog'})"
"frozenset({'Q12899', 'Q9NP61', 'Hedgehog'})"
"frozenset({'O14627', 'Hedgehog', 'Q9NQB0'})"
"frozenset({'Hedgehog', 'P20290', 'Q13765'})"
"frozenset({'Q7L2J0', 'Q4G0J3', 'Hedgehog'})"
"frozenset({'Q13200', 'Hedgehog', 'P62873'})"
"frozenset({'Hedgehog', 'Q9UG01', 'Q8WYA0'})"
"frozenset({'P00533', 'Q9UFC0', 'Hedgehog'})"
"frozenset({'Hedgehog', 'Q8IYI6', 'Q9BYU1'})"
"frozenset({'P12956', 'Hedgehog', 'Q14195'})"
"frozenset({'Q6PEY2', 'Hedgehog', 'Q99471'})"
"frozenset({'Q9NUX5', 'Hedgehog', 'O43598'})"
"frozenset({'P61006', 'Hedgehog', 'Q96G75'})"
"frozenset({'Q8IUH3', 'Hedgehog', 'Q99459'})"
"frozenset({'Q06455', 'O15379', 'Hedgehog'})"
"frozenset({'Q5T5S1', 'Hedgehog', 'Q16254'})"
"frozenset({'P32322', 'Hedgehog', 'P13612'})"
"frozenset({'Q9NRR3', 'P60953', 'Hedgehog'})"
"frozenset({'P08581', 'P52803', 'Hedgehog'})"
"frozenset({'P21333', 'Hedgehog', 'P28290'})"
"frozenset({'Q9NQ92', 'Q53GS9', 'Hedgehog'})"
"frozenset({'P46063', 'O60506', 'Hedgehog'})"
"frozenset({'Q01844', 'Q6VAB6', 'Hedgehog'})"
"frozenset({'Q8TEC5', 'Q8IX15', 'Hedgehog'})"
"frozenset({'Hedgehog', 'Q9BYC8', 'Q8N5N7'})"
"frozenset({'Q9H081', 'Hedgehog', 'Q96QE3'})"
"frozenset({'P22670', 'Hedgehog', 'Q15797'})"
"frozenset({'Hedgehog', 'P78347', 'Q9C005'})"
"frozenset({'Q7L8J4', 'Hedgehog', 'Q9HAU0'})"
"frozenset({'Q01484', 'Q8IXS6', 'Hedgehog'})"
"frozenset({'P10124', 'Hedgehog', 'Q9UMX0'})"
"frozenset({'Q14032', 'Hedgehog', 'O43683'})"
"frozenset({'Q8WUY1', 'Q8IWL3', 'Hedgehog'})"
"frozenset({'P61086', 'Hedgehog', 'Q99942'})"
"frozenset({'Hedgehog', 'Q9H410', 'Q9H6Z9'})"
"frozenset({'Q96LY2', 'Q99666', 'Hedgehog'})"
"frozenset({'P54727', 'Q16186', 'Hedgehog'})"
"frozenset({'Hedgehog', 'P01210', 'Q9UJX4'})"
"frozenset({'Q9NX09', 'Q9Y297', 'Hedgehog'})"
"frozenset({'Hedgehog', 'O00257', 'Q96EY4'})"
"frozenset({'P08238', 'Q9UBZ9', 'Hedgehog'})"
"frozenset({'Q16526', 'Hedgehog', 'P40227'})"
"frozenset({'Q8TBB1', 'Q99816', 'Hedgehog'})"
"frozenset({'P53602', 'Hedgehog', 'P55060'})"
"frozenset({'O14983', 'Hedgehog', 'O00631'})"
"frozenset({'Q13886', 'Hedgehog', 'P37231'})"
"frozenset({'Q9BV40', 'Hedgehog', 'Q9P2W9'})"
"frozenset({'O75390', 'Hedgehog', 'P21912'})"
"frozenset({'P60520', 'P35250', 'Hedgehog'})"
"frozenset({'O14776', 'P11021', 'Hedgehog'})"
"frozenset({'Q92870', 'P42858', 'Hedgehog'})"
"frozenset({'P68036', 'Q9NWF9', 'Hedgehog'})"
"frozenset({'P08138', 'O43921', 'Hedgehog'})"
"frozenset({'Q8IWZ5', 'Hedgehog', 'Q5TA81'})"
"frozenset({'Q9Y3A5', 'O75874', 'Hedgehog'})"
"frozenset({'Q04917', 'Hedgehog', 'Q96CB9'})"
"frozenset({'P31689', 'Hedgehog', 'P21860'})"
"frozenset({'Q9NSI8', 'P61981', 'Hedgehog'})"
"frozenset({'P08708', 'P62917', 'Hedgehog'})"
"frozenset({'Q9UI95', 'Q9UJX3', 'Hedgehog'})"
"frozenset({'Q16611', 'P51813', 'Hedgehog'})"
"frozenset({'Q99570', 'Q9BXW4', 'Hedgehog'})"
"frozenset({'Q9UL18', 'Hedgehog', 'Q9NX58'})"
"frozenset({'Q9Y4H4', 'Hedgehog', 'Q8IUC1'})"
"frozenset({'Hedgehog', 'P12319', 'P17947'})"
"frozenset({'P10619', 'Hedgehog', 'P53602'})"
"frozenset({'Q8IYS0', 'Q6AZY7', 'Hedgehog'})"
"frozenset({'O43559', 'Hedgehog', 'Q02535'})"
"frozenset({'P51668', 'Q99728', 'Hedgehog'})"
"frozenset({'Hedgehog', 'O76011', 'Q9UM22'})"
"frozenset({'Q9NSB4', 'Hedgehog', 'Q08AM6'})"
"frozenset({'Q6NUS6', 'Q8NBW4', 'Hedgehog'})"
"frozenset({'P39060', 'Q8IWL3', 'Hedgehog'})"
"frozenset({'P67936', 'Q9H0C8', 'Hedgehog'})"
"frozenset({'Q13185', 'Q99728', 'Hedgehog'})"
"frozenset({'P27361', 'Q13501', 'Hedgehog'})"
"frozenset({'P40189', 'P05113', 'Hedgehog'})"
"frozenset({'Q16836', 'O75815', 'Hedgehog'})"
"frozenset({'Q13547', 'Hedgehog', 'Q01538'})"
"frozenset({'Q96NG3', 'Hedgehog', 'P50222'})"
"frozenset({'P21333', 'Hedgehog', 'Q9NQX4'})"
"frozenset({'Q13315', 'Hedgehog', 'Q9BZ95'})"
"frozenset({'Hedgehog', 'P01137', 'Q14689'})"
"frozenset({'Q15022', 'Hedgehog', 'Q13601'})"
"frozenset({'O76082', 'Hedgehog', 'O76011'})"
"frozenset({'P15514', 'P05362', 'Hedgehog'})"
"frozenset({'P26371', 'Q9HB63', 'Hedgehog'})"
"frozenset({'Q9BWE0', 'O15379', 'Hedgehog'})"
"frozenset({'Q8N0V3', 'Hedgehog', 'Q71RC9'})"
"frozenset({'Hedgehog', 'Q96AP0', 'O00410'})"
"frozenset({'P10619', 'Hedgehog', 'P61956'})"
"frozenset({'P54646', 'Hedgehog', 'Q15477'})"
"frozenset({'Q9NVI7', 'Hedgehog', 'P04637'})"
"frozenset({'P11308', 'P06748', 'Hedgehog'})"
"frozenset({'Q8IYE0', 'Q92752', 'Hedgehog'})"
"frozenset({'Q9Y6H1', 'O00746', 'Hedgehog'})"
"frozenset({'P04141', 'Q12905', 'Hedgehog'})"
"frozenset({'Hedgehog', 'P01106', 'P40938'})"
"frozenset({'Q9H1Y0', 'Q9BWD1', 'Hedgehog'})"
"frozenset({'P49407', 'P10523', 'Hedgehog'})"
"frozenset({'Q99062', 'P29350', 'Hedgehog'})"
"frozenset({'P98182', 'Q86YN6', 'Hedgehog'})"
"frozenset({'P08238', 'P42771', 'Hedgehog'})"
"frozenset({'P22612', 'Q8TCU5', 'Hedgehog'})"
"frozenset({'P26358', 'P06493', 'Hedgehog'})"
"frozenset({'P51681', 'Hedgehog', 'P13501'})"
"frozenset({'P27482', 'Q9Y4E8', 'Hedgehog'})"
"frozenset({'P61201', 'Hedgehog', 'Q13216'})"
"frozenset({'Q8TF42', 'Hedgehog', 'P46108'})"
"frozenset({'P63000', 'Q99750', 'Hedgehog'})"
"frozenset({'Q15415', 'P61978', 'Hedgehog'})"
"frozenset({'Q9Y5A9', 'P19320', 'Hedgehog'})"
"frozenset({'P08581', 'P43403', 'Hedgehog'})"
"frozenset({'P26358', 'Hedgehog', 'P24941'})"
"frozenset({'Q96AP0', 'Q8N4X5', 'Hedgehog'})"
"frozenset({'P00519', 'Q15027', 'Hedgehog'})"
"frozenset({'Q9UBB5', 'O14519', 'Hedgehog'})"
"frozenset({'O43918', 'O00567', 'Hedgehog'})"
"frozenset({'Q9UKT4', 'Q13042', 'Hedgehog'})"
"frozenset({'Hedgehog', 'Q9BR76', 'O43396'})"
"frozenset({'Q6NUN9', 'Hedgehog', 'P62917'})"
"frozenset({'Hedgehog', 'Q8N6M8', 'Q6NZ67'})"
"frozenset({'Hedgehog', 'O60262', 'Q8NGG6'})"
"frozenset({'P17252', 'Q96B18', 'Hedgehog'})"
"frozenset({'P29353', 'Hedgehog', 'Q3ZCQ8'})"
"frozenset({'Q9H492', 'Q16630', 'Hedgehog'})"
"frozenset({'O15350', 'Hedgehog', 'P42704'})"
"frozenset({'Q9HBH0', 'Hedgehog', 'Q9BZ29'})"
"frozenset({'Q16543', 'Q9H7B4', 'Hedgehog'})"
"frozenset({'Q15323', 'Q6P5Z2', 'Hedgehog'})"
"frozenset({'P08708', 'P62266', 'Hedgehog'})"
"frozenset({'O75365', 'Q6P3X3', 'Hedgehog'})"
"frozenset({'Q9NQC3', 'Q9BUN8', 'Hedgehog'})"
"frozenset({'P49959', 'Hedgehog', 'Q13107'})"
"frozenset({'Q13838', 'Q14999', 'Hedgehog'})"
"frozenset({'Q8IYE1', 'Q08379', 'Hedgehog'})"
"frozenset({'Q9UBD9', 'P16871', 'Hedgehog'})"
"frozenset({'P25054', 'P03905', 'Hedgehog'})"
"frozenset({'Q9UPW6', 'Q9H334', 'Hedgehog'})"
"frozenset({'P12830', 'Hedgehog', 'Q9UH65'})"
"frozenset({'Q6AI39', 'Q86UW9', 'Hedgehog'})"
"frozenset({'P36542', 'Hedgehog', 'Q9UBX2'})"
"frozenset({'Q96NL6', 'Hedgehog', 'P61160'})"
"frozenset({'Q6ZW49', 'O00746', 'Hedgehog'})"
"frozenset({'Q9UBB9', 'Hedgehog', 'Q13227'})"
"frozenset({'P62807', 'Q15291', 'Hedgehog'})"
"frozenset({'Q13291', 'P20337', 'Hedgehog'})"
"frozenset({'Q96PN8', 'Q9C002', 'Hedgehog'})"
"frozenset({'Q9H8Y5', 'Hedgehog', 'Q96GD4'})"
"frozenset({'Q06587', 'P49450', 'Hedgehog'})"
"frozenset({'Q7Z7H5', 'P54802', 'Hedgehog'})"
"frozenset({'Hedgehog', 'P51610', 'P62140'})"
"frozenset({'O00488', 'Q8WVJ2', 'Hedgehog'})"
"frozenset({'P49736', 'O43918', 'Hedgehog'})"
"frozenset({'P43307', 'Q92611', 'Hedgehog'})"
"frozenset({'O43242', 'Q9UIM3', 'Hedgehog'})"
"frozenset({'Q7L5N1', 'Q15018', 'Hedgehog'})"
"frozenset({'P62308', 'Q16637', 'Hedgehog'})"
"frozenset({'P01833', 'Hedgehog', 'Q96D96'})"
"frozenset({'P23396', 'Hedgehog', 'P62910'})"
"frozenset({'Q16537', 'Hedgehog', 'Q12834'})"
"frozenset({'P62899', 'Q9UNX3', 'Hedgehog'})"
"frozenset({'Q99675', 'Q96F45', 'Hedgehog'})"
"frozenset({'Q92793', 'Q99743', 'Hedgehog'})"
"frozenset({'Q9HAU4', 'Q8IX12', 'Hedgehog'})"
"frozenset({'Q15428', 'Q96I25', 'Hedgehog'})"
"frozenset({'P06748', 'Q13084', 'Hedgehog'})"
"frozenset({'O75943', 'Hedgehog', 'P35249'})"
"frozenset({'Q9HCE7', 'Q9H6K1', 'Hedgehog'})"
"frozenset({'Hedgehog', 'Q9HB90', 'P21281'})"
"frozenset({'Q8TCE9', 'P21333', 'Hedgehog'})"
"frozenset({'A0PJW6', 'P10321', 'Hedgehog'})"
"frozenset({'Q16665', 'Q13950', 'Hedgehog'})"
"frozenset({'O95343', 'Q92570', 'Hedgehog'})"
"frozenset({'Hedgehog', 'Q13043', 'Q9P2B4'})"
"frozenset({'Q9UNY5', 'Hedgehog', 'O15442'})"
"frozenset({'P10912', 'Hedgehog', 'P05231'})"
"frozenset({'Hedgehog', 'Q6P158', 'P04629'})"
"frozenset({'Q9Y4A5', 'Hedgehog', 'P38936'})"
"frozenset({'Hedgehog', 'Q92974', 'Q96L34'})"
"frozenset({'Q8IXW5', 'Hedgehog', 'O14802'})"
"frozenset({'O95793', 'P05023', 'Hedgehog'})"
"frozenset({'P60411', 'Hedgehog', 'P25490'})"
"frozenset({'Q9BWH6', 'Hedgehog', 'P52732'})"
"frozenset({'Hedgehog', 'Q01844', 'O15212'})"
"frozenset({'Q6PI77', 'Hedgehog', 'P29972'})"
"frozenset({'P54257', 'Hedgehog', 'P09067'})"
"frozenset({'P25101', 'P05305', 'Hedgehog'})"
"frozenset({'P06746', 'Q04724', 'Hedgehog'})"
"frozenset({'Hedgehog', 'P15121', 'O15540'})"
"frozenset({'A2A2Y4', 'Hedgehog', 'O43169'})"
"frozenset({'O60262', 'Q8NGG8', 'Hedgehog'})"
"frozenset({'Hedgehog', 'Q14203', 'Q5VYK3'})"
"frozenset({'Q9Y6D9', 'Q99583', 'Hedgehog'})"
"frozenset({'Q9UBW7', 'Hedgehog', 'P61956'})"
"frozenset({'Q99941', 'Hedgehog', 'P15336'})"
"frozenset({'Hedgehog', 'Q8NH73', 'P62873'})"
"frozenset({'P62140', 'Hedgehog', 'P42263'})"
"frozenset({'O95166', 'Hedgehog', 'Q15154'})"
"frozenset({'Q8WVM8', 'Q9UPT9', 'Hedgehog'})"
"frozenset({'P98169', 'Q15717', 'Hedgehog'})"
"frozenset({'O00716', 'Q9UM54', 'Hedgehog'})"
"frozenset({'Q99665', 'Hedgehog', 'P01571'})"
"frozenset({'P50613', 'Hedgehog', 'P11802'})"
"frozenset({'O14686', 'O15198', 'Hedgehog'})"
"frozenset({'Q96MF7', 'Q15554', 'Hedgehog'})"
"frozenset({'O75436', 'Hedgehog', 'Q9NRR5'})"
"frozenset({'Q13418', 'P43307', 'Hedgehog'})"
"frozenset({'Q969H0', 'Q96RU2', 'Hedgehog'})"
"frozenset({'Q9UQM7', 'P55055', 'Hedgehog'})"
"frozenset({'Q9HCI7', 'Hedgehog', 'Q8N5Y2'})"
"frozenset({'Q8N2Z9', 'P15927', 'Hedgehog'})"
"frozenset({'Q92526', 'Hedgehog', 'Q659A1'})"
"frozenset({'Q99523', 'Q9NW13', 'Hedgehog'})"
"frozenset({'Q8WWQ0', 'Q8N0Z3', 'Hedgehog'})"
"frozenset({'O15444', 'P49238', 'Hedgehog'})"
"frozenset({'P40189', 'P01569', 'Hedgehog'})"
"frozenset({'Q9UHI6', 'P04629', 'Hedgehog'})"
"frozenset({'O95149', 'O75312', 'Hedgehog'})"
"frozenset({'P53041', 'Hedgehog', 'P30154'})"
"frozenset({'Q9Y4C1', 'P10275', 'Hedgehog'})"
"frozenset({'P62750', 'P84098', 'Hedgehog'})"
"frozenset({'P48443', 'Q13554', 'Hedgehog'})"
"frozenset({'Hedgehog', 'Q8N565', 'P18031'})"
"frozenset({'P26367', 'P68400', 'Hedgehog'})"
"frozenset({'Q96QF0', 'Hedgehog', 'P62258'})"
"frozenset({'P12004', 'Hedgehog', 'Q15714'})"
"frozenset({'Q8WXW3', 'Q7Z7A1', 'Hedgehog'})"
"frozenset({'P09234', 'P62304', 'Hedgehog'})"
"frozenset({'Q2TAC2', 'Q8TAU3', 'Hedgehog'})"
"frozenset({'Hedgehog', 'P40692', 'Q9UQ84'})"
"frozenset({'Hedgehog', 'P10321', 'Q14952'})"
"frozenset({'Q9NX02', 'P59047', 'Hedgehog'})"
"frozenset({'O00291', 'P19320', 'Hedgehog'})"
"frozenset({'Q9Y2D0', 'Q9UBU9', 'Hedgehog'})"
"frozenset({'Hedgehog', 'Q9UIK5', 'Q7Z3S9'})"
"frozenset({'Q13233', 'P56192', 'Hedgehog'})"
"frozenset({'Q6P4R8', 'O43592', 'Hedgehog'})"
"frozenset({'O95872', 'Hedgehog', 'Q3LI70'})"
"frozenset({'P40763', 'Q8IXJ9', 'Hedgehog'})"
"frozenset({'O75420', 'Q8N137', 'Hedgehog'})"
"frozenset({'Q6P1Q0', 'Hedgehog', 'P08631'})"
"frozenset({'Hedgehog', 'P58753', 'Q9NWF9'})"
"frozenset({'Q8NBS9', 'P07195', 'Hedgehog'})"
"frozenset({'P35228', 'Q14517', 'Hedgehog'})"
"frozenset({'P61626', 'Q9P2S5', 'Hedgehog'})"
"frozenset({'P01106', 'P51553', 'Hedgehog'})"
"frozenset({'P05412', 'Hedgehog', 'P41250'})"
"frozenset({'P40429', 'P39023', 'Hedgehog'})"
"frozenset({'P35626', 'Q8NGM9', 'Hedgehog'})"
"frozenset({'O14980', 'P19484', 'Hedgehog'})"
"frozenset({'Q99523', 'A1X283', 'Hedgehog'})"
"frozenset({'P08648', 'Q03014', 'Hedgehog'})"
"frozenset({'Hedgehog', 'Q13616', 'P17844'})"
"frozenset({'Q9Y6G5', 'P19838', 'Hedgehog'})"
"frozenset({'Q15428', 'Hedgehog', 'Q9BUJ2'})"
"frozenset({'O75593', 'Hedgehog', 'A8MQ03'})"
"frozenset({'Q16665', 'Hedgehog', 'P25490'})"
"frozenset({'Q8NH70', 'O60262', 'Hedgehog'})"
"frozenset({'Q9P2K8', 'Hedgehog', 'P62140'})"
"frozenset({'Q9BQE3', 'P04406', 'Hedgehog'})"
"frozenset({'P40763', 'Hedgehog', 'Q15797'})"
"frozenset({'Q9BXL6', 'Hedgehog', 'P05771'})"
"frozenset({'P21333', 'Hedgehog', 'O75531'})"
"frozenset({'P10275', 'Q86YW9', 'Hedgehog'})"
"frozenset({'Q92905', 'Q5SWW7', 'Hedgehog'})"
"frozenset({'Q9P0T7', 'P55809', 'Hedgehog'})"
"frozenset({'Q9C0B0', 'O60684', 'Hedgehog'})"
"frozenset({'P27361', 'O95071', 'Hedgehog'})"
"frozenset({'Q9BWG4', 'P81877', 'Hedgehog'})"
"frozenset({'Q16799', 'P11362', 'Hedgehog'})"
"frozenset({'Q8NHY2', 'Q92519', 'Hedgehog'})"
"frozenset({'Hedgehog', 'Q9Y2T4', 'Q96E09'})"
"frozenset({'Q86V48', 'O60308', 'Hedgehog'})"
"frozenset({'Q16665', 'Q13330', 'Hedgehog'})"
"frozenset({'Hedgehog', 'Q8N474', 'Q9GZT5'})"
"frozenset({'P14859', 'Hedgehog', 'P08047'})"
"frozenset({'P11021', 'Q53RD9', 'Hedgehog'})"
"frozenset({'P08138', 'P55075', 'Hedgehog'})"
"frozenset({'O95218', 'P36952', 'Hedgehog'})"
"frozenset({'P40222', 'Q13136', 'Hedgehog'})"
"frozenset({'P46100', 'Hedgehog', 'Q14683'})"
"frozenset({'P30304', 'Hedgehog', 'Q8WWL7'})"
"frozenset({'Q8NI08', 'P03372', 'Hedgehog'})"
"frozenset({'Q5T7W0', 'P48730', 'Hedgehog'})"
"frozenset({'Q9H0C8', 'Q13153', 'Hedgehog'})"
"frozenset({'Q14164', 'Q13310', 'Hedgehog'})"
"frozenset({'Q15459', 'Hedgehog', 'Q5T0N5'})"
"frozenset({'Q9BTV5', 'Q969T4', 'Hedgehog'})"
"frozenset({'O60701', 'Hedgehog', 'P41250'})"
"frozenset({'P23497', 'Q92630', 'Hedgehog'})"
"frozenset({'P27694', 'Hedgehog', 'Q9Y606'})"
"frozenset({'P50150', 'Q14416', 'Hedgehog'})"
"frozenset({'Q14164', 'O00764', 'Hedgehog'})"
"frozenset({'Q9UNY4', 'Q15025', 'Hedgehog'})"
"frozenset({'Q06055', 'Hedgehog', 'Q8IZH2'})"
"frozenset({'P51812', 'Q9HBU1', 'Hedgehog'})"
"frozenset({'P50579', 'O14980', 'Hedgehog'})"
"frozenset({'P51151', 'Hedgehog', 'Q7Z6M1'})"
"frozenset({'Q15185', 'Hedgehog', 'P13489'})"
"frozenset({'Q16566', 'Hedgehog', 'P29474'})"
"frozenset({'Q9NTX7', 'Hedgehog', 'P09874'})"
"frozenset({'Hedgehog', 'P09429', 'P04150'})"
"frozenset({'Hedgehog', 'A4D2G3', 'P17612'})"
"frozenset({'Q08426', 'Hedgehog', 'Q9NQ48'})"
"frozenset({'Q8WZ79', 'Q16537', 'Hedgehog'})"
"frozenset({'P67870', 'Hedgehog', 'Q8IXK0'})"
"frozenset({'P49590', 'P01848', 'Hedgehog'})"
"frozenset({'P68036', 'Hedgehog', 'Q8IWT3'})"
"frozenset({'Q9BQB6', 'Hedgehog', 'P81172'})"
"frozenset({'Q9NXV2', 'Q6VAB6', 'Hedgehog'})"
"frozenset({'Q9P2R7', 'P04629', 'Hedgehog'})"
"frozenset({'Q9NW13', 'Hedgehog', 'Q86VP6'})"
"frozenset({'Q13838', 'O14867', 'Hedgehog'})"
"frozenset({'Hedgehog', 'O43586', 'P18031'})"
"frozenset({'Q9UQM7', 'O60260', 'Hedgehog'})"
"frozenset({'Q9HC52', 'Hedgehog', 'Q9BWT7'})"
"frozenset({'P62241', 'Q8NHW5', 'Hedgehog'})"
"frozenset({'Q9P0T7', 'Q9UBQ0', 'Hedgehog'})"
"frozenset({'Q9ULV0', 'O15160', 'Hedgehog'})"
"frozenset({'O95433', 'Q92526', 'Hedgehog'})"
"frozenset({'Q99816', 'Hedgehog', 'Q92900'})"
"frozenset({'P62917', 'P62891', 'Hedgehog'})"
"frozenset({'Q9NP92', 'Q9BYD2', 'Hedgehog'})"
"frozenset({'Q14149', 'P68431', 'Hedgehog'})"
"frozenset({'P07814', 'O00560', 'Hedgehog'})"
"frozenset({'Q9C009', 'Hedgehog', 'Q15020'})"
"frozenset({'O60216', 'O15018', 'Hedgehog'})"
"frozenset({'P18084', 'A4D0S4', 'Hedgehog'})"
"frozenset({'P29460', 'Hedgehog', 'P42701'})"
"frozenset({'Q15654', 'Hedgehog', 'P17482'})"
"frozenset({'Q93034', 'Q96MG8', 'Hedgehog'})"
"frozenset({'P55072', 'Q9Y613', 'Hedgehog'})"
"frozenset({'Q9UHI6', 'P62308', 'Hedgehog'})"
"frozenset({'P62491', 'Hedgehog', 'Q8TBN0'})"
"frozenset({'Q9BZZ5', 'P40692', 'Hedgehog'})"
"frozenset({'Q00653', 'Hedgehog', 'Q12929'})"
"frozenset({'Q9Y4R8', 'Hedgehog', 'O00555'})"
"frozenset({'Q05519', 'P09651', 'Hedgehog'})"
"frozenset({'P61313', 'Hedgehog', 'Q96L21'})"
"frozenset({'Q06124', 'Q14289', 'Hedgehog'})"
"frozenset({'Q16630', 'Q01844', 'Hedgehog'})"
"frozenset({'Q9P2Y4', 'Hedgehog', 'Q69YQ0'})"
"frozenset({'P27348', 'Q8NEB9', 'Hedgehog'})"
"frozenset({'P28288', 'O14832', 'Hedgehog'})"
"frozenset({'P02545', 'P24723', 'Hedgehog'})"
"frozenset({'Hedgehog', 'Q15306', 'Q92786'})"
"frozenset({'Hedgehog', 'P78424', 'Q14498'})"
"frozenset({'P32121', 'Q14974', 'Hedgehog'})"
"frozenset({'P13010', 'Hedgehog', 'P04792'})"
"frozenset({'Q86UD5', 'Hedgehog', 'Q13404'})"
"frozenset({'O14757', 'Q99848', 'Hedgehog'})"
"frozenset({'Q8IZU0', 'O75534', 'Hedgehog'})"
"frozenset({'Hedgehog', 'Q86XI6', 'P13807'})"
"frozenset({'Q9UN86', 'Hedgehog', 'P05412'})"
"frozenset({'P00533', 'Q3SX64', 'Hedgehog'})"
"frozenset({'Q15078', 'Hedgehog', 'O75569'})"
"frozenset({'O14641', 'Q96IZ7', 'Hedgehog'})"
"frozenset({'P51784', 'Q5T9A4', 'Hedgehog'})"
"frozenset({'P0DP23', 'P46100', 'Hedgehog'})"
"frozenset({'Q6K0P9', 'P33764', 'Hedgehog'})"
"frozenset({'P15531', 'Hedgehog', 'P14174'})"
"frozenset({'Q96QZ0', 'Hedgehog', 'P18146'})"
"frozenset({'P62714', 'Q8N0Y2', 'Hedgehog'})"
"frozenset({'Q9UQC2', 'Hedgehog', 'Q5TCZ1'})"
"frozenset({'Q9H9S0', 'Q9NWB6', 'Hedgehog'})"
"frozenset({'P26196', 'Q99816', 'Hedgehog'})"
"frozenset({'Q93008', 'O00308', 'Hedgehog'})"
"frozenset({'P25788', 'Hedgehog', 'Q15020'})"
"frozenset({'O00170', 'P68400', 'Hedgehog'})"
"frozenset({'P04745', 'P21246', 'Hedgehog'})"
"frozenset({'Q86T24', 'Q08050', 'Hedgehog'})"
"frozenset({'P19474', 'Q9NXE8', 'Hedgehog'})"
"frozenset({'Q9P2R6', 'Q6ZVL6', 'Hedgehog'})"
"frozenset({'Q99741', 'Hedgehog', 'Q9UJX2'})"
"frozenset({'P0DP23', 'P15382', 'Hedgehog'})"
"frozenset({'P55040', 'Q9H079', 'Hedgehog'})"
"frozenset({'P22087', 'O43395', 'Hedgehog'})"
"frozenset({'Q04323', 'Hedgehog', 'P78318'})"
"frozenset({'Q6NUN9', 'Hedgehog', 'Q9Y4W2'})"
"frozenset({'Hedgehog', 'P51572', 'O00264'})"
"frozenset({'Q8NFW9', 'Hedgehog', 'P16220'})"
"frozenset({'P0CAP2', 'Q9BWH6', 'Hedgehog'})"
"frozenset({'Q07869', 'Q9NR22', 'Hedgehog'})"
"frozenset({'Hedgehog', 'P49841', 'P57678'})"
"frozenset({'P37802', 'Hedgehog', 'Q01469'})"
"frozenset({'P00403', 'P51572', 'Hedgehog'})"
"frozenset({'P13569', 'Hedgehog', 'P63279'})"
"frozenset({'Q1MSJ5', 'Q08379', 'Hedgehog'})"
"frozenset({'Hedgehog', 'P19793', 'Q9NRR5'})"
"frozenset({'Q9UNF0', 'Q52WX2', 'Hedgehog'})"
"frozenset({'Q9P2E3', 'P51668', 'Hedgehog'})"
"frozenset({'O15027', 'Q8N3V7', 'Hedgehog'})"
"frozenset({'Hedgehog', 'Q99714', 'P13612'})"
"frozenset({'Q9H1X1', 'Hedgehog', 'Q14151'})"
"frozenset({'P16234', 'P05113', 'Hedgehog'})"
"frozenset({'Q8TD10', 'Q969G3', 'Hedgehog'})"
"frozenset({'Q6NXT4', 'Hedgehog', 'P60709'})"
"frozenset({'Q9H244', 'Hedgehog', 'Q96K19'})"
"frozenset({'Q9BYG5', 'Hedgehog', 'Q96K19'})"
"frozenset({'P08865', 'Q02543', 'Hedgehog'})"
"frozenset({'O60296', 'O15294', 'Hedgehog'})"
"frozenset({'Q9NPB6', 'Hedgehog', 'P05067'})"
"frozenset({'P01023', 'Hedgehog', 'O75364'})"
"frozenset({'P27635', 'Hedgehog', 'Q9H9A5'})"
"frozenset({'P63208', 'P29590', 'Hedgehog'})"
"frozenset({'Q9H936', 'Q15714', 'Hedgehog'})"
"frozenset({'P19367', 'Q9NRC8', 'Hedgehog'})"
"frozenset({'O14936', 'Hedgehog', 'P34741'})"
"frozenset({'Q13501', 'Q13617', 'Hedgehog'})"
"frozenset({'Q8IY67', 'Hedgehog', 'P35244'})"
"frozenset({'Q96NL6', 'P51570', 'Hedgehog'})"
