negatives
"('Q93009', 'P84022')"
"('Q6VY07', 'P68400')"
"('Q13547', 'Q66K89')"
"('Q5T3J3', 'P19387')"
"('Q9UN74', 'Q04724')"
"('P08047', 'P10826')"
"('Q9NQ76', 'P62993')"
"('Q9BRQ0', 'Q9H0E3')"
"('Q13573', 'Q96QD9')"
"('P48643', 'O95163')"
"('P22612', 'Q12791')"
"('P04637', 'Q96GM8')"
"('693123', 'Q00534')"
"('O94819', 'P12980')"
"('P00749', 'P00750')"
"('O15131', 'P52758')"
"('Q13748', 'Q8NCM8')"
"('P51168', 'Q8N668')"
"('P48736', 'P42338')"
"('P21283', 'P27448')"
"('P06127', 'P27986')"
"('O75528', 'Q8IYH5')"
"('P22314', 'O75069')"
"('Q13332', 'Q12873')"
"('Q0D2J5', 'P08651')"
"('Q9NYG5', 'P30260')"
"('O43390', 'Q16629')"
"('P20749', 'Q92793')"
"('Q15139', 'Q9ULK5')"
"('P04275', 'P26006')"
"('Q15773', 'O95831')"
"('Q9UKY1', 'P61952')"
"('Q6P1J9', 'P35609')"
"('P45984', 'P62714')"
"('Q9UMS4', 'O75934')"
"('P61224', 'P0CG48')"
"('Q9Y5V3', 'Q3ZCQ8')"
"('P23508', 'P05783')"
"('P43403', 'P46108')"
"('P15172', 'P40763')"
"('P05386', 'P62917')"
"('Q7Z3B4', 'P63010')"
"('O75955', 'Q9NPG2')"
"('P10275', 'P08253')"
"('P14923', 'P18146')"
"('P18433', 'Q9P2Y5')"
"('Q13315', 'Q96P11')"
"('P20248', 'Q13415')"
"('O14654', 'P48736')"
"('Q16836', 'Q9Y4K3')"
"('P14174', 'P04233')"
"('P05107', 'P42338')"
"('Q8WYR1', 'P49841')"
"('P41235', 'O75469')"
"('Q9UBS4', 'Q15910')"
"('P39748', 'Q13573')"
"('Q03468', 'Q9HCS7')"
"('O95178', 'P03886')"
"('Q6P2I7', 'Q9Y478')"
"('P67870', 'Q92997')"
"('Q7L5N1', 'Q53FE4')"
"('Q9HAU4', 'O43541')"
"('P54259', 'O15162')"
"('Q13449', 'P04156')"
"('P25786', 'P30480')"
"('P08253', 'Q96GW7')"
"('Q8WYA6', 'O15042')"
"('O60739', 'Q7L2H7')"
"('Q9BPY3', 'Q15047')"
"('Q9HBG4', 'Q02410')"
"('P08842', 'P21281')"
"('P15151', 'P12830')"
"('P30153', 'O75815')"
"('Q13547', 'Q9P0W2')"
"('Q13573', 'Q6PEY2')"
"('Q9UBK2', 'Q12778')"
"('O75438', 'O95139')"
"('P16220', 'Q8NFW9')"
"('P40337', 'P46783')"
"('P49759', 'P02686')"
"('O75438', 'O95167')"
"('P01112', 'Q96RT1')"
"('O43242', 'Q9UKV8')"
"('O43598', 'Q9UET6')"
"('P49407', 'P50053')"
"('Q06413', 'Q9UKV0')"
"('P35626', 'Q8NH02')"
"('Q9UJ70', 'Q9UI36')"
"('Q9NZP5', 'P38405')"
"('P17302', 'Q03135')"
"('Q8NCM8', 'Q9BVA1')"
"('Q5JWF2', 'P40145')"
"('P17947', 'P11215')"
"('Q12972', 'P06400')"
"('Q13164', 'P53355')"
"('P23246', 'O95400')"
"('P62714', 'Q9Y570')"
"('P01243', 'P17676')"
"('Q13571', 'Q9H201')"
"('O00231', 'Q9BQ83')"
"('P15336', 'P05412')"
"('P41134', 'P15884')"
"('Q9UKN8', 'P68431')"
"('P27361', 'Q8WWQ8')"
"('Q15102', 'P32456')"
"('P62330', 'P56537')"
"('Q8IY92', 'Q969S9')"
"('O15525', 'Q12873')"
"('Q86XP3', 'O43143')"
"('Q9Y2X7', 'Q12873')"
"('P61586', 'Q8IW93')"
"('P12956', 'P10144')"
"('Q07812', 'P07384')"
"('P15407', 'Q9Y5Q3')"
"('Q13888', 'P18074')"
"('O15524', 'P31785')"
"('Q9Y5S2', 'Q9NR30')"
"('P20336', 'Q9UI14')"
"('O14775', 'Q92806')"
"('O43493', 'Q9BXS5')"
"('Q5T653', 'Q969Q1')"
"('P08047', 'P07225')"
"('P38432', 'Q8IYF1')"
"('Q15653', 'P19338')"
"('Q6P1J9', 'Q9GZS3')"
"('P62877', 'P0C0S5')"
"('P52907', 'Q99459')"
"('O15162', 'Q8N9N2')"
"('Q53ET0', 'P15336')"
"('P00533', 'Q96AG4')"
"('Q9NV56', 'P0C0S5')"
"('P31749', 'Q13370')"
"('Q13237', 'Q96BA8')"
"('P09919', 'P16871')"
"('P0C0S5', 'Q15906')"
"('P15153', 'Q13616')"
"('O14640', 'P17252')"
"('O60353', 'O75581')"
"('P17252', 'Q8TAA9')"
"('P07202', 'P38484')"
"('Q02556', 'Q13105')"
"('P32969', 'P46776')"
"('P33993', 'Q12905')"
"('Q969J5', 'P52333')"
"('Q9NSE2', 'P19235')"
"('P19525', 'P05455')"
"('P40692', 'Q8WXE1')"
"('P63165', 'Q9C0J8')"
"('P41594', 'P48995')"
"('P47900', 'P50148')"
"('Q16695', 'P13987')"
"('Q9H1K1', 'P31946')"
"('Q86TM6', 'P04637')"
"('P33764', 'Q92796')"
"('P05388', 'Q9UNX3')"
"('P69891', 'P60520')"
"('P50552', 'P35080')"
"('P35609', 'P63267')"
"('Q9NX58', 'P62807')"
"('Q9UHN1', 'P54098')"
"('P53355', 'P28482')"
"('Q9Y2J2', 'Q9BY67')"
"('O43670', 'O75554')"
"('P14625', 'P68400')"
"('P61586', 'P24844')"
"('O14641', 'P32121')"
"('Q13164', 'P22736')"
"('P38936', 'Q96KQ7')"
"('Q9NRR5', 'Q13049')"
"('Q9BZ95', 'Q13185')"
"('P28067', 'Q29974')"
"('Q9Y4K3', 'P49069')"
"('O60232', 'Q9BVV2')"
"('Q92621', 'Q8NFH3')"
"('P11532', 'P68133')"
"('Q8NI60', 'Q14197')"
"('P35222', 'Q99623')"
"('Q04724', 'P67870')"
"('P62273', 'P62841')"
"('Q9Y265', 'Q9UHD2')"
"('P45984', 'Q8NER1')"
"('P19525', 'Q9BY44')"
"('Q86Y39', 'O95139')"
"('Q05193', 'Q12965')"
"('Q16539', 'Q16512')"
"('O95989', 'Q9NX63')"
"('Q8N2W9', 'Q13315')"
"('Q15796', 'O60313')"
"('Q13616', 'Q9NRD1')"
"('P00533', 'P19174')"
"('P08670', 'Q13573')"
"('Q86V24', 'Q96RR4')"
"('Q9NXR7', 'Q15018')"
"('Q93098', 'O60353')"
"('P00519', 'P30260')"
"('O15123', 'P29317')"
"('Q9NYJ8', 'Q9BYM8')"
"('Q86Y39', 'O95167')"
"('Q92585', 'Q04721')"
"('O43264', 'Q9H900')"
"('O00329', 'O14939')"
"('Q13233', 'Q13451')"
"('Q8TEL6', 'Q16531')"
"('O95169', 'O95178')"
"('Q9BYM8', 'Q96EP0')"
"('O00213', 'O94985')"
"('Q9H081', 'Q13185')"
"('Q8NBJ4', 'Q13561')"
"('Q9UN37', 'Q8WUM4')"
"('Q14164', 'P24539')"
"('P41159', 'Q9HBE5')"
"('P08575', 'P09382')"
"('P39687', 'O75689')"
"('Q06330', 'P24522')"
"('Q9Y3U8', 'P39023')"
"('O15264', 'P14618')"
"('Q96GG9', 'Q15038')"
"('Q86Y82', 'P46459')"
"('Q9BVP2', 'Q9Y5J5')"
"('Q16186', 'Q16401')"
"('Q9P0U4', 'O75317')"
"('O43516', 'O60861')"
"('P08588', 'Q96QZ7')"
"('P35222', 'Q6P1J9')"
"('Q99623', 'O43353')"
"('P48039', 'P11021')"
"('Q9Y6X2', 'P06401')"
"('Q16576', 'Q9H7L9')"
"('Q9Y6D9', 'Q96DF8')"
"('P22681', 'Q969J5')"
"('P62987', 'P18124')"
"('P26572', 'O15198')"
"('P05067', 'Q16584')"
"('P55289', 'P01857')"
"('Q13177', 'O00264')"
"('O14964', 'Q96EV8')"
"('P02787', 'Q8IY92')"
"('P12109', 'P08514')"
"('Q93062', 'Q8TC90')"
"('P05412', 'P29459')"
"('P78356', 'Q15287')"
"('Q6UXH1', 'P10124')"
"('O95568', 'Q92561')"
"('P61927', 'P40429')"
"('Q12789', 'O00267')"
"('O95714', 'O76064')"
"('Q12972', 'P22392')"
"('O43741', 'P11166')"
"('Q9NQX7', 'P49286')"
"('P46777', 'P61313')"
"('Q9Y2X7', 'Q6P1K2')"
"('Q9Y570', 'P67775')"
"('P05556', 'Q13683')"
"('P49862', 'P49913')"
"('P12544', 'P26583')"
"('Q13315', 'P07550')"
"('Q13315', 'Q92900')"
"('O60260', 'P37840')"
"('P24941', 'P11586')"
"('Q8NEA9', 'P54253')"
"('Q9UQK1', 'Q16821')"
"('P68104', 'Q16363')"
"('Q5TA45', 'P53350')"
"('407037', 'Q07820')"
"('P55795', 'Q14103')"
"('P46940', 'P35222')"
"('P61247', 'Q9BV94')"
"('406948', 'P10242')"
"('P19447', 'Q92759')"
"('P05455', 'Q9NX58')"
"('Q96JH8', 'Q03135')"
"('P49711', 'P10828')"
"('Q9UJX2', 'P30304')"
"('Q13363', 'Q8N3X6')"
"('Q06455', 'Q9UPN9')"
"('O00264', 'P16035')"
"('P51693', 'P62328')"
"('P08758', 'P35555')"
"('P17947', 'P41182')"
"('P61457', 'O14641')"
"('Q16620', 'Q9P104')"
"('P62249', 'P63220')"
"('P20930', 'Q8IY92')"
"('Q96EB6', 'Q14469')"
"('P53778', 'P31751')"
"('Q14197', 'P11182')"
"('P47813', 'Q14152')"
"('P99999', 'P11142')"
"('Q92956', 'P01374')"
"('P55786', 'Q9Y4K3')"
"('Q14164', 'P07437')"
"('P23508', 'P33993')"
"('P00533', 'Q14451')"
"('Q92563', 'Q9ULL4')"
"('Q8IVF5', 'Q8IXI1')"
"('Q9HCS7', 'Q9UNP9')"
"('P03901', 'O95182')"
"('P78527', 'Q8IY67')"
"('Q14697', 'P78545')"
"('P42768', 'O60861')"
"('P62316', 'Q9H0H5')"
"('P33076', 'P17947')"
"('P07384', 'Q07817')"
"('Q15843', 'Q03135')"
"('P0C0S5', 'Q99880')"
"('Q15334', 'Q14160')"
"('P29350', 'Q9UKJ1')"
"('P08754', 'O00329')"
"('Q9UI10', 'Q969M7')"
"('Q13557', 'O43889')"
"('Q9UEE9', 'Q01844')"
"('P20827', 'P61956')"
"('Q15011', 'O14732')"
"('P35580', 'P61981')"
"('P17947', 'P13727')"
"('Q15078', 'Q9BX63')"
"('Q92985', 'Q13794')"
"('P17948', 'P98077')"
"('P06400', 'P29590')"
"('P62491', 'P13569')"
"('Q9UKL2', 'P38405')"
"('P29274', 'P43490')"
"('Q01130', 'P09651')"
"('P50402', 'P13569')"
"('P08172', 'Q9UK08')"
"('Q9Y232', 'O15131')"
"('Q16576', 'Q9Y4K3')"
"('P01889', 'P61289')"
"('Q969Q6', 'Q8IZS8')"
"('P85298', 'P52198')"
"('Q07890', 'P19419')"
"('Q9NPB9', 'P13500')"
"('Q15744', 'Q01094')"
"('Q14204', 'Q9NY65')"
"('Q9H9G7', 'P68104')"
"('Q9P0M6', 'Q5QNW6')"
"('P00519', 'O60716')"
"('P16520', 'P35626')"
"('Q6PJT7', 'Q9UPT5')"
"('P41240', 'Q8NHL6')"
"('P50454', 'Q99689')"
"('Q99490', 'Q13255')"
"('P68133', 'Q9Y230')"
"('P42858', 'O60828')"
"('P21333', 'P18564')"
"('P49674', 'Q49AN0')"
"('Q9BUH8', 'Q8TBE0')"
"('Q9UKR5', 'P25445')"
"('Q14161', 'A1IGU5')"
"('Q01130', 'P52272')"
"('O75970', 'Q9NSI5')"
"('P38936', 'P02675')"
"('Q9ULW0', 'P16333')"
"('P01024', 'P01871')"
"('Q12789', 'Q15910')"
"('P05412', 'Q16534')"
"('O60762', 'Q9Y5V3')"
"('O95989', 'Q8TB96')"
"('P62805', 'P16104')"
"('Q9Y3C5', 'Q96J02')"
"('O00175', 'P51677')"
"('Q04637', 'P23508')"
"('Q8WXD5', 'P14678')"
"('Q9UBN7', 'Q14469')"
"('P01106', 'O14640')"
"('Q8N3U4', 'O60216')"
"('Q9NS23', 'Q9H5I1')"
"('Q9UBY5', 'P50150')"
"('Q9UPQ4', 'Q99816')"
"('Q13315', 'Q86U86')"
"('P78368', 'O75581')"
"('Q15717', 'P01106')"
"('Q92997', 'P15153')"
"('P19438', 'P35579')"
"('Q13469', 'P42229')"
"('Q93009', 'O95503')"
"('Q14203', 'O76071')"
"('Q16659', 'Q9Y478')"
"('O95471', 'P78369')"
"('P53350', 'Q13526')"
"('Q92878', 'Q15554')"
"('P99999', 'P30480')"
"('P18124', 'Q92901')"
"('O95433', 'Q96I15')"
"('P68104', 'Q8TBK6')"
"('P29965', 'Q04864')"
"('P49959', 'P78527')"
"('Q16778', 'Q9P0M6')"
"('P18206', 'P35637')"
"('O14613', 'P60953')"
"('P62805', 'P62258')"
"('P17812', 'P61981')"
"('P34931', 'O00221')"
"('Q9HC98', 'Q9HAV4')"
"('P63098', 'P10415')"
"('P22681', 'P21860')"
"('P25445', 'P68104')"
"('P62807', 'P01241')"
"('O95219', 'O00499')"
"('P18206', 'P60709')"
"('P27348', 'P30291')"
"('Q9UN75', 'P46108')"
"('Q8N2M8', 'Q9BQY4')"
"('Q12905', 'P33992')"
"('P01889', 'O00299')"
"('P25787', 'Q9H1Y0')"
"('P35527', 'P01857')"
"('P62136', 'P46019')"
"('P11142', 'P11021')"
"('Q86UE4', 'Q9NX58')"
"('P67870', 'P34897')"
"('Q07960', 'P62745')"
"('Q00005', 'Q00839')"
"('P38398', 'Q09472')"
"('Q9H329', 'Q14164')"
"('Q15796', 'O95140')"
"('P20827', 'P29320')"
"('O75928', 'P42226')"
"('P05556', 'P67775')"
"('Q00987', 'P62829')"
"('Q13315', 'P33993')"
"('Q9GZT3', 'Q9Y4K3')"
"('O75376', 'P54253')"
"('Q13547', 'Q14188')"
"('O14949', 'P43358')"
"('Q92901', 'P36578')"
"('Q9P2H0', 'O95251')"
"('O43927', 'P51677')"
"('Q12802', 'Q9H492')"
"('P38936', 'Q99832')"
"('P63146', 'Q9Y3C7')"
"('Q9NS23', 'Q9UER7')"
"('P32856', 'P60880')"
"('P04637', 'O75569')"
"('P67936', 'Q9BY11')"
"('P26373', 'P27986')"
"('P01106', 'Q96S65')"
"('Q13574', 'P01112')"
"('P62424', 'P62750')"
"('P13611', 'O00585')"
"('P43146', 'P62266')"
"('P15927', 'O14757')"
"('P54259', 'O14641')"
"('P08758', 'P16104')"
"('O76041', 'Q969Q1')"
"('Q9H171', 'Q9Y572')"
"('Q02750', 'Q8IVT5')"
"('P06493', 'P31350')"
"('P42772', 'O43474')"
"('Q14596', 'P16885')"
"('Q14185', 'O00212')"
"('Q9NPP4', 'Q9Y239')"
"('P24071', 'Q8IYS5')"
"('Q96GM8', 'P52597')"
"('Q16637', 'O60383')"
"('Q99578', 'Q13129')"
"('Q14590', 'O60925')"
"('P10275', 'Q04917')"
"('P08123', 'P26012')"
"('Q96EZ8', 'Q86SE5')"
"('Q8N7H5', 'P52435')"
"('Q12967', 'Q13393')"
"('P13612', 'Q13477')"
"('Q9H5J8', 'P21246')"
"('O43242', 'Q9Y4K3')"
"('O43318', 'P11142')"
"('P34931', 'Q12933')"
"('Q9Y5K5', 'P28066')"
"('P10912', 'P43378')"
"('P60953', 'P42768')"
"('P16333', 'Q9Y5Y3')"
"('P27361', 'Q99941')"
"('Q9BVJ6', 'O14986')"
"('P27361', 'Q06124')"
"('O76093', 'P22607')"
"('Q16537', 'P19429')"
"('Q92769', 'P62807')"
"('P02768', 'P55001')"
"('P15621', 'P67870')"
"('P63165', 'P04637')"
"('406984', 'Q96JJ3')"
"('P20936', 'P17844')"
"('Q15834', 'Q9H8W4')"
"('P42575', 'P62993')"
"('P01106', 'Q9H6H4')"
"('P38646', 'Q9HCS7')"
"('Q07020', 'P61313')"
"('P11940', 'P50616')"
"('P10721', 'Q92729')"
"('P51991', 'Q15428')"
"('Q9BV68', 'P61077')"
"('P14653', 'P01236')"
"('Q96IP4', 'P08572')"
"('Q9NW38', 'Q9BTP7')"
"('Q9UHD2', 'P42226')"
"('P54727', 'Q01831')"
"('P01106', 'O00291')"
"('P47712', 'P04150')"
"('P12980', 'P05067')"
"('Q15843', 'P62753')"
"('P27361', 'Q9NQ66')"
"('O14713', 'P05556')"
"('Q6IBS0', 'Q8IV63')"
"('P16885', 'P0C869')"
"('P60709', 'P61247')"
"('P16104', 'P51531')"
"('Q14197', 'Q96CM3')"
"('Q12933', 'O43298')"
"('Q14956', 'Q13485')"
"('P01106', 'Q9Y2Q0')"
"('P28222', 'Q9P2W3')"
"('P46527', 'Q12933')"
"('Q8NEM0', 'Q9BPX3')"
"('P41597', 'P51681')"
"('P09327', 'P12931')"
"('P53803', 'Q9Y2S0')"
"('P51149', 'P07339')"
"('P23508', 'Q9Y3A3')"
"('Q9Y2A7', 'Q9Y6X6')"
"('P19838', 'P62158')"
"('O75925', 'Q96LA8')"
"('Q9H461', 'P35222')"
"('P21333', 'P18084')"
"('P16220', 'P12270')"
"('P31749', 'Q86V81')"
"('P67870', 'P54840')"
"('P56178', 'Q96T58')"
"('P63279', 'P05549')"
"('P12814', 'P35221')"
"('P05112', 'Q8IU57')"
"('Q9UNK0', 'P46459')"
"('P27361', 'Q00613')"
"('P14625', 'P09874')"
"('O60844', 'O60381')"
"('Q71UI9', 'Q9BY41')"
"('O14828', 'Q9H1C4')"
"('P54253', 'Q9UKY1')"
"('Q13191', 'Q9ULH1')"
"('P50613', 'P24941')"
"('P61247', 'P62854')"
"('407026', 'P08572')"
"('P23246', 'P19838')"
"('Q15758', 'Q13233')"
"('Q13751', 'P06756')"
"('P04792', 'P19838')"
"('Q9UKJ5', 'P49639')"
"('P11274', 'P53618')"
"('P61964', 'Q6UXN9')"
"('Q13242', 'Q08211')"
"('Q9H1A4', 'Q9UM11')"
"('P67775', 'Q9Y243')"
"('O60739', 'Q9UN86')"
"('Q99638', 'Q92547')"
"('Q9UN37', 'P13569')"
"('Q96BN2', 'Q16594')"
"('O43597', 'Q8IW50')"
"('P26038', 'Q14164')"
"('P31431', 'P34741')"
"('Q9Y2X8', 'O43567')"
"('Q9ULV8', 'P26951')"
"('Q15323', 'Q9NR96')"
"('Q13237', 'Q9Y210')"
"('O75145', 'Q13136')"
"('P62854', 'P46783')"
"('P68431', 'O14929')"
"('P60709', 'Q99459')"
"('P61981', 'Q9Y383')"
"('Q14164', 'Q9NPH2')"
"('Q9NZQ7', 'P33681')"
"('Q9NTJ3', 'Q8TDR0')"
"('Q96HC4', 'Q9H6K1')"
"('P19438', 'Q00403')"
"('O60318', 'Q9UKK9')"
"('P31749', 'Q9NUC0')"
"('P01106', 'P11233')"
"('O43502', 'Q9NS91')"
"('P46736', 'P51587')"
"('Q9UHD0', 'Q969J5')"
"('P54646', 'Q15717')"
"('Q13177', 'P43405')"
"('Q14596', 'O95166')"
"('P10809', 'Q07820')"
"('P19174', 'O43918')"
"('Q07889', 'Q8IZP0')"
"('Q9HCU8', 'P28340')"
"('P04637', 'P18847')"
"('Q96AW1', 'Q96KB5')"
"('Q15418', 'P18848')"
"('Q92913', 'P00533')"
"('Q96LZ3', 'Q92934')"
"('Q9UL18', 'Q9NXF1')"
"('P61289', 'Q9BUL8')"
"('P43405', 'Q8NHJ6')"
"('P60660', 'Q00005')"
"('Q14103', 'Q12986')"
"('Q05516', 'Q99741')"
"('P31946', 'O14920')"
"('P23511', 'P30304')"
"('P49842', 'Q02447')"
"('P63000', 'Q99755')"
"('P54577', 'O00422')"
"('Q04759', 'P27448')"
"('Q86W26', 'Q9ULZ3')"
"('O14939', 'Q13393')"
"('O95433', 'P07900')"
"('P14780', 'P16035')"
"('Q13191', 'P17948')"
"('Q9Y463', 'Q13153')"
"('Q8TDR0', 'P68133')"
"('P35609', 'Q16864')"
"('Q96J02', 'P16234')"
"('P55201', 'Q14566')"
"('P28749', 'Q08999')"
"('P18621', 'P50914')"
"('Q71U36', 'Q9H7E9')"
"('P51532', 'Q16695')"
"('Q04206', 'O95863')"
"('Q13535', 'Q5TCZ1')"
"('P09467', 'Q07817')"
"('P32121', 'Q8NGY2')"
"('P55157', 'Q96RL7')"
"('P08123', 'P10914')"
"('P05108', 'P84022')"
"('Q8N357', 'Q92628')"
"('P26441', 'P08887')"
"('Q9H4A3', 'P31321')"
"('P67809', '440264')"
"('Q9UBL3', 'Q96ST3')"
"('O14576', 'Q9UJ70')"
"('Q9NVW2', 'O43679')"
"('Q15717', 'P10145')"
"('P10275', 'P40763')"
"('P25116', 'P50151')"
"('P36578', 'P40429')"
"('Q92956', 'Q9H008')"
"('P24723', 'P12931')"
"('Q14789', 'P35080')"
"('Q07812', 'P12235')"
"('P30480', 'P20618')"
"('Q8NEB9', 'Q99570')"
"('Q8N5C8', 'Q9BYM8')"
"('P61956', 'P0DJD0')"
"('P46782', 'Q00653')"
"('O60739', 'Q14D04')"
"('P08238', 'P21333')"
"('Q7L1V2', 'Q9H270')"
"('P43405', 'P32927')"
"('Q9UBI6', 'Q08462')"
"('P49768', 'Q92542')"
"('Q5VST9', 'P16157')"
"('Q9H467', 'P03372')"
"('Q9BQ66', 'Q8NEC5')"
"('P53803', 'P19387')"
"('Q9UBG0', 'P01137')"
"('Q9UBI6', 'P35609')"
"('Q8IY92', 'P20930')"
"('Q2TAY7', 'P62316')"
"('Q6FHJ7', 'Q9GZT5')"
"('P46782', 'Q9Y6K9')"
"('Q15393', 'Q9UJ70')"
"('Q2NKX8', 'Q13472')"
"('P01889', 'Q9Y678')"
"('Q9ULW2', 'Q01970')"
"('Q0ZGT2', 'Q92832')"
"('Q06710', 'P41235')"
"('P40123', 'P62258')"
"('O00628', 'P41182')"
"('Q92841', 'P52272')"
"('Q15843', 'Q9Y297')"
"('Q03135', 'P48995')"
"('Q14181', 'Q15910')"
"('Q92835', 'P31994')"
"('Q6P2C8', 'Q9NX70')"
"('P23508', 'Q96FW1')"
"('P17693', 'P01732')"
"('Q8TAB5', 'P19012')"
"('P62253', 'O60260')"
"('P04637', 'P07900')"
"('A0AVK6', 'P14635')"
"('P13611', 'P14151')"
"('Q8NHR9', 'P63267')"
"('O15239', 'O96000')"
"('Q9UNK0', 'P51809')"
"('P14923', 'Q9UJU2')"
"('P42768', 'P06239')"
"('P03891', 'O75438')"
"('Q96A54', 'Q07869')"
"('Q13153', 'Q13573')"
"('Q99459', 'P07910')"
"('P60484', 'Q03135')"
"('Q9UL18', 'Q5D862')"
"('P52435', 'Q9HCS7')"
"('Q96B02', 'Q9BZR9')"
"('Q99689', 'P07237')"
"('P06756', 'Q01970')"
"('P35573', 'P84022')"
"('O00231', 'Q5UIP0')"
"('P21246', 'Q96D09')"
"('P78537', 'P51610')"
"('P38398', 'Q9BSJ2')"
"('P16104', 'Q12931')"
"('P56645', 'P35711')"
"('Q14257', 'O95166')"
"('P84022', 'P17535')"
"('Q14940', 'P32121')"
"('Q02763', 'P23467')"
"('Q13490', 'P51668')"
"('Q13625', 'Q13564')"
"('Q9H171', 'P62633')"
"('P42285', 'O00471')"
"('Q13242', 'Q15366')"
"('Q9BXW9', 'Q92878')"
"('406911', 'Q16611')"
"('P27816', 'P49841')"
"('P32121', 'Q8NG75')"
"('O95208', 'P07949')"
"('P11831', 'Q12968')"
"('P54253', 'Q5HYC2')"
"('Q8TAQ2', 'Q92922')"
"('Q9P2H0', 'Q9UGL9')"
"('Q13257', 'Q13042')"
"('O15335', 'P08514')"
"('Q92753', 'Q12796')"
"('Q9NPD3', 'Q06265')"
"('P23142', 'P48745')"
"('Q9P2H0', 'P28340')"
"('Q9H6Y7', 'P62837')"
"('Q08211', 'Q14191')"
"('Q96G25', 'O75381')"
"('Q58FF6', 'P30291')"
"('Q9Y3A6', 'P49257')"
"('P18146', 'O60282')"
"('Q9UK32', 'Q00013')"
"('Q16539', 'P98177')"
"('Q9Y5I7', 'Q9UDY2')"
"('Q99717', 'Q96T60')"
"('P05388', 'P46779')"
"('Q9NZ63', 'O00267')"
"('Q16537', 'P31749')"
"('P07199', 'P49450')"
"('P63208', 'P02511')"
"('P17980', 'O00487')"
"('P49841', 'P51659')"
"('P67775', 'P30153')"
"('Q9HAU4', 'P08069')"
"('Q14847', 'Q13643')"
"('P14416', 'P08754')"
"('Q8NEM0', 'Q15554')"
"('P01732', 'P30511')"
"('Q8WUI4', 'Q5QNW6')"
"('P55072', 'O95155')"
"('Q13885', 'Q14204')"
"('O96019', 'Q9C086')"
"('Q7L590', 'O43929')"
"('Q9UPY6', 'O15511')"
"('Q96QB1', 'O76070')"
"('Q9Y5P8', 'Q13522')"
"('Q9BQ83', 'Q8WXD5')"
"('Q9H2G2', 'O15117')"
"('P67775', 'Q13315')"
"('O00505', 'P18754')"
"('Q9H361', 'Q14106')"
"('Q9NQ76', 'P00519')"
"('Q9BS40', 'O15479')"
"('P26368', 'Q00610')"
"('P49721', 'Q9Y4K3')"
"('P30480', 'P83731')"
"('Q16665', 'P09601')"
"('O00422', 'Q09028')"
"('A6NM45', 'P57739')"
"('P62851', 'P62857')"
"('P78317', 'Q9HBE1')"
"('O75937', 'Q13247')"
"('Q99460', 'O75815')"
"('Q9UNP9', 'Q92561')"
"('P46934', 'P62875')"
"('Q13362', 'Q9Y243')"
"('Q01970', 'O14745')"
"('Q9UNA1', 'P15153')"
"('P23258', 'Q96RT8')"
"('Q13555', 'P56524')"
"('Q13330', 'Q9C0K0')"
"('P55795', 'Q14498')"
"('P05198', 'B5ME19')"
"('Q9UJM3', 'P62736')"
"('P61769', 'P01891')"
"('Q93008', 'Q01201')"
"('P84077', 'O14579')"
"('P02768', 'P02647')"
"('Q14005', 'P68400')"
"('P61981', 'O14558')"
"('Q04771', 'Q9UNK0')"
"('P62380', 'P28324')"
"('P01571', 'P01589')"
"('Q9UKY1', 'P24522')"
"('P03923', 'O95139')"
"('Q13554', 'P01111')"
"('Q15047', 'Q8NHV9')"
"('P19438', 'Q13158')"
"('Q15109', 'P62993')"
"('Q9BY41', 'Q7L7L0')"
"('Q86VP3', 'P63104')"
"('Q15418', 'P50991')"
"('P46459', 'P16591')"
"('P05112', 'Q99650')"
"('Q99460', 'Q5VTR2')"
"('Q13444', 'P35625')"
"('Q14676', 'Q12888')"
"('O15455', 'P48736')"
"('Q9NVP4', 'Q5VTD9')"
"('P03923', 'O95167')"
"('Q9NSB8', 'Q9BYB0')"
"('P35626', 'Q8NH53')"
"('O14832', 'O00628')"
"('Q8TEX9', 'Q9HC98')"
"('P0CG48', 'P55036')"
"('P01116', 'P42771')"
"('P83881', 'P62945')"
"('Q9UQL6', 'Q99878')"
"('P23743', 'P12931')"
"('P42771', 'Q7L590')"
"('Q12873', 'P24522')"
"('P09382', 'P08575')"
"('Q12933', 'P09874')"
"('Q9HCE7', 'Q15797')"
"('P12004', 'P30504')"
"('P13010', 'Q9NQB0')"
"('P46527', 'P16949')"
"('Q8NFH5', 'Q96EE3')"
"('P46020', 'P11216')"
"('A4QPH2', 'Q92624')"
"('P06241', 'Q9HCQ7')"
"('P28715', 'Q01844')"
"('P04278', 'Q96QD9')"
"('Q8IVH8', 'P16333')"
"('Q92889', 'P07992')"
"('P28065', 'Q9Y244')"
"('Q9HC98', 'Q9Y230')"
"('P84022', 'Q13526')"
"('Q13315', 'Q6PD62')"
"('P47804', 'Q92781')"
"('P08621', 'Q99459')"
"('Q9C099', 'Q9NWQ9')"
"('Q8TEW0', 'Q8NHQ8')"
"('O60216', 'Q14683')"
"('Q9NVP2', 'P62805')"
"('P29350', 'Q9UKW4')"
"('P14174', 'Q9UET6')"
"('O15116', 'P62312')"
"('Q9Y6J9', 'O75558')"
"('Q15459', 'Q9BQA1')"
"('P01242', 'Q08334')"
"('P25788', 'P55036')"
"('Q9UNX3', 'P18077')"
"('Q9H9D4', 'Q92997')"
"('P55201', 'Q8WYB5')"
"('P04626', 'Q8WV28')"
"('P10721', 'Q00610')"
