negatives
"('P43628', 'P29350')"
"('Q99798', 'P52824')"
"('P35637', 'P07910')"
"('Q16665', 'P11474')"
"('P51692', 'P11309')"
"('Q9UK32', 'P61968')"
"('O14874', 'Q9Y376')"
"('P55854', 'Q02218')"
"('Q05516', 'P63165')"
"('Q00005', 'P22626')"
"('P55010', 'O15372')"
"('Q96MX6', 'Q9H6T3')"
"('P30049', 'O43353')"
"('Q15428', 'Q13242')"
"('P84090', 'Q15287')"
"('Q9H0M0', 'P10721')"
"('Q99750', 'Q9NX55')"
"('Q9P2H0', 'O00193')"
"('Q8IUF1', 'P20333')"
"('Q14188', 'Q15329')"
"('Q5JWF2', 'O14610')"
"('P01236', 'Q14626')"
"('P51692', 'Q9UL17')"
"('Q9BX70', 'Q9C035')"
"('P01112', 'O43924')"
"('P51816', 'P19174')"
"('Q9BRP4', '343477')"
"('Q99436', 'P28065')"
"('Q9NZ81', 'Q9NQC3')"
"('Q8NCM8', 'P07437')"
"('Q8IX04', 'Q9Y4K3')"
"('Q9Y6E0', 'Q14BN4')"
"('Q16539', 'O95295')"
"('Q13042', 'Q9UJX2')"
"('P19256', 'P31689')"
"('P49757', 'P42566')"
"('Q99569', 'Q12913')"
"('P04626', 'Q15303')"
"('Q12841', 'P37173')"
"('Q8NGH5', 'P38405')"
"('Q93070', 'P04156')"
"('Q15149', 'O95782')"
"('P43364', 'Q96DC9')"
"('Q8TB96', 'Q8NC51')"
"('P16220', 'O00470')"
"('Q12959', 'Q14160')"
"('P62993', 'P08603')"
"('Q9Y2T4', 'Q86US8')"
"('Q13643', 'Q13155')"
"('P48059', 'P62328')"
"('Q6BDS2', 'P26358')"
"('Q13315', 'Q9P2N2')"
"('Q14164', 'P30044')"
"('P61326', 'O94829')"
"('Q93009', 'Q9Y230')"
"('Q7L5N1', 'P55212')"
"('P18146', 'P22681')"
"('Q96RN5', 'P49336')"
"('Q8NF50', 'P17081')"
"('P06400', 'Q96FV9')"
"('P27797', 'P16871')"
"('Q7Z2G1', 'P0C5Z0')"
"('P63261', 'Q99759')"
"('P49792', 'Q05516')"
"('P01243', 'P21266')"
"('O95049', 'C9JDP6')"
"('Q9NR96', 'P16333')"
"('Q9NV56', 'O95619')"
"('Q9BXL6', 'Q15645')"
"('Q8NEB9', 'Q92622')"
"('P04049', 'O00329')"
"('P31942', 'Q9BUJ2')"
"('Q9BUZ4', 'O43294')"
"('Q9HCK5', 'P98175')"
"('P55001', 'P05121')"
"('Q9BWD1', 'Q9Y4K3')"
"('P01106', 'Q13526')"
"('P17948', 'Q92529')"
"('P54253', 'Q969T4')"
"('Q08050', 'P29084')"
"('P61964', 'Q13620')"
"('Q07890', 'P61160')"
"('P14625', 'P09874')"
"('Q9BZR9', 'P62837')"
"('Q6UWE0', 'Q96B02')"
"('P12109', 'Q9HCN6')"
"('P15516', 'Q8TAX7')"
"('Q01844', 'Q06187')"
"('O60675', 'P53567')"
"('Q13554', 'Q13936')"
"('Q92993', 'Q9Y230')"
"('P23526', 'P01889')"
"('Q13748', 'Q96AH8')"
"('Q15637', 'P26368')"
"('Q9HAW0', 'Q9NVI7')"
"('O15121', 'P60228')"
"('Q9NP97', 'P01889')"
"('P19875', 'P51679')"
"('Q9HAU4', 'P26641')"
"('P35968', 'P32927')"
"('P09917', 'Q9UKT9')"
"('Q9Y4K3', 'P22061')"
"('Q8TEX9', 'O76071')"
"('Q9Y6K9', 'P08107')"
"('P0CG48', 'Q15796')"
"('Q9H0Y0', 'P46821')"
"('Q8NEV4', 'P35579')"
"('O75665', 'Q9P2H0')"
"('Q9UET6', 'P43487')"
"('Q12959', 'Q6P1M3')"
"('P05362', 'P02679')"
"('P19388', 'Q9GZS3')"
"('P38936', 'Q02978')"
"('O15524', 'Q08334')"
"('Q8N7P3', 'O00501')"
"('Q13315', 'P78527')"
"('Q9NY61', 'Q15038')"
"('P38159', 'P09651')"
"('Q92736', 'P02768')"
"('P01023', 'Q92956')"
"('Q13153', 'O14964')"
"('P22681', 'Q99665')"
"('P01308', 'P14616')"
"('P05771', 'O43889')"
"('O95622', 'Q8WZA2')"
"('P13725', 'P48357')"
"('P60953', 'P04637')"
"('Q92945', 'P26651')"
"('406938', 'P80075')"
"('Q9UBF6', 'P51668')"
"('P10914', 'P12004')"
"('P07478', 'P25116')"
"('Q9P258', 'Q9Y4K3')"
"('P24928', 'P62993')"
"('Q15637', 'Q92841')"
"('P32121', 'Q8NH70')"
"('P51116', 'Q96EZ8')"
"('Q15554', 'Q92878')"
"('Q13813', 'O43707')"
"('Q2M3G0', 'P28065')"
"('P32121', 'O00541')"
"('P17947', 'P10242')"
"('P08133', 'P23297')"
"('P11233', 'P45984')"
"('Q12834', 'O95067')"
"('Q13469', 'P29965')"
"('P40763', 'Q9UM73')"
"('P41146', 'Q96AW1')"
"('P05155', 'P02768')"
"('P62993', 'P62140')"
"('Q15648', 'P67870')"
"('Q15375', 'Q8N5V2')"
"('O43292', 'Q13002')"
"('P62136', 'P24941')"
"('P35968', 'Q9ULV8')"
"('P02775', 'Q9H0R6')"
"('Q10586', 'O75533')"
"('O43251', 'P26368')"
"('O14862', 'O75626')"
"('Q9P2H0', 'Q8WVZ9')"
"('Q09472', 'P25208')"
"('Q9UGJ0', 'O95822')"
"('P05412', 'Q12857')"
"('P23771', 'P17542')"
"('O15294', 'P63165')"
"('O00750', 'P00533')"
"('P09493', 'Q9BQD3')"
"('Q9Y297', 'Q13616')"
"('P05067', 'P61812')"
"('Q15654', 'P54253')"
"('P35626', 'Q8NGL9')"
"('P30050', 'P39023')"
"('Q9Y265', 'O43257')"
"('Q7Z6K1', 'P12757')"
"('Q9ULV8', 'O15069')"
"('Q9Y2L9', 'P84022')"
"('P05107', 'Q14773')"
"('Q92945', 'Q13868')"
"('O94856', 'P00519')"
"('Q9Y2E8', 'P02768')"
"('O14610', 'Q13698')"
"('Q07021', 'Q5JVS0')"
"('Q13153', 'P53667')"
"('P53350', 'Q2NKX8')"
"('P05231', 'P08887')"
"('P68104', 'P15927')"
"('Q9Y613', 'P63000')"
"('P63173', 'O43353')"
"('P18146', 'P29466')"
"('P62316', 'P62308')"
"('O95644', 'Q14814')"
"('Q9UL18', 'Q9BUJ2')"
"('Q9UK08', 'Q08462')"
"('Q9GZP0', 'P35968')"
"('Q9NPG1', 'P50148')"
"('P50552', 'P56199')"
"('P13569', 'P14317')"
"('P04637', 'O14514')"
"('P46459', 'P23467')"
"('Q9NVI1', 'Q15714')"
"('Q13485', 'P41134')"
"('Q16891', 'Q9H1I8')"
"('P45983', 'Q9Y4H2')"
"('O60934', 'Q15554')"
"('P04637', 'O15392')"
"('O95685', 'Q13522')"
"('Q9NZS9', 'Q9Y2X8')"
"('Q04917', 'Q9P0L2')"
"('Q13319', 'P12814')"
"('Q15287', 'P08621')"
"('P04275', 'Q99759')"
"('Q07157', 'P07437')"
"('Q9HCK5', 'P63173')"
"('P01137', 'P62258')"
"('Q9H981', 'P25490')"
"('Q9GZQ8', 'Q14185')"
"('P24941', 'P19784')"
"('Q9UHA4', 'Q5VZM2')"
"('Q9NP95', 'P16234')"
"('Q13573', 'P61088')"
"('P62851', 'P62249')"
"('Q96Q15', 'Q9Y5S9')"
"('Q7Z333', 'P02647')"
"('Q96GM5', 'P24522')"
"('P28482', 'P01116')"
"('A6NHG9', 'P38405')"
"('Q9UNL4', 'Q9UN86')"
"('P23246', 'Q15233')"
"('O43298', 'Q8TAU3')"
"('P80217', 'Q16520')"
"('Q13485', 'Q96PN8')"
"('P02768', 'Q96HM7')"
"('Q96ST3', 'Q9UI36')"
"('P25205', 'O43929')"
"('P16403', 'P83916')"
"('P83731', 'P26373')"
"('Q9Y210', 'P06241')"
"('P46379', 'Q14186')"
"('P20823', 'P13569')"
"('P51571', 'Q9HC24')"
"('Q04771', 'P17813')"
"('P21246', 'P18827')"
"('O43242', 'Q5VTR2')"
"('Q16531', 'Q13418')"
"('P62837', 'Q9Y508')"
"('P49643', 'Q14181')"
"('P39687', 'P67775')"
"('Q92890', 'Q15572')"
"('O95400', 'Q86V81')"
"('Q96F44', 'P26367')"
"('Q07666', 'P63162')"
"('P00533', 'Q99963')"
"('Q9BTE0', 'Q9UKR5')"
"('Q9NVD7', 'P60709')"
"('Q9HCS7', 'Q13123')"
"('Q9UHX1', 'P07910')"
"('Q5SW24', 'P48730')"
"('P05060', 'P19388')"
"('Q07889', 'Q9UKX5')"
"('Q9Y463', 'Q9H2X6')"
"('Q8IYS5', 'P12318')"
"('Q04917', 'Q9UQC2')"
"('P27540', 'P06733')"
"('O75643', 'P31946')"
"('P22681', 'P19235')"
"('P55345', 'Q9UM73')"
"('P01106', 'O14640')"
"('Q14831', 'P08754')"
"('P02489', 'P04792')"
"('P63104', 'Q9Y2K2')"
"('Q9H788', 'Q9UJU6')"
"('P09661', 'Q9BWJ5')"
"('O00463', 'P42338')"
"('P49841', 'P18848')"
"('Q96DI7', 'Q9UHV9')"
"('Q86U86', 'P24522')"
"('Q969U6', 'P63208')"
"('Q15365', 'Q9Y2W2')"
"('Q15233', 'Q8WXF1')"
"('Q12889', 'O43374')"
"('Q14738', 'O00305')"
"('P00533', 'Q9Y371')"
"('P62140', 'Q9Y698')"
"('P62854', 'P39019')"
"('Q9Y5B9', 'P68400')"
"('Q13618', 'Q15843')"
"('P43686', 'Q8N3K9')"
"('Q8NG80', 'P38405')"
"('Q6WCQ1', 'Q99759')"
"('P10644', 'P35520')"
"('P35232', 'O14980')"
"('Q08881', 'P52292')"
"('P62491', 'P49810')"
"('Q15139', 'P46527')"
"('Q9HBE4', 'P17181')"
"('Q96HF1', 'Q9UP38')"
"('Q9BYW2', 'P24928')"
"('Q9BUL9', 'Q969H6')"
"('O95257', 'P51681')"
"('Q3ZCQ8', 'P68402')"
"('Q9UL33', 'O43617')"
"('Q9NPI1', 'Q99728')"
"('Q9NZI7', 'P54727')"
"('Q15750', 'P45983')"
"('P19388', 'P24928')"
"('Q9UHA4', 'Q8IWV7')"
"('Q8N6Y0', 'O15155')"
"('Q96CW1', 'Q92609')"
"('Q9BV38', 'P04183')"
"('P38936', 'O75496')"
"('O15392', 'Q9NQS7')"
"('P83731', 'O95777')"
"('Q15843', 'Q86XK2')"
"('P26367', 'Q13461')"
"('Q13535', 'Q9NUW8')"
"('Q12913', 'O60716')"
"('P30480', 'Q8NC51')"
"('P04637', 'O14576')"
"('Q86YS3', 'Q7L804')"
"('Q14344', 'O15085')"
"('P40225', 'Q9UHF4')"
"('Q99731', 'O00626')"
"('Q16236', 'P02794')"
"('P63000', 'Q7L576')"
"('Q9UI14', 'Q8WUY8')"
"('Q92905', 'O95999')"
"('P47756', 'Q00005')"
"('Q9C026', 'Q9Y297')"
"('O95750', 'P21802')"
"('O00303', 'Q99613')"
"('Q9UJT2', 'Q96PF2')"
"('P04637', 'P04792')"
"('P11387', 'Q9Y6K5')"
"('P62136', 'P62140')"
"('Q8WXG1', 'O75626')"
"('Q8WV28', 'Q06187')"
"('Q8TAA9', 'Q02156')"
"('Q9UBD9', 'P42702')"
"('Q96D09', 'P21246')"
"('P11021', 'P30040')"
"('Q13263', 'P42226')"
"('P06730', 'Q13542')"
"('Q05516', 'P20073')"
"('Q9NYJ8', 'O15264')"
"('Q5VVJ2', 'Q16777')"
"('P15056', 'Q13233')"
"('406906', 'P53677')"
"('Q99683', 'Q92793')"
"('A0JLT2', 'Q71SY5')"
"('P08700', 'P42701')"
"('Q9BQ66', 'O95985')"
"('P42226', 'P10914')"
"('Q07011', 'Q13077')"
"('O00626', 'O00574')"
"('P04181', 'P23508')"
"('Q9H7E9', 'P06241')"
"('P01889', 'P52292')"
"('P17252', 'Q14957')"
"('O00203', 'Q13573')"
"('P63279', 'P52952')"
"('O95391', 'P12980')"
"('P08238', 'O14980')"
"('Q9H204', 'O94885')"
"('Q99717', 'Q92736')"
"('O95251', 'Q14566')"
"('P03915', 'O95168')"
"('Q9UKE5', 'P08579')"
"('Q13748', 'Q13287')"
"('Q6VMQ6', 'Q16651')"
"('Q9UPS6', 'Q9C005')"
"('574442', 'P28676')"
"('Q9P209', 'P23258')"
"('Q92985', 'P01563')"
"('P04049', 'P45983')"
"('Q03167', 'P34741')"
"('Q9H492', 'Q9P035')"
"('Q15286', 'P60709')"
"('P16333', 'Q9BWF2')"
"('Q15796', 'O15530')"
"('P61158', 'P12830')"
"('O95298', 'P03901')"
"('P61254', 'P62917')"
"('P55212', 'Q12873')"
"('P61927', 'P61513')"
"('Q9H5J4', 'Q9BXW9')"
"('P62241', 'P46783')"
"('Q96N67', 'Q7L0Q8')"
"('Q9BW61', 'Q13620')"
"('P16333', 'P10912')"
"('P31994', 'P43405')"
"('P50150', 'P48736')"
"('P49841', 'P59665')"
"('Q05195', 'P0CG47')"
"('P16104', 'Q06609')"
"('P26022', 'P02745')"
"('Q13485', 'P50616')"
"('P31946', 'O15264')"
"('Q15008', 'P19438')"
"('P49736', 'P35244')"
"('P06730', 'Q04637')"
"('P10909', 'Q9NRI5')"
"('P50213', 'O43837')"
"('Q9NZU5', 'Q969Q1')"
"('O75578', 'Q13683')"
"('Q9H173', 'Q14164')"
"('P07942', 'P12109')"
"('Q8IY31', 'Q8TES7')"
"('P10145', 'P46094')"
"('P15407', 'Q9Y5Q3')"
"('O15371', 'P62993')"
"('P07954', 'P40926')"
"('Q9H4W6', 'O00255')"
"('Q7LBR1', 'P40818')"
"('P22694', 'P04899')"
"('P01569', 'P42701')"
"('Q9H7E9', 'Q8N5V2')"
"('P15121', 'P30480')"
"('Q12873', 'Q13330')"
"('Q12884', 'P16860')"
"('Q04206', 'Q92616')"
"('P01241', 'P23458')"
"('P04156', 'P02649')"
"('Q96N46', 'Q13435')"
"('P47897', 'Q9Y5J5')"
"('Q9Y6X8', 'P07498')"
"('P30291', 'P63104')"
"('Q13751', 'P18084')"
"('Q07020', 'P62987')"
"('Q05519', 'O95400')"
"('Q9BUH8', 'Q9NPA5')"
"('Q9H8M9', 'P21246')"
"('O15467', 'P51685')"
"('P62333', 'Q16401')"
"('Q02156', 'Q8NER1')"
"('P11274', 'P32927')"
"('Q15561', 'Q9UJU2')"
"('Q9NQ66', 'Q9BYG5')"
"('Q92608', 'Q8IXI1')"
"('P00403', 'Q14197')"
"('O00512', 'Q9BRQ0')"
"('Q05086', 'Q92731')"
"('Q13155', 'Q9NUP1')"
"('Q14566', 'Q92794')"
"('P14635', 'Q13573')"
"('P19532', 'Q99623')"
"('P11836', 'P22415')"
"('Q8TAD8', 'Q15796')"
"('Q9ULU4', 'Q9P2R6')"
"('Q9NVH6', 'Q9BTT4')"
"('P56856', 'C9JDP6')"
"('O15198', 'Q99959')"
"('Q5T5U3', 'P52198')"
"('Q9NTM9', 'Q8TBB1')"
"('Q9H4A3', 'O75534')"
"('P08651', 'Q8WYQ9')"
"('P11142', 'Q5VVH5')"
"('O95376', 'Q00987')"
"('P49207', 'P62888')"
"('P04637', 'Q16589')"
"('P27797', 'P04150')"
"('P60953', 'Q99683')"
"('Q15149', 'P13987')"
"('P31946', 'Q96NE9')"
"('Q14103', 'Q9NPD3')"
"('Q13111', 'P61981')"
"('P53350', 'Q00987')"
"('P63218', 'Q96PN6')"
"('P31946', 'P26651')"
"('P52333', 'P52630')"
"('P32456', 'Q13188')"
"('Q96EZ8', 'Q9H981')"
"('Q9UJW3', 'Q13547')"
"('P04637', 'Q92994')"
"('P62847', 'P62851')"
"('P20333', 'O14983')"
"('Q16777', 'Q9UQL6')"
"('Q15121', 'P27361')"
"('Q9Y3A3', 'Q9ULQ0')"
"('P01911', 'P01730')"
"('P15248', 'P78552')"
"('O75084', 'P09471')"
"('Q9H8W4', 'Q14558')"
"('P11940', 'Q9UQ80')"
"('P20231', 'P27986')"
"('Q04206', 'Q12905')"
"('P07199', 'P38936')"
"('P09341', 'P25024')"
"('O15303', 'P04899')"
"('P30281', 'P16220')"
"('P62140', 'Q13936')"
"('P60900', 'O43353')"
"('P62873', 'O60262')"
"('Q99828', 'Q01780')"
"('P20936', 'Q8IZ69')"
"('O75376', 'P20393')"
"('Q15834', 'Q9UFG5')"
"('P22681', 'P52735')"
"('P49959', 'Q7LG56')"
"('Q9H8S9', 'Q53HC9')"
"('O15264', 'P40227')"
"('P35637', 'Q13242')"
"('Q9H1A4', 'P30260')"
"('Q9UQM7', 'P42262')"
"('P32121', 'Q8NGS9')"
"('P36897', 'Q9NVJ2')"
"('Q8TB24', 'P41220')"
"('Q9UBU3', 'P30542')"
"('Q13207', 'P29590')"
"('P46777', 'P61254')"
"('P16471', 'P52735')"
"('Q9NYL2', 'P31947')"
"('P35318', 'P05305')"
"('Q04724', 'P49841')"
"('Q9UL03', 'Q9HC44')"
"('Q93100', 'Q9GZN8')"
"('P80098', 'P49682')"
"('P01106', 'Q16548')"
"('P61353', 'P05388')"
"('P51681', 'O60333')"
"('Q9UPN3', 'Q9C0A0')"
"('Q9Y243', 'Q04206')"
"('P45984', 'P99999')"
"('P60709', 'Q99829')"
"('P35637', 'Q14103')"
"('P25786', 'Q9UNM6')"
"('P42285', 'P40425')"
"('P12109', 'Q05397')"
"('O95229', 'O15182')"
"('O60241', 'Q06547')"
"('Q15047', 'Q9Y3A3')"
"('P06213', 'O00329')"
"('P14735', 'P13236')"
"('P16220', 'P04070')"
"('P29590', 'P62913')"
"('O14737', 'Q5UIP0')"
"('Q8NFF5', 'P20073')"
"('Q92851', 'O00220')"
"('P21462', 'P50148')"
"('P51665', 'P35998')"
"('P42575', 'P19793')"
"('Q99759', 'Q9ULX6')"
"('P17676', 'P18848')"
"('P08648', 'P17301')"
"('P15121', 'O75346')"
"('Q9Y3M8', 'P18146')"
"('Q71U36', 'P10144')"
"('Q13131', 'P11166')"
"('P63000', 'Q9NQU5')"
"('O95433', 'O15399')"
"('Q9UKG1', 'Q12933')"
"('P08637', 'P02743')"
"('Q08043', 'Q9Y2D8')"
"('Q15528', 'Q8NBJ4')"
"('Q8TEW0', 'O15105')"
"('Q15797', 'Q9Y3E7')"
"('P49207', 'P18124')"
"('O43242', 'Q9Y5K5')"
"('P01241', 'O75190')"
"('P41235', 'Q15788')"
"('Q9Y5Q3', 'Q9BYV9')"
"('406992', 'P52797')"
"('P58304', 'O75030')"
"('P46779', 'P62987')"
"('Q5T4F7', 'Q9ULW2')"
"('P49841', 'O15169')"
"('P67775', 'Q08289')"
"('Q12923', 'P25445')"
"('P46926', 'Q01844')"
"('P22626', 'Q14103')"
"('P56880', 'O15551')"
"('P42574', 'P14317')"
"('P20226', 'Q969F0')"
"('Q9NPH9', 'Q8N6P7')"
"('Q9UL18', 'P53621')"
"('Q16394', 'Q93063')"
"('P20073', 'Q9BT40')"
"('P30101', 'P12111')"
"('Q9NRR5', 'Q16849')"
"('O15335', 'P16144')"
"('P61073', 'Q04900')"
"('P35813', 'P50750')"
"('Q86YM7', 'O00459')"
"('Q9Y5J3', 'P84022')"
"('Q15717', 'P06730')"
"('P46734', 'Q13573')"
"('P49902', 'Q9Y5B8')"
"('P01024', 'P17927')"
"('O95977', 'P04899')"
"('Q9HBM0', 'Q9P202')"
"('P27986', 'P16473')"
"('P29350', 'P31785')"
"('Q14011', 'Q9NX58')"
"('P15056', 'Q15759')"
"('Q9Y3V2', 'P63165')"
"('P07900', 'Q9HCU9')"
"('Q13362', 'Q86US8')"
"('Q14061', 'P02775')"
"('Q9UKV8', 'P46781')"
"('P18206', 'O00303')"
"('P51668', 'Q13064')"
"('Q15796', 'Q9UJX6')"
"('Q5ST30', 'P11171')"
"('P38432', 'Q8TBB1')"
"('Q14683', 'Q08211')"
"('A5YKK6', 'P78543')"
"('Q99814', 'O00327')"
"('P17844', 'P22681')"
"('P30050', 'P62917')"
"('P01303', 'P08908')"
"('P19438', 'P19838')"
"('Q7Z4H7', 'Q99871')"
"('Q9BUE0', 'O60244')"
"('Q96L34', 'Q86YV9')"
"('P60709', 'Q15942')"
"('Q9NP92', 'P18146')"
"('Q8N668', 'Q9GZQ3')"
"('P56746', 'O15551')"
"('O14936', 'P18827')"
"('Q13233', 'P18077')"
"('Q99459', 'Q13227')"
"('Q9UMX0', 'P42566')"
"('P51003', 'Q01130')"
"('Q9H4E5', 'Q13177')"
"('Q9GZV4', 'Q96CV9')"
"('P12980', 'P32969')"
"('Q9Y478', 'P48147')"
"('Q92956', 'Q12933')"
"('P62993', 'P0CG47')"
"('P17544', 'O60675')"
"('P23527', 'P04908')"
"('P04637', 'Q15672')"
"('Q13554', 'O43889')"
"('P49023', 'P02751')"
"('P51617', 'Q8IV45')"
"('P46782', 'P62701')"
"('Q9H074', 'P60842')"
"('Q13310', 'Q9NY30')"
"('Q9C0C9', 'Q15102')"
"('P49842', 'P62487')"
"('Q04206', 'P80188')"
"('P20226', 'O60671')"
"('P18505', 'P54257')"
"('Q9Y3F4', 'Q9BQ83')"
"('Q8WUM4', 'Q9GZQ8')"
"('O00744', 'Q13467')"
"('P55273', 'Q00534')"
"('O75400', 'Q9H492')"
"('P31749', 'Q07352')"
"('P40425', 'B2RD01')"
"('Q15796', 'Q9HCM4')"
"('Q9Y675', 'Q9P2D0')"
"('O96017', 'Q96NY9')"
"('Q96JK9', 'Q92831')"
"('Q4VXU2', 'Q14106')"
"('Q9ULK5', 'P61981')"
"('P06241', 'P16144')"
"('O96019', 'Q92993')"
"('O14879', 'Q05D60')"
"('P29350', 'P45984')"
"('Q9NR46', 'P04629')"
"('O15379', 'P0C1H6')"
"('Q8WYH8', 'P08670')"
"('Q9Y5M8', 'P31930')"
"('Q99700', 'P40337')"
"('Q13501', 'Q9Y6K9')"
"('Q96RJ3', 'O43734')"
"('P45379', 'P06753')"
"('Q99759', 'Q9Y4K3')"
"('P08637', 'P12314')"
"('Q9NPF4', 'Q5VU43')"
"('P11802', 'Q16543')"
"('P19838', 'P34931')"
"('Q13796', 'P06241')"
"('P62633', 'O00425')"
"('O43513', 'Q9NWA0')"
"('P51668', 'Q9H5J8')"
"('P21554', 'P08754')"
"('P31947', 'Q99683')"
"('P05771', 'P17302')"
"('Q96DI7', 'Q99459')"
"('Q9Y4A5', 'O15265')"
"('Q9NP95', 'P00533')"
"('P12980', 'P38398')"
"('P05013', 'P16471')"
"('P19387', 'O95402')"
"('P61764', 'Q13277')"
"('Q9Y376', 'Q6P2I7')"
"('Q06413', 'Q13164')"
"('P53350', 'O95251')"
"('Q16363', 'P53708')"
"('O43482', 'P15056')"
"('Q8IU60', 'Q8IZD4')"
"('P04629', 'Q6S5L8')"
"('Q15208', 'Q5VVJ2')"
"('Q04864', 'Q99558')"
"('Q14240', 'P60842')"
"('Q9Y6D9', 'Q15013')"
"('P51532', 'Q15831')"
"('Q99798', 'Q86SZ2')"
"('O95967', 'O95990')"
"('P19438', 'P04908')"
"('Q9HC52', 'P35226')"
"('P62899', 'Q9NX58')"
"('P62993', 'Q92949')"
"('P62945', 'P27635')"
"('P68400', 'Q15257')"
"('Q13546', 'P60709')"
"('Q13546', 'P00533')"
"('P04629', 'P01111')"
"('P18146', 'Q92839')"
"('Q12972', 'P62136')"
"('P49841', 'Q96QU8')"
"('Q16629', 'Q13573')"
"('Q99459', 'Q14204')"
"('Q13748', 'P49642')"
"('Q01094', 'Q9BT22')"
"('Q8TAQ2', 'P38398')"
"('Q13191', 'P35968')"
"('P06213', 'P98077')"
"('Q9Y230', 'Q9Y4K3')"
"('Q8IWW6', 'Q7L0Q8')"
"('P0CG47', 'Q07820')"
"('O43677', 'O95167')"
"('P15559', 'P08107')"
"('P56537', 'P63261')"
"('P30876', 'P19387')"
"('O94986', 'Q9Y2J2')"
"('P01023', 'O43809')"
"('Q13467', 'P09471')"
"('Q07021', 'P20333')"
"('O60244', 'P55157')"
"('Q08117', 'Q9Y6J8')"
"('Q9NRH1', 'Q9P2H0')"
"('A0JLT2', 'Q14978')"
"('O95347', 'Q6IBW4')"
"('P20749', 'Q92905')"
"('P26373', 'Q07020')"
"('Q969D9', 'Q01113')"
"('Q15750', 'P28838')"
"('P20073', 'O15123')"
"('P11047', 'Q05397')"
"('Q14164', 'Q9UM73')"
"('P43360', 'O75688')"
"('Q08945', 'Q9HCK4')"
"('Q9NYJ8', 'P25942')"
"('Q14527', 'P12004')"
"('P20671', 'Q16778')"
"('P10809', 'P63104')"
"('Q6PD62', 'Q8N7H5')"
"('Q13077', 'Q14257')"
"('Q01955', 'P18827')"
"('P62826', 'O14980')"
"('Q9H9S3', 'P13569')"
"('Q8IZL2', 'Q09472')"
"('P15498', 'Q8IZP0')"
"('P68363', 'P51124')"
"('Q9BQI3', 'P05198')"
"('Q9UBN6', 'O95347')"
"('P15336', 'P49715')"
"('P20042', 'O15372')"
"('Q96HD1', 'Q15047')"
"('P12956', 'P14625')"
"('P20073', 'Q8IZ69')"
"('P54252', 'Q15418')"
"('Q9P0J0', 'O43464')"
"('Q8IUQ4', 'Q9HD26')"
"('P01282', 'Q12884')"
"('P62158', 'P53355')"
"('Q99816', 'Q9UKU7')"
"('Q9H0E3', 'Q96BN2')"
"('O75474', 'Q92997')"
"('Q9H1R3', 'Q06413')"
"('Q9BUP0', 'O00264')"
"('O60506', 'Q5JVS0')"
"('Q96SB3', 'P31749')"
"('Q9Y6D9', 'P61244')"
"('O75081', 'P51805')"
"('P05813', 'P02511')"
"('Q96DB2', 'Q93079')"
"('P42858', 'O00268')"
"('P78396', 'P10244')"
"('Q9Y4K3', 'P78556')"
"('O60739', 'Q9Y3F4')"
"('Q6UXL0', 'P29597')"
"('Q15797', 'Q15771')"
"('O95072', 'Q14683')"
"('A8MT69', 'Q8NB91')"
"('O75365', 'Q15386')"
"('O00339', 'Q01955')"
"('Q14232', 'P43146')"
"('Q9UL18', 'Q92552')"
"('Q9NQC7', 'Q14164')"
"('P12268', 'P18146')"
"('Q7KZF4', 'Q13283')"
"('Q8N392', 'P84095')"
"('P30153', 'O60739')"
"('O95819', 'P52272')"
"('Q9P0L2', 'P11137')"
"('Q14031', 'Q9HCN6')"
"('P15336', 'P08253')"
"('P01138', 'P08581')"
"('O43684', 'Q9BS18')"
"('P62993', 'Q92973')"
"('P12757', 'Q13042')"
"('P27540', 'P41159')"
"('P40337', 'Q15370')"
"('Q7Z6L1', 'Q676U5')"
"('O95819', 'P17844')"
"('Q13255', 'Q5JWF2')"
"('P52564', 'P53778')"
"('P14784', 'P55072')"
"('Q16665', 'Q00987')"
"('Q13237', 'P05026')"
"('O43776', 'Q14164')"
"('P12004', 'P07355')"
"('P02766', 'Q9UKR5')"
"('Q5QNW6', 'P0C5Y9')"
"('P11171', 'P14174')"
"('O15264', 'P62826')"
"('Q7L5N1', 'Q13113')"
"('O15303', 'P08754')"
"('O43182', 'P63000')"
"('Q13535', 'P33993')"
"('Q9HCE7', 'P35968')"
"('P10809', 'P42574')"
"('Q93045', 'P68104')"
"('P07437', 'Q13748')"
"('O15320', 'P55157')"
"('P16220', 'P13501')"
"('P32456', 'Q9BX70')"
"('Q15080', 'Q15759')"
"('Q8IZ07', 'Q9Y3C5')"
"('P20827', 'P10721')"
"('Q4KWH8', 'Q05655')"
"('P14921', 'P04150')"
"('P51965', 'Q96A37')"
"('Q9Y6U3', 'Q99759')"
"('P62158', 'Q96LZ3')"
"('Q12906', 'O60383')"
"('P35626', 'Q8NHB8')"
"('Q9Y6Q6', 'Q13191')"
"('P63104', 'P62993')"
"('Q13574', 'P0CAP2')"
"('Q8IWT3', 'P12931')"
"('Q96F86', 'P31947')"
"('Q9Y272', 'P61952')"
"('P04637', 'P22570')"
"('P61978', 'Q14011')"
"('Q9Y5Q3', 'P49716')"
"('Q14680', 'Q99459')"
"('P10747', 'Q8WYR1')"
"('P14373', 'Q9H832')"
"('P04004', 'P05121')"
"('P19438', 'P53675')"
"('P67870', 'Q9Y4Z0')"
