negatives
"('P63162', 'P49703')"
"('P14923', 'Q9NSE4')"
"('Q8NES3', 'Q04721')"
"('Q9Y2G8', 'Q96GX1')"
"('P10412', 'Q96KQ7')"
"('Q99623', 'P13612')"
"('P0DP23', 'P28335')"
"('Q92908', 'Q9Y5W3')"
"('P61247', 'Q9NUG6')"
"('P35243', 'Q8WTQ7')"
"('P49459', 'P68036')"
"('P04745', 'O14519')"
"('Q6ISB3', 'O75360')"
"('Q13409', 'Q9H8V3')"
"('O75716', 'Q14680')"
"('P35226', 'P10275')"
"('P16220', 'Q09472')"
"('P78527', 'P35226')"
"('P46379', 'Q9NPJ6')"
"('Q07020', 'Q13233')"
"('P04150', 'Q9HC78')"
"('Q9NWN3', 'P63208')"
"('Q9C029', 'Q8IUQ4')"
"('P41586', 'Q9UK08')"
"('Q9UKB1', 'Q13112')"
"('P28845', 'Q16880')"
"('Q8WWW0', 'Q9UK41')"
"('Q9BQY4', 'Q3LI66')"
"('Q9NXX6', 'Q8IY18')"
"('Q66K89', 'P60372')"
"('P15374', 'Q8NG27')"
"('Q5T5U3', 'P25054')"
"('Q92731', 'Q86XI8')"
"('P84022', 'Q14213')"
"('Q92620', 'P14866')"
"('Q13200', 'P54578')"
"('O00267', 'P02545')"
"('Q8NHJ6', 'P12314')"
"('Q7Z2Z1', 'P05067')"
"('P16989', 'P21291')"
"('Q9BV38', 'P35251')"
"('Q7Z5Y6', 'Q16671')"
"('O75618', 'Q8WXF8')"
"('Q9BYQ4', 'P21549')"
"('P17252', 'O96004')"
"('Q9Y230', 'P62993')"
"('Q14997', 'Q99436')"
"('P23497', 'Q14498')"
"('O00182', 'P07942')"
"('P10275', 'Q9Y4B4')"
"('P15531', 'Q86TP1')"
"('P31749', 'P02749')"
"('P63279', 'Q8WUI4')"
"('P11441', 'P62736')"
"('P22694', 'P47890')"
"('Q96HA8', 'O14744')"
"('Q5T7P3', 'Q9BYQ3')"
"('P48039', 'O75970')"
"('O15357', 'Q00G26')"
"('P14210', 'P16070')"
"('Q9UQ80', 'P42771')"
"('Q13137', 'O95251')"
"('Q9Y3C5', 'Q96PU5')"
"('Q5SVZ6', 'Q9UQM7')"
"('P01876', 'O00141')"
"('O75690', 'O96014')"
"('P09919', 'P00533')"
"('P56524', 'Q15678')"
"('P55209', 'P57078')"
"('Q15172', 'Q16763')"
"('Q12800', 'Q96ST3')"
"('Q9H0W5', 'P50914')"
"('Q00005', 'P49756')"
"('Q00796', 'P13797')"
"('P25788', 'P63208')"
"('Q9UPQ4', 'P51668')"
"('P46783', 'O95433')"
"('P22612', 'P47887')"
"('Q9P2G9', 'Q15717')"
"('P52888', 'P30520')"
"('P09914', 'P19338')"
"('O00410', 'Q96EV8')"
"('P80723', 'Q8N6M0')"
"('P49336', 'P10071')"
"('P42785', 'Q96CN7')"
"('O60506', 'Q9BXK1')"
"('Q9UL18', 'Q5D862')"
"('Q9Y2D8', 'Q96NE9')"
"('Q8N326', 'Q96IW7')"
"('O43324', 'Q13315')"
"('Q13515', 'Q9P1Z2')"
"('Q92611', 'Q9BUN8')"
"('P15311', 'Q8IVT2')"
"('Q9NVV5', 'P43220')"
"('Q8IVT5', 'Q9BVJ6')"
"('O75553', 'Q3B8N2')"
"('Q6ZRV2', 'O15027')"
"('P61221', 'O00303')"
"('Q99759', 'O14920')"
"('P50222', 'Q68DY9')"
"('O94992', 'Q15554')"
"('Q8TBB1', 'O14777')"
"('Q9Y3C6', 'Q5T749')"
"('Q8WWM7', 'P05161')"
"('P62829', 'P14927')"
"('Q9H1B5', 'Q13547')"
"('Q9UI26', 'P43657')"
"('Q9UNN5', 'O14713')"
"('P16104', 'Q15843')"
"('Q96CJ1', 'Q8ND90')"
"('Q9Y6X2', 'Q99684')"
"('Q9H0R8', 'P67870')"
"('Q8N6Y0', 'O14964')"
"('P0C853', 'Q9BQY4')"
"('Q02833', 'O75223')"
"('Q5EB52', 'Q8NAF0')"
"('O96019', 'Q9P2P5')"
"('Q13895', 'Q15654')"
"('Q07890', 'P59998')"
"('Q86V81', 'O43172')"
"('Q03989', 'Q9BRT3')"
"('O60885', 'Q9UQB8')"
"('Q13619', 'P46527')"
"('Q13509', 'Q9BW62')"
"('P31689', 'Q16526')"
"('Q9H6T3', 'Q9UHR6')"
"('Q99684', 'Q9UKL0')"
"('P55072', 'Q9H9E3')"
"('P62937', 'Q9BUB5')"
"('Q5VYV7', 'Q9NT62')"
"('Q9C0E8', 'Q9P0N5')"
"('P00533', 'Q8WUM4')"
"('O95661', 'Q9ULT8')"
"('Q13535', 'Q8N7H5')"
"('Q16763', 'Q86VM9')"
"('Q9P2W9', 'O60356')"
"('P34932', 'Q9NZN9')"
"('P07602', 'P09661')"
"('Q9HAJ7', 'Q01167')"
"('O43752', 'Q9BV40')"
"('Q99750', 'Q2WGJ6')"
"('P51531', 'P04792')"
"('P09104', 'P48039')"
"('Q99460', 'Q06323')"
"('P51149', 'P35637')"
"('Q99996', 'P78545')"
"('P28070', 'O15205')"
"('P52799', 'Q14689')"
"('Q00839', 'Q9UPP1')"
"('P17844', 'P55795')"
"('P00533', 'P68366')"
"('Q9Y3A4', 'Q96NT1')"
"('P41594', 'Q8IUQ4')"
"('Q9BWG6', 'O60493')"
"('Q9Y281', 'P62993')"
"('P23246', 'O96008')"
"('O43809', 'Q9Y4K3')"
"('P60520', 'Q8IVP5')"
"('Q9UGL9', 'P22735')"
"('Q8N9T8', 'P05412')"
"('Q8N5G2', 'O15198')"
"('Q14134', 'Q9UKV0')"
"('P51668', 'Q8N9I9')"
"('Q66LE6', 'O00305')"
"('O43827', 'P35609')"
"('O00585', 'P32246')"
"('Q9BUL8', 'Q8N806')"
"('P0DN86', 'Q96T91')"
"('Q92621', 'Q9BXB1')"
"('P01011', 'O75364')"
"('Q13153', 'O15143')"
"('Q08380', 'Q8N8S7')"
"('P32969', 'P62854')"
"('P38919', 'P39687')"
"('Q8N726', 'Q71U36')"
"('P15923', 'Q92858')"
"('P04637', 'Q9UNE7')"
"('Q401N2', 'Q9GZM7')"
"('Q03014', 'O43586')"
"('Q7Z4K8', 'P49286')"
"('P54829', 'P27361')"
"('Q9UL03', 'Q75QN2')"
"('Q16763', 'Q9ULW0')"
"('P18754', 'P06733')"
"('Q6UWZ7', 'P46736')"
"('O60216', 'P01833')"
"('Q14160', 'Q99759')"
"('O43298', 'Q9UHA4')"
"('Q8TF74', 'Q6XZF7')"
"('Q13885', 'P62258')"
"('Q6W2J9', 'Q96FN4')"
"('P41222', 'P43088')"
"('Q9UKV8', 'Q86UE4')"
"('Q15291', 'Q16512')"
"('Q9UIF3', 'Q9NYK5')"
"('P60709', 'O60260')"
"('Q9NUD9', 'O95817')"
"('Q5T3J3', 'P05026')"
"('P05107', 'Q92569')"
"('P51991', 'P20963')"
"('Q9BVV2', 'Q5T4B2')"
"('Q99731', 'P25024')"
"('Q99963', 'P63162')"
"('Q9Y5P3', 'P05067')"
"('P15884', 'Q969G3')"
"('Q14674', 'Q96EQ0')"
"('Q9BTC0', 'P18583')"
"('P04150', 'O95905')"
"('Q13885', 'Q8TDR0')"
"('Q13263', 'Q8TAQ5')"
"('Q9GZZ8', 'P14543')"
"('Q9UKW4', 'O95782')"
"('Q13064', 'Q03989')"
"('Q14393', 'Q13501')"
"('O15143', 'P12830')"
"('Q86TM6', 'P28070')"
"('Q9Y2X9', 'Q9GZT9')"
"('P45983', 'P48023')"
"('P62136', 'O14950')"
"('P85037', 'P09493')"
"('P55735', 'P62491')"
"('Q13618', 'Q92841')"
"('P20823', 'P43487')"
"('Q6NSJ5', 'Q9HCE1')"
"('P05091', 'P40429')"
"('P17096', 'P32519')"
"('P49407', 'O14950')"
"('Q12952', 'Q8WUM0')"
"('P37108', 'Q96HC4')"
"('Q9H553', 'Q9NRQ2')"
"('Q9H009', 'P27797')"
"('Q99880', 'P04629')"
"('Q9Y4E8', 'O95149')"
"('P60369', 'O95363')"
"('Q8NCA9', 'Q63ZY3')"
"('Q9HBH9', 'Q9C0J9')"
"('Q6K0P9', 'Q9UGN5')"
"('Q14203', 'Q13765')"
"('P62081', 'P62837')"
"('P09651', 'P62081')"
"('Q13418', 'P01892')"
"('Q9UL51', 'P62993')"
"('P63104', 'Q92733')"
"('Q92730', 'Q14451')"
"('P49368', 'Q9H5I1')"
"('P04629', 'P55196')"
"('Q12906', 'Q9NQ50')"
"('Q8IVS8', 'Q6PF18')"
"('P61978', 'O15264')"
"('O43760', 'Q6AZY7')"
"('P48730', 'Q9ULX3')"
"('Q6ZUJ8', 'P62993')"
"('Q96PE7', 'Q6RW13')"
"('P30405', 'Q96EL3')"
"('P12270', 'P01112')"
"('P10827', 'O60244')"
"('P61421', 'P56559')"
"('P05067', 'P00568')"
"('Q13075', 'Q9P2P5')"
"('O96011', 'Q9Y3D6')"
"('P29353', 'P13645')"
"('Q16666', 'Q9H6R4')"
"('Q9Y2X7', 'P49023')"
"('P62495', 'P15170')"
"('Q70E73', 'Q9Y3F4')"
"('P22392', 'P15121')"
"('Q9NRC8', 'Q6PL18')"
"('P27708', 'P31689')"
"('Q13643', 'Q96RN5')"
"('P46940', 'P19320')"
"('P30050', 'Q9UI26')"
"('P20674', 'P40337')"
"('Q96KQ7', 'Q9Y6H1')"
"('P49407', 'P53779')"
"('Q13285', 'P63279')"
"('Q13618', 'Q8IU85')"
"('Q01433', 'Q9NY27')"
"('P35228', 'P16615')"
"('P62333', 'Q7Z6Z7')"
"('O14508', 'Q93034')"
"('Q9BSI4', 'O75131')"
"('P51449', 'O15516')"
"('Q13616', 'P08238')"
"('Q8TEW0', 'P33151')"
"('P49368', 'O15264')"
"('Q16531', 'Q969U6')"
"('Q9Y5Y2', 'P53384')"
"('P53350', 'Q9Y2I6')"
"('O75934', 'P37231')"
"('Q15843', 'Q92889')"
"('Q96DB2', 'Q5QJE6')"
"('Q9BVN2', 'P55795')"
"('Q9Y3C5', 'P62837')"
"('O75530', 'P04843')"
"('Q12756', 'Q9NRC8')"
"('P24941', 'Q14697')"
"('Q8WTR2', 'P39748')"
"('P27635', 'Q8WUA4')"
"('Q5TBB1', 'P35241')"
"('P36542', 'P63104')"
"('P40337', 'Q71UM5')"
"('P0C5Z0', 'Q92769')"
"('O95394', 'P36871')"
"('F7VJQ1', 'Q6ZUS6')"
"('Q8NI37', 'P12277')"
"('Q9ULV4', 'P05412')"
"('P24928', 'P01106')"
"('P0DML3', 'Q14626')"
"('P24928', 'O00267')"
"('O00308', 'O75791')"
"('Q99497', 'Q9UBT2')"
"('Q8IYX7', 'Q14764')"
"('P50221', 'Q13526')"
"('Q13895', 'Q9NRX1')"
"('Q14563', 'O75051')"
"('Q01968', 'B5ME19')"
"('P02751', 'O75367')"
"('P25311', 'Q9BZE4')"
"('Q9BRQ3', 'Q9UPM6')"
"('O60907', 'O75376')"
"('P25685', 'Q99816')"
"('O15239', 'O95167')"
"('P62424', 'P84098')"
"('P08473', 'Q14254')"
"('P31948', 'Q15365')"
"('O43427', 'Q86YS7')"
"('Q969F0', 'P25024')"
"('Q96A08', 'P05362')"
"('P19404', 'Q9UI09')"
"('P29084', 'Q00987')"
"('Q12906', 'O95166')"
"('P47897', 'Q9H4B6')"
"('Q5QJ74', 'Q14203')"
"('Q9P0P0', 'Q9BYM8')"
"('Q9UKA1', 'P52566')"
"('P51809', 'O95721')"
"('O14920', 'Q9ULW0')"
"('O00459', 'P04279')"
"('Q9Y2I6', 'P38398')"
"('Q9UKV3', 'P49760')"
"('Q15973', 'Q9Y2D8')"
"('P11226', 'Q9UHD9')"
"('Q96IZ0', 'Q504Q3')"
"('P35241', 'Q6ZVD8')"
"('Q99459', 'Q15021')"
"('O43295', 'P53609')"
"('Q96RT1', 'O95477')"
"('Q5RKV6', 'P25786')"
"('Q8TEX9', 'P49716')"
"('P37108', 'P38919')"
"('O00124', 'Q9H2H9')"
"('O43283', 'P79483')"
"('P26368', 'Q8NC51')"
"('Q92928', 'P11441')"
"('P25391', 'P23258')"
"('Q96S44', 'Q9H6Z9')"
"('O95568', 'Q13405')"
"('Q00610', 'Q9Y572')"
"('O60260', 'Q9UL46')"
"('P10275', 'Q13228')"
"('O95248', 'P38936')"
"('P14061', 'P60484')"
"('Q13347', 'O00303')"
"('Q93062', 'O75791')"
"('Q9H790', 'P27694')"
"('P01567', 'P32927')"
"('O14980', 'Q9Y6K9')"
"('Q9BWG6', 'Q8N1B4')"
"('O95295', 'Q92993')"
"('P13498', 'Q92622')"
"('P36873', 'O15516')"
"('O00159', 'Q13813')"
"('Q2NL82', 'P61289')"
"('O00429', 'Q9NTG7')"
"('P17612', 'Q07869')"
"('O14610', 'Q15147')"
"('Q9Y3B9', 'O60506')"
"('Q8WZ42', 'P12830')"
"('Q92614', 'Q86SQ0')"
"('Q9BWU1', 'Q5T1M5')"
"('O60645', 'P11234')"
"('Q9Y696', 'P37802')"
"('P28482', 'Q9H1R3')"
"('Q9UJM8', 'Q13303')"
"('Q15366', 'P48551')"
"('Q13510', 'Q8N490')"
"('Q92558', 'O15144')"
"('P51991', 'Q9H3D4')"
"('Q5TCM9', 'Q5TA81')"
"('Q9NS73', 'O75718')"
"('Q08117', 'Q9NR56')"
"('O14896', 'Q13568')"
"('Q99757', 'P10599')"
"('Q15154', 'Q8IYA6')"
"('P27797', 'P13747')"
"('P78347', 'P11908')"
"('P48556', 'Q8NE71')"
"('P60520', 'P62318')"
"('O75147', 'P09874')"
"('Q86W34', 'Q8WV15')"
"('P60900', 'Q9C0C7')"
"('P02768', 'Q04118')"
"('Q15038', 'Q96G28')"
"('Q06187', 'P48426')"
"('Q9BRN9', 'Q9Y6A9')"
"('Q9BTV4', 'Q9UP95')"
"('P35270', 'P29401')"
"('Q92918', 'Q92905')"
"('P20226', 'Q16533')"
"('P10145', 'P43088')"
"('O60716', 'Q8IWL3')"
"('Q16666', 'P27635')"
"('P56693', 'Q13287')"
"('P46736', 'Q15018')"
"('P26640', 'P50991')"
"('Q9BVK8', 'P49662')"
"('Q01844', 'Q9NQA5')"
"('P49407', 'Q8NGR1')"
"('O00505', 'P53618')"
"('P51692', 'Q86WV1')"
"('P18077', 'P32969')"
"('Q15369', 'A6NK59')"
"('P11021', 'Q16543')"
"('Q6T4P5', 'Q8TBJ4')"
"('P63173', 'P62244')"
"('Q99062', 'Q15744')"
"('Q06187', 'P82650')"
"('Q86Z02', 'O00165')"
"('P48061', 'O00574')"
"('Q8N357', 'Q9Y328')"
"('Q86UK5', 'P51572')"
"('P60709', 'P00813')"
"('Q8NHS2', 'P34947')"
"('Q15831', 'Q9BYZ6')"
"('Q01196', 'Q00534')"
"('Q7Z699', 'P62760')"
"('Q96BA8', 'P60059')"
"('P20671', 'P33992')"
"('O15143', 'Q9UBP6')"
"('Q9BXF6', 'P60520')"
"('P03372', 'Q8N9N2')"
"('Q13308', 'Q8IWL3')"
"('Q14697', 'P05161')"
"('Q13418', 'Q7Z4I7')"
"('Q92820', 'Q9NRD1')"
"('P16220', 'O60292')"
"('Q9BUZ4', 'O14744')"
"('P06748', 'Q71U36')"
"('P02545', 'P25490')"
"('O15121', 'P43657')"
"('Q13144', 'O75558')"
"('Q16676', 'Q9UJU5')"
"('Q9NZN5', 'Q7L0Q8')"
"('Q8N1G4', 'Q5S007')"
"('Q99757', 'P19474')"
"('P49798', 'P20309')"
"('P19320', 'P54819')"
"('P35637', 'Q9NZC7')"
"('P60604', 'Q9Y2K7')"
"('P49916', 'Q4J6C6')"
"('O15164', 'P04792')"
"('P19532', 'Q8WUM4')"
"('Q8N5M1', 'O76011')"
"('O00487', 'P61221')"
"('Q96JG8', 'Q93008')"
"('P05412', 'Q86U38')"
"('Q92878', 'Q8IY18')"
"('Q15773', 'O95817')"
"('P60410', 'Q99572')"
"('P68363', 'Q9BV73')"
"('P31947', 'Q9UN86')"
"('P49642', 'P25788')"
"('Q9Y6K9', 'O60763')"
"('P61328', 'P06213')"
"('Q9Y5B9', 'Q16666')"
"('Q9HCU9', 'Q5PSV4')"
"('P04637', 'O14867')"
"('Q9NV56', 'Q71UI9')"
"('P09913', 'P09661')"
"('P99999', 'P15336')"
"('Q07021', 'P52815')"
"('P55854', 'P05187')"
"('Q9UBY8', 'Q9H6X4')"
"('Q8NBJ4', 'Q5T215')"
"('P49407', 'Q9NZP5')"
"('Q14114', 'Q9UM13')"
"('Q13011', 'Q96MF6')"
"('Q8IVG9', 'Q07812')"
"('P62937', 'P49419')"
"('Q9Y5X1', 'Q07890')"
"('P62081', 'Q9NQT4')"
"('Q29RF7', 'P04629')"
"('Q58FG1', 'Q14004')"
"('P35998', 'O14980')"
"('P05412', 'Q9Y3I0')"
"('Q99832', 'P13612')"
"('P21796', 'O95817')"
"('Q6IN84', 'Q99797')"
"('P07954', 'Q14914')"
"('Q15717', 'Q01105')"
"('O60220', 'Q9BYE7')"
"('P22694', 'Q8NH90')"
"('Q14790', 'P30041')"
"('Q12778', 'P49841')"
"('Q96AX9', 'Q13224')"
"('P19338', 'O95816')"
"('P62314', 'Q15843')"
"('Q9BUZ4', 'Q9HCE7')"
"('P13385', 'Q96E35')"
"('O95544', 'Q04917')"
"('P16234', 'Q07890')"
"('Q9UHV2', 'Q96PM5')"
"('Q13595', 'P49759')"
"('Q96NY8', 'Q9GZU0')"
"('Q13618', 'A4D1P6')"
"('O15198', 'Q9UIS9')"
"('O75344', 'O75909')"
"('P69849', 'Q9NRD1')"
"('Q99572', 'Q9NX02')"
"('O60925', 'O15031')"
"('P37198', 'Q03933')"
"('P14625', 'O15360')"
"('Q8WXH0', 'Q8IZP0')"
"('P12830', 'Q14C86')"
"('Q7Z3Y8', 'Q96ES7')"
"('P55055', 'P36956')"
"('P62879', 'P16520')"
"('Q9H6Z9', 'O43679')"
"('O75146', 'Q14137')"
"('Q9BWJ5', 'Q12906')"
"('P23443', 'Q16873')"
"('P62993', 'Q8IWN7')"
"('P02751', 'Q14103')"
"('P41235', 'P01160')"
"('P60371', 'O43296')"
"('Q9Y244', 'O14818')"
"('Q7Z3S9', 'Q9UGL9')"
"('P83916', 'Q8NFR7')"
"('O95619', 'Q05BQ5')"
"('Q9BTT4', 'O95988')"
"('Q8TAT6', 'P55072')"
"('Q92520', 'Q8IXM3')"
"('O43166', 'Q8TEJ3')"
"('P61981', 'P62993')"
"('O95985', 'Q9HCK8')"
"('Q9P0N8', 'P51668')"
"('Q6VAB6', 'Q9HCN4')"
"('O75153', 'Q9Y2A7')"
"('Q8WWI1', 'Q9Y597')"
"('O95819', 'Q8N4C8')"
"('Q96LJ8', 'P05067')"
"('P31942', 'Q04837')"
"('P12931', 'Q9UGK3')"
"('Q9Y5K5', 'Q9ULG1')"
"('Q8NGK4', 'Q9P2W3')"
"('P19174', 'P06241')"
"('Q9NPI1', 'P56182')"
"('P58876', 'Q14164')"
"('Q9UBB9', 'P04637')"
"('Q6YP21', 'Q13616')"
"('O43172', 'O60925')"
"('Q96A35', 'O14965')"
"('Q9UHB7', 'O60563')"
"('Q60I27', 'Q9UL26')"
"('P27635', 'P17480')"
"('Q68CZ1', 'O95613')"
"('Q8IWL3', 'Q8WY22')"
"('Q9BYR3', 'Q5T753')"
"('Q6L8G9', 'P25490')"
"('Q16763', 'O75150')"
"('P13473', 'Q9BW83')"
"('Q9UBV8', 'Q9Y5R4')"
"('Q9H5I1', 'Q9H582')"
"('Q9BVL2', 'Q9P2A4')"
"('Q58FF8', 'P51957')"
"('O14602', 'O60841')"
"('Q9UBD5', 'Q92845')"
"('Q8TCJ0', 'P07199')"
"('Q8IX15', 'O43639')"
"('Q9Y5J3', 'P27540')"
"('Q99459', 'Q9BRX2')"
"('Q9H6L4', 'Q5RL73')"
"('P62266', 'P35268')"
"('P30084', 'P01889')"
"('Q14141', 'Q9H3Q1')"
"('Q92785', 'Q14192')"
"('P57078', 'Q86YD1')"
"('P20700', 'Q14999')"
"('P18075', 'Q01094')"
"('P01563', 'P48357')"
"('Q9NWT6', 'Q00341')"
"('P52429', 'P32121')"
"('Q9Y383', 'Q5TC82')"
"('Q9H2H8', 'P10606')"
"('Q9UHD1', 'Q9NVA2')"
"('P0C1Z6', 'O14980')"
"('Q9BVC3', 'Q8IWZ6')"
"('O43402', 'Q96T55')"
"('Q14974', 'Q7L2J0')"
"('Q9BYR6', 'O43593')"
"('Q567U6', 'Q9UBQ0')"
"('Q8N0Z3', 'Q96CS2')"
"('Q9H8V3', 'Q07955')"
"('Q9Y5B6', 'Q96DI7')"
"('Q15293', 'P04844')"
"('O96019', 'Q96JC9')"
"('P04626', 'Q9Y2R2')"
"('P63000', 'Q9BVA6')"
"('O14827', 'P27986')"
"('Q86TM6', 'Q96DZ1')"
"('P49585', 'Q99584')"
"('Q13813', 'Q02224')"
"('Q9Y6C9', 'Q9Y6M9')"
"('Q16891', 'O75147')"
"('Q86U42', 'Q08170')"
"('Q00403', 'P29083')"
"('O00217', 'Q9NPL8')"
"('Q96SD1', 'Q8NB46')"
"('P22455', 'Q96J88')"
"('Q96E11', 'P11182')"
"('P41225', 'O43186')"
"('Q8TAT6', 'Q96AY3')"
"('O43670', 'O15047')"
"('Q9BRX5', 'P68402')"
"('Q8N163', 'P23508')"
"('O43464', 'Q13489')"
"('P62304', 'O15116')"
"('Q15717', 'Q6PI98')"
"('P48443', 'Q9NRX1')"
"('Q9BTL4', 'Q99697')"
"('Q9GZT8', 'P15531')"
"('Q9NYF8', 'Q9UH17')"
"('Q04771', 'Q15797')"
"('Q8NH48', 'O60262')"
"('Q96KK5', 'Q92769')"
"('O95985', 'O76071')"
"('Q99743', 'O15534')"
"('Q9Y657', 'Q9BWG6')"
"('Q99708', 'Q8NI27')"
"('P30622', 'Q13098')"
"('P46060', 'O00410')"
"('Q96MT8', 'Q9C0F1')"
"('O75888', 'O14836')"
"('P14921', 'Q15782')"
"('Q71U36', 'Q96NA2')"
"('O15516', 'P36873')"
"('O43865', 'Q70CQ2')"
"('Q9BXW9', 'Q01860')"
"('Q9H211', 'Q99459')"
"('Q8N137', 'Q9UIV1')"
"('P61006', 'Q6VN20')"
"('Q8N752', 'P19320')"
"('Q9UGK8', 'O75593')"
"('Q7L5N1', 'O00571')"
"('Q9UNY4', 'P19838')"
"('P06493', 'Q02750')"
"('P49755', 'Q14789')"
"('Q969P0', 'O43707')"
"('P40818', 'Q9Y3E7')"
"('Q14566', 'Q9UHF7')"
"('Q2LD37', 'P52739')"
"('Q9NPG1', 'P42336')"
"('Q16854', 'P61266')"
"('Q15427', 'O95817')"
"('P03372', 'P84098')"
"('Q5S007', 'P63244')"
"('Q9BQE3', 'P25705')"
"('Q9NUI1', 'O75792')"
"('Q9Y294', 'Q9Y2V0')"
"('Q4G0J3', 'Q96JH7')"
"('Q3V6T2', 'P14618')"
"('O14828', 'P00533')"
"('Q9H0F6', 'P01583')"
"('O15530', 'Q9Y2R2')"
"('P31749', 'P46527')"
"('P62995', 'Q13347')"
"('P35249', 'O75943')"
"('Q12873', 'O00444')"
"('P01019', 'P62993')"
"('Q9Y570', 'Q13263')"
"('Q13547', 'P20226')"
"('Q9UKK9', 'P32322')"
"('P18564', 'P63261')"
"('Q9NY65', 'P63261')"
"('O95340', 'Q9UKN8')"
"('Q99963', 'Q9BXR0')"
"('Q9H9F9', 'P62805')"
"('O00311', 'P55081')"
"('Q96PV7', 'Q16513')"
"('Q6P1J9', 'Q92541')"
"('P40222', 'Q8N4C6')"
"('P43246', 'Q14694')"
"('P55209', 'O60216')"
"('Q96ST3', 'P61201')"
"('P09067', 'P60410')"
"('Q9BXK1', 'O95619')"
"('O75381', 'Q8WVX9')"
"('Q96HF1', 'Q96S59')"
"('Q92905', 'Q96HS1')"
"('Q15287', 'P42766')"
"('P05362', 'P11055')"
"('Q13616', 'Q5SSJ5')"
"('P98164', 'Q8N8Y5')"
"('P48729', 'P57078')"
"('Q9BXM7', 'Q14457')"
"('P68400', 'P32121')"
"('P48431', 'P62699')"
"('P61927', 'P61513')"
"('P62829', 'Q9H009')"
"('Q99496', 'P11177')"
"('P49736', 'P35908')"
"('P13533', 'Q9NRG4')"
"('Q8NHV4', 'O14654')"
"('Q8WYQ3', 'O43615')"
"('Q6P587', 'Q9Y2T3')"
"('O75478', 'Q9ULM3')"
"('Q96H20', 'Q9UK41')"
"('Q5VZ89', 'Q96S53')"
"('Q8N4J0', 'P52732')"
"('Q9NZD8', 'O43761')"
"('Q92830', 'Q13619')"
"('Q8IUC1', 'P78545')"
"('Q07157', 'Q8IVT5')"
"('Q01860', 'Q8NCN5')"
"('Q06330', 'P35453')"
"('P04629', 'Q04917')"
"('P78346', 'Q6NW34')"
"('Q14153', 'P31947')"
"('Q5FBB7', 'Q99729')"
"('Q9BPU6', 'Q9BQ90')"
"('Q9UBU9', 'Q13085')"
"('Q86Y82', 'Q9P2Y4')"
"('O75385', 'Q9Y4P1')"
"('Q9Y3F4', 'O60921')"
"('P38646', 'P33992')"
"('Q9UQM7', 'P19174')"
"('Q8IYE1', 'Q66GS9')"
"('Q96AP0', 'Q7Z2X7')"
"('Q10570', 'Q9NZC7')"
"('Q7Z3K3', 'P19801')"
"('Q8N149', 'P08637')"
"('Q9NZN8', 'P19838')"
"('P80723', 'Q9Y263')"
"('O15355', 'Q93009')"
"('P45880', 'Q02978')"
"('P61981', 'P26651')"
"('O43678', 'P50416')"
"('P62136', 'O14727')"
"('Q9Y4K3', 'Q13748')"
"('P00338', 'P32119')"
"('P15336', 'P49959')"
"('P55198', 'Q9GZM8')"
"('Q15717', 'P35670')"
"('Q6DKK2', 'Q86YV9')"
"('O75478', 'P78537')"
"('Q8TC07', 'P80370')"
"('Q9H944', 'Q9UBK2')"
"('Q13547', 'Q92466')"
"('P00533', 'P36578')"
"('P04049', 'P34932')"
"('Q5S007', 'P63000')"
"('O14732', 'Q9BY32')"
"('P84098', 'Q9UBS0')"
"('Q9Y230', 'P62701')"
"('P62258', 'Q9HCI7')"
"('Q9Y466', 'Q9HAV0')"
"('Q8TBB1', 'O75553')"
"('Q9BPZ7', 'P08183')"
"('Q9H0R8', 'P23109')"
"('P10746', 'Q9NZB8')"
"('Q12933', 'Q7L5A3')"
"('O00221', 'O60641')"
"('P21810', 'P15502')"
"('P49747', 'P32242')"
"('Q07002', 'O94776')"
"('P46934', 'Q7L2E3')"
"('Q9BU76', 'Q9Y2J2')"
"('P17096', 'P02751')"
"('Q07955', 'Q9H4L7')"
"('P36954', 'P62875')"
"('Q9BYP8', 'P17482')"
"('P62701', 'P47914')"
"('O95994', 'Q9NPI1')"
"('Q15437', 'O43365')"
"('Q15717', 'Q9UM82')"
"('O00505', 'Q96H86')"
"('O14558', 'P61981')"
"('P05412', 'Q86UE4')"
"('Q68DK7', 'Q9Y3D0')"
"('P09874', 'P0DMV8')"
"('Q9UNM6', 'P63220')"
"('O94973', 'P34947')"
"('Q14833', 'P62873')"
"('P78318', 'Q01844')"
"('Q96H12', 'Q8TAG5')"
"('Q99816', 'Q92900')"
"('P35998', 'P38936')"
"('P24928', 'Q96DB2')"
"('P62993', 'P43699')"
"('Q16659', 'O95714')"
"('O95433', 'P18621')"
"('P05387', 'P46782')"
"('P50552', 'Q15942')"
"('Q8TC76', 'P55196')"
"('P28288', 'P13639')"
"('P08238', 'Q99683')"
"('Q09161', 'Q6P1Q0')"
"('P35372', 'O14610')"
"('P00414', 'P01116')"
"('Q14137', 'Q9UKV3')"
"('Q5VW32', 'P02751')"
"('Q7Z2V1', 'Q96E35')"
"('P08133', 'Q01844')"
"('Q9BXR0', 'Q7L5N1')"
"('P05412', 'Q13885')"
"('Q8NFD5', 'Q92925')"
"('Q15303', 'P05549')"
"('Q7RTS9', 'Q7LGA3')"
"('Q15560', 'Q9Y2J4')"
"('Q93034', 'Q969M7')"
"('P41219', 'P17661')"
