negatives
"('Q92558', 'P63261')"
"('P63000', 'Q7L576')"
"('Q15486', 'P22607')"
"('P07585', 'P08581')"
"('Q13404', 'Q9BZR9')"
"('Q13077', 'P04350')"
"('O15160', 'Q15572')"
"('Q8IXJ6', 'Q02539')"
"('O75582', 'Q02930')"
"('P18031', 'P29597')"
"('P10916', 'P60709')"
"('Q9H211', 'P20248')"
"('P06241', 'Q9H204')"
"('O95639', 'Q12996')"
"('Q99619', 'Q15369')"
"('Q15418', 'Q99640')"
"('P30480', 'P22234')"
"('Q13241', 'P29350')"
"('P62195', 'Q99460')"
"('Q9Y230', 'Q9H6R7')"
"('P52948', 'Q96HA1')"
"('P08729', 'P52735')"
"('O60828', 'Q9BQA1')"
"('O60739', 'P22061')"
"('Q9H2G2', 'Q13087')"
"('P68104', 'P12004')"
"('P63096', 'P27361')"
"('Q9BZL6', 'Q9BQQ3')"
"('Q92851', 'P55957')"
"('Q13007', 'Q08334')"
"('407008', 'P25791')"
"('Q9UKV8', 'P46778')"
"('P32302', 'P19793')"
"('P01106', 'Q9Y3T9')"
"('P11229', 'Q96D09')"
"('Q99638', 'P12004')"
"('O00339', 'P08572')"
"('Q00653', 'Q93008')"
"('P25101', 'P32121')"
"('Q9Y4L5', 'Q9Y2X8')"
"('Q9ULJ1', 'Q9P2H0')"
"('P30260', 'Q9UJX5')"
"('Q6PKG0', 'Q07817')"
"('Q9Y4A5', 'Q12962')"
"('O95848', 'P04049')"
"('Q96A33', 'Q92985')"
"('P42830', 'P32248')"
"('Q9HD26', 'P98095')"
"('O43795', 'Q9Y572')"
"('Q04912', 'P62258')"
"('Q9BVA1', 'Q6PEY2')"
"('Q13976', 'O96001')"
"('O43290', 'Q9BZL1')"
"('Q8WWY3', 'Q9BWF3')"
"('Q13315', 'P51587')"
"('Q9BYM8', 'Q9Y4K3')"
"('P11171', 'O75964')"
"('P0C0S5', 'Q7Z2G1')"
"('Q12788', 'Q7L2E3')"
"('Q14164', 'P52272')"
"('P05231', 'P14784')"
"('P62829', 'P40429')"
"('O15228', 'Q15286')"
"('Q9HC24', 'P39656')"
"('P12956', 'Q8N2W9')"
"('P01243', 'P21266')"
"('P62081', 'P08865')"
"('P62195', 'O60284')"
"('Q13546', 'Q15628')"
"('Q9BWU1', 'P50613')"
"('P05060', 'P49750')"
"('P16284', 'P12931')"
"('406937', 'Q13951')"
"('O95813', 'Q93098')"
"('Q9NVI7', 'Q9HAW0')"
"('P51553', 'P50213')"
"('Q15797', 'Q8TAI7')"
"('Q15906', 'Q9UBU8')"
"('P48039', 'P63000')"
"('P28340', 'P06400')"
"('O15270', 'P41182')"
"('Q16637', 'Q09013')"
"('Q04206', 'P01567')"
"('406987', 'P09629')"
"('Q9UK53', 'P01106')"
"('Q92753', 'Q12796')"
"('Q96A08', 'P61964')"
"('P49765', 'P07333')"
"('O15379', 'Q16777')"
"('Q8IZL8', 'P26368')"
"('Q13472', 'Q13156')"
"('Q15796', 'P68104')"
"('Q92569', 'P60953')"
"('P62714', 'P05386')"
"('O75554', 'Q8IWX8')"
"('P60709', 'Q9Y265')"
"('P13164', 'P51532')"
"('P32456', 'P51114')"
"('Q9H814', 'Q9BZE9')"
"('Q14739', 'Q9Y5J5')"
"('Q01780', 'Q9H7Z7')"
"('Q03001', 'Q8TDR0')"
"('Q9UBW7', 'P17480')"
"('P62877', 'Q14999')"
"('O15085', 'O00212')"
"('Q8IUQ4', 'Q9HB71')"
"('O95685', 'Q16821')"
"('Q9UI09', 'Q86Y39')"
"('P05015', 'P48551')"
"('P38936', 'Q9UNN5')"
"('Q86W26', 'P01584')"
"('P01042', 'P00748')"
"('P01574', 'P15260')"
"('P21673', 'Q9Y3Q8')"
"('O14508', 'P08887')"
"('P22681', 'Q13905')"
"('P62829', 'Q9Y6K9')"
"('Q96CW1', 'P98082')"
"('P42766', 'P83731')"
"('P22612', 'Q14957')"
"('Q99570', 'Q9UHF0')"
"('Q14240', 'O00571')"
"('Q9UJY1', 'O95817')"
"('Q9NRR4', 'Q92769')"
"('P02766', 'Q9HB58')"
"('Q05209', 'Q02763')"
"('P23527', 'Q7L7L0')"
"('P62937', 'O60674')"
"('Q9H8E8', 'Q92830')"
"('Q969Q6', 'Q8IZS8')"
"('P22612', 'P48051')"
"('P53618', 'O94830')"
"('P17066', 'Q9UNE7')"
"('P09874', 'Q9UGL1')"
"('O15530', 'P23470')"
"('O76081', 'Q15773')"
"('Q13480', 'Q16827')"
"('O43353', 'Q7Z434')"
"('Q9BUJ2', 'O75937')"
"('P27361', 'P23470')"
"('P17568', 'O43678')"
"('P05771', 'Q06710')"
"('B2RTY4', 'Q15653')"
"('P23582', 'P05305')"
"('P30279', 'Q00535')"
"('Q13233', 'P12236')"
"('Q13555', 'Q07699')"
"('P04637', 'Q9NRM7')"
"('P20333', 'P63261')"
"('P34969', 'P62873')"
"('Q8N3U4', 'Q9NTI5')"
"('P50453', 'Q9UKR5')"
"('P84022', 'Q9UM13')"
"('Q9NV70', 'Q13813')"
"('O15042', 'P01106')"
"('P19447', 'P50613')"
"('Q9Y4K3', 'P16152')"
"('P35222', 'P31749')"
"('Q9UBF6', 'Q13619')"
"('O14641', 'O14640')"
"('P52735', 'Q15633')"
"('Q8N392', 'Q92730')"
"('Q06330', 'P02741')"
"('Q15080', 'P14598')"
"('P52429', 'P08559')"
"('Q92793', 'Q12772')"
"('P17544', 'P18848')"
"('P62081', 'P63220')"
"('Q15078', 'Q9H2G2')"
"('P01889', 'Q14444')"
"('P26373', 'P61353')"
"('Q9UKV3', 'Q9BSF8')"
"('P05556', 'P15529')"
"('79948', 'Q9NRL3')"
"('Q15038', 'Q8N1L9')"
"('Q14197', 'Q04837')"
"('P35900', 'Q8IYI6')"
"('P14210', 'P08069')"
"('P62316', 'P62736')"
"('Q9UI47', 'P61981')"
"('O75382', 'P60604')"
"('Q9Y4K3', 'P62495')"
"('Q05513', 'P67870')"
"('Q8IUQ4', 'Q9H0U6')"
"('P01871', 'Q01196')"
"('P12931', 'Q9Y4D1')"
"('Q5VZM2', 'Q9NQL2')"
"('Q9UPN3', 'Q99459')"
"('Q9UBG0', 'P22301')"
"('P18206', 'P14174')"
"('O75251', 'P56556')"
"('O95402', 'O94762')"
"('P14416', 'P62879')"
"('Q13233', 'Q15759')"
"('Q8WZ94', 'P38405')"
"('P62491', 'P23368')"
"('Q14232', 'P49770')"
"('Q9Y572', 'Q13546')"
"('Q8N1F7', 'O43918')"
"('Q9UGI9', 'P11166')"
"('P05556', 'Q08043')"
"('O15350', 'P0CG48')"
"('P04626', 'P42681')"
"('Q9H334', 'P10275')"
"('P03915', 'P03905')"
"('P12757', 'Q14112')"
"('Q9NWT6', 'Q9HBA0')"
"('Q93097', 'Q9H461')"
"('P50402', 'P35579')"
"('P48643', 'P16871')"
"('P10276', 'P78543')"
"('Q06124', 'Q04695')"
"('P31943', 'Q9Y572')"
"('P21802', 'P12931')"
"('P35579', 'Q13573')"
"('O43809', 'Q13595')"
"('Q9NZM4', 'P46108')"
"('O43541', 'O75582')"
"('Q13315', 'Q9UQ84')"
"('O60739', 'P35637')"
"('Q15714', 'Q04724')"
"('Q86YW0', 'Q9ULU4')"
"('O15162', 'P29353')"
"('O60383', 'P50453')"
"('O43676', 'P03891')"
"('Q8IZC7', 'Q13137')"
"('P01106', 'P35251')"
"('P61964', 'Q9H8E8')"
"('P05556', 'O75369')"
"('P15735', 'P62158')"
"('O15211', 'P61224')"
"('Q9BVP2', 'P01106')"
"('Q12968', 'Q14814')"
"('P17987', 'Q99759')"
"('O75909', 'Q07002')"
"('P29466', 'Q96P20')"
"('O14732', 'Q15011')"
"('P49703', 'Q9Y675')"
"('Q16778', 'O95819')"
"('P32121', 'Q96RD2')"
"('P80303', 'Q9NZ08')"
"('P05771', 'Q8TAA9')"
"('P45983', 'Q07890')"
"('Q9BV40', 'O15400')"
"('Q16795', 'O95167')"
"('Q93062', 'Q9UHG3')"
"('Q9BUV8', 'P57088')"
"('P62306', 'Q9Y4Y9')"
"('Q9Y336', 'P29350')"
"('P35626', 'Q8NGX9')"
"('O60244', 'P05161')"
"('P12830', 'P13010')"
"('Q5T5U3', 'P52198')"
"('Q16659', 'P35354')"
"('Q00005', 'Q14525')"
"('Q9NZW5', 'Q9NY61')"
"('P14174', 'Q9NWF9')"
"('Q8TAK6', 'Q15796')"
"('P26368', 'O43390')"
"('Q9Y2L5', 'O43617')"
"('O95352', 'P14316')"
"('Q96JP2', 'Q14134')"
"('P07948', 'P13224')"
"('P62942', 'P36897')"
"('Q2TAY7', 'Q13620')"
"('P29376', 'P18031')"
"('Q00005', 'P07477')"
"('P51398', 'Q9H2G2')"
"('Q9Y5Q8', 'Q12789')"
"('Q16539', 'P60983')"
"('Q9NRI5', 'O95376')"
"('P56705', 'Q01974')"
"('Q13077', 'Q9Y4K3')"
"('P49286', 'P63211')"
"('Q15287', 'Q9H7D7')"
"('Q13077', 'P23284')"
"('P63215', 'Q92806')"
"('P07814', 'O15264')"
"('Q86TL0', 'Q9H0R8')"
"('Q13315', 'Q9NPA5')"
"('P08631', 'P10721')"
"('P67870', 'Q5SQH8')"
"('P17676', 'O00744')"
"('O60684', 'P13861')"
"('Q13077', 'P55212')"
"('O43390', 'P26368')"
"('Q9H492', 'Q14145')"
"('Q99418', 'Q9Y487')"
"('Q92569', 'Q14919')"
"('O75530', 'Q02539')"
"('P41567', 'P20936')"
"('P01574', 'P52333')"
"('P04406', 'P20073')"
"('Q9UET6', 'P23921')"
"('P46100', 'Q96KM6')"
"('P62879', 'P84996')"
"('Q9UQB8', 'O60610')"
"('Q9UP52', 'Q30201')"
"('Q9H2G2', 'Q14185')"
"('O95294', 'P10301')"
"('Q08379', 'P25054')"
"('O00193', 'P05386')"
"('O00231', 'P35998')"
"('P0CG48', 'P51617')"
"('Q9NXB0', 'Q9GZR7')"
"('Q9H1A4', 'Q99459')"
"('Q16186', 'O94763')"
"('Q9ULK6', 'P62837')"
"('P04637', 'Q15796')"
"('Q96CW5', 'Q13748')"
"('P63104', 'P62995')"
"('O00141', 'P04406')"
"('P60520', 'P54577')"
"('Q00987', 'P19338')"
"('P67870', 'Q13371')"
"('Q9H8M7', 'P62917')"
"('Q9Y675', 'Q9NPD8')"
"('O15085', 'Q9H4E5')"
"('Q5SW24', 'P24723')"
"('P35626', 'Q8NH94')"
"('P53350', 'Q08752')"
"('P62993', 'P03928')"
"('P53708', 'Q9HBI1')"
"('Q13625', 'Q9BVJ6')"
"('P10827', 'O75448')"
"('P10828', 'Q15648')"
"('P48357', 'P40763')"
"('P61353', 'P62750')"
"('P07947', 'Q9H204')"
"('Q9BT78', 'Q02556')"
"('P24723', 'Q8TAA9')"
"('O15350', 'Q13526')"
"('P60896', 'Q5JVF3')"
"('Q96JC1', 'P36897')"
"('P55774', 'P49682')"
"('P25786', 'P53350')"
"('P63279', 'Q8N448')"
"('Q13490', 'P24864')"
"('O15371', 'P47813')"
"('Q8NBZ0', 'Q53TQ3')"
"('P05113', 'P15260')"
"('Q08211', 'P14866')"
"('Q08170', 'O75494')"
"('Q01130', 'Q92620')"
"('O95391', 'Q9H2H8')"
"('P13631', 'P10588')"
"('P21912', 'Q99684')"
"('P0CG48', 'Q86WV6')"
"('P29350', 'Q8N6P7')"
"('Q9NRA8', 'O60573')"
"('O75376', 'P02794')"
"('Q9H7D0', 'P63000')"
"('P78527', 'Q9H0E9')"
"('Q15029', 'P55769')"
"('Q14164', 'Q16650')"
"('P45973', 'P83916')"
"('P40424', 'Q13526')"
"('Q96LR5', 'P35227')"
"('P54257', 'Q9Y6V7')"
"('Q8WVM7', 'O95072')"
"('Q00653', 'Q00839')"
"('P24593', 'P05019')"
"('P40225', 'Q8IU57')"
"('Q71F56', 'Q96HR3')"
"('P84243', 'Q12888')"
"('P83731', 'P62906')"
"('Q9Y619', 'Q13309')"
"('Q13797', 'O43707')"
"('P01178', 'P16333')"
"('Q9P2W3', 'O95467')"
"('P32881', 'Q99650')"
"('Q15475', 'Q02962')"
"('Q9P031', 'O94817')"
"('Q8ND90', 'Q96L34')"
"('P25705', 'P13489')"
"('Q99614', 'Q12772')"
"('Q9UH65', 'Q9NYQ7')"
"('P98170', 'Q9UHD2')"
"('Q8IWW6', 'P60953')"
"('Q9NYY1', 'Q8IU57')"
"('Q8IVF5', 'P61587')"
"('P61978', 'Q99873')"
"('Q68CJ9', 'P53567')"
"('P30279', 'P46527')"
"('Q9NYN1', 'P36897')"
"('P06753', 'P13569')"
"('Q14697', 'P56537')"
"('Q9NQX3', 'P18505')"
"('P03886', 'P03901')"
"('O15144', 'P60709')"
"('Q02543', 'O00442')"
"('P27348', 'Q01094')"
"('Q15126', 'Q15773')"
"('P52630', 'O14544')"
"('P52272', 'P48634')"
"('P27540', 'P17948')"
"('Q9Y4K3', 'P15311')"
"('Q9UKW4', 'P63010')"
"('Q13315', 'O94805')"
"('O75420', 'P54259')"
"('Q13315', 'P38398')"
"('P04271', 'P31949')"
"('Q96B33', 'P56746')"
"('Q02556', 'Q12923')"
"('P42766', 'Q9Y5S2')"
"('Q86W92', 'P31947')"
"('P23508', 'P09936')"
"('P49841', 'Q16555')"
"('Q99759', 'P42677')"
"('P17480', 'P06400')"
"('P48634', 'P46092')"
"('Q9Y265', 'Q53TQ3')"
"('P05109', 'P24941')"
"('Q9NVM9', 'Q8N720')"
"('Q06455', 'O75081')"
"('P35225', 'Q969J5')"
"('P46776', 'P62906')"
"('P52272', 'P52756')"
"('P07996', 'Q05397')"
"('Q969V3', 'P62330')"
"('P55854', 'Q96EV2')"
"('Q15796', 'Q8TAK6')"
"('Q9NV70', 'Q9UPN3')"
"('Q8NBN7', 'O95257')"
"('Q08999', 'Q13547')"
"('P17676', 'Q16254')"
"('P61964', 'P37231')"
"('P20073', 'O15442')"
"('O14775', 'Q15759')"
"('P02787', 'P01350')"
"('Q9NR30', 'O60783')"
"('P62993', 'P61353')"
"('O95644', 'O15294')"
"('P00747', 'P01024')"
"('O60763', 'Q9Y6K9')"
"('Q6P1K2', 'Q14194')"
"('O14933', 'Q8N5U6')"
"('Q13547', 'P06899')"
"('P07332', 'P54253')"
"('P62805', 'Q9NPI1')"
"('P55854', 'Q8NFD5')"
"('Q99459', 'O94776')"
"('P07602', 'Q9NYQ6')"
"('O95163', 'Q14204')"
"('O15520', 'P16234')"
"('Q92900', 'Q6IA69')"
"('P36578', 'P40429')"
"('P56199', 'Q9UKX5')"
"('Q9HCE7', 'P08069')"
"('Q9Y4B6', 'Q16531')"
"('P02743', 'P24071')"
"('P02545', 'P12830')"
"('P62993', 'Q99697')"
"('Q16543', 'Q14584')"
"('P46527', 'Q14188')"
"('Q13469', 'P01100')"
"('Q8IZP6', 'P68036')"
"('Q9UHD2', 'Q15291')"
"('Q13315', 'Q68CP9')"
"('P24941', 'Q9UJX3')"
"('P62987', 'P62891')"
"('Q15121', 'O14678')"
"('O95500', 'Q16625')"
"('Q92769', 'O76071')"
"('P04141', 'P17096')"
"('Q96EH3', 'Q14197')"
"('Q8IZ08', 'Q9Y5V3')"
"('Q15797', 'O14640')"
"('P83105', 'P98170')"
"('P30405', 'P21796')"
"('Q8IXK0', 'Q9UHJ3')"
"('P13236', 'P25025')"
"('Q99576', 'Q9UM19')"
"('O15131', 'Q14565')"
"('P10276', 'P29373')"
"('P30466', 'P26715')"
"('Q9UBF6', 'Q9Y2X8')"
"('P46379', 'P27635')"
"('P22612', 'Q92934')"
"('Q8TA86', 'Q07955')"
"('Q12913', 'P06239')"
"('P12830', 'P35221')"
"('Q9Y4K3', 'Q9BY44')"
"('Q16778', 'Q08945')"
"('P25098', 'P12931')"
"('P51817', 'Q01814')"
"('P01106', 'Q9NX24')"
"('P43355', 'P01889')"
"('Q14197', 'O75439')"
"('Q9ULL8', 'Q07157')"
"('P16333', 'P08047')"
"('P00519', 'P29074')"
"('P00533', 'P62316')"
"('Q9HCN2', 'P99999')"
"('P06753', 'P01112')"
"('P15927', 'Q9P2H0')"
"('P18146', 'P55318')"
"('O00206', 'Q8IWL2')"
"('P09486', 'P04085')"
"('P12757', 'Q9UPV9')"
"('P35713', 'Q06413')"
"('P35626', 'Q8NH73')"
"('Q14103', 'P16104')"
"('P32121', 'Q8NH16')"
"('Q8N2W9', 'P04637')"
"('Q92667', 'P13861')"
"('O95168', 'O95182')"
"('Q99816', 'O60291')"
"('O95379', 'Q93096')"
"('Q9H582', 'P18146')"
"('P42772', 'Q00987')"
"('O75251', 'O43677')"
"('P04637', 'Q16363')"
"('Q14164', 'Q9Y3A5')"
"('Q9Y4K3', 'Q9UHD2')"
"('Q93045', 'P51681')"
"('Q05397', 'O43281')"
"('P31995', 'Q8NHL6')"
"('Q9NP87', 'Q13426')"
"('O95831', 'Q92956')"
"('P47813', 'P55884')"
"('P49768', 'P21333')"
"('Q92731', 'P62195')"
"('P63279', 'Q13422')"
"('Q9NSB8', 'Q9BYB0')"
"('P35626', 'Q8N148')"
"('Q6UXN9', 'Q9NP77')"
"('P16104', 'P16278')"
"('O95139', 'O43678')"
"('P31483', 'P06576')"
"('Q13200', 'Q05516')"
"('P04406', 'Q12906')"
"('Q86W42', 'Q8NI27')"
"('P34931', 'Q9NV56')"
"('P60604', 'P31146')"
"('O15519', 'O14763')"
"('Q14790', 'Q7LC44')"
"('P49069', 'P46695')"
"('P62140', 'Q7Z3S7')"
"('P20273', 'P27986')"
"('Q13113', 'Q9BVJ6')"
"('Q9HCS4', 'Q09472')"
"('P63104', 'P33176')"
"('Q16236', 'Q16881')"
"('Q9Y6F9', 'Q9UP38')"
"('P61254', 'P46778')"
"('P06454', 'P37198')"
"('Q9NR97', 'P17676')"
"('Q9NVR2', 'P04049')"
"('Q16619', 'Q8IU57')"
"('P05015', 'Q9UGN5')"
"('Q9H1R2', 'P55157')"
"('Q9UJ70', 'O14576')"
"('O94761', 'Q9BRT9')"
"('O76003', 'Q14164')"
"('Q9Y4K3', 'Q15365')"
"('Q13315', 'O43290')"
"('P06400', 'P01100')"
"('O15551', 'P57739')"
"('Q13077', 'Q15326')"
"('Q09161', 'P07910')"
"('Q96GP6', 'P00519')"
"('Q86WN2', 'Q14626')"
"('Q96L34', 'Q9H4P4')"
"('P61964', 'Q9NRF9')"
"('Q9UK53', 'Q13547')"
"('Q9HCP0', 'P16220')"
"('P63096', 'O00459')"
"('O15350', 'P84022')"
"('P07711', 'P01040')"
"('Q9H307', 'P63104')"
"('O95985', 'Q9H9A7')"
"('P35372', 'Q5JWF2')"
"('Q9P0J0', 'O95182')"
"('Q92625', 'P31947')"
"('P56856', 'P56748')"
"('O60925', 'Q9BT40')"
"('Q96QK1', 'Q15306')"
"('Q13619', 'Q9Y2Q3')"
"('Q9H4M9', 'Q9BXF6')"
"('P28288', 'Q5EB52')"
"('574447', 'P51617')"
"('P32121', 'P43626')"
"('P63104', 'P47736')"
"('Q15700', 'P46937')"
"('P02686', 'Q96KB5')"
"('P56706', 'Q13467')"
"('P62306', 'P62308')"
"('Q96Q83', 'O95619')"
"('P49840', 'P23258')"
"('P01116', 'Q92565')"
"('O75928', 'P10276')"
"('O14764', 'Q15111')"
"('P05386', 'Q9H1I8')"
"('P58012', 'P21580')"
"('Q13435', 'Q15427')"
"('P62258', 'P00533')"
"('Q9H0E2', 'P02794')"
"('Q9Y4A5', 'Q9ULK4')"
"('P68036', 'O60260')"
"('Q9Y297', 'Q15843')"
"('Q969S8', 'P20671')"
"('O43293', 'P53355')"
"('Q16798', 'P12980')"
"('Q9HCX4', 'P20591')"
"('P28482', 'Q92905')"
"('P35222', 'O94906')"
"('P01106', 'Q12770')"
"('P62993', 'P48357')"
"('P20933', 'P02768')"
"('Q99836', 'Q12874')"
"('P78371', 'O94868')"
"('P41182', 'P56524')"
"('P10275', 'Q13888')"
"('O15197', 'P20936')"
"('P48454', 'Q53ET0')"
"('Q8IVH8', 'P62993')"
"('Q9HCE6', 'Q14919')"
"('P16152', 'Q9Y478')"
"('P04150', 'P31947')"
"('P09874', 'Q7Z2E3')"
"('Q9UNH5', 'Q9UJX3')"
"('Q13315', 'P20340')"
"('P17612', 'Q68CJ9')"
"('O75928', 'P29590')"
"('O60381', 'Q15797')"
"('P17252', 'P63211')"
"('Q9P2H0', 'O95376')"
"('Q05516', 'O15162')"
"('P20226', 'P10914')"
"('Q96RT1', 'Q99569')"
"('P09603', 'P09619')"
"('Q9NQP4', 'O60739')"
"('P15692', 'P07333')"
"('O00241', 'Q5TFQ8')"
"('P35626', 'Q8NH64')"
"('Q0VDF9', 'O95831')"
"('Q9NTI5', 'Q9UQE7')"
"('P06213', 'P28482')"
"('P01308', 'P35916')"
"('O95831', 'O75821')"
"('P62873', 'P04899')"
"('P49841', 'Q9H4H8')"
"('P36873', 'Q16821')"
"('Q96QF0', 'O95716')"
"('Q71UI9', 'Q93079')"
"('P62701', 'P42677')"
"('P48058', 'Q12840')"
"('Q9H1D9', 'P04424')"
"('P12931', 'P47712')"
"('P06756', 'Q9HBI1')"
"('P46782', 'P62847')"
"('P30153', 'Q15172')"
"('P05129', 'Q96HC4')"
"('Q99729', 'Q9H3D4')"
"('P62854', 'P25398')"
"('P59538', 'A8MTJ3')"
"('O95999', 'Q04759')"
"('Q5VVX9', 'Q96EQ8')"
"('P49023', 'P51956')"
"('Q13315', 'P42679')"
"('P51532', 'Q9UBP5')"
"('O15111', 'Q9BVC4')"
"('P46940', 'P11171')"
"('Q8TE23', 'O95467')"
"('Q99570', 'Q9C0C7')"
"('Q6PKG0', 'P13805')"
"('P62979', 'P62837')"
"('O15228', 'P11473')"
"('Q15365', 'P52597')"
"('Q9NQC7', 'Q9BWF2')"
"('P35609', 'Q13352')"
"('O15372', 'P41567')"
"('Q99928', 'P54257')"
"('Q99459', 'Q15723')"
"('O95872', 'P13164')"
"('Q17RW2', 'Q9HCN6')"
"('P30153', 'O60840')"
"('P20073', 'Q9BV38')"
"('Q13464', 'P08107')"
"('P07900', 'P50502')"
"('O75582', 'P16220')"
"('P51617', 'Q96FA3')"
"('P21673', 'P21246')"
"('P63218', 'O00555')"
"('Q8NH04', 'P38405')"
"('P55036', 'P54725')"
"('P42830', 'P46094')"
"('Q14134', 'P49841')"
"('P32298', 'P32248')"
"('Q9UKT9', 'Q9BZS1')"
"('P08581', 'P27986')"
"('P14784', 'P42224')"
"('O14576', 'P50570')"
"('P62891', 'P05388')"
"('P25490', 'Q14209')"
"('Q9BTC8', 'Q9UBB5')"
"('P42224', 'P30281')"
"('P01106', 'Q9NSV4')"
"('Q9BQE3', 'P16871')"
"('O43513', 'Q9NWA0')"
"('P00374', 'P04637')"
"('P62993', 'Q8NFH8')"
"('O95886', 'P62993')"
"('Q13554', 'P10828')"
"('Q13347', 'P41567')"
"('Q03135', 'P48995')"
"('P46776', 'Q9UNX3')"
"('P29590', 'P04637')"
"('P01116', 'Q8WYR1')"
"('Q99684', 'Q92769')"
"('P63104', 'O75594')"
"('Q9HC62', 'Q9NQB0')"
"('O15519', 'P50591')"
"('P56181', 'Q92561')"
"('Q5VTD9', 'Q6PKC3')"
"('Q96SB3', 'P32238')"
"('Q9HCN6', 'P07947')"
"('Q13432', 'P07766')"
"('P51828', 'P17612')"
"('P26368', 'P09651')"
"('Q9UBN6', 'O75083')"
"('P43405', 'Q9NZC2')"
"('Q7L590', 'O75419')"
"('Q14103', 'O43390')"
"('P08908', 'O75899')"
"('Q9UBW7', 'Q8TAD8')"
"('Q13131', 'Q12778')"
"('P49842', 'P62487')"
"('P46379', 'A6NHT5')"
"('Q12805', 'Q16610')"
"('P12931', 'P51636')"
"('P51617', 'O95817')"
"('Q96NT0', 'P04183')"
"('P55196', 'P57087')"
"('Q8NHQ1', 'Q15834')"
"('Q8N474', 'P56703')"
"('Q02846', 'Q9H2G2')"
"('P22694', 'Q05586')"
"('O14965', 'Q96IF1')"
"('Q93079', 'O15379')"
"('Q9H4H8', 'P49841')"
"('Q06830', 'P10275')"
"('P08107', 'P41279')"
"('O60381', 'O95967')"
"('P59998', 'P42768')"
"('406904', 'P61296')"
"('Q86YV0', 'P01112')"
"('P01127', 'P02452')"
"('O60739', 'Q9Y262')"
"('Q71U36', 'Q99836')"
"('O43248', 'Q9Y5K6')"
"('P26599', 'P57721')"
"('P62879', 'Q01668')"
"('Q99879', 'P51610')"
"('P12980', 'P78543')"
"('P63173', 'O43353')"
"('P08758', 'P18084')"
"('Q13315', 'O14639')"
"('Q14790', 'O00571')"
"('P49841', 'Q6NUN9')"
"('O14733', 'Q96RU7')"
"('P46108', 'O75167')"
"('Q16363', 'P05106')"
"('P10244', 'Q6MZP7')"
"('Q9HCK4', 'P43146')"
"('P07550', 'Q8WXH0')"
"('P56537', 'P05091')"
"('P33992', 'P33993')"
"('P48729', 'P61981')"
"('P05014', 'Q5VWK5')"
"('O95886', 'P06241')"
"('P28838', 'Q9UL33')"
"('P54132', 'P62380')"
"('P67870', 'P26373')"
"('Q96GW7', 'P03956')"
"('Q8ND25', 'Q13404')"
"('P45984', 'Q07812')"
"('O15111', 'P84243')"
"('O60733', 'P35354')"
"('Q13573', 'P55769')"
"('P32004', 'Q96CW1')"
"('O75970', 'P56750')"
"('Q9BY27', 'Q9NWS9')"
"('P21246', 'Q07817')"
"('P06493', 'P36873')"
"('Q9Y388', 'Q8N5F7')"
"('O75438', 'O95167')"
"('P11912', 'P43405')"
"('P35998', 'Q06323')"
"('P04637', 'Q5JR12')"
"('P01106', 'Q9NQX3')"
"('P62136', 'Q01449')"
"('Q96KG7', 'Q15020')"
"('O14503', 'Q15047')"
"('Q9NRI5', 'P00558')"
"('O15269', 'P01106')"
"('Q96T60', 'Q9BQ66')"
"('O00238', 'P62987')"
"('P04350', 'Q13409')"
"('Q9NRF8', 'Q9NZD8')"
"('Q01082', 'Q9NRI5')"
"('P60709', 'P10916')"
"('Q16558', 'Q13936')"
"('P22301', 'P32927')"
"('Q8N488', 'P04637')"
"('O00222', 'P09471')"
"('O95218', 'P32121')"
"('Q8WXD5', 'P62318')"
"('Q08945', 'Q92832')"
"('P38936', 'Q13485')"
"('O76081', 'Q92504')"
"('P42229', 'Q06187')"
"('P01892', 'P43632')"
"('Q93077', 'Q13547')"
"('Q14566', 'O95696')"
"('P41182', 'P42224')"
"('P11171', 'Q9NR31')"
"('Q8NEM0', 'O95347')"
"('Q01658', 'Q14919')"
"('Q9Y576', 'Q93034')"
"('Q15843', 'Q9NR80')"
"('P01112', 'P15056')"
"('Q15291', 'O60814')"
"('P62266', 'P62263')"
"('O14908', 'P49841')"
"('Q15393', 'P61981')"
"('Q9UK53', 'P15559')"
"('O75385', 'Q01094')"
"('Q15389', 'P29317')"
"('P00492', 'Q9H1Y0')"
"('Q9HCI7', 'P04637')"
"('P11362', 'P46934')"
"('P27658', 'P02751')"
"('Q12933', 'P52272')"
"('Q9NPB6', 'Q8N3R9')"
"('P51965', 'Q96EP1')"
"('P25398', 'P62266')"
"('P32121', 'Q8NH51')"
"('Q01844', 'Q8NEH6')"
"('Q9NSA1', 'P11362')"
"('Q9UGN5', 'Q9BTC0')"
"('Q13485', 'Q9NP66')"
"('P16104', 'Q8NEM0')"
"('Q01844', 'P54252')"
"('P67870', 'P17677')"
"('Q99460', 'Q99459')"
"('Q9Y266', 'P52429')"
"('P49755', 'Q9NZ42')"
"('Q14209', 'Q06609')"
"('P14923', 'P25054')"
"('P16220', 'Q13315')"
"('P25963', 'Q9Y2U5')"
"('P31749', 'Q96BA8')"
"('Q9Y4K3', 'Q9UBT2')"
"('P31947', 'Q99959')"
"('Q9NZC7', 'Q15393')"
"('P67870', 'Q8IV63')"
"('O60232', 'Q02413')"
"('145781', 'Q8NEV4')"
"('P22612', 'Q08462')"
"('P35228', 'P01100')"
"('P01106', 'Q9UGM6')"
