negatives
"('Q9UKW6', 'Q92765')"
"('P25098', 'Q13635')"
"('Q8WV28', 'P16333')"
"('Q01094', 'P09884')"
"('P53671', 'Q9H422')"
"('Q92523', 'Q92519')"
"('P42263', 'P42262')"
"('P31751', 'O15111')"
"('Q13595', 'P29762')"
"('O95197', 'Q9NQC3')"
"('Q9BTT4', 'Q15648')"
"('O14775', 'P45984')"
"('Q13315', 'Q8N2W9')"
"('P00533', 'Q00722')"
"('P61254', 'Q96BK5')"
"('Q96PX6', 'Q93045')"
"('O95178', 'P03923')"
"('P10914', 'P13501')"
"('P23025', 'O43663')"
"('Q9UN37', 'Q9NP79')"
"('Q04756', 'P14210')"
"('P67809', 'Q99558')"
"('Q9P2H0', 'P82932')"
"('Q96GM5', 'P01106')"
"('Q9UGI8', 'Q9Y615')"
"('P01857', 'P0CG04')"
"('P48436', 'P13688')"
"('P63244', 'Q96DF8')"
"('Q7Z6M4', 'P54253')"
"('P34932', 'Q00613')"
"('Q00653', 'P30153')"
"('Q13526', 'P30260')"
"('Q16576', 'Q13547')"
"('O94772', 'Q96I34')"
"('P63167', 'Q9C010')"
"('P35225', 'Q6UXL0')"
"('Q15181', 'Q13432')"
"('407037', 'P02786')"
"('Q96KB5', 'Q5JY77')"
"('P16333', 'O00329')"
"('P62993', 'Q15532')"
"('Q13485', 'Q13501')"
"('P13521', 'Q9BXW9')"
"('Q16659', 'P18847')"
"('Q96RU7', 'P26641')"
"('Q9NRZ9', 'P09630')"
"('O96017', 'Q14676')"
"('Q96GD4', 'Q99459')"
"('Q07890', 'P01111')"
"('Q00653', 'Q8N163')"
"('Q6SJ96', 'P17947')"
"('Q15796', 'O00308')"
"('Q13751', 'Q9UKX5')"
"('Q14934', 'P27348')"
"('O76071', 'O15160')"
"('P62136', 'P63208')"
"('Q71U36', 'O14576')"
"('P52272', 'Q9Y5J5')"
"('P48023', 'Q9Y5X1')"
"('Q12947', 'P18146')"
"('O95251', 'Q9P2H0')"
"('Q13546', 'Q12933')"
"('P08620', 'P35916')"
"('Q9Y478', 'Q9Y617')"
"('P15311', 'P05362')"
"('P11309', 'Q00987')"
"('Q56P03', 'Q9NRR5')"
"('Q13404', 'O95376')"
"('P10275', 'P11182')"
"('P22090', 'P46782')"
"('Q9NP79', 'Q53G59')"
"('P63173', 'Q9HCK5')"
"('P62140', 'Q8N726')"
"('Q12873', 'Q13227')"
"('P10451', 'P17301')"
"('Q9Y6Q9', 'P28065')"
"('P22455', 'Q99961')"
"('O75367', 'Q9Y5B9')"
"('P08729', 'Q9UKW4')"
"('P35968', 'P42338')"
"('O95793', 'P31749')"
"('Q07092', 'P18146')"
"('Q9H8Y8', 'Q14789')"
"('Q14790', 'Q12933')"
"('Q9UET6', 'Q12874')"
"('O43264', 'O60566')"
"('O15553', 'Q9NX02')"
"('P16871', 'P09382')"
"('Q14247', 'P18031')"
"('Q9GZR7', 'P14222')"
"('Q15853', 'P35637')"
"('Q8N6F1', 'P56748')"
"('P78352', 'P46937')"
"('P20337', 'Q13485')"
"('Q9GZX7', 'P08238')"
"('Q13242', 'P84103')"
"('P28702', 'P04150')"
"('P10599', 'Q9HC24')"
"('O43676', 'Q9P0J0')"
"('P28702', 'P48552')"
"('O00231', 'P04637')"
"('Q99700', 'P46379')"
"('Q12772', 'Q9UBW7')"
"('Q96L91', 'Q96Q83')"
"('P42766', 'Q9NX58')"
"('P26358', 'P08758')"
"('A0JLT2', 'Q9NVC6')"
"('Q9Y2X0', 'Q93074')"
"('Q14164', 'Q14657')"
"('P32121', 'Q08499')"
"('P00533', 'P20936')"
"('Q13237', 'Q16539')"
"('406915', 'O00716')"
"('Q15910', 'Q14181')"
"('Q96CS7', 'Q15323')"
"('406956', 'P46527')"
"('Q8N6Y0', 'P08727')"
"('O15455', 'P52564')"
"('Q9NV70', 'Q9C0D2')"
"('P18206', 'P98179')"
"('P30443', 'P10966')"
"('Q9H5J8', 'Q8TB96')"
"('Q9Y4A5', 'O75448')"
"('Q13435', 'O75643')"
"('P62913', 'P29590')"
"('Q9BPZ7', 'P49815')"
"('Q9NW61', 'Q04771')"
"('Q96S59', 'P30530')"
"('Q2NL82', 'O95819')"
"('P43307', 'Q9UL18')"
"('P07333', 'P17676')"
"('C9J798', 'P62070')"
"('Q9H9J2', 'Q9P283')"
"('O60880', 'P06239')"
"('P40692', 'Q8WXE1')"
"('Q13573', 'Q92785')"
"('P21675', 'Q15542')"
"('Q9Y2Q3', 'Q9Y6M1')"
"('P60842', 'Q14240')"
"('P27540', 'A9YTQ3')"
"('Q96BR9', 'Q6ZW49')"
"('P62136', 'Q9NZJ5')"
"('Q14209', 'P30281')"
"('Q5EE01', 'P12980')"
"('P11831', 'Q14934')"
"('P01112', 'P45984')"
"('Q96L50', 'Q15369')"
"('Q99873', 'Q16543')"
"('Q9UMX0', 'P33240')"
"('O75533', 'P49841')"
"('Q9HC98', 'Q5JVF3')"
"('Q6P1L8', 'Q9UKE5')"
"('O00233', 'Q99460')"
"('P49427', 'P0CG48')"
"('P35998', 'P61289')"
"('P36578', 'P62424')"
"('Q96DZ5', 'P31751')"
"('Q9H8E8', 'P61964')"
"('Q9C000', 'Q13635')"
"('P40189', 'P42336')"
"('Q96BZ8', 'Q9NPF4')"
"('O14493', 'Q8N7P3')"
"('Q9GZT9', 'Q99814')"
"('P17275', 'P15408')"
"('P40337', 'Q8N163')"
"('P00533', 'O60674')"
"('Q9UBB4', 'P43360')"
"('Q03164', 'Q12948')"
"('Q13145', 'P36894')"
"('Q13535', 'Q9UQ35')"
"('P10145', 'P14780')"
"('O00422', 'P08151')"
"('Q08209', 'Q9H1A4')"
"('Q9NPH3', 'Q9H0E2')"
"('P32969', 'P61353')"
"('Q96Q15', 'Q8ND04')"
"('P07900', 'P11387')"
"('Q8WYA6', 'Q9H0G5')"
"('Q5T3J3', 'P51948')"
"('Q9NYL2', 'P62877')"
"('Q3ZCQ8', 'Q13233')"
"('Q3ZCQ8', 'Q15714')"
"('Q96PV0', 'P01112')"
"('Q9Y2I6', 'Q9P2K3')"
"('P63096', 'Q86XP0')"
"('Q99623', 'P08195')"
"('Q5TCQ9', 'Q8TEU7')"
"('P31946', 'P17812')"
"('O95832', 'Q16625')"
"('P27986', 'Q8IXI1')"
"('P06400', 'P25490')"
"('P51681', 'Q14061')"
"('P02647', 'P02671')"
"('Q8NHW4', 'P46094')"
"('O75334', 'Q99459')"
"('P60953', 'P05814')"
"('Q9Y6X2', 'P10275')"
"('P62851', 'P62241')"
"('P02545', 'P49790')"
"('P78396', 'P10244')"
"('Q9BY41', 'P0C5Z0')"
"('P43405', 'Q5TFQ8')"
"('P61289', 'Q9BQ83')"
"('Q99961', 'Q15303')"
"('P20248', 'P12004')"
"('Q96KQ7', 'Q99684')"
"('Q9UKG9', 'P38646')"
"('Q9P0L0', 'P57059')"
"('O75643', 'Q15428')"
"('P30154', 'Q8IZJ1')"
"('Q9BVA1', 'P42766')"
"('P51692', 'Q9UL17')"
"('O15530', 'Q9Y2R2')"
"('P16152', 'Q9Y4K3')"
"('Q9UPZ9', 'Q15797')"
"('Q9GZQ8', 'Q16513')"
"('P23759', 'P14550')"
"('P19388', 'O94763')"
"('O75023', 'P12318')"
"('P31751', 'O43889')"
"('P40424', 'P04839')"
"('Q09472', 'Q9UBN7')"
"('Q96JH8', 'P31939')"
"('P0DJD1', 'P46060')"
"('Q00005', 'P41743')"
"('P43364', 'Q8TBB1')"
"('Q9Y4A5', 'O75528')"
"('Q9H3N1', 'P21796')"
"('O60814', 'P20671')"
"('O94925', 'O00422')"
"('P17861', 'P35638')"
"('Q13573', 'Q96AE4')"
"('O15264', 'P42166')"
"('P15882', 'Q9H4E5')"
"('Q14103', 'P50613')"
"('O95251', 'Q9BY11')"
"('Q15008', 'Q5VTR2')"
"('P60866', 'Q15843')"
"('Q15843', 'Q9Y5A7')"
"('Q04771', 'Q99717')"
"('P55157', 'Q12947')"
"('P30450', 'Q9NYU2')"
"('P38398', 'Q7Z569')"
"('Q6ICR9', 'P01730')"
"('P29274', 'P00813')"
"('P36542', 'Q96RN5')"
"('P43686', 'P11171')"
"('O95402', 'O00629')"
"('P01106', 'P33991')"
"('Q8TAD8', 'O75533')"
"('O15259', 'Q13885')"
"('Q16629', 'P38159')"
"('P62945', 'P62891')"
"('P19838', 'P80188')"
"('O14933', 'Q8N5U6')"
"('Q9H5J4', 'Q00597')"
"('P15884', 'Q02363')"
"('P10827', 'Q96G25')"
"('P13196', 'Q9H7E9')"
"('Q8NFD5', 'Q86U86')"
"('Q13501', 'Q13485')"
"('P04626', 'Q9Y316')"
"('P06400', 'O15379')"
"('P15248', 'P19235')"
"('Q9UBT7', 'O14920')"
"('Q9Y272', 'P63218')"
"('P00519', 'P42345')"
"('P23470', 'Q13224')"
"('Q13257', 'Q14164')"
"('Q8IUC4', 'P31947')"
"('Q9NYJ8', 'O14733')"
"('Q9NPH3', 'O75400')"
"('P49023', 'Q13797')"
"('Q07869', 'Q13133')"
"('Q38SD2', 'P00519')"
"('Q969H6', 'Q13233')"
"('Q13535', 'O94776')"
"('P78527', 'P20333')"
"('O75955', 'Q14254')"
"('O96015', 'Q5TD97')"
"('Q3KQU3', 'P02647')"
"('P08107', 'Q5VVH5')"
"('P52803', 'P35916')"
"('P19447', 'P01106')"
"('P61970', 'Q9UET6')"
"('Q9H3N1', 'P16615')"
"('P08700', 'Q13651')"
"('Q9P2A4', 'P19012')"
"('Q9UNA1', 'Q9HBH0')"
"('Q15303', 'P43405')"
"('P01889', 'O60493')"
"('P01023', 'P05067')"
"('Q13077', 'O15519')"
"('P62979', 'Q29983')"
"('P31949', 'P04083')"
"('Q9Y5W5', 'Q93097')"
"('O43677', 'Q9Y6M9')"
"('Q16659', 'Q12860')"
"('Q96SN7', 'O60383')"
"('Q86X95', 'Q01081')"
"('P35626', 'Q8NGK3')"
"('P10301', 'Q15311')"
"('Q9NRX3', 'Q92993')"
"('P57723', 'Q15365')"
"('Q14697', 'P78545')"
"('O75934', 'O43660')"
"('Q05655', 'Q86XP0')"
"('P28221', 'Q9UBI6')"
"('Q99759', 'Q9ULX6')"
"('P62258', 'Q8IWU9')"
"('Q8N806', 'O75808')"
"('P17931', 'P08195')"
"('P62191', 'P61289')"
"('Q9P2H0', 'O95251')"
"('Q6QNY1', 'O95295')"
"('Q07890', 'P61587')"
"('P41279', 'Q99558')"
"('Q13526', 'P29353')"
"('Q9UHV7', 'Q9BWU1')"
"('Q13315', 'Q15291')"
"('Q9UKY1', 'Q9H0E2')"
"('P63010', 'Q5VWP2')"
"('Q92765', 'O75084')"
"('P03923', 'O95182')"
"('P51991', 'Q9BXL5')"
"('Q9P1Y5', 'Q6IQ23')"
"('406891', 'P01111')"
"('P52272', 'P19838')"
"('Q99963', 'P63162')"
"('P62945', 'P35268')"
"('Q9H0R8', 'A7KAX9')"
"('Q9BRQ0', 'O75478')"
"('P12004', 'P06454')"
"('P48634', 'P25788')"
"('P35544', 'Q9NX58')"
"('Q13546', 'Q7Z434')"
"('P52434', 'Q9Y2S0')"
"('Q8N6F1', 'O95471')"
"('Q13547', 'Q86X95')"
"('P62330', 'Q99418')"
"('Q96KK5', 'Q9UBN7')"
"('P08238', 'P04406')"
"('Q13885', 'P05060')"
"('P62633', 'Q9BUJ2')"
"('Q14145', 'Q8IY92')"
"('Q8TAQ2', 'Q10586')"
"('P54259', 'O14641')"
"('P55899', 'P61769')"
"('Q9HAV0', 'Q13936')"
"('Q5T3J3', 'P00491')"
"('O75116', 'P16157')"
"('P12111', 'P06756')"
"('Q93079', 'Q08945')"
"('P78371', 'Q9NT62')"
"('P0CG48', 'Q9UPV0')"
"('P06239', 'Q9Y4K3')"
"('Q13976', 'Q13153')"
"('Q9H2X3', 'Q9H4B4')"
"('P62875', 'Q6P1J9')"
"('Q9Y265', 'O95819')"
"('P03973', 'Q15653')"
"('P18031', 'P62745')"
"('P61289', 'Q9UET6')"
"('P29083', 'P32780')"
"('P51149', 'Q3ZCM7')"
"('P55957', 'P20718')"
"('P48730', 'P10070')"
"('P29274', 'P63092')"
"('Q9BRT9', 'O75419')"
"('P23396', 'P46781')"
"('Q8NFJ9', 'Q99814')"
"('P05067', 'Q13867')"
"('Q9HCK8', 'Q9Y333')"
"('Q13177', 'P53671')"
"('Q9GZS1', 'Q9NXS2')"
"('Q9H299', 'P04626')"
"('Q8NH50', 'P38405')"
"('P22694', 'P50150')"
"('P04798', 'Q01201')"
"('O94972', 'Q8TAU3')"
"('P35813', 'Q5FBB7')"
"('Q14258', 'P42224')"
"('P35544', 'P23396')"
"('Q6PJW8', 'Q01844')"
"('Q9NX55', 'Q8IXH7')"
"('Q96KP1', 'Q99459')"
"('P19793', 'P24468')"
"('Q8WVM8', 'Q9H0D6')"
"('P49327', 'O43617')"
"('Q06609', 'Q96CW5')"
"('Q9HAU5', 'Q9H0D6')"
"('O00299', 'P01889')"
"('Q12824', 'Q9NRR5')"
"('P00533', 'Q13393')"
"('Q9UKV8', 'Q15393')"
"('Q16663', 'P51686')"
"('Q9Y3C7', 'Q12988')"
"('P99999', 'P40337')"
"('Q7L591', 'Q8WV28')"
"('P40763', 'Q9H9S0')"
"('P41235', 'P82980')"
"('Q9HCK4', 'P55055')"
"('P01133', 'P17948')"
"('Q86WV6', 'Q969M3')"
"('Q16531', 'Q9UNS2')"
"('Q99704', 'P42680')"
"('P05109', 'P38936')"
"('P56880', 'Q16625')"
"('Q8TAI7', 'Q12933')"
"('P42858', 'Q14643')"
"('Q9UI09', 'P03923')"
"('Q9Y2W2', 'O43639')"
"('Q9UJ70', 'Q5M9N0')"
"('P04406', 'P06899')"
"('P30050', 'P32969')"
"('P62993', 'P23528')"
"('P05455', 'P98170')"
"('Q9UKY1', 'O75400')"
"('P60660', 'P19838')"
"('Q93084', 'P01891')"
"('O60224', 'Q969G2')"
"('P24752', 'P29372')"
"('Q9NVI1', 'Q7Z5Q5')"
"('Q9C026', 'Q9NV70')"
"('Q15029', 'Q8NBJ4')"
"('Q9NZI8', 'O75569')"
"('Q13237', 'Q9UHL9')"
"('P45983', 'P68032')"
"('P20333', 'Q15628')"
"('O60381', 'O75830')"
"('Q6UN15', 'P62140')"
"('O00716', 'Q99741')"
"('Q9Y4G8', 'Q99623')"
"('Q96RT1', 'Q13705')"
"('Q6ZN30', 'O14896')"
"('Q96GD0', 'Q96BK5')"
"('P00519', 'O43918')"
"('P35243', 'Q8WTQ7')"
"('P16220', 'Q9C099')"
"('P01106', 'Q01085')"
"('P62993', 'Q9Y230')"
"('P51617', 'Q8N2H9')"
"('P38936', 'Q5T3J3')"
"('O00292', 'P10600')"
"('O94776', 'Q8NEU8')"
"('P11387', 'P09874')"
"('Q99616', 'O00574')"
"('P05106', 'P19174')"
"('O14796', 'Q9UIB8')"
"('P61769', 'P15813')"
"('Q12851', 'Q16560')"
"('P17612', 'P18847')"
"('Q66LE6', 'Q7Z3S7')"
"('Q9Y696', 'P49716')"
"('Q8WUY8', 'Q9NRH1')"
"('P01009', 'P17538')"
"('Q96QB1', 'Q8TDI0')"
"('O75044', 'Q9NRI5')"
"('P10643', 'P07357')"
"('P27487', 'P19875')"
"('P46821', 'Q9C0C7')"
"('Q99459', 'Q9BRX2')"
"('P06241', 'Q12860')"
"('P59768', 'P11229')"
"('P11413', 'P04792')"
"('P12931', 'Q9Y6K9')"
"('Q13547', 'Q96T58')"
"('P61587', 'Q13464')"
"('Q9NPF7', 'Q14626')"
"('Q92560', 'P51610')"
"('P23497', 'P45973')"
"('Q16620', 'Q9UKW4')"
"('O15479', 'P42766')"
"('Q9UM73', 'Q15746')"
"('Q8NAV1', 'Q14181')"
"('Q9NRR5', 'Q9GZY6')"
"('Q9Y2X8', 'Q9NS56')"
"('Q13573', 'P61163')"
"('Q8TD86', 'O60503')"
"('P05771', 'P57087')"
"('P12882', 'Q16394')"
"('Q9Y5B0', 'P19387')"
"('P48382', 'O75182')"
"('P01374', 'P20333')"
"('P01106', 'Q9BXJ7')"
"('P41235', 'P38484')"
"('Q9UBT3', 'O75197')"
"('O43809', 'P60660')"
"('P63218', 'P35498')"
"('Q9P2G9', 'Q96EK6')"
"('P62873', 'O95622')"
"('O00231', 'Q16401')"
"('Q92845', 'Q9UQE7')"
"('Q13485', 'P35658')"
"('P21675', 'Q9HCU9')"
"('Q06124', 'Q99704')"
"('P25391', 'P18564')"
"('P49674', 'P09467')"
"('Q9GZV9', 'P21802')"
"('P27361', 'Q15121')"
"('Q13309', 'P49918')"
"('O75899', 'P50151')"
"('Q01094', 'P49789')"
"('Q9BVA1', 'Q9Y6G9')"
"('P63218', 'O60266')"
"('P62847', 'P62857')"
"('Q14240', 'Q14152')"
"('Q92837', 'P49841')"
"('P31942', 'Q16659')"
"('Q9Y6K9', 'P19105')"
"('Q15291', 'P06899')"
"('O15198', 'Q9H871')"
"('Q9UBN6', 'Q8WUM4')"
"('Q8N474', 'O96014')"
"('Q9UBF6', 'Q9Y297')"
"('Q9BVJ6', 'O14737')"
"('Q92769', 'P08123')"
"('P55055', 'Q9UNI6')"
"('P19012', 'P04259')"
"('Q00005', 'Q92841')"
"('O00401', 'P60953')"
"('P19012', 'Q99816')"
"('P30480', 'O43765')"
"('Q9NPH9', 'P31785')"
"('P46108', 'P51816')"
"('Q9HCS4', 'O95813')"
"('P32243', 'P30307')"
"('P57739', 'P56750')"
"('Q15811', 'Q2M1Z3')"
"('P48039', 'O95292')"
"('P11388', 'P09874')"
"('Q14164', 'O14818')"
"('Q9Y6M9', 'O00217')"
"('Q9NX58', 'Q9UMS4')"
"('Q15910', 'O43189')"
"('P18146', 'P13725')"
"('P07948', 'P30273')"
"('Q9HC36', 'Q9Y478')"
"('O15467', 'P41597')"
"('P35232', 'O75489')"
"('Q9Y5V3', 'Q9NRC8')"
"('O95619', 'Q9GZN1')"
"('Q8NGE9', 'P38405')"
"('Q52LJ0', 'Q9Y478')"
"('P53618', 'Q16539')"
"('P07996', 'P61812')"
"('P46527', 'Q92574')"
"('Q16512', 'P52564')"
"('O00220', 'P19438')"
"('Q99856', 'P78347')"
"('Q7Z5R6', 'O60861')"
"('P07900', 'P04049')"
"('P04637', 'Q9BXH1')"
"('P04198', 'Q14566')"
"('O14744', 'Q8N163')"
"('P63104', 'Q9UKM9')"
"('Q9GZT6', 'Q9H0Q3')"
"('P62873', 'P59768')"
"('Q9UQ90', 'Q9UKM9')"
"('Q02543', 'Q9Y3U8')"
"('P20963', 'P26045')"
"('A0JLT2', 'O00472')"
"('O75486', 'O75478')"
"('Q02078', 'Q15672')"
"('P09603', 'P00519')"
"('P26651', 'Q15834')"
"('P36544', 'O43306')"
"('P42336', 'P40763')"
"('P06241', 'P31273')"
"('P11171', 'Q9Y241')"
"('P40225', 'P48551')"
"('P0CAP2', 'B2RTY4')"
"('Q9UBS4', 'O95163')"
"('Q9ULM2', 'Q96EV8')"
"('P25391', 'P56199')"
"('P04626', 'Q05397')"
"('Q9Y5X3', 'O60925')"
"('P62330', 'P49407')"
"('O14908', 'P17813')"
"('Q13480', 'P29353')"
"('P01106', 'Q9Y4I1')"
"('Q14773', 'P11215')"
"('Q04206', 'Q8NBJ4')"
"('P53778', 'Q16082')"
"('P46459', 'Q15262')"
"('O60925', 'Q96AW1')"
"('P56537', 'P50395')"
"('Q99500', 'Q14344')"
"('P62879', 'Q9BPY3')"
"('P84095', 'Q07157')"
"('O94829', 'P47813')"
"('Q9HAV0', 'Q9H1C0')"
"('P05556', 'P51636')"
"('Q9BWW9', 'P27986')"
"('P62714', 'P13686')"
"('Q9UBP5', 'O75376')"
"('P08631', 'Q9H6R7')"
"('O15350', 'P63244')"
"('P40189', 'O60674')"
"('Q13137', 'Q8NCU4')"
"('Q9NW38', 'Q9UBZ9')"
"('P63244', 'O75791')"
"('O14980', 'Q99567')"
"('P62993', 'Q14573')"
"('Q8NG31', 'O95229')"
"('P62826', 'P18124')"
"('P27361', 'P62136')"
"('P51817', 'P50151')"
"('Q9UKR5', 'P04183')"
"('Q13200', 'Q9BRP4')"
"('Q13131', 'Q92574')"
"('P20809', 'Q9HC73')"
"('Q92529', 'Q9HBG4')"
"('O95059', 'P78346')"
"('P14780', 'Q14031')"
"('P61952', 'P25116')"
"('P26599', 'Q9NX70')"
"('P29590', 'P61956')"
"('Q14240', 'Q92519')"
"('P22557', 'Q08AD1')"
"('Q9UHV7', 'Q9NVC6')"
"('P82933', 'Q9NR30')"
"('Q8WXF1', 'Q15233')"
"('Q9UL18', 'O15397')"
"('Q15750', 'Q9Y2S7')"
"('Q13554', 'P01111')"
"('P46777', 'Q15843')"
"('P35626', 'P0C7N5')"
"('Q15428', 'Q9UMS4')"
"('Q16621', 'Q96J02')"
"('P49674', 'Q5SW24')"
"('P07948', 'P07359')"
"('Q9NY93', 'Q9ULT8')"
"('Q13017', 'Q07889')"
"('P46527', 'P61981')"
"('P62136', 'P19525')"
"('Q86X27', 'P63104')"
"('Q969T4', 'Q96EP1')"
"('P05231', 'P17181')"
"('P05129', 'P63261')"
"('O43264', 'Q9Y5J5')"
"('Q8WVZ9', 'Q13867')"
"('P27361', 'P36956')"
"('P11234', 'P53779')"
"('Q03013', 'Q13432')"
"('406977', 'P08581')"
"('Q96CW5', 'Q6PEY2')"
"('P20226', 'O75478')"
"('P07437', 'Q12933')"
"('Q9UHJ3', 'P24666')"
"('Q14103', 'P13010')"
"('P30305', 'P01112')"
"('P18146', 'Q9Y6K9')"
"('P55795', 'Q13247')"
"('P30504', 'P01889')"
"('P55773', 'O00574')"
"('P27348', 'Q9H0B6')"
"('Q01201', 'P0CG47')"
"('Q15796', 'O60884')"
"('O95251', 'Q08752')"
"('Q13387', 'Q96AC6')"
"('Q9Y5J5', 'Q9H5Q4')"
"('P15924', 'Q01201')"
"('Q9UGI9', 'O43741')"
"('Q12830', 'Q16576')"
"('P15374', 'P62979')"
"('Q12834', 'Q3LI72')"
"('P62258', 'P23634')"
"('Q9NP84', 'Q13490')"
"('Q15389', 'P10721')"
"('O95983', 'Q8N5A5')"
"('Q9H2A7', 'P32246')"
"('Q04759', 'Q9H492')"
"('P63027', 'Q9UI14')"
"('P12034', 'P09619')"
"('Q8NCD3', 'P49450')"
"('P41221', 'Q9H1J7')"
"('O94806', 'Q5SW24')"
"('Q13233', 'P36578')"
"('P05121', 'P00750')"
"('Q9P253', 'Q7L1V2')"
"('Q6WCQ1', 'Q86UA6')"
"('Q9H2A7', 'P61073')"
"('Q9UKV0', 'O15379')"
"('Q5VU43', 'Q96KM6')"
"('Q13315', 'Q9UBU7')"
"('P55084', 'O43353')"
"('406991', 'Q9Y281')"
"('P13725', 'Q9HBE5')"
"('Q15080', 'P53778')"
"('O76070', 'P45983')"
"('Q13077', 'P0CG47')"
"('P40337', 'Q00005')"
"('P13236', 'P46092')"
"('Q6UX04', 'Q70Z53')"
"('Q9Y5N6', 'O00311')"
"('P08700', 'P42701')"
"('P49238', 'P52333')"
"('P67870', 'O15054')"
"('P25445', 'Q9BWQ8')"
"('Q14194', 'P21673')"
"('P01106', 'P11926')"
"('Q92831', 'Q5VVJ2')"
"('Q9HCH5', 'P62136')"
"('Q8WXD5', 'P62306')"
"('Q5VVX9', 'Q99496')"
"('Q9UNK0', 'O43889')"
"('Q9H1C0', 'Q5JWF2')"
"('P22612', 'Q9HBA0')"
"('P56856', 'C9JDP6')"
"('P69905', 'P69892')"
"('Q9H7L9', 'Q09028')"
"('Q9Y6K9', 'Q9UM54')"
"('Q05655', 'P08069')"
"('P05412', 'P10826')"
"('P01588', 'Q969J5')"
"('Q13526', 'Q6UXH1')"
"('Q13315', 'Q9UQ35')"
"('O95484', 'O14493')"
"('Q9HAV0', 'P40145')"
"('P17612', 'Q9Y691')"
"('Q9ULV1', 'P50148')"
"('P04183', 'P08138')"
"('O75928', 'P15104')"
"('Q9NP95', 'P11362')"
"('P08670', 'P14136')"
"('P29372', 'P03372')"
"('Q13363', 'Q92769')"
"('P62993', 'Q9Y244')"
"('P52565', 'P42574')"
"('Q99558', 'Q13322')"
"('P60520', 'P46934')"
"('O94906', 'P01106')"
"('P12931', 'P21980')"
"('Q96HR3', 'Q9BTT4')"
"('Q9Y478', 'Q96QV1')"
"('P43364', 'P42772')"
"('Q15286', 'Q9UM73')"
"('Q13547', 'Q9H160')"
"('P11166', 'P27824')"
"('Q96KR7', 'Q15750')"
"('O96033', 'Q9NUQ8')"
"('Q9UQC2', 'Q06124')"
"('Q9NZ52', 'Q6VY07')"
"('Q8IYS5', 'P24071')"
"('Q8IXH7', 'P35606')"
"('P49662', 'O14579')"
"('Q13418', 'P14866')"
"('Q96LR5', 'O94941')"
"('Q9BUX1', 'Q9BQY4')"
"('Q9UKF7', 'Q6RW13')"
"('Q9Y285', 'P19525')"
"('Q9Y3M8', 'P15153')"
"('P29460', 'P48551')"
"('P56703', 'Q9UP38')"
"('Q15366', 'P52597')"
"('P10415', 'Q14318')"
"('Q13424', 'P11169')"
"('Q13490', 'Q99558')"
"('Q15389', 'P35968')"
"('O75815', 'P33176')"
"('Q9GZQ8', 'Q8N6T3')"
"('Q01995', 'P08069')"
"('Q9BTM9', 'P21127')"
"('Q9Y6M7', 'P13569')"
"('P48556', 'P61289')"
"('P05013', 'P17181')"
"('Q14181', 'Q9GZR7')"
"('Q15834', 'Q53H80')"
"('P84090', 'Q7L5N1')"
"('Q14164', 'P62280')"
"('P32121', 'Q8NGX0')"
"('Q13233', 'Q9NZL4')"
"('Q9P2A4', 'Q96F07')"
"('Q17RP2', 'P18146')"
"('Q7L590', 'O00311')"
"('Q99459', 'Q9UL03')"
"('Q86X55', 'Q9Y2X8')"
"('Q6P3X3', 'Q9Y5J5')"
"('P62330', 'Q92922')"
"('P68133', 'Q13315')"
"('P36897', 'Q12931')"
"('P13010', 'Q10586')"
"('P49321', 'P23508')"
"('Q86XS8', 'Q99459')"
"('Q9Y6A5', 'P49454')"
"('Q9NYL9', 'Q99459')"
"('Q9Y2Q3', 'Q6P996')"
"('Q9Y478', 'O43709')"
"('P43405', 'Q13177')"
"('O95433', 'P50570')"
"('Q9Y3C7', 'Q03013')"
"('Q86XP3', 'O43143')"
"('P25963', 'P25205')"
"('P61586', 'P68032')"
"('P85298', 'Q07960')"
"('P15104', 'Q8IXH7')"
"('P62269', 'Q9UKV8')"
"('P22061', 'Q14164')"
"('P46108', 'P27986')"
"('Q6UXN9', 'Q9UKF6')"
"('Q15796', 'P16144')"
"('Q96A33', 'O75674')"
"('Q01844', 'Q96AX2')"
"('P12034', 'P07333')"
"('Q5QNW6', 'Q6UXN9')"
"('P0CG48', 'P49281')"
"('P81172', 'Q92908')"
"('Q01085', 'P31483')"
"('Q04695', 'P63104')"
"('O60477', 'O76071')"
"('P57678', 'P63162')"
"('P05187', 'P63165')"
"('P49721', 'P60900')"
"('Q15287', 'O43390')"
"('P20273', 'P23634')"
"('Q8TAQ2', 'P24928')"
"('Q16891', 'P43360')"
"('Q8WYR1', 'P42345')"
"('Q13554', 'P29474')"
"('P35626', 'Q8NGI7')"
"('Q9H2U1', 'Q9NPH0')"
"('P25025', 'P61981')"
"('P23508', 'P54727')"
"('P14373', 'O14920')"
"('P04637', 'P63162')"
"('Q14558', 'Q13418')"
"('Q8IUQ4', 'Q9UHB7')"
"('P19838', 'P31689')"
"('P03891', 'O00217')"
"('P07332', 'P15311')"
"('Q13873', 'Q15759')"
"('O14512', 'Q14765')"
"('Q9BW66', 'P24941')"
"('Q9UHY1', 'P10275')"
"('O75528', 'Q16514')"
"('P21815', 'P05556')"
"('Q9Y6Q9', 'P22736')"
"('P27986', 'P49418')"
"('Q03518', 'P07237')"
"('P16333', 'Q9NZM4')"
"('Q5QNW6', 'Q9UPS6')"
"('Q15834', 'Q9UGJ1')"
