negatives
"('P16333', 'Q9Y2H0')"
"('Q13394', 'Q13461')"
"('P60953', 'Q07157')"
"('O60674', 'P23458')"
"('Q9NVH6', 'Q9NX70')"
"('P03905', 'O95299')"
"('P62241', 'P62993')"
"('P17980', 'Q16665')"
"('P25208', 'Q99618')"
"('P01562', 'Q6UXL0')"
"('Q13554', 'P01111')"
"('P67775', 'Q9H7D0')"
"('Q15637', 'Q93062')"
"('Q9BUB5', 'Q99615')"
"('P25391', 'P98160')"
"('P31483', 'P28562')"
"('P41212', 'P63279')"
"('O15069', 'P13805')"
"('Q13888', 'P50613')"
"('P25786', 'Q15834')"
"('P01730', 'P61073')"
"('P61604', 'Q9UKY1')"
"('P52797', 'P10721')"
"('P10767', 'P29317')"
"('Q9NX18', 'Q9GZT6')"
"('P09086', 'P07948')"
"('P63165', 'P04637')"
"('P40933', 'P10912')"
"('O95985', 'P27694')"
"('Q13315', 'Q8TAQ2')"
"('P13631', 'Q9UKP3')"
"('P51970', 'O95167')"
"('P01375', 'Q13546')"
"('Q16637', 'Q15910')"
"('P51817', 'O43741')"
"('O15533', 'Q03518')"
"('Q14315', 'P13612')"
"('P01871', 'Q16637')"
"('P84098', 'P61353')"
"('P01569', 'P24394')"
"('P14921', 'P15036')"
"('Q8N5U6', 'P63279')"
"('O14842', 'P29992')"
"('P04899', 'P68366')"
"('P00519', 'P42345')"
"('Q02543', 'P50914')"
"('Q9NSB4', 'Q9NR96')"
"('P31749', 'Q9NR80')"
"('P67870', 'Q99661')"
"('O14933', 'O95071')"
"('P23508', 'Q15056')"
"('Q15785', 'P07900')"
"('O75461', 'P23921')"
"('P07148', 'Q13424')"
"('Q7Z589', 'P51587')"
"('P63104', 'P49327')"
"('Q93062', 'P54253')"
"('P68431', 'O75164')"
"('P63267', 'P62993')"
"('Q969S8', 'Q8IUE6')"
"('P55265', 'P18146')"
"('P62837', 'Q15843')"
"('P32121', 'Q8NH19')"
"('Q15047', 'P61956')"
"('Q13151', 'Q14011')"
"('Q8IUQ4', 'Q9NY65')"
"('O96006', 'Q9HCN4')"
"('O00206', 'P14625')"
"('P27361', 'P01106')"
"('P01570', 'P16871')"
"('406956', 'P35625')"
"('P09874', 'P68431')"
"('O15131', 'P46527')"
"('O75822', 'Q13347')"
"('Q15714', 'Q5XKP0')"
"('Q8IWV7', 'Q53FA7')"
"('P19320', 'P15311')"
"('Q13952', 'P12107')"
"('Q9UDY8', 'Q9Y4K3')"
"('P49747', 'P18084')"
"('Q9NYJ8', 'Q00610')"
"('P35222', 'Q13485')"
"('P60520', 'Q00610')"
"('P25205', 'O76070')"
"('Q13573', 'Q13123')"
"('P48729', 'O15151')"
"('O15264', 'Q96RP9')"
"('Q13309', 'P31946')"
"('O75385', 'Q14694')"
"('P45973', 'Q5T3J3')"
"('P54136', 'Q15287')"
"('P35638', 'P15336')"
"('Q9P0X4', 'P02768')"
"('Q08170', 'Q14103')"
"('P13498', 'Q13153')"
"('O14625', 'P61073')"
"('P04222', 'O00303')"
"('Q8WUI4', 'Q93077')"
"('Q9Y6G9', 'Q6PEY2')"
"('P61201', 'P19793')"
"('Q05193', 'O00499')"
"('Q9C0K0', 'O94776')"
"('P20333', 'O43175')"
"('Q9HCE7', 'Q8NER5')"
"('P62158', 'P19838')"
"('P67870', 'Q09028')"
"('P50616', 'Q99717')"
"('P19012', 'Q6ZVK8')"
"('Q06124', 'P16471')"
"('Q16619', 'P40238')"
"('P27448', 'P02766')"
"('Q08209', 'Q8NHZ8')"
"('Q96RY7', 'P51955')"
"('P63104', 'Q6AWC2')"
"('Q9BUF5', 'O14576')"
"('P05997', 'P26010')"
"('Q9H1K0', 'P61106')"
"('Q13191', 'Q9H0H5')"
"('Q9NRI5', 'P43243')"
"('Q15759', 'P17535')"
"('Q5SRE5', 'Q9BW27')"
"('P56537', 'Q9HB71')"
"('406948', 'P15692')"
"('O14807', 'P15056')"
"('P63000', 'Q86UR1')"
"('P20618', 'P49720')"
"('Q9Y4K3', 'P49321')"
"('Q5MJ70', 'Q13309')"
"('P11021', 'P41279')"
"('P57087', 'Q9Y624')"
"('P51668', 'Q68DV7')"
"('Q07954', 'P12757')"
"('P02533', 'Q15628')"
"('P15498', 'P61978')"
"('Q96DF8', 'P08670')"
"('Q9BTP7', 'P49760')"
"('Q9P0W0', 'Q5VWK5')"
"('P55786', 'P56537')"
"('P27348', 'P49815')"
"('P32927', 'P42336')"
"('Q8IYD9', 'P43364')"
"('P05412', 'Q9Y616')"
"('Q9H1J1', 'Q9H1B4')"
"('Q13200', 'O60603')"
"('Q13200', 'P13569')"
"('P62136', 'Q03135')"
"('P29459', 'Q9HBE5')"
"('P23142', 'P29372')"
"('P12931', 'P48357')"
"('P25440', 'Q9Y265')"
"('Q9H201', 'P21802')"
"('P20809', 'P15509')"
"('Q9HD33', 'Q14197')"
"('P10275', 'Q96S59')"
"('Q13255', 'P50148')"
"('P01111', 'P45984')"
"('P11021', 'Q9Y572')"
"('P46778', 'P62829')"
"('Q8IUH5', 'Q04206')"
"('Q9Y675', 'P49703')"
"('O60343', 'Q9UK61')"
"('Q9NRX3', 'O76027')"
"('Q9UBE0', 'Q16678')"
"('O75689', 'P48729')"
"('P35626', 'Q6IEZ7')"
"('Q9NQT5', 'Q8TF46')"
"('P14784', 'O00329')"
"('406911', 'O75626')"
"('P68104', 'Q8TF21')"
"('Q6BCY4', 'Q15645')"
"('P08754', 'P45983')"
"('Q14954', 'O43914')"
"('O95834', 'Q9UET6')"
"('Q15173', 'P30154')"
"('Q96RU2', 'Q969H0')"
"('Q6UW56', 'Q9Y5X1')"
"('Q00005', 'Q9NUC0')"
"('406992', 'Q9UKL3')"
"('406991', 'Q53EL6')"
"('O00264', 'P22392')"
"('Q14160', 'Q15654')"
"('P08253', 'P00533')"
"('P62847', 'P42677')"
"('Q9HCK8', 'P49711')"
"('O00159', 'Q9P2S5')"
"('P51531', 'P04637')"
"('P49763', 'P11362')"
"('Q15819', 'Q9C035')"
"('O75956', 'P18754')"
"('P30154', 'Q01668')"
"('P15813', 'P27824')"
"('P02768', 'Q68DD2')"
"('P13688', 'Q06124')"
"('P61077', 'Q9Y4L5')"
"('P50914', 'P63173')"
"('Q9UMR2', 'Q13573')"
"('P07339', 'P01236')"
"('Q04323', 'Q04771')"
"('O75122', 'Q99996')"
"('Q9GZN1', 'Q9NPF5')"
"('Q99459', 'O60934')"
"('Q9ULV8', 'Q6UXL0')"
"('Q6UB35', 'Q9Y5J5')"
"('P08670', 'P20333')"
"('O95201', 'Q9UBN7')"
"('Q8NH64', 'P38405')"
"('P02768', 'P10720')"
"('Q15811', 'Q9NRI5')"
"('O00463', 'Q99558')"
"('Q12933', 'Q15654')"
"('Q15366', 'P84103')"
"('7503', 'Q15910')"
"('Q9NX58', 'P46778')"
"('Q86U70', 'Q8TAP4')"
"('O94916', 'P09874')"
"('Q15172', 'P67775')"
"('Q9H9T3', 'Q9HCE7')"
"('P26373', 'P50914')"
"('Q9P107', 'P60953')"
"('P20073', 'P15880')"
"('Q9HA65', 'Q96CV9')"
"('P61353', 'P47914')"
"('P06734', 'P41182')"
"('P08243', 'Q9NWF9')"
"('O75943', 'P40938')"
"('P63244', 'P17181')"
"('P67809', 'Q8IX12')"
"('Q10586', 'P38398')"
"('Q16655', 'P46934')"
"('Q562F6', 'P30154')"
"('Q14653', 'P01574')"
"('P47901', 'P50148')"
"('A0JLT2', 'Q9UJX2')"
"('Q01974', 'O43318')"
"('Q7LG56', 'P62987')"
"('Q16584', 'P35557')"
"('Q8IWZ8', 'P52756')"
"('P51991', 'Q13243')"
"('Q9UQK1', 'Q12972')"
"('Q9NR96', 'P62993')"
"('P19174', 'P54252')"
"('P23142', 'P16112')"
"('P07237', 'O95400')"
"('Q04759', 'P11234')"
"('Q07666', 'P19174')"
"('O75956', 'P23381')"
"('Q9Y4K3', 'Q13200')"
"('P61925', 'O14980')"
"('Q9H9H4', 'Q53EZ4')"
"('Q13432', 'O75695')"
"('Q6P2C8', 'O60244')"
"('2310', 'P35222')"
"('P13569', 'O14529')"
"('P49207', 'P61254')"
"('P01876', 'P04264')"
"('P42858', 'P21980')"
"('P30154', 'P54289')"
"('P15923', 'P19338')"
"('P56524', 'P35354')"
"('P68431', 'Q16576')"
"('P04844', 'P27824')"
"('O95484', 'O95471')"
"('O15514', 'Q9HCS7')"
"('O00144', 'O14640')"
"('407035', 'P08648')"
"('Q9GZX6', 'P24394')"
"('O14576', 'Q16637')"
"('Q13315', 'O75122')"
"('Q13535', 'Q12905')"
"('O43236', 'P98170')"
"('Q9NR46', 'P22455')"
"('P60880', 'Q16623')"
"('Q6XUX3', 'P14174')"
"('P16415', 'Q13153')"
"('Q96DI7', 'Q13619')"
"('P42574', 'P56945')"
"('Q7Z443', 'Q9P0L9')"
"('O43264', 'Q9UFG5')"
"('P08729', 'Q9H0H5')"
"('Q03164', 'Q9GZS3')"
"('P54577', 'P60520')"
"('Q14197', 'P05091')"
"('P52272', 'P22626')"
"('P78396', 'Q9BWF3')"
"('O43353', 'Q9BVA1')"
"('Q9BVA1', 'O14576')"
"('Q96G25', 'Q8TB05')"
"('O00294', 'P06241')"
"('Q92934', 'Q96HR8')"
"('Q9Y508', 'P62837')"
"('P31946', 'O00422')"
"('Q9P0J1', 'P08559')"
"('Q9BTT4', 'O43513')"
"('Q15545', 'P68400')"
"('O15357', 'Q06190')"
"('P21980', 'P42858')"
"('Q9UBK2', 'Q12778')"
"('Q71DI3', 'P02545')"
"('P08670', 'P14136')"
"('Q8TBH0', 'O00308')"
"('Q9NTJ3', 'Q13418')"
"('Q14790', 'Q9BT76')"
"('Q99684', 'Q8IYJ3')"
"('O00327', 'Q49AN0')"
"('Q9Y2D8', 'O43707')"
"('Q8N138', 'O15269')"
"('P10276', 'P46695')"
"('Q12933', 'Q9NYA1')"
"('P04637', 'O75925')"
"('P0CG48', 'Q92731')"
"('A0JLT2', 'Q9BTT4')"
"('Q9H1I8', 'P14550')"
"('Q92917', 'P62136')"
"('P11021', 'P10275')"
"('O75438', 'O75251')"
"('Q14186', 'Q01094')"
"('P61964', 'P78537')"
"('Q15773', 'Q96T76')"
"('P36897', 'Q00532')"
"('P11940', 'P16104')"
"('P01106', 'Q7L099')"
"('Q14738', 'P31749')"
"('Q13233', 'P62993')"
"('Q93009', 'Q10586')"
"('P62258', 'Q9P0V3')"
"('P48443', 'Q15596')"
"('Q96GG9', 'Q15796')"
"('Q9HBW0', 'Q9HAV0')"
"('Q9BXA7', 'P36897')"
"('P32969', 'P27635')"
"('Q99873', 'P10275')"
"('Q9Y6R0', 'P42566')"
"('P61289', 'P38432')"
"('Q12905', 'P78527')"
"('P17661', 'Q9HAU0')"
"('P01106', 'Q5VV67')"
"('Q96A08', 'Q7L7L0')"
"('Q9Y3F4', 'Q9GZN1')"
"('Q86YP4', 'Q9UBB5')"
"('O94782', 'P12004')"
"('P05141', 'Q6WCQ1')"
"('O95400', 'O94906')"
"('P01106', 'O15111')"
"('Q8NHQ1', 'Q9BUY5')"
"('P49450', 'O95359')"
"('Q99747', 'Q9BXF6')"
"('Q9UKM9', 'Q9UQ90')"
"('Q9BVJ6', 'Q96ED9')"
"('Q68EM7', 'O14745')"
"('P62273', 'P42677')"
"('Q13393', 'P19174')"
"('Q71UI9', 'Q9UQL6')"
"('Q13315', 'Q14676')"
"('P20936', 'O14543')"
"('Q9UNM6', 'P07332')"
"('Q9NZN8', 'P50616')"
"('P20226', 'P01100')"
"('Q4LE39', 'Q96ST3')"
"('Q86YV0', 'P01112')"
"('Q15797', 'Q15771')"
"('P35318', 'P05305')"
"('P09603', 'P16234')"
"('P35626', 'O95013')"
"('P18031', 'P62993')"
"('O15131', 'P43155')"
"('Q99062', 'Q15744')"
"('O15258', 'P54257')"
"('Q7Z2G1', 'P20671')"
"('Q99496', 'Q96LR5')"
"('P12830', 'Q01105')"
"('P49768', 'Q15011')"
"('P01106', 'Q12824')"
"('Q12912', 'P63104')"
"('P32969', 'P16220')"
"('O95793', 'Q02878')"
"('406987', 'O95238')"
"('Q2TAZ0', 'Q99615')"
"('Q96FV9', 'Q13435')"
"('Q14653', 'Q92793')"
"('P49716', 'P17483')"
"('Q5W0B1', 'O14874')"
"('O43927', 'P51681')"
"('O75400', 'Q13485')"
"('P17676', 'Q9Y2D1')"
"('Q9Y297', 'P49427')"
"('O94921', 'P31946')"
"('P27037', 'P36896')"
"('O00159', 'Q9H251')"
"('P63218', 'P84996')"
"('P63218', 'P45984')"
"('Q9Y5B0', 'P19387')"
"('Q9HB65', 'P02794')"
"('O75914', 'Q32MK0')"
"('P08754', 'P01116')"
"('P07355', 'P13688')"
"('Q9Y3C5', 'Q9HCE7')"
"('P12931', 'Q05193')"
"('Q9Y243', 'Q68CJ9')"
"('Q92993', 'Q96L91')"
"('Q9NP95', 'P10721')"
"('P26641', 'O43809')"
"('O15162', 'P18146')"
"('Q9P212', 'Q15139')"
"('Q70Z53', 'Q9UHR5')"
"('P50222', 'Q9Y512')"
"('Q9Y371', 'P22681')"
"('O43597', 'Q9Y219')"
"('P36578', 'P62945')"
"('Q9H2X0', 'P22003')"
"('P10451', 'P16070')"
"('P84996', 'P63218')"
"('Q9NPH9', 'P19235')"
"('O94817', 'Q03252')"
"('O75578', 'Q05397')"
"('P12109', 'P18827')"
"('Q15172', 'Q02641')"
"('Q6ZVZ8', 'Q03164')"
"('Q14103', 'P11940')"
"('Q15257', 'P68400')"
"('P19338', 'Q00987')"
"('Q15797', 'Q99460')"
"('Q9Y5B8', 'Q9BT92')"
"('P46459', 'P43378')"
"('Q5VU43', 'Q96KM6')"
"('Q8NEC5', 'Q15654')"
"('Q07817', 'P10415')"
"('P22415', 'P17483')"
"('P23246', 'Q06609')"
"('P31314', 'Q92793')"
"('Q8TDR0', 'P08238')"
"('P19525', 'P04637')"
"('P19438', 'P42224')"
"('O43402', 'Q15006')"
"('Q96LZ3', 'Q9BS18')"
"('P62993', 'O75593')"
"('Q9Y6Q5', 'P63010')"
"('Q16659', 'P53350')"
"('P62807', 'O15047')"
"('P16104', 'Q9H7Z7')"
"('P98175', 'P54259')"
"('Q15388', 'Q7Z419')"
"('P80192', 'P52564')"
"('P09661', 'P40337')"
"('Q96PU5', 'P22607')"
"('Q8WWM7', 'Q00005')"
"('Q13042', 'O95997')"
"('P19320', 'P19838')"
"('Q9UJV9', 'P00519')"
"('P49736', 'Q9Y3A3')"
"('Q96BK5', 'O60739')"
"('P41250', 'Q14164')"
"('Q16665', 'P05121')"
"('P16150', 'Q9BZZ2')"
"('Q13573', 'P04792')"
"('Q15475', 'Q08117')"
"('P01100', 'P05231')"
"('O14641', 'Q92837')"
"('P10599', 'P63104')"
"('P23284', 'P50570')"
"('P63211', 'Q92633')"
"('Q9BUJ2', 'P31943')"
"('Q9Y4K3', 'Q9BUZ4')"
"('Q9H201', 'P07949')"
"('Q96PU5', 'P61981')"
"('406987', 'P53634')"
"('Q14185', 'Q9H2G2')"
"('P22626', 'P52272')"
"('Q9BPZ7', 'P31749')"
"('Q9NY59', 'Q5RL73')"
"('Q9NPJ4', 'P10074')"
"('P49841', 'P08107')"
"('Q9BYW2', 'P54253')"
"('P00739', 'P69905')"
"('Q15750', 'O14733')"
"('P22004', 'Q6ZVN8')"
"('Q99962', 'P00488')"
"('Q969Q1', 'P62837')"
"('Q92569', 'P60953')"
"('P16333', 'Q9H222')"
"('P04637', 'Q9UBE0')"
"('O60232', 'Q53TS8')"
"('Q92878', 'O60934')"
"('Q86YC2', 'Q9UBU8')"
"('Q01201', 'Q969G3')"
"('Q13263', 'P01889')"
"('Q9H1K1', 'P31947')"
"('B1A4H9', 'Q14626')"
"('Q3ZCQ8', 'Q99759')"
"('Q92844', 'Q13077')"
"('P42768', 'P46109')"
"('P02775', 'Q92879')"
"('P26010', 'Q12929')"
"('Q13191', 'P23458')"
"('P55011', 'O95747')"
"('Q00005', 'P22626')"
"('Q9Y5K5', 'P49720')"
"('Q96HF1', 'Q9UBV4')"
"('Q86UT8', 'P12980')"
"('Q96GE4', 'Q9BRX5')"
"('Q9Y3A3', 'Q9Y4G8')"
"('P18146', 'P37059')"
"('P0CG48', 'Q9Y5X1')"
"('Q8N7P3', 'C9JDP6')"
"('Q9P287', 'P21246')"
"('Q96B02', 'O60291')"
"('P16871', 'P08567')"
"('Q07889', 'P04626')"
"('P20591', 'Q9HCX4')"
"('Q9GZM7', 'Q401N2')"
"('Q92664', 'P06241')"
"('Q9NRX1', 'O15530')"
"('Q15714', 'Q9P035')"
"('P01857', 'P13647')"
"('P24666', 'P43403')"
"('Q3ZCM7', 'O14576')"
"('P01106', 'Q9H583')"
"('Q9Y575', 'P05109')"
"('P22626', 'Q13243')"
"('P20749', 'Q92793')"
"('P24941', 'P25054')"
"('Q6VMQ6', 'Q16363')"
"('Q13573', 'Q9Y230')"
"('Q8WUA4', 'Q9Y5Q9')"
"('P45378', 'O95989')"
"('Q16821', '5512')"
"('Q14669', 'O15198')"
"('Q8WZ42', 'Q9HAU4')"
"('Q99962', 'Q99700')"
"('P06746', 'P18887')"
"('Q14118', 'P24043')"
"('P62891', 'P61927')"
"('Q9Y2I6', 'Q9P126')"
"('P52564', 'O75293')"
"('P16220', 'Q7Z5R6')"
"('Q9BT40', 'Q15041')"
"('Q13573', 'Q8IXH7')"
"('Q13625', 'P36873')"
"('O95989', 'Q00765')"
"('P05388', 'P39023')"
"('P98160', 'Q14112')"
"('Q9Y618', 'Q13573')"
"('P35609', 'Q13797')"
"('P63279', 'P27695')"
"('Q14145', 'P10914')"
"('Q9H324', 'P38936')"
"('P46777', 'P62913')"
"('P27797', 'O60739')"
"('Q8WX92', 'P18615')"
"('P14866', 'Q9UL18')"
"('P13533', 'Q14896')"
"('P63104', 'P55072')"
"('Q13432', 'P36405')"
"('Q93079', 'P0C5Z0')"
"('P12814', 'Q9UPT5')"
"('P62993', 'P18077')"
"('O43257', 'Q6ZRS2')"
"('O43597', 'P07858')"
"('Q9NYB9', 'Q9P0K1')"
"('P16403', 'O15264')"
"('P15924', 'Q99459')"
"('P38159', 'Q16629')"
"('O43353', 'Q13748')"
"('Q8NGR2', 'P38405')"
"('O43294', 'Q01959')"
"('P54868', 'P63104')"
"('407010', 'Q12837')"
"('Q9Y5I7', 'P56748')"
"('Q9Y4G6', 'P05107')"
"('Q13459', 'Q16513')"
"('P48736', 'P60953')"
"('Q9BRJ6', 'Q9NX58')"
"('P02647', 'Q9BQN1')"
"('P30411', 'P08754')"
"('P17947', 'P01591')"
"('Q96Q15', 'Q9H1J1')"
"('O43889', 'P32246')"
"('P23743', 'P12931')"
"('Q9NR28', 'Q13489')"
"('P02760', 'P07858')"
"('P48551', 'P52630')"
"('Q92698', 'Q9H7U1')"
"('P15121', 'O75346')"
"('P62314', 'Q99684')"
"('O43677', 'Q9P0J0')"
"('Q14689', 'P12643')"
"('P30464', 'P30457')"
"('Q9NRI5', 'P68371')"
"('Q15052', 'Q15797')"
"('P62945', 'P62906')"
"('Q01973', 'P41221')"
"('P53618', 'Q96RT1')"
"('Q15008', 'P23508')"
"('A8TX70', 'P26010')"
"('Q9BX66', 'P55157')"
"('P62851', 'P12980')"
"('O15273', 'Q9HAU4')"
"('Q9UNL4', 'P62805')"
"('Q12873', 'Q9NX55')"
"('Q6AI39', 'Q13952')"
"('Q15029', 'P61981')"
"('Q5SW24', 'Q92997')"
"('Q8WX92', 'Q9H3P2')"
"('P37275', 'P56545')"
"('Q15834', 'Q9HAF1')"
"('P13500', 'P46094')"
"('P11940', 'Q96EP5')"
"('P33240', 'Q9P2H0')"
"('P68133', 'P02774')"
"('Q04917', 'Q92974')"
"('P49411', 'P62993')"
"('P42768', 'Q16827')"
"('Q13547', 'P08151')"
"('P54253', 'Q96A09')"
"('Q15369', 'Q04206')"
"('P29033', 'P08034')"
"('Q8TDR0', 'P07900')"
"('Q9Y6K9', 'P19438')"
"('P30480', 'P02771')"
"('P52294', 'P38398')"
"('P78556', 'P51677')"
"('Q92997', 'Q8TBB1')"
"('P17301', 'P12931')"
"('Q92569', 'P35790')"
"('Q14814', 'P27348')"
"('P19634', 'P00918')"
"('P40337', 'Q96QK1')"
"('P21980', 'P06400')"
"('Q13263', 'Q96PG8')"
"('P17540', 'Q9NRN5')"
"('Q99704', 'P10721')"
"('O95918', 'P38405')"
"('P19387', 'P19388')"
"('P13645', 'P02768')"
"('O00571', 'Q9Y4K3')"
"('P54652', 'Q01844')"
"('O15162', 'Q16659')"
"('Q9NP31', 'P19174')"
"('P49023', 'P26010')"
"('Q9H3S1', 'Q96D42')"
"('Q9BQ83', 'P04083')"
"('Q9ULV5', 'P18146')"
"('P09874', 'Q2M1K9')"
"('P14778', 'Q9Y3B3')"
"('P61353', 'P18621')"
"('P35226', 'Q8NDX5')"
"('P0DI82', 'O43617')"
"('Q5VVJ2', 'O14744')"
"('Q92786', 'Q92858')"
"('Q9Y2B9', 'Q9Y664')"
"('P35269', 'P11831')"
"('Q9ULE0', 'Q96JB5')"
"('P09651', '406953')"
"('Q92851', 'Q9Y6K9')"
"('Q7L5N1', 'Q99624')"
"('P11926', 'P67870')"
"('O43561', 'P06239')"
"('O00311', 'P11802')"
"('P35052', 'P09038')"
"('Q9Y2J2', 'P63261')"
"('P35998', 'P54725')"
"('C9JDP6', 'Q96AP7')"
"('O43889', 'Q09472')"
"('Q8NHU6', 'Q00537')"
"('Q16663', 'P49682')"
"('P33992', 'O76071')"
"('P63173', 'P01889')"
"('Q14974', 'P17706')"
"('O43251', 'Q9BTD8')"
"('P04628', 'Q9H461')"
"('P05231', 'Q13651')"
"('Q96MG7', 'Q8WV22')"
"('Q15788', 'Q0VDE8')"
"('P59768', 'Q8WYR1')"
"('Q13547', 'O94776')"
"('Q9UQM7', 'Q13554')"
"('P04637', 'Q8TBK6')"
"('P60709', 'P11171')"
"('Q06124', 'Q8N6P7')"
"('Q15020', 'Q9UKV8')"
"('P50991', 'Q13233')"
"('P10321', 'P10966')"
"('Q96S52', 'Q92643')"
"('Q13315', 'Q5H9F3')"
"('P08621', 'P09012')"
"('Q9UBP5', 'O75376')"
"('P31749', 'O60285')"
"('Q13114', 'O43353')"
"('Q13555', 'Q07699')"
"('P57678', 'Q9HAW0')"
"('P45985', 'Q9P2G9')"
"('Q9UKI2', 'P17081')"
"('P24941', 'Q13111')"
"('O00231', 'O00233')"
"('Q5T2W1', 'P50542')"
"('Q99731', 'Q01201')"
"('Q9BRX9', 'Q9Y3C6')"
"('Q8WVC0', 'P04406')"
"('P16220', 'Q9NQ66')"
"('Q16513', 'P04049')"
"('P55735', 'P53992')"
"('Q9NYA4', 'P84022')"
"('Q8TBK6', 'Q14562')"
"('Q00653', 'P38646')"
"('P05387', 'Q99558')"
"('Q86WV6', 'O95470')"
"('Q96JH7', 'O15198')"
"('P48736', 'P35790')"
"('P02768', 'P13646')"
"('Q9UKB1', 'P25963')"
"('P50150', 'P11229')"
"('P62979', 'Q8IYW5')"
"('O60762', 'O94777')"
"('P25054', 'P52948')"
"('P06400', 'Q14686')"
"('Q6R327', 'P62753')"
"('Q6P2Q9', 'P01106')"
"('O00257', 'Q99607')"
"('Q8N5Z5', 'Q9GZT8')"
"('Q99879', 'Q71UI9')"
"('Q9NX70', 'P52435')"
"('Q96PU8', 'Q15365')"
"('P05113', 'P42702')"
"('406984', 'P37275')"
"('Q9Y3C7', 'Q9BTY7')"
"('P51532', 'P08700')"
"('Q9Y2I6', 'Q02040')"
"('P46100', 'Q13472')"
"('P27708', 'O43318')"
"('P78329', 'P16333')"
"('P19525', 'O14920')"
"('P41252', 'Q9H8T0')"
"('Q92569', 'P16144')"
"('Q8IZL8', 'P10275')"
"('Q9BY11', 'P42858')"
"('Q13315', 'P54105')"
"('Q15427', 'P55157')"
"('Q01130', 'Q8IX12')"
"('O60828', 'P09497')"
"('Q9NQT5', 'Q9NQT4')"
"('Q9Y3C6', 'Q15393')"
"('P61758', 'P40337')"
"('P21333', 'Q8IY92')"
"('P30049', 'P25705')"
"('P30480', 'Q15643')"
"('O14744', 'Q9BQA1')"
"('Q9UI14', 'P61586')"
"('P12814', 'P63261')"
"('Q01081', 'P52272')"
"('Q93079', 'P04908')"
"('P08047', 'P29474')"
"('Q13424', 'P27816')"
"('Q13094', 'P22681')"
"('P60709', 'P20073')"
"('P29350', 'Q96LC7')"
"('Q16566', 'O95622')"
"('O95402', 'Q15648')"
"('Q14137', 'P49407')"
"('P53350', 'P61968')"
"('P32121', 'O95918')"
"('Q9BY41', 'Q16777')"
"('Q99459', 'O60566')"
"('P36578', 'Q02543')"
"('P31947', 'Q99418')"
"('P32121', 'Q8NGC0')"
"('P35626', 'B2RN74')"
"('P62917', 'P61254')"
"('Q04759', 'Q8IV61')"
"('Q9HCK4', 'O95897')"
"('O95471', 'P56750')"
"('Q15262', 'P49023')"
"('Q8IZ69', 'P05026')"
"('Q8N5R6', 'Q9Y620')"
"('Q9Y5W5', 'Q9H1J5')"
"('P56559', 'Q9NRR5')"
"('Q13042', 'P06493')"
"('O75529', 'Q9Y6J9')"
"('Q9HBE4', 'Q99665')"
"('P67775', 'P48643')"
"('Q9H361', 'P15170')"
"('Q05397', 'Q08722')"
"('Q9UNA1', 'Q96L33')"
"('P01579', 'P40189')"
"('P01106', 'Q9Y5L0')"
"('P20138', 'Q06124')"
"('P17676', 'P18848')"
"('P18846', 'Q16649')"
"('P04141', 'Q8IU57')"
"('Q9HCE7', 'P61289')"
"('P46783', 'P62847')"
"('Q9UIA9', 'Q96KG9')"
"('P35580', 'P61981')"
"('P27361', 'Q02930')"
"('O96001', 'P30153')"
"('P78509', 'P26012')"
"('Q92844', 'Q7Z434')"
"('Q9NPH0', 'Q9UBM7')"
"('P15559', 'P25490')"
"('P23229', 'Q9Y6N6')"
"('P61964', 'Q96ES7')"
"('Q9P212', 'P05771')"
"('Q9NRR5', 'Q9H7N4')"
"('P60520', 'P15880')"
"('P04637', 'P40692')"
"('P35269', 'P13984')"
"('Q92993', 'P16104')"
"('Q7Z2E3', 'P49916')"
"('Q96RT7', 'Q6PEY2')"
"('Q15311', 'P15153')"
"('P00966', 'Q01850')"
"('P19838', 'Q16663')"
"('Q13573', 'P62333')"
"('Q8IXK0', 'Q8TAP4')"
"('O60844', 'Q9UMX0')"
"('Q96RG2', 'P10636')"
"('Q9NPF7', 'Q8IU57')"
"('P28221', 'P08908')"
"('P22681', 'P01589')"
"('O75056', 'Q14247')"
"('P51817', 'P53778')"
"('Q7Z2E3', 'Q9NRD5')"
"('P04183', 'P11926')"
"('P36873', 'P11802')"
"('Q9NPF7', 'P16471')"
"('P28749', 'Q13574')"
"('Q99877', 'P83916')"
"('Q8WWQ0', 'Q9H169')"
"('P12004', 'P30279')"
"('O14931', 'P20963')"
"('P08123', 'P08648')"
"('O94941', 'P51668')"
"('Q8N431', 'Q07890')"
"('Q15717', '406881')"
"('Q8IVG9', 'Q07820')"
"('P55268', 'Q05397')"
"('P46776', 'P46777')"
"('P43657', 'P63211')"
"('P00918', 'P10809')"
"('Q96DB2', 'Q99879')"
"('Q96RG2', 'P61964')"
"('P05556', 'P12931')"
"('Q15628', 'O14920')"
"('P23443', 'P10636')"
"('P54132', 'Q8IYD8')"
"('P62993', 'Q9UPX8')"
"('Q16663', 'P25025')"
"('P15498', 'P28482')"
"('Q06190', 'O60359')"
"('P46108', 'Q92988')"
"('Q9HAU4', 'Q02556')"
"('Q04206', 'P04083')"
"('P30939', 'P63215')"
"('P35520', 'P10644')"
"('Q13642', 'O75530')"
"('O75379', 'O14662')"
"('407026', 'P25490')"
"('P01242', 'Q9HBE5')"
"('P50991', 'P67775')"
"('P12956', 'Q00653')"
"('Q9NZC7', 'P30876')"
"('P29034', 'P15514')"
