negatives
"('Q9UBH6', 'Q4VCS5')"
"('Q96E11', 'Q9H9D4')"
"('Q99933', 'Q9UNE7')"
"('P78362', 'P55795')"
"('Q9H6R0', 'Q96P20')"
"('Q7L2J0', 'Q86V81')"
"('Q9H6L4', 'Q16630')"
"('Q13133', 'Q99750')"
"('P02751', 'Q9Y3D9')"
"('Q08043', 'O00151')"
"('Q701N4', 'Q9BTY2')"
"('O75312', 'P62837')"
"('Q99496', 'O95232')"
"('Q16854', 'Q01814')"
"('Q9NS85', 'Q7Z6M4')"
"('P82933', 'P52272')"
"('Q92499', 'Q92878')"
"('Q13547', 'Q96BD5')"
"('Q13185', 'Q14676')"
"('Q14683', 'O75530')"
"('Q9P2S5', 'Q66GS9')"
"('P17612', 'Q9Y585')"
"('Q9Y217', 'P13631')"
"('Q9BQ89', 'Q13643')"
"('O43602', 'P62136')"
"('Q9NVP1', 'Q9Y221')"
"('Q969R5', 'Q86XT4')"
"('Q99961', 'Q9P2W7')"
"('Q9NRI5', 'Q99615')"
"('Q86V81', 'P55795')"
"('P28845', 'Q9NP72')"
"('P03372', 'P51531')"
"('P13646', 'P29353')"
"('Q92769', 'Q01995')"
"('Q52LG2', 'Q86SG6')"
"('Q99496', 'Q13404')"
"('Q9P013', 'Q01844')"
"('O75478', 'Q8NEM0')"
"('P46459', 'P20963')"
"('Q96EY1', 'Q13233')"
"('P35626', 'Q8NH02')"
"('P08865', 'O95625')"
"('P05141', 'Q92731')"
"('Q9C0F1', 'Q13561')"
"('Q96BR9', 'P48730')"
"('Q9GZX9', 'Q9HCE1')"
"('Q5F1R6', 'P27635')"
"('Q9Y264', 'P00533')"
"('Q6IE81', 'P33991')"
"('Q9H0W8', 'Q969Q6')"
"('Q08050', 'P06400')"
"('Q15311', 'P49757')"
"('Q86VP6', 'P62314')"
"('Q92731', 'Q96KM6')"
"('P22694', 'O14581')"
"('Q15637', 'Q9BYG5')"
"('Q96PU5', 'Q96MS0')"
"('Q9UHD2', 'Q92974')"
"('Q96HN2', 'Q8TAF3')"
"('Q8IVT2', 'O75360')"
"('P31943', 'Q9H2C0')"
"('Q9UHP3', 'P55854')"
"('Q99572', 'O76011')"
"('Q96JN0', 'Q9BPW8')"
"('Q9UBK8', 'O00139')"
"('Q92841', 'Q8TAQ2')"
"('P63279', 'Q7Z419')"
"('P60953', 'Q9NRR3')"
"('P31749', 'Q13131')"
"('O43684', 'P25054')"
"('P78424', 'Q8NA54')"
"('P42704', 'Q9BRA0')"
"('Q9BRQ0', 'Q9UBU9')"
"('Q8N609', 'O43889')"
"('Q00987', 'Q7Z6E9')"
"('O95793', 'O14576')"
"('P07737', 'O95466')"
"('Q9NWQ4', 'Q9NVV9')"
"('Q02040', 'Q15834')"
"('Q92561', 'O00267')"
"('O14980', 'Q9GZX7')"
"('O94986', 'Q8NDC0')"
"('Q9NQ33', 'P41134')"
"('O15541', 'Q9BZR9')"
"('Q504Q3', 'Q00059')"
"('P52888', 'P52209')"
"('P61218', 'Q9NYK6')"
"('Q16658', 'Q9NVI1')"
"('P48147', 'Q9Y478')"
"('O15498', 'P37802')"
"('Q15034', 'P81408')"
"('Q8IV03', 'Q3B820')"
"('O00213', 'P61978')"
"('Q9H944', 'Q9H9Y6')"
"('P61289', 'P42677')"
"('Q9NZR4', 'Q16777')"
"('P07910', 'O75530')"
"('P38398', 'P85299')"
"('Q9BUZ4', 'Q15427')"
"('Q15051', 'Q08752')"
"('Q12986', 'Q01130')"
"('Q8NGY0', 'P62873')"
"('P01834', 'Q92784')"
"('Q9BV73', 'Q96DF8')"
"('P23469', 'O60333')"
"('Q9UBW7', 'Q15717')"
"('O43395', 'Q15019')"
"('Q9H3R0', 'O15379')"
"('P20042', 'P60228')"
"('O60684', 'P05386')"
"('O60890', 'P01106')"
"('P14868', 'P26368')"
"('Q13882', 'P00533')"
"('P48556', 'Q9Y3C5')"
"('Q05516', 'O95872')"
"('Q49A26', 'P13796')"
"('P0C671', 'Q92843')"
"('Q15717', 'Q9Y6G1')"
"('O43390', 'Q9GZQ8')"
"('P62241', 'P84098')"
"('Q8N8D1', 'P54257')"
"('Q99062', 'Q9UM11')"
"('P48047', 'Q9P286')"
"('Q9BSB4', 'P13804')"
"('P43243', 'P18124')"
"('Q13671', 'O76011')"
"('P16383', 'P54253')"
"('Q9NPF5', 'P62805')"
"('Q96QR8', 'P15927')"
"('Q9Y6K9', 'Q9UBF6')"
"('Q14683', 'Q05519')"
"('O14964', 'P02533')"
"('P85299', 'P98175')"
"('Q96QU8', 'Q9HAW0')"
"('Q9Y2I6', 'Q9BSJ2')"
"('Q96C92', 'Q8IZT6')"
"('P02794', 'P04637')"
"('Q6P4F7', 'P46940')"
"('Q7Z7M0', 'O15265')"
"('Q13616', 'Q3ZLR7')"
"('Q15717', 'P22102')"
"('O75197', 'Q5VX71')"
"('P10636', 'P00533')"
"('O95989', 'P27695')"
"('P48729', 'P40337')"
"('P54259', 'Q96PV6')"
"('P52815', 'Q5JRX3')"
"('Q01968', 'Q9UEU0')"
"('Q13200', 'Q5UIP0')"
"('Q9NVX0', 'P20618')"
"('Q9Y3B2', 'Q8TBB1')"
"('Q9Y4I1', 'P01106')"
"('Q9NX63', 'Q96R06')"
"('Q9UGJ1', 'O60783')"
"('Q9H4G0', 'Q16854')"
"('P17844', 'Q9NR56')"
"('P61586', 'Q15669')"
"('Q8IY63', 'P34897')"
"('P12956', 'P68400')"
"('Q8IVF2', 'P60520')"
"('Q9BXN2', 'Q8N5M9')"
"('O14920', 'P61599')"
"('Q6NXE6', 'P31327')"
"('Q9NPC3', 'P06493')"
"('Q9BWH6', 'P67870')"
"('P61964', 'P25788')"
"('P02788', 'Q96Q45')"
"('Q9GZZ9', 'P50990')"
"('P06400', 'P15692')"
"('Q01844', 'Q8N6R1')"
"('P63104', 'Q07002')"
"('O15371', 'Q9UKB1')"
"('Q7Z3Y8', 'O95295')"
"('P15311', 'P48023')"
"('Q93034', 'Q9NYS7')"
"('P33993', 'Q9NXC5')"
"('P04637', 'P08151')"
"('Q8NAM6', 'Q9UHA4')"
"('Q02388', 'Q8TBC3')"
"('P54578', 'P51665')"
"('Q15008', 'P61247')"
"('P62807', 'P51610')"
"('Q8TEA8', 'O00754')"
"('O15027', 'Q00610')"
"('Q401N2', 'P01892')"
"('P05014', 'P14784')"
"('Q8TES7', 'Q9Y2D8')"
"('Q05639', 'P62826')"
"('O15143', 'Q96H55')"
"('P05387', 'O95166')"
"('Q08378', 'Q9P0N5')"
"('P62280', 'P55072')"
"('Q9P2B7', 'P68400')"
"('Q13017', 'Q8IXI1')"
"('Q9HCD6', 'Q9Y597')"
"('Q6UXL0', 'P11362')"
"('Q8NAP8', 'O43314')"
"('P49917', 'P09651')"
"('P30305', 'Q6ZW31')"
"('P56199', 'P63261')"
"('P00167', 'Q8IZM9')"
"('Q15370', 'P49736')"
"('P20648', 'Q16854')"
"('O14654', 'Q13620')"
"('Q92841', 'O95995')"
"('Q07864', 'Q96FV0')"
"('Q6UVJ0', 'Q96CN7')"
"('Q13546', 'Q99558')"
"('P08069', 'Q92569')"
"('Q99962', 'P35462')"
"('O75420', 'Q9UPQ3')"
"('O15400', 'Q9UNK0')"
"('Q9BXY8', 'Q12933')"
"('Q86XR8', 'P01106')"
"('P40692', 'P01834')"
"('P07339', 'P22695')"
"('P35221', 'Q6FHJ7')"
"('Q9Y5E4', 'Q9Y6T7')"
"('P54105', 'Q9BUL8')"
"('P35226', 'Q569K4')"
"('O15347', 'Q9ULC4')"
"('Q9HC77', 'Q9H4A3')"
"('Q6P2Q9', 'Q15029')"
"('P21675', 'P10275')"
"('Q969K3', 'Q9BWX1')"
"('P14416', 'Q66LE6')"
"('Q96EZ8', 'P56537')"
"('P27448', 'Q99959')"
"('P33981', 'Q68CZ1')"
"('Q8WV15', 'P53365')"
"('O60762', 'Q9P2X0')"
"('Q9UJZ1', 'O75147')"
"('P62847', 'Q6NUN9')"
"('O15111', 'P35222')"
"('O96015', 'P60328')"
"('P35544', 'Q9BRP8')"
"('P68104', 'Q96CW1')"
"('Q14151', 'P36873')"
"('Q8N726', 'P60468')"
"('Q9UL63', 'Q4G1C9')"
"('P50221', 'Q96CN9')"
"('P17676', 'P02763')"
"('P58182', 'P38405')"
"('Q13503', 'Q15648')"
"('Q96DF8', 'P02741')"
"('P01569', 'Q9HBE5')"
"('Q2TAY7', 'P04004')"
"('P32121', 'P05771')"
"('Q8TAP6', 'P31749')"
"('Q9Y3D0', 'Q9H4A3')"
"('Q5VTR2', 'Q9Y6A5')"
"('Q92993', 'Q5QJE6')"
"('Q8IZD4', 'Q8IU60')"
"('Q8TBZ8', 'O95751')"
"('P05412', 'Q9UJW3')"
"('P06493', 'Q7Z3J3')"
"('P05783', 'P13647')"
"('Q15393', 'Q16594')"
"('P07197', 'Q9UJZ1')"
"('P52732', 'Q9NRD1')"
"('Q96D71', 'Q9NYZ3')"
"('P10275', 'P07948')"
"('Q9HC78', 'P37231')"
"('Q06210', 'Q15637')"
"('P05771', 'P62993')"
"('Q92793', 'Q86YD1')"
"('Q969Q1', 'P31937')"
"('O95429', 'Q5T6S3')"
"('Q96Q42', 'P20339')"
"('Q92831', 'P20248')"
"('P35226', 'P19338')"
"('Q15904', 'O75469')"
"('P40200', 'Q9NX00')"
"('P21333', 'Q9UKB1')"
"('Q15418', 'Q16719')"
"('P61289', 'Q07021')"
"('P08708', 'Q9NW13')"
"('Q9BZE1', 'Q9P0J1')"
"('Q9NRD1', 'Q08380')"
"('Q9HAV0', 'Q9UGI9')"
"('P07195', 'Q8TF05')"
"('Q9Y4H4', 'O43610')"
"('Q6XQN6', 'P53041')"
"('O43251', 'Q8NG27')"
"('O60341', 'P78347')"
"('Q15717', 'Q68E01')"
"('O75530', 'O00712')"
"('O95714', 'Q96GD4')"
"('P49917', 'P62495')"
"('P19484', 'P19532')"
"('P32121', 'P12931')"
"('P49773', 'A5PLL7')"
"('Q9Y6D9', 'Q14134')"
"('P34897', 'O15440')"
"('Q8TAT6', 'P49863')"
"('Q6PCD5', 'Q00987')"
"('P15927', 'P11142')"
"('P27986', 'Q9Y2H0')"
"('P78371', 'O60260')"
"('Q9H7D7', 'P62256')"
"('Q9NPE3', 'O00567')"
"('Q96RL1', 'Q99829')"
"('O15144', 'Q07889')"
"('P35638', 'P24278')"
"('Q9Y6C9', 'P25705')"
"('Q8NBW4', 'P01909')"
"('Q86YC2', 'P51784')"
"('Q9H9Y6', 'O95602')"
"('Q13619', 'Q7L5Y6')"
"('P09629', 'P78527')"
"('P30405', 'P43364')"
"('Q8N0X4', 'O43561')"
"('Q15910', 'Q14498')"
"('O43181', 'Q9P015')"
"('P17707', 'Q9Y664')"
"('Q9UQL6', 'P61247')"
"('O43151', 'P19387')"
"('P13646', 'P17661')"
"('Q8IVL1', 'Q96T37')"
"('P14672', 'O75874')"
"('P46379', 'Q3V6T2')"
"('P52701', 'Q14683')"
"('P32121', 'Q8NH43')"
"('P0DP23', 'Q15653')"
"('O00231', 'P60900')"
"('O95678', 'Q9H492')"
"('Q8N5U6', 'P51668')"
"('Q13145', 'O43541')"
"('P00519', 'P05067')"
"('Q06710', 'Q16633')"
"('P63104', 'Q9H9J4')"
"('P23258', 'O43900')"
"('Q96F46', 'Q9Y4K3')"
"('Q9HAP6', 'Q9NUP9')"
"('Q92564', 'Q13618')"
"('Q92845', 'Q9BSU3')"
"('O00267', 'Q99496')"
"('Q13045', 'Q9NPJ6')"
"('O14727', 'P0DMV9')"
"('Q13617', 'Q16629')"
"('P55795', 'Q99698')"
"('P16871', 'P58546')"
"('P01106', 'Q96BR5')"
"('Q02388', 'Q13751')"
"('Q9BW83', 'Q01650')"
"('P55072', 'Q8IXB1')"
"('Q6P3W7', 'Q9NYZ3')"
"('O15379', 'P40337')"
"('Q13492', 'P49736')"
"('Q8TCT0', 'Q9NRA8')"
"('O95714', 'Q8WTW4')"
"('Q00887', 'P51681')"
"('P46527', 'P24385')"
"('P16930', 'P00338')"
"('P10809', 'P55072')"
"('Q99471', 'Q8IVT2')"
"('Q9UER7', 'P04792')"
"('Q4VCS5', 'Q8NI35')"
"('Q6NSJ2', 'Q9NP66')"
"('Q8N3D4', 'Q92734')"
"('P04818', 'O75083')"
"('P21580', 'Q9UBU9')"
"('P54707', 'P01303')"
"('P04637', 'Q8WYH8')"
"('P52435', 'Q15560')"
"('Q9UHA2', 'Q92796')"
"('Q13526', 'P36969')"
"('Q92830', 'Q9NVC6')"
"('P06748', 'P60866')"
"('Q8N448', 'O00257')"
"('P17844', 'Q16630')"
"('P31947', 'Q86X27')"
"('Q9Y266', 'P30504')"
"('Q9BVI4', 'P19012')"
"('P57060', 'P38398')"
"('P38606', 'P39656')"
"('Q13485', 'Q13007')"
"('Q96E29', 'Q96DZ9')"
"('Q9UPN3', 'P25054')"
"('O75792', 'Q15811')"
"('Q02930', 'O76081')"
"('Q9P0W2', 'P19012')"
"('P35268', 'Q02543')"
"('P30556', 'O95858')"
"('P49407', 'A7KAX9')"
"('Q8ND90', 'Q9Y2B5')"
"('P51665', 'O43242')"
"('O00217', 'O95167')"
"('Q5T4B2', 'Q7Z3K3')"
"('P05412', 'Q9NY61')"
"('O00267', 'Q8TEW6')"
"('Q5TZ20', 'Q9P2W3')"
"('Q8IVP5', 'P56545')"
"('P40429', 'O75530')"
"('Q9BWM7', 'Q9UBW7')"
"('Q96FF9', 'Q9BYX7')"
"('Q6NT76', 'Q8N8B7')"
"('Q5VIR6', 'O15516')"
"('Q14209', 'P49736')"
"('P78395', 'Q16777')"
"('Q99958', 'P59022')"
"('P61326', 'Q13838')"
"('Q8TDN6', 'Q9NX58')"
"('O43251', 'Q15717')"
"('O95302', 'Q9NQW7')"
"('Q96CN7', 'O00273')"
"('O14713', 'Q9BSQ5')"
"('O94808', 'P06576')"
"('Q9NXR8', 'Q8TCJ0')"
"('O43151', 'Q03933')"
"('P04406', 'Q96NS5')"
"('Q96N67', 'Q8IUI8')"
"('P10145', 'Q14833')"
"('Q9Y6K9', 'Q9C035')"
"('Q92993', 'O00213')"
"('P04626', 'P11021')"
"('Q0D2H9', 'Q13287')"
"('P15313', 'Q00839')"
"('Q9Y468', 'P62191')"
"('Q9Y697', 'O95229')"
"('O75436', 'Q96C92')"
"('O60341', 'O75558')"
"('Q4VXU2', 'Q9UFF9')"
"('P07384', 'P53634')"
"('P01023', 'Q8IXA5')"
"('P08865', 'P49748')"
"('Q13885', 'P50453')"
"('O43309', 'Q9NX65')"
"('Q9H078', 'O95900')"
"('P49441', 'P20393')"
"('Q15019', 'Q96RY5')"
"('O60711', 'Q9Y6K9')"
"('P12268', 'O60260')"
"('P46531', 'Q92830')"
"('O60641', 'Q14164')"
"('P54278', 'P02545')"
"('P25791', 'Q8IXK0')"
"('Q9Y4K3', 'Q16576')"
"('Q13185', 'Q8IYB3')"
"('P82914', 'Q92552')"
"('Q8N3F8', 'Q96B97')"
"('P62068', 'P60660')"
"('Q96EP5', 'P38398')"
"('P35244', 'Q8IZL8')"
"('Q9HAU0', 'Q9NQT8')"
"('Q9UI36', 'Q01844')"
"('Q9NVR5', 'Q13554')"
"('Q9ULX6', 'Q99728')"
"('O60641', 'P12980')"
"('P06748', 'Q9BUL9')"
"('Q9UGP8', 'Q6DKJ4')"
"('P00533', 'Q99962')"
"('Q9Y6J8', 'P78330')"
"('P36873', 'P19388')"
"('O14513', 'P25054')"
"('Q7L190', 'O95751')"
"('Q9HBH7', 'P78358')"
"('Q7Z465', 'Q92626')"
"('P19838', 'P01876')"
"('O14639', 'P62140')"
"('P04818', 'Q9Y3C8')"
"('Q9NY15', 'Q9UBP9')"
"('P09758', 'P15336')"
"('P04899', 'Q96J02')"
"('Q6IQ23', 'Q9UNN8')"
"('Q9Y574', 'P10809')"
"('Q9BXW9', 'P12004')"
"('Q16635', 'P54289')"
"('P36894', 'Q9HCE7')"
"('Q12979', 'O95714')"
"('Q86SQ0', 'P21359')"
"('O14965', 'Q99436')"
"('Q9UGI8', 'P46940')"
"('Q86X19', 'Q96CN9')"
"('O14980', 'Q99871')"
"('P49407', 'P12272')"
"('P50591', 'Q9UBN6')"
"('Q05397', 'O60674')"
"('Q14112', 'Q6UX06')"
"('Q96DZ9', 'O60664')"
"('P13928', 'Q9UMR2')"
"('Q8TCT1', 'Q9UQ80')"
"('O43809', 'Q5RL73')"
"('Q9UH99', 'P45983')"
"('Q27J81', 'P62140')"
"('Q96IW7', 'Q99942')"
"('P27348', 'Q9BYG5')"
"('O00459', 'Q5XKE5')"
"('Q14498', 'Q9BRR8')"
"('P17040', 'Q9Y5A6')"
"('Q15650', 'P11831')"
"('Q9P0S9', 'Q96BA8')"
"('Q96QU8', 'Q86Y56')"
"('P32121', 'Q8NGW6')"
"('P13994', 'Q5T447')"
"('Q9Y6X8', 'Q9UK23')"
"('Q8N7H5', 'O00311')"
"('Q7Z2W4', 'Q13148')"
"('Q9UBK2', 'P48552')"
"('P09110', 'O95182')"
"('P15531', 'Q9NRD1')"
"('Q13315', 'Q14161')"
"('Q29RF7', 'P01106')"
"('Q5JTY5', 'P51965')"
"('C4AMC7', 'P47755')"
"('Q8NFW5', 'Q9H3G5')"
"('Q9BZZ5', 'P53384')"
"('Q86TM6', 'P04439')"
"('Q9H3P2', 'Q9UBU9')"
"('Q9Y6X2', 'Q12772')"
"('P05067', 'P39900')"
"('Q27J81', 'Q16666')"
"('Q16594', 'Q14995')"
"('Q14669', 'O15198')"
"('P05412', 'P16220')"
"('P53420', 'Q92876')"
"('P62841', 'P62857')"
"('Q8NCI6', 'Q9C0D3')"
"('P41214', 'O60739')"
"('O14617', 'P25116')"
"('O14980', 'P62917')"
"('Q9H000', 'Q9BQ04')"
"('Q96G42', 'Q2TAL8')"
"('Q8N163', 'P43360')"
"('O76061', 'Q86VW0')"
"('P22612', 'Q9Y3N9')"
"('P11362', 'Q15118')"
"('P35226', 'Q13618')"
"('Q9NZ81', 'Q8N9E0')"
"('P61966', 'O75843')"
"('P62753', 'P62241')"
"('P27986', 'P29074')"
"('P43243', 'Q99459')"
"('O00429', 'P53367')"
"('P49736', 'P63241')"
"('Q9UGI0', 'P30039')"
"('Q15020', 'P14678')"
"('P16284', 'P50148')"
"('Q9UHV5', 'P05067')"
"('P60981', 'P49736')"
"('Q9H0W5', 'P49736')"
"('Q96C10', 'Q9H0D6')"
"('Q12778', 'P29590')"
"('P49589', 'P14735')"
"('Q9BUL8', 'Q02556')"
"('P69891', 'P69892')"
"('Q7Z4N8', 'Q99608')"
"('P61244', 'P28370')"
"('Q8ND90', 'Q53FD0')"
"('Q9UII4', 'Q12952')"
"('P32969', 'P42677')"
"('Q9BVA1', 'Q9BUU2')"
"('A0JLT2', 'P42166')"
"('Q96KP4', 'P30101')"
"('P62879', 'O60503')"
"('Q9UBU9', 'O00764')"
"('Q9Y265', 'P62330')"
"('P54840', 'O95166')"
"('Q8IY81', 'Q9ULX3')"
"('Q92793', 'P11831')"
"('Q9UI42', 'Q96IK5')"
"('P31323', 'Q92667')"
"('P53007', 'O75208')"
"('Q9UKT9', 'Q8IVS8')"
"('Q96KB5', 'Q96EP1')"
"('Q63HR2', 'Q9H6S3')"
"('O95905', 'Q9NPJ6')"
"('Q15418', 'P11362')"
"('P35247', 'P81534')"
"('Q9UHB6', 'P0DP23')"
"('Q6I9Y2', 'Q6PJT7')"
"('Q9Y606', 'P14735')"
"('Q969T4', 'Q99496')"
"('Q86WX3', 'Q8IUQ4')"
"('P08243', 'P18848')"
"('Q9H410', 'Q92569')"
"('P01241', 'P42702')"
"('Q96MH2', 'Q08289')"
"('Q66GS9', 'Q9P209')"
"('Q15643', 'Q8IZ52')"
"('O75364', 'Q5D862')"
"('Q9HCE1', 'P20073')"
"('P02751', 'O43707')"
"('Q9Y6C9', 'Q9BZE1')"
"('Q9Y2J2', 'Q2M1P5')"
"('Q9BY44', 'Q6XQN6')"
"('Q9NPL8', 'O00483')"
"('P50613', 'Q01094')"
"('P61026', 'Q9H0N0')"
"('P02768', 'P50502')"
"('P05771', 'Q9UNY4')"
"('P25686', 'O43681')"
"('Q8N4S0', 'Q96ES7')"
"('P62136', 'Q96A32')"
"('Q9NZJ0', 'P38936')"
"('P62879', 'Q00975')"
"('Q9GZT9', 'P68431')"
"('P62699', 'P04440')"
"('P49821', 'P55809')"
"('Q9NQW1', 'Q9Y6B6')"
"('P24534', 'P23508')"
"('P27694', 'P15924')"
"('Q16537', 'Q02241')"
"('P49006', 'Q86X19')"
"('Q5JST6', 'Q9NRD5')"
"('Q9H4B6', 'P18509')"
"('Q15008', 'Q16659')"
"('P37231', 'Q96EK7')"
"('Q6ZMI0', 'Q8NBS9')"
"('P25685', 'Q9C0C7')"
"('P12830', 'Q8N3F8')"
"('Q8N5A5', 'Q16543')"
"('P05129', 'P08238')"
"('Q8IWZ5', 'Q9H6L4')"
"('Q14526', 'Q5T6S3')"
"('Q86YD7', 'Q7Z699')"
"('O43586', 'O75386')"
"('Q96HA8', 'Q96CD2')"
"('Q86WV5', 'Q9H668')"
"('Q8WXU2', 'Q9GZQ8')"
"('Q16543', 'Q9UFW8')"
"('P27635', 'P62266')"
"('O15360', 'P00492')"
"('P30305', 'Q96F86')"
"('O00161', 'P61221')"
"('O94910', 'O00555')"
"('Q9C029', 'P51668')"
"('P35579', 'Q8IVT2')"
"('O95995', 'Q15560')"
"('Q96GM5', 'P38936')"
"('O14512', 'O60504')"
"('Q6BDS2', 'Q96EQ0')"
"('Q8IVT5', 'Q9NNX6')"
"('Q9NX62', 'P01903')"
"('Q9UGI0', 'P13010')"
"('Q9Y478', 'Q9Y2R2')"
"('O95319', 'P02751')"
"('Q93009', 'P52948')"
"('Q9HCE1', 'Q99549')"
"('Q9UI38', 'Q96S52')"
"('Q01105', 'P05362')"
"('Q8WW01', 'Q8TD10')"
"('Q9NWS9', 'Q9H4T2')"
"('Q9Y250', 'P53618')"
"('Q15165', 'P28223')"
"('Q7L0Q8', 'Q93034')"
"('Q9UNW1', 'Q9UHD9')"
"('Q9UDY2', 'Q93052')"
"('O14965', 'Q99661')"
"('Q15149', 'P35579')"
"('Q96EE3', 'Q8WUM0')"
"('Q96RU2', 'Q8WZ73')"
"('Q13257', 'Q9P2G9')"
"('P22694', 'P24588')"
"('Q8IXB3', 'Q7L1Q6')"
"('Q9BV40', 'P40818')"
"('Q15019', 'P37840')"
"('P43220', 'Q9NXG6')"
"('P07510', 'P60369')"
"('Q09161', 'Q5VTR2')"
"('P32121', 'Q5JRS4')"
"('P51857', 'Q8TEQ6')"
"('Q8WYQ5', 'Q08211')"
"('Q9NZ52', 'Q9H6D7')"
"('P61952', 'P48051')"
"('Q9ULR0', 'Q6P2Q9')"
"('Q99816', 'P45378')"
"('O95861', 'Q9Y4K3')"
"('Q9H4A6', 'P19623')"
"('P54368', 'P54253')"
"('Q99967', 'Q15796')"
"('Q13751', 'Q6ZXV5')"
"('P57076', 'P05067')"
"('Q9BUX1', 'Q9BQY4')"
"('Q9NZI8', 'P16989')"
"('P62136', 'O14802')"
"('Q14315', 'Q99755')"
"('P13196', 'Q5H9K5')"
"('Q9Y4B6', 'O15379')"
"('P19320', 'P61158')"
"('Q9UF33', 'O43921')"
"('Q8TD46', 'O14787')"
"('P21579', 'Q13951')"
"('Q9NV56', 'Q71UI9')"
"('Q86YW9', 'P28702')"
"('Q9H0I2', 'O75934')"
"('Q9HC77', 'Q8TEQ6')"
"('Q9P0N9', 'Q96PU5')"
"('O14490', 'P27986')"
"('P12931', 'Q92882')"
"('Q9BWW4', 'P48742')"
"('P08237', 'Q9NRD1')"
"('P55347', 'P22466')"
"('Q12906', 'Q6NUN9')"
"('Q9H9A7', 'Q2NKX8')"
"('P34931', 'Q9BTT4')"
"('Q07002', 'P13639')"
"('Q15061', 'Q969X6')"
"('Q15834', 'Q9H257')"
"('Q9BYQ3', 'Q8NE01')"
"('Q00403', 'Q13526')"
"('Q9NY43', 'Q04864')"
"('O94817', 'P11234')"
"('Q8WVZ9', 'P48735')"
"('Q9UQ26', 'Q9Y6V0')"
"('P25024', 'Q03113')"
"('P04179', 'P13929')"
"('Q9Y5J3', 'Q9GZP9')"
"('Q9BZR9', 'P21580')"
"('Q12962', 'O75478')"
"('Q9Y333', 'O15116')"
"('Q14493', 'Q13616')"
"('P55036', 'P06576')"
"('Q9NR28', 'Q9H0E2')"
"('Q6NXT6', 'Q9UBS9')"
"('Q6ZT21', 'Q9NV96')"
"('Q07021', 'Q6WCQ1')"
"('O95178', 'O75251')"
"('Q9NY93', 'P62280')"
"('P18075', 'A3KMH1')"
"('P04899', 'P16520')"
"('P04279', 'P05412')"
"('P52848', 'Q24JP5')"
"('P24863', 'Q9NS73')"
"('P55316', 'Q01826')"
"('P34897', 'Q9BQA5')"
"('Q09028', 'Q86YT6')"
"('P49748', 'P02768')"
"('P19875', 'P25025')"
"('P12931', 'O43823')"
"('Q86V81', 'Q8NDT2')"
"('P26038', 'O75083')"
"('P36542', 'P26599')"
"('Q9Y248', 'Q9BRT9')"
"('P03950', 'Q03405')"
"('O95997', 'Q9Y297')"
"('Q9C0C7', 'Q7Z624')"
"('O75159', 'P14784')"
"('P78545', 'P01106')"
"('Q07817', 'P54578')"
"('Q08426', 'Q9NQ48')"
"('Q99471', 'Q9NP98')"
"('Q15051', 'P25786')"
"('O75379', 'O15400')"
"('Q96NC0', 'Q96BR9')"
"('Q9P2S5', 'Q5SW79')"
"('Q08117', 'P35222')"
"('Q8N4P2', 'A0AVF1')"
"('P10415', 'P62136')"
"('Q9P258', 'P62807')"
"('P24752', 'P21549')"
"('O75348', 'P43360')"
"('Q9GZN1', 'P31153')"
"('O43791', 'P28702')"
"('P0DP24', 'Q96L03')"
"('Q07021', 'Q53S33')"
"('Q8NE31', 'O43865')"
"('Q9UFN0', 'P34913')"
"('Q1A5X7', 'Q9BYV2')"
"('P07900', 'Q14469')"
"('Q14566', 'Q86T82')"
"('O43639', 'Q96PV0')"
"('Q9NRR5', 'Q9UM22')"
"('P14210', 'P50222')"
"('Q8IY42', 'Q9BUL8')"
"('Q9UBU9', 'Q9NZI8')"
"('O75822', 'P61221')"
"('P23381', 'Q9Y371')"
"('P05026', 'P24752')"
"('Q96NL6', 'Q9HCU5')"
"('Q96LK0', 'O43829')"
"('Q9P2G9', 'P45985')"
"('P49756', 'Q9NQ29')"
"('Q5VZV1', 'P11021')"
"('P11940', 'Q13573')"
"('P28072', 'Q92731')"
"('P14923', 'Q96Q40')"
"('Q04864', 'Q5T7W7')"
"('Q86XS8', 'Q99459')"
"('O75928', 'P52630')"
"('Q6VAB6', 'Q12872')"
"('Q9H4A3', 'Q9UKV0')"
"('P62993', 'Q9UQ07')"
"('P29083', 'O15164')"
"('Q8TCJ2', 'P04843')"
"('Q01130', 'P14598')"
"('Q9Y266', 'Q9NYS7')"
"('Q14344', 'Q92997')"
"('P83436', 'O75695')"
"('P09651', 'Q13541')"
"('P20073', 'P32456')"
"('P67870', 'Q8TAE8')"
"('Q9H2C0', 'Q5T7W0')"
"('Q99571', 'P26371')"
"('Q9NYL9', 'P62140')"
"('O43741', 'Q9NP71')"
"('P14416', 'Q15172')"
"('P35611', 'O00159')"
"('O95168', 'P03897')"
"('O14757', 'P28482')"
"('P84243', 'Q562F6')"
"('P30520', 'Q96EK6')"
"('P23246', 'O60216')"
"('Q6IPM2', 'Q8WZ73')"
"('P26006', 'P12931')"
"('Q6ZW31', 'O95544')"
"('Q86X45', 'Q03933')"
"('P05412', 'Q13868')"
"('Q16181', 'P11021')"
"('Q68E01', 'P51648')"
"('Q9BT25', 'Q86VQ0')"
"('Q8WYQ3', 'O75489')"
"('Q9ULR5', 'P11940')"
"('Q9P289', 'O94986')"
