negatives
"('Q86UF1', 'Q9BVX2')"
"('P10599', 'O95990')"
"('Q15654', 'Q9NU39')"
"('P00540', 'Q86YF9')"
"('Q9Y5K8', 'P62269')"
"('Q96Q83', 'P78371')"
"('A0JLT2', 'P84103')"
"('Q9HBZ2', 'Q8N1B4')"
"('P78362', 'Q16644')"
"('Q9Y265', 'Q9Y5K5')"
"('O60336', 'Q9BYQ3')"
"('Q5T619', 'Q9Y2D8')"
"('Q9Y5B8', 'Q01433')"
"('O95154', 'Q15323')"
"('Q6FHJ7', 'P23142')"
"('P35240', 'P36578')"
"('P27635', 'Q9NXF1')"
"('Q9NR21', 'Q15645')"
"('P63244', 'Q92777')"
"('Q9NZI8', 'Q9NVX0')"
"('P53350', 'P30291')"
"('O75746', 'Q9BRQ6')"
"('P49736', 'P10412')"
"('O95071', 'Q04206')"
"('P98179', 'O75360')"
"('P63279', 'Q96PU4')"
"('P09622', 'Q7Z6Z7')"
"('P04844', 'Q6NUS6')"
"('Q92925', 'P04637')"
"('Q00653', 'Q01201')"
"('A6NKT7', 'P63279')"
"('Q15906', 'Q9UBU8')"
"('P25103', 'Q5JY77')"
"('Q6GPH6', 'O43765')"
"('Q9UM11', 'P04183')"
"('Q9UGJ1', 'P01106')"
"('Q13507', 'Q9Y210')"
"('Q16594', 'P61254')"
"('Q14203', 'P30622')"
"('P10275', 'P11387')"
"('Q8NEN9', 'Q15884')"
"('Q96ST3', 'O94776')"
"('Q9NUX5', 'Q6IBS0')"
"('Q86UK5', 'Q15006')"
"('P62826', 'O95373')"
"('O00443', 'Q9UM54')"
"('P36888', 'P07900')"
"('O94905', 'P34932')"
"('Q96FV9', 'Q9Y2R5')"
"('P81605', 'O95433')"
"('Q9NPG1', 'P42338')"
"('Q9H4M9', 'Q6IQ23')"
"('P49903', 'P55735')"
"('Q9BWC9', 'Q5T3J3')"
"('Q15366', 'P19320')"
"('O14654', 'P57078')"
"('Q96LW7', 'O60296')"
"('Q15717', 'Q9BZR9')"
"('Q9BW71', 'P19784')"
"('P51659', 'P07550')"
"('Q9HBJ0', 'Q9NV56')"
"('P62993', 'O43900')"
"('Q8IXI2', 'Q8NBP7')"
"('A4D2B8', 'O75818')"
"('Q9Y421', 'Q9UNZ2')"
"('Q9HCE1', 'Q9UBX3')"
"('Q6P1J9', 'P50750')"
"('Q8N137', 'Q8TCU4')"
"('P18848', 'Q15744')"
"('Q9NPJ6', 'Q7L2H7')"
"('Q96HA8', 'P04424')"
"('O43865', 'P48431')"
"('P12830', 'O15427')"
"('P08238', 'Q9UL18')"
"('Q5T686', 'P60331')"
"('P61353', 'P62241')"
"('Q8IWJ2', 'Q92731')"
"('P23396', 'Q13895')"
"('Q12933', 'Q14790')"
"('Q9UBS0', 'Q13451')"
"('Q96CW1', 'Q16778')"
"('Q8N6L1', 'Q8IWL3')"
"('Q12824', 'Q02880')"
"('Q9NYK5', 'P04629')"
"('Q8NBW4', 'Q6DKI2')"
"('P30281', 'P21127')"
"('O43520', 'Q3MIR4')"
"('Q5VWX1', 'O60506')"
"('P68036', 'O95182')"
"('P61224', 'P23508')"
"('P04637', 'O00571')"
"('P49675', 'Q15276')"
"('Q9UBX3', 'Q14186')"
"('O15079', 'Q9UI12')"
"('O43379', 'Q5T3J3')"
"('Q9BQE3', 'Q13617')"
"('P36543', 'P23508')"
"('Q15714', 'O75964')"
"('Q9P0U4', 'Q9UBB9')"
"('Q13620', 'Q9UBF6')"
"('Q8N726', 'Q13105')"
"('P01889', 'Q99460')"
"('O00410', 'P46531')"
"('Q15717', 'Q9UL25')"
"('O94817', 'O43186')"
"('O14732', 'Q13310')"
"('P16520', 'P54619')"
"('P31150', 'Q9BZG1')"
"('Q9BTT0', 'Q9UNH7')"
"('Q9UJY1', 'P52732')"
"('Q96GM5', 'P0C869')"
"('Q9UBD5', 'P04629')"
"('O14965', 'P68036')"
"('Q96SD1', 'O15084')"
"('P55795', 'Q13151')"
"('Q00653', 'P24385')"
"('Q96KQ7', 'P01137')"
"('Q00610', 'P27708')"
"('Q86XA0', 'Q9UBS4')"
"('P03372', 'Q15796')"
"('P35244', 'P05089')"
"('Q96C00', 'P19838')"
"('O95990', 'Q8N6Y0')"
"('Q02878', 'Q9H116')"
"('Q8NDC4', 'Q16143')"
"('P30305', 'O60573')"
"('Q8IZU0', 'Q13188')"
"('P06748', 'Q05513')"
"('Q14145', 'P06454')"
"('P24941', 'Q92499')"
"('Q9UK17', 'P12956')"
"('P61604', 'P15336')"
"('Q7Z6Z7', 'P46781')"
"('P78410', 'Q92968')"
"('P53618', 'P49755')"
"('O15020', 'O75147')"
"('P62333', 'Q6BCY4')"
"('Q8TEB1', 'Q92905')"
"('P04626', 'P15311')"
"('P00747', 'Q15022')"
"('Q96EG3', 'A1L4K1')"
"('Q5T8P6', 'P27694')"
"('Q13490', 'P55212')"
"('P09651', 'Q14498')"
"('Q9UKE5', 'Q9HCE7')"
"('Q86V81', 'Q6N069')"
"('Q9BS40', 'Q6UXU4')"
"('Q5VWX1', 'Q6VB84')"
"('Q96GQ7', 'P62899')"
"('P01213', 'P05067')"
"('Q13263', 'P31150')"
"('P05067', 'P98170')"
"('Q5T3J3', 'P15927')"
"('Q8N128', 'P13984')"
"('P08253', 'P06756')"
"('P28845', 'P16671')"
"('P50225', 'O00204')"
"('Q9H8Y8', 'P60891')"
"('P19388', 'P62875')"
"('Q8IUD2', 'Q09161')"
"('O14531', 'Q16827')"
"('P27708', 'P22681')"
"('A8MQ03', 'Q96B97')"
"('Q92800', 'Q6ZN18')"
"('Q99750', 'P41182')"
"('P13196', 'Q9Y473')"
"('Q9NRD1', 'P01023')"
"('P28702', 'Q86YW9')"
"('O43290', 'Q86TB9')"
"('P04439', 'Q86TM6')"
"('Q9H6K1', 'Q8TCJ0')"
"('P50454', 'O95793')"
"('Q92979', 'P06748')"
"('Q13948', 'O15353')"
"('Q96SB4', 'Q96QA6')"
"('P12004', 'O60921')"
"('Q16659', 'Q8N0X7')"
"('Q9NV92', 'P00533')"
"('Q9UJP4', 'O15111')"
"('P60953', 'Q8TCU6')"
"('P25098', 'P35626')"
"('Q5SSJ5', 'P07900')"
"('P12814', 'P05362')"
"('Q00604', 'O95817')"
"('Q14164', 'P29401')"
"('Q9NXV6', 'O94913')"
"('P36894', 'P68106')"
"('Q9NSD9', 'Q9UBU9')"
"('Q8N6L0', 'O75431')"
"('A8MQ03', 'Q9BRU9')"
"('Q9BYR2', 'Q8IWZ5')"
"('P62937', 'P12004')"
"('O60493', 'O43678')"
"('P07996', 'P61812')"
"('P35520', 'Q15404')"
"('P33176', 'P42263')"
"('Q02447', 'P37173')"
"('Q8IXJ6', 'P22681')"
"('Q5T0J7', 'P78537')"
"('A8MVW5', 'P09382')"
"('Q00987', 'P35908')"
"('P20333', 'Q13257')"
"('Q15796', 'P01106')"
"('P31946', 'Q9GZP4')"
"('P35244', 'P14678')"
"('Q8TD31', 'Q12933')"
"('P03886', 'O95182')"
"('P19784', 'Q9H2Y7')"
"('O43765', 'Q07654')"
"('Q86UD3', 'Q96B02')"
"('Q86YT6', 'Q16531')"
"('Q9UGI9', 'Q3LI72')"
"('Q14164', 'Q9HB71')"
"('P62068', 'Q01105')"
"('O15265', 'P55268')"
"('Q86YR5', 'Q9BRX9')"
"('Q8TF42', 'P02538')"
"('P49006', 'Q15717')"
"('Q86YP4', 'P48431')"
"('O00232', 'P01241')"
"('Q6P9B9', 'Q92610')"
"('P04637', 'P26358')"
"('Q92731', 'Q99460')"
"('Q9H0R8', 'P60842')"
"('P49736', 'Q9BRF8')"
"('Q6VMQ6', 'P01889')"
"('P54646', 'Q719H9')"
"('Q3B820', 'Q6L8G8')"
"('Q9Y265', 'P46940')"
"('Q8NI37', 'Q9NWU5')"
"('Q9BRK4', 'Q9P2F8')"
"('Q15170', 'Q9NZJ0')"
"('Q9BQE3', 'Q92858')"
"('Q14197', 'O00746')"
"('P48730', 'P46937')"
"('P04629', 'P34897')"
"('Q86VQ0', 'Q9Y2D8')"
"('Q9Y4G8', 'Q14696')"
"('Q7KZI7', 'O15213')"
"('Q9Y572', 'P21333')"
"('Q8N8J7', 'Q92633')"
"('O00629', 'P84243')"
"('Q03014', 'O14786')"
"('P00533', 'P31751')"
"('Q9P2T1', 'P36959')"
"('Q13547', 'P51532')"
"('Q9Y5E8', 'P04439')"
"('Q9Y5P6', 'P68104')"
"('P51858', 'P05198')"
"('P26441', 'P40238')"
"('Q96K21', 'Q8N5M4')"
"('Q8NI77', 'Q12834')"
"('P24385', 'P49815')"
"('Q9UBN7', 'Q8NHS0')"
"('P13646', 'Q86VS8')"
"('P10145', 'P46379')"
"('P62851', 'P32969')"
"('O60488', 'Q92994')"
"('Q9H2U2', 'Q7Z6K5')"
"('P24941', 'P27348')"
"('Q9NPD8', 'Q13464')"
"('O15111', 'Q04206')"
"('Q9BPW9', 'Q01814')"
"('Q496A3', 'O15519')"
"('Q5BJF6', 'Q8IXJ6')"
"('Q8TAC9', 'Q6ZW49')"
"('A8MQ03', 'Q8WVR3')"
"('P30050', 'P12755')"
"('P62333', 'P25398')"
"('P26651', 'Q9ULM6')"
"('Q13155', 'Q8TAP4')"
"('Q92793', 'Q13351')"
"('Q92624', 'Q9H1J7')"
"('P58753', 'P27986')"
"('Q12800', 'Q8N6D5')"
"('Q9Y6K9', 'P63165')"
"('O14980', 'Q14134')"
"('P00338', 'Q9Y281')"
"('Q00059', 'Q9UKB1')"
"('O96017', 'Q9UBU7')"
"('O94903', 'Q6IBS0')"
"('P61803', 'P13726')"
"('P55157', 'P23760')"
"('P55040', 'O15379')"
"('P78368', 'Q99835')"
"('P09493', 'P36897')"
"('O14745', 'Q9Y2T3')"
"('P62266', 'Q00839')"
"('Q9HCE1', 'P21675')"
"('Q9UBN7', 'Q05516')"
"('O43293', 'Q14457')"
"('P49770', 'Q9H4I9')"
"('Q5JRX3', 'Q96I99')"
"('Q15018', 'Q96EK4')"
"('P68431', 'P62899')"
"('P40337', 'Q13547')"
"('Q9BSJ8', 'Q9BUN8')"
"('O95425', 'Q92614')"
"('Q9NXC5', 'O00267')"
"('Q6Y7W6', 'Q9UHB6')"
"('P35244', 'Q96JN8')"
"('Q16790', 'P00918')"
"('P31944', 'Q70EK8')"
"('Q8TEW6', 'Q96R05')"
"('A6NEM1', 'Q9ULM2')"
"('P49286', 'Q9UPN7')"
"('P62380', 'Q15126')"
"('P80188', 'Q9HAW8')"
"('Q13416', 'P49736')"
"('Q13576', 'Q13043')"
"('Q8N163', 'P23508')"
"('Q92597', 'P63151')"
"('P49207', 'P62899')"
"('Q9BXJ2', 'O95817')"
"('Q9H307', 'Q9Y375')"
"('P05067', 'Q12799')"
"('P41180', 'Q9HCK8')"
"('P07196', 'P13646')"
"('Q5HYC2', 'P54253')"
"('P62910', 'P62244')"
"('Q9H1X1', 'Q14151')"
"('P35268', 'O14965')"
"('P43243', 'P05412')"
"('P62273', 'P84098')"
"('Q16526', 'P31946')"
"('Q96T76', 'P28340')"
"('Q9UBF6', 'Q7Z4K8')"
"('Q96JW4', 'P21217')"
"('O75400', 'P61513')"
"('Q07889', 'O15143')"
"('P26641', 'P49841')"
"('Q8TEM1', 'O95644')"
"('Q96FS4', 'O00159')"
"('P62191', 'Q9UNZ2')"
"('Q96CA5', 'P51668')"
"('Q6ZWJ1', 'Q9P2K6')"
"('P00491', 'Q9GZT6')"
"('Q9NWT6', 'Q99439')"
"('P63244', 'P06213')"
"('P62195', 'P33076')"
"('P24928', 'Q13573')"
"('Q86VP6', 'P37198')"
"('P16104', 'Q9NRC8')"
"('Q6NXE6', 'P42765')"
"('Q969H0', 'P07900')"
"('Q9H992', 'Q04323')"
"('Q9UKE5', 'P63261')"
"('P37231', 'P49716')"
"('Q12986', 'P52597')"
"('O94923', 'Q9NU53')"
"('Q3LHN2', 'Q7RTU3')"
"('P62244', 'Q9BYG3')"
"('P57739', 'Q96AP7')"
"('Q06330', 'P09493')"
"('Q9HC52', 'Q9NYF8')"
"('Q9P2I0', 'Q969F1')"
"('O75508', 'Q9Y5I7')"
"('P50402', 'Q99962')"
"('Q9UL18', 'Q12906')"
"('O14810', 'Q16623')"
"('Q06710', 'P19793')"
"('Q96G27', 'Q86TM6')"
"('O95273', 'P60321')"
"('P14416', 'P62166')"
"('Q5JU00', 'O14641')"
"('O00499', 'P61106')"
"('Q99797', 'Q16659')"
"('Q8N431', 'P01112')"
"('Q99750', 'Q6PF04')"
"('Q6NUS6', 'Q96A33')"
"('O00425', 'P67809')"
"('O75771', 'Q7Z6Z7')"
"('P01892', 'Q86X19')"
"('Q9UBT6', 'Q6UN15')"
"('Q15834', 'O75604')"
"('P41220', 'Q14524')"
"('Q15646', 'Q5T3F8')"
"('Q08945', 'Q9UPN9')"
"('P14618', 'Q96FW1')"
"('Q9GZT9', 'Q14318')"
"('Q9Y5J5', 'Q13619')"
"('Q9Y490', 'P52732')"
"('P26368', 'Q9UL46')"
"('O60303', 'Q6P1M3')"
"('P62312', 'P62310')"
"('Q5S007', 'Q13185')"
"('Q8N5S1', 'Q9Y6M4')"
"('Q9BZH6', 'Q9P0N5')"
"('Q09028', 'Q8IZL9')"
"('Q8TC76', 'Q9NYF3')"
"('Q8IUX4', 'Q15306')"
"('Q00610', 'P07550')"
"('O76021', 'Q9UL18')"
"('P36873', 'Q9UQK1')"
"('Q9Y2X8', 'Q6ZNA4')"
"('Q9GZQ8', 'Q99623')"
"('P26373', 'Q9HCE1')"
"('P40337', 'Q00005')"
"('Q12824', 'Q9H4L7')"
"('P29033', 'P63208')"
"('O00257', 'P61978')"
"('Q9BZK7', 'O75344')"
"('P56524', 'P62258')"
"('P00403', 'P02751')"
"('Q9UHL9', 'P22415')"
"('P01034', 'Q9Y4L5')"
"('Q9UJC3', 'Q8WV35')"
"('Q96D03', 'Q03393')"
"('P31749', 'P01111')"
"('Q2MV58', 'Q9P2K2')"
"('Q99614', 'P62805')"
"('P05412', 'Q8WXX5')"
"('Q16649', 'Q96BA8')"
"('O43809', 'P19320')"
"('O95229', 'P52597')"
"('P46779', 'P62841')"
"('Q14697', 'Q7Z6Z7')"
"('Q86UD4', 'Q8NHQ1')"
"('Q92769', 'Q16637')"
"('P36578', 'O60260')"
"('Q7Z3K3', 'Q9UF72')"
"('O95865', 'P38936')"
"('P31153', 'P04629')"
"('P48431', 'Q9H0E3')"
"('Q5TA78', 'Q9BYR8')"
"('P62140', 'Q96I34')"
"('Q8TCE9', 'P15884')"
"('Q9Y265', 'Q12933')"
"('O95678', 'P25800')"
"('P00533', 'P24534')"
"('Q5VYK3', 'P12883')"
"('Q13509', 'P62993')"
"('P25963', 'O15111')"
"('O15379', 'O14980')"
"('P62263', 'P02751')"
"('Q96GX1', 'Q9H6L2')"
"('Q9HAT2', 'P16870')"
"('Q9Y3Q8', 'Q9H8Y8')"
"('Q8TBZ3', 'O15160')"
"('P36543', 'Q9P0L0')"
"('P23229', 'P10321')"
"('Q8NI22', 'Q9Y230')"
"('O43237', 'Q9BUF5')"
"('O15350', 'Q03701')"
"('O75525', 'Q16666')"
"('P54253', 'Q9Y5P3')"
"('P29322', 'Q8N5V2')"
"('P55055', 'P36956')"
"('Q76I76', 'Q9UHB6')"
"('P40337', 'P22061')"
"('O75342', 'Q7L190')"
"('O75665', 'Q9P2B4')"
"('P10145', 'Q14831')"
"('O75152', 'Q13148')"
"('Q8IWF2', 'Q8IWL3')"
"('O14757', 'Q8IVT5')"
"('O43719', 'Q6ZU80')"
"('P31040', 'Q13617')"
"('Q16617', 'P41145')"
"('Q13541', 'P06730')"
"('Q9UBU9', 'P61086')"
"('Q8N5Z5', 'Q2NKJ3')"
"('O00267', 'Q14697')"
"('Q12931', 'O75390')"
"('Q99661', 'P07199')"
"('Q13509', 'Q9Y574')"
"('P11836', 'O75626')"
"('Q5VX71', 'O75197')"
"('Q9P2G3', 'Q8NFF5')"
"('Q96A72', 'P15622')"
"('O60884', 'P57078')"
"('P49862', 'Q12913')"
"('Q9Y5X3', 'Q86YD7')"
"('Q9NTM9', 'Q9Y2P4')"
"('P13693', 'P29692')"
"('Q9Y3C7', 'Q86U06')"
"('Q9UIG0', 'Q9UQ35')"
"('Q12824', 'Q8NDD1')"
"('Q14697', 'Q96LD4')"
"('Q9H0W5', 'P78310')"
"('O15355', 'P42226')"
"('P12830', 'Q9UEY8')"
"('Q8N157', 'Q8IYB1')"
"('O15479', 'P62910')"
"('Q9Y4G6', 'Q05397')"
"('Q8IYE0', 'O15049')"
"('P50395', 'Q96P53')"
"('Q9NVC3', 'Q92838')"
"('Q9NRX2', 'P62266')"
"('Q16566', 'P0DP23')"
"('P04083', 'P38159')"
"('P38646', 'Q9C0B0')"
"('Q15139', 'O75628')"
"('Q05193', 'Q9Y5X1')"
"('P43268', 'Q15831')"
"('P49356', 'O75365')"
"('Q99081', 'O43504')"
"('Q9UKG9', 'P60981')"
"('Q9BZL1', 'P78358')"
"('P07384', 'Q9Y248')"
"('Q9H867', 'P04075')"
"('P23528', 'P05023')"
"('Q01844', 'O60381')"
"('Q9UQL6', 'P02786')"
"('Q9BXF9', 'Q9BYR8')"
"('P26599', 'P19320')"
"('P52907', 'Q9NQW6')"
"('P08138', 'P52566')"
"('P23527', 'Q9UKV0')"
"('P10145', 'P03956')"
"('Q16695', 'P63010')"
"('P49407', 'Q96RD3')"
"('Q8WXW3', 'Q7Z7A1')"
"('O43674', 'Q13421')"
"('Q8N335', 'Q8IXS6')"
"('Q9BYR5', 'O95336')"
"('Q07889', 'P01111')"
"('P08779', 'P18146')"
"('Q96FW1', 'Q9ULJ3')"
"('O15357', 'P12035')"
"('P52272', 'Q16543')"
"('P30044', 'Q9Y5E8')"
"('P05067', 'Q92917')"
"('Q15319', 'P20783')"
"('Q86YV6', 'Q02045')"
"('Q14146', 'Q13291')"
"('P62277', 'P23396')"
"('Q9Y6Q9', 'Q969V6')"
"('P02768', 'P01614')"
"('Q15025', 'Q13526')"
"('Q9Y4X5', 'P05412')"
"('Q13310', 'Q9UHX1')"
"('Q9H223', 'P49902')"
"('Q9HD15', 'Q92769')"
"('Q9Y3M2', 'Q9H019')"
"('P48039', 'P09543')"
"('Q8NHZ8', 'Q9H1A4')"
"('P08238', 'Q6PCD5')"
"('O60443', 'Q96CG3')"
"('P05067', 'Q9H426')"
"('Q15349', 'P01111')"
"('Q8TCE6', 'O60826')"
"('P62807', 'Q9BTM1')"
"('Q14527', 'Q01860')"
"('P35998', 'Q16186')"
"('P09668', 'Q13489')"
"('P14854', 'O95721')"
"('Q15835', 'O76070')"
"('P22415', 'Q9UBL3')"
"('O94993', 'Q6ZW49')"
"('P34931', 'Q00325')"
"('Q6ZW49', 'O75952')"
"('P29074', 'Q9UQ35')"
"('P02751', 'Q96KQ7')"
"('Q9Y3F4', 'Q09472')"
"('P45983', 'P20073')"
"('P49810', 'Q92902')"
"('P14598', 'Q96RG2')"
"('O43172', 'P42702')"
"('Q9NSC5', 'Q96HB5')"
"('Q9HCE7', 'Q9NQ92')"
"('Q9NZ63', 'Q6P2Q9')"
"('Q96CA5', 'P98170')"
"('P04629', 'Q9UJZ1')"
"('Q9Y2D5', 'P62993')"
"('P21266', 'P06733')"
"('P19387', 'Q8IXH7')"
"('Q29RF7', 'Q9NR30')"
"('P15884', 'Q9H4F8')"
"('Q8IYB8', 'P04629')"
"('Q9GZP9', 'Q9UKV5')"
"('O75874', 'P24941')"
"('P35613', 'Q9NVN8')"
"('P22612', 'Q96R45')"
"('P10276', 'Q9UMX0')"
"('P30050', 'Q9UKV8')"
"('P09651', 'Q14011')"
"('P62913', 'Q9UKV8')"
"('P46379', 'Q9H293')"
"('Q8NI27', 'Q09161')"
"('P49368', 'O00743')"
"('P31327', 'P10398')"
"('Q96D71', 'Q00613')"
"('Q9BYG4', 'Q6P1M3')"
"('Q16666', 'Q15007')"
"('Q04837', 'Q02127')"
"('Q5T6F2', 'P04629')"
"('Q16625', 'O75508')"
"('Q15154', 'O95067')"
"('Q9P2B7', 'Q13045')"
"('P55061', 'Q9BYJ0')"
"('P46379', 'Q9Y5V3')"
"('Q96CW5', 'Q96DF8')"
"('Q7Z417', 'Q9BYR3')"
"('O14617', 'O43567')"
"('Q66GS9', 'Q8NDV7')"
"('Q15334', 'Q9H492')"
"('O75339', 'Q8NHV4')"
"('Q9P2K9', 'Q99417')"
"('P11498', 'P11464')"
"('Q8IY95', 'Q6P5W5')"
"('P61964', 'Q6PEV8')"
"('Q04864', 'Q5SY16')"
"('P61758', 'Q9NQW7')"
"('Q9NRG0', 'O60888')"
"('Q96KP1', 'P57078')"
"('Q92900', 'O60308')"
"('Q9NRH1', 'Q12873')"
"('Q08379', 'Q96DA0')"
"('Q6IQ23', 'P15311')"
"('Q96H86', 'Q9UJC3')"
"('P61201', 'Q8WV16')"
"('Q13200', 'Q9Y297')"
"('Q96H55', 'Q09666')"
"('Q14847', 'P15884')"
"('O43318', 'P30086')"
"('Q8NHQ1', 'O60293')"
"('P28482', 'Q07820')"
"('Q13501', 'Q2KHM9')"
"('P16615', 'O14829')"
"('Q9UHQ9', 'Q02083')"
"('P25788', 'P68363')"
"('P06748', 'P46087')"
"('Q9Y5K5', 'O75317')"
"('Q4VC05', 'P51531')"
"('Q13148', 'P82650')"
"('Q9UQ35', 'Q05519')"
"('Q92830', 'Q9UPT6')"
"('Q96LA8', 'O00231')"
"('O60858', 'P52565')"
"('Q9P0L0', 'P35232')"
"('P32969', 'P62910')"
"('P34925', 'P08670')"
"('Q96HE9', 'Q8N9T8')"
"('Q9GZM7', 'Q7Z3S9')"
"('O00291', 'O14976')"
"('Q9UJP4', 'Q96GD4')"
"('O14543', 'P16471')"
"('O60880', 'O43257')"
"('Q9Y6R0', 'Q8N448')"
"('Q13509', 'Q9UBX2')"
"('Q99576', 'Q9UM19')"
"('Q13503', 'P42858')"
"('Q15717', 'Q9H3M7')"
"('P63096', 'Q96HY6')"
"('Q13315', 'Q7Z6J9')"
"('O14874', 'Q12929')"
"('Q9NZC7', 'O95678')"
"('Q14197', 'O94905')"
"('Q9H0S4', 'Q9UKV8')"
"('Q9UHD1', 'Q9H0G5')"
"('Q13642', 'Q9H3M7')"
"('P50222', 'Q92688')"
"('P11182', 'Q8N3J5')"
"('O15525', 'P62136')"
"('P42858', 'P07919')"
"('P07741', 'P19320')"
"('P62805', 'O60678')"
"('P49247', 'P51116')"
"('P03897', 'O95298')"
"('Q9P270', 'Q9UHA2')"
"('Q96IQ9', 'Q9BRK4')"
"('O95758', 'Q9UNH5')"
"('P62072', 'Q8N4Q1')"
"('P62249', 'P62829')"
"('Q9BVA1', 'Q9NRR3')"
"('Q9Y383', 'Q9ULR5')"
"('P23416', 'Q9H813')"
"('Q96L14', 'Q9Y592')"
"('Q9UJF2', 'Q8TEH3')"
"('P35638', 'Q7Z589')"
"('P46781', 'P19387')"
"('Q00005', 'Q8N1N4')"
"('Q5TCM9', 'Q7Z3S9')"
"('P13797', 'Q9UBN6')"
"('Q9BTK6', 'Q8NEZ4')"
"('Q86X52', 'Q03405')"
"('Q9BRV3', 'O00560')"
"('O75955', 'Q8N5N7')"
"('O43422', 'O95786')"
"('P11473', 'Q92793')"
"('P06748', 'P62263')"
"('Q15910', 'O14744')"
"('Q9Y383', 'Q8NHW5')"
"('Q8IXI1', 'O95405')"
"('Q8N9I5', 'P49638')"
"('P54819', 'Q9UBN7')"
"('Q8N201', 'Q96HW7')"
"('O00629', 'P83916')"
"('Q9BUN8', 'P25786')"
"('Q92989', 'O94913')"
"('Q96DB2', 'Q96PK6')"
"('Q9Y613', 'Q96RK4')"
"('P01903', 'P29320')"
"('O75360', 'Q9BSU3')"
"('Q9UBG3', 'P08758')"
"('P52597', 'Q92542')"
"('Q03014', 'Q9UJA5')"
"('Q8NDV7', 'Q8IVT5')"
"('Q00535', 'P41236')"
"('P30291', 'Q9ULD4')"
"('Q92851', 'Q99558')"
"('Q9H2U1', 'P17844')"
"('O60841', 'Q14457')"
"('O94986', 'P49458')"
"('P00519', 'P08047')"
"('Q8WVJ2', 'Q96EB6')"
"('Q8N5S1', 'Q14344')"
"('P36405', 'Q8WZ55')"
"('P49321', 'Q6NXT2')"
"('P35249', 'P10276')"
"('P05067', 'Q8TAI1')"
"('Q8TEC5', 'O95429')"
"('Q9Y3U8', 'O60739')"
"('O75718', 'Q32P28')"
"('P62987', 'Q92901')"
"('Q9UI95', 'Q9UJX6')"
"('Q13177', 'P04179')"
"('P02751', 'Q9NZA1')"
"('Q0VD86', 'Q99706')"
"('Q13643', 'Q9H8V3')"
"('P61247', 'Q13618')"
"('O95299', 'P03905')"
"('P42768', 'P63000')"
"('P51692', 'P10912')"
"('Q12884', 'Q7Z6Z7')"
"('O14734', 'P29590')"
"('Q9UHH9', 'P50222')"
"('Q96QF0', 'Q9UBF8')"
"('Q9UJC3', 'Q99459')"
"('Q08211', 'Q13620')"
"('O75140', 'P05412')"
"('Q96SB4', 'Q6P2Q9')"
"('Q9Y6N9', 'Q8N6Y0')"
"('P60006', 'Q3T906')"
"('Q99436', 'Q16401')"
"('Q9NUX5', 'Q9UI08')"
"('Q9GZT8', 'Q9H9H4')"
"('O00716', 'P40939')"
"('Q13535', 'P54277')"
"('Q9Y6W6', 'O15264')"
"('P51553', 'Q9Y3A5')"
"('Q96PK6', 'O94921')"
"('P15884', 'Q8NDC4')"
"('Q15853', 'P39023')"
"('O00264', 'Q9H9B4')"
"('P23526', 'Q86UK5')"
"('P32246', 'P52333')"
"('Q86V85', 'Q16586')"
"('O43463', 'Q08999')"
"('Q5TC82', 'Q92841')"
"('Q15834', 'Q00994')"
"('Q9UJX2', 'O00268')"
"('Q8IXJ6', 'Q9HCL2')"
"('Q5UIP0', 'Q96E14')"
"('P60981', 'Q9BTM9')"
"('Q9UQ80', 'O75390')"
"('P01876', 'P02751')"
"('P46777', 'P27635')"
"('Q13315', 'Q9H5H4')"
"('Q8N3S3', 'Q15717')"
"('P61236', 'Q15942')"
"('P20338', 'Q6WKZ4')"
"('Q15262', 'O15118')"
"('O60333', 'O60296')"
"('P12235', 'Q9H2C0')"
"('P01112', 'P51617')"
"('Q9H4A3', 'P49770')"
"('P15622', 'Q13077')"
"('Q9NVC6', 'Q9NPJ6')"
"('Q9Y3M2', 'O60333')"
"('P54277', 'O60563')"
"('O14633', 'Q96LJ7')"
"('Q05084', 'Q8WYH8')"
"('P49916', 'Q01167')"
"('O60232', 'Q9NP79')"
"('Q15323', 'O95363')"
"('P26045', 'Q01664')"
"('Q96P70', 'Q86VU5')"
"('P04049', 'Q3ZCQ8')"
"('Q9H6Z9', 'P08235')"
"('Q6P9G9', 'P17040')"
"('Q13315', 'Q8NHY2')"
"('P62993', 'P07305')"
"('Q9Y3S1', 'P06241')"
"('Q96GM5', 'Q13573')"
"('P55273', 'Q9UKT9')"
"('P80370', 'P23634')"
"('Q08431', 'Q6IQ23')"
"('O75534', 'P04629')"
"('P03915', 'O75489')"
"('Q9Y237', 'P84090')"
"('Q9NTK5', 'O43678')"
"('P19784', 'Q9NPJ6')"
"('P02753', 'Q7Z6E9')"
"('Q05519', 'P05412')"
"('Q99567', 'P24386')"
"('O43255', 'Q96CJ1')"
"('Q5TCQ9', 'Q92823')"
"('P61077', 'Q68DK7')"
"('Q16795', 'P30466')"
"('Q86SG6', 'Q99614')"
"('P19320', 'O60493')"
"('Q00765', 'Q9NXF8')"
"('Q9NYF8', 'Q99728')"
"('Q15717', 'Q15051')"
"('P20248', 'Q9NPG3')"
"('P49736', 'O43813')"
"('Q15561', 'O95453')"
"('Q9H8V3', 'P52907')"
"('O75251', 'P03886')"
"('Q8WUE5', 'Q96AX1')"
"('P23025', 'Q15796')"
"('P43361', 'Q5JR59')"
