negatives
"('Q15014', 'Q9P127')"
"('Q8IWZ5', 'Q7Z3S9')"
"('P22612', 'P03372')"
"('P03886', 'P17568')"
"('Q15436', 'P53621')"
"('P15923', 'P50454')"
"('P50150', 'Q00722')"
"('P43364', 'Q96T60')"
"('Q9NXB0', 'O60884')"
"('Q9H0U6', 'P25054')"
"('P40227', 'P51617')"
"('P24863', 'Q15323')"
"('P48431', 'P57073')"
"('Q96EZ8', 'Q9C086')"
"('P51991', 'Q9Y297')"
"('Q9UBS0', 'O43242')"
"('O43829', 'P62851')"
"('Q9UK22', 'Q14999')"
"('Q14590', 'Q9H9J2')"
"('Q12933', 'Q13404')"
"('P43115', 'Q86VM9')"
"('Q15910', 'P31260')"
"('O60711', 'P18146')"
"('Q9UL18', 'P62277')"
"('Q969X5', 'Q14789')"
"('Q13618', 'Q92804')"
"('P46779', 'Q9NRD1')"
"('O15027', 'Q9HC77')"
"('Q07820', 'Q969H0')"
"('Q9H7B2', 'Q99848')"
"('Q99829', 'O43684')"
"('Q9P0K7', 'P46940')"
"('P27361', 'Q8N5M4')"
"('Q9P2F8', 'Q68CZ1')"
"('Q9Y3S1', 'O00141')"
"('P61158', 'P12830')"
"('O43567', 'O14617')"
"('Q13021', 'Q8IUN9')"
"('Q96QV1', 'Q9Y4K3')"
"('Q9NXK8', 'P05412')"
"('P63241', 'Q9C0E2')"
"('O75346', 'O95751')"
"('Q92481', 'Q96RK1')"
"('P05067', 'Q8WW52')"
"('Q86V81', 'Q9Y5S9')"
"('Q5T8A7', 'Q9NYQ7')"
"('Q9P2N5', 'Q01860')"
"('P61328', 'P07333')"
"('Q7L5Y9', 'P09237')"
"('Q9H706', 'O75791')"
"('Q99683', 'Q14289')"
"('Q8TEW0', 'Q02833')"
"('P51648', 'Q9NXK8')"
"('Q13882', 'P50991')"
"('Q5JTH9', 'Q15633')"
"('P42680', 'P16471')"
"('O14576', 'Q9BQE3')"
"('P38646', 'Q6IQ23')"
"('Q8N5N7', 'Q86TS9')"
"('Q15717', 'O43298')"
"('P40429', 'Q02878')"
"('Q9BXP5', 'Q9UNF1')"
"('P49639', 'O14633')"
"('Q9Y4F3', 'Q504Q3')"
"('Q9Y5K6', 'Q9H0H5')"
"('Q9UPS6', 'P55345')"
"('Q16891', 'O75147')"
"('Q13526', 'P11388')"
"('Q9UBN1', 'Q9Y673')"
"('Q96HA8', 'Q53H96')"
"('P29083', 'Q9BTE6')"
"('Q96SB4', 'Q96FA3')"
"('P13984', 'Q9UKW4')"
"('O43739', 'P42336')"
"('Q01860', 'P07437')"
"('P11464', 'P09382')"
"('Q14108', 'Q15262')"
"('Q99814', 'Q8NFJ9')"
"('A8MQ03', 'Q9H3Y0')"
"('P10144', 'Q15185')"
"('Q15654', 'Q9Y4C2')"
"('Q92890', 'Q9BPX5')"
"('P22612', 'Q8NGE0')"
"('O75487', 'Q9ULV1')"
"('Q86T24', 'O75081')"
"('Q00535', 'P05067')"
"('P15976', 'Q8WW38')"
"('Q14353', 'P01100')"
"('P05412', 'Q8NI27')"
"('P35269', 'P68400')"
"('O95229', 'Q9HBM1')"
"('Q86VQ0', 'Q9BW83')"
"('Q6P5X5', 'A8MQ03')"
"('P51788', 'Q92917')"
"('O00267', 'P51948')"
"('Q9ULG1', 'P60709')"
"('P12318', 'Q8NHL6')"
"('Q9H227', 'Q63HR2')"
"('P62993', 'Q9NRY4')"
"('P15311', 'P46940')"
"('O43609', 'Q5T7P2')"
"('O95484', 'P78369')"
"('Q12933', 'Q15326')"
"('Q9Y6K0', 'Q16659')"
"('P0DP25', 'Q12800')"
"('Q13619', 'P84103')"
"('P11487', 'P09619')"
"('Q16617', 'P21757')"
"('Q86UP2', 'P61586')"
"('P35251', 'P12956')"
"('Q92561', 'Q96FK6')"
"('P50552', 'Q16864')"
"('P07237', 'Q9NRC8')"
"('Q9NRD1', 'P16278')"
"('O43615', 'P04216')"
"('P51617', 'P21580')"
"('P04637', 'P0DMV9')"
"('Q86YT6', 'O15078')"
"('O95402', 'Q9NWA0')"
"('P28332', 'P01116')"
"('Q8WUY1', 'P04626')"
"('Q9Y6F8', 'O60684')"
"('P31271', 'O14862')"
"('Q9BX67', 'Q07157')"
"('P42694', 'Q9Y2I1')"
"('P78385', 'Q3LI66')"
"('P24864', 'P29966')"
"('Q9UD71', 'Q13522')"
"('O75431', 'O60296')"
"('Q9NZI8', 'Q8NC51')"
"('O00214', 'P23229')"
"('Q9P2K5', 'Q14103')"
"('Q9BXY8', 'Q8IWZ5')"
"('Q6ZW49', 'Q9NVP1')"
"('P68366', 'Q9BVA1')"
"('P02458', 'P08648')"
"('Q6PI77', 'O00410')"
"('Q9NYF3', 'P61962')"
"('P04637', 'P12755')"
"('Q8N2H9', 'P47985')"
"('Q14197', 'Q9NP81')"
"('P01106', 'Q99741')"
"('P49639', 'Q9NQ30')"
"('Q8IUR5', 'Q6W2J9')"
"('P35244', 'Q9C0B0')"
"('P15692', 'P29317')"
"('Q5T9L3', 'P41143')"
"('Q9ULX6', 'Q8N4L8')"
"('Q5T4F7', 'Q14332')"
"('Q13618', 'Q9H9C1')"
"('Q96EQ0', 'Q96K58')"
"('Q99720', 'Q13286')"
"('P06493', 'Q53EZ4')"
"('Q8NBS9', 'Q15654')"
"('Q6Y7W6', 'Q8TF46')"
"('P07947', 'Q16625')"
"('O14965', 'Q00987')"
"('P61956', 'P36578')"
"('Q15293', 'Q9Y2D8')"
"('Q68D86', 'P17024')"
"('O75367', 'Q16778')"
"('Q13017', 'Q92730')"
"('P24928', 'Q9Y6K1')"
"('P20036', 'P69905')"
"('P99999', 'Q5XKP0')"
"('Q92934', 'Q9UI09')"
"('Q5JU00', 'Q9H6R7')"
"('O15027', 'Q9ULX6')"
"('P38919', 'P36578')"
"('Q9HCE1', 'P23919')"
"('Q96P11', 'P00533')"
"('Q5VWN6', 'Q99549')"
"('P31689', 'Q9NRD1')"
"('Q9UKB1', 'Q9H0A0')"
"('O75369', 'Q9HAU4')"
"('Q9UHW5', 'Q93034')"
"('P23142', 'O14503')"
"('O94875', 'P62258')"
"('Q9BY41', 'Q6FI13')"
"('Q9GZK7', 'P38405')"
"('P51668', 'P12757')"
"('P84022', 'O00255')"
"('P0DP23', 'Q9NSI6')"
"('Q15797', 'P46934')"
"('Q641Q2', 'Q9NYZ3')"
"('Q9NZI8', 'P26378')"
"('Q15120', 'P08559')"
"('O95644', 'Q14814')"
"('P56556', 'Q16795')"
"('Q96MF7', 'Q9UQE7')"
"('P42224', 'P25445')"
"('P34998', 'P09471')"
"('P31947', 'Q92934')"
"('P68400', 'Q9BQ65')"
"('Q9HAW0', 'P11177')"
"('Q96EH3', 'Q8N983')"
"('P04792', 'Q04917')"
"('Q14999', 'O75694')"
"('O95347', 'P50750')"
"('Q15751', 'P05412')"
"('Q8TCT7', 'Q8WXA8')"
"('P04629', 'Q9Y3F4')"
"('Q06418', 'P07900')"
"('O94829', 'P01889')"
"('Q13618', 'Q86VS8')"
"('P46108', 'Q8N988')"
"('P32856', 'P02545')"
"('Q9HAT2', 'Q24JP5')"
"('Q9Y5Q9', 'Q9Y5Q8')"
"('Q9UKR5', 'P62308')"
"('O95644', 'P51532')"
"('O15131', 'Q13303')"
"('P47755', 'O95347')"
"('Q9H0H5', 'P58107')"
"('P35680', 'P61457')"
"('P62979', 'P46934')"
"('Q14738', 'P39748')"
"('P50914', 'P39023')"
"('O95273', 'Q8WWY3')"
"('Q9Y2X9', 'Q01860')"
"('Q9Y320', 'P56181')"
"('Q92769', 'Q92766')"
"('Q04759', 'P04049')"
"('Q13535', 'Q9BUG6')"
"('O00487', 'P62333')"
"('Q16363', 'Q5UIP0')"
"('P42695', 'Q9BRK5')"
"('P46777', 'Q8IZH2')"
"('Q9BRJ7', 'P55795')"
"('Q9P2R7', 'P35998')"
"('Q7L2J0', 'P08579')"
"('Q15155', 'P24941')"
"('Q96TC7', 'Q8IWL3')"
"('Q15554', 'Q9Y5N6')"
"('P02786', 'P17931')"
"('Q14161', 'P30793')"
"('P62324', 'P12956')"
"('Q13547', 'O14862')"
"('Q13243', 'Q86VN1')"
"('O14756', 'Q16720')"
"('Q9NY47', 'O75604')"
"('P13569', 'O00161')"
"('P50395', 'Q9UI15')"
"('P52701', 'Q8IY92')"
"('P02768', 'Q9H6Z4')"
"('Q09472', 'P05783')"
"('P83916', 'Q9HCM9')"
"('P26371', 'Q5T5B0')"
"('Q96T76', 'O95104')"
"('Q04864', 'P21673')"
"('P57081', 'P33778')"
"('O14640', 'Q9Y6M4')"
"('Q9HAT8', 'P61088')"
"('O95628', 'Q15717')"
"('P24863', 'Q00535')"
"('Q9H792', 'Q9NP31')"
"('P24941', 'P14618')"
"('Q9P2H0', 'Q16864')"
"('Q9Y3Y2', 'O14744')"
"('O75800', 'P51861')"
"('Q96RL1', 'P54132')"
"('P01100', 'P16278')"
"('P21127', 'Q9UQ88')"
"('P22681', 'Q9Y2R2')"
"('P62899', 'P21675')"
"('Q96T58', 'Q7L190')"
"('Q8N205', 'Q6P597')"
"('P29016', 'Q13443')"
"('Q9H8N7', 'Q15717')"
"('Q14164', 'P30520')"
"('P09496', 'Q9P2B7')"
"('P34947', 'P35580')"
"('O94979', 'O95486')"
"('Q15744', 'Q99680')"
"('Q8NI27', 'Q15022')"
"('P46778', 'P61247')"
"('Q9UGN5', 'Q8TED0')"
"('Q13323', 'Q9H0R3')"
"('Q8WVB6', 'Q9BVC3')"
"('P07900', 'O14654')"
"('Q9UIJ7', 'Q14919')"
"('P13473', 'Q9UMS4')"
"('P10275', 'O94916')"
"('P38398', 'P03886')"
"('Q8WTP8', 'P60410')"
"('Q9BSM1', 'Q9P2D0')"
"('Q02930', 'Q5JR59')"
"('P68104', 'Q09472')"
"('P14618', 'Q9BSI4')"
"('Q9Y2Z0', 'Q9NXB0')"
"('P07237', 'Q13087')"
"('P36578', 'P61247')"
"('Q9NZ01', 'Q13838')"
"('Q04323', 'P17655')"
"('Q9BWF3', 'P68104')"
"('P24928', 'P16403')"
"('P62993', 'P16152')"
"('Q9BYD3', 'P12004')"
"('Q13526', 'P59797')"
"('Q5JTH9', 'Q8IVT5')"
"('Q9NR20', 'P36873')"
"('Q9Y3N9', 'P62873')"
"('P35579', 'Q562R1')"
"('Q96A61', 'P22314')"
"('P26358', 'O60341')"
"('P98164', 'P02749')"
"('Q9UBU9', 'Q13042')"
"('P07550', 'Q15369')"
"('Q6K0P9', 'P45973')"
"('P27105', 'O75155')"
"('Q96BI3', 'Q9UKJ3')"
"('P35626', 'Q8NG85')"
"('Q8IYE1', 'Q96SN8')"
"('P25025', 'P54849')"
"('P35916', 'Q00722')"
"('Q9BVJ6', 'P15927')"
"('Q15788', 'Q13285')"
"('Q969R8', 'Q9BQS6')"
"('Q99615', 'P78527')"
"('Q13332', 'A8MVW5')"
"('Q9NV56', 'Q15717')"
"('O75947', 'Q86TW2')"
"('Q14781', 'P0C7H8')"
"('Q53GI3', 'Q9UFB7')"
"('Q9NZD8', 'Q12933')"
"('P34897', 'O43353')"
"('Q08211', 'P60709')"
"('P04629', 'Q15418')"
"('P20339', 'Q9NQ11')"
"('A6NK59', 'Q04721')"
"('O75569', 'P15104')"
"('Q15884', 'P50443')"
"('P62244', 'Q9NVP1')"
"('P56134', 'P25705')"
"('Q92793', 'P12004')"
"('P12318', 'Q96GK7')"
"('Q92698', 'P43351')"
"('P51148', 'Q14999')"
"('Q6K0P9', 'P31271')"
"('P13073', 'Q9BVV7')"
"('Q13547', 'Q01362')"
"('P35613', 'Q9UI26')"
"('Q96EB1', 'Q02363')"
"('P09429', 'Q9Y5B9')"
"('Q9GZL7', 'Q8IZ73')"
"('P11137', 'P78406')"
"('P19484', 'Q9UQL6')"
"('P62979', 'Q9H082')"
"('P31949', 'O75410')"
"('Q96JZ2', 'Q07912')"
"('Q8WUF5', 'Q96GD4')"
"('P50453', 'P10144')"
"('Q5VVX9', 'Q969V5')"
"('P60409', 'Q969P0')"
"('O43189', 'Q14192')"
"('Q7Z2H8', 'P18859')"
"('Q16611', 'Q8IWA4')"
"('Q8WXF1', 'O75146')"
"('P62306', 'Q9BXP5')"
"('Q9C0H5', 'P19784')"
"('Q9NVP2', 'P49321')"
"('Q96FQ7', 'Q8N6Y0')"
"('Q8NCP5', 'Q15797')"
"('Q9H3P7', 'Q86X19')"
"('Q13113', 'Q8IUH5')"
"('O75400', 'Q08211')"
"('Q9Y4F5', 'Q86VQ0')"
"('Q06124', 'P49247')"
"('Q15149', 'Q14999')"
"('Q16629', 'P26599')"
"('Q9UIH9', 'Q9Y3S2')"
"('Q9NY93', 'Q8IY37')"
"('Q9BY44', 'P62273')"
"('P63172', 'Q9H6R7')"
"('Q9Y5J5', 'Q13619')"
"('P42773', 'Q9BTC8')"
"('Q9UKB1', 'P49790')"
"('Q7L590', 'P24385')"
"('Q13315', 'P12956')"
"('P22061', 'P23467')"
"('P06576', 'Q14197')"
"('Q12824', 'O00422')"
"('Q9NWU5', 'Q14919')"
"('Q9H3F6', 'Q92997')"
"('P49703', 'Q13432')"
"('Q05655', 'O14920')"
"('Q9HBE1', 'O95684')"
"('Q9P0W0', 'Q9HBE5')"
"('Q96J02', 'Q96BR1')"
"('P11940', 'P61513')"
"('Q9Y295', 'Q86VP6')"
"('Q9P2D1', 'Q96GM5')"
"('Q05209', 'Q92688')"
"('P19474', 'Q8IYI6')"
"('Q9Y5A9', 'P35226')"
"('Q9UPP1', 'Q9Y221')"
"('Q01094', 'P24864')"
"('P68431', 'O43663')"
"('Q12756', 'O76081')"
"('P09874', 'P42766')"
"('P27635', 'Q9UN86')"
"('P52735', 'P21860')"
"('P15927', 'O00571')"
"('Q9UJU6', 'O60664')"
"('O14929', 'P15884')"
"('Q14241', 'Q9BQD3')"
"('Q8IVT5', 'Q53ET0')"
"('P21802', 'P50281')"
"('Q86YJ7', 'Q13547')"
"('Q15545', 'P50750')"
"('Q14416', 'P59768')"
"('Q969J3', 'Q8TDM0')"
"('P17066', 'Q99459')"
"('Q14011', 'P05067')"
"('Q96KQ7', 'Q96JM2')"
"('P12955', 'P00338')"
"('P35222', 'Q93008')"
"('Q8NHY2', 'P62877')"
"('Q13011', 'O00746')"
"('Q8NEC5', 'Q3LI66')"
"('Q9Y383', 'P17844')"
"('Q00839', 'O00567')"
"('P04554', 'Q9H190')"
"('P08238', 'P29597')"
"('Q8N0Z3', 'P12277')"
"('O14511', 'P21860')"
"('P47756', 'P35579')"
"('Q8TDR0', 'Q9UPN3')"
"('Q99666', 'Q9Y240')"
"('Q5VT79', 'Q9NYB0')"
"('Q6ZUT1', 'Q0D2H9')"
"('P51797', 'Q9HCE1')"
"('Q9Y3C5', 'P67870')"
"('Q969X0', 'P04350')"
"('P62316', 'Q99459')"
"('O14965', 'P14314')"
"('Q9NPA0', 'P57103')"
"('P50222', 'Q9NPA2')"
"('Q9P283', 'O00193')"
"('Q16611', 'P17655')"
"('P51687', 'P55084')"
"('Q9NQW7', 'P11216')"
"('Q9UKV0', 'Q99878')"
"('P62191', 'O95714')"
"('Q9BZW8', 'Q9H583')"
"('P49841', 'Q9UKB1')"
"('P63208', 'P04217')"
"('O15014', 'Q9H9S0')"
"('P34897', 'O14777')"
"('P49674', 'O00507')"
"('Q8IWB7', 'Q9UMX0')"
"('Q96S94', 'Q13547')"
"('Q9Y2Q9', 'Q9Y6G3')"
"('Q9UH65', 'O00469')"
"('P19174', 'P29376')"
"('Q9C0B0', 'Q70CQ2')"
"('P67775', 'O60840')"
"('Q6IQ23', 'P28289')"
"('O75326', 'P55157')"
"('O95478', 'P82933')"
"('Q7RTU3', 'Q9BYR6')"
"('Q13163', 'Q13164')"
"('P62877', 'Q9H469')"
"('Q9BV19', 'Q7L775')"
"('Q92922', 'Q01844')"
"('P80370', 'Q5SRE5')"
"('Q9Y4X5', 'Q96CX3')"
"('Q99460', 'O14818')"
"('P60520', 'P41743')"
"('O43638', 'P35226')"
"('Q9NRY6', 'P27658')"
"('Q03112', 'P78527')"
"('O95273', 'Q9ULM2')"
"('Q9GZQ8', 'P37840')"
"('A8MQ03', 'Q16540')"
"('P35268', 'P63220')"
"('Q15788', 'P42226')"
"('P18146', 'Q9Y2D8')"
"('P01100', 'Q969S3')"
"('Q9NYU2', 'O75533')"
"('P09326', 'Q9BZW8')"
"('Q14164', 'Q96KJ9')"
"('P49137', 'Q9NY61')"
"('Q13905', 'P61224')"
"('Q9Y3Q8', 'Q8WY64')"
"('P13535', 'P35609')"
"('Q99848', 'Q02539')"
"('Q9NSE4', 'Q2M3T9')"
"('P58753', 'Q13217')"
"('O15409', 'P56545')"
"('P07948', 'Q6ZWL3')"
"('Q9H4M3', 'P38398')"
"('P32929', 'Q9H2D1')"
"('Q96C19', 'Q9BY43')"
"('P06733', 'P35241')"
"('Q9UL42', 'Q96L34')"
"('Q8IWY8', 'Q8NF99')"
"('P49736', 'O43852')"
"('P10588', 'P55209')"
"('P62899', 'O60739')"
"('Q7Z6Z7', 'Q8TDY2')"
"('Q9Y250', 'Q96E35')"
"('Q14457', 'Q13625')"
"('P14866', 'Q13616')"
"('P07948', 'Q96PU4')"
"('P45974', 'Q96Q11')"
"('Q9UBU9', 'Q9H6Z4')"
"('Q7L3B6', 'Q9NZQ9')"
"('Q13283', 'Q92905')"
"('Q13485', 'O15370')"
"('Q12955', 'Q14573')"
"('P18825', 'Q9Y6H1')"
"('Q9BUR4', 'Q6P1L8')"
"('Q9BYR9', 'Q2WGJ6')"
"('Q15459', 'O95166')"
"('Q7Z2W4', 'Q00005')"
"('P54802', 'P49755')"
"('P16930', 'Q9UHV2')"
"('P17024', 'P60328')"
"('Q53HC0', 'P62191')"
"('P49642', 'P09884')"
"('Q13315', 'P40692')"
"('P01889', 'Q96CX2')"
"('Q05209', 'O43586')"
"('Q8WXF1', 'Q9NQ48')"
"('Q9BWG6', 'Q3B820')"
"('Q96L91', 'P04637')"
"('Q8N635', 'Q9P2P5')"
"('Q9NS18', 'Q16881')"
"('Q00535', 'Q00536')"
"('Q9H6Z9', 'Q15417')"
"('Q5VZV1', 'Q86X55')"
"('P12544', 'O00254')"
"('P17028', 'Q13129')"
"('Q08431', 'Q6IQ23')"
"('P36578', 'P49207')"
"('Q9NQZ5', 'Q7Z7F0')"
"('Q03164', 'P35226')"
"('P06396', 'Q66K74')"
"('O00560', 'Q8WXD2')"
"('P20333', 'P27708')"
"('Q99496', 'Q9H9S0')"
"('Q9BYR6', 'Q9NQL9')"
"('Q9NVX0', 'Q9UBU9')"
"('P52292', 'A0JLT2')"
"('Q96I51', 'A4D1E9')"
"('Q9H9G7', 'Q92572')"
"('P28356', 'P31274')"
"('P27540', 'P35318')"
"('P19320', 'P28482')"
"('P21359', 'Q03135')"
"('Q01105', 'P05362')"
"('Q6SPF0', 'Q9BRT8')"
"('Q99471', 'P31273')"
"('Q96FQ6', 'P55809')"
"('P60520', 'P17844')"
"('P54646', 'Q15742')"
"('Q9NWT6', 'Q969S3')"
"('Q96BD6', 'O95863')"
"('P04792', 'Q9NQ50')"
"('P11142', 'P20700')"
"('P17544', 'P05412')"
"('P60520', 'P25786')"
"('O15145', 'Q9NR12')"
"('P08151', 'P62258')"
"('Q92905', 'O60671')"
"('P05067', 'Q9HAW8')"
"('Q9HCC0', 'Q96FW1')"
"('Q8WUY8', 'Q9NRH1')"
"('A7KAX9', 'P49407')"
"('P56856', 'A6NM45')"
"('Q15293', 'Q14999')"
"('Q9UK99', 'P08238')"
"('P62136', 'O60359')"
"('O75541', 'Q9P1W9')"
"('Q9Y2U8', 'P62807')"
"('O14561', 'Q9Y3B7')"
"('Q9BY08', 'Q9NZ94')"
"('A6NLX3', 'P30307')"
"('Q15029', 'P07900')"
"('Q13705', 'Q9UK05')"
"('P54577', 'Q9BXJ9')"
"('Q9NZB2', 'Q86VP6')"
"('Q13148', 'P35637')"
"('Q7Z6Z7', 'P09958')"
"('Q9BTZ2', 'P04637')"
"('P15172', 'P16220')"
"('Q99623', 'O14593')"
"('Q13838', 'O00159')"
"('Q92887', 'Q7Z7H8')"
"('P62877', 'O75360')"
"('Q7L0Y3', 'Q14554')"
"('O75360', 'Q969S2')"
"('Q15323', 'Q53TS8')"
"('P12004', 'Q9Y230')"
"('Q99459', 'Q8WXA9')"
"('P21860', 'Q92597')"
"('Q96I34', 'Q96PN8')"
"('P84103', 'Q8TBB1')"
"('P42858', 'Q9P0J0')"
"('A6NEM1', 'O43296')"
"('Q04864', 'Q7Z3I7')"
"('Q05329', 'Q9NRY5')"
"('P83881', 'P61313')"
"('P46779', 'Q5TC82')"
"('Q05513', 'P55211')"
"('Q9UNY5', 'O15442')"
"('P51805', 'P15153')"
"('P55157', 'Q12947')"
"('Q86YR5', 'P36406')"
"('Q9UII4', 'P51965')"
"('P35520', 'Q9NY65')"
"('P00533', 'P18031')"
"('Q9Y277', 'P27105')"
"('P62333', 'P63220')"
"('Q96L91', 'P01106')"
"('Q92905', 'Q13098')"
"('Q9Y5X0', 'Q15717')"
"('O60506', 'O00571')"
"('Q9BY11', 'O00401')"
"('O14905', 'Q9UP38')"
"('Q9BS26', 'Q8IV08')"
"('P48051', 'P48549')"
"('P63000', 'Q6UXH1')"
"('P29590', 'P06748')"
"('Q16629', 'O75937')"
"('P10809', 'O43542')"
"('P03372', 'O43823')"
"('Q9NQG5', 'P62875')"
"('P01892', 'O95347')"
"('Q9UMX0', 'O00154')"
"('O14519', 'Q9HC07')"
"('O95613', 'O75147')"
"('P23528', 'Q14019')"
"('P51449', 'P62140')"
"('P52961', 'P49913')"
"('Q7L0Q8', 'O15304')"
"('P50613', 'Q00534')"
"('P63151', 'Q15170')"
"('Q9HC52', 'O76011')"
"('P02458', 'P17301')"
"('O43464', 'Q9Y5J7')"
"('Q9Y6Y0', 'P62995')"
"('Q8TCT6', 'Q9Y2Q3')"
"('P38398', 'Q01094')"
"('P25788', 'P68363')"
"('P60410', 'O15211')"
"('Q9H079', 'P20618')"
"('Q9UKJ5', 'Q9BYR9')"
"('P16989', 'Q8TEK3')"
"('P46781', 'P62913')"
"('P07900', 'Q8TF42')"
"('P0DP23', 'P27105')"
"('P23396', 'P62888')"
"('P61296', 'Q09472')"
"('P49763', 'P35968')"
"('P01106', 'O43390')"
"('Q9Y512', 'O96008')"
"('Q96NA2', 'Q9H269')"
"('Q14657', 'Q14671')"
"('P24928', 'Q6IN85')"
"('Q5RI15', 'O00483')"
"('Q8N6Y0', 'O75934')"
"('P14635', 'P62140')"
"('P09874', 'Q96C00')"
"('P50222', 'Q86X24')"
"('Q9UBQ5', 'P60709')"
"('Q6P5W5', 'Q86X52')"
"('Q5JRX3', 'Q9UJV9')"
"('P04629', 'Q9ULH1')"
"('P60370', 'P10074')"
"('P0C0S5', 'O95831')"
"('Q13617', 'Q9UKV8')"
"('O75787', 'P49757')"
"('Q9BYQ4', 'P49736')"
"('P29597', 'Q9Y265')"
"('O43597', 'P40337')"
"('Q93034', 'P07339')"
"('P22612', 'Q05397')"
"('P26367', 'Q96S90')"
"('O75157', 'Q86X45')"
"('Q8N122', 'Q13283')"
"('O14980', 'O95760')"
"('Q96QV6', 'P62937')"
"('O75886', 'Q96K80')"
"('P03956', 'P09237')"
"('O00470', 'Q6PF06')"
"('O95872', 'Q8N6F8')"
"('Q49A88', 'Q6P2H3')"
"('Q6UX06', 'Q14112')"
"('A0MZ66', 'P67936')"
"('O96015', 'Q86WP2')"
"('Q8WWW0', 'P05556')"
"('P36873', 'P60660')"
"('O00257', 'Q5T7N2')"
"('Q86VF7', 'P54646')"
"('P46379', 'Q03701')"
"('P62380', 'Q9NUQ8')"
"('Q92835', 'P60409')"
"('Q53EL6', 'O15143')"
"('Q00987', 'O14497')"
"('Q01844', 'P30050')"
"('Q96EQ0', 'Q9NZZ3')"
"('P43897', 'Q8NHQ1')"
"('Q5TA82', 'O43609')"
"('P19174', 'P29350')"
"('P09466', 'Q96ID5')"
"('Q49A88', 'Q9Y2I6')"
"('Q2NL82', 'Q8IXM3')"
"('P49802', 'P01100')"
"('P27361', 'P23219')"
"('Q04917', 'Q7Z6J6')"
"('P62314', 'Q16637')"
"('Q9UM11', 'P31350')"
"('Q99757', 'Q9NS69')"
"('Q09019', 'Q16543')"
"('Q8WXE9', 'P00519')"
"('P05023', 'P04629')"
"('Q9UJW0', 'Q1MSJ5')"
"('Q9H2U1', 'Q9NZC7')"
"('Q5JVL4', 'O75360')"
"('Q86Z20', 'Q8NAP3')"
"('P60372', 'Q16670')"
"('P07910', 'Q13616')"
"('Q13315', 'Q99504')"
"('Q8WYH8', 'P25054')"
"('Q9NYB0', 'Q9BUQ8')"
"('Q13011', 'Q9BTZ2')"
"('Q8IY92', 'Q9H816')"
"('Q96T76', 'P46019')"
"('P46379', 'Q9GZP9')"
"('O95429', 'Q9UBG0')"
"('Q9P0V3', 'P05549')"
"('Q14CN4', 'Q9Y4A5')"
"('P33993', 'P35221')"
"('P30153', 'Q9NZN4')"
"('P49760', 'O75530')"
"('Q14188', 'Q5TKA1')"
"('P11802', 'Q96PU4')"
"('Q15637', 'P03372')"
"('P01568', 'Q13651')"
"('Q15287', 'Q96S59')"
"('Q8TC71', 'Q6ZU80')"
"('Q10570', 'P06748')"
"('Q9P0J0', 'Q9C002')"
"('P50402', 'Q15022')"
"('Q1A5X7', 'Q2M2I5')"
"('P62266', 'O14980')"
"('Q96L34', 'P04156')"
"('Q9UFF9', 'Q14671')"
"('Q9HB75', 'P78527')"
"('Q9NPI1', 'Q09472')"
"('Q96CS3', 'Q9BWH2')"
"('O43323', 'Q9Y6C5')"
"('P62877', 'Q8IWT3')"
"('Q8TBB1', 'Q96QR8')"
"('P46060', 'Q9P0U3')"
"('Q8WV22', 'Q9NXX6')"
"('Q9UBI1', 'Q8N668')"
"('P52803', 'P55157')"
"('P12544', 'P0DMV9')"
"('Q99471', 'Q7L5A3')"
"('P61586', 'Q15654')"
"('P02768', 'P49619')"
"('P53582', 'Q00839')"
"('Q13416', 'Q7L590')"
"('Q8NGS6', 'P38405')"
"('P12004', 'Q9Y5V3')"
"('Q92560', 'O00410')"
"('O95684', 'Q8N0Z3')"
"('Q969H0', 'P04198')"
"('P23508', 'O00193')"
"('Q96JN2', 'P48047')"
"('Q9HBU1', 'Q07021')"
"('P45974', 'P46926')"
"('P25685', 'Q9H0R8')"
"('P58181', 'P38405')"
"('Q99996', 'Q9H2G9')"
"('Q8TAX7', 'P02814')"
"('Q13233', 'Q9Y6K9')"
"('Q969Z0', 'Q86X02')"
"('Q96AJ1', 'Q9P2H3')"
"('P13797', 'Q92890')"
"('Q15459', 'Q13573')"
"('P08243', 'P31153')"
"('Q9Y265', 'P54278')"
"('P48431', 'Q12873')"
"('Q6P1N0', 'O94986')"
"('Q86X19', 'Q9NQX7')"
"('P0DMV8', 'Q92560')"
"('P60510', 'P48643')"
"('Q30154', 'P11836')"
"('Q13490', 'P24864')"
"('P49639', 'Q9H2F3')"
"('O60939', 'Q9UI10')"
"('A2RRP1', 'O43264')"
"('P04278', 'P41222')"
"('P37802', 'O15264')"
"('Q9H492', 'Q9P0N9')"
"('P43628', 'P29350')"
"('Q9H3N1', 'P25445')"
"('Q9NZ08', 'P38159')"
"('P0DP23', 'Q9NQW6')"
"('P61457', 'Q96N38')"
"('Q9NRF2', 'P08069')"
"('P62136', 'O75147')"
"('P31151', 'Q14943')"
"('Q8WY91', 'Q969L2')"
"('P82932', 'Q5T3J3')"
"('Q6PL24', 'Q8TBM7')"
"('O60292', 'P31947')"
"('Q86V81', 'Q9UQ35')"
"('Q7Z3S9', 'P07949')"
"('Q6ICG6', 'P27348')"
"('P48730', 'O14640')"
"('Q9NRC8', 'Q5VWN6')"
"('Q7L5N1', 'Q6PI47')"
