negatives
"('P17947', 'P04150')"
"('Q9Y4E8', 'Q92783')"
"('P15880', 'P63173')"
"('Q92529', 'P05067')"
"('Q96RF0', 'Q01844')"
"('Q9UKA4', 'P62140')"
"('Q5VZL5', 'Q6K0P9')"
"('Q9NWT1', 'Q9BSI4')"
"('P82932', 'P03372')"
"('Q12874', 'O94842')"
"('P62979', 'Q53EL6')"
"('Q9UKV5', 'Q9Y2X8')"
"('Q9BQE3', 'Q5C9Z4')"
"('P05388', 'Q9UQL6')"
"('P22681', 'Q01344')"
"('P60371', 'Q9HAZ1')"
"('Q6IQ23', 'P27487')"
"('Q12834', 'Q9UJX2')"
"('O75365', 'Q8IYB5')"
"('Q9H4L4', 'Q08J23')"
"('P02461', 'P09486')"
"('Q9NRD1', 'P51571')"
"('Q8N7W2', 'Q8N9N8')"
"('Q6P597', 'Q12899')"
"('Q9UKJ5', 'P61088')"
"('Q14164', 'Q12933')"
"('Q9UNS2', 'Q13618')"
"('Q9NSU2', 'Q9Y6H1')"
"('Q9ULM2', 'Q9UGI0')"
"('Q01968', 'Q9UHR5')"
"('P60866', 'Q93034')"
"('Q8TF65', 'Q15306')"
"('Q14240', 'Q02040')"
"('Q9BY78', 'P51965')"
"('Q9UQ80', 'Q9Y3B3')"
"('P42224', 'P55210')"
"('P68371', 'Q15843')"
"('P09651', 'Q16539')"
"('O75152', 'Q9H9Z2')"
"('Q86SE9', 'Q8IY57')"
"('Q96A72', 'P38919')"
"('P31948', 'P51617')"
"('Q96BK5', 'Q14444')"
"('O95347', 'Q08050')"
"('P04629', 'P49006')"
"('Q3B820', 'Q8NBT0')"
"('Q9NWD8', 'Q9UN37')"
"('O43156', 'Q13315')"
"('Q9BY41', 'O60814')"
"('P34925', 'Q7L576')"
"('P35626', 'Q8NGA1')"
"('Q9Y2Q9', 'Q9BYC8')"
"('Q9HAV0', 'Q08462')"
"('O60245', 'Q9UNQ0')"
"('A8CG34', 'Q2M3V2')"
"('Q8NFZ5', 'Q6GQQ9')"
"('Q9Y250', 'P26196')"
"('P42771', 'Q13617')"
"('Q15637', 'P52735')"
"('Q9UGI0', 'Q96C24')"
"('P19022', 'O75581')"
"('P60033', 'Q9BUH6')"
"('Q93034', 'Q8WVM8')"
"('P52907', 'Q8TD55')"
"('O43676', 'O00217')"
"('P18846', 'O95644')"
"('P16234', 'Q12778')"
"('O60573', 'Q86UK7')"
"('Q5JTH9', 'O76094')"
"('P52597', 'P15927')"
"('P25101', 'P08754')"
"('Q8IXJ6', 'O60427')"
"('P60328', 'P43353')"
"('Q12899', 'P35680')"
"('P51116', 'O95197')"
"('Q96B26', 'O75604')"
"('Q5JUK2', 'P42574')"
"('P41159', 'P31785')"
"('Q02878', 'P42677')"
"('Q14978', 'P49736')"
"('P35462', 'P35241')"
"('Q9Y2H6', 'O43291')"
"('Q8IZ73', 'Q9Y3A5')"
"('Q9UNX3', 'P61353')"
"('P40937', 'P04629')"
"('Q13547', 'Q99623')"
"('Q9H0E2', 'Q9HB29')"
"('P62979', 'Q9BYM8')"
"('O75147', 'P42166')"
"('Q13485', 'O43524')"
"('O15105', 'P01106')"
"('Q15365', 'P24941')"
"('Q15382', 'P01023')"
"('P31947', 'P11413')"
"('Q15051', 'P01857')"
"('P23246', 'Q15717')"
"('Q9NRR6', 'Q8TEH3')"
"('P61106', 'P11142')"
"('P62851', 'Q9H009')"
"('Q9P289', 'Q9BUL8')"
"('P40692', 'P54727')"
"('P60033', 'Q99877')"
"('Q96QT6', 'O60762')"
"('Q9UBC3', 'Q9GZQ8')"
"('P25490', 'O75717')"
"('Q96SN8', 'Q9H257')"
"('Q99708', 'P10909')"
"('P28799', 'P25490')"
"('P23025', 'Q15796')"
"('Q8N6S5', 'Q15126')"
"('P09914', 'P62316')"
"('Q7Z6R9', 'P78337')"
"('Q6VAB6', 'P05109')"
"('O43683', 'Q00597')"
"('P28482', 'P27361')"
"('Q96N67', 'P61586')"
"('P61326', 'Q00839')"
"('P08572', 'Q6VMQ6')"
"('Q04837', 'O95758')"
"('O43559', 'O15162')"
"('P09496', 'Q96CW1')"
"('Q9NYZ3', 'Q9H2Y7')"
"('P51787', 'P0DP24')"
"('Q99459', 'Q6KC79')"
"('Q8TEM1', 'P49792')"
"('P42167', 'Q96B26')"
"('P54252', 'P01891')"
"('Q8IUY3', 'Q9Y228')"
"('P51608', 'Q15562')"
"('Q13011', 'Q96RQ3')"
"('Q13368', 'P58753')"
"('Q9GZX7', 'P63261')"
"('P35900', 'Q2M2I5')"
"('Q5JUW0', 'O15063')"
"('P24928', 'O95402')"
"('Q96H20', 'P51687')"
"('P56945', 'O43281')"
"('Q9NSK0', 'Q9Y664')"
"('A6NCN2', 'Q15051')"
"('Q13315', 'P37275')"
"('O94888', 'P05412')"
"('P61088', 'P24941')"
"('Q9Y383', 'P62314')"
"('A0A087WW87', 'Q504Q3')"
"('Q969F0', 'Q86Z23')"
"('Q9C0C7', 'Q13620')"
"('Q9HAU4', 'P12757')"
"('Q9BQ67', 'Q13618')"
"('P35249', 'Q13469')"
"('P23508', 'P11586')"
"('Q3ZCQ8', 'Q9H0W5')"
"('O14964', 'Q8IZL8')"
"('Q8WWM7', 'P00813')"
"('Q9UPT9', 'P21589')"
"('P35226', 'O43638')"
"('O60603', 'Q05513')"
"('Q96RL1', 'Q15406')"
"('Q13151', 'O75937')"
"('Q6DKI2', 'Q9UHW9')"
"('Q969X6', 'Q96F85')"
"('Q15648', 'O95817')"
"('Q13409', 'Q9BVA1')"
"('Q13151', 'O75369')"
"('P28223', 'Q15165')"
"('Q9H0E3', 'O75533')"
"('Q9UNQ2', 'Q12905')"
"('P60033', 'P46777')"
"('O15392', 'Q14676')"
"('Q9BRL7', 'P18510')"
"('O75420', 'P54259')"
"('P32927', 'O14920')"
"('Q6P988', 'P56705')"
"('P46934', 'Q00987')"
"('Q96D03', 'Q5VVQ6')"
"('Q676U5', 'P17980')"
"('Q8WVE6', 'Q96J02')"
"('O76076', 'Q92754')"
"('O75420', 'Q14966')"
"('P62249', 'P62851')"
"('P29375', 'Q96QT6')"
"('P51398', 'Q8IXZ2')"
"('Q92791', 'P27348')"
"('P51965', 'Q9ULK6')"
"('Q13151', 'O60506')"
"('P82921', 'P63220')"
"('P14373', 'P00540')"
"('Q9P2B7', 'P19784')"
"('P62987', 'P22314')"
"('P09429', 'O00505')"
"('Q6ZU80', 'Q8N960')"
"('Q9UHD0', 'P24394')"
"('Q13835', 'Q9H0W5')"
"('P16144', 'P12814')"
"('Q8NDH3', 'Q9BTE3')"
"('Q13007', 'Q04721')"
"('P13725', 'P15260')"
"('Q13043', 'Q8TEX9')"
"('P35222', 'P08047')"
"('Q8ND56', 'O14979')"
"('Q13535', 'P49321')"
"('P53999', 'Q15306')"
"('P20036', 'Q13332')"
"('Q13895', 'P49674')"
"('Q6K0P9', 'P51608')"
"('P31270', 'Q92769')"
"('Q86WJ1', 'Q99853')"
"('P62136', 'P10644')"
"('P20333', 'P0DP24')"
"('O95816', 'O75061')"
"('Q15942', 'P15498')"
"('Q15834', 'P49910')"
"('Q96LA8', 'Q5T0J7')"
"('P19320', 'Q99798')"
"('Q9Y3E0', 'Q9UBU6')"
"('O00308', 'P60842')"
"('Q6NUS6', 'Q99805')"
"('P22681', 'Q9NR46')"
"('P41182', 'O95630')"
"('P62807', 'Q9NR30')"
"('P59990', 'Q7Z3S9')"
"('P67809', 'Q92905')"
"('P20073', 'P02675')"
"('Q9HAU4', 'Q96PK6')"
"('Q8IWL3', 'O75306')"
"('Q06609', 'P54132')"
"('P14784', 'P63244')"
"('Q7Z3S9', 'Q5T752')"
"('Q9ULM2', 'O95273')"
"('Q96GC5', 'Q9NP92')"
"('P00846', 'P03928')"
"('P42345', 'Q9P2J5')"
"('O75925', 'Q9BV73')"
"('P24752', 'P04222')"
"('P0DMV9', 'O95166')"
"('P53602', 'P06493')"
"('P19338', 'Q99873')"
"('Q13445', 'P11441')"
"('Q13162', 'P04629')"
"('Q3LXA3', 'Q00796')"
"('P09874', 'P62805')"
"('P08575', 'Q13291')"
"('Q9UGI8', 'Q15717')"
"('Q9UPN6', 'P06733')"
"('P05771', 'P57078')"
"('P04629', 'Q9P016')"
"('Q8IZQ1', 'Q99750')"
"('P51570', 'P05067')"
"('P02751', 'P53708')"
"('Q14008', 'Q9UJA5')"
"('Q86VP6', 'Q86U42')"
"('P56524', 'P41182')"
"('O96017', 'Q9HBH7')"
"('O15379', 'P58876')"
"('Q96MX6', 'Q9NWX6')"
"('Q15021', 'Q9NRC8')"
"('Q14D33', 'Q9HAT0')"
"('P47985', 'P84103')"
"('O00232', 'Q9UNM6')"
"('P62324', 'Q9UIV1')"
"('Q96FE5', 'Q8N5G2')"
"('Q9Y282', 'Q6NUS6')"
"('O60383', 'P05109')"
"('Q8TAT6', 'O00124')"
"('P60903', 'P47712')"
"('Q15118', 'P20036')"
"('P60059', 'P11686')"
"('Q8N6T7', 'P13010')"
"('Q92560', 'Q969Q1')"
"('P27144', 'Q15717')"
"('Q96MT3', 'Q92997')"
"('Q7Z6J9', 'P38398')"
"('O14920', 'O95819')"
"('P50616', 'Q13485')"
"('P20340', 'Q8TDW5')"
"('O95684', 'P61019')"
"('A8MQ03', 'Q12805')"
"('Q9Y5K5', 'P63261')"
"('Q9UET6', 'P13797')"
"('P52597', 'Q13619')"
"('Q8TAK5', 'Q06546')"
"('Q9Y217', 'O00506')"
"('Q14457', 'Q92574')"
"('P10644', 'O60285')"
"('P58876', 'Q6FI13')"
"('P67809', 'P46379')"
"('Q9UKK3', 'O75915')"
"('Q9Y6Y8', 'Q16719')"
"('Q96BR9', 'Q9UIF8')"
"('Q8WWW8', 'P12931')"
"('Q6ZN17', 'P42696')"
"('Q8N5R6', 'Q96R06')"
"('Q92747', 'Q15003')"
"('P04637', 'O00746')"
"('Q9Y4A5', 'Q9Y4R8')"
"('Q13315', 'Q99575')"
"('P46934', 'O00559')"
"('P31689', 'Q9H492')"
"('Q92520', 'Q96EY7')"
"('P08047', 'Q11130')"
"('P04259', 'P60520')"
"('Q96G46', 'P23193')"
"('P62993', 'P62750')"
"('Q9H0D6', 'Q70J99')"
"('P45983', 'Q07812')"
"('Q86X19', 'Q9BZF1')"
"('Q96HE7', 'P13667')"
"('O75190', 'P17066')"
"('Q9HB07', 'P11142')"
"('O75323', 'O60341')"
"('P19525', 'Q00597')"
"('Q08379', 'Q99459')"
"('P25963', 'P68036')"
"('Q9H583', 'P01106')"
"('Q9Y2I1', 'Q15075')"
"('Q8N357', 'P49903')"
"('P30154', 'P51617')"
"('Q9HCS7', 'P19387')"
"('P78362', 'Q7Z6E9')"
"('Q96FQ6', 'Q16762')"
"('Q5TCX8', 'Q9Y3M2')"
"('P04637', 'P01137')"
"('Q96JA3', 'Q96HQ2')"
"('Q9BR77', 'O15078')"
"('Q8N4C6', 'Q8WXW3')"
"('Q9UQC2', 'O15075')"
"('Q9NUQ6', 'Q13905')"
"('P16401', 'P45984')"
"('P06239', 'P24468')"
"('P05067', 'Q13112')"
"('Q96T59', 'Q10713')"
"('Q9BTT4', 'O43513')"
"('Q15714', 'Q969Z0')"
"('Q49MG5', 'Q8N0Z3')"
"('P38398', 'P05549')"
"('Q8IW50', 'Q9BTC8')"
"('P25116', 'O14775')"
"('Q86VP6', 'Q8IWZ3')"
"('P49917', 'P06733')"
"('P68366', 'Q13620')"
"('Q8IUB9', 'Q3LI76')"
"('Q8N488', 'P61962')"
"('Q3LI76', 'P28799')"
"('Q9GZV5', 'P46531')"
"('Q9Y6K5', 'Q9NX58')"
"('P35556', 'P02751')"
"('Q9BYM8', 'Q9Y6Q6')"
"('Q969M7', 'Q5TC82')"
"('Q96HC4', 'P55327')"
"('Q92692', 'Q3KPI0')"
"('Q9HAU5', 'Q9NZM5')"
"('P45880', 'P61421')"
"('A8MT69', 'Q9NPI8')"
"('Q9NR30', 'Q9BQ69')"
"('Q9Y3M2', 'Q14CB8')"
"('P83881', 'Q07020')"
"('P84022', 'Q9Y6X2')"
"('Q96FW1', 'P11586')"
"('Q9H6Y7', 'P61086')"
"('P00568', 'A2RRP1')"
"('Q13322', 'Q9UKA8')"
"('Q9Y2I6', 'P32121')"
"('P00488', 'P20073')"
"('Q8WUM0', 'Q9UKX7')"
"('Q9Y6H5', 'P21246')"
"('P12004', 'A8CG34')"
"('Q8TC76', 'Q96KN3')"
"('P55317', 'P56177')"
"('O75508', 'O95832')"
"('O43823', 'P03372')"
"('Q9UKA8', 'Q08209')"
"('Q92748', 'Q9HCU9')"
"('Q9C0J9', 'P19793')"
"('Q9BYV2', 'Q96IZ5')"
"('P29350', 'P31785')"
"('P51572', 'Q96GX1')"
"('Q8N163', 'Q9H9E1')"
"('P33992', 'Q00839')"
"('P49736', 'Q14315')"
"('Q9UBU9', 'Q9Y4E8')"
"('Q9NYJ8', 'P25942')"
"('Q9BWF2', 'Q96LK0')"
"('P61244', 'Q8N9N5')"
"('Q8IVT5', 'Q9Y5Q8')"
"('P49736', 'P23527')"
"('Q9BPZ2', 'Q9Y657')"
"('O60603', 'P19838')"
"('P19338', 'O00567')"
"('P27361', 'P42858')"
"('Q96SQ5', 'Q96S65')"
"('Q96KN1', 'P12830')"
"('Q96SN8', 'Q14CB8')"
"('Q9HCE1', 'Q99653')"
"('Q9Y3E0', 'Q9BX95')"
"('O43597', 'Q9Y223')"
"('Q9Y2R0', 'Q9H9B4')"
"('Q14686', 'Q9UM73')"
"('Q9H4Y5', 'P28676')"
"('Q96QV6', 'P58876')"
"('Q9BSF4', 'Q9UGM1')"
"('Q05516', 'P35226')"
"('O95544', 'Q9NRR6')"
"('P49736', 'O95628')"
"('Q92841', 'Q969H0')"
"('O75368', 'Q14019')"
"('Q86WU2', 'Q8IWZ8')"
"('P62277', 'P63220')"
"('Q96L21', 'P62979')"
"('P80188', 'P98164')"
"('P31751', 'O95863')"
"('P50914', 'P37108')"
"('Q14721', 'Q9UJ96')"
"('Q9H4L7', 'P62318')"
"('P06753', 'P05023')"
"('O95400', 'Q13242')"
"('Q6IQ16', 'Q13618')"
"('Q8N8A6', 'P52732')"
"('Q9P2M7', 'P30291')"
"('O00308', 'Q99523')"
"('P10909', 'P10809')"
"('Q9H4A3', 'Q96PU5')"
"('Q9Y5K5', 'O14818')"
"('P46783', 'P05388')"
"('Q9Y6I9', 'Q96BA8')"
"('Q8IXL6', 'Q13103')"
"('Q9NRC8', 'P13489')"
"('Q16643', 'P14923')"
"('Q13009', 'Q9UHB6')"
"('P62857', 'P50914')"
"('Q969D9', 'P10912')"
"('Q09666', 'P13639')"
"('Q9NRD5', 'P25786')"
"('Q96HA8', 'P63172')"
"('Q8TEW0', 'P04637')"
"('Q9UBX3', 'Q9UBN7')"
"('O75208', 'Q9BU61')"
"('P30939', 'O60262')"
"('Q9UNF1', 'Q9BV73')"
"('Q8TCJ0', 'P27708')"
"('Q8TBN0', 'Q96Q05')"
"('Q13155', 'Q96FW1')"
"('Q02505', 'P01106')"
"('O15198', 'Q9UJ70')"
"('Q9H2C0', 'P23588')"
"('P15172', 'Q8WTS6')"
"('P04075', 'Q13617')"
"('P41182', 'O94776')"
"('P16333', 'P06241')"
"('Q9UGU0', 'P10275')"
"('Q9Y2T4', 'Q9Y4B5')"
"('Q96DE5', 'Q9UJX5')"
"('O75460', 'P45983')"
"('Q9P0N5', 'Q9BZF1')"
"('Q92769', 'P34932')"
"('Q9HAT2', 'P39060')"
"('P49754', 'P41229')"
"('Q14194', 'Q03518')"
"('A1L4K1', 'Q99633')"
"('Q15831', 'P05067')"
"('P28074', 'O95163')"
"('P49736', 'P69892')"
"('O94875', 'P22681')"
"('P35579', 'Q15257')"
"('Q5S007', 'O00571')"
"('O96017', 'Q01167')"
"('Q9NWB7', 'Q86WT1')"
"('Q8IUC2', 'Q7Z3K3')"
"('Q99986', 'Q71DI3')"
"('Q9BSJ2', 'O00308')"
"('Q8ND90', 'Q9UQN3')"
"('Q6NUQ4', 'O15116')"
"('P49368', 'Q13151')"
"('Q8N165', 'Q05D32')"
"('Q9C009', 'Q96DT7')"
"('Q9BYV2', 'Q9BXJ5')"
"('P35251', 'P67809')"
"('P12830', 'P18206')"
"('Q8IZT6', 'Q9BYT9')"
"('P31930', 'Q9UI09')"
"('Q8IWL3', 'Q96BW9')"
"('P55055', 'O43597')"
"('P34947', 'P49682')"
"('Q9NYB9', 'Q08117')"
"('Q04323', 'Q15884')"
"('O95232', 'Q13616')"
"('P61086', 'Q9BRA2')"
"('P45984', 'P18847')"
"('Q01201', 'Q9H1A4')"
"('Q96HC4', 'P38432')"
"('Q92621', 'Q9NRC8')"
"('P55769', 'Q9NPJ3')"
"('Q9NX55', 'O60739')"
"('P12931', 'P25445')"
"('Q8NI35', 'Q9NRM7')"
"('P30530', 'Q15717')"
"('P08238', 'Q13557')"
"('P08588', 'P38405')"
"('P30499', 'P43627')"
"('P06493', 'P38398')"
"('O43745', 'Q14940')"
"('Q96IK5', 'O95678')"
"('P46934', 'Q15562')"
"('Q9H0B3', 'Q9BRK4')"
"('Q63HR2', 'P17482')"
"('P22626', 'P31943')"
"('O95551', 'P54253')"
"('P31943', 'P13612')"
"('Q9UKB3', 'Q96LA8')"
"('Q92597', 'P12955')"
"('P10515', 'O75390')"
"('Q96S59', 'P62826')"
"('O00257', 'P63279')"
"('Q13509', 'Q8NCM8')"
"('P03372', 'Q15649')"
"('O15232', 'P15884')"
"('Q5T5P2', 'Q8IYU8')"
"('P46379', 'P09668')"
"('P62269', 'Q96A35')"
"('P07437', 'Q9H0R8')"
"('O00716', 'Q14188')"
"('P78356', 'Q6NT76')"
"('O00469', 'Q13438')"
"('P61086', 'P42858')"
"('P49711', 'Q9BQS6')"
"('P18089', 'P09936')"
"('P78386', 'Q00005')"
"('P17252', 'Q96A00')"
"('Q9NU39', 'Q8ND90')"
"('Q9Y2M5', 'Q96LA8')"
"('Q16659', 'Q96EY1')"
"('O00505', 'Q96HA1')"
"('Q02750', 'Q96RU8')"
"('P51116', 'Q01844')"
"('O95995', 'Q13895')"
"('Q6NUS6', 'Q96SK2')"
"('P83916', 'Q14839')"
"('P27986', 'P42768')"
"('P68431', 'P51858')"
"('Q9BYD3', 'Q5T653')"
"('Q5T5B0', 'Q5T749')"
"('Q8TEE9', 'Q8NF37')"
"('P23246', 'O75530')"
"('O14777', 'Q14008')"
"('Q9H6S1', 'O75113')"
"('Q96FZ5', 'Q9BVX2')"
"('P35579', 'Q12965')"
"('O00499', 'Q13936')"
"('Q8N5Y2', 'P78527')"
"('Q14683', 'P49711')"
"('P49221', 'P01876')"
"('O43148', 'Q96IK5')"
"('O60508', 'Q9BUJ2')"
"('P55345', 'P49720')"
"('P61960', 'P29401')"
"('Q08379', 'Q9UJW0')"
"('P10144', 'O00273')"
"('P10599', 'Q96BK5')"
"('Q86XK3', 'Q6NT76')"
"('Q92973', 'Q9BUR4')"
"('O95166', 'O14764')"
"('Q7L7L0', 'Q5QNW6')"
"('P38432', 'O60341')"
"('Q9NRX3', 'Q9GZU0')"
"('P25098', 'Q8NG77')"
"('Q14999', 'Q16778')"
"('P18206', 'Q0VDD7')"
"('Q01860', 'Q16718')"
"('Q8NI77', 'O75376')"
"('Q8WV16', 'O60832')"
"('O00299', 'P26368')"
"('Q8TAD4', 'Q13488')"
"('Q07820', 'Q9BXH1')"
"('P60033', 'O75531')"
"('O95967', 'Q9NRR5')"
"('Q8TAQ2', 'Q92538')"
"('P51948', 'P14859')"
"('Q99728', 'O14776')"
"('P82912', 'P82650')"
"('Q13884', 'P46939')"
"('P19012', 'Q96GM5')"
"('O60244', 'Q93074')"
"('Q96NJ5', 'Q99932')"
"('Q9NZT1', 'Q86U86')"
"('O00625', 'P62937')"
"('P18846', 'P43629')"
"('O43463', 'Q13185')"
"('Q9P015', 'P48431')"
"('Q9Y265', 'P60709')"
"('P61968', 'Q9BRX2')"
"('Q8N1B4', 'Q8N3L3')"
"('Q96ER9', 'P22735')"
"('O43318', 'P25963')"
"('Q9UM11', 'Q9HCE7')"
"('Q06830', 'P13489')"
"('Q96RU7', 'P30466')"
"('P42768', 'P61160')"
"('Q8N5R6', 'Q7Z6G3')"
"('O14593', 'Q92769')"
"('P15104', 'P19838')"
"('P12956', 'P35244')"
"('P11021', 'Q9Y230')"
"('Q9NX02', 'Q9ULZ3')"
"('Q8WZ84', 'O60262')"
"('P61586', 'P39210')"
"('Q04837', 'P08574')"
"('Q99612', 'O43474')"
"('P84098', 'P46782')"
"('Q9Y2F9', 'Q96N21')"
"('Q9Y4P8', 'P25685')"
"('P01909', 'P51693')"
"('Q13451', 'P04629')"
"('P55210', 'P52566')"
"('P54578', 'Q16186')"
"('Q14999', 'Q92990')"
"('P02746', 'Q9UHD9')"
"('P35080', 'Q99719')"
"('P04792', 'Q86TI0')"
"('Q8WUX1', 'P51148')"
"('Q5TDH0', 'Q9BXJ9')"
"('Q86X83', 'Q9HBV2')"
"('P17612', 'O43676')"
"('P61353', 'P62888')"
"('Q5QGZ9', 'P49641')"
"('Q15633', 'Q14684')"
"('Q13064', 'P05549')"
"('P41182', 'Q9Y2K7')"
"('Q13405', 'Q8WVM8')"
"('P01106', 'Q9NSV4')"
"('Q92499', 'P22626')"
"('Q8N816', 'Q00536')"
"('P78406', 'Q969H0')"
"('P04792', 'O14980')"
"('P21246', 'P40306')"
"('Q9UBW7', 'P35637')"
"('Q04206', 'Q71U36')"
"('P26373', 'P62081')"
"('Q3KQU3', 'Q5TB80')"
"('Q9Y375', 'O95139')"
"('O75478', 'Q7L2H7')"
"('P37231', 'Q92793')"
"('P61956', 'Q8N726')"
"('Q5VYK3', 'Q99460')"
"('P61326', 'Q9BQC3')"
"('Q92614', 'P0DP23')"
"('Q9NYJ8', 'P78386')"
"('Q13509', 'P17302')"
"('Q8NA54', 'P14373')"
"('Q8NBB4', 'Q9C0G0')"
"('Q01826', 'Q9ULJ6')"
"('Q14164', 'P03372')"
"('Q13635', 'P30443')"
"('O76003', 'Q8IYA8')"
"('P05412', 'Q7L2H7')"
"('O14933', 'Q01196')"
"('Q16881', 'P07437')"
"('Q9H9S0', 'Q86V81')"
"('P63218', 'P35414')"
"('Q9Y2X7', 'Q9HCH0')"
"('P25398', 'Q9Y6K9')"
"('P49746', 'Q08722')"
"('Q15843', 'P62837')"
"('Q9HCK0', 'Q15916')"
"('P19438', 'P0DP24')"
"('Q15942', 'Q9NV31')"
"('P14868', 'Q9Y490')"
"('O60260', 'P09493')"
"('P11021', 'Q01082')"
"('P49773', 'P68106')"
"('P42766', 'Q07020')"
"('Q96GF1', 'O75915')"
"('Q00325', 'Q92630')"
"('P01889', 'O60493')"
"('P61086', 'O00308')"
"('O75817', 'Q16637')"
"('Q8IZL8', 'P48431')"
"('Q15796', 'P84996')"
"('Q13433', 'Q86X19')"
"('Q13438', 'Q9Y679')"
"('P48380', 'P22670')"
"('O60841', 'P06454')"
"('O95817', 'Q14008')"
"('Q5VTR2', 'P42772')"
"('P47897', 'Q13526')"
"('P37802', 'P78417')"
"('P58340', 'O00165')"
"('Q9NUJ1', 'P05067')"
"('Q9BYB0', 'P00519')"
"('P11142', 'P54725')"
"('P01011', 'P38606')"
"('Q16254', 'P01106')"
"('P82650', 'Q6PF06')"
"('P08865', 'P63173')"
"('Q99819', 'P50395')"
"('Q15654', 'Q8IYX8')"
"('P27797', 'Q01844')"
"('P07910', 'P04629')"
"('P23458', 'P42229')"
"('Q8TB24', 'Q96IP4')"
"('P20700', 'O00471')"
"('P49810', 'Q9HBG4')"
"('P49639', 'Q3SYF9')"
"('Q10713', 'Q9Y3E2')"
"('P36897', 'P62942')"
"('Q9BZ67', 'P19838')"
"('Q3SYC2', 'Q15034')"
"('Q93096', 'P49356')"
"('P42858', 'P61266')"
"('O60260', 'Q13627')"
"('P61962', 'P53350')"
"('P10914', 'P19878')"
"('O15347', 'Q9H1E3')"
"('Q9H2Y7', 'O14976')"
"('Q96KN7', 'Q8TAU3')"
"('Q8WXA9', 'P51991')"
"('Q15717', 'Q96BD8')"
"('O75063', 'P07585')"
"('Q9UL45', 'Q96EV8')"
"('P54274', 'P0DJD3')"
"('P17252', 'O15217')"
"('P0DJD3', 'Q9Y5E9')"
"('Q9H307', 'Q15560')"
"('P12830', 'Q9Y6M5')"
"('Q6P0Q8', 'Q9H2C0')"
"('P50395', 'Q9H0U4')"
"('Q96GX9', 'P0DPA2')"
"('Q7Z408', 'P06241')"
"('P13797', 'P61604')"
"('O60861', 'Q9Y6W5')"
"('P17252', 'Q8TBB1')"
"('P29317', 'P36897')"
"('P12270', 'Q15004')"
"('Q14164', 'P13804')"
"('Q93008', 'O14980')"
"('Q0VGL1', 'Q9NQL2')"
"('P41252', 'Q15046')"
"('O43790', 'Q3SY00')"
"('Q2NKX8', 'Q8IUH5')"
"('Q13619', 'Q8N782')"
"('P24928', 'P62875')"
"('Q9HCS7', 'P30876')"
"('Q13432', 'O60341')"
"('Q9Y5J5', 'Q6P996')"
"('P14625', 'Q2MV58')"
"('Q10586', 'P50402')"
"('Q9Y483', 'Q15910')"
"('O60229', 'Q9NRI5')"
"('Q86VP6', 'P38919')"
"('Q9BYD2', 'Q9UBX3')"
"('Q9H2R5', 'Q15654')"
"('P62308', 'P14678')"
"('P01344', 'P16234')"
"('P22223', 'P14923')"
"('Q9H0I2', 'Q93062')"
"('Q9Y2D8', 'Q9BWG6')"
"('Q9H2G9', 'Q9P0N9')"
"('P42226', 'P22102')"
"('Q96MT4', 'Q9NRQ2')"
"('O75716', 'P60369')"
"('O94903', 'O43768')"
"('Q07002', 'Q96I24')"
"('Q96SI9', 'Q86VP6')"
"('P10451', 'Q7Z570')"
"('Q8IXM3', 'Q9NQT4')"
"('P51681', 'O00459')"
"('Q12905', 'Q01860')"
"('Q15084', 'Q9GZQ8')"
"('P62841', 'P00533')"
"('P15104', 'P28223')"
"('Q9UHD2', 'O95786')"
"('P30101', 'P06744')"
"('Q13835', 'Q63HR2')"
"('Q96S55', 'Q9H0E2')"
"('P49841', 'Q9BZV1')"
"('Q9BYR7', 'Q9BYE3')"
"('Q06190', 'P32121')"
"('Q9UL18', 'Q6GQQ9')"
"('P61073', 'P01889')"
"('Q96KP1', 'Q9NV70')"
"('P01106', 'Q86YW9')"
"('Q5T653', 'P05412')"
"('Q00987', 'Q9Y6B2')"
"('P31040', 'Q99460')"
"('Q9BVA1', 'P49368')"
"('Q9Y468', 'P25205')"
"('P28347', 'P28068')"
"('P60033', 'P07437')"
"('Q6NUQ1', 'Q9UL45')"
"('Q9Y3C5', 'O75832')"
"('Q9Y3S2', 'Q14592')"
"('P52952', 'Q13485')"
"('Q99661', 'P46777')"
"('P25054', 'Q8N3V7')"
"('Q9P127', 'P42766')"
"('O75533', 'Q9Y3B4')"
"('P19447', 'Q8N196')"
"('P06748', 'Q5T3I0')"
"('Q9P287', 'P15586')"
"('Q8TDM5', 'P28799')"
"('P25786', 'O60437')"
"('P16333', 'Q99259')"
"('Q8N1G4', 'Q7L5N1')"
"('Q9H4E7', 'A6NEM1')"
"('Q9Y572', 'Q01082')"
"('O00303', 'P04629')"
"('Q12982', 'Q07866')"
"('Q05639', 'P35244')"
"('Q9BQK8', 'Q9Y597')"
"('Q96G42', 'Q9BUJ2')"
"('Q8N112', 'Q8N8F7')"
"('Q9Y512', 'Q9Y3B7')"
"('Q8IYW5', 'P55854')"
"('Q5VT52', 'P05412')"
"('Q9NYF0', 'Q05513')"
"('Q6W2J9', 'P17987')"
"('Q9H4B7', 'P01008')"
"('Q96ES7', 'Q2NL68')"
"('O75955', 'Q8N3V7')"
"('P37231', 'Q15910')"
"('O75427', 'Q9UKB1')"
"('O75530', 'P42285')"
"('P56975', 'Q15303')"
"('P05067', 'O60313')"
