negatives
"('P07951', 'P23508')"
"('Q9NP77', 'O95639')"
"('Q14653', 'P45983')"
"('Q14558', 'O95400')"
"('Q9NS98', 'O14786')"
"('Q13435', 'Q9Y5S9')"
"('Q16602', 'P01258')"
"('Q13489', 'Q05195')"
"('Q13145', 'P36894')"
"('P67809', 'O15264')"
"('P05455', 'P10144')"
"('Q9BXW4', 'Q8TDY2')"
"('P98155', 'P02649')"
"('Q8N6F1', 'A6NM45')"
"('Q9UIA9', 'Q9Y2Q3')"
"('Q9UBU9', 'P61326')"
"('Q8IZL8', 'Q9UL18')"
"('P01243', 'Q9Y262')"
"('Q99584', 'Q92561')"
"('P23508', 'O95202')"
"('P01106', 'P49903')"
"('P84103', 'P31943')"
"('P35638', 'P10415')"
"('P17081', 'P53618')"
"('Q9ULJ6', 'P42772')"
"('Q99750', 'P33992')"
"('O00471', 'P63104')"
"('Q15369', 'Q93034')"
"('B1AK53', 'Q8NEV4')"
"('P01570', 'Q99650')"
"('P49768', 'Q9NZJ7')"
"('Q9NPI1', 'Q96QV6')"
"('Q14494', 'Q9Y5Q3')"
"('P42224', 'P24385')"
"('P31749', 'P19174')"
"('Q04206', 'P22301')"
"('Q9UBR4', 'P01236')"
"('Q6VMQ6', 'Q9UPN3')"
"('Q8IWZ8', 'P52756')"
"('P01889', 'P63173')"
"('P27348', 'P55196')"
"('P01111', 'P00540')"
"('P26368', 'Q92620')"
"('Q13075', 'P29466')"
"('Q02543', 'O43586')"
"('Q6ZW49', 'Q13315')"
"('Q16539', 'Q8IW41')"
"('P03950', 'P35609')"
"('Q9H2X0', 'P12643')"
"('P17252', 'P16144')"
"('Q96NE9', 'P35240')"
"('Q13247', 'P52272')"
"('P25942', 'Q96JQ0')"
"('P11229', 'O14610')"
"('Q8NCU1', 'Q96BD8')"
"('Q9BSJ2', 'P49642')"
"('P62987', 'P18077')"
"('Q9H0R8', 'Q9NT62')"
"('Q02556', 'P05161')"
"('P63000', 'O14559')"
"('Q15029', 'O94906')"
"('Q96QK1', 'Q9Y4K3')"
"('Q9HC36', 'P23508')"
"('Q9HCK5', 'P68104')"
"('P34947', 'P25025')"
"('P02452', 'P18827')"
"('Q86WN2', 'P40238')"
"('P01106', 'O43819')"
"('P42224', 'P08603')"
"('O75486', 'O94864')"
"('P42684', 'P00533')"
"('Q9Y312', 'P36382')"
"('Q96NT0', 'Q05513')"
"('P62906', 'P05388')"
"('Q01201', 'O00626')"
"('P06454', 'P11802')"
"('Q04206', 'P80188')"
"('O15126', 'O95411')"
"('O60716', 'O60331')"
"('P51116', 'Q9UL18')"
"('Q9NXX6', 'Q8IY18')"
"('P54253', 'Q96MN9')"
"('Q9HCK5', 'P62917')"
"('Q92956', 'Q7L5D6')"
"('Q96J02', 'O15350')"
"('Q13535', 'Q6IBW4')"
"('P62906', 'P50914')"
"('P61978', 'Q00987')"
"('Q9UK53', 'P12004')"
"('Q66LE6', 'P17987')"
"('P33993', 'Q14683')"
"('Q8WXU2', 'O75376')"
"('P22694', 'Q96D31')"
"('Q9BRG1', 'Q96FZ7')"
"('P46776', 'P47914')"
"('Q9UNN5', 'Q9H5J8')"
"('O14807', 'Q15311')"
"('Q92765', 'Q9UKW6')"
"('O96019', 'Q9H0E9')"
"('P16144', 'P56199')"
"('P08172', 'P63096')"
"('O00141', 'Q9UQ80')"
"('Q5QNW6', 'Q71UI9')"
"('Q9Y6X2', 'P11831')"
"('P14778', 'P46734')"
"('Q93077', 'Q93079')"
"('P12004', 'P20248')"
"('Q969T4', 'Q6UVK1')"
"('O75159', 'P01589')"
"('P10767', 'Q07890')"
"('Q15843', 'P62424')"
"('P30519', 'Q9P2H0')"
"('Q8IX12', 'Q01081')"
"('P56537', 'Q9HAV7')"
"('P22681', 'P62258')"
"('Q15257', 'O14640')"
"('P0C0S8', 'Q9NPI1')"
"('Q9H5J8', 'Q9UNN5')"
"('P98095', 'P13861')"
"('P27482', 'Q13554')"
"('P50148', 'P04054')"
"('Q13547', 'P06400')"
"('Q8IYF1', 'Q8NHQ1')"
"('Q13137', 'Q5T5S1')"
"('Q14831', 'Q9UK08')"
"('P17252', 'P35222')"
"('Q96RT1', 'P22460')"
"('Q15744', 'P53567')"
"('P63098', 'Q9UJX2')"
"('Q9UKV8', 'P15880')"
"('Q99459', 'O60934')"
"('Q8N4E4', 'Q96LC9')"
"('P27816', 'P18146')"
"('O60266', 'O95398')"
"('P18848', 'P05412')"
"('O14561', 'O95169')"
"('Q5M7Z0', 'Q5VVX9')"
"('O60828', 'P42858')"
"('Q53GS9', 'Q04771')"
"('407021', 'Q00534')"
"('P38159', 'P35222')"
"('Q9Y2X7', 'Q13177')"
"('P38432', 'Q9P2K6')"
"('Q13535', 'Q15648')"
"('P62979', 'P10636')"
"('Q10586', 'P12268')"
"('P04271', 'P06703')"
"('Q99759', 'Q3ZCQ8')"
"('Q92841', 'Q9BWF3')"
"('P56537', 'P30153')"
"('Q8N1I0', 'P61224')"
"('Q8IX12', 'Q15365')"
"('P25025', 'Q14847')"
"('P62993', 'P08588')"
"('Q96CW5', 'Q6NZ67')"
"('P62263', 'P62269')"
"('Q92796', 'Q9Y2T3')"
"('Q9GZP0', 'P11362')"
"('P01568', 'Q13651')"
"('P15170', 'Q9H361')"
"('Q6UY11', 'Q6UY14')"
"('Q9H788', 'P14317')"
"('P17535', 'P09630')"
"('Q16539', 'Q9BV47')"
"('O15162', 'Q9H7M9')"
"('P62807', 'Q9NY93')"
"('P03372', 'Q9BT22')"
"('P61289', 'Q9BXC9')"
"('P80098', 'O00590')"
"('406890', 'Q9NZI8')"
"('Q07021', 'P05386')"
"('Q9NPH0', 'P68104')"
"('Q9P2N4', 'Q01094')"
"('P01857', 'P01709')"
"('Q01105', 'P20226')"
"('Q96RT1', 'Q15796')"
"('Q9H400', 'O00459')"
"('Q9P0U3', 'P61956')"
"('P26010', 'P53708')"
"('O60884', 'P84022')"
"('P63104', 'P35749')"
"('Q7Z434', 'O43318')"
"('P37231', 'Q15291')"
"('P61353', 'P40429')"
"('Q9H788', 'Q9UJU6')"
"('P81274', 'P01112')"
"('A6NHL2', 'Q9BUF5')"
"('Q96RU3', 'O95166')"
"('Q15047', 'Q8TDN6')"
"('Q9UQK1', 'Q16816')"
"('Q99873', 'Q9UET6')"
"('O00591', 'P46459')"
"('Q9UKY1', 'P16220')"
"('Q9Y4K3', 'P49810')"
"('Q13557', 'P01116')"
"('P52434', 'Q9NVU0')"
"('P06702', 'P32121')"
"('Q9NPI6', 'Q8IU60')"
"('Q00987', 'Q86V86')"
"('P41597', 'O60674')"
"('Q8WU20', 'P46108')"
"('P33076', 'P25208')"
"('Q9UJX5', 'P14635')"
"('Q13191', 'P48736')"
"('O15541', 'Q8IX12')"
"('Q06187', 'P78356')"
"('O14497', 'P38398')"
"('Q13422', 'Q9UKS7')"
"('O95467', 'Q9UK08')"
"('O75367', 'Q15910')"
"('P62841', 'P62979')"
"('Q86X10', 'P12931')"
"('Q8N2W9', 'P84022')"
"('Q96B02', 'Q5XPI4')"
"('P11171', 'P61604')"
"('Q9P2X0', 'O60762')"
"('P60228', 'P55010')"
"('O00468', 'P30101')"
"('Q9UL03', 'O15121')"
"('Q6TCH7', 'P04049')"
"('Q0VDF9', 'O95831')"
"('Q9H8Y8', 'Q92738')"
"('Q04637', 'Q14240')"
"('Q9NR28', 'Q13490')"
"('Q8N3C0', 'P55854')"
"('P04439', 'P43630')"
"('P17987', 'P63104')"
"('P15924', 'P05783')"
"('Q9NX14', 'O95139')"
"('Q9BQE3', 'Q07157')"
"('Q13237', 'P78347')"
"('Q8IX12', 'Q13242')"
"('Q13315', 'Q86VM9')"
"('P51817', 'Q70SY1')"
"('P60953', 'O60879')"
"('Q9GZT8', 'O60684')"
"('Q9Y4A5', 'O96019')"
"('P62906', 'P32969')"
"('P08754', 'P12931')"
"('Q9Y265', 'Q9H6R7')"
"('P62993', 'P61353')"
"('Q9UHF4', 'O60674')"
"('Q14691', 'Q9BRT9')"
"('O95433', 'O60885')"
"('P84022', 'Q14562')"
"('Q9UID3', 'Q99459')"
"('Q96AH8', 'P68363')"
"('Q969K3', 'Q969M7')"
"('P20333', 'Q96CX2')"
"('Q99558', 'P63261')"
"('Q9BQD7', 'Q92993')"
"('P62937', 'Q16849')"
"('Q15329', 'O95661')"
"('Q13315', 'P17098')"
"('Q9H201', 'P35968')"
"('Q9H9Q2', 'Q9UNS2')"
"('Q9H3D4', 'Q9Y297')"
"('Q8NGV0', 'P38405')"
"('Q9UM73', 'P51532')"
"('P35580', 'O43353')"
"('Q9UGJ0', 'Q53ET0')"
"('P08107', 'Q9UBS4')"
"('Q9UJU2', 'Q09472')"
"('O15121', 'O15260')"
"('Q9HAU4', 'Q15155')"
"('Q6WCQ1', 'Q07889')"
"('Q15653', 'Q99759')"
"('P48730', 'Q9GZV5')"
"('O60383', 'Q16637')"
"('Q5SQH8', 'P67870')"
"('Q16610', 'Q13753')"
"('P09619', 'O14492')"
"('Q9UHD2', 'Q9NVV4')"
"('P53041', 'P30154')"
"('Q9H171', 'Q14164')"
"('Q04206', 'Q8TBK2')"
"('P62136', 'Q5C9Z4')"
"('P46934', 'Q15797')"
"('P29074', 'O43149')"
"('Q6P1K2', 'Q9Y2X7')"
"('Q9ULV8', 'P35222')"
"('Q13535', 'Q92733')"
"('P22694', 'P32418')"
"('Q9UDY8', 'Q92905')"
"('P62330', 'Q969V3')"
"('Q9BYG5', 'Q8ND90')"
"('P63279', 'Q7Z3J3')"
"('P23458', 'P16871')"
"('Q86YM7', 'Q9P2A4')"
"('P43246', 'Q9P2S5')"
"('Q15759', 'P62714')"
"('P16930', 'P18146')"
"('P36542', 'Q96IZ0')"
"('Q00839', 'Q16629')"
"('Q9UHD2', 'Q13748')"
"('Q8TDR0', 'P13645')"
"('P68400', 'Q16236')"
"('Q9H204', 'O43586')"
"('P61586', 'Q9UNS1')"
"('P18146', 'Q12772')"
"('P51114', 'Q14194')"
"('O75943', 'Q9UM73')"
"('P61812', 'P05067')"
"('P18146', 'P04085')"
"('Q15399', 'P30084')"
"('O14920', 'P42345')"
"('P62714', 'P01889')"
"('P42224', 'Q03518')"
"('Q07889', 'Q07890')"
"('P49368', 'Q13151')"
"('Q9NPF5', 'Q9GZN1')"
"('Q13573', 'Q07666')"
"('P61353', 'P61513')"
"('Q07955', 'P52272')"
"('Q9NWA0', 'Q9H944')"
"('P02794', 'Q92574')"
"('O75909', 'O95967')"
"('Q9Y2X8', 'O94874')"
"('P30480', 'P37802')"
"('P20823', '406970')"
"('Q9Y3U8', 'P83881')"
"('O15455', 'Q99519')"
"('P38919', 'Q6PII3')"
"('Q9Y243', 'P36873')"
"('O75925', 'P04637')"
"('P22301', 'P01589')"
"('P26447', 'P16104')"
"('Q9BX73', 'Q9UGN5')"
"('P38936', 'P55854')"
"('Q9Y294', 'P84243')"
"('P05783', 'P62258')"
"('Q9Y2K7', 'P84022')"
"('P02679', 'P16871')"
"('Q9Y375', 'P04259')"
"('Q9Y2H5', 'Q9HAU0')"
"('Q9UL18', 'P0CG48')"
"('O60262', 'O60840')"
"('Q15796', 'P48436')"
"('P17693', 'Q13241')"
"('Q9Y4K3', 'P51668')"
"('O43182', 'P84095')"
"('406987', 'P52926')"
"('O15111', 'P63261')"
"('Q13233', 'P62158')"
"('Q9H201', 'P22607')"
"('O95467', 'O60503')"
"('Q13435', 'Q9BWJ5')"
"('Q92598', 'P52735')"
"('Q99879', 'Q71UI9')"
"('P52292', 'P11171')"
"('Q9UNE7', 'P17844')"
"('Q8TAA9', 'Q9NRD5')"
"('P56856', 'Q16625')"
"('P02458', 'P21781')"
"('Q12929', 'Q15154')"
"('Q13261', 'Q12933')"
"('P62834', 'O00499')"
"('P54725', 'P0CG48')"
"('Q13573', 'Q15291')"
"('P67809', 'O43390')"
"('Q8TBZ2', 'P40337')"
"('P35626', 'Q96RD0')"
"('P07900', 'P51617')"
"('Q9UJU2', 'O14627')"
"('P61224', 'O00522')"
"('P18146', 'Q15742')"
"('Q9UGL9', 'Q96ID5')"
"('O95402', 'Q71SY5')"
"('Q96B86', 'Q96I34')"
"('P62253', 'Q05086')"
"('O75251', 'O95178')"
"('Q9P0M9', 'Q14197')"
"('P00533', 'P22681')"
"('P43250', 'P49407')"
"('Q8WZ84', 'P38405')"
"('P51681', 'O75915')"
"('O14744', 'Q9Y6K1')"
"('P08047', 'Q92819')"
"('P46777', 'P18621')"
"('Q15653', 'P55072')"
"('O15197', 'P00519')"
"('Q13200', 'Q9UMX0')"
"('Q9HCK5', 'P11142')"
"('Q9BZL6', 'P48729')"
"('P01616', 'O14717')"
"('P13747', 'P43626')"
"('Q9NWY4', 'Q13352')"
"('P62136', 'Q92736')"
"('Q13472', 'Q96E14')"
"('P09651', 'Q92620')"
"('P26651', 'P31946')"
"('Q53F19', 'Q8TAD8')"
"('Q9Y606', 'Q14197')"
"('O43815', 'P30153')"
"('P35368', 'P29992')"
"('Q9HB71', 'P25815')"
"('O14512', 'P38484')"
"('Q9UBD9', 'P48357')"
"('Q15008', 'P28074')"
"('Q8TEM1', 'Q9NQT4')"
"('Q96B33', 'O95832')"
"('P10600', 'P37023')"
"('Q7Z4V5', 'P49407')"
"('Q69YH5', 'P18146')"
"('P25963', 'P18031')"
"('Q00005', 'P42224')"
"('P25963', 'Q13616')"
"('Q9NZC7', 'Q9C0J8')"
"('P23588', 'Q9H9G7')"
"('P16220', 'P47712')"
"('P02686', 'Q13043')"
"('O60925', 'Q5R3I4')"
"('O43353', 'P08138')"
"('P10914', 'P50591')"
"('P38936', 'P47897')"
"('P60709', 'Q99572')"
"('Q13509', 'Q9NY65')"
"('O14904', 'O75084')"
"('P02675', 'P02671')"
"('P00519', 'P27986')"
"('O00141', 'O43524')"
"('O60504', 'P38159')"
"('P53999', 'Q96BK5')"
"('P16150', 'P17931')"
"('Q13007', 'P31785')"
"('P06127', 'P40259')"
"('P11171', 'P07951')"
"('Q00535', 'Q9UIW2')"
"('Q14201', 'P11940')"
"('Q00653', 'P11940')"
"('P56945', 'P14866')"
"('P01106', 'P56182')"
"('Q9UQ80', 'O00141')"
"('Q14512', 'O15520')"
"('P05496', 'P18859')"
"('P35236', 'P53778')"
"('P51991', 'Q08170')"
"('P19532', 'O75694')"
"('O94762', 'P12004')"
"('P07602', 'P07339')"
"('Q9NRP7', 'Q96SN8')"
"('Q9H7L9', 'Q13547')"
"('Q14451', 'P14618')"
"('Q8N257', 'Q9UPS6')"
"('P63167', 'P49441')"
"('Q9BS40', 'Q14011')"
"('P12109', 'Q13797')"
"('Q9BQD3', 'P09493')"
"('P04183', 'P13196')"
"('Q8NDH3', 'Q07021')"
"('P36888', 'O00459')"
"('Q15038', 'P54253')"
"('P62280', 'P62266')"
"('P63104', 'P31947')"
"('Q9UBS5', 'Q9P2W3')"
"('Q07954', 'P02746')"
"('Q9GZS1', 'Q96JH8')"
"('Q9Y490', 'P16144')"
"('Q9UM73', 'P52945')"
"('Q14695', 'P04843')"
"('Q5JWF2', 'P59768')"
"('Q13501', 'P08138')"
"('O95256', 'Q04206')"
"('P61981', 'P49759')"
"('P12814', 'P08567')"
"('P05231', 'P13725')"
"('P31946', 'Q9Y2H1')"
"('O43707', 'Q13554')"
"('P00519', 'Q04917')"
"('P51572', 'Q9Y3D6')"
"('O15379', 'Q9UHL9')"
"('P32121', 'Q08499')"
"('P60520', 'O60684')"
"('P01891', 'Q93084')"
"('O75175', 'P51679')"
"('P21673', 'Q9NPI5')"
"('Q14781', 'P78364')"
"('P05023', 'P00533')"
"('Q07020', 'Q9Y3U8')"
"('O75444', 'O14867')"
"('P43246', 'P40692')"
"('O43791', 'Q9Y4K3')"
"('Q3ZCM7', 'O14576')"
"('Q9H7L9', 'Q16576')"
"('P01106', 'Q86UB9')"
"('P18146', 'P60002')"
"('O14893', 'Q16637')"
"('P46060', 'P0DJD1')"
"('P62269', 'P62841')"
"('Q9NTM9', 'P12236')"
"('Q8TB05', 'Q96G25')"
"('Q99683', 'P63098')"
"('O60840', 'P06241')"
"('O60518', 'P22392')"
"('Q9Y6Q9', 'P24385')"
"('P56524', 'P61981')"
"('Q9BQ75', 'Q9Y2Q3')"
"('P78545', 'Q13087')"
"('Q8N752', 'P10071')"
"('Q13573', 'Q96FV9')"
"('P62987', 'P62910')"
"('P62875', 'Q15653')"
"('O14964', 'O60879')"
"('P30622', 'P67870')"
"('Q9Y4K4', 'Q12933')"
"('P63279', 'Q13485')"
"('Q9BTM1', 'Q8WUI4')"
"('Q14566', 'Q9UJX2')"
"('Q96Q15', 'Q15172')"
"('Q96AH8', 'P07437')"
"('Q16659', 'Q15435')"
"('P49674', 'Q16526')"
"('O96000', 'O95182')"
"('Q9H0R3', 'O95084')"
"('Q13315', 'O94856')"
"('O00483', 'Q15714')"
"('P13805', 'O15069')"
"('P27824', 'Q15388')"
"('O60583', 'Q16512')"
"('P49736', 'Q9UJX2')"
"('Q14289', 'Q13772')"
"('P19793', 'P42575')"
"('Q04759', 'P46527')"
"('Q02556', 'P23497')"
"('P53680', 'Q06124')"
"('Q9UI12', 'O75365')"
"('Q09472', 'P01570')"
"('P08238', 'Q96A26')"
"('Q9P2S5', 'P35749')"
"('P20701', 'O75955')"
"('Q99689', 'P42858')"
"('O95741', 'P04183')"
"('P11171', 'P24666')"
"('Q14155', 'Q9NZN5')"
"('P11274', 'Q13588')"
"('Q8N5V2', 'P61586')"
"('A5YKK6', 'Q9NZN8')"
"('P01116', 'P42338')"
"('P33176', 'P48058')"
"('Q9UI14', 'Q13885')"
"('Q99459', 'Q12874')"
"('O95169', 'O96000')"
"('Q9NYJ8', 'Q9Y4K3')"
"('P31943', 'P62993')"
"('P12544', 'P55085')"
"('P52209', 'P01889')"
"('Q9Y5B9', 'Q9GZS1')"
"('P17301', 'Q05397')"
"('P0C0S5', 'Q96DB2')"
"('Q92541', 'P49459')"
"('P61981', 'P49761')"
"('P16220', 'Q5JZY3')"
"('Q13315', 'Q7Z5K2')"
"('P09769', 'Q99704')"
"('P26599', 'P26439')"
"('Q9UKV8', 'Q92900')"
"('Q13162', 'Q15084')"
"('O00212', 'Q9HAU4')"
"('Q13191', 'Q96B97')"
"('P18848', 'Q16236')"
"('Q96MA1', 'Q9GZT8')"
"('P10276', 'P48443')"
"('Q9UKX5', 'P26006')"
"('P04156', 'P10809')"
"('Q08881', 'Q13283')"
"('P62805', 'Q15047')"
"('Q10586', 'Q9UKL0')"
"('Q9Y3B8', 'P23508')"
"('P09237', 'P14780')"
"('Q92692', 'Q96NY8')"
"('P0C5Z0', 'P62807')"
"('Q4LE39', 'Q92769')"
"('Q9Y6K9', 'O76080')"
"('Q8TAQ2', 'Q12824')"
"('Q96EZ8', 'Q9NZM3')"
"('Q969H8', 'Q16553')"
"('P04637', 'O75925')"
"('Q96RT1', 'O75531')"
"('P54727', 'Q9UMX0')"
"('Q9UBD3', 'P46092')"
"('P62875', 'P05423')"
"('Q9NPI1', 'Q9BUJ2')"
"('P41968', 'Q8TCY5')"
"('O60306', 'Q96NB3')"
"('Q07020', 'P84098')"
"('Q99547', 'Q9NQT5')"
"('Q9Y266', 'Q9H1Y0')"
"('P98161', 'P35222')"
"('P08865', 'P62081')"
"('Q14197', 'P42126')"
"('Q9HBG4', 'P10636')"
"('Q16143', 'P04637')"
"('P20701', 'P13598')"
"('Q99490', 'P42336')"
"('Q14164', 'Q99613')"
"('P16144', 'P21333')"
"('Q9UER7', 'O15519')"
"('Q9P2G9', 'Q9H6Y2')"
"('Q99759', 'P25963')"
"('Q15366', 'Q08211')"
"('Q01201', 'Q00653')"
"('P04626', 'P16070')"
"('O60232', 'P01889')"
"('Q9HC16', 'P0CG48')"
"('Q15111', 'P18507')"
"('P32927', 'P42338')"
"('P20674', 'P08246')"
"('P41586', 'Q9P2W3')"
"('Q00535', 'Q16620')"
"('Q8TC92', 'Q8TBB1')"
"('O60258', 'P08069')"
"('P52434', 'O95402')"
"('P49736', 'Q10586')"
"('P62158', 'P29973')"
"('Q96BA8', 'Q9NR55')"
"('P55210', 'O14920')"
"('Q13049', 'Q13404')"
"('P10914', 'P01579')"
"('Q9GZX6', 'P40189')"
"('Q16695', 'P62993')"
"('Q96AX2', 'P20339')"
"('P09884', 'P49643')"
"('Q13952', 'Q09472')"
"('P20963', 'O14931')"
"('P14136', 'P23297')"
"('Q8IY18', 'Q96MF7')"
"('Q04917', 'Q9BYG4')"
"('Q01813', 'Q9Y4P8')"
"('Q03014', 'P67870')"
"('Q9Y535', 'P05423')"
"('O75896', 'Q6P2I7')"
"('P32456', 'P50453')"
"('Q00534', 'P30281')"
"('Q9UMS4', 'O43660')"
"('Q9NYC9', 'P41182')"
"('407036', 'O43521')"
"('P19875', 'P03956')"
"('P49765', 'P22607')"
"('P07900', 'Q99759')"
"('P15336', 'Q8WYK2')"
"('P15498', 'Q8IZP0')"
"('P05787', 'P29353')"
"('Q8IXK0', 'Q9HC52')"
"('Q7Z591', 'P29965')"
"('Q96RD6', 'P62993')"
"('P29274', 'P50148')"
"('P52657', 'P20226')"
"('Q13472', 'P45973')"
"('Q13555', 'Q9UKV0')"
"('O95751', 'P51116')"
"('Q07890', 'P10398')"
"('P09237', 'P02686')"
"('Q8TCY5', 'P32245')"
"('P49407', 'Q96DG6')"
"('Q9UBN7', 'Q99878')"
"('Q9BYM8', 'Q9NYJ8')"
"('P30559', 'O95467')"
"('Q99717', 'Q05209')"
"('Q9NRY6', 'O15162')"
"('P35236', 'P19022')"
"('P32969', 'Q9UNX3')"
"('Q14790', 'P62805')"
"('P38398', 'O43679')"
"('P48556', 'P51665')"
"('P36873', 'Q8TEY5')"
"('Q16539', 'Q16644')"
"('Q9UQF2', 'P45983')"
"('P01116', 'P27361')"
"('Q16543', 'P04049')"
"('Q9NRI5', 'Q9UL68')"
"('Q04837', 'P04637')"
"('Q15056', 'Q9H3H3')"
"('P35749', 'P25054')"
"('Q3ZCW2', 'P16871')"
"('Q9H2G2', 'Q92874')"
"('Q9NQT4', 'Q5T5P2')"
"('P01106', 'P49321')"
"('Q9HBI1', 'P05106')"
"('Q99569', 'Q9NPF4')"
"('Q14197', 'Q5T160')"
"('O43684', 'Q13042')"
"('P62256', 'Q8WU17')"
"('Q13158', 'P15311')"
"('P55317', 'Q9Y261')"
"('O15379', 'Q16665')"
"('Q92843', 'Q13625')"
"('Q9H8T0', 'Q96ED9')"
"('Q969S8', 'Q6FI13')"
"('P68402', 'Q3ZCQ8')"
"('Q96BK5', 'P46783')"
"('P00966', 'Q9H1I8')"
"('P84103', 'Q12986')"
"('P63098', 'Q9UJX6')"
"('P35637', 'P30480')"
"('P56524', 'Q7Z2G1')"
"('P10721', 'P35568')"
"('O60260', 'P35222')"
"('P04406', 'P63104')"
"('Q86XR8', 'P62837')"
"('P10914', 'Q9UGP8')"
"('Q9UET6', 'Q9HB71')"
"('Q99878', 'Q9UQL6')"
"('Q96QU8', 'P37198')"
"('Q13616', 'Q15653')"
"('Q13753', 'P56199')"
"('Q9UI26', 'P01106')"
"('Q9UNE7', 'P0CG48')"
"('P40763', 'O15392')"
"('P17252', 'P29597')"
"('P31751', 'Q99683')"
"('Q9HCK5', 'P51570')"
"('P62195', 'P32243')"
"('Q96DU9', 'Q9H074')"
"('Q9NPI8', 'O75626')"
"('P62304', 'P62308')"
"('Q9BYH8', 'P40763')"
"('P22607', 'P02008')"
"('P63096', 'Q15147')"
"('Q9UBU7', 'Q13111')"
"('P46940', 'P29353')"
"('P38646', 'O95819')"
"('Q9H3G5', 'O43660')"
"('Q9H4B4', 'Q15645')"
"('Q9UQ80', 'Q9UM73')"
"('P01100', 'P17544')"
"('P31749', 'P00568')"
"('Q9BQ66', 'O60269')"
"('Q96A08', 'Q8WUI4')"
"('O15264', 'Q14934')"
"('P23527', 'O75367')"
"('P20292', 'P09917')"
"('Q13243', 'Q15418')"
"('Q04864', 'Q9BZF9')"
"('P00367', 'Q99558')"
"('P11362', 'P46934')"
"('P55210', 'O43521')"
"('Q8IXI1', 'Q9P286')"
"('Q96RT1', 'P62993')"
"('Q9NQ25', 'Q9Y383')"
"('P50570', 'Q9UJU6')"
"('P08637', 'P12314')"
"('O43295', 'Q07890')"
"('P0CG48', 'Q9UNE7')"
"('P00558', 'P04406')"
"('Q9NVI1', 'P0CG48')"
"('P12883', 'Q9NRI5')"
"('Q9Y6C2', 'P05556')"
"('Q9BW92', 'Q14240')"
"('O75369', 'P08648')"
"('P05107', 'P27986')"
"('P02766', 'P27448')"
"('P12956', 'Q8N2W9')"
"('P12931', 'O43281')"
"('P14555', 'Q6UXH1')"
"('Q9Y5J5', 'Q9ULE0')"
"('Q13535', 'Q9BUG6')"
"('P84098', 'P62424')"
"('P06241', 'P54764')"
"('Q96GC9', 'Q07157')"
"('Q9Y4K3', 'Q13155')"
"('P43243', 'P01106')"
"('Q16659', 'Q92692')"
"('P51617', 'Q86WV6')"
"('Q7L4P6', 'P51946')"
"('Q9Y679', 'Q9HAW0')"
"('P52735', 'P62736')"
"('P01889', '343477')"
"('Q96CW1', 'Q9NZN4')"
"('Q9Y6R4', 'P46734')"
"('Q9NPI1', 'Q99459')"
"('Q9NRT5', 'Q9BQ66')"
"('Q9NR97', 'P49716')"
"('Q9BZW7', 'P35579')"
"('P52756', 'P52272')"
"('Q9UHI6', 'Q9H173')"
"('Q13158', 'Q9H1Y0')"
"('Q96RU7', 'Q9Y2X7')"
"('O00193', 'Q14164')"
"('O60331', 'O60716')"
"('Q9H0D6', 'P21964')"
"('Q99962', 'P04629')"
"('P33076', 'Q13952')"
"('Q86YF9', 'Q9NQZ3')"
"('O75940', 'Q15427')"
"('P62745', 'Q13829')"
"('Q96ID5', 'P04792')"
"('P05783', 'Q99816')"
"('P35711', 'P56645')"
"('Q99717', 'Q8WUA2')"
"('Q13557', 'Q13255')"
"('P29353', 'P05556')"
"('Q16236', 'Q9UJX0')"
"('P63261', 'Q99962')"
"('P11215', 'P42336')"
"('Q00653', 'P57678')"
"('Q15173', 'P32121')"
"('P61927', 'P62945')"
"('Q8IW19', 'P12956')"
"('O15145', 'P56470')"
"('Q9H2X6', 'Q9H3D4')"
"('P63104', 'P12883')"
"('P15170', 'Q96DU9')"
"('P49790', 'P12270')"
"('Q71UM5', 'Q99759')"
"('Q9BRX5', 'O94761')"
"('Q13315', 'Q9NY74')"
"('Q9Y6Y0', 'P18146')"
"('Q9NXV2', 'P78545')"
"('Q14139', 'P61077')"
"('Q13233', 'Q9H1R3')"
"('P13796', 'P28676')"
"('Q9H857', 'Q9H0E2')"
"('Q7L804', 'P62491')"
"('P62837', 'Q9BYV6')"
"('Q9BY11', 'O60861')"
"('Q8IWX8', 'Q14498')"
"('Q9UBS5', 'P04899')"
"('Q9UI14', 'O15068')"
"('Q9GZX7', 'O14980')"
"('P61353', 'P62750')"
"('Q9BX69', 'O43353')"
"('P22612', 'Q32MK0')"
"('Q96PX1', 'P60604')"
"('O96019', 'Q01201')"
"('P06400', 'P01100')"
"('P20963', 'P06729')"
"('Q9GZQ8', 'Q13188')"
"('P32121', 'P51685')"
"('P02746', 'P00736')"
"('Q9Y478', 'Q01813')"
"('Q96S59', 'P10275')"
"('P02751', 'P27658')"
"('O95759', 'P14923')"
"('Q96QB1', 'P41220')"
"('O14640', 'O15169')"
"('P78362', 'Q9UKV3')"
"('P05556', 'P07942')"
"('O60861', 'Q7Z5R6')"
"('Q9NRG4', 'Q9Y2J2')"
"('O60262', 'Q00722')"
"('P01106', 'Q00839')"
"('P62312', 'P62306')"
"('Q13009', 'P61587')"
"('Q03164', 'Q99958')"
"('Q9Y2W2', 'P17844')"
"('P39687', 'Q13469')"
"('Q9P2R6', 'O43251')"
"('P25054', 'Q9UPN3')"
