negatives
"('O75530', 'P55265')"
"('Q96S55', 'Q9UHP3')"
"('P30291', 'O14980')"
"('Q99550', 'O14980')"
"('P01106', 'P41227')"
"('P23381', 'P54274')"
"('P40222', 'O95678')"
"('Q13490', 'Q7Z434')"
"('P27658', 'P02751')"
"('O00483', 'P03923')"
"('P30154', 'Q06432')"
"('Q6L8G8', 'Q8IWZ5')"
"('O14810', 'P06702')"
"('P62166', 'Q8N5S1')"
"('P08254', 'P14921')"
"('P14859', 'P12956')"
"('O43639', 'Q15303')"
"('Q5T3F8', 'P06576')"
"('Q13547', 'Q8WUI4')"
"('P29460', 'Q09472')"
"('Q8TDZ2', 'Q9H0U4')"
"('P40818', 'P62253')"
"('Q9Y2X0', 'P11473')"
"('Q969H0', 'Q8NAA4')"
"('P32121', 'O95222')"
"('Q08043', 'Q13077')"
"('Q00987', 'P05109')"
"('P16452', 'Q99684')"
"('P17066', 'P04637')"
"('Q99439', 'Q15717')"
"('Q8TBB1', 'Q9Y620')"
"('O43765', 'P08294')"
"('Q9UHD9', 'Q8TD06')"
"('Q07889', 'Q13813')"
"('P25054', 'P49841')"
"('O14964', 'Q13077')"
"('P68104', 'Q9GZX7')"
"('Q04917', 'P49419')"
"('Q9UK22', 'O00584')"
"('Q8NA19', 'P28072')"
"('Q12933', 'Q14119')"
"('Q13451', 'O15146')"
"('O75030', 'P19484')"
"('O00213', 'Q15459')"
"('Q9UM11', 'P51668')"
"('Q7Z5Y6', 'P36894')"
"('Q8N895', 'Q8NHQ1')"
"('Q9NWX6', 'Q96S44')"
"('P04181', 'Q6IQ23')"
"('O14980', 'P14324')"
"('Q9Y6K9', 'Q04760')"
"('O14908', 'O60333')"
"('Q00537', 'O95817')"
"('Q52LJ0', 'O14874')"
"('Q8TDY4', 'P48039')"
"('Q9P0J7', 'Q9Y305')"
"('P62877', 'P11142')"
"('P27986', 'O43918')"
"('Q76I76', 'P42229')"
"('Q9UPS6', 'Q16778')"
"('P62873', 'Q7L576')"
"('Q3LI66', 'P79522')"
"('O60884', 'Q8NBP7')"
"('Q9H0H5', 'Q96RN1')"
"('Q9Y619', 'Q9Y279')"
"('P62487', 'Q9HCS7')"
"('Q9NYG2', 'Q01844')"
"('P55347', 'Q14192')"
"('P08754', 'O14775')"
"('P12830', 'O75874')"
"('O95782', 'Q9NQW6')"
"('P54105', 'P04629')"
"('P18146', 'Q12923')"
"('P62993', 'P62491')"
"('P61073', 'Q06124')"
"('Q16612', 'Q15717')"
"('Q9UIM3', 'Q8N6T7')"
"('P63165', 'P35609')"
"('Q9Y230', 'Q13618')"
"('Q6EMK4', 'Q16181')"
"('Q9HBJ0', 'O95619')"
"('Q92833', 'Q6ZN18')"
"('P01106', 'Q9H334')"
"('P62993', 'Q99832')"
"('Q92608', 'P08134')"
"('P11021', 'P38936')"
"('P55055', 'Q15466')"
"('Q9P0K8', 'O14776')"
"('P62750', 'P62424')"
"('P49771', 'P21802')"
"('Q16236', 'P42574')"
"('P42336', 'P60763')"
"('O43364', 'P25788')"
"('Q09161', 'Q13148')"
"('P17535', 'P38398')"
"('Q6UVY6', 'Q9HAT2')"
"('Q16719', 'P13804')"
"('O15379', 'P04908')"
"('P60568', 'Q9HBE5')"
"('Q9NPJ6', 'Q9BR77')"
"('P62277', 'P62701')"
"('Q2KHT3', 'Q9P2S5')"
"('O95071', 'P52294')"
"('Q9Y2L5', 'Q9C0B0')"
"('P17676', 'Q9UER7')"
"('Q9H4L4', 'P55055')"
"('O15169', 'P14373')"
"('O00487', 'Q9Y5U4')"
"('O14776', 'Q86XP3')"
"('Q93034', 'P62917')"
"('P06493', 'O75496')"
"('Q99832', 'Q9BPW8')"
"('Q9UKK9', 'Q15599')"
"('Q96JJ7', 'Q9H3N1')"
"('Q8NB15', 'Q92558')"
"('Q99496', 'A8K0Z3')"
"('O14764', 'O95166')"
"('P19174', 'P82979')"
"('Q8WYK2', 'Q15717')"
"('Q8TDD5', 'Q96AE7')"
"('Q9H2G9', 'Q8WUD1')"
"('P17252', 'P13498')"
"('Q14197', 'P23786')"
"('P17066', 'P49736')"
"('O95199', 'P07900')"
"('P01112', 'P50749')"
"('Q9UFW8', 'O15160')"
"('P31948', 'P13612')"
"('Q9H0D6', 'O94966')"
"('Q9Y3M8', 'Q96L33')"
"('Q9BRK4', 'Q9P0N9')"
"('Q63ZY3', 'Q15560')"
"('P55072', 'O60784')"
"('Q49A88', 'O60341')"
"('Q15819', 'P63220')"
"('Q16514', 'Q9Y6J9')"
"('Q9NRD5', 'Q5JTD7')"
"('Q13315', 'Q06609')"
"('O60260', 'P50221')"
"('P01303', 'P35346')"
"('Q86VP6', 'Q7L2E3')"
"('P00403', 'P49917')"
"('Q96A72', 'Q9Y5S9')"
"('Q6UXH1', 'O95389')"
"('P60953', 'P00395')"
"('Q9BSL1', 'Q15008')"
"('P05412', 'Q13642')"
"('P62857', 'Q9BRP8')"
"('Q9UKV8', 'P61353')"
"('P20645', 'Q15067')"
"('Q9Y2E8', 'P50222')"
"('O14717', 'P58107')"
"('P14866', 'Q01130')"
"('O60573', 'Q00536')"
"('Q9NRD1', 'P39060')"
"('P04792', 'Q9BR61')"
"('P46777', 'Q9NVX0')"
"('O43464', 'P55072')"
"('O94888', 'Q9BZH6')"
"('Q9NU22', 'O75365')"
"('Q03933', 'Q13510')"
"('O43825', 'O75197')"
"('O43597', 'Q9ULK5')"
"('Q96C86', 'P26038')"
"('Q8IYW5', 'Q13571')"
"('Q99700', 'Q86VP6')"
"('Q14764', 'Q07687')"
"('Q9NSA1', 'P10721')"
"('Q0VD86', 'Q9BRQ3')"
"('Q6P4R8', 'Q9ULG1')"
"('Q9UHD9', 'P53816')"
"('Q9H0H5', 'P17081')"
"('Q6NUS6', 'Q9HCE1')"
"('Q5BKZ1', 'Q7Z7A1')"
"('Q13286', 'Q53GQ0')"
"('Q14683', 'Q08170')"
"('Q96PV4', 'Q9BXS5')"
"('P23458', 'Q8WYR1')"
"('P02647', 'P61580')"
"('P40337', 'Q15208')"
"('Q12901', 'P60371')"
"('Q96IZ0', 'Q05513')"
"('Q9BVG3', 'P84022')"
"('P61966', 'P63010')"
"('P15248', 'P17181')"
"('Q15904', 'P69905')"
"('Q8NBS9', 'P08754')"
"('Q8TCJ0', 'P25705')"
"('P78527', 'Q09472')"
"('P49792', 'Q12769')"
"('Q9UQL6', 'Q9H9B4')"
"('Q96ED9', 'O14639')"
"('P31944', 'P13569')"
"('O43683', 'P23025')"
"('P01241', 'Q01105')"
"('P62993', 'Q00325')"
"('O95816', 'Q00653')"
"('Q92905', 'Q9H9Q2')"
"('Q06187', 'P05067')"
"('Q00987', 'Q9UQB8')"
"('O95831', 'P36551')"
"('Q9Y2X7', 'P04629')"
"('Q8TDS5', 'Q9UF72')"
"('P51003', 'Q9UKF6')"
"('P78347', 'Q99459')"
"('Q9GZM8', 'Q9H7U1')"
"('Q95604', 'P43632')"
"('O75150', 'Q8IYE0')"
"('Q92793', 'Q99814')"
"('Q96DA0', 'Q96Q45')"
"('P06730', 'P11940')"
"('Q9Y664', 'P17707')"
"('P10644', 'Q14999')"
"('Q9Y2I6', 'Q53EZ4')"
"('Q16740', 'P00533')"
"('Q8N257', 'P51610')"
"('Q9UPG8', 'Q92993')"
"('O00560', 'Q6NT76')"
"('Q99856', 'Q6W2J9')"
"('P62136', 'O43889')"
"('Q16643', 'Q16658')"
"('P49407', 'Q6IEY1')"
"('Q9Y287', 'P01892')"
"('Q5JVF3', 'Q9HC98')"
"('Q6PGP7', 'Q13618')"
"('Q9BRV8', 'Q9Y3A3')"
"('Q01094', 'Q99608')"
"('P14151', 'P17252')"
"('Q5VTR2', 'P16104')"
"('Q08722', 'P84996')"
"('P62917', 'P62277')"
"('P28072', 'P60900')"
"('Q13620', 'Q8NEZ4')"
"('Q5VWX1', 'Q13882')"
"('P35244', 'P02786')"
"('P00519', 'Q13905')"
"('P09651', 'O15226')"
"('P10599', 'Q01860')"
"('Q9H6D7', 'Q9NPJ6')"
"('O60478', 'Q15003')"
"('Q9NZC7', 'Q13310')"
"('Q504Q3', 'P23396')"
"('Q9H2W6', 'Q93050')"
"('Q06203', 'P86790')"
"('Q96MN2', 'Q9NPP4')"
"('P12004', 'O15360')"
"('Q9UNE7', 'P11274')"
"('Q9UBN7', 'P49368')"
"('Q9NPI1', 'P50453')"
"('Q15291', 'P35222')"
"('Q3LI72', 'Q8IVS8')"
"('Q86WV1', 'O75467')"
"('P06239', 'P42356')"
"('Q15397', 'Q8IY81')"
"('P62888', 'P62424')"
"('P52948', 'Q14999')"
"('P36952', 'Q9GZZ1')"
"('Q8N9M5', 'Q8IYB1')"
"('Q15637', 'Q99613')"
"('Q07890', 'P63261')"
"('P36402', 'Q99594')"
"('P27797', 'P07237')"
"('P48382', 'Q9H9E1')"
"('P12814', 'P05106')"
"('Q9UGN5', 'Q8IUD2')"
"('Q96EV8', 'Q96A65')"
"('Q9NXE4', 'P49790')"
"('P30153', 'P54284')"
"('Q3LI70', 'Q9BQY4')"
"('Q96LP2', 'Q9Y250')"
"('Q9HCE1', 'Q07343')"
"('Q96ST3', 'Q9H160')"
"('O94986', 'Q8NDV7')"
"('Q3ZCM7', 'Q9Y574')"
"('Q2WGJ6', 'Q9BYQ6')"
"('Q7L014', 'P05412')"
"('O95793', 'P00338')"
"('Q96BA8', 'Q8WWP7')"
"('O43504', 'Q02880')"
"('Q71UI9', 'Q9UBN7')"
"('P12830', 'P42166')"
"('O43291', 'Q8TCG2')"
"('P60709', 'Q99972')"
"('Q9NVP1', 'P05067')"
"('Q9UPV9', 'Q8IXI1')"
"('Q07021', 'O00198')"
"('Q5TB80', 'Q9H3U1')"
"('Q15910', 'Q8TB24')"
"('P01106', 'O43795')"
"('Q13643', 'Q86Z02')"
"('Q9Y4K0', 'P42701')"
"('O95568', 'P52434')"
"('P60866', 'P39023')"
"('P02751', 'P42356')"
"('P05109', 'Q6ZW49')"
"('Q9HBM0', 'Q13402')"
"('P85037', 'Q9GZQ8')"
"('P33681', 'Q9NZQ7')"
"('Q06265', 'Q9H0R8')"
"('P08238', 'P15880')"
"('Q02447', 'Q8WWA0')"
"('P30084', 'Q13404')"
"('O15344', 'P28070')"
"('Q7Z388', 'Q13620')"
"('Q2M3V2', 'Q86SE9')"
"('Q9NZA1', 'P15311')"
"('P35240', 'P04350')"
"('Q8N960', 'Q5TB80')"
"('P19838', 'P42858')"
"('Q8N653', 'Q15544')"
"('Q9BWM7', 'Q15633')"
"('O14980', 'P48431')"
"('O00505', 'P53618')"
"('P56199', 'Q9Y4G6')"
"('P22102', 'P52895')"
"('Q9H553', 'Q9Y5Z4')"
"('Q13618', 'Q9BQA1')"
"('Q14999', 'O75955')"
"('Q9Y490', 'Q13162')"
"('Q6P2Q9', 'Q15029')"
"('P62753', 'P46777')"
"('P31689', 'Q9Y266')"
"('P68104', 'Q9UQ72')"
"('P61254', 'Q9NRC8')"
"('Q9UHF1', 'Q9BS26')"
"('Q14152', 'Q15800')"
"('Q9UBS0', 'P14678')"
"('O60610', 'P60673')"
"('Q96EY8', 'Q8NA61')"
"('P51532', 'Q9NZW5')"
"('O95402', 'P0CAP2')"
"('Q12959', 'O95155')"
"('O15516', 'Q96P16')"
"('P60033', 'P68366')"
"('P19784', 'Q9NPJ6')"
"('Q9HCE1', 'O94992')"
"('A8K0Z3', 'Q8IYI6')"
"('Q9NZC7', 'Q53GS9')"
"('P26373', 'Q00839')"
"('Q8WTR7', 'P83369')"
"('P22626', 'Q00688')"
"('P05067', 'Q96LR4')"
"('P63146', 'O60934')"
"('Q96RE7', 'Q13619')"
"('P07900', 'Q9UKC9')"
"('Q93034', 'P23396')"
"('P25705', 'Q9H492')"
"('P78543', 'Q9Y297')"
"('Q9BXB1', 'Q04637')"
"('O60888', 'P40692')"
"('Q71RC9', 'O43765')"
"('Q99496', 'O95299')"
"('Q06787', 'Q969H0')"
"('P04406', 'P51991')"
"('P62316', 'Q92993')"
"('Q16363', 'Q9NPI1')"
"('P49916', 'Q9HD43')"
"('O43143', 'O95872')"
"('O00273', 'Q9Y4E8')"
"('Q9Y508', 'O60763')"
"('P55036', 'O00233')"
"('P50222', 'O95741')"
"('Q9BZP6', 'Q9NXR1')"
"('P0CAP2', 'P62875')"
"('Q01974', 'Q3LI66')"
"('O60293', 'P61978')"
"('P50222', 'Q5T753')"
"('Q99684', 'P23771')"
"('Q14129', 'Q13077')"
"('Q9C040', 'O14933')"
"('Q7Z3S9', 'Q9H5Z6')"
"('Q8N0X7', 'Q9HCE7')"
"('Q07912', 'P30530')"
"('Q14197', 'Q16891')"
"('Q969R5', 'Q96MF2')"
"('P58340', 'P33992')"
"('P14735', 'P00338')"
"('Q96PN8', 'Q9BYV2')"
"('Q9BT92', 'Q0D2I5')"
"('A0AVI4', 'P30450')"
"('P49917', 'P07864')"
"('Q13510', 'Q15714')"
"('P41235', 'Q9UBK2')"
"('P01374', 'P20333')"
"('Q9Y5N6', 'Q13415')"
"('P49768', 'P35222')"
"('Q01082', 'Q9NQ66')"
"('Q96BR6', 'Q13077')"
"('P62714', 'Q16666')"
"('Q7L9B9', 'O76071')"
"('P45983', 'P63267')"
"('P60520', 'Q01484')"
"('P53350', 'Q06609')"
"('P62306', 'Q9UHI6')"
"('Q6RFH5', 'Q9Y2G2')"
"('Q96RY7', 'Q9UG56')"
"('P63167', 'Q5VU43')"
"('O60763', 'Q9NYZ3')"
"('P49356', 'P55209')"
"('Q9NZQ7', 'Q13535')"
"('Q9UL03', 'Q92956')"
"('Q15843', 'Q13216')"
"('Q7Z3B4', 'Q8IYI6')"
"('Q17R98', 'Q9BTC8')"
"('Q92993', 'P04908')"
"('Q13118', 'P04637')"
"('O43739', 'Q8WWN9')"
"('P25789', 'P60900')"
"('P42229', 'Q99081')"
"('O60610', 'P46940')"
"('Q9H6Z9', 'Q9Y4B5')"
"('Q13323', 'Q5BJF2')"
"('Q9H1K0', 'Q96EV8')"
"('O75679', 'Q92793')"
"('Q00610', 'O75061')"
"('Q9Y478', 'O43709')"
"('Q14289', 'P29353')"
"('Q14721', 'Q9UJ90')"
"('Q9NQC1', 'Q96IT1')"
"('Q6A162', 'Q13131')"
"('Q05655', 'O60266')"
"('A6NC98', 'Q8N3L3')"
"('P32242', 'Q9BYR0')"
"('Q13522', 'P68133')"
"('Q9Y468', 'P13674')"
"('P39748', 'O60921')"
"('P01579', 'O15105')"
"('P11717', 'Q9NRC8')"
"('P60953', 'Q02779')"
"('P05141', 'Q13509')"
"('Q9BVP2', 'Q92905')"
"('Q9H5H4', 'Q9NRM2')"
"('P62995', 'O75147')"
"('P24928', 'P31269')"
"('Q92614', 'P68032')"
"('Q96ST3', 'Q12800')"
"('Q9HBV2', 'P42224')"
"('P61353', 'P62244')"
"('Q16665', 'Q9H4L4')"
"('Q9HCE7', 'P0DMV8')"
"('Q9UGP4', 'Q9H6Z9')"
"('Q9NP66', 'Q9UNN4')"
"('Q9HB07', 'O60664')"
"('Q9P127', 'Q9UKI8')"
"('Q01844', 'Q13418')"
"('Q9P0J7', 'P55072')"
"('Q6K0P9', 'Q16576')"
"('Q6FI81', 'Q5VTR2')"
"('Q92845', 'P41227')"
"('Q03181', 'Q15596')"
"('Q6P1J9', 'Q5VTR2')"
"('P35269', 'Q92759')"
"('Q9UN30', 'Q8NDX5')"
"('Q8TF42', 'P02549')"
"('P61421', 'O60663')"
"('Q13112', 'Q13111')"
"('P60866', 'P62847')"
"('Q9Y575', 'P84090')"
"('Q6NT76', 'P63167')"
"('Q15038', 'Q8TF42')"
"('P01037', 'O75752')"
"('Q6A162', 'Q14995')"
"('Q99880', 'O15047')"
"('Q01201', 'P20749')"
"('P46060', 'P61160')"
"('Q86UE8', 'O75679')"
"('P54725', 'P62979')"
"('Q9UBQ0', 'Q96IZ0')"
"('O95630', 'P41180')"
"('Q9UKU6', 'P31749')"
"('P04637', 'Q13501')"
"('P48729', 'Q86X55')"
"('P51965', 'Q05086')"
"('Q99873', 'P62324')"
"('Q96HH9', 'Q96CP6')"
"('P15882', 'Q92730')"
"('Q8NEZ3', 'Q9UG56')"
"('Q14157', 'Q16630')"
"('Q9HCE1', 'Q13618')"
"('P03372', 'Q9NZ01')"
"('P61254', 'Q96CW5')"
"('Q92993', 'P13805')"
"('O95166', 'Q8IXB1')"
"('O43847', 'Q6UXV4')"
"('P35658', 'Q9NRD1')"
"('Q15843', 'P53675')"
"('P04637', 'P54252')"
"('Q9Y2R5', 'P21860')"
"('P14618', 'P04183')"
"('O95757', 'Q15436')"
"('Q96I15', 'Q9Y5P6')"
"('P52272', 'P30419')"
"('O95166', 'Q16531')"
"('O75764', 'Q9UNE2')"
"('Q16659', 'Q8NAV1')"
"('P56556', 'P51970')"
"('O14775', 'Q13698')"
"('Q8WUY9', 'Q14676')"
"('Q53EZ4', 'Q8WUM4')"
"('Q13111', 'P61981')"
"('Q96I15', 'P55010')"
"('Q8NFZ4', 'Q92796')"
"('Q9NRX2', 'Q9BYD1')"
"('Q9UHV2', 'O00206')"
"('P22612', 'Q8NGT5')"
"('P27348', 'P0DMV9')"
"('P27708', 'Q9NYJ8')"
"('O43707', 'Q9H0W5')"
"('P52597', 'P55060')"
"('Q4LDG9', 'Q9H9A6')"
"('P15880', 'Q9NS91')"
"('Q13976', 'P32418')"
"('Q92624', 'Q8N326')"
"('P52655', 'P09651')"
"('Q9Y3B7', 'Q53S58')"
"('P05412', 'O00231')"
"('Q9Y597', 'P46940')"
"('Q96PZ0', 'Q92538')"
"('P49959', 'P51784')"
"('P53667', 'Q5JXC2')"
"('Q15831', 'P03891')"
"('Q9Y2M5', 'P29590')"
"('O00244', 'P30711')"
"('Q15572', 'P20226')"
"('Q9UII4', 'Q969T4')"
"('P07900', 'P23258')"
"('P51668', 'Q14669')"
"('P63252', 'P21333')"
"('Q8TAI1', 'P04156')"
"('Q9UBV8', 'P35240')"
"('Q9NQX0', 'P15884')"
"('O15294', 'P24941')"
"('P68871', 'P0DMV9')"
"('P09493', 'O60260')"
"('P12931', 'P48023')"
"('P12956', 'P84022')"
"('Q00887', 'Q15796')"
"('Q9H4M9', 'P61764')"
"('P00533', 'Q99784')"
"('Q9GZX6', 'P48551')"
"('O95999', 'Q15819')"
"('P11388', 'P27635')"
"('P09651', 'Q96MU7')"
"('Q6MZM0', 'Q9UEU0')"
"('Q6UUV7', 'P18847')"
"('Q9BYR8', 'P21549')"
"('Q9NQ50', 'Q7Z2W9')"
"('Q14161', 'P05783')"
"('P62140', 'Q04323')"
"('Q8IVT5', 'Q8N4J0')"
"('O15379', 'P20749')"
"('Q9Y6D9', 'O00444')"
"('Q9H0A6', 'Q9Y2H9')"
"('Q8TAP6', 'P62851')"
"('P55268', 'P05106')"
"('Q8N7C3', 'P50222')"
"('P38646', 'Q8NHV4')"
"('Q8N157', 'Q9P2K1')"
"('Q9Y4W6', 'Q5S007')"
"('Q13748', 'P22087')"
"('Q9UDV6', 'P13807')"
"('O95674', 'P54259')"
"('Q9Y4L1', 'Q99496')"
"('Q6P1L5', 'Q14145')"
"('P01100', 'P56279')"
"('Q12931', 'P33316')"
"('P52799', 'Q96ER3')"
"('Q5JSZ5', 'Q15306')"
"('Q15750', 'Q7Z304')"
"('P01116', 'O75820')"
"('O75874', 'Q15717')"
"('P35637', 'Q01844')"
"('Q14151', 'P35226')"
"('Q9P0U4', 'Q5QNW6')"
"('Q13242', 'Q15287')"
"('Q8IUF8', 'O43396')"
"('Q9BR76', 'O43396')"
"('Q92569', 'P41743')"
"('Q9BUR4', 'Q13203')"
"('P38398', 'Q9Y385')"
"('Q9P2D0', 'Q8N5L8')"
"('P63167', 'P78508')"
"('Q9NVI7', 'Q5U5Q3')"
"('P01911', 'Q96KN2')"
"('P43115', 'P81408')"
"('Q86VP6', 'P25787')"
"('Q96PK6', 'Q15050')"
"('O00267', 'P54274')"
"('Q9Y4F3', 'P06400')"
"('P51884', 'Q13868')"
"('P04049', 'Q96FJ2')"
"('P32121', 'P0DP23')"
"('Q9Y5S9', 'Q6FI81')"
"('Q96S21', 'Q96GM8')"
"('Q8IYE0', 'Q5VU43')"
"('Q8IZD9', 'P61586')"
"('Q9NRC8', 'P07954')"
"('Q9BQI5', 'P49418')"
"('P80370', 'P49810')"
"('Q9Y2W7', 'Q7Z434')"
"('O14802', 'P36873')"
"('Q92769', 'Q16637')"
"('P35226', 'Q9ULV3')"
"('Q16610', 'P31323')"
"('P42336', 'Q15365')"
"('P26373', 'P04183')"
"('O75431', 'Q9Y512')"
"('P10145', 'Q9NP61')"
"('Q53HC5', 'Q9Y266')"
"('Q9Y2V3', 'P26367')"
"('Q9H0W5', 'O15020')"
"('P28482', 'P36873')"
"('Q99943', 'P50222')"
"('P35244', 'Q9NTJ3')"
"('O95070', 'Q9BQ24')"
"('P46779', 'Q504Q3')"
"('Q13561', 'P25787')"
"('P05113', 'P01589')"
"('P09651', 'P61204')"
"('P22736', 'P55273')"
"('Q9NS64', 'Q9BZL3')"
"('Q8IYA8', 'Q6P597')"
"('Q96GX5', 'O43768')"
"('Q96DN0', 'Q9NRR5')"
"('O43252', 'P47756')"
"('Q15185', 'Q9UNE7')"
"('Q08211', 'O43396')"
"('Q96EZ8', 'Q9UID6')"
"('Q00994', 'O15304')"
"('Q9H936', 'Q13619')"
"('P10909', 'P37231')"
"('P52895', 'P22102')"
"('P63165', 'Q8N680')"
"('P55209', 'P49356')"
"('Q86T24', 'Q9BTV6')"
"('P62136', 'Q9NZM5')"
"('Q969G2', 'Q7Z4G4')"
"('Q96EY7', 'O95793')"
"('P04629', 'Q96PE3')"
"('Q92905', 'Q9UJZ1')"
"('Q8TF42', 'P11274')"
"('Q9UM73', 'Q86WB0')"
"('P41145', 'O14745')"
"('P19838', 'P12268')"
"('Q99816', 'Q6PKG0')"
"('O43909', 'P62993')"
"('A1L4K1', 'Q96NC0')"
"('Q99459', 'P53999')"
"('Q99767', 'Q96P71')"
"('P52799', 'P29597')"
"('Q9Y2H1', 'P08238')"
"('O95568', 'O96024')"
"('P62805', 'Q92905')"
"('P55769', 'Q96PZ0')"
"('Q9H6X2', 'O14733')"
"('Q16633', 'P32242')"
"('O95835', 'Q9UPN4')"
"('Q92621', 'Q7Z7A1')"
"('Q01844', 'P35613')"
"('Q96HE9', 'P57071')"
"('Q92831', 'P10828')"
"('Q96RU7', 'Q9NW38')"
"('O60381', 'Q5VSY0')"
"('O95619', 'O95359')"
"('Q9HCM3', 'O00182')"
"('P12814', 'O43707')"
"('P05412', 'O75152')"
"('P02743', 'P02751')"
"('Q16204', 'Q8N0Y2')"
"('Q9Y6J9', 'P15173')"
"('Q0VD86', 'Q3LI76')"
"('Q86VP6', 'Q8WW12')"
"('P04629', 'O43681')"
"('Q9H147', 'Q8IX15')"
"('Q15645', 'Q8TC57')"
"('O15379', 'Q9NZC7')"
"('Q9H0D6', 'P82664')"
"('Q8ND76', 'Q96S94')"
"('Q9BUL8', 'O00506')"
"('O60282', 'Q07866')"
"('P0DMV8', 'Q53FT3')"
"('Q15170', 'Q96JP0')"
"('Q5T5S1', 'Q96F24')"
"('P11216', 'P40692')"
"('O60925', 'Q5VU43')"
"('Q6IPW1', 'Q9NZH0')"
"('Q96D53', 'O75616')"
"('P62424', 'P12830')"
"('Q9UHB6', 'O75369')"
"('Q01094', 'Q9Y5K5')"
"('Q16539', 'P41235')"
"('P31629', 'P60763')"
"('P46108', 'Q13285')"
"('Q504Q3', 'Q7Z419')"
"('O00182', 'O75054')"
"('Q96C00', 'P10244')"
"('P09038', 'P98066')"
"('Q9P2S5', 'Q9H936')"
"('Q13415', 'Q9UJX2')"
"('Q13423', 'Q16795')"
"('P60484', 'Q06830')"
"('Q9UBC3', 'P40692')"
"('Q8N6R0', 'O60506')"
"('Q9NXS2', 'P49841')"
"('P09234', 'O14558')"
"('P11310', 'P31689')"
"('P30279', 'O75832')"
"('Q96LA8', 'Q9NXF7')"
"('O14964', 'Q76B58')"
"('O15393', 'Q09472')"
"('O15372', 'Q13347')"
"('Q3LI76', 'Q5T749')"
"('Q9UJU6', 'P22681')"
"('P62750', 'P62913')"
"('P17252', 'P16150')"
"('Q96DI7', 'Q9UHR6')"
"('P49407', 'P39023')"
"('Q6VMQ6', 'Q9Y222')"
"('Q96KQ4', 'P61024')"
"('P11142', 'P38646')"
"('Q5SXM2', 'Q12962')"
"('P35228', 'Q9Y6N5')"
"('P63104', 'Q99728')"
"('Q5T7P8', 'P05067')"
"('P15927', 'Q2M389')"
"('Q15018', 'P22626')"
"('Q96BA8', 'Q12983')"
"('Q6PEX3', 'O76011')"
"('O94925', 'Q9H2U2')"
"('Q8IYB3', 'Q6FI13')"
"('P36955', 'O75197')"
"('P60953', 'P15169')"
"('P28715', 'Q13888')"
"('Q9BQ50', 'P18848')"
"('Q9H0L4', 'P27361')"
"('Q9BQG0', 'Q9NRC8')"
"('Q15717', 'Q13614')"
"('P42771', 'O43929')"
"('P01889', 'Q16658')"
"('P36897', 'Q16625')"
"('O14980', 'Q86WR7')"
"('Q8IXJ9', 'P31749')"
"('Q9H0V1', 'Q8NC67')"
"('Q9Y6K9', 'P05141')"
"('P48443', 'O75448')"
"('P31946', 'P68371')"
"('P51957', 'P25686')"
"('P62807', 'P42166')"
"('P62979', 'P32121')"
"('Q9UQL6', 'P62826')"
"('P08034', 'P29033')"
"('O43447', 'O95568')"
"('Q8TBZ6', 'Q16537')"
"('Q9BQS8', 'Q9BY77')"
"('Q96FJ2', 'O95758')"
"('Q99877', 'Q9UBN7')"
"('Q7Z3S9', 'Q52M75')"
"('P02768', 'P69905')"
"('P16520', 'P54646')"
"('O14980', 'O75534')"
"('P00519', 'P30876')"
"('P43632', 'P30504')"
"('Q14494', 'Q9BYV9')"
"('P10644', 'Q96EZ8')"
"('Q92685', 'Q9NY35')"
"('Q04323', 'O43865')"
"('Q9BTX1', 'Q86UK5')"
"('F7VJQ1', 'Q504Q3')"
"('Q92731', 'Q5VV67')"
"('P12830', 'Q16384')"
"('Q8WXC6', 'Q13617')"
"('P05412', 'P54819')"
"('P61981', 'P08670')"
"('P63010', 'P53992')"
"('P84022', 'Q9HCK8')"
"('P62979', 'P60866')"
"('P07814', 'P26599')"
"('A6NEM1', 'Q6NUJ5')"
"('P05067', 'Q8N0X7')"
"('P63279', 'Q9NRE2')"
"('P11441', 'P04844')"
"('Q99496', 'Q9NRF8')"
"('P22626', 'Q86VP6')"
"('Q15717', 'Q9BYX7')"
"('O95613', 'Q99996')"
"('Q15717', 'Q8N1G4')"
"('P48552', 'P05412')"
"('O43251', 'Q9NQ92')"
"('P30084', 'P23284')"
"('O95425', 'B0I1T2')"
"('P53708', 'Q13797')"
"('Q5JVF3', 'Q9UBU9')"
"('Q9BRX9', 'Q02750')"
"('P02686', 'P54259')"
"('O15294', 'P98177')"
"('Q3SY00', 'Q9NRD5')"
"('O15514', 'P31274')"
"('Q5QGZ9', 'Q9P2W9')"
"('Q8TBE9', 'Q9P0L0')"
"('Q3SYA9', 'Q96FJ2')"
"('Q15717', 'Q8NBJ7')"
"('P61968', 'Q9BXC9')"
"('Q5VWP2', 'Q15637')"
"('Q5JVS0', 'O60506')"
"('P13232', 'P01589')"
"('P28065', 'Q9Y3I1')"
"('Q04917', 'Q7Z6J6')"
"('P62888', 'Q9Y2K1')"
"('P62805', 'P12980')"
"('P34931', 'Q92844')"
"('P04629', 'Q14166')"
"('Q96HA8', 'Q99598')"
"('Q9BQS8', 'P05067')"
"('Q562R1', 'P08047')"
"('P49759', 'Q5TCX8')"
"('Q01664', 'P09429')"
"('Q06609', 'Q14694')"
"('Q7L0R7', 'Q8TDS5')"
"('O60496', 'P00533')"
"('P35268', 'Q9NVV9')"
"('P98175', 'P62258')"
