negatives
"('Q96PJ5', 'Q03403')"
"('Q9UBS0', 'O43175')"
"('O75444', 'P16220')"
"('Q12888', 'Q96DT7')"
"('P47914', 'P62854')"
"('Q9BSI4', 'P13928')"
"('Q05639', 'Q14258')"
"('Q9NRK6', 'O43678')"
"('Q5T200', 'Q9NRC8')"
"('Q8NHW4', 'P32302')"
"('P62318', 'Q9Y6A4')"
"('Q9NWF9', 'Q9Y3C5')"
"('Q9H0W9', 'P14550')"
"('Q96BA8', 'Q9NZG7')"
"('P17405', 'Q15717')"
"('O43747', 'P57737')"
"('O60674', 'P11166')"
"('Q8TAU3', 'Q04864')"
"('A5D8V7', 'Q9HD26')"
"('Q14012', 'P0DP25')"
"('P34947', 'Q13428')"
"('P78347', 'Q9H270')"
"('O75665', 'Q9UKZ1')"
"('Q9BSL1', 'Q9HCM9')"
"('Q8N806', 'O75808')"
"('Q02539', 'Q8IY81')"
"('P41218', 'Q9Y462')"
"('Q13469', 'Q9Y266')"
"('Q9Y4X5', 'Q96LR5')"
"('Q9H6Z9', 'Q04721')"
"('Q9Y5K5', 'Q53RT3')"
"('P46782', 'Q00839')"
"('Q86X19', 'P53367')"
"('O75694', 'P02545')"
"('Q6IQ23', 'Q13151')"
"('P11233', 'P45983')"
"('Q9GZX7', 'Q9BV68')"
"('Q8TF76', 'Q9BQ04')"
"('O75533', 'P40227')"
"('P06576', 'P18206')"
"('Q86T82', 'P30260')"
"('Q9UGL9', 'P37198')"
"('P26374', 'P20340')"
"('P23771', 'P25788')"
"('Q96SW2', 'Q05519')"
"('P12318', 'P63098')"
"('P31513', 'Q96HU1')"
"('P12830', 'Q86W92')"
"('P56962', 'P12931')"
"('P42224', 'Q00613')"
"('Q5EB52', 'O95201')"
"('O14730', 'Q13404')"
"('Q14749', 'Q9UN88')"
"('P52333', 'P29597')"
"('Q99436', 'Q13085')"
"('O00743', 'Q96GD4')"
"('P37198', 'O60941')"
"('P38398', 'P15311')"
"('P82914', 'Q13595')"
"('P62081', 'Q9C0C9')"
"('P42345', 'Q16543')"
"('Q9NPF7', 'P38484')"
"('Q6A162', 'Q9H5Z6')"
"('P62158', 'O60869')"
"('Q99575', 'P04629')"
"('Q9Y6X1', 'Q9NS71')"
"('O60381', 'Q15797')"
"('Q99081', 'Q9UJ70')"
"('Q13573', 'Q8IYB8')"
"('Q6UXH1', 'Q8N8Y5')"
"('Q99729', 'Q15428')"
"('Q96EM0', 'P49419')"
"('Q9H939', 'Q99459')"
"('Q09161', 'Q93034')"
"('Q13895', 'P60409')"
"('Q6ZW49', 'Q8NCM8')"
"('P31323', 'Q9BR77')"
"('P23588', 'O95433')"
"('P62424', 'P62888')"
"('Q12933', 'Q00839')"
"('P50395', 'Q15907')"
"('P01106', 'Q9BRQ8')"
"('P19320', 'P61604')"
"('P07910', 'Q9UKA9')"
"('Q99594', 'Q14135')"
"('Q8WUY9', 'Q5TCZ1')"
"('P16403', 'Q13617')"
"('Q8NFH5', 'Q9BSU1')"
"('Q9UKX2', 'O95433')"
"('P61981', 'O95382')"
"('P31948', 'P35228')"
"('Q6P1N9', 'Q16082')"
"('Q02750', 'P00533')"
"('Q13526', 'P37198')"
"('Q08211', 'O75400')"
"('Q8NFC6', 'Q9Y6A5')"
"('P49406', 'Q14197')"
"('Q86X29', 'Q9NV96')"
"('Q9UNH6', 'P62993')"
"('Q9NZC7', 'Q9H0D6')"
"('Q9P2D0', 'P40938')"
"('P54136', 'P62993')"
"('Q15389', 'P22455')"
"('Q13131', 'P04637')"
"('P16455', 'P22626')"
"('Q9H0W5', 'O75592')"
"('Q01844', 'P07195')"
"('O95352', 'P35241')"
"('P61586', 'Q969H4')"
"('O00560', 'O95214')"
"('P51532', 'P68431')"
"('P62829', 'P46776')"
"('P19320', 'P24752')"
"('Q15080', 'Q16539')"
"('Q9TNN7', 'P43632')"
"('Q9Y265', 'P63261')"
"('Q9NRC8', 'Q8N163')"
"('Q9Y6C9', 'Q8IWL3')"
"('Q9UMR2', 'B9A064')"
"('O15372', 'Q9Y6I4')"
"('Q9HCE1', 'Q9BZG8')"
"('Q92830', 'Q86TJ2')"
"('P54259', 'Q04724')"
"('Q99944', 'Q9UHF1')"
"('P42226', 'Q9Y617')"
"('Q13285', 'Q99728')"
"('Q5T3I0', 'P04629')"
"('P05387', 'P60484')"
"('P78371', 'Q9UBS0')"
"('P49407', 'Q8NHB1')"
"('P32121', 'Q8NGA6')"
"('O15457', 'P61758')"
"('Q6UXV4', 'Q13011')"
"('P42226', 'P52630')"
"('Q86SX6', 'Q9BTZ2')"
"('Q9UNK0', 'Q9P2W9')"
"('Q9UGI9', 'Q9Y478')"
"('Q8NHY2', 'P49368')"
"('O14965', 'P52630')"
"('Q9H8H0', 'P78395')"
"('Q9UK61', 'Q15022')"
"('P28328', 'P50542')"
"('P14314', 'P07237')"
"('Q2M2I5', 'Q3SY84')"
"('P08758', 'O75340')"
"('Q96CW1', 'Q9HBG7')"
"('Q15717', 'Q9H425')"
"('P49336', 'Q93074')"
"('Q8IYW5', 'P61088')"
"('O60216', 'Q14C86')"
"('O95235', 'Q15154')"
"('O14980', 'Q02543')"
"('Q96EZ8', 'P50221')"
"('Q9BYR5', 'P26371')"
"('O14561', 'Q9Y6M9')"
"('O95671', 'P48775')"
"('Q9UP95', 'P07948')"
"('P46934', 'Q4VCS5')"
"('Q504Q3', 'O15116')"
"('Q99933', 'Q9H2H8')"
"('P50150', 'P27361')"
"('P50914', 'Q969T4')"
"('P17676', 'P08183')"
"('P55316', 'Q9Y5Q8')"
"('P46781', 'P08708')"
"('Q9UNZ2', 'Q96IV0')"
"('Q9UI14', 'P68371')"
"('P29372', 'P06748')"
"('P05386', 'P62829')"
"('Q6IQ23', 'Q9H479')"
"('P0DP24', 'P19429')"
"('Q13029', 'Q01094')"
"('P62136', 'P46020')"
"('P30260', 'Q06330')"
"('P50750', 'Q14498')"
"('Q6A162', 'Q8TBZ8')"
"('Q9Y6I4', 'Q86WV6')"
"('P20618', 'P49768')"
"('P32927', 'P26951')"
"('P39748', 'O60671')"
"('P25025', 'Q92994')"
"('O94864', 'Q9BXL8')"
"('Q9Y376', 'O00506')"
"('O95197', 'Q9UJN7')"
"('P43360', 'Q8IYE0')"
"('Q8N6S5', 'Q9BZJ8')"
"('Q9BXW9', 'Q8IY92')"
"('Q13042', 'Q09472')"
"('P56856', 'P78369')"
"('Q13443', 'Q9Y5X1')"
"('Q9HAU0', 'Q6ZW31')"
"('P25101', 'Q8WVP7')"
"('Q93008', 'Q9C0B0')"
"('Q68CZ6', 'Q9HC77')"
"('Q6V0I7', 'O00148')"
"('Q8N5K1', 'P02545')"
"('Q9NUQ3', 'Q9UNE7')"
"('Q96N11', 'Q9H0H0')"
"('O75131', 'Q9NYB0')"
"('Q8TF46', 'Q9NQT5')"
"('Q6PEY2', 'Q13885')"
"('Q9H8Y8', 'P11926')"
"('P22612', 'O95013')"
"('Q15172', 'Q15257')"
"('P52597', 'Q14999')"
"('Q8IWL3', 'Q13445')"
"('Q9UNZ2', 'P19367')"
"('Q969K7', 'Q13547')"
"('Q9BQG2', 'Q9UDY2')"
"('Q8TAG5', 'Q96H12')"
"('P40227', 'Q92466')"
"('P05412', 'Q13263')"
"('Q9NVF9', 'A8MQ03')"
"('P60033', 'P62841')"
"('Q9BSL1', 'P68400')"
"('Q96DV4', 'P09651')"
"('O43918', 'Q08945')"
"('Q2M1K9', 'Q13485')"
"('Q9Y5R8', 'Q5T215')"
"('Q6NUS6', 'Q96LT4')"
"('O14777', 'P36873')"
"('Q92995', 'P54725')"
"('Q13077', 'Q8TAU3')"
"('Q96KK5', 'P07954')"
"('Q13315', 'Q9H9B1')"
"('P17600', 'Q92993')"
"('Q99741', 'Q14566')"
"('P22694', 'Q8NGH5')"
"('O77932', 'Q96LA8')"
"('Q6UUV9', 'Q92793')"
"('Q9Y4A5', 'O75665')"
"('P19012', 'P41219')"
"('Q99873', 'P02778')"
"('Q9BYQ2', 'Q6P158')"
"('Q6SA08', 'P16220')"
"('Q9H2X0', 'Q0VD86')"
"('Q6UB98', 'Q9H4G4')"
"('Q86XR8', 'Q8WZ42')"
"('Q9Y5X4', 'P10276')"
"('P49189', 'Q9P287')"
"('P40763', 'Q9UMR2')"
"('P05067', 'P10636')"
"('Q9UKL0', 'P20749')"
"('P51812', 'P10636')"
"('P13612', 'P63220')"
"('P04141', 'P05412')"
"('P55055', 'P48552')"
"('P28066', 'Q15459')"
"('P32929', 'Q9NX65')"
"('P35228', 'P05141')"
"('P11940', 'O43290')"
"('Q9H0R8', 'O95678')"
"('P51955', 'Q8N137')"
"('Q9BQE3', 'Q8NHV4')"
"('Q99572', 'P60709')"
"('Q86Y07', 'P62826')"
"('O15084', 'Q92974')"
"('O75147', 'Q9NY93')"
"('P02679', 'P06756')"
"('Q15287', 'O43395')"
"('Q9NQX4', 'Q9H568')"
"('Q9UNS2', 'P30480')"
"('P19438', 'P18850')"
"('Q5BJF6', 'Q9Y5B8')"
"('P10767', 'P21802')"
"('P55769', 'Q9Y3C1')"
"('Q9Y297', 'P47736')"
"('P20594', 'Q9HCE1')"
"('Q8IXJ6', 'Q02539')"
"('Q02878', 'P46781')"
"('Q9H840', 'Q71U36')"
"('Q99708', 'P51530')"
"('P67870', 'Q96CW1')"
"('P38936', 'Q7Z419')"
"('P51572', 'P13073')"
"('O75165', 'Q9UL15')"
"('Q14934', 'Q99680')"
"('Q8N448', 'O15160')"
"('P35638', 'P98153')"
"('P57078', 'P49746')"
"('P28347', 'P20226')"
"('Q6STE5', 'O96019')"
"('O75147', 'Q9UHB6')"
"('P61088', 'Q9H6Y7')"
"('P04844', 'Q9UNN5')"
"('Q68DV7', 'Q9Y2X8')"
"('O15145', 'O75153')"
"('P49917', 'Q16854')"
"('Q9NRE1', 'Q9UJM3')"
"('P04629', 'Q9BWD1')"
"('Q13617', 'Q13885')"
"('Q96RE7', 'P62875')"
"('Q13546', 'P04350')"
"('P05412', 'Q00839')"
"('P42677', 'A5YKK6')"
"('Q9UHD0', 'P40189')"
"('Q8IZL8', 'P06400')"
"('P23246', 'Q8IYB3')"
"('P28340', 'Q16659')"
"('P25440', 'Q13761')"
"('Q9Y2U9', 'Q6P444')"
"('P05386', 'P62906')"
"('O43822', 'Q96PY6')"
"('A8MQ03', 'Q13643')"
"('Q8N5S1', 'Q13153')"
"('P60174', 'P06733')"
"('Q13489', 'Q93008')"
"('Q96A72', 'Q5JST6')"
"('P84022', 'P13645')"
"('Q9BV73', 'Q5JNZ5')"
"('Q9Y478', 'O00487')"
"('Q9Y4J8', 'P25100')"
"('O00159', 'Q8TCJ0')"
"('P17980', 'P42771')"
"('P22090', 'P63220')"
"('P01106', 'Q14681')"
"('Q14511', 'Q9BZ29')"
"('O95168', 'P03886')"
"('Q6A162', 'Q15560')"
"('Q14966', 'Q8N122')"
"('Q8TEK3', 'Q03111')"
"('O75943', 'Q9UBW8')"
"('Q13164', 'O14980')"
"('Q96S79', 'Q02962')"
"('O43463', 'P45973')"
"('O95721', 'O15400')"
"('Q9HAF1', 'Q9UBU8')"
"('Q04741', 'O15514')"
"('Q09472', 'Q9UJX6')"
"('O95352', 'Q96EB6')"
"('O15287', 'P07384')"
"('Q9NXV6', 'P09651')"
"('Q86TI2', 'Q8NCI6')"
"('P22415', 'P58397')"
"('Q9NWB1', 'P86478')"
"('Q99750', 'Q9UKJ5')"
"('Q8IU85', 'Q02930')"
"('Q2M389', 'O75436')"
"('Q9BUN8', 'P55072')"
"('P01100', 'O75179')"
"('Q8WWK9', 'P63172')"
"('Q99496', 'Q9NTI5')"
"('Q92830', 'P10242')"
"('P19838', 'Q9BUF5')"
"('P14324', 'P37837')"
"('P34931', 'P04637')"
"('O95292', 'Q5JRX3')"
"('Q14558', 'Q9Y4K3')"
"('Q04637', 'O43432')"
"('Q9UK97', 'P0DP23')"
"('Q1MSJ5', 'P42025')"
"('Q01844', 'Q99750')"
"('P13533', 'Q99523')"
"('P48047', 'Q7Z2H8')"
"('P21675', 'Q08050')"
"('P08047', 'P29474')"
"('Q13885', 'P04183')"
"('P22626', 'O60508')"
"('P04637', 'Q99536')"
"('Q9BTE3', 'Q9H6Y5')"
"('P15927', 'P61244')"
"('O75317', 'O60346')"
"('Q9ULU4', 'Q86YP4')"
"('Q9Y2W1', 'Q96PK6')"
"('Q9GZT8', 'P38919')"
"('Q9NRJ5', 'P33240')"
"('Q8IZP0', 'O00459')"
"('Q13042', 'P18859')"
"('P21283', 'P51648')"
"('Q09472', 'Q9H9S0')"
"('Q9NQA5', 'Q96T88')"
"('Q9NRJ5', 'Q12996')"
"('Q16659', 'P10644')"
"('P14373', 'Q494U1')"
"('Q9H270', 'Q9UBU9')"
"('O60921', 'Q13535')"
"('O60336', 'Q15654')"
"('Q9C0B0', 'Q15012')"
"('Q969Q1', 'P19429')"
"('P54819', 'P52815')"
"('P05976', 'P62736')"
"('Q13137', 'P60520')"
"('Q9UK45', 'Q13107')"
"('Q96RN1', 'Q9UBU9')"
"('Q9NZL4', 'Q96AY3')"
"('Q8IYX0', 'Q99750')"
"('P62750', 'P15923')"
"('Q15717', 'P30874')"
"('O75015', 'O75023')"
"('P00533', 'P11021')"
"('O60282', 'Q96NW4')"
"('Q13315', 'Q8TCZ2')"
"('O60641', 'O14730')"
"('P04629', 'Q93050')"
"('Q12904', 'P47897')"
"('P62826', 'Q6P1J9')"
"('O60260', 'P10415')"
"('P53708', 'Q13508')"
"('P24844', 'Q13347')"
"('O00231', 'Q7RTR0')"
"('P35228', 'Q9UNM6')"
"('Q9NRD5', 'Q86T90')"
"('O43542', 'Q92878')"
"('P55011', 'P22694')"
"('O75147', 'P62805')"
"('O43681', 'P20618')"
"('P20585', 'P35244')"
"('Q9NRD1', 'Q9Y6Y0')"
"('Q86X83', 'Q9UBI1')"
"('Q9UJV3', 'Q6NX45')"
"('Q9UNY5', 'P02768')"
"('Q8TBK6', 'Q9Y383')"
"('P49736', 'P24534')"
"('Q9Y6K9', 'P35638')"
"('P54578', 'P63098')"
"('O75051', 'Q9HCS7')"
"('P23786', 'Q5BKU9')"
"('O14983', 'Q9H6Y7')"
"('Q01860', 'P26583')"
"('Q96C19', 'O75874')"
"('P50579', 'Q8N6M0')"
"('Q8WUA2', 'Q15700')"
"('Q9NUQ9', 'Q15365')"
"('Q9H2H8', 'P56730')"
"('Q9Y2L1', 'Q9BV86')"
"('P23246', 'Q14999')"
"('P50222', 'Q9BRC7')"
"('P48729', 'P49674')"
"('P23921', 'Q99496')"
"('P52179', 'O75190')"
"('Q6ZW49', 'Q9BXJ8')"
"('P54727', 'P48431')"
"('P62826', 'O94829')"
"('Q6NSJ2', 'Q96EK4')"
"('O00268', 'P45973')"
"('Q96IQ9', 'Q13137')"
"('Q92993', 'Q8N0S2')"
"('Q96GG9', 'P31943')"
"('P04278', 'Q495Z4')"
"('P09972', 'Q9HC38')"
"('Q8TAK6', 'P07947')"
"('Q9BVG8', 'Q7Z3B3')"
"('Q9H095', 'P0DP24')"
"('A8MQ03', 'Q03989')"
"('Q6UXN9', 'Q13489')"
"('P62987', 'Q96CA5')"
"('Q08J23', 'P62979')"
"('Q9UBU9', 'O43765')"
"('P50570', 'Q9UPX8')"
"('P11940', 'O60506')"
"('P68400', 'Q9P2X7')"
"('Q7Z5K2', 'Q2TAZ0')"
"('P16403', 'Q9BV73')"
"('Q15051', 'Q13137')"
"('P43220', 'Q9NXG6')"
"('Q96EY5', 'Q9Y5K6')"
"('Q15717', 'P35241')"
"('Q9Y265', 'P60953')"
"('P21796', 'Q02978')"
"('P31947', 'Q01130')"
"('Q9P0J0', 'Q9UIQ6')"
"('P61956', 'P51784')"
"('Q6ZWI9', 'O15164')"
"('Q08334', 'P23458')"
"('P24928', 'P21359')"
"('P19838', 'P63261')"
"('A6ND36', 'Q15796')"
"('Q7Z6E9', 'P02749')"
"('P35900', 'Q13057')"
"('P13612', 'Q7L7L0')"
"('Q6N069', 'P57078')"
"('Q9NZC7', 'P32926')"
"('Q16633', 'O43255')"
"('P49759', 'P51991')"
"('Q9UBU9', 'Q8TEU7')"
"('O43741', 'Q96PF1')"
"('Q9Y548', 'Q96EC8')"
"('P29508', 'P25788')"
"('O14979', 'P49406')"
"('P55081', 'Q9NVV9')"
"('P62987', 'O95863')"
"('Q13404', 'Q14258')"
"('Q86V88', 'Q9UHN1')"
"('Q96PU8', 'P04629')"
"('O43242', 'Q16401')"
"('Q8IU60', 'P61221')"
"('Q15008', 'P35228')"
"('P62910', 'P01889')"
"('Q99996', 'Q9GZV8')"
"('Q9Y383', 'O15530')"
"('P49908', 'P10827')"
"('O96008', 'Q9BUF5')"
"('Q15554', 'Q9UBS4')"
"('P17612', 'Q8NGK5')"
"('Q9NVK5', 'Q13188')"
"('P49407', 'P25101')"
"('P38935', 'O95777')"
"('P37802', 'P13639')"
"('Q14318', 'P0DP25')"
"('O95168', 'P20645')"
"('Q14653', 'P01571')"
"('Q15554', 'Q96JM3')"
"('Q8WXF1', 'P26368')"
"('Q13107', 'P19438')"
"('Q8N0Z3', 'Q9Y3Z3')"
"('Q15654', 'P12236')"
"('Q6VY07', 'P04629')"
"('P08708', 'Q92905')"
"('P13612', 'P46108')"
"('Q96JK2', 'Q86UT8')"
"('P15918', 'P52294')"
"('Q9UNA1', 'Q9Y426')"
"('Q8N6T7', 'P49005')"
"('P0DMV8', 'P68871')"
"('P17676', 'Q16254')"
"('P83731', 'Q96QR8')"
"('P60604', 'O95817')"
"('Q9UH92', 'Q9NP71')"
"('P22612', 'Q8NG75')"
"('P04844', 'P01106')"
"('P28482', 'P02686')"
"('Q12933', 'O15169')"
"('P12882', 'Q9UQB9')"
"('P21359', 'Q9NZQ7')"
"('Q8IVS8', 'P14373')"
"('Q9HCM4', 'O94817')"
"('Q8N1G4', 'O43809')"
"('P11021', 'O43504')"
"('P20248', 'Q00534')"
"('P57087', 'Q8TEW0')"
"('Q9Y698', 'Q9Y450')"
"('P29590', 'Q96EB6')"
"('Q5VTH2', 'P61218')"
"('Q09472', 'Q86UR1')"
"('Q8TAG9', 'Q13564')"
"('P20226', 'Q96AT1')"
"('Q8N573', 'P83731')"
"('Q2TBE0', 'Q9BQ65')"
"('P52292', 'Q13148')"
"('P16220', 'P43629')"
"('P36578', 'P05388')"
"('Q9BRK4', 'Q8TAE8')"
"('P19320', 'P51148')"
"('Q92914', 'P08581')"
"('P52747', 'Q8WUU5')"
"('P50222', 'P09067')"
"('Q6W2J9', 'O43251')"
"('Q16617', 'Q96BA8')"
"('Q96QK1', 'P07602')"
"('P25788', 'Q96MZ4')"
"('O43175', 'Q96EY1')"
"('Q13111', 'Q9BXS6')"
"('Q13315', 'Q7Z6J9')"
"('Q9BVX2', 'Q9NUM4')"
"('Q86UD4', 'Q9BWT7')"
"('Q9P2G3', 'P08238')"
"('P07947', 'Q6IQ23')"
"('Q15386', 'Q96MX6')"
"('O14792', 'Q9BXB1')"
"('Q9NSK0', 'P50222')"
"('Q96B97', 'Q9UJX2')"
"('Q8WTT2', 'Q99848')"
"('O60506', 'P08621')"
"('P55157', 'O43390')"
"('P02458', 'P20849')"
"('Q9BY84', 'P46821')"
"('Q96IZ0', 'Q05513')"
"('Q9NUL7', 'Q8IWL3')"
"('Q9UBK9', 'Q92754')"
"('Q92764', 'P02538')"
"('Q96B54', 'Q6K0P9')"
"('Q8IUE6', 'P58876')"
"('P04629', 'P27708')"
"('Q9BSB4', 'Q9Y4P1')"
"('P50458', 'Q96MM3')"
"('Q9UGP4', 'P17947')"
"('O00501', 'A6NM45')"
"('Q86U28', 'P51687')"
"('P00491', 'P23508')"
"('Q9Y6A1', 'Q6UX41')"
"('O15265', 'Q86TJ2')"
"('Q9BZC7', 'Q5TBB1')"
"('P0C7T5', 'Q9UIS9')"
"('P62807', 'Q9H5H4')"
"('O14602', 'B5ME19')"
"('P53396', 'Q14566')"
"('P63173', 'P23396')"
"('P24522', 'P62081')"
"('P06748', 'O95994')"
"('O75323', 'P26639')"
"('P53992', 'O75147')"
"('Q8WUI4', 'Q04917')"
"('Q9P2J5', 'O75663')"
"('P0DMV8', 'P55017')"
"('O15119', 'O75037')"
"('Q96S44', 'P57081')"
"('Q14257', 'P09913')"
"('P29317', 'P36897')"
"('Q8IX06', 'Q96MX3')"
"('P04626', 'O60716')"
"('P13647', 'Q13620')"
"('P57740', 'P52948')"
"('Q9NPI1', 'Q9H8W4')"
"('Q96GX1', 'Q9Y6A9')"
"('Q96IZ7', 'Q09161')"
"('Q06124', 'P07355')"
"('P61289', 'Q06323')"
"('Q15306', 'Q86TG7')"
"('Q15543', 'P17858')"
"('Q9NRC8', 'P09960')"
"('Q13618', 'Q9NVP1')"
"('P39019', 'Q9H0W5')"
"('P56537', 'P16144')"
"('O95178', 'O14561')"
"('Q06210', 'O43242')"
"('P15313', 'Q8WV92')"
"('Q8IZ69', 'P05412')"
"('Q92879', 'Q3V6T2')"
"('Q13009', 'P13569')"
"('P53778', 'P78347')"
"('Q99747', 'Q9P0Z9')"
"('Q9NV29', 'O43889')"
"('Q96NL6', 'Q9UH65')"
"('Q96PE2', 'Q9NYN1')"
"('P19012', 'P02538')"
"('Q15714', 'O43795')"
"('Q9NYL9', 'O43143')"
"('Q01167', 'Q12873')"
"('Q92730', 'Q02535')"
"('Q9C0H5', 'Q9Y5E8')"
"('Q8TD26', 'Q9H0H5')"
"('Q92731', 'Q9BRJ2')"
"('O00567', 'P06733')"
"('Q3KP44', 'O75031')"
"('Q7Z434', 'Q8IWL3')"
"('Q9HC62', 'Q92997')"
"('O60216', 'P62753')"
"('P80188', 'P24863')"
"('Q9BQ04', 'Q13618')"
"('Q8TAP6', 'Q9NP98')"
"('Q13535', 'P17480')"
"('Q96AP0', 'Q14195')"
"('P41271', 'P46379')"
"('Q9NZQ7', 'Q14746')"
"('Q07817', 'O00198')"
"('P40692', 'P63261')"
"('Q96A73', 'Q14683')"
"('Q9Y263', 'P00533')"
"('Q8NEX9', 'Q7L190')"
"('Q15904', 'P03950')"
"('P61923', 'Q96T51')"
"('Q13309', 'P12830')"
"('Q9UM22', 'Q15654')"
"('Q14160', 'Q9NPJ6')"
"('P61326', 'Q9Y2H1')"
"('A5A3E0', 'Q9Y5K5')"
"('Q96HA7', 'P16403')"
"('Q96QD9', 'Q01105')"
"('Q9HBI0', 'Q9BTE6')"
"('P19235', 'Q9NSE2')"
"('Q8WXC6', 'Q13618')"
"('P60520', 'Q6VY07')"
"('P08631', 'Q14644')"
"('Q8WZ79', 'P34059')"
"('O00154', 'Q8NBF2')"
"('Q14511', 'Q8TDZ2')"
"('A8MTJ3', 'P63096')"
"('P61026', 'P11441')"
"('Q08379', 'Q16543')"
"('Q8NI22', 'O15514')"
"('P08754', 'Q9UKY7')"
"('P63104', 'P03372')"
"('P26038', 'Q15080')"
"('Q07325', 'Q5T700')"
"('Q15022', 'A6NHQ4')"
"('Q13885', 'P68363')"
"('P54826', 'P80370')"
"('Q00341', 'P67809')"
"('Q6PJW8', 'P62136')"
"('Q86WV1', 'Q9C0A6')"
"('Q7Z2K6', 'P42229')"
"('Q9HCN4', 'P24928')"
"('Q9NXS2', 'P05067')"
"('Q96CS7', 'Q96J02')"
"('P0DPB5', 'Q86WV1')"
"('P31153', 'Q15717')"
"('P07900', 'O95429')"
"('P51668', 'O60907')"
"('P0DMM9', 'P49721')"
"('Q86UP2', 'Q01850')"
"('Q96ST3', 'P13056')"
"('P05231', 'P42701')"
"('Q9BQ24', 'Q16670')"
"('P04818', 'P49459')"
"('Q9UMX0', 'Q92575')"
"('P11274', 'P04629')"
"('O75461', 'P99999')"
"('O43364', 'P49721')"
"('Q8WV15', 'Q6ZPD8')"
"('P34932', 'O95816')"
"('P26232', 'Q9H2C0')"
"('P10909', 'P36897')"
"('Q6PEX3', 'O94900')"
"('Q01082', 'Q15843')"
"('P00533', 'Q6PGP7')"
"('Q9BTZ2', 'Q96I51')"
"('P53539', 'Q14119')"
"('P48643', 'Q9H6T3')"
"('P10276', 'P35249')"
"('Q8TF66', 'Q9Y4E8')"
"('Q6PEX3', 'Q9BQY4')"
"('Q969G3', 'Q6STE5')"
"('P46782', 'P39023')"
"('Q5GLZ8', 'P62312')"
"('Q2TAY7', 'Q86VM9')"
"('Q15653', 'P19338')"
"('Q12888', 'Q13469')"
"('Q9NPD3', 'Q8N1G4')"
"('Q9BY77', 'Q504Q3')"
"('P23508', 'Q14232')"
"('Q92764', 'P13647')"
"('Q96EY1', 'Q9UNE7')"
"('Q9UQ35', 'Q09028')"
"('P0DP23', 'O95467')"
"('Q9BSI4', 'Q9BRA2')"
"('P78540', 'Q96CW1')"
"('Q9P289', 'O00506')"
"('P28072', 'Q9UJM3')"
"('Q6ZU80', 'Q7Z4H7')"
"('Q9UKP3', 'O00401')"
"('P26045', 'P40692')"
"('Q15293', 'O14654')"
"('Q9Y312', 'Q8N0Z6')"
"('B0FP48', 'Q8TDD5')"
"('O75897', 'P50053')"
"('Q7KZF4', 'P06737')"
"('P68400', 'Q9UQL6')"
"('Q00577', 'Q13573')"
"('Q16620', 'O14908')"
"('O75582', 'Q9NVH1')"
"('Q9UHV7', 'Q86YW9')"
"('O00541', 'P62987')"
"('P0C5Z0', 'Q9UKV0')"
"('O95198', 'Q9P0U4')"
"('Q02241', 'Q16666')"
"('Q9BW27', 'Q9Y275')"
"('Q9UKV0', 'O75182')"
"('Q08426', 'Q9BTD3')"
"('P38919', 'Q9BVP2')"
"('Q9NZN4', 'P07738')"
"('P38936', 'Q8NFF5')"
"('P80370', 'Q9BTV7')"
"('Q7L8W6', 'Q5TF39')"
"('Q99743', 'P10275')"
"('O00303', 'P23588')"
"('P07766', 'P30443')"
"('Q8IV38', 'Q96AP0')"
"('P25791', 'Q92802')"
"('O95429', 'Q9NXW2')"
"('Q9H2X6', 'Q9NY61')"
"('Q99707', 'Q9Y297')"
"('Q13153', 'Q13233')"
"('P78371', 'Q13618')"
"('P17661', 'P07947')"
"('Q9UJU6', 'Q96HE7')"
"('O43399', 'Q7Z2Z2')"
"('Q13277', 'Q9Y2U5')"
"('P24941', 'Q16204')"
"('O95777', 'Q5RKV6')"
"('P56524', 'P23771')"
"('Q14C86', 'P04150')"
"('Q9ULL1', 'Q66GS9')"
"('Q7L5N1', 'Q9Y2V3')"
"('Q86X19', 'O95819')"
"('P60900', 'P28072')"
"('Q96L14', 'Q8N6N3')"
"('Q9BVG4', 'Q96I34')"
"('P23193', 'P25963')"
"('Q6PIU2', 'P22794')"
"('Q9UMN6', 'P84022')"
"('Q13617', 'P62913')"
"('P49841', 'Q15797')"
"('P22612', 'Q9UGF5')"
"('P14317', 'P22001')"
"('Q15334', 'O95166')"
"('Q9ULM2', 'P60369')"
"('Q9H8Y8', 'Q9NXZ2')"
"('O00442', 'P30480')"
"('Q9UK85', 'P06241')"
"('P01344', 'P07333')"
"('P62258', 'P98175')"
"('Q4VCS5', 'Q68EM7')"
"('Q96QE3', 'Q07812')"
"('Q9GZM8', 'P17036')"
"('Q7Z6G8', 'Q15303')"
"('P15104', 'Q7Z6M1')"
"('Q8WUA4', 'P04629')"
"('P37837', 'O60739')"
"('P55072', 'Q5JTH9')"
"('Q99728', 'Q96I25')"
"('Q9NR12', 'P78314')"
"('O43143', 'Q15397')"
"('Q92609', 'O95782')"
"('P63167', 'Q9Y2J4')"
"('O60216', 'Q9BTC8')"
"('P15927', 'P35240')"
"('P84085', 'Q9Y5M8')"
"('Q96KK5', 'P62807')"
"('P27797', 'P16871')"
"('P17612', 'Q8WZ94')"
"('Q13148', 'O43395')"
"('Q9H4F8', 'Q9NU53')"
"('P18206', 'P60673')"
"('Q969T4', 'P62877')"
"('P17612', 'P01892')"
